round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_prevalence,fed_brier,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.6034394008787275,0.6431882079919161,40.15616,40.15616,0.0,0.3574852136631178,0.11430010070493454,0.20396003280348352,2.678744461798364,0.3259687130872867,0.720952992394527,0.3111518583239637,0.2989851490591393,0.5849780392329409,0.32783897838628007,0.07931542404667169,0.6963845162984179,0.1255599294149586,0.2045002711006687,0.3336181938648224,0.38706812543473995,0.2532405453893259,0.11389601892395189,0.0,0.0,,
33.0,0.6394026229087707,0.5715322907947025,43.80672,43.80672,0.9971592150692714,0.32055859212669624,0.11430010070493454,0.20756194707337933,2.283542265316044,0.3299456905603619,0.6855908272323459,0.28641029821983083,0.25713032400745867,0.5571213965468326,0.33007492675261496,0.07985621132016588,0.7011325951040105,0.124855333923344,0.2045002711006687,0.33173659443855286,0.38515269947859565,0.25153057179940186,0.11389601892395189,0.006354609952944405,1.2949461025418714,0.0048227237520007986,0.0077489547196838695
34.0,0.6413194495434351,0.6585193853445872,43.80672,43.80672,0.0,0.33768008111258907,0.11430010070493454,0.2204510871990235,2.467502303693733,0.35115126602272884,0.7043781348333772,0.29672965897637815,0.27683295986991163,0.5841132643119565,0.33007492675261496,0.07985621132016588,0.7011325951040105,0.124855333923344,0.2045002711006687,0.33173659443855286,0.38515269947859565,0.25153057179940186,0.11389601892395189,0.0,0.0,,
35.0,0.6188645920961133,0.6071654918119456,43.80672,43.80672,0.0,0.34781537968664256,0.11430010070493454,0.1991128415265634,2.613849735021396,0.3190567896389313,0.7148622234880878,0.3167833508550664,0.28979584952127896,0.5711737398568386,0.33007492675261496,0.07985621132016588,0.7011325951040105,0.124855333923344,0.2045002711006687,0.33173659443855286,0.38515269947859565,0.25153057179940186,0.11389601892395189,0.0,0.0,,
36.0,0.5972239526737136,0.6697507465776045,43.80672,43.80672,0.0,0.35908824193062644,0.11430010070493454,0.2014912609419335,2.7669185201417705,0.32242359292167283,0.7255313997889772,0.3177447066921315,0.3062582645573867,0.601126740439931,0.33007492675261496,0.07985621132016588,0.7011325951040105,0.124855333923344,0.2045002711006687,0.33173659443855286,0.38515269947859565,0.25153057179940186,0.11389601892395189,0.0,0.0,,
37.0,0.6409446980151278,0.6988006204943205,47.45728,47.45728,0.9971592150692714,0.3205696695246099,0.11430010070493454,0.21444172432382236,2.2794296772550204,0.3397424600212784,0.6875915604746475,0.2892052872838724,0.2567887504509635,0.5660232798799438,0.3340453975914791,0.08090266833491791,0.710320422954699,0.12090857787810384,0.2045002711006687,0.31920766830444336,0.3825011357887803,0.24924839906107957,0.11389601892395189,0.006265345826864892,1.3438782037701458,0.004732033864710493,0.007698010397806317
38.0,0.6395827118887737,0.6597790526147604,47.45728,47.45728,0.0,0.3394934717601457,0.11430010070493454,0.21195697396689242,2.509592080664325,0.3371757011577367,0.7068559089655957,0.30120562537992024,0.27902859849472383,0.5978892591780977,0.3340453975914791,0.08090266833491791,0.710320422954699,0.12090857787810384,0.2045002711006687,0.31920766830444336,0.3825011357887803,0.24924839906107957,0.11389601892395189,0.0,0.0,,
39.0,0.6161689591505242,0.6782667450570246,47.45728,47.45728,0.0,0.35243690306236786,0.11430010070493454,0.20117523343360236,2.667403185158512,0.32380312591055377,0.7200427483234895,0.3172362206051202,0.2957955635123559,0.5626565646680309,0.3340453975914791,0.08090266833491791,0.710320422954699,0.12090857787810384,0.2045002711006687,0.31920766830444336,0.3825011357887803,0.24924839906107957,0.11389601892395189,0.0,0.0,,
40.0,0.5997900098667146,0.7741610064091552,47.45728,47.45728,0.0,0.3641268233025145,0.11430010070493454,0.19576166760450314,2.7798426425089495,0.31237324719120996,0.7291070181581614,0.32276952049961705,0.307404823610885,0.5913492067279023,0.3340453975914791,0.08090266833491791,0.710320422954699,0.12090857787810384,0.2045002711006687,0.31920766830444336,0.3825011357887803,0.24924839906107957,0.11389601892395189,0.0,0.0,,
41.0,0.6461561244711881,0.884740306641709,51.10784,51.10784,0.9971592150692714,0.3239080787016169,0.11430010070493454,0.207821382177893,2.362119475442501,0.3321778252251888,0.6898763727756424,0.296671199404679,0.2629457225902026,0.5509192047871403,0.3308581129369337,0.08005772213070349,0.7029018475541084,0.12678331090174966,0.2045002711006687,0.3583660125732422,0.3852388962036087,0.2514172992483672,0.11389601892395189,0.005729658103700612,1.2924888811539859,0.0041361198749124565,0.007259027527466853
42.0,0.6374488427021954,0.7075521360240846,51.10784,51.10784,0.0,0.3395095705309856,0.11430010070493454,0.21962839196262318,2.47796238320393,0.34963156000949247,0.7063298190604286,0.29792342069928945,0.2749429667771014,0.5711348615605516,0.3308581129369337,0.08005772213070349,0.7029018475541084,0.12678331090174966,0.2045002711006687,0.3583660125732422,0.3852388962036087,0.2514172992483672,0.11389601892395189,0.0,0.0,,
43.0,0.620220528298171,0.71822327968749,51.10784,51.10784,0.0,0.35499307423389465,0.11430010070493454,0.21369482940344484,2.7140366749095017,0.34056870957549507,0.7209263450415934,0.30890637401898713,0.3012725441845011,0.5858767246461707,0.3308581129369337,0.08005772213070349,0.7029018475541084,0.12678331090174966,0.2045002711006687,0.3583660125732422,0.3852388962036087,0.2514172992483672,0.11389601892395189,0.0,0.0,,
44.0,0.6010121226389464,0.7627392949742516,51.10784,51.10784,0.0,0.36927316892188616,0.11430010070493454,0.20237994920866037,2.831220478846018,0.32584066562335107,0.731950808143532,0.32530340829946863,0.3135496140824342,0.5808344952188139,0.3308581129369337,0.08005772213070349,0.7029018475541084,0.12678331090174966,0.2045002711006687,0.3583660125732422,0.3852388962036087,0.2514172992483672,0.11389601892395189,0.0,0.0,,
45.0,0.640376686822756,0.7446229687883201,54.7584,54.7584,0.9971592150692714,0.3258604215629112,0.11430010070493454,0.21164385110564132,2.3664554991609448,0.33702583551150816,0.6919544554195312,0.2921641873906479,0.26414162787626505,0.5591648836401624,0.3280614174184081,0.07944022287698642,0.6974802423079289,0.12564085036571193,0.2045002711006687,0.34869542717933655,0.3888980050131733,0.2550060820944712,0.11389601892395189,0.005450488717999005,1.2940077756065875,0.00370128054357343,0.0071810595645179125
