round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc,fed_prevalence,fed_auprc_lift,fed_auroc,fed_ece,fed_f1_best,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6529227664765846,0.288381849453574,11.0931975,76.88016,1.0,0.21112870391585098,0.2281355612737224,0.11246066708621771,2.049025416698978,0.663132150744306,0.339169989191488,0.2971717804705826,0.2763337822340889,0.48863397139547143,0.6627398093557568,0.21421764872218307,1.8808177032527862,0.26851988762383555,0.2772785622593068,0.4781264364719391,0.33770944526465635,0.21144125522077856,0.11389601892395189,0.0035574571025397237,0.4176661955370946,0.002429927331212378,0.005655395400818225,0.000553945733098172
22.0,0.6508532688508246,0.26370443847970104,11.621445,80.54112,1.0,0.20983620491525112,0.22866640016935236,0.11246066708621771,2.0535598627053857,0.6635075907269494,0.33700945624827283,0.29726490099418534,0.27720556010973785,0.48873354755834325,0.6626324236972001,0.21387141957376066,1.877777832749028,0.26938413823659724,0.27701746106654085,0.47917529940605164,0.335472330696252,0.21020265153947462,0.11389601892395189,0.003230971077668282,0.3993544983732136,0.002079698838805803,0.005423563162143996,0.0007925958097092444
23.0,0.6507225277600955,0.2932416094576705,12.1496925,84.20208,1.0,0.2131177394265367,0.22911166373007352,0.11246066708621771,2.057404217465575,0.6642256545500671,0.34215115742386326,0.2976792651159801,0.28058965677307157,0.490671422304861,0.6629369612426247,0.21402184525587648,1.879098560931953,0.2712456344586729,0.2780362959516054,0.48008832335472107,0.3405803107379565,0.21348270906436245,0.11389601892395189,0.0035456908041972004,0.46076469123363495,0.0021270621065169583,0.00631516223735452,0.0007258004192049798
24.0,0.6492503543907957,0.2996937580011635,12.67794,87.86304,1.0,0.21185303371220712,0.2290249995962346,0.11246066708621771,2.0558457349129946,0.6641592642014009,0.340387277916552,0.29788764979462107,0.2785676613185137,0.4893202646019474,0.6630476223080862,0.21408306204477284,1.8796360405512997,0.26782244806456434,0.2781220209723546,0.4795306622982025,0.33885554185816724,0.21222093744879864,0.11389601892395189,0.0030819883647032476,0.4201357413448932,0.0016596021655111012,0.005950457702784154,0.0007868497389886108
25.0,0.6524184948921417,0.33281566117435835,13.2061875,91.524,1.0,0.21092375331257435,0.22922288914026492,0.11246066708621771,2.0581903372880097,0.6642164416794593,0.33892264883798795,0.29777774210683017,0.2798259158851947,0.49362022400164907,0.6630805897178125,0.2136585306839232,1.8759086814665797,0.26770010433745717,0.2788240698208544,0.4771391451358795,0.3373832836408933,0.2112976535204381,0.11389601892395189,0.002954358231948597,0.4210970924341382,0.001727050235780088,0.0054913993435624885,0.0006370286348285141
26.0,0.6513651196890151,0.3058524942842923,13.734435,95.18496,1.0,0.21200251031928527,0.2292874966488099,0.11246066708621771,2.058630141894037,0.6646848331649967,0.34047217273333286,0.29813988645375955,0.28297164011174336,0.4918064796714529,0.6633629649314607,0.21411735931162565,1.8799371684324746,0.269297736506094,0.27798575051322305,0.4835248291492462,0.33904767658538404,0.2123932934756309,0.11389601892395189,0.002657027174102652,0.3955270293299691,0.0016968971740489343,0.004682210336367281,0.0007453823916131248
27.0,0.6469916054555471,0.27745245049774414,14.2626825,98.84592,1.0,0.21082462243719424,0.2289996302362888,0.11246066708621771,2.0548883488360707,0.6649497953818676,0.33844949830302345,0.2994443925566781,0.2829991606878532,0.4965714526502796,0.6633825295267266,0.21385583869193955,1.8776410335705465,0.2709988649262202,0.2786477752920706,0.48749420046806335,0.3370066630877199,0.21123109379632268,0.11389601892395189,0.002107883040338354,0.3278243857976122,0.0012922853690806567,0.003872964368847873,0.0007333421030757711
28.0,0.6486950248122393,0.4074519342913964,14.79093,102.50688,1.0,0.2109460570913113,0.22929290388262608,0.11246066708621771,2.0572565033912715,0.665258605435571,0.3387775053743148,0.29862970195376626,0.28180229074143975,0.48859282706127427,0.6632659325705911,0.2140126036790469,1.8790174204591175,0.26865671641791045,0.2786701531565185,0.48646536469459534,0.33728760613175507,0.21140778809291094,0.11389601892395189,0.002540299388247645,0.4117919461341444,0.0016106265850513502,0.004608204418653392,0.0005955234044830839
29.0,0.6492369336011774,0.29802247482957284,15.3191775,106.16784,1.0,0.21034677189131126,0.22981029138313772,0.11246066708621771,2.062007897546428,0.665397657730569,0.3378751796857225,0.29883796287407716,0.28200768308781227,0.49437176376449893,0.6631488085374824,0.21397803251979014,1.8787138878195804,0.2681596325007178,0.27817305485425753,0.4787214398384094,0.33643321998031517,0.21084948521200347,0.11389601892395189,0.0023200965914976575,0.3924180303092726,0.001301219810435165,0.004642681286546873,0.0008019121265378642
30.0,0.654354375020749,0.31667402323304705,15.847425,109.8288,1.0,0.21079642896422732,0.23001285304988617,0.11246066708621771,2.064107499080941,0.66580520073092,0.3386501959467024,0.29872036691272225,0.2818751225644851,0.48985173211223737,0.6631567146920799,0.21407634765161748,1.8795770885947802,0.268029197080292,0.27719378427787933,0.4770050644874573,0.33726132386802543,0.21130219365878303,0.11389601892395189,0.0019533881883402843,0.34371168112375017,0.001124070668262615,0.003882970291575665,0.0006480246026893894
