round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_f1_best,fed_ece,fed_auprc_lift,fed_brier,fed_f1_best_threshold,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
22.0,0.16351801041463018,0.06862994428849971,80.54112,80.54112,1.0,0.7018519210461168,0.28689991289264094,0.3377033049804452,0.37256033430935787,2.4982561309007068,0.23455205107730898,0.5344213381792303,0.2942596928657096,0.11530715005035247,0.6691773769125929,0.22789114550625628,2.0008701591090614,0.2747241623646118,0.28836374513909663,0.5258525609970093,0.37313078361792545,0.23608255069884976,0.11389601892395189,0.004923183682710593,1.587516256166964,0.0031772883726411427,0.006840305674007485,0.00684413621794843
23.0,0.16300169974213782,0.1731843418601967,84.20208,84.20208,1.0,0.7036245636010711,0.2876843887055792,0.3373904879976346,0.3719628494024682,2.5022585847913263,0.2337307235824316,0.5306832122542376,0.29548249702054546,0.11530715005035247,0.6673184391754929,0.22674603664152088,1.990816174118594,0.2737626837854628,0.2848141146817896,0.529901385307312,0.37231026862934663,0.23542246223709098,0.11389601892395189,0.004628219442921861,1.5574938995778211,0.0028463097088152266,0.006621619802977455,0.005615521864154691
24.0,0.16315324828453318,0.09037860927488064,87.86304,87.86304,1.0,0.7032764690165997,0.29289529442416723,0.3448613810559892,0.3661477910514174,2.5480741190221985,0.22934108616788637,0.5303429467838037,0.29528903915627813,0.11530715005035247,0.667775050977128,0.22572249052254809,1.9818295025154695,0.2780692549842602,0.2858142382368375,0.5340182185173035,0.36659650285822726,0.23127630435230467,0.11389601892395189,0.004587186163116946,1.6106990654388937,0.0027917651946838644,0.0066126880371584675,0.007293454341573329
25.0,0.16144038439800834,0.10057600500054964,91.524,91.524,1.0,0.7035400907063702,0.29244550394088337,0.344345418531112,0.36369845702257547,2.544359363251122,0.22742211687342687,0.5273525098738262,0.30170954701996533,0.11530715005035247,0.6659115201406903,0.2273882940830358,1.9964551547219789,0.28126463700234194,0.2877594846098783,0.5133876800537109,0.3639433535593158,0.22926347616839887,0.11389601892395189,0.004506082330619014,1.6554778703193733,0.002548768677081802,0.0067259054177511825,0.006109221525799457
26.0,0.1635012177018567,0.09600472841112057,95.18496,95.18496,1.0,0.7066906308225055,0.29738597507184994,0.34566491857197906,0.36734393719688796,2.5879829923273334,0.2299740835020792,0.5251517121521578,0.30122790937602584,0.11530715005035247,0.6644427323087994,0.22579399812777634,1.9824573348655714,0.27714604236343365,0.286451221362464,0.5184295177459717,0.36752049484675436,0.23202868795540574,0.11389601892395189,0.004277999099516335,1.6365984391741222,0.0024736170243254228,0.006328134674650426,0.00710115704474173
27.0,0.16491991396640066,0.1280379207177897,98.84592,98.84592,1.0,0.7080779723052182,0.29871580335483106,0.34695488258117807,0.3663393387961139,2.598734426148244,0.22904793063109,0.5250354775838173,0.3005729865672021,0.11530715005035247,0.6638842440579225,0.22508143502654815,1.9762010749193482,0.2768542199488491,0.28588882101405005,0.5204468369483948,0.3658434019100925,0.23101624495179365,0.11389601892395189,0.004049234980268138,1.6163092624738056,0.002365652613542772,0.005976149955242289,0.004776974280361051
28.0,0.16294539218186163,0.11164165754267896,102.50688,102.50688,1.0,0.7100756840479898,0.2994394671693179,0.3462023645328293,0.36947847179428855,2.604134615181057,0.23074418225028598,0.5343337434494994,0.297326360100966,0.11530715005035247,0.6642226274746954,0.22367036764235654,1.963811990581521,0.27505827505827507,0.2867048537835393,0.5300508737564087,0.3693229395477525,0.23338447357064,0.11389601892395189,0.0039491316058487885,1.6382553419625765,0.0023175168111349053,0.005821913170670801,0.007512501687693227
29.0,0.16253125416296535,0.10772077680768903,106.16784,106.16784,1.0,0.7097388833718264,0.30092385711685166,0.3468876061461153,0.37219168834739025,2.615443737469415,0.23321691741294598,0.5342581099628922,0.29527092027949603,0.11530715005035247,0.663204390059248,0.22409140976375436,1.967508714359715,0.27059530968129886,0.2862799445654326,0.5426381826400757,0.37190231793290607,0.23545540772696433,0.11389601892395189,0.0038506382311604605,1.6610200504028398,0.0023123764730882375,0.005628639156901793,0.006024521215622293
30.0,0.16381640677932882,0.10227407415973995,109.8288,109.8288,1.0,0.7117642153809091,0.3037368741328045,0.3470064480651693,0.3692655149361443,2.640768194324964,0.23118271516429922,0.5329167969217232,0.30345329109369845,0.11530715005035247,0.6643451603215049,0.2255938870652685,1.9807003721165797,0.2730800653594771,0.28616578077862376,0.5224803686141968,0.36906094961380215,0.23341098913566083,0.11389601892395189,0.0037464711820524763,1.6769305856323626,0.00210752411492401,0.0056495632768738,0.00774933633289273
31.0,0.16303100141629773,0.11312072661058503,113.48976,113.48976,1.0,0.7135713300799441,0.30731228858493564,0.34841622803554434,0.3703507589587092,2.672210742537686,0.23132052752153015,0.5293809053265798,0.300308951846897,0.11530715005035247,0.6625250129397396,0.22316056248698268,1.959335932856323,0.2751552795031056,0.28296833149519457,0.5278690457344055,0.3695778972604498,0.2337543368690623,0.11389601892395189,0.0031818095609265694,1.4768650469532076,0.001872697838269108,0.004705370213942906,0.00709750337866886
