round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auprc,fed_auroc,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
13.0,0.6611371433567891,0.16012583552342416,3.688965,25.55392,0.9971592150692714,2.017213440860638,0.28109215650707653,0.5147534755188953,0.3400647513219507,0.11417421953675731,0.22688109207750928,0.6637124958128042,0.29605025079688185,0.2126912114486985,0.45041647614507346,0.11086919676117307,0.973424688664493,0.17312072892938496,0.2045002711006687,0.4030855894088745,0.3830981686710561,0.24838289429743446,0.11389601892395189,0.016987599464485276,0.6661565704298482,0.012361616528069714,0.022011659374343084
14.0,0.6566583686938593,0.21915851163531097,3.688965,25.55392,0.0,2.112351299026477,0.2835526337739857,0.5438824202002506,0.34242978841460275,0.11417421953675731,0.23730551770205935,0.673993880806907,0.3052477424773786,0.2157801158138675,0.45041647614507346,0.11086919676117307,0.973424688664493,0.17312072892938496,0.2045002711006687,0.4030855894088745,0.3830981686710561,0.24838289429743446,0.11389601892395189,0.0,0.0,,
15.0,0.6417506204081727,0.29991756474660736,3.688965,25.55392,0.0,2.2077790067765783,0.2836698706174707,0.5615879220462218,0.3513029049448893,0.11417421953675731,0.24712564801734424,0.6837821292078178,0.315899574900971,0.22351497152124927,0.45041647614507346,0.11086919676117307,0.973424688664493,0.17312072892938496,0.2045002711006687,0.4030855894088745,0.3830981686710561,0.24838289429743446,0.11389601892395189,0.0,0.0,,
16.0,0.630786568231932,0.39079342760194985,3.688965,25.55392,0.0,2.2927115342781366,0.2991786551257095,0.5438567936825608,0.30785169490085007,0.11417421953675731,0.2557724282820101,0.6908546804437898,0.32702537972279455,0.19381797077474622,0.45041647614507346,0.11086919676117307,0.973424688664493,0.17312072892938496,0.2045002711006687,0.4030855894088745,0.3830981686710561,0.24838289429743446,0.11389601892395189,0.0,0.0,,
17.0,0.6537218114422186,0.21202352995107487,4.21596,29.20448,0.9971592150692714,2.0225608633908947,0.2836292132140437,0.5122251372881917,0.33809298130028015,0.11417421953675731,0.2275397486982133,0.6642467979175699,0.29675132027862045,0.2115160610219864,0.33350894617786114,0.0800676228117456,0.7029887749211549,0.15012779197688633,0.2045002711006687,0.40693894028663635,0.38766286516712756,0.2523262673138979,0.11389601892395189,0.014670831737279342,0.6365185393224237,0.010624575601158766,0.019272665898896608
18.0,0.6545847817133801,0.2665961914401301,4.21596,29.20448,0.0,2.136702464184997,0.2753646390587529,0.581617061577715,0.3619767002928308,0.11417421953675731,0.23977638621384453,0.6751149913256568,0.3055722588997086,0.2313645801769554,0.33350894617786114,0.0800676228117456,0.7029887749211549,0.15012779197688633,0.2045002711006687,0.40693894028663635,0.38766286516712756,0.2523262673138979,0.11389601892395189,0.0,0.0,,
19.0,0.636061462902163,0.3142054133270564,4.21596,29.20448,0.0,2.20632556169368,0.29061236666910006,0.5186443825919193,0.32800664761959974,0.11417421953675731,0.24755394617403062,0.6835224239748405,0.3157556243541725,0.20626120175337906,0.33350894617786114,0.0800676228117456,0.7029887749211549,0.15012779197688633,0.2045002711006687,0.40693894028663635,0.38766286516712756,0.2523262673138979,0.11389601892395189,0.0,0.0,,
20.0,0.6282114597621302,0.4407578321908144,4.21596,29.20448,0.0,2.321825526978999,0.29738959513544505,0.5635612868466615,0.3300739637517895,0.11417421953675731,0.2589856268282504,0.6928204425390542,0.3241256852366451,0.20738129119879528,0.33350894617786114,0.0800676228117456,0.7029887749211549,0.15012779197688633,0.2045002711006687,0.40693894028663635,0.38766286516712756,0.2523262673138979,0.11389601892395189,0.0,0.0,,
21.0,0.6545608655191458,0.2510081432127923,4.742955,32.85504,0.9971592150692714,2.022304995120093,0.28262842932710674,0.5145791969416814,0.3387288648545112,0.11417421953675731,0.22757149363321422,0.6646512809463418,0.29672293938786687,0.21220149678130604,0.3807294961159196,0.09106436446705159,0.7995394863437242,0.14627462175278333,0.2045002711006687,0.38902297616004944,0.3856994923155623,0.25079538222976844,0.11389601892395189,0.011690758002848948,0.554402314221079,0.007610130820251101,0.016564290590793503
22.0,0.6507808747976453,0.3080173644573224,4.742955,32.85504,0.0,2.1334498585756374,0.28348214564242946,0.5621887481971182,0.34899436103129405,0.11417421953675731,0.2395130154288487,0.6750408344352257,0.3063629018797859,0.2212481686807467,0.3807294961159196,0.09106436446705159,0.7995394863437242,0.14627462175278333,0.2045002711006687,0.38902297616004944,0.3856994923155623,0.25079538222976844,0.11389601892395189,0.0,0.0,,
23.0,0.6407121110823615,0.33450227297267593,4.742955,32.85504,0.0,2.2203338284480334,0.2877095288434589,0.5750746245365609,0.3533095855510645,0.11417421953675731,0.24825046705531817,0.6839911670419159,0.3150587442601614,0.22447054180786014,0.3807294961159196,0.09106436446705159,0.7995394863437242,0.14627462175278333,0.2045002711006687,0.38902297616004944,0.3856994923155623,0.25079538222976844,0.11389601892395189,0.0,0.0,,
24.0,0.6328490301145094,0.3959367176236618,4.742955,32.85504,0.0,2.3153028688669473,0.2998559842204098,0.5570942479404288,0.33294469961842144,0.11417421953675731,0.2586556493272748,0.6914564371678248,0.327896579673973,0.21057306745129714,0.3807294961159196,0.09106436446705159,0.7995394863437242,0.14627462175278333,0.2045002711006687,0.38902297616004944,0.3856994923155623,0.25079538222976844,0.11389601892395189,0.0,0.0,,
25.0,0.6515919196362489,0.25597187479119765,5.26995,36.5056,0.9971592150692714,2.043638905414117,0.28074275613176314,0.5147206262860743,0.3334936837844874,0.11417421953675731,0.22919869462721337,0.6651876314399445,0.2964017603791299,0.20901719251658776,0.42489130543362646,0.1064284328499886,0.9344350562511813,0.15987534086482275,0.2045002711006687,0.3854849636554718,0.38395811768493454,0.2492893413456623,0.11389601892395189,0.01232015767496392,0.6382622954188264,0.008814437533781595,0.016639837942598972
26.0,0.6496334997126804,0.29281843031274196,5.26995,36.5056,0.0,2.1530843409120655,0.2881255034480781,0.5319550224849044,0.3310511322703292,0.11417421953675731,0.24108763434444805,0.6762876769073223,0.30748466127897345,0.2087936765364343,0.42489130543362646,0.1064284328499886,0.9344350562511813,0.15987534086482275,0.2045002711006687,0.3854849636554718,0.38395811768493454,0.2492893413456623,0.11389601892395189,0.0,0.0,,
27.0,0.6364699113792943,0.32244915982533084,5.26995,36.5056,0.0,2.2312348994027786,0.29153272685628256,0.5504531030395902,0.3332878597111658,0.11417421953675731,0.24954475121846817,0.6849939987087273,0.3168112243961433,0.21006535767397247,0.42489130543362646,0.1064284328499886,0.9344350562511813,0.15987534086482275,0.2045002711006687,0.3854849636554718,0.38395811768493454,0.2492893413456623,0.11389601892395189,0.0,0.0,,
28.0,0.6282958154285115,0.4090695858628587,5.26995,36.5056,0.0,2.286881440791808,0.291264823061301,0.5827535361329174,0.34808242885669743,0.11417421953675731,0.2555573921788292,0.6917850592547775,0.3256779662934449,0.22379787970531187,0.42489130543362646,0.1064284328499886,0.9344350562511813,0.15987534086482275,0.2045002711006687,0.3854849636554718,0.38395811768493454,0.2492893413456623,0.11389601892395189,0.0,0.0,,
29.0,0.6500698739030707,0.2921438506170085,5.796945,40.15616,0.9971592150692714,2.053485385785208,0.2813579652153646,0.5148852508710201,0.33688292695605165,0.11417421953675731,0.23015464710302488,0.6654902579758862,0.2970867302803408,0.2113139011928745,0.426881723776628,0.1069219271105694,0.9387679053291663,0.16111111111111112,0.2045002711006687,0.3868718147277832,0.38389599416119036,0.2492234091235367,0.11389601892395189,0.00983710832538374,0.5552722901902598,0.007218516608702975,0.013216354337146801
30.0,0.6532718775218785,0.2899411302936908,5.796945,40.15616,0.0,2.124654671312874,0.2814698660023985,0.5558870125689505,0.34168759613857813,0.11417421953675731,0.23830116769514803,0.6755429152522323,0.3067824566375165,0.21699649849281077,0.426881723776628,0.1069219271105694,0.9387679053291663,0.16111111111111112,0.2045002711006687,0.3868718147277832,0.38389599416119036,0.2492234091235367,0.11389601892395189,0.0,0.0,,
31.0,0.6354533021433305,0.34471099513007514,5.796945,40.15616,0.0,2.234077513909504,0.2887746417754931,0.5396950225826925,0.3429602853778453,0.11417421953675731,0.2500774317274694,0.6843677663118957,0.31511760520470905,0.21626880514582222,0.426881723776628,0.1069219271105694,0.9387679053291663,0.16111111111111112,0.2045002711006687,0.3868718147277832,0.38389599416119036,0.2492234091235367,0.11389601892395189,0.0,0.0,,
32.0,0.6296116520294738,0.4757583007939762,5.796945,40.15616,0.0,2.334456335288339,0.290452350986703,0.5585276645937445,0.33948593024677465,0.11417421953675731,0.26049476686815487,0.6918291494181336,0.32704710998265046,0.2142742164268363,0.426881723776628,0.1069219271105694,0.9387679053291663,0.16111111111111112,0.2045002711006687,0.3868718147277832,0.38389599416119036,0.2492234091235367,0.11389601892395189,0.0,0.0,,
33.0,0.6507230341261055,0.35292396081954186,6.32394,43.80672,0.9971592150692714,2.0527716933138143,0.28169461755459824,0.526041077808191,0.3331243899207251,0.11417421953675731,0.23013752550016803,0.6659077998622792,0.29732429208139927,0.2092096155403367,0.43486281115047903,0.10755184702959077,0.9442985632483158,0.16790544657000123,0.2045002711006687,0.38052406907081604,0.38235684534678893,0.24800416496104624,0.11389601892395189,0.008732284276194756,0.5320809514341818,0.005998113999396985,0.012435698689253583
34.0,0.6467469762177341,0.3450552911281479,6.32394,43.80672,0.0,2.167609950077716,0.2828454753202969,0.5570789135238466,0.35732768587055286,0.11417421953675731,0.24268370693267713,0.6769863213684679,0.3063549465071392,0.2262000713997131,0.43486281115047903,0.10755184702959077,0.9442985632483158,0.16790544657000123,0.2045002711006687,0.38052406907081604,0.38235684534678893,0.24800416496104624,0.11389601892395189,0.0,0.0,,
35.0,0.6360083765461401,0.3601782783257292,6.32394,43.80672,0.0,2.274110141031709,0.2968933241552317,0.5389080031757117,0.3326869727232402,0.11417421953675731,0.2537124340465529,0.6867584084024988,0.3182995790491061,0.21026003273065086,0.43486281115047903,0.10755184702959077,0.9442985632483158,0.16790544657000123,0.2045002711006687,0.38052406907081604,0.38235684534678893,0.24800416496104624,0.11389601892395189,0.0,0.0,,
36.0,0.6238982984600953,0.3979755189454659,6.32394,43.80672,0.0,2.346337283093541,0.3012251777357939,0.5503982413177493,0.32889039968496825,0.11417421953675731,0.2611668229277331,0.6944769111866845,0.3294861306716127,0.20739873545053933,0.43486281115047903,0.10755184702959077,0.9442985632483158,0.16790544657000123,0.2045002711006687,0.38052406907081604,0.38235684534678893,0.24800416496104624,0.11389601892395189,0.0,0.0,,
37.0,0.6479015550442747,0.35779184635827044,6.850935,47.45728,0.9971592150692714,2.0629484235794546,0.2814068988176742,0.5243377508023473,0.3363303142943966,0.11417421953675731,0.23119830657686566,0.6662992258859175,0.297082891355509,0.2113282386438268,0.4310833680660326,0.10729528000973867,0.9420459206864771,0.16760194537972314,0.2045002711006687,0.3650742471218109,0.38171995258354097,0.24777253690815532,0.11389601892395189,0.007621303178830396,0.5029845583558199,0.004565471030287807,0.011917295338424422
38.0,0.6484750747250866,0.341054306829325,6.850935,47.45728,0.0,2.1455544267253805,0.28592686229936515,0.5591437129129365,0.33327479940236043,0.11417421953675731,0.2405521557879484,0.6757666012137489,0.3069477821640153,0.21196373480890146,0.4310833680660326,0.10729528000973867,0.9420459206864771,0.16760194537972314,0.2045002711006687,0.3650742471218109,0.38171995258354097,0.24777253690815532,0.11389601892395189,0.0,0.0,,
39.0,0.6397625498967174,0.4497733072995135,6.850935,47.45728,0.0,2.2493175013262627,0.296194379073924,0.5359842299792282,0.32724149849440254,0.11417421953675731,0.2516791596384132,0.6866980063218959,0.31813974686288615,0.20590495661870495,0.4310833680660326,0.10729528000973867,0.9420459206864771,0.16760194537972314,0.2045002711006687,0.3650742471218109,0.38171995258354097,0.24777253690815532,0.11389601892395189,0.0,0.0,,
40.0,0.626426014726151,0.3854147673358476,6.850935,47.45728,0.0,2.350552699841486,0.293596779412061,0.5700271092936742,0.33714563592172,0.11417421953675731,0.26201535228993256,0.6937751582351176,0.32581483036649805,0.21271092356480595,0.4310833680660326,0.10729528000973867,0.9420459206864771,0.16760194537972314,0.2045002711006687,0.3650742471218109,0.38171995258354097,0.24777253690815532,0.11389601892395189,0.0,0.0,,
