round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_auprc_lift,fed_brier,fed_ece,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.1641692809208649,0.07115404301867594,40.27056,40.27056,1.0,0.23533633901576226,0.2802608481240954,2.101731372604767,0.2307099811855308,0.3687165928738458,0.11170547514159847,0.5117512829822138,0.6720046537123991,0.30604659050263905,0.6575092480674724,0.2098442959933164,1.8424199368498468,0.2706980040155899,0.27299088649544323,0.48937129974365234,0.36618835986563514,0.2313979926962828,0.11389601892395189,0.007327902708238381,1.3459799897518678,0.0059041204340851096,0.008580303177643947,0.0064190187653896886
12.0,0.16139176466100466,0.04675133100420143,43.93152,43.93152,1.0,0.23947281658202235,0.2844526169972842,2.133037927106383,0.23486444519673105,0.37446049683457117,0.11170547514159847,0.5180824706657942,0.6755590371088976,0.3093255089709152,0.6564969590921506,0.2108229735105543,1.851012664905525,0.27020316027088037,0.2710688082490581,0.490308552980423,0.37184330689942474,0.23561407884290694,0.11389601892395189,0.007134010238998388,1.3925031172384479,0.005668816577734707,0.008457097115192236,0.006853920028074778
13.0,0.1618920003350105,0.04404866710966489,47.59248,47.59248,1.0,0.24113521596889115,0.2873636649792868,2.149476762212573,0.23089081428484162,0.36916463733694693,0.11170547514159847,0.5169073594242914,0.6764315244275749,0.3086210843272058,0.6563735979815262,0.20965945407355355,1.8407970362295338,0.2696786213320913,0.2730548511944481,0.5109259486198425,0.3666142797567889,0.2317891239587842,0.11389601892395189,0.006778246974246975,1.403290389709582,0.005293989607515163,0.008160130321875476,0.005898082051070952
14.0,0.16142833098485326,0.046721912262419986,51.25344,51.25344,1.0,0.24360124771457597,0.2853550038907899,2.1680508331594788,0.23274002298016214,0.37164499638514215,0.11170547514159847,0.5194022924439422,0.6784038582356781,0.31017870801582637,0.6563514481992013,0.20962255808416227,1.8404730917252408,0.27018493459630133,0.27477058119430775,0.512080192565918,0.3690935620601503,0.23365963227801897,0.11389601892395189,0.006933182795508806,1.522087949779234,0.005046588281907814,0.008731915770904645,0.005566559514428261
15.0,0.1616503631845727,0.049045588542352664,54.9144,54.9144,1.0,0.24690898332937908,0.28937759767362686,2.1971055358296017,0.23094847423144643,0.3691675069536182,0.11170547514159847,0.5207256836625598,0.6816802664216792,0.3127464048616466,0.6539135164070778,0.2076221617415783,1.8229097355914357,0.26771830985915496,0.2699756132549132,0.5153083205223083,0.3666787486043597,0.23203232756137424,0.11389601892395189,0.006050477130767747,1.4054879456598428,0.004588360310970524,0.007478267369328156,0.00422629521715174
16.0,0.16239231722685454,0.061972350040758836,58.57536,58.57536,1.0,0.24881360860489296,0.2812326373654801,2.22388251165266,0.2381235296622217,0.37919834338133246,0.11170547514159847,0.527658873845227,0.6840325574827367,0.3144464596177376,0.652240335654664,0.20589950961533576,1.8077849564945232,0.26377020488005765,0.2705765689191104,0.5231925845146179,0.37661125279677654,0.23935221433892623,0.11389601892395189,0.0054736630613520946,1.3436313629899814,0.0041472140149750565,0.006793641736687931,0.005313639340015909
17.0,0.16189540719034365,0.0566812479888821,62.23632,62.23632,1.0,0.2525443547170266,0.2875838597282129,2.2521126244416934,0.23454407342191838,0.3746008197172697,0.11170547514159847,0.5219886762680236,0.685503325657484,0.3183303858688693,0.651976684223015,0.20546762094601823,1.8039930006966134,0.2657020716869451,0.27171152869476894,0.5109254121780396,0.37197179389537516,0.23587519383541586,0.11389601892395189,0.005741230258810661,1.4870687992470266,0.004051519688024388,0.007463808932864699,0.0042103530496699374
18.0,0.163509995442149,0.06728737126513368,65.89728,65.89728,1.0,0.2535737835796543,0.28942854829065184,2.2530154222350176,0.23085999957505227,0.3699465356584312,0.11170547514159847,0.5228765886223037,0.6866974811077158,0.3173787259196429,0.651055629761858,0.20601172556549824,1.8087702055947346,0.265527950310559,0.26905829596412556,0.5164270997047424,0.3673353517062711,0.23250664849254307,0.11389601892395189,0.005788245715839925,1.576046694537581,0.0037810743122193868,0.007870272785948993,0.0052459525841833474
19.0,0.1614780076989738,0.05759274458118396,69.55824,69.55824,1.0,0.25404585960786447,0.29502444789547266,2.258548918908295,0.2256004978920222,0.36255710256632345,0.11170547514159847,0.510788570833026,0.6888063618066738,0.31700740247426157,0.6511570418813858,0.20532745444964623,1.8027623475298369,0.26755609460278956,0.2690221171233829,0.5091027617454529,0.3600164727962721,0.22728312058460928,0.11389601892395189,0.005206491956262159,1.4931586799693832,0.003524501625644457,0.00697689466039625,0.00504312388228865
20.0,0.16221414086638825,0.07674061545340931,73.2192,73.2192,1.0,0.25681183728841744,0.28791348952841533,2.2779526209291188,0.23674017934692984,0.37793172677595543,0.11170547514159847,0.5255232370559938,0.6893925633526085,0.3177775207938474,0.6505781858703313,0.20649048095669875,1.8129736483113776,0.26158905272090804,0.2705615428247306,0.5189368724822998,0.3752457011108387,0.23834621481815993,0.11389601892395189,0.00510854798640796,1.5388608986104373,0.0034393195943423936,0.006886867102414647,0.005952478535753501
21.0,0.16140623475050514,0.05554190492925702,76.88016,76.88016,1.0,0.26415482474127305,0.29479159969199403,2.3420680002760412,0.23038499597152332,0.3699941873672325,0.11170547514159847,0.5222481157173516,0.6926164402259577,0.3196411867970004,0.6476248606446132,0.20490821869080716,1.7990814835031583,0.2647589004055881,0.26819192882109943,0.5249043107032776,0.3672298195610301,0.23248219894398867,0.11389601892395189,0.0052784913497023545,1.6675105138019717,0.003253500630377039,0.007475631380721938,0.004880461917819192
22.0,0.161428330207757,0.0718727674362096,80.54112,80.54112,1.0,0.2641832044240493,0.29238117425180016,2.3389881947549807,0.22793680995755214,0.36680735264411873,0.11170547514159847,0.524968052274255,0.692877960000169,0.3226510851169405,0.6486308748940638,0.20423842696433864,1.7932007535812833,0.2636393695580293,0.26947315351651124,0.5098278522491455,0.36387307430283833,0.2301170952188161,0.11389601892395189,0.005242993534633358,1.74200190990814,0.0031962225679506313,0.007486944176114989,0.0049438656090705566
23.0,0.16098219428657598,0.08172721023734747,84.20208,84.20208,1.0,0.2657895919980946,0.2875585462202594,2.35419959593717,0.23607962646026065,0.37737486083283217,0.11170547514159847,0.5317431629116688,0.6953063546102358,0.3231405594112399,0.6454593398014546,0.20431089749341147,1.7938370403431694,0.25852674066599396,0.26942231075697215,0.514705240726471,0.3746727355163154,0.23810628401715744,0.11389601892395189,0.004540126768999673,1.5798393568493339,0.0028834981325204173,0.006378688721961818,0.00543971352014105
24.0,0.1618925856539521,0.06721237170591052,87.86304,87.86304,1.0,0.26596409853170355,0.29716783087368726,2.355244374388689,0.22860843975911682,0.36769101905458895,0.11170547514159847,0.5194654059830215,0.6953481271234504,0.3265605461355525,0.6461750601332079,0.20388316059659764,1.7900815368509935,0.26359364511076305,0.26673723207197675,0.5115808248519897,0.3648857982447009,0.23091908548667908,0.11389601892395189,0.004182966212528379,1.516975576942059,0.0025895224433955845,0.0059747715919703445,0.005462620419172584
25.0,0.16228026341852492,0.12845236662735035,91.524,91.524,1.0,0.26958396042469607,0.2922041960716047,2.3898212047669825,0.22790451907905054,0.36705122642955207,0.11170547514159847,0.5172180557115936,0.6950738685765887,0.3240863822050508,0.6449564330723432,0.20368176319422795,1.788313280117594,0.2661666098420275,0.2673130193905817,0.5010388493537903,0.3640380551848902,0.23036903739031295,0.11389601892395189,0.004360727781033898,1.6525348216473503,0.0026981859607002417,0.006241299370627776,0.006731924514422205
26.0,0.16228996689614922,0.11641617593199886,95.18496,95.18496,1.0,0.27306737154816746,0.2902682006528977,2.416185075645894,0.2314284549545671,0.37176869605193724,0.11170547514159847,0.5266537224856316,0.6969701525330915,0.3232679095576576,0.6432144562254793,0.2006115475679668,1.7613569768572392,0.2616525423728814,0.26767106089139986,0.5112254023551941,0.3689349670932646,0.23408842151660272,0.11389601892395189,0.004552901398456121,1.8043122423205205,0.0026312219175312003,0.006740784687695906,0.005485605265402043
27.0,0.16346460495401888,0.13368909449953115,98.84592,98.84592,1.0,0.273021834917191,0.291026744320512,2.4235163606892045,0.23179248466529578,0.37236998505876284,0.11170547514159847,0.5208428490867099,0.698572352292425,0.3232527796153398,0.6424474713833598,0.20193642759168018,1.7729893415020297,0.2604392205381998,0.2667180079579002,0.5128201246261597,0.3692038108211434,0.2343091241935658,0.11389601892395189,0.0041052822895547075,1.6999122627985344,0.002363794336153415,0.006092802598786145,0.005629680369138497
28.0,0.16231907596684195,0.11155834451170436,102.50688,102.50688,1.0,0.27440218163598595,0.29887460877029703,2.432079253235277,0.22538618331912658,0.3639921934045546,0.11170547514159847,0.5102763233993546,0.6982709054520987,0.3254129286118704,0.6419726252283435,0.20254358038467685,1.7783201054631657,0.26572126002557245,0.267242442936459,0.504022479057312,0.36081685783664297,0.22823670160396528,0.11389601892395189,0.004054934520012562,1.7443420501767832,0.002229598691729459,0.006156937802158528,0.00611180784896897
29.0,0.16177624237123572,0.12148582441707045,106.16784,106.16784,1.0,0.2744382052791291,0.29915459494059005,2.4285076673772372,0.22423267060403484,0.3622890042032063,0.11170547514159847,0.512777346972777,0.697831097692076,0.32496654741253445,0.6421463849371642,0.2022859261891757,1.7760579175663862,0.2651053864168618,0.26628625772705655,0.501122772693634,0.359241837702665,0.22702990102169354,0.11389601892395189,0.0038063722756613754,1.7013106626891386,0.002115074061602104,0.0057627282722353505,0.007046479307045931
30.0,0.16135691167940844,0.1137667390416287,109.8288,109.8288,1.0,0.2762578238869074,0.2926964077560628,2.4414520106076947,0.22711506714058027,0.36603662563878236,0.11170547514159847,0.5146426148857989,0.6993725258399904,0.3276185706463257,0.6392520170357301,0.20052007755881876,1.7605538758356916,0.26416829520634555,0.2665496489468405,0.5044329166412354,0.36260325534598176,0.22974943398336883,0.11389601892395189,0.00379725282556889,1.760068140236399,0.0020300278414644227,0.005858023893416603,0.007583136275269704
31.0,0.16520107920431465,0.14232083619647812,113.48976,113.48976,1.0,0.27964341999181164,0.29291449482776255,2.4703752886797443,0.22746676031014862,0.36667720409622434,0.11170547514159847,0.5230721760726409,0.7011067309299757,0.3277035665419006,0.6382116674863132,0.20008626945288388,1.7567450675030267,0.26243626062322944,0.26468155500413565,0.5021779537200928,0.3631174311848424,0.23018548523151114,0.11389601892395189,0.003417411804932489,1.6460078149939363,0.0018553119522469706,0.0052456754030806825,0.005343640961148808
32.0,0.16777001856626084,0.9347549994156186,117.15072,117.15072,1.0,0.2802015897854118,0.29109112131677534,2.474055294203542,0.23033758331613247,0.3709260407593769,0.11170547514159847,0.5278832023589395,0.7015097039686465,0.3294766900411772,0.6375907959108263,0.20033080677605591,1.7588920900722294,0.25992704533611255,0.26988125224901044,0.5080316662788391,0.3675926298319669,0.23354033706761332,0.11389601892395189,0.0034252891457509523,1.7087297846110232,0.0018030991454812,0.005328541528313802,0.007074187887131915
33.0,0.16468532934184826,0.2636284757637949,120.81168,120.81168,1.0,0.28427083921063573,0.2945826414850136,2.504222751088767,0.23066792313466725,0.37140860875811743,0.11170547514159847,0.5176136848872528,0.7043623162603379,0.3281875083059166,0.6344836269562022,0.1981044639781051,1.7393449380384314,0.2559330893883952,0.2632911392405063,0.5097013711929321,0.36802584082139445,0.23385908831123448,0.11389601892395189,0.00320262144916738,1.6525965907449063,0.0018112374031783386,0.0048398866211058185,0.007640693442527562
34.0,0.16323871427573194,0.13429389890306548,124.47264,124.47264,1.0,0.2835133751532912,0.2937145522707543,2.4973691327393754,0.23064733743317684,0.3714285748542442,0.11170547514159847,0.5153876244984309,0.703659325603052,0.331257279641472,0.6369371577168411,0.1986362433246971,1.7440139278030962,0.26131293817718293,0.2647718773373224,0.5082913041114807,0.3677960182822529,0.23371951054462167,0.11389601892395189,0.0028529162833381932,1.5208685280158534,0.0015806186474235885,0.00435925695750031,0.006036073905035333
35.0,0.16652905315619987,0.19080748621458665,128.1336,128.1336,1.0,0.2880772541470842,0.2910401137307666,2.531371085632158,0.23149666938218375,0.3728840015805165,0.11170547514159847,0.5198045829844369,0.7064509779140643,0.3326872905309418,0.6350245961724473,0.19593722803376776,1.720316740522727,0.2598952879581152,0.26650881347013944,0.5132378339767456,0.36903778372743157,0.234745633200653,0.11389601892395189,0.002945196836269023,1.6187459015563945,0.0015769038998833,0.004571223986552847,0.005434531593873926
36.0,0.16368632428340635,0.20741488025967678,131.79456,131.79456,1.0,0.2866541186722769,0.2887855818955811,2.5195162585304587,0.2306152114655289,0.3712595907364057,0.11170547514159847,0.5243877580099843,0.7062162486486834,0.33387468552419575,0.636252472179246,0.1983035222908929,1.7410926577100092,0.2592823065753993,0.2652439024390244,0.511986494064331,0.3678689270583899,0.23391883095525254,0.11389601892395189,0.0029122868186143356,1.6568754039753912,0.001530955199752941,0.0045492387363693255,0.0057645175476336834
37.0,0.16650220574715252,0.25148447089517556,135.45552,135.45552,1.0,0.29078524037528564,0.2938057265576101,2.5529917724963034,0.22585705307793622,0.3649280971928064,0.11170547514159847,0.5150511893913233,0.7080659296038223,0.3359865703385997,0.6339309491014818,0.1968469423155576,1.7283039756375669,0.2607059864999447,0.2626557116353035,0.5107783675193787,0.3615103807664815,0.22954730107583415,0.11389601892395189,0.002628762787920224,1.5411924358850229,0.0013973724545912898,0.004089593606701877,0.004926884661351513
38.0,0.16568554207391928,0.25672558469118933,139.11648,139.11648,1.0,0.2893505037020794,0.29679246079129473,2.54316608151172,0.22498128086801336,0.3634158307651282,0.11170547514159847,0.5186365321306705,0.7046899673584989,0.3350028889178052,0.6349819029376209,0.19893108900280804,1.7466026546163467,0.2616151083304368,0.264999334841027,0.5083716511726379,0.3599388511788902,0.22836904701340727,0.11389601892395189,0.0028547270684833575,1.7251361788257782,0.0014118391768857433,0.004567114884706214,0.005625051495705431
39.0,0.16753562767346766,0.2745070047270156,142.77744,142.77744,1.0,0.2905255728380194,0.28935000077836004,2.552051256625527,0.22690973512564275,0.36639331755538385,0.11170547514159847,0.5224345979974132,0.704509024222811,0.3345527841832437,0.6355269632751339,0.1991921710679868,1.7488949389968316,0.2597049283247881,0.26711357483563236,0.5129877328872681,0.3626484277790956,0.23046912374953996,0.11389601892395189,0.0028359730436337853,1.7646967638738715,0.0013361775123505834,0.004618403236788466,0.006327861849642192
40.0,0.167763226085171,0.31665083685902423,146.4384,146.4384,1.0,0.29236900737786237,0.2908591639055548,2.5681682550049003,0.23182396696422952,0.373493332457081,0.11170547514159847,0.5233187244402079,0.708004965060151,0.3371346379365076,0.6353504677858335,0.20050897757002994,1.760456418620824,0.25753424657534246,0.2692213215426185,0.5117619633674622,0.3695360401813952,0.23528048304903135,0.11389601892395189,0.0027634149704776835,1.7718524266538225,0.0013152695984884023,0.004478402618129005,0.00790064626033734
41.0,0.16740516788243553,0.2953204213806442,150.09936,150.09936,1.0,0.2974623722969451,0.29689369497098894,2.6124325797440444,0.225504465643662,0.36492856202415275,0.11170547514159847,0.5224864661993659,0.7105362393596867,0.3390176888152756,0.6344187713895992,0.1993981104151492,1.7507030737245248,0.2598918001485096,0.26788067569186536,0.5076774954795837,0.3607523642629243,0.22917819656143448,0.11389601892395189,0.002568894541387679,1.6952988390476094,0.0012657427341202217,0.00411144864478625,0.007682843028266185
42.0,0.1684557886449645,0.2984020342669934,153.76032,153.76032,1.0,0.29757243544703105,0.29448454064623614,2.618217843271273,0.22851670651767358,0.3691000029442496,0.11170547514159847,0.5282255504962555,0.7108842699074919,0.3419494734601343,0.6338409444335877,0.2000110202036719,1.756084383750224,0.25950253041886506,0.2673055100239567,0.5096041560173035,0.36480266546521267,0.23193008841008836,0.11389601892395189,0.002391436083265531,1.622454516513244,0.001200399392379091,0.003809047902284311,0.006899878689203711
43.0,0.16643888018392,0.25756019182470724,157.42128,157.42128,1.0,0.30004527441313705,0.2929642164740433,2.641028892040662,0.22653623770762435,0.3659850535556081,0.11170547514159847,0.5260035911601919,0.7093711502867647,0.34088315226972005,0.6345263327404805,0.19837821845523437,1.7417484854118654,0.25991561181434597,0.2659879926912033,0.5125797390937805,0.361745117528723,0.23013257967121484,0.11389601892395189,0.0022694504475039468,1.5844292654110177,0.0011218723804411802,0.0036336807953022024,0.005651667607831712
44.0,0.16797132528365744,0.29446920877979044,161.08224,161.08224,1.0,0.30379513017528453,0.2997376130599191,2.670688633912356,0.2219704125239943,0.3596948196899353,0.11170547514159847,0.5230856612352847,0.7115539423936992,0.3453580104919573,0.6325649663782619,0.19696160792301232,1.7293107325772565,0.26203386079451146,0.2656988132273303,0.5023630261421204,0.355179417618923,0.2258353316169012,0.11389601892395189,0.002258563995790999,1.620276729672696,0.0011236456018411782,0.0036040501240978406,0.006719409483358132
45.0,0.17042297989236252,0.36932789867253696,164.7432,164.7432,1.0,0.30298922746098694,0.29239535174586184,2.661955060389489,0.22914079380131055,0.3700604009980149,0.11170547514159847,0.5321813812865033,0.7117134437742979,0.33783633234538946,0.6310034380979971,0.1964417181900372,1.7247461328845997,0.25862598546124704,0.26310483870967744,0.5117273330688477,0.36579102391198126,0.23314120147200612,0.11389601892395189,0.0023591459988064425,1.735915955474411,0.0011099982415435183,0.003833674760290335,0.010150527143684711
46.0,0.16807112968252863,0.2517094079202249,168.40416,168.40416,1.0,0.3027242306578609,0.3071296207118506,2.656715360580048,0.22320601474795876,0.3617286728636607,0.11170547514159847,0.5187060865274083,0.7124028722200069,0.3430850606101412,0.6298677503636957,0.19772904787396645,1.7360488078691292,0.25606024947046363,0.26088150487436496,0.5080518126487732,0.35773119031671907,0.22732723816101705,0.11389601892395189,0.0021023353352901336,1.5881938596812688,0.001031621043307554,0.0033675734413785375,0.007731779350789769
47.0,0.16965102435387047,1.3250306153297156,172.06512,172.06512,1.0,0.3049938753112312,0.29793048686359197,2.6729875267479235,0.22375323892728158,0.3630264105514404,0.11170547514159847,0.5205880804358974,0.7128471453946595,0.34460212130488094,0.6308696860413302,0.19772177710843641,1.7359849709975796,0.2602877216460355,0.2634641574842144,0.505665123462677,0.3585400191296526,0.22811038168414063,0.11389601892395189,0.0020469544601213474,1.5848085246525443,0.0009818663851911703,0.0033069157566267744,0.006893046302560517
48.0,0.17045550739955834,0.3839468078627861,175.72608,175.72608,1.0,0.30503296836983845,0.30009055827358105,2.671174977217956,0.2214258495686234,0.3593235429608717,0.11170547514159847,0.521472489473728,0.7131347241430404,0.3440170685322108,0.6291879465628282,0.19375543025267683,1.7011606909811912,0.2615505090054816,0.26271078990744257,0.506493091583252,0.3543658492380739,0.22562366840004286,0.11389601892395189,0.002095776943908158,1.6646356893324992,0.0010106470031675883,0.0033713521278584853,0.007966540845218955
49.0,0.17643429121973458,0.8760849303077972,179.38704,179.38704,1.0,0.3082996512681854,0.29396621880072005,2.7037878175019383,0.22533942478376373,0.3650301742024794,0.11170547514159847,0.5328744559411058,0.7162588061082475,0.3429869704027407,0.6304692455856926,0.19493289519723256,1.7114987603507794,0.2558347402919853,0.2622950819672131,0.512855052947998,0.3604487150779225,0.22980173193178946,0.11389601892395189,0.001999366007261085,1.6263006286080781,0.0009404829059344782,0.003247019837884902,0.006239992218989031
50.0,0.16674228265489519,0.29056787181775506,183.048,183.048,1.0,0.3098571189511171,0.29738120326711975,2.7162398343181957,0.22725608130958336,0.3677917425629477,0.11170547514159847,0.5282165324054025,0.7165526986472579,0.3470665768439278,0.6299393073375289,0.19309119398730876,1.6953287376640909,0.25504455597664655,0.26024590163934425,0.5121463537216187,0.36320238697206975,0.2315728784049158,0.11389601892395189,0.001809975173020583,1.5096395713480888,0.0009116610122333116,0.0028627860483716825,0.007060200782463313
51.0,0.17107947950972752,0.40970417628660005,186.70896,186.70896,1.0,0.30837245320727763,0.2887598341526694,2.704849135099851,0.2302225551203313,0.3718464232218625,0.11170547514159847,0.5451894830539588,0.7163786853129044,0.34565769164234206,0.6313108118195154,0.19484064202942356,1.7106887832446382,0.251861504095309,0.2622120982029866,0.5183702707290649,0.3672896742361055,0.23471755420549453,0.11389601892395189,0.0018386697207003475,1.5707024038947566,0.0008589856655675418,0.002985920974289555,0.006447244434295649
52.0,0.17031982636241336,0.35163668934830233,190.36992,190.36992,1.0,0.31318366414458676,0.2919851770177289,2.7464862512967985,0.22540410977787995,0.36508235904591374,0.11170547514159847,0.5330593703414299,0.7182684510478059,0.3500042760313448,0.6267920177856854,0.19408660514800338,1.704068386074096,0.25089605734767023,0.2574599971169093,0.5200336575508118,0.3602686132151986,0.23014862320382717,0.11389601892395189,0.0018996704523195887,1.6609415214534238,0.0008943175468760663,0.0030709344446653236,0.006897798570918875
53.0,0.17588899851989742,0.7892450908935238,194.03088,194.03088,1.0,0.3166977639985328,0.2893635602181731,2.771597693295643,0.22926195402006264,0.37102624850965416,0.11170547514159847,0.5316406273519263,0.7203501626398396,0.3505637853501014,0.6247644781644308,0.19298982382101088,1.6944387138752386,0.24769780116519452,0.2610198789974071,0.5256692171096802,0.36600748394877075,0.23428461835267736,0.11389601892395189,0.0018324071887219826,1.6415622439417348,0.0008964147794706155,0.00291570416548762,0.007675474591826149
54.0,0.1746108788468086,0.5755146876088203,197.69184,197.69184,1.0,0.3157876029606977,0.2932576310385944,2.766285201434119,0.22164552338134688,0.360032412042223,0.11170547514159847,0.5223856882039221,0.7188560495998771,0.3518354220802294,0.626209221246784,0.1923350048693227,1.6886894439896476,0.25048087198119257,0.26013874066168624,0.5122506618499756,0.3550185317314184,0.2264146308469914,0.11389601892395189,0.0017863620574869617,1.638527379680454,0.0008487917540153628,0.002867865606592752,0.00834021538097152
55.0,0.1736722941286668,0.4881011849672787,201.3528,201.3528,1.0,0.3161874026441596,0.2935829508738981,2.77374438314134,0.22574247195932748,0.36584777948549446,0.11170547514159847,0.5300358357483518,0.7198356796012432,0.34883341010210006,0.629036110746201,0.1922833267126012,1.6882357129706909,0.2541538461538462,0.261038062283737,0.5175392031669617,0.3608632488351649,0.23026566285739533,0.11389601892395189,0.001731570828941979,1.6257296506228158,0.0008112388850348766,0.0027885908414009334,0.007963648136011272
56.0,0.17286484154399923,0.47306097644192135,205.01376,205.01376,1.0,0.31793244455793135,0.2967837374537318,2.7879330534307867,0.22271098222820154,0.36225210468647145,0.11170547514159847,0.5221712528984077,0.7202193630734812,0.3496417378083901,0.6285755835156224,0.19315404742165304,1.6958805869292197,0.25316725220909186,0.26600304161482097,0.51631098985672,0.35690254030344787,0.22773578492433713,0.11389601892395189,0.0015599120876861488,1.4987476840578893,0.0007542538638017146,0.002483459818600221,0.005269551696982537
