round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best_threshold,fed_auroc,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
23.0,0.649633410888359,1.1389562589393705,84.20208,84.20208,1.0,0.28483649393531574,0.5365989654065078,0.6970673752248014,0.29600500159748255,2.5103639344787565,0.11468496254799518,0.33243739319384047,0.20289305097481872,0.3219980138320354,0.6505112219958358,0.20618028122587226,1.8102501138651594,0.2721072155079574,0.27531197735751956,0.50981205701828,0.3218834434820009,0.20787129022342665,0.11389601892395189,0.004557313115307336,1.7366486330574844,0.002857925390769728,0.006318741584994664,0.003738250887028668
24.0,0.6415544687965038,0.9641765896395329,87.86304,87.86304,1.0,0.2835746399504506,0.5503614721999726,0.6979475540600594,0.2986802445821098,2.4959556686071784,0.11468496254799518,0.3297502201232945,0.20618608620450674,0.3249488120633693,0.6521086040597275,0.20892984863275582,1.834391145596211,0.27278044215697744,0.2752418585638371,0.5257858037948608,0.3248064086202852,0.21143014427454532,0.11389601892395189,0.004237044789998435,1.6800139498627686,0.0025385780263729573,0.00601102164782756,0.00444500562284373
25.0,0.6458927195976546,1.3464835211482171,91.524,91.524,1.0,0.2863915438668133,0.5491141418235794,0.7004151808958732,0.29804454904344374,2.52280818024227,0.11468496254799518,0.3325677037230962,0.20491433327431066,0.3255718146246989,0.6464909047346521,0.2057456828659888,1.8064343671517151,0.272705078125,0.27362204724409445,0.5011073350906372,0.3259513977873051,0.21101846738397081,0.11389601892395189,0.003949675531035303,1.6312040301618254,0.0023791932418999557,0.005604377707814867,0.0038671685917313976
26.0,0.6438706626221224,1.3224400568365047,95.18496,95.18496,1.0,0.2902592461875939,0.5424699789271777,0.7029279087977881,0.30190442803126677,2.5579028142015705,0.11468496254799518,0.3372492382196012,0.19834798061344308,0.31315759640375007,0.6451827749839631,0.20679447191036163,1.8156426700782038,0.271065865325647,0.2715621752684448,0.4898994266986847,0.31308984876944257,0.20495935335405804,0.11389601892395189,0.003949520678730516,1.6962830025840958,0.0022941625065038104,0.005694663789627241,0.005732869018741
27.0,0.6486338292625824,1.5541890694575382,98.84592,98.84592,1.0,0.29027332204141265,0.5605528386928904,0.702293813869275,0.2999619864320716,2.556495897989088,0.11468496254799518,0.3354819457352492,0.2027377753572796,0.3209452484060207,0.6457484289717847,0.20261637919041356,1.7789592744738518,0.26557897122139135,0.2685956052954825,0.5253417491912842,0.32067271806162345,0.2090864943427759,0.11389601892395189,0.0037388336204478992,1.6697495055450418,0.002313418663062162,0.005247745405334408,0.004521843393011792
28.0,0.643387731088262,1.2565854150247606,102.50688,102.50688,1.0,0.29169242411301033,0.5320897924166204,0.7032603351275541,0.301773481712117,2.570621543268291,0.11468496254799518,0.3370269858520433,0.19999129331560442,0.31741291951946954,0.6458986835574925,0.2055695895696665,1.8048882789039786,0.26450116009280744,0.26725205448609707,0.4876222014427185,0.3169589338249044,0.2061417434945833,0.11389601892395189,0.0033913476889796883,1.5705533193731753,0.002044785236847186,0.004822593451922378,0.003917668069301929
29.0,0.6524111194413698,1.4947289489454856,106.16784,106.16784,1.0,0.2978142572915811,0.5389987738105313,0.7063581187143158,0.29996075944596085,2.625215152457499,0.11468496254799518,0.3403493542700747,0.2049539248689174,0.3253662484242316,0.6451959393588405,0.20280628191313976,1.7806266086310976,0.2656758012076173,0.2688128772635815,0.5200002193450928,0.3252962975573252,0.21216873539067974,0.11389601892395189,0.003675080324645474,1.7668381574185332,0.0019686358394106003,0.0054902130172947575,0.004608623487326827
30.0,0.6427772032799061,1.418783178741323,109.8288,109.8288,1.0,0.299462691080048,0.5609842853420982,0.7070139003941426,0.30155264490368655,2.6379042802092925,0.11468496254799518,0.3405317232145981,0.20648126378383516,0.3251021658238556,0.6441231243777668,0.20356211025090448,1.787262734677517,0.26385636221701797,0.2689162881245944,0.5261017084121704,0.32548071278352647,0.21433732729044633,0.11389601892395189,0.0036445524116411826,1.819790768719031,0.0018902933558085518,0.005513522237817943,0.005032348623731936
31.0,0.6495985924735862,1.870606989596413,113.48976,113.48976,1.0,0.2999139532459613,0.5714327868156482,0.7089630018474843,0.30245608780945743,2.640244640601876,0.11468496254799518,0.3402816346448403,0.2069609503773314,0.32725481457830463,0.6453554805388373,0.2030290490887392,1.782582490651418,0.2671875,0.26800929512006194,0.4988015294075012,0.3269078308441933,0.2144380431163583,0.11389601892395189,0.003518430495086206,1.8195239711876638,0.0018889899604436844,0.005263921169489649,0.003927294913373433
32.0,0.6445923717431133,1.4604388723946564,117.15072,117.15072,1.0,0.2994106683203438,0.5647663792215749,0.7106750070178625,0.3071707612070074,2.6311769593794763,0.11468496254799518,0.3388692187875846,0.20208343645772228,0.3199668026896898,0.646867338089107,0.2048221992830639,1.7983262384247443,0.26735338873931874,0.2710827347698856,0.5197081565856934,0.32000894457210693,0.20959880776800138,0.11389601892395189,0.003250656399540901,1.7368497443203523,0.0017248007457732494,0.004891776527016676,0.00415555217498012
33.0,0.6483525467777934,1.6943980290310456,120.81168,120.81168,1.0,0.3028674146529906,0.5473812650503426,0.7139698384884845,0.30890946539105496,2.66406730112921,0.11468496254799518,0.3399026870424331,0.20625843369183425,0.32928112704519225,0.643325694565721,0.20255413082492568,1.7784127376758498,0.2640615748963884,0.2681255526083112,0.48892274498939514,0.3292787987171916,0.2143621687561672,0.11389601892395189,0.0029988580064782104,1.655825580652163,0.0016433299020823713,0.004460730691084499,0.00399934609698602
