round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_brier,fed_f1_best_threshold,fed_prevalence,fed_auroc,fed_ece,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6418466622895505,0.6190925345931871,45.99296,45.99296,0.5412350858791136,0.2919943602627116,0.24464384159806052,0.22271353714563338,0.5220543882701996,0.10966320428076802,0.6976697434518498,0.3594063409214542,2.301026583470765,0.31565341999324553,0.5328492440887941,0.1738728721830322,1.5265930611598175,0.2034845802664679,0.21779964221824688,0.5494664311408997,0.409090399881621,0.26702250084188295,0.11389601892395189,0.005180465731741155,0.7314457857864909,,0.005180465731741155
22.0,0.6237467509821201,0.6088281026206457,47.9744,47.9744,0.5412350858791136,0.3026100860335883,0.2567147785403945,0.20904861407825975,0.5700709158645548,0.10966320428076802,0.708754103166065,0.3387835054386607,2.427845993288584,0.33002335769435454,0.5291618010350687,0.17030058279589155,1.495228581339624,0.20308400460299195,0.20969479353680434,0.543420135974884,0.41139263946916804,0.26899970998679135,0.11389601892395189,0.005858672885556268,0.8529628785327077,,0.005858672885556268
23.0,0.6032626912666448,0.7086048564071088,49.95584,49.95584,0.5412350858791136,0.3024901471911618,0.27034413664214435,0.21209437632269226,0.565924053162871,0.10966320428076802,0.7191590050775035,0.3438670984224577,2.5804956804531662,0.33949508437077025,0.5342640190803872,0.1707432105782007,1.4991148258852274,0.20394437880578023,0.21061643835616436,0.5444096922874451,0.4139329200797354,0.2710253696208857,0.11389601892395189,0.006034941322188204,0.9056503672618419,,0.006034941322188204
24.0,0.5911976475406596,0.8425811227997014,51.93728,51.93728,0.5412350858791136,0.3126786133980057,0.2822225383254989,0.207156799274923,0.5564285672270055,0.10966320428076802,0.7271407386277267,0.3361811519727383,2.7038570436221145,0.3485640446160744,0.5425317233825753,0.1770855847293865,1.5548004785630494,0.2029528728801938,0.22250584981918742,0.5558836460113525,0.41442825037919856,0.27117592987229516,0.11389601892395189,0.006774137106138504,1.056407066877,,0.006774137106138504
25.0,0.6463473994650876,0.9878264299990962,53.6064,53.6064,0.4559241291901578,0.2811471127177773,0.23310766044819614,0.22048628760877767,0.5584184667393964,0.10966320428076802,0.6859451092984133,0.3537615371078281,2.1671618039873093,0.30679979995055817,0.5455541333401335,0.18016294394606186,1.581819502105304,0.20337283500455788,0.22812020179864007,0.5505876541137695,0.4117009387044975,0.26888851492574184,0.11389601892395189,0.009074794237224895,0.5611614752560854,0.009074794237224895,
26.0,0.6402936562353917,0.6374177762136505,55.58784,55.58784,0.5412350858791136,0.2935072431939533,0.24701002405963907,0.20888188741621366,0.5336929937879132,0.10966320428076802,0.6974910820037429,0.33748621819344454,2.3221023132848426,0.3196860086722915,0.5543536206598914,0.18723817526327252,1.6439395953627758,0.20374524975962638,0.2459259259259259,0.5454216003417969,0.410301151696338,0.2674598006677522,0.11389601892395189,0.004632992530730784,0.74980279058218,,0.004632992530730784
27.0,0.6187933732858314,0.660344644441284,57.56928,57.56928,0.5412350858791136,0.2995686258478536,0.2613889595581489,0.21259237292318028,0.5783352181620293,0.10966320428076802,0.7106829533558644,0.34447413868908994,2.461883746964856,0.32823391238020894,0.5434751911645435,0.18129958318977524,1.5917991243471692,0.2034407427635172,0.23119015047879618,0.5552846193313599,0.4145200232808738,0.2711571188670692,0.11389601892395189,0.004444596356578563,0.7411329185124487,,0.004444596356578563
28.0,0.601232061608268,0.8058134501989226,59.55072,59.55072,0.5412350858791136,0.31273849460468167,0.2780190303114946,0.19648764810504243,0.5764591146742433,0.10966320428076802,0.7209768561669078,0.3180024291282279,2.661090366120324,0.3423809431588051,0.5435659111511868,0.179117876038775,1.5726438705322228,0.20393722217182256,0.22607631095694755,0.5533237457275391,0.41681827838386437,0.2731323737373257,0.11389601892395189,0.005491825372507217,0.9427624692907557,,0.005491825372507217
29.0,0.5922769074772765,1.2710879189505326,61.53216,61.53216,0.5412350858791136,0.32339213775883285,0.2960989771030551,0.19518224469892265,0.584549487744032,0.10966320428076802,0.7328053616062465,0.3169403149232328,2.8480952863512488,0.36037130457458816,0.5446390900663609,0.1808104735265581,1.5875047717627853,0.20352732078567196,0.23338735818476497,0.5481851100921631,0.41408333190134594,0.27077018330422337,0.11389601892395189,0.006320273737277267,1.131206301273778,,0.006320273737277267
30.0,0.6456810740280537,1.1170577322349948,65.18272,65.18272,0.9971592150692714,0.28391082071381957,0.23612302468651158,0.2055422387141395,0.5363771302372846,0.10966320428076802,0.6874367874558213,0.3316521788573523,2.188913816756206,0.30835045405801076,0.5337403932064497,0.17320342736049799,1.5207153770330244,0.20345944959152937,0.21794584918326246,0.5421197414398193,0.41004656090326724,0.267834226096136,0.11389601892395189,0.005483932430763218,1.3819457846693695,0.008038126041411978,0.004565575488079171
