round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_f1,fed_auprc_lift,fed_f1_best,fed_auroc,fed_brier,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
18.0,0.6164552368288023,2.2598417675407796,212.40832,212.40832,0.049862104895873664,0.5577611016634316,0.33307561777675165,0.11079634875668869,0.3004055629543104,2.286694254402476,0.3260467095674017,0.7059682294493492,0.20972469775281993,0.24963469008600134,0.6146809811402321,0.15984627469079762,1.4034404029303835,0.2045002711006687,0.2413493305512085,0.6333587765693665,0.5167246597079231,0.3670570931000339,0.11389601892395189,0.003216673537693287,0.36546134267700836,0.003216673537693287,
19.0,0.6068340601982731,2.0527689961113196,212.40832,212.40832,0.0,0.5937373492133892,0.3397676300706543,0.11079634875668869,0.2947099804090885,2.4744097004538435,0.3345693230893081,0.7100234505432331,0.21416456648354182,0.2681499113987206,0.6146809811402321,0.15984627469079762,1.4034404029303835,0.2045002711006687,0.2413493305512085,0.6333587765693665,0.5167246597079231,0.3670570931000339,0.11389601892395189,0.0,0.0,,
20.0,0.6020502508963844,2.2453845084808757,214.07744,214.07744,0.049862104895873664,0.6012920449974779,0.3421916099019562,0.11079634875668869,0.29688954824426084,2.4990551367493143,0.3384619704242148,0.714689520130843,0.2162741658360349,0.2702400544511989,0.6138672872387286,0.1589635824910206,1.395690420023901,0.2045002711006687,0.2415697914090197,0.6330142021179199,0.5172914684589787,0.3676373239648729,0.11389601892395189,0.0033957507790441386,0.4178950291243382,0.0033957507790441386,
21.0,0.6487267186108895,2.375196590914686,245.8624,245.8624,0.949521310409766,0.5108343869757269,0.3406738634900474,0.11079634875668869,0.28532827506420466,2.0921777107068227,0.3044697935140163,0.6842659615123378,0.2120803763519705,0.2300612933894801,0.5005115031035547,0.11736642095053293,1.0304699150977192,0.2045002711006687,0.2045002711006687,0.567979097366333,0.5203157735012506,0.3719780114315744,0.11389601892395189,0.006106073766807474,10.66705618367996,,0.006106073766807474
22.0,0.6504784755347038,2.3229893738402665,247.53152,247.53152,0.049862104895873664,0.522010428159913,0.32994692756726673,0.11079634875668869,0.2865571238071536,2.1060849980036487,0.3084688299677744,0.6883986183096834,0.20729107207105776,0.2317841692085252,0.5054828805650105,0.118561056047789,1.0409587373457887,0.2045002711006687,0.2045002711006687,0.568759024143219,0.5201078332498248,0.371703132247202,0.11389601892395189,0.0017226814840430155,0.22836324898526073,0.0017226814840430155,
23.0,0.6400492414916455,2.4427753000912658,247.53152,247.53152,0.0,0.5678430525187917,0.3470244072966317,0.11079634875668869,0.2853880732961309,2.2097778271477697,0.31727068053904245,0.6953526492108614,0.2182221282764406,0.24259263777152693,0.5054828805650105,0.118561056047789,1.0409587373457887,0.2045002711006687,0.2045002711006687,0.568759024143219,0.5201078332498248,0.371703132247202,0.11389601892395189,0.0,0.0,,
24.0,0.6253922608451852,1.7589001778028106,247.53152,247.53152,0.0,0.5613125178455218,0.33792259804728575,0.11079634875668869,0.2977175860503737,2.3359189002885157,0.3231481106001995,0.7057941052653921,0.21294901219524248,0.2549998546373882,0.5054828805650105,0.118561056047789,1.0409587373457887,0.2045002711006687,0.2045002711006687,0.568759024143219,0.5201078332498248,0.371703132247202,0.11389601892395189,0.0,0.0,,
25.0,0.6388070176978784,2.228853375147722,279.31648,279.31648,0.949521310409766,0.5440699410224659,0.33777166470664827,0.11079634875668869,0.2964490904184781,2.237442506404594,0.316394823717867,0.6974787437850862,0.20970209251899957,0.2454175461208493,0.4481507730286581,0.10408192318213075,0.9138328465336968,0.2045002711006687,0.2045002711006687,0.5087074041366577,0.5221513517970041,0.37479440281719895,0.11389601892395189,0.004150912611657267,7.446797317068558,,0.004150912611657267
26.0,0.6453068319132335,1.779177120437496,280.9856,280.9856,0.049862104895873664,0.5473480359409304,0.3149656493562665,0.11079634875668869,0.28481085313810994,2.1345209001852896,0.30778158914217485,0.6875991316383325,0.20184547308109896,0.234721247453536,0.44392751858335366,0.10332947650840213,0.9072264112883084,0.2045002711006687,0.2045002711006687,0.5097874999046326,0.5208915844495922,0.3735777482272299,0.11389601892395189,0.0019862617128955985,0.2800177431781776,0.0019862617128955985,
27.0,0.6324334793828761,1.9062344403843787,280.9856,280.9856,0.0,0.5577669255081348,0.35655165781924514,0.11079634875668869,0.2901958154193448,2.2411766488607956,0.3208747797190801,0.7010753890634236,0.22453089902621373,0.2456868451896582,0.44392751858335366,0.10332947650840213,0.9072264112883084,0.2045002711006687,0.2045002711006687,0.5097874999046326,0.5208915844495922,0.3735777482272299,0.11389601892395189,0.0,0.0,,
28.0,0.6263700622721687,1.8041989073657496,282.65472,282.65472,0.049862104895873664,0.5400563976488514,0.331168477286942,0.11079634875668869,0.2969459253185667,2.2431947677683723,0.3251257095147272,0.7012430273106572,0.20906189377480391,0.2454689642759666,0.45037818776780847,0.1040738469569287,0.9137619377760566,0.2045002711006687,0.2045002711006687,0.50551438331604,0.5207514760718502,0.37331802677424025,0.11389601892395189,0.002287519770794012,0.3440134850679897,0.002287519770794012,
29.0,0.6195553649969189,1.9554639458766019,282.65472,282.65472,0.0,0.5509785244214974,0.3149624124415592,0.11079634875668869,0.31043627290104286,2.390518721324176,0.33164615008729204,0.7104402794153396,0.19732285640356548,0.2606834682775635,0.45037818776780847,0.1040738469569287,0.9137619377760566,0.2045002711006687,0.2045002711006687,0.50551438331604,0.5207514760718502,0.37331802677424025,0.11389601892395189,0.0,0.0,,
30.0,0.6079791362410006,1.9533713894199505,284.32384,284.32384,0.049862104895873664,0.5394162716376246,0.31643862815882784,0.11079634875668869,0.3012473825883003,2.4111798481476967,0.332235484413762,0.7136840247730663,0.19704755056912493,0.26202469502757453,0.45278180935886914,0.10466583226025408,0.9189595321162123,0.2045002711006687,0.2045002711006687,0.5029677748680115,0.5213728499638127,0.37394861054841266,0.11389601892395189,0.00245071700916618,0.395175582903903,0.00245071700916618,
31.0,0.598936075255476,1.657847591532175,284.32384,284.32384,0.0,0.5762699835548846,0.32704431619612406,0.11079634875668869,0.31093031122631026,2.540961063475059,0.34335293195185834,0.7222635577327622,0.20490203617400923,0.2744822956519613,0.45278180935886914,0.10466583226025408,0.9189595321162123,0.2045002711006687,0.2045002711006687,0.5029677748680115,0.5213728499638127,0.37394861054841266,0.11389601892395189,0.0,0.0,,
32.0,0.5866989212839866,1.8257514629590326,285.99296,285.99296,0.049862104895873664,0.5500874327476346,0.3210984797266493,0.11079634875668869,0.31969370332431885,2.590934496902717,0.3451328492738324,0.7270615113088547,0.19924208621840087,0.2800356829800021,0.4489763512609614,0.10353185726424241,0.9090033018043449,0.2045002711006687,0.2045002711006687,0.5034129619598389,0.5209977891510078,0.37364822862204244,0.11389601892395189,0.00275348252378168,0.47310097253648564,0.00275348252378168,
33.0,0.6428775544530521,2.31136932303609,317.77792,317.77792,0.949521310409766,0.5167220389032499,0.32596703543250655,0.11079634875668869,0.2909735432095617,2.201809809426236,0.3113975664064803,0.6919807214969251,0.20503335156957206,0.2413895563173797,0.3988892932043363,0.09174450711011117,0.8055110966729115,0.2040982494232596,0.2045002711006687,0.46620190143585205,0.5114570483029102,0.36522868329569447,0.11389601892395189,0.004573657822408076,8.343624865286984,,0.004573657822408076
34.0,0.6335148106966905,1.7454952087529652,319.44704,319.44704,0.049862104895873664,0.5666084586316998,0.3367524549543276,0.11079634875668869,0.290511804613538,2.174505918498954,0.3122344022906348,0.6953318189634262,0.21266554671840873,0.23874175963413513,0.4015041220682159,0.09217423939958432,0.8092841195891917,0.20399855256015922,0.2045002711006687,0.464646577835083,0.5115984315972748,0.3653323299204477,0.11389601892395189,0.0015008381639225123,0.2737465563695878,0.0015008381639225123,
35.0,0.6274232002721221,1.7945798298323612,319.44704,319.44704,0.0,0.5607216972373438,0.35762431540596507,0.11079634875668869,0.288396866311353,2.292052307452381,0.32114479450256517,0.7041530676796826,0.22611902131691577,0.25095639086358745,0.4015041220682159,0.09217423939958432,0.8092841195891917,0.20399855256015922,0.2045002711006687,0.464646577835083,0.5115984315972748,0.3653323299204477,0.11389601892395189,0.0,0.0,,
36.0,0.6105010984316185,1.5823648810058446,319.44704,319.44704,0.0,0.5630709446823593,0.322521804867979,0.11079634875668869,0.30410060965104135,2.4135746846430925,0.3333715379682016,0.7147104519149646,0.2019145150198231,0.26265614569605844,0.4015041220682159,0.09217423939958432,0.8092841195891917,0.20399855256015922,0.2045002711006687,0.464646577835083,0.5115984315972748,0.3653323299204477,0.11389601892395189,0.0,0.0,,
37.0,0.6231348378340961,1.5757199416269665,351.232,351.232,0.949521310409766,0.5156312483884945,0.30898810716490727,0.11079634875668869,0.30646035697391105,2.291694838854841,0.3237266311655351,0.7022732130165453,0.19257700019299062,0.25079855282586133,0.39782282824584414,0.09221919252176011,0.8096788052208801,0.20434723665777937,0.2045002711006687,0.490292489528656,0.49364131416832413,0.34689015592343614,0.11389601892395189,0.003673628006278399,6.8274554061936215,,0.003673628006278399
38.0,0.6389852222216299,1.6113582810056772,352.90112,352.90112,0.049862104895873664,0.539504812035427,0.31675423695806976,0.11079634875668869,0.2934120142137969,2.22160872824726,0.313397075574253,0.696621219604796,0.19843631741329587,0.24392269717718038,0.4015583984470003,0.09261373771730756,0.8131428876293345,0.20426608821402747,0.2045002711006687,0.4915323853492737,0.4937452968305416,0.3468692397479273,0.11389601892395189,0.001702077058335543,0.3267833963036537,0.001702077058335543,
39.0,0.6247086581620818,1.6708855860318377,352.90112,352.90112,0.0,0.5468565541466415,0.3329578927893109,0.11079634875668869,0.2997245639218048,2.3547479013605632,0.32591137560994593,0.7085835440005348,0.20928234837927975,0.25678504249252077,0.4015583984470003,0.09261373771730756,0.8131428876293345,0.20426608821402747,0.2045002711006687,0.4915323853492737,0.4937452968305416,0.3468692397479273,0.11389601892395189,0.0,0.0,,
40.0,0.6137164658454763,1.6585111670545918,354.57024,354.57024,0.049862104895873664,0.5408095884799656,0.3116694283307884,0.11079634875668869,0.30632373865489504,2.3749557188234367,0.33179458487874164,0.7134861664814831,0.19447974706867266,0.258735631761136,0.4034779500360144,0.09300210334629616,0.8165527138256997,0.204256857517285,0.2045002711006687,0.49182161688804626,0.49343443846983365,0.3465269060622296,0.11389601892395189,0.0017296697405693672,0.3511124568176456,0.0017296697405693672,
41.0,0.6081131101605656,1.6349049873720993,354.57024,354.57024,0.0,0.5893294933459875,0.3281435328360728,0.11079634875668869,0.29958397266443737,2.510484930058969,0.34072406366001695,0.7182653757142757,0.20715735874615032,0.27132025194225146,0.4034779500360144,0.09300210334629616,0.8165527138256997,0.204256857517285,0.2045002711006687,0.49182161688804626,0.49343443846983365,0.3465269060622296,0.11389601892395189,0.0,0.0,,
42.0,0.5947869707379339,1.6806683024996292,356.23936,356.23936,0.049862104895873664,0.5664499612547971,0.3261081826172213,0.11079634875668869,0.31087523559512176,2.597805146125517,0.345735190163455,0.7248978105506216,0.202108805711344,0.28071708250246014,0.4036144755215163,0.09291088463596883,0.8157518191922513,0.20426608821402747,0.2045002711006687,0.4925508499145508,0.49306089624352295,0.3461197838493104,0.11389601892395189,0.0020289258703861616,0.4337039478123188,0.0020289258703861616,
43.0,0.5819478047256024,1.6591228706881984,356.23936,356.23936,0.0,0.5593413659600969,0.30334561864781256,0.11079634875668869,0.32724403705815586,2.68541488484251,0.35630308178667075,0.7339841376769092,0.1886408678653198,0.28937268332377425,0.4036144755215163,0.09291088463596883,0.8157518191922513,0.20426608821402747,0.2045002711006687,0.4925508499145508,0.49306089624352295,0.3461197838493104,0.11389601892395189,0.0,0.0,,
44.0,0.5707983130698496,1.8280338936676732,357.90848,357.90848,0.049862104895873664,0.6189934464982368,0.33272612830181336,0.11079634875668869,0.3197739614925383,2.786624895821391,0.3596472291714843,0.7394871618731388,0.2076738620255842,0.29866552970802723,0.3972371704319456,0.09209410897957179,0.8085805794587326,0.2042753197451078,0.20450951154489178,0.49278268218040466,0.49409843410763565,0.3473426365812962,0.11389601892395189,0.00227901015377888,0.5143265634542331,0.00227901015377888,
45.0,0.6425089961820435,1.7634609279368536,389.69344,389.69344,0.949521310409766,0.5721314544080374,0.34219325948031704,0.11079634875668869,0.28873045837610306,2.2347296610818317,0.3102986647251191,0.6933817435373447,0.21422554202364397,0.2452599395625961,0.3833902308742716,0.0891067772511916,0.7823519916941784,0.2043380027112517,0.2045002711006687,0.4848507046699524,0.4946072389986622,0.3475684437136834,0.11389601892395189,0.004998244990875174,9.425455140415579,,0.004998244990875174
46.0,0.6348437508969976,1.6203430184134782,391.36256,391.36256,0.049862104895873664,0.520128880663041,0.3040823614663923,0.11079634875668869,0.30018911066908194,2.245111069310751,0.3182324099835775,0.6976142589753999,0.19063968231597186,0.246277078504871,0.3858803181878351,0.08967589356948093,0.7873487977605022,0.2043380027112517,0.2045002711006687,0.489454060792923,0.49599942127431584,0.34883507209341713,0.11389601892395189,0.001107529337608792,0.2622999864979647,0.001107529337608792,
47.0,0.6232588848103104,1.4029575524032327,391.36256,391.36256,0.0,0.5602336608429244,0.3302147563263131,0.11079634875668869,0.2945767358924042,2.3772593702896474,0.32865936066981205,0.70924017595415,0.21020028101802127,0.259448145784431,0.3858803181878351,0.08967589356948093,0.7873487977605022,0.2043380027112517,0.2045002711006687,0.489454060792923,0.49599942127431584,0.34883507209341713,0.11389601892395189,0.0,0.0,,
48.0,0.60322697445909,1.4686750112492557,391.36256,391.36256,0.0,0.5740394051941003,0.3302267631829526,0.11079634875668869,0.310234703740758,2.511530273046812,0.3402307344167309,0.720381772502722,0.2054531224933752,0.27296439032660547,0.3858803181878351,0.08967589356948093,0.7873487977605022,0.2043380027112517,0.2045002711006687,0.489454060792923,0.49599942127431584,0.34883507209341713,0.11389601892395189,0.0,0.0,,
49.0,0.6196128185241633,1.5089024991741469,423.14752,423.14752,0.949521310409766,0.5357337171096339,0.33198599313785343,0.11079634875668869,0.3019709426475592,2.3659167347428234,0.3258937029305877,0.7054609115518331,0.20700407722898032,0.2583441010326732,0.438715254395709,0.10237301762625155,0.8988287614741458,0.2045002711006687,0.2045002711006687,0.507875919342041,0.4762950551378462,0.3286791239009765,0.11389601892395189,0.004067114534433559,7.830251369392499,,0.004067114534433559
50.0,0.6356716089455302,1.6986985709792175,424.81664,424.81664,0.049862104895873664,0.5757449053689899,0.3193196573887732,0.11079634875668869,0.2942509285821276,2.2599469239121386,0.3213341676905867,0.6982752114116998,0.20352199702692494,0.24744750774772317,0.43616415164777567,0.10160430532563666,0.8920795150309654,0.2045002711006687,0.2045002711006687,0.5053057670593262,0.4758880949355173,0.32835875854682356,0.11389601892395189,0.001242574142334803,0.3056999084656127,0.001242574142334803,
51.0,0.6209419255444881,1.462627008006853,424.81664,424.81664,0.0,0.5777584689065726,0.35072467377550626,0.11079634875668869,0.2941371299150081,2.5031577631766755,0.33514026140060793,0.7146451046674448,0.2217882460874841,0.27115091743917463,0.43616415164777567,0.10160430532563666,0.8920795150309654,0.2045002711006687,0.2045002711006687,0.5053057670593262,0.4758880949355173,0.32835875854682356,0.11389601892395189,0.0,0.0,,
52.0,0.6003513929148834,1.2779977303924208,424.81664,424.81664,0.0,0.5921799304164878,0.3284585486056835,0.11079634875668869,0.3086049276801556,2.66166523550512,0.34678334409263856,0.725302733365966,0.20481750812633692,0.28628094990771147,0.43616415164777567,0.10160430532563666,0.8920795150309654,0.2045002711006687,0.2045002711006687,0.5053057670593262,0.4758880949355173,0.32835875854682356,0.11389601892395189,0.0,0.0,,
53.0,0.6124826269381474,1.2778537434048503,456.6016,456.6016,0.949521310409766,0.5824877227707257,0.332348057029427,0.11079634875668869,0.3026168094548115,2.4403198956651364,0.3308424440130492,0.7103053007066576,0.20748303972652143,0.2656246612855748,0.47042155716709483,0.11326064852589829,0.9944214872121401,0.20435647143890093,0.2045002711006687,0.4474184811115265,0.47539931996802604,0.3273543508403363,0.11389601892395189,0.006607110132766056,12.949120853852946,,0.006607110132766056
54.0,0.6340439412238357,1.2949674813316372,458.27072,458.27072,0.049862104895873664,0.5730030990637508,0.33222386085404554,0.11079634875668869,0.29562282499586084,2.314260380910973,0.3217473178595963,0.703511875655151,0.2100254275232189,0.25261196991494395,0.4699331952525524,0.11282997045123636,0.9906401603604132,0.2042753197451078,0.2045002711006687,0.4437968134880066,0.47560455273493557,0.32754765039921563,0.11389601892395189,0.0013138684032708511,0.3378660344751552,0.0013138684032708511,
55.0,0.6190544414329148,1.4080910636164865,458.27072,458.27072,0.0,0.591222636182615,0.33417964581773035,0.11079634875668869,0.30107025698030826,2.509946220485471,0.33407121869754786,0.7123389735701368,0.21037770789886073,0.27085050384537,0.4699331952525524,0.11282997045123636,0.9906401603604132,0.2042753197451078,0.2045002711006687,0.4437968134880066,0.47560455273493557,0.32754765039921563,0.11389601892395189,0.0,0.0,,
56.0,0.5951587233205935,1.4784314796469589,458.27072,458.27072,0.0,0.5621096836777653,0.31117536201243495,0.11079634875668869,0.3176115952188058,2.677073481014037,0.34482235669659367,0.72593651822078,0.1960854275775571,0.28772348368993333,0.4699331952525524,0.11282997045123636,0.9906401603604132,0.2042753197451078,0.2045002711006687,0.4437968134880066,0.47560455273493557,0.32754765039921563,0.11389601892395189,0.0,0.0,,
57.0,0.608317051744384,1.3958064934527874,490.05568,490.05568,0.949521310409766,0.5666734074810821,0.34838567303741613,0.11079634875668869,0.30219542664853394,2.459313157342442,0.3325399418760573,0.7125761761991509,0.2166796987482309,0.26760279958065253,0.4235623310435938,0.1021085129573305,0.8965064268445425,0.20391554008228965,0.2045002711006687,0.42522934079170227,0.46126482479255154,0.3146672871004998,0.11389601892395189,0.0044427893091151995,8.940753296599723,,0.0044427893091151995
58.0,0.6317636180091092,1.437011107070894,491.7248,491.7248,0.049862104895873664,0.5286735423582322,0.3024607235311918,0.11079634875668869,0.30846007549844456,2.3412881457721557,0.32568812266333347,0.7048570145791445,0.19045046422046058,0.25596658572076314,0.4256417249994466,0.10300454025478067,0.9043734910836222,0.20394320340056074,0.2045002711006687,0.42623990774154663,0.4622021921478127,0.315557079829555,0.11389601892395189,0.0013639707801406786,0.36605425050947815,0.0013639707801406786,
59.0,0.6139286741841311,1.1728599393568933,491.7248,491.7248,0.0,0.610195990645514,0.3422451593582176,0.11079634875668869,0.30137037831330143,2.544434559467807,0.33018271650573866,0.7190231825337055,0.2145860149662683,0.2752850949139471,0.4256417249994466,0.10300454025478067,0.9043734910836222,0.20394320340056074,0.2045002711006687,0.42623990774154663,0.4622021921478127,0.315557079829555,0.11389601892395189,0.0,0.0,,
60.0,0.5871569402865761,1.0342686931717515,491.7248,491.7248,0.0,0.5606715748623026,0.33057906504818363,0.11079634875668869,0.3179283458976237,2.7250105017023043,0.34841880823317717,0.7307320471216893,0.2067289782365936,0.29241086205327976,0.4256417249994466,0.10300454025478067,0.9043734910836222,0.20394320340056074,0.2045002711006687,0.42623990774154663,0.4622021921478127,0.315557079829555,0.11389601892395189,0.0,0.0,,
