round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_f1,fed_prevalence,fed_auprc,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6447918581650134,0.37959912058585177,29.20448,29.20448,0.9971592150692714,0.6697449041360822,0.29990382034245777,2.1356612490224225,0.5266434643312097,0.20719509626548638,0.28594979024842304,0.11151667715544364,0.2335588983818455,0.32913636989924344,0.4020055228631182,0.08842818536506869,0.7763939969149579,0.13530655391120508,0.20453723788864786,0.4712183475494385,0.39641504190763555,0.26130680250852567,0.11389601892395189,0.007824193204186862,1.3122803011210635,0.006756667155982366,0.008747803001514537
12.0,0.6417270831677364,0.37487015218238695,29.20448,29.20448,0.0,0.6838433084932266,0.3127277610114092,2.3027546680462647,0.5476272746836185,0.21332551192720045,0.29340281602114443,0.11151667715544364,0.24838910151349963,0.3399201637531335,0.4020055228631182,0.08842818536506869,0.7763939969149579,0.13530655391120508,0.20453723788864786,0.4712183475494385,0.39641504190763555,0.26130680250852567,0.11389601892395189,0.0,0.0,,
13.0,0.6418604925985772,0.36853676494236853,32.85504,32.85504,0.9971592150692714,0.6710341436388587,0.3004638723040881,2.1555410834068147,0.5166719992686698,0.21185309854451778,0.28637723021547257,0.11151667715544364,0.2365104691834802,0.33781470783978523,0.4172022939996202,0.09184169427503827,0.8063643939685088,0.14501510574018128,0.2045947901591896,0.47406265139579773,0.39341790121498854,0.2581981366572371,0.11389601892395189,0.0073813264385501265,1.315397693659179,0.006085491862761025,0.008547423617747043
14.0,0.639495468728302,0.36411492324453676,32.85504,32.85504,0.0,0.6853179154027658,0.31191452751063103,2.3014306522576637,0.5579652155792284,0.21202687444262538,0.29110508286297193,0.11151667715544364,0.25060735838281434,0.3389887996514951,0.4172022939996202,0.09184169427503827,0.8063643939685088,0.14501510574018128,0.2045947901591896,0.47406265139579773,0.39341790121498854,0.2581981366572371,0.11389601892395189,0.0,0.0,,
15.0,0.6389302342026627,0.4117247862404647,36.5056,36.5056,0.9971592150692714,0.6733198217402072,0.3052006065862706,2.169056380498313,0.5484563483128087,0.20856824152808195,0.2853851037931476,0.11151667715544364,0.23825068909613523,0.3329127061779184,0.40328616931449224,0.08851720354948024,0.7771755710670009,0.13748357424441524,0.20465957928070572,0.4762837886810303,0.39584241113663193,0.26052392147552766,0.11389601892395189,0.007608636065302348,1.4370410849805921,0.0059903832552118865,0.009111349443071527
16.0,0.639377791813451,0.4656413202514586,36.5056,36.5056,0.0,0.686199352373616,0.3144087352188375,2.3000468617590846,0.5595300959970606,0.2217877495579636,0.2865640796377763,0.11151667715544364,0.25024671931656356,0.353748041192331,0.40328616931449224,0.08851720354948024,0.7771755710670009,0.13748357424441524,0.20465957928070572,0.4762837886810303,0.39584241113663193,0.26052392147552766,0.11389601892395189,0.0,0.0,,
17.0,0.6357656316018747,0.38189942876095306,40.15616,40.15616,0.9971592150692714,0.6752993491276444,0.3058971870273125,2.180739683120956,0.5471184373277025,0.2131878015724853,0.28535695875901884,0.11151667715544364,0.2396672150915999,0.34052620532848005,0.4045252519816964,0.08871847543062883,0.7789427257318445,0.13479387908688018,0.20458346517199294,0.4748188257217407,0.39556546977022417,0.26036302578847614,0.11389601892395189,0.007566147639901931,1.5184727418236434,0.005375622399189496,0.009648787397037928
18.0,0.6400933696857473,0.462465836282233,40.15616,40.15616,0.0,0.6885376651360774,0.31631193434617844,2.328711984903593,0.5604686476848197,0.21198935168624314,0.2926780962613156,0.11151667715544364,0.2532313679357295,0.3384159442548427,0.4045252519816964,0.08871847543062883,0.7789427257318445,0.13479387908688018,0.20458346517199294,0.4748188257217407,0.39556546977022417,0.26036302578847614,0.11389601892395189,0.0,0.0,,
19.0,0.6374806844263456,0.41850368885165146,43.80672,43.80672,0.9971592150692714,0.6768276257476228,0.30652939591430356,2.180259403018836,0.5235475224357794,0.20179939108953318,0.28878967347965767,0.11151667715544364,0.23961984260999888,0.32116253965465685,0.4066568014589892,0.08924909975299516,0.7836015744552633,0.1364125486300803,0.20454648167397296,0.47189581394195557,0.39632468443553087,0.2612251688469517,0.11389601892395189,0.00677623059366279,1.446809423621744,0.005064559451083341,0.008434606970532707
20.0,0.6390475211517307,0.5076960005196709,43.80672,43.80672,0.0,0.6942664026539271,0.31877242598633704,2.3406338912135163,0.6043380602584684,0.2256024432057227,0.2889472145209075,0.11151667715544364,0.2552367981207544,0.35992022434529675,0.4066568014589892,0.08924909975299516,0.7836015744552633,0.1364125486300803,0.20454648167397296,0.47189581394195557,0.39632468443553087,0.2612251688469517,0.11389601892395189,0.0,0.0,,
21.0,0.6382996973963411,0.5310322311647568,47.45728,47.45728,0.9971592150692714,0.680242969602354,0.30872463328057287,2.2002949009161354,0.5520522528808022,0.2139034601429914,0.2872689593980951,0.11151667715544364,0.24234976507674588,0.34077709472595774,0.43340964738600696,0.09541242219163844,0.8377151641739568,0.14602706933063253,0.20455778621812265,0.47326794266700745,0.39021188498737286,0.25508456794621315,0.11389601892395189,0.006605815474597231,1.4992260541766882,0.0048635232786617185,0.008334842096939802
22.0,0.6380789788430651,0.4888493493041751,47.45728,47.45728,0.0,0.6933963856725391,0.327716727224644,2.4004922167987544,0.5767134383761559,0.2122355619956631,0.29478938694956663,0.11151667715544364,0.2610069284940651,0.33745073704617506,0.43340964738600696,0.09541242219163844,0.8377151641739568,0.14602706933063253,0.20455778621812265,0.47326794266700745,0.39021188498737286,0.25508456794621315,0.11389601892395189,0.0,0.0,,
23.0,0.6368885405859899,0.5006363229640814,51.10784,51.10784,0.9971592150692714,0.6809338048633462,0.31104286063733877,2.2126899734151206,0.5669854117272558,0.22438312819784081,0.2798256226200949,0.11151667715544364,0.24430737797009186,0.35709421390994595,0.452889383259202,0.10015231475228716,0.879331127624036,0.13879852526566905,0.20450951154489178,0.46584147214889526,0.38440455593732337,0.25005191122825265,0.11389601892395189,0.0062428790774467,1.502108423388563,0.00453030129358013,0.007984538023334391
24.0,0.635787560027169,0.5120797937333317,51.10784,51.10784,0.0,0.6948408463587121,0.32023072690304427,2.388375028205851,0.5749756082376644,0.20873525181605712,0.29570420826435045,0.11151667715544364,0.26085771232580746,0.33499793189280597,0.452889383259202,0.10015231475228716,0.879331127624036,0.13879852526566905,0.20450951154489178,0.46584147214889526,0.38440455593732337,0.25005191122825265,0.11389601892395189,0.0,0.0,,
25.0,0.6348190397597384,0.4877251012553496,54.7584,54.7584,0.9971592150692714,0.682917717908136,0.3111250441660396,2.2223448527421326,0.5711054683219267,0.21605388824720279,0.2929629198734467,0.11151667715544364,0.24545674853286248,0.3447382383840949,0.4252241670916329,0.0924046299458449,0.8113069343322988,0.11615487316421896,0.20451875282422052,0.4610216021537781,0.3826485598754484,0.24918714465051722,0.11389601892395189,0.005488438216155185,1.3952862914884463,0.003965985902118231,0.00708344433749666
26.0,0.6353902627306945,0.5750071455019383,54.7584,54.7584,0.0,0.6989400283517159,0.3300429162154849,2.4435316869225256,0.5826999030749402,0.2185137917914499,0.29685079650668394,0.11151667715544364,0.26574248397740835,0.3488969175528343,0.4252241670916329,0.0924046299458449,0.8113069343322988,0.11615487316421896,0.20451875282422052,0.4610216021537781,0.3826485598754484,0.24918714465051722,0.11389601892395189,0.0,0.0,,
27.0,0.6311162450243109,0.5382850309008458,58.40896,58.40896,0.9971592150692714,0.685727603272482,0.3154627117686921,2.2428247331126716,0.5746336207740931,0.21733833473650035,0.286911180036309,0.11151667715544364,0.24777925013547603,0.3459384889681246,0.4305189313750299,0.09354459204981433,0.8213157310816442,0.12273330384785493,0.20451875282422052,0.46701502799987793,0.3849163203059088,0.250816784836905,0.11389601892395189,0.005646644839634062,1.5104604120133445,0.0038627373451277707,0.007563620875366882
28.0,0.6345316370690213,0.6180213140844375,58.40896,58.40896,0.0,0.7015230788496659,0.3324332920382919,2.4430932081875243,0.5702332589257205,0.20591206934395118,0.30354798838775926,0.11151667715544364,0.2668897695997451,0.32981370185977205,0.4305189313750299,0.09354459204981433,0.8213157310816442,0.12273330384785493,0.20451875282422052,0.46701502799987793,0.3849163203059088,0.250816784836905,0.11389601892395189,0.0,0.0,,
29.0,0.6353341486461843,0.6290291469403074,62.05952,62.05952,0.9971592150692714,0.6854686334766238,0.3148847646441524,2.2637618674363957,0.5706625472343966,0.21426978696544036,0.28972976930524014,0.11151667715544364,0.25041964353635504,0.3417215791354489,0.4422844063173137,0.09660546133259645,0.8481899740244626,0.12608044254926817,0.20451875282422052,0.4680666923522949,0.3826239503058737,0.2487493486703516,0.11389601892395189,0.005259703669914152,1.4864855103660375,0.003564914103334602,0.007116651523228762
30.0,0.6348829048774787,0.6989406094541578,62.05952,62.05952,0.0,0.7062046942714667,0.33641114075848955,2.4891640446566257,0.5936615389161621,0.20829186175469064,0.3046266164304066,0.11151667715544364,0.2716017407805032,0.3356778804482416,0.4422844063173137,0.09660546133259645,0.8481899740244626,0.12608044254926817,0.20451875282422052,0.4680666923522949,0.3826239503058737,0.2487493486703516,0.11389601892395189,0.0,0.0,,
31.0,0.6353342602370573,0.6226233494214797,65.71008,65.71008,0.9971592150692714,0.6903818696569337,0.3218068910849433,2.3039657135325253,0.5662254863598571,0.20669612557690747,0.2943021465207171,0.11151667715544364,0.2555660235375973,0.33174677849591916,0.4430053221220882,0.09673119070649513,0.8492938701490728,0.12934989370034689,0.20452799493876814,0.4673425853252411,0.3845990758050435,0.25039304099568943,0.11389601892395189,0.005194042920592572,1.5496383218560368,0.003372615115354736,0.0072221293644912045
32.0,0.6330164076372803,0.6974378541488024,65.71008,65.71008,0.0,0.706303421586669,0.33702279998784185,2.502371475852786,0.5819660523389403,0.21856725302384677,0.301197269278916,0.11151667715544364,0.27255722577036257,0.34588733739761746,0.4430053221220882,0.09673119070649513,0.8492938701490728,0.12934989370034689,0.20452799493876814,0.4673425853252411,0.3845990758050435,0.25039304099568943,0.11389601892395189,0.0,0.0,,
33.0,0.6332822987723323,0.7063123231455906,69.36064,69.36064,0.9971592150692714,0.6901501122070822,0.3216912573796378,2.3092939304940776,0.5817609161344843,0.21643923097113085,0.2931067141726982,0.11151667715544364,0.25645429160919314,0.34771326098572336,0.4508740417050408,0.09962545742142481,0.8747053528529781,0.13302752293577982,0.20453723788864786,0.4719561040401459,0.3828640303663233,0.24853375800924807,0.11389601892395189,0.005305025497986088,1.6632136480184272,0.0033211525360474755,0.0075532143088143724
34.0,0.6353600256279011,0.6489809339991841,69.36064,69.36064,0.0,0.7106771561762562,0.34259780641538656,2.545504880005557,0.595869712858848,0.21608253763006896,0.2993765007392071,0.11151667715544364,0.2778445603999554,0.34681803372983405,0.4508740417050408,0.09962545742142481,0.8747053528529781,0.13302752293577982,0.20453723788864786,0.4719561040401459,0.3828640303663233,0.24853375800924807,0.11389601892395189,0.0,0.0,,
35.0,0.635447039625004,0.674659581813355,73.0112,73.0112,0.9971592150692714,0.6917746330236851,0.32319103208255895,2.335703905499634,0.5872376670771382,0.21325083314248133,0.2905442692177892,0.11151667715544364,0.25926083796613386,0.34126777550366183,0.45299319232401236,0.10000310097077879,0.8780210398534705,0.13932794754712563,0.2045649717514124,0.47296854853630066,0.38435049236909735,0.24971099604396113,0.11389601892395189,0.005296001698836062,1.7407465263968334,0.0032112371831269095,0.007700729476325137
36.0,0.6347017773380778,0.6873021708199059,73.0112,73.0112,0.0,0.7117862863807064,0.33641278784277995,2.5264216032773925,0.6059950055079762,0.20834164247439024,0.3060646081982816,0.11151667715544364,0.27684823421435634,0.33487435087855827,0.45299319232401236,0.10000310097077879,0.8780210398534705,0.13932794754712563,0.2045649717514124,0.47296854853630066,0.38435049236909735,0.24971099604396113,0.11389601892395189,0.0,0.0,,
37.0,0.635127650349297,0.7153720822075004,76.66176,76.66176,0.9971592150692714,0.6926489844087605,0.32563545567331675,2.3404257701794107,0.5707696800827604,0.20987089725822675,0.2956116166045219,0.11151667715544364,0.2605185607249513,0.337421590723027,0.4593485735213897,0.10294189445216866,0.9038234648122576,0.12810658467845248,0.20453723788864786,0.4704877436161041,0.3814078701662006,0.2472133738590497,0.11389601892395189,0.004736952866236107,1.633517744136043,0.002854604956752489,0.006949251698755756
38.0,0.635104359064864,0.7910589904295151,76.66176,76.66176,0.0,0.7098646851797019,0.3369565632883726,2.5391369363411487,0.5655003062335104,0.19512965924699086,0.31069348731692,0.11151667715544364,0.2776949497581867,0.3118185046571731,0.4593485735213897,0.10294189445216866,0.9038234648122576,0.12810658467845248,0.20453723788864786,0.4704877436161041,0.3814078701662006,0.2472133738590497,0.11389601892395189,0.0,0.0,,
39.0,0.6313806836049186,0.7413601957642129,80.31232,80.31232,0.9971592150692714,0.691678060713169,0.3220693378235323,2.3245770658255234,0.5836304571191194,0.21023985902549586,0.28812081537677703,0.11151667715544364,0.2589692284390131,0.3338343080187121,0.4483007640758792,0.0977519032864502,0.8582556634549178,0.12989763501588422,0.2045300420453004,0.47408366203308105,0.3841693198844671,0.24971206646832642,0.11389601892395189,0.004221766997595493,1.5234463061206043,0.002557139489571262,0.006210497419095685
40.0,0.6361864580263612,0.999359705715921,80.31232,80.31232,0.0,0.7125847307141616,0.33987725696607657,2.5241492498381404,0.5834158587241937,0.21879202168359327,0.30044373373470284,0.11151667715544364,0.2774137845128792,0.3506462517302879,0.4483007640758792,0.0977519032864502,0.8582556634549178,0.12989763501588422,0.2045300420453004,0.47408366203308105,0.3841693198844671,0.24971206646832642,0.11389601892395189,0.0,0.0,,
41.0,0.6338869781356531,0.8325710007974806,83.96288,83.96288,0.9971592150692714,0.6948629445240637,0.32770598606634954,2.371002069244586,0.5947802514344207,0.20963797774639537,0.29138340351536207,0.11151667715544364,0.2643878289349264,0.3335359257560625,0.4497166434192256,0.09741446592505323,0.855292984297341,0.11383420383018615,0.20452799493876814,0.4708310067653656,0.38174157519064283,0.24772317892974174,0.11389601892395189,0.004155185324913927,1.567977414932102,0.002357427475367967,0.006329722215340421
42.0,0.634848895970311,0.8776508169215214,83.96288,83.96288,0.0,0.7181942419181676,0.3486475995455463,2.5901290265507746,0.5798525235801465,0.2139127603116817,0.3014634682079031,0.11151667715544364,0.2856861954629799,0.3444747404615313,0.4497166434192256,0.09741446592505323,0.855292984297341,0.11383420383018615,0.20452799493876814,0.4708310067653656,0.38174157519064283,0.24772317892974174,0.11389601892395189,0.0,0.0,,
43.0,0.6383513892400922,1.0724735097237643,87.61344,87.61344,0.9971592150692714,0.6968399183377281,0.32775514027248276,2.388587091864526,0.5880735096389801,0.21302827254827833,0.29198566992458763,0.11151667715544364,0.26644375908034196,0.34119046769052735,0.4682941741077804,0.10061497507045264,0.8833932565951496,0.10003175611305176,0.20456703594845127,0.4717496931552887,0.3780685880534679,0.24468643908893867,0.11389601892395189,0.0038478346563443123,1.5194753127871081,0.002263111501647007,0.005772843463551082
44.0,0.6368430911422382,1.0101721340680812,87.61344,87.61344,0.0,0.7185638663827641,0.3459793460715785,2.6529632692001637,0.5957871117593356,0.20316817152935895,0.30717585826590804,0.11151667715544364,0.29179207495196374,0.32716230291192155,0.4682941741077804,0.10061497507045264,0.8833932565951496,0.10003175611305176,0.20456703594845127,0.4717496931552887,0.3780685880534679,0.24468643908893867,0.11389601892395189,0.0,0.0,,
45.0,0.6304576103195584,0.8521693317247099,91.264,91.264,0.9971592150692714,0.6966385797347019,0.33032380928224003,2.387207334747317,0.5811540928556155,0.21402209041171097,0.2903746197773113,0.11151667715544364,0.2663262182352616,0.3430931289836499,0.45971672423769483,0.09927517525686222,0.871629897118248,0.10480754366980986,0.2046112115732369,0.46852391958236694,0.3790248171904227,0.2455250874480455,0.11389601892395189,0.00390341450306438,1.6056145534384996,0.0022442240813176527,0.005945939130922222
46.0,0.6335518211038097,0.9481786687095859,91.264,91.264,0.0,0.720431592131552,0.34796236898741906,2.6324212160024385,0.5721980024014276,0.19921202575186464,0.3138948185830406,0.11151667715544364,0.2901593463136639,0.32304956580133015,0.45971672423769483,0.09927517525686222,0.871629897118248,0.10480754366980986,0.2046112115732369,0.46852391958236694,0.3790248171904227,0.2455250874480455,0.11389601892395189,0.0,0.0,,
47.0,0.6374349380245937,1.0776102899947404,94.91456,94.91456,0.9971592150692714,0.6984561874227652,0.3324101157654337,2.423004440374112,0.5870498572152091,0.20721505078305452,0.2990854892504026,0.11151667715544364,0.2706775058274119,0.330994335650185,0.45279133439274133,0.09769369073676601,0.8577445608699973,0.10412401286926001,0.2046204620462046,0.46715882420539856,0.37924730364206816,0.24591896977504835,0.11389601892395189,0.0039863832484350005,1.7109026738908142,0.002074184103143821,0.0063508206754003555
48.0,0.6351642145890299,1.3875017715647409,94.91456,94.91456,0.0,0.7210886267731578,0.34839682404038474,2.6332113563995634,0.568310915420384,0.19770102943182785,0.3109893499574995,0.11151667715544364,0.2899479194239832,0.31763999353548594,0.45279133439274133,0.09769369073676601,0.8577445608699973,0.10412401286926001,0.2046204620462046,0.46715882420539856,0.37924730364206816,0.24591896977504835,0.11389601892395189,0.0,0.0,,
49.0,0.6357469713146587,1.0764850066591285,98.56512,98.56512,0.9971592150692714,0.6995472143074101,0.3312020332747125,2.4420987830712555,0.5941674149565309,0.21298948738400594,0.29019099090688116,0.11151667715544364,0.2729739950798029,0.34067159794760976,0.4485825745641989,0.09663237896450652,0.8484263091673796,0.09967939376275138,0.20461329715061058,0.4712969660758972,0.38020700281990744,0.2466643734223831,0.11389601892395189,0.003536170677041669,1.5782603041734546,0.001927527032654395,0.00553184739300311
50.0,0.6344584068073763,1.1650034587299707,98.56512,98.56512,0.0,0.7212608463025882,0.34777277732283945,2.6542042078179393,0.5884245372122379,0.21155092454995342,0.29593191723899426,0.11151667715544364,0.29306713197682355,0.3374900929570092,0.4485825745641989,0.09663237896450652,0.8484263091673796,0.09967939376275138,0.20461329715061058,0.4712969660758972,0.38020700281990744,0.2466643734223831,0.11389601892395189,0.0,0.0,,
51.0,0.639178970226822,1.121949878760095,102.21568,102.21568,0.9971592150692714,0.7018067446564151,0.3348833369139784,2.4686183085855586,0.6030292319756321,0.21686553926825272,0.29206973616489446,0.11151667715544364,0.27552366722059013,0.34595209177067826,0.46311757546198673,0.09945443689018985,0.8732038031688829,0.09380799730048929,0.2046112115732369,0.4660720229148865,0.3773987449657228,0.24430632499190533,0.11389601892395189,0.0032118668114420198,1.4850020117592067,0.0017330157146486097,0.00506432744967332
52.0,0.6402365199157912,1.0959931995670338,102.21568,102.21568,0.0,0.7212030907408303,0.3432275165449985,2.644661441877964,0.5924069722280927,0.21436428994337706,0.31210758825732665,0.11151667715544364,0.2912264217788732,0.3463712929608724,0.46311757546198673,0.09945443689018985,0.8732038031688829,0.09380799730048929,0.2046112115732369,0.4660720229148865,0.3773987449657228,0.24430632499190533,0.11389601892395189,0.0,0.0,,
53.0,0.6340721809836777,1.0476559460760717,105.86624,105.86624,0.9971592150692714,0.7021249605145973,0.33003076544323107,2.4775660051788,0.6032955041840962,0.22222532361495814,0.28598133410007637,0.11151667715544364,0.2766710729570549,0.3531344301085755,0.4508073664679352,0.0971181028797844,0.8526909350943156,0.09875417806137952,0.2046389655016503,0.46631428599357605,0.3806060680002012,0.2469532510040642,0.11389601892395189,0.003140336710023042,1.5016281245043501,0.00169337186890772,0.004963188581796388
54.0,0.6400106270083862,1.106106928172036,105.86624,105.86624,0.0,0.7272120136599818,0.35542975089416806,2.7235384303912307,0.5947748591608787,0.20260574096744974,0.31469557638348955,0.11151667715544364,0.30057783025820345,0.3259121630331857,0.4508073664679352,0.0971181028797844,0.8526909350943156,0.09875417806137952,0.2046389655016503,0.46631428599357605,0.3806060680002012,0.2469532510040642,0.11389601892395189,0.0,0.0,,
55.0,0.6350620087245223,1.2158356546527362,109.5168,109.5168,0.9971592150692714,0.7027956352250514,0.33541849100876314,2.505993058749139,0.5975894649367124,0.21407894964886953,0.29383367278194616,0.11151667715544364,0.27976958297504523,0.34317493589962433,0.45976946958336673,0.09911153456843734,0.870193141997473,0.1091753774680604,0.20462971335563795,0.4667015075683594,0.38123010962525056,0.2473119022921944,0.11389601892395189,0.003110789949966316,1.5391424557892606,0.0016235971743360383,0.005001735011948894
56.0,0.63862198481368,1.0035931687040094,109.5168,109.5168,0.0,0.7246270175065163,0.34828708693064053,2.6518950212642682,0.5575632935878688,0.20105024836348867,0.3172888452499129,0.11151667715544364,0.2928702033020031,0.32379655932638984,0.45976946958336673,0.09911153456843734,0.870193141997473,0.1091753774680604,0.20462971335563795,0.4667015075683594,0.38123010962525056,0.2473119022921944,0.11389601892395189,0.0,0.0,,
57.0,0.6392161780387173,1.0973130466966485,113.16736,113.16736,0.9971592150692714,0.7044294978680679,0.33761659801937494,2.531669649867892,0.595319220506222,0.21052542212693393,0.29614068371072155,0.11151667715544364,0.282966785295182,0.3367483274802051,0.4565792232582101,0.09808297001120991,0.8611624088169375,0.10843031507238149,0.20454853732423023,0.46493232250213623,0.38038562269640164,0.24692668744701352,0.11389601892395189,0.0032630131728999226,1.6696337827015668,0.0015653994513248918,0.0054249215814787515
58.0,0.638326767588644,1.1435643747772586,113.16736,113.16736,0.0,0.7285311150031409,0.3495778970702721,2.7038824937635773,0.5660048430524132,0.19979860966784377,0.3171518158050443,0.11151667715544364,0.2989875863433764,0.3231779500889706,0.4565792232582101,0.09808297001120991,0.8611624088169375,0.10843031507238149,0.20454853732423023,0.46493232250213623,0.38038562269640164,0.24692668744701352,0.11389601892395189,0.0,0.0,,
59.0,0.6296946002449761,1.0626737282458505,116.81792,116.81792,0.9971592150692714,0.7089534828170365,0.33942855860885407,2.5462744666401136,0.5993980156955214,0.21534023712891556,0.2973933632153149,0.11151667715544364,0.2842401222851531,0.3447974519735619,0.4765709391141262,0.1030786693087212,0.9050243395912424,0.1183360864994744,0.20453723788864786,0.46592962741851807,0.38013584739855066,0.24632412328897102,0.11389601892395189,0.0030328004788338038,1.605319125461392,0.0014781986252206376,0.005018944774810879
60.0,0.6339376712114906,1.2392172094583762,116.81792,116.81792,0.0,0.7310877280284497,0.36243380168824385,2.783074339396976,0.5751587088900288,0.1945727964736716,0.32384262526652735,0.11151667715544364,0.30744769566889674,0.31681240249237413,0.4765709391141262,0.1030786693087212,0.9050243395912424,0.1183360864994744,0.20453723788864786,0.46592962741851807,0.38013584739855066,0.24632412328897102,0.11389601892395189,0.0,0.0,,
