round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_f1,fed_prevalence,fed_auprc,fed_auprc_lift,fed_brier,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,0.6395038222550435,1.1417665941089299,67.584,67.584,0.5412350858791136,0.7086614544816929,0.5553455751854457,0.3096688064386052,0.1135448136958711,0.28313573291095906,2.5426810998514826,0.2017626036936836,0.3239939575166088,0.33849586889170113,0.32943418939502056,0.07938901080587218,0.6970306034917695,0.12086351370543957,0.2045002711006687,0.3248303532600403,0.39061348368005716,0.2565889461331585,0.11389601892395189,0.004824467778686248,0.8341602489817888,,0.004824467778686248
27.0,0.6134839526603771,1.0092554239921783,69.56544,69.56544,0.5412350858791136,0.725166055207932,0.5674830366316187,0.3181597168543763,0.1135448136958711,0.29981820320814156,2.7021419949895407,0.20373463749824633,0.3293598892782934,0.3508511286217087,0.3296014610372905,0.07941454867814415,0.6972548244304225,0.12128995433789955,0.2045002711006687,0.31452083587646484,0.38994884746406705,0.2560462428236216,0.11389601892395189,0.004686590105599156,0.8351560353767127,,0.004686590105599156
28.0,0.5936984992604031,1.5167744519837947,71.54688,71.54688,0.5412350858791136,0.7357446898820247,0.6233793023639815,0.3231051347582404,0.1135448136958711,0.31124194773071817,2.8133307818059072,0.208075557567315,0.33171727786343347,0.36297323766773554,0.3296300486883589,0.07947240652757628,0.6977628127690734,0.1227700519735918,0.2045002711006687,0.26887649297714233,0.390211664304093,0.2568250516039608,0.11389601892395189,0.005068112595402174,0.9356783728580922,,0.005068112595402174
29.0,0.570297955897824,1.4798175759796925,73.52832,73.52832,0.5412350858791136,0.7496209347799336,0.569374429988642,0.3372314418016195,0.1135448136958711,0.3315121914718788,3.0025404715728503,0.19359353893606482,0.3157607277329826,0.37677426913844625,0.3307462847724601,0.07965523161498636,0.6993680057260998,0.11805346951036347,0.2045002711006687,0.27201440930366516,0.3869061986356335,0.2538362240050679,0.11389601892395189,0.005664370633012265,1.087695386260748,,0.005664370633012265
30.0,0.6524041328558104,1.6675367555599383,77.17888,77.17888,0.9971592150692714,0.6921337795753838,0.5694166841820137,0.28869576835305094,0.1135448136958711,0.2675292948006977,2.3832367406688513,0.2177011444625424,0.34586411581326865,0.32671887107089187,0.33168298839993937,0.0797225336344653,0.6999589132935002,0.11598478379007841,0.2045002711006687,0.30259767174720764,0.385052581190181,0.25225675786376167,0.11389601892395189,0.0047201624559118525,1.437141285976395,0.004922177846636729,0.004610221895682388
31.0,0.6411584624609191,1.1795610610578677,79.16032,79.16032,0.5412350858791136,0.7126148111937177,0.5602671972326821,0.3033883660942305,0.1135448136958711,0.2870041961649354,2.579576450304941,0.21693427394066794,0.34789386566133734,0.3392874871452216,0.33139569380120837,0.07961409423068491,0.6990068220368884,0.11348881942774705,0.2045002711006687,0.30550211668014526,0.38485209702863454,0.2521995021030021,0.11389601892395189,0.004627253050688798,0.9264221952762455,,0.004627253050688798
32.0,0.617004498241769,1.4419978516466014,81.14176,81.14176,0.5412350858791136,0.7275652134221713,0.5674653712299925,0.3121815885145371,0.1135448136958711,0.306369271585559,2.757738568428551,0.206940636178081,0.333678335380719,0.3541310298291547,0.33119455118868657,0.07957803286728087,0.6986902054971292,0.11221069433359936,0.2045002711006687,0.3140254616737366,0.385655186731758,0.25305195754050314,0.11389601892395189,0.004621837106666697,0.9573262160411105,,0.004621837106666697
33.0,0.5952386177660917,1.4405832809627328,83.1232,83.1232,0.5412350858791136,0.7389611302036405,0.5643165544020564,0.3269805191184852,0.1135448136958711,0.31830176619517053,2.8718744666880935,0.19327479314959997,0.3134841590590798,0.3643342748367487,0.3316317866368318,0.0796769836507672,0.6995589872545707,0.11348866698367412,0.2045002711006687,0.3169165551662445,0.38541472826326095,0.25297915570204643,0.11389601892395189,0.004780445262617245,1.0257464119931683,,0.004780445262617245
34.0,0.5791908395859602,1.7176720268255181,85.10464,85.10464,0.5412350858791136,0.7540387552363401,0.6146118933032947,0.3246196473077969,0.1135448136958711,0.3328725294523764,3.011921838040395,0.21218674218919004,0.3427034191333129,0.37476238740071965,0.33277539307518245,0.07989141021032124,0.701441639182003,0.1065694697561399,0.2045002711006687,0.2995806038379669,0.38064625768664145,0.2488556124018911,0.11389601892395189,0.005204877716832326,1.1622169387992471,,0.005204877716832326
35.0,0.6429326985097692,1.8237981429232692,86.77376,86.77376,0.4559241291901578,0.6965786743919594,0.5585341619239502,0.2925519144672463,0.1135448136958711,0.2716783342107427,2.4166347335166134,0.2103987688803337,0.334351706380751,0.33135718632331523,0.3327221583008926,0.07991120350022833,0.7016154230428796,0.10227670753064799,0.2045002711006687,0.2959274351596832,0.38096480517552017,0.248989574050057,0.11389601892395189,0.00442540174480947,0.5059621040709317,0.00442540174480947,
36.0,0.6417755301732975,1.525309853860596,88.7552,88.7552,0.5412350858791136,0.7142611468454481,0.5714096040816646,0.3057505074499653,0.1135448136958711,0.2920900869935504,2.624446652926985,0.21191606231630206,0.3404683012229016,0.3427985023945977,0.33273254924693496,0.07997220659416845,0.7021510264337308,0.10186268334383154,0.2045002711006687,0.3285905718803406,0.38144053779386833,0.2488399472078264,0.11389601892395189,0.0038573435555256537,0.8839340024860576,,0.0038573435555256537
37.0,0.61723742545693,1.290062319127131,90.73664,90.73664,0.5412350858791136,0.7308696675187029,0.5766187721144966,0.31579916784457396,0.1135448136958711,0.3081468871474796,2.769622109428071,0.20917680863041951,0.336647378151682,0.3568666735815557,0.3322149973076406,0.07984504916006854,0.7010345920289005,0.10504598985644288,0.20450951154489178,0.30508410930633545,0.3808701167400497,0.24884243251247118,0.11389601892395189,0.004107824516746895,0.9658910308498889,,0.004107824516746895
38.0,0.5894362016056525,1.4051828596428266,92.71808,92.71808,0.5412350858791136,0.7425015143176287,0.5923778788699633,0.32598916070499295,0.1135448136958711,0.32344618738966274,2.9185769276321896,0.1998731901309207,0.32301127956423964,0.37332111962618936,0.33197133715261673,0.07982366438889293,0.7008468350609428,0.1162969808995687,0.2045002711006687,0.32444876432418823,0.38451419060120706,0.25185793934037676,0.11389601892395189,0.004992591245798823,1.2064803399844095,,0.004992591245798823
39.0,0.56390896924762,1.5601082817432166,94.69952,94.69952,0.5412350858791136,0.7561386370454414,0.5754340720782197,0.33722334452636804,0.1135448136958711,0.3369060677787537,3.048417325994146,0.20085592303936042,0.3268041739193013,0.38155581141775274,0.33154530836487717,0.0797791514017173,0.700456013787327,0.10937751327006595,0.2045002711006687,0.3111530840396881,0.38403133532380446,0.251365300693524,0.11389601892395189,0.005427631701200234,1.3589241520967335,,0.005427631701200234
40.0,0.6508225056270835,2.3631619408196447,98.35008,98.35008,0.9971592150692714,0.696192215137824,0.5787103371910398,0.2923508701301259,0.1135448136958711,0.27376712919403945,2.440748659100708,0.2135235611239632,0.3382500733096717,0.3311883122285224,0.33287859976630907,0.07997206119083083,0.7021497498014219,0.10631007104053489,0.2045002711006687,0.31976157426834106,0.3828141449220024,0.25008028249075304,0.11389601892395189,0.003688174773615869,1.396838905988261,0.0038859233770149135,0.003594537793975574
41.0,0.6438587719933782,1.9792460593903574,100.33152,100.33152,0.5412350858791136,0.7178116744057145,0.5522417197677363,0.3118752661939597,0.1135448136958711,0.29785143235952105,2.670438487299408,0.20432178190523376,0.3313771913360105,0.34482826507975406,0.3325729578691312,0.07996231840097609,0.7020642087092328,0.10902405882823116,0.2045002711006687,0.3482886254787445,0.3843171477191815,0.2513780229861318,0.11389601892395189,0.003939668355295137,1.028499927604571,,0.003939668355295137
42.0,0.6152532238006161,1.2212121088461052,102.31296,102.31296,0.5412350858791136,0.7335743031502263,0.5846290099120363,0.3100190479971121,0.1135448136958711,0.3130090638070124,2.8103560568093546,0.21720515920736427,0.3503875640327156,0.35987807538619926,0.3323670339154957,0.07988145689906401,0.7013542497249239,0.11289575289575289,0.2045002711006687,0.31422922015190125,0.3857556769994744,0.25277032172737934,0.11389601892395189,0.0039530723227859405,1.054185787215829,,0.0039530723227859405
43.0,0.5947487657080891,1.8636535596290547,104.2944,104.2944,0.5412350858791136,0.7447270590315768,0.5911808203125497,0.3197462810072913,0.1135448136958711,0.3302919574062942,2.9704546245448116,0.209356697400247,0.3377180524631839,0.37520241258549236,0.3320511391162445,0.0797572242998408,0.7002634951893667,0.110456788158523,0.2045002711006687,0.30938661098480225,0.38524844207391207,0.2524992062461016,0.11389601892395189,0.0042790738636689285,1.1739801224321127,,0.0042790738636689285
44.0,0.5758351206873755,1.6669191990578525,106.27584,106.27584,0.5412350858791136,0.7578931906128265,0.5997179176467063,0.33847410191717325,0.1135448136958711,0.34591952057455005,3.120174619878567,0.19495064065668027,0.31830793286954556,0.3870982533562623,0.33249062091625153,0.07985175856055722,0.7010935001501155,0.11589851373667617,0.2045002711006687,0.3092740476131439,0.3881847876083257,0.2549919323982936,0.11389601892395189,0.0047042563785706535,1.3363668320234865,,0.0047042563785706535
45.0,0.6493608661903564,2.624810591241446,107.94496,107.94496,0.4559241291901578,0.7017982389253157,0.5670387826349741,0.2980427661277103,0.1135448136958711,0.27798815845839375,2.468549504294757,0.21145236971860412,0.3379662043856052,0.333125216299757,0.3321531034116488,0.07975843234557747,0.7002741017561992,0.11624441132637854,0.2045002711006687,0.32293447852134705,0.38740532867495336,0.2543892660971304,0.11389601892395189,0.0036080332783084736,0.4650371354073286,0.0036080332783084736,
46.0,0.6437236575774461,2.087942844713523,109.9264,109.9264,0.5412350858791136,0.7265226112758264,0.5598361097643864,0.3134947113741448,0.1135448136958711,0.3004708571324568,2.680348939073984,0.206027531805754,0.33206076211341046,0.3521648153032225,0.332052381511967,0.07971880957253447,0.6999262162601357,0.1165839567439449,0.2045002711006687,0.34329792857170105,0.3874964434281348,0.2542126368944339,0.11389601892395189,0.0032801321740798363,0.9532307126792148,,0.0032801321740798363
47.0,0.6097323435830695,1.4839103578720272,111.90784,111.90784,0.5412350858791136,0.7391273757285467,0.5697563098122677,0.325168400866178,0.1135448136958711,0.31465722556614373,2.819449888079021,0.19956607578793784,0.3240378650812085,0.3611718780109627,0.3321260844420481,0.0798437314336324,0.701023022472312,0.1165703998199685,0.2045002711006687,0.33270853757858276,0.38628444395071787,0.25342960448069585,0.11389601892395189,0.0029852802805986687,0.8864105060929433,,0.0029852802805986687
48.0,0.5919855502036019,1.6075551956689327,113.88928,113.88928,0.5412350858791136,0.7493828980340759,0.6169565842287148,0.32731136456736015,0.1135448136958711,0.32919896448990243,2.9589399294214718,0.1985138946068152,0.31894292568443094,0.3737085975229409,0.3319407917870766,0.07978160043963475,0.700477516188733,0.11516079632465544,0.2045002711006687,0.3360578119754791,0.3871818330301852,0.25414529583214546,0.11389601892395189,0.0034840494149499953,1.0627220142632723,,0.0034840494149499953
49.0,0.571818544336778,2.3177032108748423,115.87072,115.87072,0.5412350858791136,0.7645942069053434,0.6156216378606039,0.33448894602426976,0.1135448136958711,0.35357729971288415,3.1894578485280722,0.20409112182486874,0.33095899832264775,0.3897227208440729,0.3324551561656285,0.07985525421018774,0.7011241917376139,0.11364859669357939,0.2045002711006687,0.34402796626091003,0.38648792522633596,0.2536695769759083,0.11389601892395189,0.0042847711538028,1.3419298601802438,,0.0042847711538028
50.0,0.6570705883969746,2.9265529289378573,119.52128,119.52128,0.9971592150692714,0.69948733130409,0.5748788547521122,0.2959240641227439,0.1135448136958711,0.2766260204370973,2.450351356860306,0.21278618250648304,0.3392784244985887,0.3327357745383504,0.3318051949610036,0.07978881136775082,0.7005408276914896,0.11359751359751359,0.20450951154489178,0.35847416520118713,0.38529381235314575,0.25223738098368487,0.11389601892395189,0.0032810586801175407,1.4991330230841413,0.0034387742840957065,0.0032140432360779994
51.0,0.6470298431898971,3.357681432349824,121.50272,121.50272,0.5412350858791136,0.7212912580591325,0.5721027308949321,0.30761803325905507,0.1135448136958711,0.2949211170245218,2.6413144421888974,0.21401456060172078,0.34508658992390373,0.34517078920835553,0.3324340479877983,0.079841312455355,0.701001783992686,0.11969929202248011,0.20451875282422052,0.37146511673927307,0.3884512231408623,0.25466384645623985,0.11389601892395189,0.0032096668176562356,1.0437456694198772,,0.0032096668176562356
52.0,0.6128699016378676,1.202150647203194,123.48416,123.48416,0.5412350858791136,0.7364800977618722,0.5822108405598132,0.3232970981893754,0.1135448136958711,0.3211336829536381,2.880477320369952,0.20099167901301696,0.32477392317445375,0.3643787146132944,0.332421849920705,0.07977781956838226,0.7004443203730389,0.12241962166438898,0.20451875282422052,0.3624284267425537,0.3905532023025223,0.2567299537082885,0.11389601892395189,0.0031145821192514874,1.0340285419952124,,0.0031145821192514874
53.0,0.5974783378685423,1.6177061321374413,125.4656,125.4656,0.5412350858791136,0.7486828939230825,0.5998469104208164,0.32194564642336004,0.1135448136958711,0.3402044186110814,3.0537650024556116,0.2072599075474384,0.33525751799403986,0.37515490463306533,0.3325918071456478,0.07984008136290066,0.7009909750770982,0.11447602819301371,0.20451875282422052,0.35069185495376587,0.38731784092845395,0.2540790483300728,0.11389601892395189,0.0035223728549596176,1.2023106466513127,,0.0035223728549596176
54.0,0.5762667502107867,1.7456537962107472,127.44704,127.44704,0.5412350858791136,0.7613505290207442,0.5993169879396367,0.3391142568779745,0.1135448136958711,0.3495605344811348,3.1425494790355994,0.19307430787239407,0.3134569865897368,0.3805351813417656,0.33242067027224126,0.0798633045386624,0.7011948731235895,0.11014401012818484,0.20450951154489178,0.343079149723053,0.3854231407918473,0.25243776775637927,0.11389601892395189,0.003863625807507093,1.3532178580062464,,0.003863625807507093
55.0,0.6566931018239648,3.482833492497735,129.11616,129.11616,0.4559241291901578,0.7050119508829849,0.5739932948721558,0.30155539795486785,0.1135448136958711,0.2822575449709729,2.5045493989712897,0.21003165733214202,0.3360879480462184,0.33538645462763356,0.33213636244302486,0.07987646367038889,0.7013104094860614,0.10711963589076723,0.20450951154489178,0.33531904220581055,0.38472416122340425,0.2516690590195139,0.11389601892395189,0.003302982770537693,0.47374041471630335,0.003302982770537693,
56.0,0.6510153738987018,2.3307480363576905,131.0976,131.0976,0.5412350858791136,0.7270112197132376,0.5780973500963245,0.30916787707512505,0.1135448136958711,0.3086560305261481,2.7636270956437383,0.2142566477299966,0.34471113027248507,0.3529716793311249,0.33207558544823806,0.07995851337446372,0.7020308008118513,0.10851352429585893,0.2045002711006687,0.3357894718647003,0.3852177465218196,0.251875056228874,0.11389601892395189,0.0027936812726203695,1.0025633851764724,,0.0027936812726203695
57.0,0.6147328653083562,1.5574560393587065,133.07904,133.07904,0.5412350858791136,0.7406771067421422,0.5693513748066243,0.32518187690111305,0.1135448136958711,0.32076721303127587,2.8814771580725114,0.20631601267338637,0.33378512941087857,0.3636481178110036,0.3326835310884305,0.08006275902137974,0.7029460711426399,0.1079827227643577,0.2045002711006687,0.35012611746788025,0.3849391425821068,0.25174212551671804,0.11389601892395189,0.0028545756559056074,1.046651536715217,,0.0028545756559056074
58.0,0.594742761599807,1.8079148048067253,135.06048,135.06048,0.5412350858791136,0.7523325186501058,0.6000793779518339,0.31853574990485095,0.1135448136958711,0.3400940800827792,3.0589552394616777,0.21067865162236457,0.3388622588296746,0.3768781465692768,0.3317952683446756,0.07993751724024192,0.7018464560523052,0.10710259301014656,0.2045002711006687,0.32666826248168945,0.3851716202394586,0.2521647977013897,0.11389601892395189,0.003053543063870509,1.1419101895298809,,0.003053543063870509
