round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_auroc,fed_prevalence,fed_auprc_lift,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.6883911246684503,0.09981586987318214,3.66096,3.66096,1.0,0.2722933620268593,0.5210195749502825,0.23310621362659992,0.29531302044622065,0.6617141369029754,0.11525871836837467,1.9611543274865657,0.367541194110302,0.22037659266602208,0.6528981402666276,0.21157118158883154,1.85758188554507,0.2704065553104318,0.2730816077953715,0.5107426643371582,0.3689881191531331,0.23352591262627354,0.11389601892395189,0.024428018405660935,2.6479199794630404,0.021707756021190194,0.026357495160814075,0.010926963656542969
2.0,0.661836253994049,0.1765324034756098,7.32192,7.32192,1.0,0.2789850067900106,0.5143685921338138,0.2166961283639795,0.30094194066099783,0.6667478596453946,0.11525871836837467,2.036417719786577,0.34354432049144895,0.22848105083432574,0.661077960758266,0.21935918709799485,1.9259600921122666,0.2755576762495527,0.2831367106176267,0.5219392776489258,0.34582243878067187,0.21761045543667257,0.11389601892395189,0.0165457399155347,1.914807521738112,0.016339754232290223,0.016775549967830247,0.006552440943467951
3.0,0.6485460206446104,0.2618570793098291,10.98288,10.98288,1.0,0.28196909802694403,0.5217971715911515,0.20751285243028367,0.30660443767970813,0.6702151126688567,0.11525871836837467,2.084973236804147,0.327107183989801,0.23378326141474234,0.6631083993028729,0.22298461428820093,1.957791118556016,0.27687529861442906,0.2841451076745194,0.5334579944610596,0.329260774126644,0.20875695486440163,0.11389601892395189,0.01206854062953608,1.495535248649503,0.01249519806464995,0.011839017271006272,0.0051256853080197924
4.0,0.6442006793312112,0.33043653995384903,14.64384,14.64384,1.0,0.2847218179151037,0.5480744544743562,0.2232558571476631,0.31181551635248345,0.6727524276424401,0.11525871836837467,2.102083491547709,0.35154616771012365,0.23565647961841085,0.6628205274293618,0.22446472326453581,1.9707863838016182,0.2765726681127983,0.28262436914203315,0.5484133362770081,0.35381069411835586,0.22472575106428822,0.11389601892395189,0.010583203310988392,1.3967629927956295,0.011024483407142793,0.01031449906441517,0.005127876782163935
5.0,0.6409151262187984,0.2856313159956952,18.3048,18.3048,1.0,0.28545156958503604,0.5325466930757432,0.22017294461064563,0.31061088716302976,0.6744540068120876,0.11525871836837467,2.119212270072938,0.34808765480372916,0.23759694641802176,0.6623747458045802,0.22415366007456242,1.9680552682375079,0.2761432506887052,0.28213913302547294,0.5427638292312622,0.35031276031735376,0.22182591637021906,0.11389601892395189,0.009083405472361172,1.2717519720245036,0.009094899648284789,0.009109675779569523,0.004591477622715739
6.0,0.6435876397526891,0.2903799118498686,21.96576,21.96576,1.0,0.2886446755127401,0.5552698567436486,0.21628513120916049,0.3126277112415465,0.6765399848237375,0.11525871836837467,2.1408032901202176,0.3417062349800391,0.24021989536387933,0.6635950293930749,0.2260173971848642,1.9844187647662688,0.27844682048396174,0.2830211480362538,0.511857807636261,0.343909866506767,0.21801274235531887,0.11389601892395189,0.009157715395527106,1.3608582246561127,0.008536127085991215,0.009678658455111783,0.003713738912853338
7.0,0.6386833848097173,0.3432330206393489,25.62672,25.62672,1.0,0.29094497376521333,0.5382676752699002,0.20826400211193194,0.31544285702146113,0.6781308182117625,0.11525871836837467,2.1603713257114316,0.3305093253156362,0.24282762817822737,0.6627133551114845,0.226219948911124,1.9861971563920118,0.2782343273068795,0.28372423596304197,0.5284437537193298,0.33297392911937174,0.21034657232752008,0.11389601892395189,0.008671127174208456,1.3737452513578319,0.008126676552504219,0.009141454745909923,0.00356983123062893
8.0,0.6435671795755018,0.3347456687705893,29.28768,29.28768,1.0,0.29270780895520937,0.5564625722574345,0.2108840372629573,0.3180033986463455,0.68010373796859,0.11525871836837467,2.166358910824558,0.3327229411726887,0.24382523559168306,0.6633943009124605,0.2256126232297717,1.9808648744818091,0.2777903554448721,0.28175220321410055,0.5262978076934814,0.3353367608691733,0.21337502984870946,0.11389601892395189,0.00776569667433609,1.3049409938657845,0.006923613141866603,0.008490071772252264,0.0040178502883723806
9.0,0.6398607452906933,0.37164248573040204,32.94864,32.94864,1.0,0.29563989999850115,0.557771330670012,0.21049071721160056,0.3217583632911917,0.6822491652239412,0.11525871836837467,2.192479746148079,0.3320786615571702,0.24691900371553036,0.6631984918169292,0.2263354706855435,1.9872114304246855,0.27645592567414456,0.2837819185645273,0.5375146865844727,0.3348120235908259,0.2132943435450759,0.11389601892395189,0.007171007679088556,1.2772897255454154,0.00654876814106949,0.007727974300449148,0.003387267478188115
10.0,0.6417262466204202,0.41190114790724247,36.6096,36.6096,1.0,0.2914448918921123,0.5734505223193097,0.2240377871470799,0.32049533385825385,0.6842691160438683,0.11525871836837467,2.227248861645444,0.3543238068426509,0.25067983981341346,0.66276418039104,0.22638117521248458,1.9876127133437278,0.2722044728434505,0.28327228327228327,0.5441043972969055,0.35693179871242936,0.22697546466682442,0.11389601892395189,0.0075843572113611915,1.434003121220485,0.006285309801238856,0.008756429825965011,0.004464050891626835
11.0,0.642354875779718,0.3578730562869151,40.27056,40.27056,1.0,0.2980443440210872,0.5539760802095459,0.21527542479383732,0.3207694081383899,0.6868204045866395,0.11525871836837467,2.2298924752254066,0.340214968999128,0.2517142726442914,0.6626602458317121,0.2241288067783701,1.9678370578344833,0.27261200338123415,0.28324697754749567,0.5375085473060608,0.3434826683319986,0.21887738404569498,0.11389601892395189,0.0069886137211847225,1.4028206971415784,0.00589611024900492,0.008001420793561557,0.003992270874708728
12.0,0.6362476611234602,0.44118294562213656,43.93152,43.93152,1.0,0.29419406791429603,0.55524781652111,0.20957108949574973,0.32361445569170694,0.68789557716338,0.11525871836837467,2.2530584144356394,0.33136104876073513,0.25490340450126553,0.6643273902978382,0.22893866474600627,2.0100673132295177,0.2773109243697479,0.28427775512977305,0.5343239903450012,0.33409529630479307,0.21270432027375533,0.11389601892395189,0.006801952992654277,1.4453212937169155,0.005444666679462642,0.008082239683873473,0.003866298345717614
13.0,0.6392042873927858,0.48020721752324624,47.59248,47.59248,1.0,0.29001095246203756,0.5743441112141577,0.2198256839097716,0.32699995896929435,0.690203201783874,0.11525871836837467,2.267840378172962,0.3430760685801431,0.2563310427561258,0.6635649358077973,0.22742434117183402,1.996771645931582,0.27323584257532635,0.2850442939030745,0.5571502447128296,0.3466795088379346,0.22427509696687456,0.11389601892395189,0.00695468416799532,1.5648780844585417,0.00516851889862735,0.008678602925124505,0.004004961887064745
14.0,0.6389296940501438,0.5679372466636047,51.25344,51.25344,1.0,0.29953628504034935,0.565210650615318,0.20692765678721897,0.32875272155388935,0.690358633518857,0.11525871836837467,2.2784247134707813,0.3250209710315801,0.2586545529624821,0.6631735686057695,0.22854551406512613,2.0066154745735707,0.2777777777777778,0.28519704776493526,0.5436973571777344,0.32816571812418455,0.2111600692154022,0.11389601892395189,0.006509305715747482,1.5536343192579807,0.004861035557912348,0.008127408443959289,0.004307447342089658
15.0,0.6408173370584858,0.5846165077697898,54.9144,54.9144,1.0,0.3030133919205382,0.5604890727785211,0.21274510957846632,0.334196006408199,0.6939757899595111,0.11525871836837467,2.286879692012121,0.3374309541844466,0.2598364579869367,0.6617788350886085,0.2268448321510822,1.9916835925805798,0.27248307725368004,0.28249097472924184,0.553560197353363,0.34077616007701883,0.21715775651528474,0.11389601892395189,0.0062946350291415865,1.5846817181791266,0.004470623511461119,0.008116243528977803,0.004101796348444318
16.0,0.6388741972437815,0.5120349301676254,58.57536,58.57536,1.0,0.30063528927418104,0.5756712849968914,0.21211200277877254,0.33443435214091843,0.6950450689706335,0.11525871836837467,2.326638396072461,0.33347014451089196,0.2640260405318515,0.6615890999277202,0.22793418692976575,2.0012480601447264,0.271889400921659,0.28476546284765464,0.5546383857727051,0.33701791197235526,0.21727325237748335,0.11389601892395189,0.005791801590025278,1.5393942908067402,0.004041710466290688,0.00757173662838262,0.004002046395646259
17.0,0.6392225832531319,0.7137655485435117,62.23632,62.23632,1.0,0.3004671920798845,0.5613248511280263,0.21515033708724143,0.33713635686729815,0.6979866859822692,0.11525871836837467,2.3667829167473258,0.34194479072045564,0.2684962957817951,0.6611584654911913,0.22591128506889918,1.983487106952699,0.2717863796315463,0.28460195999463017,0.5438377857208252,0.3447459595377933,0.21972111565328478,0.11389601892395189,0.006529262157504502,1.8281729633417854,0.004074357655103895,0.009050958338751022,0.005264780504010154
18.0,0.6384136458749736,0.5426408008657893,65.89728,65.89728,1.0,0.29814054384726907,0.574634166003159,0.21205400682295356,0.33682498300593355,0.6987851708404286,0.11525871836837467,2.3593148022039414,0.33384010391540836,0.2677554039638768,0.6605869634588578,0.22492431642748506,1.974821583339682,0.2715819909128459,0.2832508382564266,0.5754315853118896,0.336702406432839,0.21742687285748283,0.11389601892395189,0.005604611767852337,1.654112272843122,0.0036904043041871776,0.007588654909495337,0.0047374544268675295
19.0,0.6364246993273213,0.7487461743855894,69.55824,69.55824,1.0,0.3025696089048411,0.5553082579459109,0.20846516034475707,0.33820555022294957,0.6994148994987022,0.11525871836837467,2.3867194720030533,0.3307503514389547,0.2713358876488871,0.6608303977237503,0.22417867390446283,1.9682748881165586,0.27278521351179097,0.28368983957219257,0.5350025296211243,0.3339036035353002,0.21364648038132264,0.11389601892395189,0.005252501754921782,1.6277951847951044,0.003394702914235391,0.007194725417196293,0.004205614634451094
20.0,0.6353652532716743,0.7126402606334444,73.2192,73.2192,1.0,0.2977841221207776,0.5952259938388662,0.21379944731380882,0.33470767621829484,0.6997767009889743,0.11525871836837467,2.3984505792511905,0.335929122512491,0.27286837121393837,0.6604441381485814,0.22760479876317763,1.9983560524196093,0.2700722499236797,0.28308097432521395,0.5537987351417542,0.3395908871221521,0.2199136966492484,0.11389601892395189,0.005173283443771773,1.6827897976309032,0.003208193522037647,0.007237436935218511,0.005883021384322896
21.0,0.6400557725380172,1.0734835332828732,76.88016,76.88016,1.0,0.30630986198209187,0.5708452231668937,0.20487927912566384,0.3397148709128864,0.7035388035003746,0.11525871836837467,2.4323615341112244,0.3245447591171335,0.2767348153302504,0.6593053632491516,0.22635296181857975,1.9873650014906588,0.27256637168141595,0.28398617511520735,0.5488821864128113,0.3278526179108115,0.21122121714295133,0.11389601892395189,0.005281811753073877,1.8007888311394709,0.0033518106896731617,0.007319635120480572,0.005509225768296293
22.0,0.6386745854971037,0.8939480484171625,80.54112,80.54112,1.0,0.30416123982778165,0.571512253610055,0.21001947737983176,0.34223146288135736,0.7039346446945359,0.11525871836837467,2.4520950076569985,0.333122668906143,0.27883145541048293,0.6578994983682953,0.2231399228738019,1.9591547183294609,0.2713833157338965,0.2832220253509609,0.543701708316803,0.3360334738105239,0.21603492694249327,0.11389601892395189,0.004876847646176085,1.737578520009265,0.0029145670187911295,0.006964622272898611,0.004988843007010096
23.0,0.6404741713101498,0.8780111244909229,84.20208,84.20208,1.0,0.30556811914199117,0.5644172027652695,0.2107574671681317,0.3422516131996544,0.7051956359932207,0.11525871836837467,2.464948217970335,0.3357809352606767,0.2807624290711029,0.6580262227319865,0.2243156115780739,1.9694771924192445,0.2753623188405797,0.2827426810477658,0.5273599624633789,0.3387145499707583,0.2170318451927376,0.11389601892395189,0.004639402251456583,1.727261069364431,0.0027673572514622835,0.006642795617105436,0.004725297936695766
24.0,0.6387936849925,0.9536065586125542,87.86304,87.86304,1.0,0.298000915546848,0.5887069941546296,0.21700454797590724,0.3437516638775764,0.7046978092600675,0.11525871836837467,2.48934309769558,0.3436648570032548,0.2830806713953238,0.6577144943507136,0.21795234543651806,1.9136081093584523,0.27106378579551327,0.2813040256853544,0.5323693752288818,0.34691577594076867,0.22405453662832936,0.11389601892395189,0.0043078212503590676,1.6742998174358945,0.0025968176067115204,0.006139532171314202,0.005175418151598178
25.0,0.6411468421062879,1.0561416813061546,91.524,91.524,1.0,0.3107901389193157,0.5545640799083142,0.20438781230745323,0.3489843811160065,0.707255459998787,0.11525871836837467,2.544283526781235,0.3273187916154628,0.28933623718964185,0.6563543471225538,0.2211756485289948,1.9419085111014571,0.2785580524344569,0.28161148783406464,0.5191305875778198,0.3301002358449112,0.21078815526023562,0.11389601892395189,0.004203466515649212,1.7000664480983687,0.002601458165104297,0.005929197365417996,0.0036189101138740976
26.0,0.6408736431168548,1.0695432937871059,95.18496,95.18496,1.0,0.31759149415654825,0.5686956747407713,0.20389192394522082,0.3499651637613018,0.7094519781847144,0.11525871836837467,2.5471853244011724,0.32512243369733274,0.2891965831538282,0.6582814409320648,0.22451173304686348,1.971199126782205,0.2772232304900181,0.28428192273665587,0.5437016487121582,0.3276844618539463,0.2105785261491044,0.11389601892395189,0.004236735936499314,1.782686064228983,0.0023353857712381104,0.0063016753222877074,0.004031528898144648
27.0,0.638091001250391,1.1266535698622762,98.84592,98.84592,1.0,0.3130310591987474,0.5605016084314969,0.19360652638029874,0.350054284445924,0.7100843353041932,0.11525871836837467,2.566883938773641,0.3081595246541959,0.2919709338844467,0.6561305527496375,0.22148811047513034,1.9446519076581372,0.28011404133998574,0.28150134048257375,0.5041415691375732,0.31031564515593374,0.20047027592548913,0.11389601892395189,0.0038524825310834706,1.6845460437180009,0.0021954903302387994,0.005651863480220792,0.004617836016247088
28.0,0.6435977505520387,1.2113288133015048,102.50688,102.50688,1.0,0.3073455506145457,0.5731921289784473,0.20834218142810645,0.3486022842110554,0.7122122128684114,0.11525871836837467,2.5519831863663067,0.33084968211715327,0.29039743452070255,0.6561329496949203,0.22248264953841285,1.953383899106816,0.27013579351093603,0.28088531187122734,0.5387499332427979,0.333749781691844,0.2157951982083333,0.11389601892395189,0.003963032613952411,1.7977669713909563,0.002112711914365854,0.005977586666231646,0.006002785920547873
29.0,0.6424314607054386,1.1170413112143958,106.16784,106.16784,1.0,0.31460558272435996,0.5641364141854083,0.20021335403957563,0.35396935540350255,0.7135567608658221,0.11525871836837467,2.568191884266697,0.318058641494791,0.29187023469434115,0.6555910769181499,0.22569000555106475,1.9815442864755215,0.27493200362647324,0.28316462440063933,0.5256115198135376,0.3210008229836658,0.20791017953152915,0.11389601892395189,0.0038751945927087013,1.823565583996242,0.002011501651961148,0.005903982577225882,0.005427741112197786
30.0,0.6397760588065016,1.186801772969487,109.8288,109.8288,1.0,0.3128013417213614,0.5797029539415582,0.20148579511132264,0.35425508722193827,0.7139184797214309,0.11525871836837467,2.5917027223109876,0.3186523928640136,0.2943427704555061,0.6545856022951241,0.22260621113237872,1.9544687622577255,0.2754328391988231,0.2809642560266002,0.5755752325057983,0.3215309560330594,0.2102065668592468,0.11389601892395189,0.0037166866819192857,1.8141005330344342,0.0018903754689895956,0.005709176726462003,0.006334820121901434
31.0,0.6450414208241125,1.6245678112434365,113.48976,113.48976,1.0,0.31548673904468233,0.5733096645034621,0.20315605599155073,0.3550892509448999,0.7161913432793423,0.11525871836837467,2.590869600656608,0.3240170326462266,0.29479589617083174,0.6529232893679188,0.22306020654669778,1.9584548139091198,0.27324939253368674,0.2784334763948498,0.531043291091919,0.3268050471988131,0.21135430743994513,0.11389601892395189,0.0036804918966420967,1.8640252425484505,0.0019207649889246784,0.005597743316322206,0.005233574788392712
32.0,0.6418521339022112,1.2724638164557365,117.15072,117.15072,1.0,0.31277388688115715,0.5673475560730896,0.19331042214225583,0.3551111604262562,0.7152356952207122,0.11525871836837467,2.617685074463382,0.3053244433679731,0.2973545146294005,0.6533671258276802,0.22053487132042848,1.9362825268517867,0.27442019878898666,0.28136285131103783,0.5522091388702393,0.3078108995596923,0.20170674564180727,0.11389601892395189,0.0033623553133870845,1.7588261015371245,0.0017760683132780502,0.0050941027700496634,0.004789811835516664
33.0,0.6474148230777692,1.6645001483238702,120.81168,120.81168,1.0,0.3115452083607714,0.5850978752955311,0.20168069038198808,0.3576017788739191,0.7176139822934013,0.11525871836837467,2.6458757773570833,0.3181134577012652,0.30076818955030454,0.6520954898826571,0.22235686576599176,1.9522795253665444,0.26995330654794225,0.28220255653883974,0.5765823125839233,0.32125113816349404,0.21166813159960482,0.11389601892395189,0.0033097855549180356,1.7830928600933476,0.0016924567105508685,0.005086274917500224,0.004620148788719571
34.0,0.6445588766503632,1.7304185445686144,124.47264,124.47264,1.0,0.3068868466214745,0.5991181443143699,0.20607755714434822,0.35207749072356115,0.7168293759529095,0.11525871836837467,2.642174192591406,0.3243044574193401,0.3002206686725624,0.6511208618120133,0.221939701689714,1.94861685058459,0.2676741538143049,0.278829604130809,0.5324732661247253,0.327696375044111,0.21597003299674875,0.11389601892395189,0.0033702460881664406,1.8782430634000775,0.0017102628149666427,0.005191326926886728,0.004437021118386426
35.0,0.6460509895919972,1.8456029607750069,128.1336,128.1336,1.0,0.3133467715121259,0.5727756893332382,0.20529744815336007,0.3598741293138708,0.7209928429131943,0.11525871836837467,2.7284223303172257,0.327663850161353,0.3095601085973373,0.6486686863921627,0.21601105710700888,1.8965637179227395,0.26805451228672605,0.2777386155364444,0.545871913433075,0.33023362419742286,0.214624310061327,0.11389601892395189,0.003046366725151121,1.7521695319483115,0.0017029446231436765,0.0045164378887723265,0.004607806374552424
36.0,0.6491969028427989,1.710406392454838,131.79456,131.79456,1.0,0.3081219247541962,0.5854715207136956,0.2081077332323328,0.3590774144394035,0.7214355824267101,0.11525871836837467,2.681433097546016,0.3285110577136696,0.3046328883086079,0.649192613452942,0.2208176459809943,1.938765270877762,0.26462167689161553,0.2781781935285999,0.5725939273834229,0.3313531977462836,0.21835124712048717,0.11389601892395189,0.002907388445146446,1.722053025248897,0.0015317261472461278,0.004421569570884891,0.0042287273327394894
37.0,0.6479042766609446,1.8571466232643405,135.45552,135.45552,1.0,0.317409326739207,0.5621987559622637,0.19858864668583784,0.36140836626272166,0.7224317804166709,0.11525871836837467,2.724651982847851,0.31641109120459004,0.30934574355521127,0.6487648277419586,0.21520181677940675,1.8894586379098686,0.26950195858981535,0.2734463276836159,0.5205686688423157,0.3188856357752862,0.2083960970081905,0.11389601892395189,0.0028494225147401193,1.7416301273224235,0.001486867854463048,0.004347197236947312,0.004129650068525318
38.0,0.6494525709121427,1.8738596153711167,139.11648,139.11648,1.0,0.31755324978893157,0.5655842015068792,0.19608862959488232,0.3612252954711391,0.7243991414070182,0.11525871836837467,2.7553680085122223,0.3103095665100014,0.31331041406060284,0.6483744895949736,0.2169023927167313,1.9043895894338199,0.26886952585719137,0.2756837664988434,0.5351611971855164,0.3132541959567472,0.20695374625046867,0.11389601892395189,0.0028501179459310523,1.7970440435128694,0.001408565563114199,0.004426975087382817,0.004944971107458063
39.0,0.652543716947546,2.6936118598784775,142.77744,142.77744,1.0,0.30993297027955563,0.5851374996743273,0.20766774236115954,0.3672215573028403,0.7251520895203899,0.11525871836837467,2.7880347183213745,0.33038516658711903,0.3167323846338828,0.6487972053274531,0.21682687429442812,1.9037265423579286,0.2668334375651449,0.27869075105256014,0.5466523766517639,0.3333308423541808,0.2178777013639455,0.11389601892395189,0.002808361848932006,1.823892339158192,0.001431215017273529,0.004313304340123378,0.004415475691319829
40.0,0.6463207081439694,1.8548204420684027,146.4384,146.4384,1.0,0.3097728664728206,0.5895376998997299,0.21468799684388576,0.36687717911127193,0.7263060916050266,0.11525871836837467,2.75753968038945,0.3402821293602604,0.3135444690124032,0.647057964261069,0.21426233919835533,1.881210082868812,0.26248386776531324,0.278030734206033,0.5659153461456299,0.3434841843860415,0.2257700905307304,0.11389601892395189,0.0025498365748644084,1.699543971211824,0.0012754283453050906,0.003942723978096952,0.0049976134127456984
41.0,0.6428913298511512,1.978425069733106,150.09936,150.09936,1.0,0.31475892323610816,0.5806540333360235,0.20283015083516764,0.363852886906614,0.7273957194047392,0.11525871836837467,2.788392825736261,0.32175334021042434,0.31660601123798404,0.644422140164425,0.21381520846901142,1.8772843027268173,0.2651339379877663,0.27336653970114266,0.558301568031311,0.3241849877188951,0.21401706334473067,0.11389601892395189,0.0024556189717246735,1.684423805338156,0.0012390383056480484,0.0037847240838190135,0.004521479667009941
42.0,0.6524971662151731,2.190860339368803,153.76032,153.76032,1.0,0.3178785981622576,0.5705867577928087,0.19899299609544693,0.3646076472282611,0.7279748926682618,0.11525871836837467,2.788280938291418,0.31570554767756936,0.31643565986492284,0.6432894517490899,0.2164345377019353,1.900281851347659,0.2644609991235758,0.27164224203051823,0.557714581489563,0.3186099931702961,0.21024768470453858,0.11389601892395189,0.0024097135912281163,1.6989105026468678,0.001238343064276045,0.0036895531521116214,0.003906257199872821
43.0,0.6592985322430822,2.285426992665402,157.42128,157.42128,1.0,0.3107028829286875,0.5841528146926241,0.20729638207777443,0.36546322858428265,0.7289076767063819,0.11525871836837467,2.8122060303828227,0.3295086268316875,0.3194108789722889,0.6459817358291216,0.21340153080223834,1.8736522384046281,0.26604827658901653,0.2756837664988434,0.5477902889251709,0.3328495018654012,0.2191186449843745,0.11389601892395189,0.0022700034942033445,1.6407876958292036,0.0011263429318376953,0.003518766101021573,0.0037707133799316584
