round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_f1,fed_auprc,fed_prevalence,fed_f1_best,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6440757727274362,0.3955592680895538,24.82176,24.82176,0.5412350858791136,0.6882709852408544,0.5547336934946443,2.2451997012819023,0.21720467298496926,0.29573534649898287,0.2502357176114313,0.11456628477905074,0.32533302089040633,0.34512358011466104,0.6618057536625951,0.22220162135347665,1.9509164890288235,0.2734877734877735,0.2816642604016275,0.5091063976287842,0.3873016576989199,0.2476889499027583,0.11389601892395189,0.0076779336859423945,0.7544641521526501,,0.0076779336859423945
12.0,0.6221076880188579,0.525413701520842,26.8032,26.8032,0.5412350858791136,0.6999260600310645,0.5698794989494776,2.3855272896371775,0.21702905391132385,0.2974443991796656,0.2656091178845668,0.11456628477905074,0.3391715586842762,0.34453599984474675,0.6625737173619507,0.22236405643615922,1.9523426590057655,0.27303323517038286,0.2813112916783413,0.513786792755127,0.38729908744248126,0.24763354171403523,0.11389601892395189,0.008307275090616384,0.8519791767466813,,0.008307275090616384
13.0,0.6091691206326029,0.7243722295465983,28.78464,28.78464,0.5412350858791136,0.7110950740904461,0.6053959459073894,2.502549213527699,0.22453360991266527,0.30028663768465436,0.2781687879405351,0.11456628477905074,0.3527125421373143,0.35261228141327633,0.6620501291363683,0.22198444630542402,1.9490097055424083,0.26996916343380084,0.2796793092815295,0.5244782567024231,0.38661772650335363,0.24672627128495556,0.11389601892395189,0.008653014368144972,0.9297396229812875,,0.008653014368144972
14.0,0.5911709002874448,0.8405284122812915,30.76608,30.76608,0.5412350858791136,0.7211894633788781,0.5898335606842787,2.640783575554976,0.2061041120431015,0.31632172040743356,0.29312811231210945,0.11456628477905074,0.362323911811153,0.32730909292945526,0.6623522948354136,0.22245078025983953,1.9531040888125282,0.2767503302509908,0.28144809128046205,0.5137417912483215,0.38203514598145377,0.24325198795655686,0.11389601892395189,0.009219768232846088,1.0360123883001506,,0.009219768232846088
15.0,0.6453533464522843,0.7452685552850467,32.4352,32.4352,0.4559241291901578,0.6771003615370998,0.5361978014260175,2.0971141351430256,0.21588792304971546,0.28663225550392124,0.23604866125462934,0.11456628477905074,0.3120461151198165,0.33952471877651225,0.6631880130247245,0.2251417875768514,1.9767309665773136,0.2780956740672923,0.28210818307905683,0.5068387389183044,0.37960363205956726,0.24162882187608753,0.11389601892395189,0.011614860604321386,0.623700883705169,0.011614860604321386,
16.0,0.6408861352775375,0.5979883905328423,34.41664,34.41664,0.5412350858791136,0.6910664317821749,0.5673878737545339,2.2726935090135987,0.21666862866047182,0.2955250422987571,0.25388746987749095,0.11456628477905074,0.32656099274454514,0.34264709554536654,0.6628842660947598,0.22502828728879543,1.9757344410698525,0.27675070028011206,0.28085106382978725,0.5060843229293823,0.3798768574353091,0.241712429859425,0.11389601892395189,0.005784995608803674,0.6757107523735613,,0.005784995608803674
17.0,0.6148312429213619,0.600962357918919,36.39808,36.39808,0.5412350858791136,0.706194820202239,0.5766739143722531,2.4213393737494844,0.2151886536731174,0.3016848282539662,0.26967375211939776,0.11456628477905074,0.3412506112793841,0.3428596748552919,0.663293177430323,0.22565254723592632,1.9812154047859567,0.27505579764055693,0.28105964017566226,0.5124571323394775,0.3802386888788609,0.24218943480714775,0.11389601892395189,0.006115032336942799,0.7376227721106261,,0.006115032336942799
18.0,0.6007179644643335,0.7529121413967397,38.37952,38.37952,0.5412350858791136,0.7157853091948848,0.590248792219204,2.5620230850917847,0.21174171452724352,0.308132706912019,0.28494548680263343,0.11456628477905074,0.35263192779454483,0.33686534833783516,0.6627871584371796,0.22487834667947912,1.9744179717960983,0.27390987615776874,0.2799948671885025,0.5089877843856812,0.3808084133437046,0.2425752086334287,0.11389601892395189,0.006812787792784857,0.8520994485588744,,0.006812787792784857
19.0,0.5790765219854854,0.9463031348219015,40.36096,40.36096,0.5412350858791136,0.7258433464876062,0.586228907132695,2.702002982076177,0.20881298643332605,0.3229909466894469,0.3002392328458667,0.11456628477905074,0.3597582028090387,0.3354439994063025,0.6623003024568462,0.22363435481743588,1.9634958002066432,0.2708580466587584,0.28060567010309273,0.519880473613739,0.3841327148463827,0.24529525917488193,0.11389601892395189,0.007410842669961673,0.9727219534106553,,0.007410842669961673
20.0,0.6448486937126913,0.9233703810449875,44.01152,44.01152,0.9971592150692714,0.6782105583078526,0.5725001811767336,2.1101544617175136,0.21872585284889592,0.27868145510160097,0.2380539043814382,0.11456628477905074,0.3133403312508917,0.3406665177393695,0.66254280806231,0.22551618708364946,1.9800181710848568,0.2667038898194677,0.2820549719384084,0.5208795070648193,0.3859636100346851,0.24660648093124685,0.11389601892395189,0.006847060309136876,1.3320466412696987,0.010040773039647686,0.005485399115415381
21.0,0.6420317079597061,0.830095427254491,45.99296,45.99296,0.5412350858791136,0.6949554984647992,0.5485492661495915,2.2938330514013843,0.2087898365852605,0.3012965973304913,0.2564526315426766,0.11456628477905074,0.33258182256883423,0.3326456154835351,0.6633995716821923,0.22669374325516223,1.990357041421484,0.2746268656716418,0.28314606741573034,0.5161898732185364,0.3785018811597756,0.24090682476977685,0.11389601892395189,0.0050075958485073764,0.696097866864875,,0.0050075958485073764
22.0,0.6168330366379895,0.7307513805371512,47.9744,47.9744,0.5412350858791136,0.7066438697081439,0.5544582013555277,2.4292422444572193,0.21720103676160357,0.3037475553172174,0.27018363958853525,0.11456628477905074,0.3421914797501153,0.3460392284724238,0.6628841406002424,0.2267556485799522,1.9909005663433805,0.2704702560607536,0.2821151310971144,0.5183446407318115,0.3822079356213246,0.2437478998065109,0.11389601892395189,0.005652499926904078,0.8087759658228606,,0.005652499926904078
23.0,0.5979359436080697,0.8042956938932246,49.95584,49.95584,0.5412350858791136,0.7208332977213042,0.5857794588771978,2.622822817892937,0.2113929548210053,0.3157050810084341,0.291360068435954,0.11456628477905074,0.3579975538192904,0.33920908831205326,0.6628270280453642,0.22699998926510728,1.993045862442959,0.2639740353407862,0.281158074005264,0.5220314860343933,0.3880681864157183,0.24829648794412745,0.11389601892395189,0.006098214789779503,0.9068872127681971,,0.006098214789779503
24.0,0.5804622406424744,0.9572733323045233,51.93728,51.93728,0.5412350858791136,0.7306370545065772,0.5900504568876164,2.7445424803837577,0.2133119448101166,0.3199584181433491,0.30379876318527826,0.11456628477905074,0.36709033344406333,0.3407585813669059,0.6625304217534406,0.22691153232297734,1.9922692159634277,0.26299045599151644,0.28121870976970387,0.5218676924705505,0.3883627891327536,0.24839712038041795,0.11389601892395189,0.00698011572713765,1.0894268784904853,,0.00698011572713765
25.0,0.6459871873988352,1.1985651278876885,53.6064,53.6064,0.4559241291901578,0.6816790960197096,0.5393977490691444,2.177157068394033,0.21642083862101216,0.2917797956141148,0.24548113925884885,0.11456628477905074,0.3193449544340497,0.34248236072382565,0.6633380793686562,0.2272508265202168,1.9952481980248287,0.2627750021912525,0.28169014084507044,0.5202646851539612,0.38890779800771186,0.2489695363988894,0.11389601892395189,0.009054128761373795,0.5696298112161458,0.009054128761373795,
26.0,0.639214611911307,0.9132519116487392,55.58784,55.58784,0.5412350858791136,0.6968622023051817,0.560510074866819,2.350672333335187,0.21133701080069692,0.30042455280161334,0.26440671842602886,0.11456628477905074,0.3351657780071978,0.3362505078790835,0.6637532654300905,0.22798755618500816,2.0017166389040773,0.26362769737412256,0.28304222252785033,0.5206525325775146,0.39018248514858145,0.24981237383033947,0.11389601892395189,0.0045157973182085535,0.728779855533503,,0.0045157973182085535
27.0,0.6166874812269098,0.7933999343193452,57.56928,57.56928,0.5412350858791136,0.71103066044842,0.5407634833856928,2.5263204900905603,0.19458445113498454,0.3163749805332388,0.2822058350347786,0.11456628477905074,0.34994008537678817,0.31073326649043215,0.6637363738680456,0.22842649548110258,2.0055704987689027,0.2648672964462438,0.2827873734365694,0.5139044523239136,0.3867311411528746,0.24717594396767156,0.11389601892395189,0.0051673994248022815,0.8597895302809775,,0.0051673994248022815
28.0,0.5936379875511325,0.855974816408961,59.55072,59.55072,0.5412350858791136,0.7219537482887877,0.5698699524022762,2.6583757529507994,0.20529900923379318,0.31488547253286475,0.2958809368056744,0.11456628477905074,0.3603128415093375,0.3285454532524225,0.6639660915821841,0.22846135795027436,2.005876589091472,0.2641542506573181,0.2842053549496438,0.5160320401191711,0.387858184920241,0.24784324831522356,0.11389601892395189,0.00531810055678519,0.9207534162560478,,0.00531810055678519
29.0,0.5777341774098915,1.159894979815257,61.53216,61.53216,0.5412350858791136,0.7330850556528116,0.584636208898292,2.790879029653201,0.19864998439647027,0.3252741912796918,0.309411918213721,0.11456628477905074,0.37032580062673753,0.3182899413734016,0.6642264801563803,0.22751313522684186,1.997551252241326,0.26450765864332604,0.28352769679300294,0.5169943571090698,0.39043216090586563,0.24992520956838296,0.11389601892395189,0.006912764913537228,1.2464521224610507,,0.006912764913537228
30.0,0.6451974366605913,1.3121737360121037,65.18272,65.18272,0.9971592150692714,0.6801629604667402,0.5599449955965341,2.164560323513416,0.2159695748238728,0.28851274545136374,0.24490301949457757,0.11456628477905074,0.31619065856584705,0.3384104914005073,0.6637618994528891,0.22856332348132796,2.0067718401460475,0.27002683020314294,0.2848995111352526,0.5203613042831421,0.3896189164194993,0.249067601852107,0.11389601892395189,0.005526116083098182,1.4077788954600692,0.007301906935097088,0.004878862455874006
31.0,0.6342470265211972,1.0717290729823161,67.16416,67.16416,0.5412350858791136,0.700153315747703,0.5572301272565975,2.349816606447409,0.20924253041330454,0.30358911098640223,0.26434769115996426,0.11456628477905074,0.33090969408616133,0.33446696097478895,0.6637293210761668,0.22913293004603064,2.0117729505455513,0.2675553886594067,0.2852206273258905,0.5185402035713196,0.3881536249431907,0.24800586381027806,0.11389601892395189,0.004235309929194949,0.8044511915650219,,0.004235309929194949
32.0,0.6124368498650592,0.9753187513396675,69.1456,69.1456,0.5412350858791136,0.712894767839964,0.5515458095487172,2.522673192122745,0.19804923336521024,0.31679712965837936,0.2821805987282468,0.11456628477905074,0.3445261394854648,0.3173034248938548,0.6640298176981304,0.22859105044326364,2.0070152811565203,0.2679516250944822,0.2851832182687201,0.5174550414085388,0.3860731974339364,0.24638952629122404,0.11389601892395189,0.0050110647957797684,0.9761501209577546,,0.0050110647957797684
33.0,0.5902116123049292,1.0509176804779603,71.12704,71.12704,0.5412350858791136,0.7240839890078204,0.5834560075477675,2.6528182931931643,0.20288343811950965,0.31889672515115136,0.29562993192639403,0.11456628477905074,0.36017937214236906,0.32375032571798074,0.66395374292167,0.22836286286602345,2.0050118083451256,0.2661320402834763,0.2861749294639258,0.518073320388794,0.38664548935632925,0.2467913238720875,0.11389601892395189,0.005339949255603442,1.0773019925691187,,0.005339949255603442
34.0,0.5717809542462867,1.2352072252916444,73.10848,73.10848,0.5412350858791136,0.7354425325927896,0.6002894867060092,2.8338019102537215,0.20716177435886396,0.32190293671483927,0.3153095696596846,0.11456628477905074,0.3752505110133018,0.3308988701253222,0.6632830249238637,0.22853723237262097,2.0065427618257208,0.2642010263670147,0.28441105446740006,0.520632803440094,0.3861236314170823,0.2462746349988454,0.11389601892395189,0.004993037684335641,1.0467788332607597,,0.004993037684335641
35.0,0.6421904336851341,1.6160573436390393,74.7776,74.7776,0.4559241291901578,0.6859068878886574,0.5588383952721564,2.2236742793453015,0.2143996525916584,0.2959975163552601,0.2520508958852044,0.11456628477905074,0.32010365060873086,0.34001708936415687,0.6627069925394513,0.227073150890378,1.993688216986708,0.2639584824624195,0.28355726167626366,0.5161445736885071,0.3862863993439522,0.24661704239992158,0.11389601892395189,0.007413620080491664,0.5430491277948022,0.007413620080491664,
36.0,0.6394562008458881,1.0880733777386982,76.75904,76.75904,0.5412350858791136,0.7048605778394071,0.5689701618366184,2.4107533554781417,0.21948759184437072,0.29431374406554367,0.27197485791311343,0.11456628477905074,0.33982297344941914,0.3479828519957009,0.6624414210416858,0.22852595711958879,2.006443765801639,0.2628441171313344,0.28439869989165767,0.5185232162475586,0.3887212982315848,0.24870621222748918,0.11389601892395189,0.0034245429884276445,0.7368760716635734,,0.0034245429884276445
37.0,0.6152030778903252,1.1249219076125212,78.74048,78.74048,0.5412350858791136,0.7157033636563427,0.5465815785165908,2.5588915342964738,0.1974354706118899,0.3164778440943337,0.2871963267246087,0.11456628477905074,0.3492727700451513,0.31661804264661547,0.6620314430027243,0.22607361311709026,1.9849123371734274,0.26293180597816357,0.28405718910169947,0.5171705484390259,0.3852425589808773,0.2461634168986842,0.11389601892395189,0.003983492170364598,0.8768137523438781,,0.003983492170364598
38.0,0.591191775043768,1.2537253552689394,80.72192,80.72192,0.5412350858791136,0.7283121801614542,0.5836813416635451,2.71412839129624,0.1999134087704516,0.32142408711870574,0.30239240381851074,0.11456628477905074,0.36032056968697324,0.3196539562620574,0.6622066709973988,0.22616468275522297,1.9857119229622293,0.25918536990856195,0.28515842134519176,0.522053062915802,0.39036989799412924,0.2500740700146599,0.11389601892395189,0.0048667725629762066,1.1014985663350672,,0.0048667725629762066
39.0,0.5649509727973246,1.2783394092440976,82.70336,82.70336,0.5412350858791136,0.7402259450262564,0.5769154375687993,2.8761621466438214,0.20997576597000225,0.32034048961308337,0.32036683918677256,0.11456628477905074,0.37281449075388395,0.3381885777571829,0.6626922845820096,0.22570649570900123,1.981689069042044,0.25792296440760604,0.28486646884273004,0.5235086679458618,0.39106621035746447,0.2507059257146334,0.11389601892395189,0.0050721711791748905,1.1926035552751273,,0.0050721711791748905
40.0,0.6414621911979431,1.5515034282207618,86.35392,86.35392,0.9971592150692714,0.6874559418098168,0.5774929347216715,2.2452103521348024,0.22343747425596505,0.2885915992821684,0.2538786706036025,0.11456628477905074,0.3193795013168976,0.35147994878709726,0.6618246782358221,0.22863051730532347,2.0073617977637968,0.25493688530937814,0.28362573099415206,0.5260580778121948,0.3936928369101487,0.25276678898426264,0.11389601892395189,0.004253263740503123,1.363776425481774,0.006059588504013215,0.003662746208225746
41.0,0.6396080089764719,1.1611250607535033,88.33536,88.33536,0.5412350858791136,0.7038697486515759,0.5658931036008541,2.439803661767315,0.2150535945058882,0.29887558123213936,0.27505118489230096,0.11456628477905074,0.3359478078105065,0.341677836215293,0.662007573945511,0.2283361585478606,2.0047773460837126,0.255023063091236,0.28559771521827826,0.5259180665016174,0.3915678176793966,0.25105581483184564,0.11389601892395189,0.003120127921392586,0.767792739206925,,0.003120127921392586
42.0,0.6123029951864458,1.1991846448472965,90.3168,90.3168,0.5412350858791136,0.7175029547761536,0.5792996071229334,2.5908458418618956,0.2096340536192367,0.3119022820007228,0.2897978394335327,0.11456628477905074,0.3474464378634586,0.33586073546183437,0.6619422164008384,0.2271980832169899,1.9947851150854494,0.2533139223048042,0.2845166361016505,0.525521457195282,0.3928781883952614,0.25208260991907405,0.11389601892395189,0.003486805606614761,0.8768088364740834,,0.003486805606614761
43.0,0.5946986359706017,1.266989362819231,92.29824,92.29824,0.5412350858791136,0.726474968263221,0.5966299820644915,2.7282371554906844,0.21106706105272038,0.3177862947113187,0.3046276604188429,0.11456628477905074,0.3610118529450284,0.3373870788038669,0.6619256134761836,0.22791909297762097,2.001115536178679,0.2506602278729344,0.2852655625356939,0.5294607877731323,0.3943348025554463,0.25307156814917836,0.11389601892395189,0.003630191408495813,0.9377451107138768,,0.003630191408495813
44.0,0.5695056782446581,1.3390201138041546,94.27968,94.27968,0.5412350858791136,0.7424609778077774,0.603526793597598,2.947560570905696,0.21310558244632946,0.32642865821273676,0.3275619072222457,0.11456628477905074,0.37757817775488595,0.3416086024284701,0.6616604435608738,0.2287032269240481,2.008000183718034,0.25311012133312855,0.28374615271874537,0.5301206111907959,0.3933154721583818,0.25215025710754196,0.11389601892395189,0.0036967185470565644,0.9821002675453201,,0.0036967185470565644
45.0,0.6402917891640227,1.54142300301677,95.9488,95.9488,0.4559241291901578,0.6914092388643119,0.5462460815737684,2.283462413702563,0.20558450996550104,0.29454593934482937,0.2587846761740755,0.11456628477905074,0.3255842479380785,0.3238964323057597,0.662197949128438,0.22795311936594717,2.0014142857631483,0.2585011279137773,0.2848067760719958,0.5240071415901184,0.38839793410153134,0.24837204277828653,0.11389601892395189,0.0057734444743517774,0.4876897563226521,0.0057734444743517774,
46.0,0.6381252718816149,1.4878821781029492,97.93024,97.93024,0.5412350858791136,0.7070108803750473,0.5656409934285035,2.425876503451482,0.2149683495961186,0.3030103969391987,0.2735989083183361,0.11456628477905074,0.33681950906339025,0.3422797163185114,0.6622516733313459,0.22870188157572663,2.0079883716430014,0.2556586875101775,0.2840427087904052,0.5279592275619507,0.39061477739993694,0.25005212936004095,0.11389601892395189,0.002903716222115451,0.7901155931176618,,0.002903716222115451
47.0,0.6105323953041506,1.146649471769469,99.91168,99.91168,0.5412350858791136,0.7237089149102315,0.5667679032776799,2.6434291607568037,0.19853965647685612,0.32054611146155226,0.2968856433958674,0.11456628477905074,0.3518449919114926,0.3196199311838811,0.6620194959246659,0.2285852756334122,2.0069645786832817,0.25669792364367044,0.2830291473712885,0.5234326124191284,0.38920507624252637,0.24911529129606189,0.11389601892395189,0.003418285844392153,0.9482714690966532,,0.003418285844392153
48.0,0.5918001960855934,1.289227581344338,101.89312,101.89312,0.5412350858791136,0.7398590746644833,0.587293557622909,2.798385130033212,0.20306066807767828,0.3259392661227349,0.3131958264357073,0.11456628477905074,0.3692968871193065,0.325390442428461,0.6615145561843724,0.2280292059492793,2.0020823212577246,0.25646885968492367,0.28491965389369595,0.5268352031707764,0.3902782322812184,0.24994547892383065,0.11389601892395189,0.0034966891986365567,0.9942580073839054,,0.0034966891986365567
49.0,0.5706433837554628,1.6390511857257053,103.87456,103.87456,0.5412350858791136,0.7482028698058353,0.5981307853781034,2.9525845804652757,0.19410016338294395,0.33022605262597926,0.32951057342547224,0.11456628477905074,0.3769888108107528,0.31018108663519806,0.6612303863991251,0.22722072698216642,1.9949839259428477,0.2533039647577093,0.2848374947691449,0.5242127180099487,0.3913834956957161,0.25102926548814314,0.11389601892395189,0.004558496607140014,1.3355823524761945,,0.004558496607140014
50.0,0.6479118002726529,2.0446091201319896,107.52512,107.52512,0.9971592150692714,0.6925523429778133,0.5577201984713004,2.3186218064867914,0.19964973380851342,0.2988322961696283,0.26315864770867026,0.11456628477905074,0.32539307381246263,0.3152150287174239,0.661331685573587,0.2276648431382211,1.998883238317859,0.2551630651463201,0.28473609129814553,0.5221648216247559,0.390159244676908,0.25027846227900524,0.11389601892395189,0.004123496086702439,1.6117653441615403,0.005584626548833411,0.0036841470383554794
51.0,0.6420833705885424,1.855305846373253,109.50656,109.50656,0.5412350858791136,0.7102436319865812,0.5718078568256969,2.4972801337808654,0.2107682442942173,0.30307500129353465,0.28142812880087875,0.11456628477905074,0.3419616333815077,0.3370626663398005,0.661518710052899,0.22751957973307163,1.9976078346073354,0.2561045324622295,0.2848167539267016,0.5213766098022461,0.3898050089212194,0.2500045857524227,0.11389601892395189,0.0035293332763384057,1.0807362801861018,,0.0035293332763384057
52.0,0.6093963384139033,1.2941037663064934,111.488,111.488,0.5412350858791136,0.7229093848974948,0.587630465037649,2.675900174073385,0.21512387493685645,0.30557411791896555,0.3000008213817441,0.11456628477905074,0.35609957297055006,0.34458016244260525,0.6608243237891072,0.2277486018844341,1.9996186349278926,0.25377403464166537,0.281908302354399,0.5226137042045593,0.39154913791851087,0.2513439052624028,0.11389601892395189,0.0032906944106976116,1.0292310109362006,,0.0032906944106976116
53.0,0.5875886333835318,1.341158397161665,113.46944,113.46944,0.5412350858791136,0.7431734952908922,0.5930290985592184,2.8798170763216904,0.20882921818458985,0.3181713978390504,0.3221737046880934,0.11456628477905074,0.3770086630864137,0.3354104729686299,0.6601085658089987,0.2270992384374333,1.993917264035953,0.25312425376104436,0.2803656943839791,0.5221878886222839,0.38998897060113685,0.25008383031029746,0.11389601892395189,0.0035398370571563674,1.1339703337289393,,0.0035398370571563674
54.0,0.5644841703468101,1.8550273180148555,115.45088,115.45088,0.5412350858791136,0.7542838196276818,0.5774291926737203,3.035478824655145,0.19051004984017436,0.34322262769949635,0.3383156790304499,0.11456628477905074,0.38322003857899356,0.3081212466768593,0.6600098518215957,0.227674489540398,1.9989679331321997,0.2529207451847174,0.28511214812584673,0.5234873294830322,0.39042141762387683,0.2503537630160966,0.11389601892395189,0.003679361601515727,1.2110848070587963,,0.003679361601515727
55.0,0.6489253552109122,2.3061020962979613,117.12,117.12,0.4559241291901578,0.6997220289405351,0.5581236486562954,2.3736004919503926,0.20602920818288897,0.3028408790100454,0.26942531054184726,0.11456628477905074,0.33213065626139743,0.3248415778947535,0.6610954672434461,0.2286628846535465,2.007645981078796,0.2515926011205772,0.28765393116514054,0.5255165696144104,0.3924169825589005,0.25186906170399154,0.11389601892395189,0.005175911634281894,0.4985387334600091,0.005175911634281894,
56.0,0.6384971165750258,1.6833877427890704,119.10144,119.10144,0.5412350858791136,0.7177480688118648,0.5691406037027643,2.578119438045165,0.21160164557234143,0.3086333246455191,0.2914345353085983,0.11456628477905074,0.3480654841724423,0.338513841338284,0.6612955055042146,0.22793435940347528,2.001249574453226,0.2535102009153673,0.28621700879765394,0.5229692459106445,0.3910669834269173,0.25094421394729377,0.11389601892395189,0.002897112959549358,0.9717713810969144,,0.002897112959549358
57.0,0.6067048311368097,1.330850754895181,121.08288,121.08288,0.5412350858791136,0.7271023239184248,0.5756604961565965,2.74607952251336,0.20905183589284812,0.30743418633392816,0.3079559551125698,0.11456628477905074,0.3574911942905637,0.33498352048485946,0.6618419588308709,0.228585194501139,2.0069638663469425,0.2548706483551581,0.2880645161290323,0.5253275632858276,0.3901240288749292,0.2501485977914828,0.11389601892395189,0.002856139242760783,0.9777366109192371,,0.002856139242760783
58.0,0.5866094439667805,2.548221786191342,123.06432,123.06432,0.5412350858791136,0.7410162564770929,0.5872937413557462,2.9077279502630793,0.20402866836582922,0.32280356547312705,0.3245783075176507,0.11456628477905074,0.37627159168348995,0.3279349179080526,0.6613191486712966,0.22795168437918562,2.001401686668157,0.2559882678833306,0.2867048537835393,0.5232526063919067,0.39018769368077083,0.2502628753568453,0.11389601892395189,0.003377406021005343,1.1816279385238886,,0.003377406021005343
59.0,0.5699898810686145,1.9330205997564267,125.04576,125.04576,0.5412350858791136,0.7504817374595774,0.5746719533968945,3.0254426836841937,0.1923026184302752,0.336045927472025,0.338412843994317,0.11456628477905074,0.3824585728036353,0.30987079999973793,0.6616161439962244,0.22623007060342984,1.9862860242242808,0.2550032278889606,0.2883776875657796,0.5212123394012451,0.38972447151458345,0.24999862469709444,0.11389601892395189,0.003995025613657851,1.4345665259752423,,0.003995025613657851
