round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.6891379257285117,0.10023606125459454,3.66096,3.66096,1.0,0.5115895029795164,0.11379657603222558,1.8348358420642694,0.3661048825443811,0.6466222860671461,0.25947975784386557,0.27908523815949565,0.20670150437724985,0.23147591305971305,0.6575560073246631,0.2147525321777478,1.8855139469021966,0.27385304870857413,0.2752204905158874,0.5015689730644226,0.3646529683562672,0.23026365044309974,0.11389601892395189,0.0248975099739714,2.695313983674623,0.022936834634087775,0.026370741798693316,0.010768588917357665
2.0,0.6644975585236009,0.16712328082577538,7.32192,7.32192,1.0,0.5050239915915457,0.11379657603222558,1.897204356835456,0.32648795069554537,0.6547495747299212,0.26775917454880527,0.28677389329993014,0.21365641839652397,0.20431535731335193,0.6636164387577468,0.22153883179696654,1.9450972377259956,0.2757396449704142,0.2793667007150153,0.4790898859500885,0.324275535637416,0.20259536815903656,0.11389601892395189,0.01720642831525313,1.9900816689414569,0.016900238972759028,0.017541808545114817,0.0051187050276446525
3.0,0.6552088101206044,0.2783289293686888,10.98288,10.98288,1.0,0.529848319970724,0.11379657603222558,1.9492704850511113,0.345299312756711,0.6596939375598619,0.2676285074984428,0.29189384399106066,0.21969966784701203,0.21741004285567442,0.6665620084222885,0.22432737071359943,1.9695804369016823,0.28024346943951306,0.2811193309745899,0.5445995926856995,0.34308372094542516,0.21573349561646307,0.11389601892395189,0.011795822477696333,1.472148417855351,0.012221141880979622,0.011580958504220876,0.003860221576523418
4.0,0.6503507670290922,0.3142494427259004,14.64384,14.64384,1.0,0.5390619433242059,0.11379657603222558,1.9691273439307055,0.33981279256938385,0.6615884224604685,0.26971162662096937,0.29400940646613294,0.222436166322844,0.2141477331811618,0.6659844199058599,0.22364902236956924,1.9636245804069692,0.27714889911680557,0.2827948080640707,0.5195710062980652,0.3376347993919717,0.2127840860687309,0.11389601892395189,0.009439602957762933,1.2547997812416725,0.010304746051091893,0.008870012000915155,0.003859589000635523
5.0,0.6454859571622121,0.3479488273878332,18.3048,18.3048,1.0,0.5325226622135618,0.11379657603222558,1.9870848300174135,0.3375593422792949,0.6649219742562819,0.27561876138524916,0.29805379199602045,0.22488805653192956,0.21288074736897628,0.6674954617417664,0.22458508705626917,1.9718431704467574,0.2798084194605495,0.2830264749361645,0.5128738284111023,0.3355344814889186,0.21173305768897252,0.11389601892395189,0.009358065472621647,1.317953961508465,0.008949264296628439,0.009713610004119976,0.004116334199512708
6.0,0.6480546114557749,0.3481491566291931,21.96576,21.96576,1.0,0.5499422555078431,0.11379657603222558,2.0071299530284405,0.3430710399208247,0.6675624323818617,0.27406757558436207,0.29995151784490176,0.22712285364917276,0.21634165616901468,0.6677607947999489,0.22413817329414037,1.9679192952634887,0.277901133574851,0.2822603317402305,0.5316343307495117,0.34095399247300456,0.21529145160148339,0.11389601892395189,0.009251761789004711,1.3841063723484694,0.008827707321762466,0.009633494619411013,0.003537057589725196
7.0,0.6453394921123395,0.3735893955953699,25.62672,25.62672,1.0,0.5462096493357317,0.11379657603222558,2.0278473498447918,0.35165450081308,0.6691334968862463,0.28022751370775956,0.2976931949593201,0.22951863318228724,0.2212406469198977,0.6655582907225065,0.22368827458059265,1.9639692123914252,0.2754562920268972,0.2790826963168867,0.5246508121490479,0.3500259332165721,0.2207161185334711,0.11389601892395189,0.008414464339163326,1.3382144247725591,0.007988574609320462,0.00879722922221628,0.004208902576365484
8.0,0.6434079784915762,0.3120730999829687,29.28768,29.28768,1.0,0.551147067204703,0.11379657603222558,2.0379037114340934,0.335567442607416,0.6700146565769961,0.27649568359789173,0.2997799925846195,0.23128804249737853,0.21167323141162003,0.6656942891310353,0.22417838444612315,1.9682723466902434,0.2776725987630948,0.28044871794871795,0.5150123834609985,0.33379460356664975,0.211382543690707,0.11389601892395189,0.008125617323658114,1.3776195532154816,0.0070708222394916306,0.009058127573876917,0.0039009314324476192
9.0,0.6486996114408381,0.4722472872741908,32.94864,32.94864,1.0,0.5484260908681581,0.11379657603222558,2.073712868058316,0.34426159170912984,0.6740605643737314,0.28215644547527563,0.3043611189459994,0.2353856335785376,0.21706402384287118,0.665384091782875,0.22387433022811098,1.9656027694663443,0.27691933325222046,0.281216361679225,0.521143913269043,0.34269683461489486,0.21717823148912924,0.11389601892395189,0.008422541605839724,1.517636144606513,0.007024559858721398,0.009682499261811315,0.0031625994738209207
10.0,0.6480632701874571,0.406109880728177,36.6096,36.6096,1.0,0.5528585651058474,0.11379657603222558,2.090432279182156,0.3463128326865887,0.6744740521883398,0.27584652589120456,0.30655879321152085,0.23742595417486412,0.2185690598947041,0.6645361127792122,0.2227601508528147,1.9558203434797061,0.2739073478623318,0.28265810937291086,0.5264644622802734,0.34475234169860786,0.2189134531909341,0.11389601892395189,0.007631285681268391,1.4638279596656503,0.006246452387414791,0.008901633227877738,0.0033793893581523468
