round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best_threshold,fed_auroc,fed_f1_best,fed_auprc_lift,fed_prevalence,fed_f1,fed_ece,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,0.6220624915468048,0.4261596626537282,6.32394,43.80672,0.0,0.24808637099611494,0.545042767683765,0.6829190824682437,0.31580986071104306,2.243081442920028,0.11220893643801129,0.29446149879415756,0.3379960712027848,0.21359624324054677,0.3575741513219919,0.08226434465715264,0.7222758568241121,0.08721000850236851,0.20450951154489178,0.46709001064300537,0.3760938465856234,0.24444826028834474,0.11389601892395189,0.0,0.0,,
37.0,0.6476967230295758,0.39825042704527,6.850935,47.45728,0.9971592150692714,0.22302431411221374,0.5169886582354616,0.6560576733542588,0.2941938430394031,2.004539486126855,0.11220893643801129,0.27166595650053477,0.3391166337345515,0.21315316750087965,0.3549962429451375,0.08200824876015306,0.7200273506917725,0.08648648648648649,0.2045002711006687,0.4636915624141693,0.37654495900431684,0.24490146002420846,0.11389601892395189,0.007903097990581424,0.5375533549668035,0.004965503734923595,0.012166253597679217
38.0,0.6515299427826872,0.3974969071849003,6.850935,47.45728,0.0,0.23444931762049312,0.5169474762104229,0.6666877434129129,0.2983406252064533,2.1131065115378216,0.11220893643801129,0.2772389893689709,0.325074235807994,0.205576992524463,0.3549962429451375,0.08200824876015306,0.7200273506917725,0.08648648648648649,0.2045002711006687,0.4636915624141693,0.37654495900431684,0.24490146002420846,0.11389601892395189,0.0,0.0,,
39.0,0.6313488451582479,0.33648569916149723,6.850935,47.45728,0.0,0.24080292564462225,0.5599977162928605,0.6745816399944333,0.30590063521065974,2.171821810263638,0.11220893643801129,0.2842747068906974,0.33228048378469205,0.21178995281988683,0.3549962429451375,0.08200824876015306,0.7200273506917725,0.08648648648648649,0.2045002711006687,0.4636915624141693,0.37654495900431684,0.24490146002420846,0.11389601892395189,0.0,0.0,,
40.0,0.625969357493225,0.45830446438422817,6.850935,47.45728,0.0,0.24914099685817603,0.5620912022921482,0.6833049091791127,0.31710636478098314,2.2539474522069733,0.11220893643801129,0.28962155448097315,0.3495186750096596,0.22043892376126112,0.3549962429451375,0.08200824876015306,0.7200273506917725,0.08648648648648649,0.2045002711006687,0.4636915624141693,0.37654495900431684,0.24490146002420846,0.11389601892395189,0.0,0.0,,
41.0,0.6462431959485652,0.3678328261731162,7.37793,51.10784,0.9971592150692714,0.22434234656440646,0.5188530279620026,0.6565033087658032,0.29317398326089367,2.017322313152988,0.11220893643801129,0.27380074502891577,0.3390715017764729,0.213314992579447,0.3493370049347958,0.08139951676595274,0.7146827214417653,0.09231098736346113,0.2045002711006687,0.4618837237358093,0.37859829838493464,0.24682322200081222,0.11389601892395189,0.008105253829796606,0.5905872677685693,0.004347102036268317,0.013786214140700099
42.0,0.644521648753305,0.3531031351671233,7.37793,51.10784,0.0,0.2343166394422583,0.549990484075324,0.6672829609799034,0.3006380429921672,2.1157526093733816,0.11220893643801129,0.27548747273571317,0.35080798930430496,0.22207030099569555,0.3493370049347958,0.08139951676595274,0.7146827214417653,0.09231098736346113,0.2045002711006687,0.4618837237358093,0.37859829838493464,0.24682322200081222,0.11389601892395189,0.0,0.0,,
43.0,0.6352634392278752,0.4304054805877887,7.37793,51.10784,0.0,0.2402656767648238,0.551772384982277,0.6753768720006369,0.3037284735769539,2.1690403905500633,0.11220893643801129,0.285180900493539,0.3409768861910132,0.21533143541265834,0.3493370049347958,0.08139951676595274,0.7146827214417653,0.09231098736346113,0.2045002711006687,0.4618837237358093,0.37859829838493464,0.24682322200081222,0.11389601892395189,0.0,0.0,,
44.0,0.6232060711653497,0.49501963905246615,7.37793,51.10784,0.0,0.24871810698326177,0.5379495321428946,0.6835691189410766,0.3156747693635854,2.2538737802797275,0.11220893643801129,0.29277210693966094,0.3326591898154413,0.20955115237049704,0.3493370049347958,0.08139951676595274,0.7146827214417653,0.09231098736346113,0.2045002711006687,0.4618837237358093,0.37859829838493464,0.24682322200081222,0.11389601892395189,0.0,0.0,,
45.0,0.6442969161332606,0.39742728464096677,7.904925,54.7584,0.9971592150692714,0.22488567878948085,0.5171483992348683,0.6568251658641564,0.29415486682459696,2.0236878113481467,0.11220893643801129,0.272953768178648,0.3409557219259464,0.21428708146415648,0.35228891207246715,0.08170237554624471,0.7173418027964367,0.08728908886389201,0.2045002711006687,0.46169957518577576,0.37754042996566584,0.24581378364678294,0.11389601892395189,0.007302869784495552,0.5714397474366706,0.003959613633859581,0.01256634758857899
46.0,0.64558502534155,0.37321819382402477,7.904925,54.7584,0.0,0.23526705935095105,0.5382931673091639,0.6673892566194449,0.3044052269686096,2.1251670331845727,0.11220893643801129,0.2790044591253405,0.3391861838100464,0.21299630388765126,0.35228891207246715,0.08170237554624471,0.7173418027964367,0.08728908886389201,0.2045002711006687,0.46169957518577576,0.37754042996566584,0.24581378364678294,0.11389601892395189,0.0,0.0,,
47.0,0.6384824127528038,0.41203896707701215,7.904925,54.7584,0.0,0.24369427255280574,0.5364583088194071,0.6748507927827364,0.3108509608841943,2.205398606687754,0.11220893643801129,0.28945379263719895,0.3335785413973263,0.2117343201347814,0.35228891207246715,0.08170237554624471,0.7173418027964367,0.08728908886389201,0.2045002711006687,0.46169957518577576,0.37754042996566584,0.24581378364678294,0.11389601892395189,0.0,0.0,,
48.0,0.6221649718892027,0.403344086270078,7.904925,54.7584,0.0,0.24747864570275546,0.5194679515571096,0.6816030546627302,0.3131852374874273,2.2403585620456683,0.11220893643801129,0.2958763771726245,0.30924588500131134,0.1952788084419022,0.35228891207246715,0.08170237554624471,0.7173418027964367,0.08728908886389201,0.2045002711006687,0.46169957518577576,0.37754042996566584,0.24581378364678294,0.11389601892395189,0.0,0.0,,
49.0,0.6485712517682062,0.4291599018119542,8.43192,58.40896,0.9971592150692714,0.22524525629848163,0.520490291230779,0.6571580493599222,0.2945157745555423,2.0250573034110255,0.11220893643801129,0.2724917726186735,0.33321321014387556,0.20996333953900614,0.3542347924112361,0.08190563094184156,0.7191263725954263,0.08821276130020794,0.20450951154489178,0.4614023268222809,0.3782869281004549,0.24653338367624492,0.11389601892395189,0.006002756321334337,0.5020804469240829,0.0037343494449732333,0.00971085644802977
50.0,0.6454025030758386,0.43986014399927953,8.43192,58.40896,0.0,0.2339966306917428,0.562058711751517,0.6669855118421035,0.3010961338058906,2.110759448342761,0.11220893643801129,0.2688105928387603,0.3489388631144509,0.22255649842207978,0.3542347924112361,0.08190563094184156,0.7191263725954263,0.08821276130020794,0.20450951154489178,0.4614023268222809,0.3782869281004549,0.24653338367624492,0.11389601892395189,0.0,0.0,,
51.0,0.6374381069919792,0.42847592692639075,8.43192,58.40896,0.0,0.24139557205943218,0.5813594998148267,0.6744164887803701,0.30663054236671705,2.1830431516662823,0.11220893643801129,0.2781651133758583,0.35629646317239744,0.22678316286307226,0.3542347924112361,0.08190563094184156,0.7191263725954263,0.08821276130020794,0.20450951154489178,0.4614023268222809,0.3782869281004549,0.24653338367624492,0.11389601892395189,0.0,0.0,,
52.0,0.6204416137577355,0.43952545162327306,8.43192,58.40896,0.0,0.24977111463795634,0.5678012551321333,0.6829600149917666,0.3177491352336912,2.2640874465574146,0.11220893643801129,0.29400555587253646,0.34284833398647013,0.21570501302637948,0.3542347924112361,0.08190563094184156,0.7191263725954263,0.08821276130020794,0.20450951154489178,0.4614023268222809,0.3782869281004549,0.24653338367624492,0.11389601892395189,0.0,0.0,,
53.0,0.6437616704712149,0.42037544414790595,8.958915,62.05952,0.9971592150692714,0.22536177799036183,0.5273326017107882,0.6574769000707914,0.293821981515659,2.026378303117892,0.11220893643801129,0.2726432931772584,0.33497104491450025,0.21139198735172632,0.35001629420814184,0.0814806853976244,0.7153953770063629,0.09518023491292021,0.2045002711006687,0.46010342240333557,0.3813150225959898,0.24922436260135067,0.11389601892395189,0.005900136839069206,0.5277481243538205,0.003173093721659951,0.010580274674873744
54.0,0.6441642046368719,0.416880780363681,8.958915,62.05952,0.0,0.2348288999525826,0.540988252527163,0.6688970075799204,0.30116280119588346,2.120158902662918,0.11220893643801129,0.2779481943605196,0.329219943402444,0.20913364226503905,0.35001629420814184,0.0814806853976244,0.7153953770063629,0.09518023491292021,0.2045002711006687,0.46010342240333557,0.3813150225959898,0.24922436260135067,0.11389601892395189,0.0,0.0,,
55.0,0.6342020495972522,0.46020720564180034,8.958915,62.05952,0.0,0.2436616065014949,0.5219133876231271,0.6769814624065859,0.3112421479386023,2.2050292750400833,0.11220893643801129,0.28182363141618105,0.33429888125445717,0.21069752543807757,0.35001629420814184,0.0814806853976244,0.7153953770063629,0.09518023491292021,0.2045002711006687,0.46010342240333557,0.3813150225959898,0.24922436260135067,0.11389601892395189,0.0,0.0,,
56.0,0.6243142391475015,0.4479973757643596,8.958915,62.05952,0.0,0.24776634935287906,0.5349183162403526,0.6831424002413934,0.3181347867710898,2.245114372991095,0.11220893643801129,0.2936851812385235,0.3244761086278287,0.2046633805097969,0.35001629420814184,0.0814806853976244,0.7153953770063629,0.09518023491292021,0.2045002711006687,0.46010342240333557,0.3813150225959898,0.24922436260135067,0.11389601892395189,0.0,0.0,,
57.0,0.6505398045597265,0.525908995352793,9.48591,65.71008,0.9971592150692714,0.2254897111951127,0.5305958985663419,0.6576068015133902,0.2951585177823782,2.02740911888184,0.11220893643801129,0.2745349579979171,0.3318010182370173,0.20951468914374732,0.35050027636402625,0.0815623786192928,0.7161126384386781,0.09199708606514725,0.2045002711006687,0.4606648087501526,0.3804329348634033,0.24843291623698577,0.11389601892395189,0.005072478694737099,0.4831379631650634,0.002719310003514553,0.009277021661895207
58.0,0.6443181863156275,0.4356114580975173,9.48591,65.71008,0.0,0.2359577419054949,0.5195074954522039,0.6683924856097762,0.29935987923325247,2.1311687397804118,0.11220893643801129,0.27974028943950874,0.3311401377821808,0.20830228821056812,0.35050027636402625,0.0815623786192928,0.7161126384386781,0.09199708606514725,0.2045002711006687,0.4606648087501526,0.3804329348634033,0.24843291623698577,0.11389601892395189,0.0,0.0,,
59.0,0.6306146463600557,0.3965530591840182,9.48591,65.71008,0.0,0.24530325443726475,0.5564887915132479,0.6777720635803556,0.31118247523807446,2.2213033145461254,0.11220893643801129,0.28464995191491177,0.34473399081137884,0.21829878030124947,0.35050027636402625,0.0815623786192928,0.7161126384386781,0.09199708606514725,0.2045002711006687,0.4606648087501526,0.3804329348634033,0.24843291623698577,0.11389601892395189,0.0,0.0,,
60.0,0.6235001701257814,0.521771495673965,9.48591,65.71008,0.0,0.2528571027820944,0.539060015266537,0.6838208481065201,0.3193537430378907,2.2894884781336775,0.11220893643801129,0.2943380900214318,0.32548311012647596,0.20318610368979426,0.35050027636402625,0.0815623786192928,0.7161126384386781,0.09199708606514725,0.2045002711006687,0.4606648087501526,0.3804329348634033,0.24843291623698577,0.11389601892395189,0.0,0.0,,
