round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_f1_best,fed_brier,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6370736897642679,0.946609836548005,40.27056,40.27056,1.0,0.06731077757400894,2.1456299746036787,0.11373363544813696,0.20490803233510085,0.6750989935360389,0.3015731676697437,0.09885864543063465,0.05951687550708681,0.24334186152953136,0.6677305129728953,0.22397911937600495,1.9665228117020956,0.061677631578947366,0.28198951395777244,0.1915699541568756,0.05551082062865396,0.09955642603482237,0.11389601892395189,0.007975705304386065,1.5314946891157888,0.006071078550076731,0.009859454488722864,0.004356767852678128
12.0,0.6437506398045154,0.9299930293896773,43.93152,43.93152,1.0,0.06692030878655655,2.184711355530205,0.11373363544813696,0.2109186865064838,0.6767803840477054,0.3034868953244403,0.10004296382427443,0.0704004480599633,0.24782793711052634,0.6664792447880497,0.2228567370978883,1.9566683647361656,0.05826050769870995,0.28117105067617776,0.20493096113204956,0.06697748790241655,0.10096652398737437,0.11389601892395189,0.007498358904091661,1.5265737955342047,0.005974233279583365,0.00905961592287479,0.003633661194353058
13.0,0.6359164594130117,0.8353109474020977,47.59248,47.59248,1.0,0.0669354220877049,2.198576891292711,0.11373363544813696,0.20959819364009755,0.6764855529762576,0.3053993310328883,0.0988503720456043,0.06119564872772938,0.2493416551218104,0.6661942467389873,0.22277405900411676,1.9559424561877135,0.06115702479338843,0.281585220500596,0.2025325447320938,0.056876858055585594,0.0999150119940995,0.11389601892395189,0.007429722389812151,1.6006736222770996,0.005522659668708922,0.009417213216219593,0.0036384561343486164
14.0,0.6428850965161949,1.2055164656356463,51.25344,51.25344,1.0,0.057742214300792336,2.2291424186141318,0.11373363544813696,0.1959575661106367,0.6791388952033732,0.30611631491840063,0.09724768153723848,0.04868594146756153,0.252784234286064,0.665526013532626,0.21982087056175711,1.930013644362153,0.04851526557925554,0.27970897332255457,0.17855148017406464,0.04265938928248904,0.09853359800291839,0.11389601892395189,0.00673643229437759,1.5374232111498713,0.004933075065139,0.008646556945872958,0.003709168989334675
15.0,0.6541389927740543,1.2631766318531659,54.9144,54.9144,1.0,0.09023312648597322,2.2443987501989735,0.11373363544813696,0.22125574685342433,0.6812275336876208,0.30422716932856014,0.0993490215688453,0.06690493189661284,0.25470240448149645,0.6633058900249378,0.21904996557686235,1.9232451462866451,0.07910507391130643,0.2795248078266946,0.20281481742858887,0.06290029722111079,0.10096321014333755,0.11389601892395189,0.006820075966696715,1.6436747374100378,0.004658345830174929,0.009124537441965962,0.0036765933164400605
16.0,0.6348942256069241,1.1755024568391321,58.57536,58.57536,1.0,0.09319301485300589,2.2787625187310523,0.11373363544813696,0.21680673501901665,0.681860084492176,0.3111769583518838,0.09793499013763371,0.05669959220019509,0.258624477525351,0.6644922022475666,0.221284289223459,1.94286236967782,0.07791164658634538,0.2806911185207639,0.20319585502147675,0.051384043637425936,0.09973213756907788,0.11389601892395189,0.006408511267974194,1.634657689515734,0.004527088172553109,0.008430823928119072,0.0037101906941600952
17.0,0.6513356047642352,1.48789121211977,62.23632,62.23632,1.0,0.10386921792728947,2.303267151502871,0.11373363544813696,0.22616351439269616,0.684443566087582,0.30939929288520296,0.09760656677516534,0.05558667332613943,0.2614676265288945,0.663823303920263,0.22133913648558196,1.9433439252461457,0.07646356033452807,0.2809036060053319,0.19130370020866394,0.04987734955576088,0.09960958057527293,0.11389601892395189,0.0060688962196828325,1.6319692574470537,0.004223555893474941,0.008083031249104795,0.003256217776791943
18.0,0.6417470733667127,1.4959334664708188,65.89728,65.89728,1.0,0.11348030160575297,2.340057025286822,0.11373363544813696,0.21723228518373713,0.688100700810445,0.3134739113255574,0.09735177985619624,0.052538817398126304,0.26543821689754865,0.6629785501256978,0.21942737433508933,1.9265587718355677,0.08876669285153181,0.2796296296296296,0.18066298961639404,0.04717353950553905,0.09979286201167253,0.11389601892395189,0.005776896067294428,1.6337830172124086,0.0038283121910277626,0.007923154566940408,0.0032431893313589273
19.0,0.6503590658405918,1.550111486576181,69.55824,69.55824,1.0,0.1091941887836237,2.355361464334257,0.11373363544813696,0.21220395573595877,0.6892067135919141,0.3142039357697305,0.09759051727001425,0.05877956451835487,0.2671424890924592,0.6620639837310915,0.2214515322105529,1.9443307527580536,0.09159099881563364,0.27970525023027326,0.2074536383152008,0.053505011665507744,0.1000224784999419,0.11389601892395189,0.005442251291236052,1.615510601492133,0.0038297638106632678,0.007241843737650187,0.003237017032304259
20.0,0.6468583003997269,1.6034887642958373,73.2192,73.2192,1.0,0.10027201007014701,2.3847285467907304,0.11373363544813696,0.23786958879795891,0.6896906192357739,0.3148897181158122,0.09686084480720127,0.05450523985350038,0.2712676414004781,0.6607340555827266,0.22098938633104706,1.940273140526546,0.07822580645161291,0.2807332393282912,0.18039962649345398,0.048312029909586086,0.09944738176323958,0.11389601892395189,0.005394236951886271,1.6765843092725845,0.0037575684450195015,0.007248001951057987,0.002875738099373286
21.0,0.6556677035817186,1.7758934307676035,76.88016,76.88016,1.0,0.11946209228505032,2.372785064267913,0.11373363544813696,0.20753375176867433,0.6895775757077445,0.3124726053471384,0.09784581432574076,0.06123935794462483,0.2692775652439501,0.6610768940548678,0.22006562640432675,1.9321625855181477,0.10081426909654904,0.2801120448179272,0.1998092234134674,0.056160492242988296,0.1005063901839532,0.11389601892395189,0.004724536920099545,1.5361704969836865,0.003205247298606431,0.006456225131061845,0.002667861446961391
22.0,0.6469910462571081,1.807730467195552,80.54112,80.54112,1.0,0.12123607429078977,2.381202086662266,0.11373363544813696,0.22667957545555417,0.690289710201691,0.3158818371246641,0.09806669670526401,0.06310085496761576,0.270537561479273,0.659959917553114,0.2183389234729291,1.9170022406025755,0.09880355075260518,0.2789088489687292,0.19619648158550262,0.05857252992552365,0.1010281463610505,0.11389601892395189,0.005010368734298492,1.6999433776800288,0.003056402476171171,0.007259978845367507,0.0023138175500912904
23.0,0.6433135672020857,1.7039296980465948,84.20208,84.20208,1.0,0.10426142483984034,2.433012649465114,0.11373363544813696,0.21541418856636346,0.6943003549865928,0.3198157182438165,0.09630580119983505,0.05369728065452475,0.2771104047765085,0.6604580931389186,0.21850697307024733,1.9184777056706779,0.07556270096463022,0.28236783792339354,0.20750579237937927,0.04745720104388964,0.09946785060781456,0.11389601892395189,0.004726259495620418,1.6809557443193626,0.0028167326376055393,0.006927560710062113,0.002399722529322822
24.0,0.6535754986270421,1.7973763203065805,87.86304,87.86304,1.0,0.10858242844823524,2.459543765202945,0.11373363544813696,0.2038127859348144,0.6966241814936404,0.3201865456951748,0.09538916380621637,0.04692675917385209,0.2801019734329192,0.6552375965109312,0.21653543782964194,1.9011677482267588,0.08409361364537882,0.27964441765858067,0.18629774451255798,0.03983499688822926,0.09905507280603171,0.11389601892395189,0.004621161154053663,1.715740465268027,0.0027499377912520617,0.006780410985066582,0.0029228746044559456
25.0,0.6624306389145846,2.4003443587777706,91.524,91.524,1.0,0.09590524215736373,2.490805925891171,0.11373363544813696,0.21543353527534867,0.6973416944695613,0.3209855881566331,0.09541177930050583,0.05046421756576568,0.2835292343201499,0.6542143267653352,0.21319722142040887,1.8718584146717205,0.06464811783960721,0.27488571007226076,0.1913749724626541,0.04198806605866759,0.09923003993703051,0.11389601892395189,0.004540315684058861,1.756897994549945,0.0027289486138744098,0.006642538590602322,0.0027431725892251495
26.0,0.6581418323183883,1.8135038100815355,95.18496,95.18496,1.0,0.11234868904815754,2.4944156660866668,0.11373363544813696,0.22287050700415403,0.697087168738011,0.3231812308635959,0.09578865715187168,0.054870246446242214,0.28412260706673154,0.6557045867091568,0.21548688176595493,1.8919614908562785,0.08054226475279107,0.27770072430266607,0.19737711548805237,0.047434412572558954,0.09965088054616092,0.11389601892395189,0.0040530357184308495,1.6261869565787492,0.002405652678632442,0.005990464537360376,0.0021278034162552782
27.0,0.6513583644957084,1.8773987637281244,98.84592,98.84592,1.0,0.11911728078344976,2.5479081829292682,0.11373363544813696,0.21614215811686394,0.6989427217893456,0.3233572293034243,0.095233082639472,0.05120107421193325,0.2901174922471743,0.6563867623564036,0.21501651803597469,1.8878317264060012,0.07935871743486973,0.2761248717572915,0.19264884293079376,0.04406498577158413,0.09966603013702899,0.11389601892395189,0.003952371002286009,1.648835356849304,0.002261482944963772,0.005948674009229748,0.00263065465725376
28.0,0.6652823411304707,2.0744187527700797,102.50688,102.50688,1.0,0.13644922965224904,2.5507042152945254,0.11373363544813696,0.23465695360455988,0.697903210234876,0.32523690128065325,0.09583857414120713,0.054475958354944405,0.29065085613015873,0.6549906358500992,0.21279002905868044,1.8682832909266114,0.09334889148191365,0.273864176032927,0.21184267103672028,0.04839207520294084,0.10069542281680492,0.11389601892395189,0.0038694278195993814,1.6756703816135996,0.0021849940998963885,0.00585873021045641,0.0028328563766561433
29.0,0.6566515443922394,2.4487970175700156,106.16784,106.16784,1.0,0.1375634783314002,2.5768960814260184,0.11373363544813696,0.2301701119133015,0.7006623486485213,0.326920029411148,0.0952721112222216,0.05378066989546782,0.2933125693874438,0.6527630956164313,0.2154993546759117,1.892071002234065,0.0953125,0.2756589603887498,0.19259358942508698,0.04703849667435143,0.1001301575522609,0.11389601892395189,0.003906501184451282,1.755172437231522,0.002152230455636798,0.005988038639046565,0.002727355809755165
30.0,0.6563018071543313,2.325229635546491,109.8288,109.8288,1.0,0.13882458359261507,2.6040792682696314,0.11373363544813696,0.2291927140169521,0.7033043657345609,0.3336124266143977,0.09560970649853764,0.05654720567355086,0.29623760051579323,0.6545459209287157,0.21165771317003118,1.8583416274747457,0.09345794392523364,0.275092936802974,0.2061140537261963,0.05069587434732436,0.10094853550678735,0.11389601892395189,0.003849833766384032,1.790066541681881,0.001990057440057638,0.006061375957459793,0.0036241083235403113
31.0,0.6656662597729885,2.858702925186541,113.48976,113.48976,1.0,0.12865923372127272,2.584558608376613,0.11373363544813696,0.23342678742389467,0.7026366585252954,0.3311007398152691,0.09537685500171271,0.05411049394197958,0.29477339063186453,0.6545817496134392,0.21484725433566915,1.8863456015887805,0.093603744149766,0.2755324959038777,0.18492025136947632,0.048565540463857276,0.1003185034263129,0.11389601892395189,0.0035800275789179556,1.7211074525257573,0.0018202925302184718,0.005693613141170577,0.0029745036865569674
32.0,0.6695482506595839,2.142336112137395,117.15072,117.15072,1.0,0.12225223152840423,2.593357812919735,0.11373363544813696,0.23197503107827816,0.7034455927610197,0.32873083578112866,0.09505778409249867,0.05365423525171613,0.29609348839675576,0.6512833019153625,0.21267437405399087,1.8672678471404085,0.08108108108108109,0.2738797169811321,0.19513550400733948,0.046406917300012854,0.10023093793988258,0.11389601892395189,0.003318312933882443,1.6504686231783126,0.0016556669208181193,0.005314569165749043,0.0027352168849802635
33.0,0.6741866749236294,2.467195946792377,120.81168,120.81168,1.0,0.12381588008656352,2.625566988835515,0.11373363544813696,0.23091385692586858,0.7048017546401185,0.3308067589980599,0.09456419319738138,0.051572421070930734,0.30014831423560906,0.6492471784691165,0.2139864105144831,1.8787874460946818,0.08177848352520842,0.27394209354120264,0.2047361433506012,0.04350828998823616,0.09992649944671379,0.11389601892395189,0.0032271568334378163,1.6618810432992177,0.0016619140578527666,0.005103113130786659,0.0026909688537896255
34.0,0.6694375099845056,2.963694854333789,124.47264,124.47264,1.0,0.13602310011462518,2.6224264540767517,0.11373363544813696,0.23128471348278992,0.7045224357147308,0.330458075308109,0.09519433411457598,0.055945862289233234,0.29994183188112555,0.6516300558164475,0.21458819053944392,1.884071037484848,0.09416342412451362,0.2747949868482129,0.20321252942085266,0.0482226248417581,0.10067184964788126,0.11389601892395189,0.003209254053663527,1.7101096933765803,0.0016184495596442356,0.0051248008912892894,0.0021219301341688533
35.0,0.6731141752455068,2.7357020520851476,128.1336,128.1336,1.0,0.12698649269035178,2.661006211623823,0.11373363544813696,0.24405501942897784,0.7060609219730073,0.334413572451177,0.09515786419139549,0.05922344182702374,0.3040053738270817,0.650882284184945,0.21218658984872218,1.8629851319948125,0.07945967421533572,0.27323943661971833,0.1919400990009308,0.051741204289153235,0.10069755293522631,0.11389601892395189,0.0031068554428801062,1.7078667101013707,0.0016200712700623356,0.004898914825972681,0.00252487987172633
36.0,0.6715261646323522,2.6566496156433024,131.79456,131.79456,1.0,0.1114963088825543,2.6740563323602786,0.11373363544813696,0.22089800476598342,0.7074442783984317,0.33458788362019887,0.09417072807974322,0.05112433621083896,0.30546706035822196,0.653340131956983,0.21257527941007742,1.8663978022973169,0.06430606430606431,0.27547974413646054,0.182541161775589,0.04155909100819379,0.0995410880060757,0.11389601892395189,0.0029137371346125724,1.6499343445320847,0.0015064680488863934,0.0046113629405572865,0.0022701605000768716
37.0,0.6824712111567652,2.9464150798078754,135.45552,135.45552,1.0,0.13308091486954,2.7033271427226198,0.11373363544813696,0.23187664402686323,0.7067816192091999,0.33741237506328614,0.09459654663238759,0.055086294943186585,0.30843038652776844,0.6504954347855442,0.21208050979288126,1.8620537556671488,0.08699090549624358,0.27511365302830326,0.1984078288078308,0.04758089441522952,0.10067540233188543,0.11389601892395189,0.002906130974931956,1.695479267698829,0.0014197141153978663,0.004706526363855083,0.0023165131741045585
38.0,0.6760844097035071,3.174797358447356,139.11648,139.11648,1.0,0.1457321140197164,2.7165447924805988,0.11373363544813696,0.2197498523007444,0.7098869756678527,0.33544163630032814,0.09383613667820796,0.04848974308643284,0.3102101159250604,0.6492306006433651,0.211611281018539,1.857933956057159,0.0899922420480993,0.27366633649356165,0.17700040340423584,0.04208833595098662,0.10036816625720849,0.11389601892395189,0.003007746723889445,1.80611829906411,0.0013866996375761088,0.004975192413499149,0.0023861891946641823
39.0,0.6939876407251482,3.8247776735249226,142.77744,142.77744,1.0,0.13323528663455822,2.7250886518320776,0.11373363544813696,0.22802157779688473,0.7096925895808147,0.3389324088830808,0.09390963056599515,0.04985092006079799,0.31121495990719183,0.6474043291291499,0.21152175123477485,1.8571478900944505,0.08722986247544204,0.2739652870493992,0.1777949333190918,0.043353585703621425,0.10042485334969017,0.11389601892395189,0.002850080706941463,1.7612957707315218,0.0014002804914764984,0.004603513991543424,0.002805303841074995
40.0,0.674853325838414,3.4238882391644077,146.4384,146.4384,1.0,0.1711246675409578,2.738819207737494,0.11373363544813696,0.2421964287236408,0.7111949413541017,0.3451780771179258,0.09506855194341414,0.05811742945952061,0.3127651521626392,0.6499190761153865,0.2133157796902054,1.8728993489459527,0.11456383377012355,0.2752954742000576,0.20736096799373627,0.0537171038529776,0.10216077907195005,0.11389601892395189,0.0026601536172104435,1.6879368369700387,0.0012373890497640635,0.00437952793893434,0.002624624986357034
41.0,0.6726420052155078,3.594114391483663,150.09936,150.09936,1.0,0.1351533190823075,2.74899067007755,0.11373363544813696,0.2293247972823274,0.7096529983897656,0.34126724137598685,0.09425542599118507,0.05715985520213982,0.3145314360444641,0.649666342706753,0.2117602415342896,1.8592418201700398,0.08760852407261246,0.27699799484388427,0.19506646692752838,0.04830691431410625,0.10081453910712994,0.11389601892395189,0.0026480572443846996,1.7250785481592175,0.0012808978566200035,0.004294375349640412,0.002883681441700248
42.0,0.6789709303054524,2.8976655911351643,153.76032,153.76032,1.0,0.14414852592455435,2.757899451741289,0.11373363544813696,0.2233863497000049,0.7145920681628651,0.34500634757739546,0.09390585368955504,0.055019551694584626,0.31548551299323707,0.6484596501744951,0.2097763612968938,1.8418234744180215,0.08760265936644505,0.2717149220489978,0.20010633766651154,0.046650264163652415,0.10105576648863064,0.11389601892395189,0.0025213732210141184,1.6857626299170079,0.0011921475655574374,0.0041239125881640595,0.002542083967448664
43.0,0.6833125306603214,3.727259372697003,157.42128,157.42128,1.0,0.14480483502443695,2.7740292626228618,0.11373363544813696,0.21857998324258013,0.713048072890642,0.3405585572315902,0.09303163293692002,0.04615745911554309,0.3178324214786748,0.6467051489747926,0.21084663993828545,1.8512204546768862,0.09087348217783,0.27027859011851624,0.1899893432855606,0.038314118730002684,0.1001837902395471,0.11389601892395189,0.0025604970052859207,1.7586341705173254,0.0011500518161484323,0.004250642885180015,0.002623598632478401
44.0,0.687798086895203,3.8102372839623477,161.08224,161.08224,1.0,0.14519162454617007,2.7760745624410514,0.11373363544813696,0.23421544780483897,0.7129950296653047,0.3433946686943715,0.0943336752771223,0.05901264380579956,0.3176960176299256,0.6478525955453762,0.2108961939187861,1.851655535560036,0.09305932531989143,0.27255065223424924,0.195010706782341,0.0500685593443547,0.10160650347027246,0.11389601892395189,0.002478760463184794,1.7472007714459323,0.0011473119587322481,0.004069322040156224,0.002400948402799044
45.0,0.6790948542186112,3.5020638967756916,164.7432,164.7432,1.0,0.1304740590352351,2.807492794373167,0.11373363544813696,0.22699342296137087,0.7133977159263893,0.34745220902326124,0.09325547387073069,0.05335163109377477,0.32130980762607103,0.6466418495402055,0.2096232135197359,1.840478846409029,0.07538091419406576,0.27283357152137194,0.17591434717178345,0.04330333609120828,0.10017383738282817,0.11389601892395189,0.0024246193163702835,1.7554541915742448,0.0010941073606598594,0.004010672645530598,0.0023955827639045024
46.0,0.6844439705434605,4.249639642402897,168.40416,168.40416,1.0,0.16406357168330807,2.8087446998533427,0.11373363544813696,0.2279913037113118,0.7161309804897734,0.35440000334064387,0.09404932832172438,0.058006823167641566,0.3212992086584716,0.6485315459835254,0.21195254160775673,1.860930202918479,0.09900230237912509,0.27451543431442926,0.1977701336145401,0.051242898895408576,0.10162247458363628,0.11389601892395189,0.0023450606221574353,1.7412002754426794,0.0010099628358926002,0.00393252592434958,0.0025026297813500174
47.0,0.6794815404565586,4.1424674549272575,172.06512,172.06512,1.0,0.1733886824359799,2.8381734564349665,0.11373363544813696,0.2299599384303764,0.716325305547015,0.3474233688323318,0.09420939860534064,0.059952617390128915,0.3247877237024472,0.644991282899831,0.20957537371602394,1.840058815892037,0.10346139216432103,0.2723404255319149,0.19017869234085083,0.054265303291337115,0.10228635309704943,0.11389601892395189,0.0023279132985258772,1.7733214983454673,0.0009704491998522608,0.003931165167029371,0.00282769641091864
48.0,0.6856205078377091,4.540974888486965,175.72608,175.72608,1.0,0.15631319678235744,2.8614862831498327,0.11373363544813696,0.23147843937339846,0.7194522919744321,0.348971774667254,0.09402123351398498,0.061682275783072525,0.32797403747080395,0.6422023554919337,0.20766127255351918,1.8232531261006948,0.0946837407838572,0.2685583987838865,0.1872406154870987,0.05579268714350314,0.1024363153825666,0.11389601892395189,0.002292843060809083,1.785307566737174,0.001006753571847674,0.003809762015832333,0.0025545416706004875
49.0,0.6934112805664764,4.157916957948269,179.38704,179.38704,1.0,0.1669249676426082,2.8681723605082916,0.11373363544813696,0.21827863249833968,0.7207445756506087,0.34924526492022046,0.09296520265811137,0.05226331292912729,0.3283721142557685,0.6431021260829362,0.20983469268430988,1.842335620390876,0.09973149213655542,0.270712773465067,0.1896626055240631,0.047959912554189674,0.10146703471354203,0.11389601892395189,0.0021876023359959306,1.7440492250898387,0.0009616086600940576,0.003626828127339633,0.002363053963224617
50.0,0.6942596313668592,4.407026999120904,183.048,183.048,1.0,0.17029772537792442,2.896770653121801,0.11373363544813696,0.24351095809523401,0.7215026819386962,0.352306766296243,0.09407472935127353,0.06520685238861708,0.33167014419075247,0.6419726377777953,0.20602092883017092,1.8088510096892028,0.08933384674624567,0.2693737489276523,0.20789054036140442,0.05789051817276057,0.10277829534929521,0.11389601892395189,0.0021382781068578533,1.7411318537851912,0.000982698830931604,0.0034931433213186594,0.002369546607643016
51.0,0.6744543332395762,3.6860394326623642,186.70896,186.70896,1.0,0.16090077212916362,2.9096837757748677,0.11373363544813696,0.2288447542276425,0.722390627364772,0.35675808986049123,0.09248963443241433,0.05353418275523386,0.3337009479070338,0.6425144352578553,0.20633631141544898,1.8116200492768695,0.0904836193447738,0.2739242568209583,0.1840880662202835,0.0470171318618593,0.10135020419081114,0.11389601892395189,0.0020293868250590144,1.6907491114980076,0.0008904129649751485,0.003365301706981549,0.0020880795070648698
52.0,0.6965952226612312,4.252812646123433,190.36992,190.36992,1.0,0.17157155509772185,2.9060237667401836,0.11373363544813696,0.23558792274178936,0.7219786902806589,0.3564257484732283,0.09316342258332755,0.0594145576477587,0.33358437664572765,0.642568121812408,0.2065184612014193,1.8132193131290324,0.10111068556108771,0.2681665373674683,0.18237240612506866,0.05240518931312872,0.10226616612118648,0.11389601892395189,0.001986749878825693,1.6913548713928321,0.0008505717018881577,0.0033119864479290153,0.0021964341282361276
53.0,0.6938072147262409,5.486231211431862,194.03088,194.03088,1.0,0.17873844852806559,2.911219521547189,0.11373363544813696,0.25030415318906307,0.722529681052377,0.35997507677671775,0.09340307609656331,0.06107676387035527,0.33443834979073966,0.6410937620239434,0.20567595849919557,1.8058221915247532,0.10159211523881728,0.26666666666666666,0.16941353678703308,0.05539568930208914,0.1027498586225271,0.11389601892395189,0.0020513120079965574,1.7855805267754477,0.0008409856124727415,0.0034577027943088856,0.002230345666942561
54.0,0.6923966321710238,4.69787156360538,197.69184,197.69184,1.0,0.18285893278807963,2.9362331495909473,0.11373363544813696,0.258108999679092,0.724490702888325,0.36104347620394095,0.093964678905648,0.06677350027983343,0.33738794871318367,0.6375407235983755,0.20359606053242554,1.7875608160489451,0.1019786910197869,0.2685539403213466,0.19274336099624634,0.06170555249107104,0.10373247874948109,0.11389601892395189,0.002016464112627148,1.7947494759573601,0.0008427916873058277,0.003379890964634993,0.0018864823166419578
55.0,0.6824015562125089,4.7119859903322245,201.3528,201.3528,1.0,0.16794035062292062,2.9694953055186755,0.11373363544813696,0.23216978596309562,0.7250289856503288,0.3644419523731744,0.09217027946996464,0.054262234080208416,0.34052193501679706,0.6385097546135423,0.20530275577411472,1.8025454946866484,0.09157935584012418,0.26603184049992556,0.19750149548053741,0.04889602519650043,0.10178315417127679,0.11389601892395189,0.001994809510243349,1.8136065823491663,0.0008329817689259059,0.0033392267437383693,0.002307919872912284
56.0,0.7117446330300011,5.337136065587762,205.01376,205.01376,1.0,0.15981014930258491,2.98433080760245,0.11373363544813696,0.24925836318332897,0.7267878966928288,0.36210472281025113,0.09210802878031675,0.057492046959074304,0.3428420517116752,0.6387155028748535,0.20307247045846763,1.78296372759138,0.08480565371024736,0.2672402204597392,0.18975873291492462,0.04919517063113141,0.1016544287373478,0.11389601892395189,0.0018690886688066172,1.734467451198725,0.0007916364362557579,0.0031122498412257107,0.0019479771997286668
