round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc_lift,fed_f1_best_threshold,fed_prevalence,fed_auroc,fed_brier,fed_f1_best,fed_auprc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
29.0,0.6631558040447258,0.19489278768953708,0.95964,40.15616,0.9971592150692714,0.3527572998910211,1.950729369564247,0.497485846855039,0.11461480362537764,0.6505328539817782,0.22246411161482474,0.2889390549033256,0.2198612234935174,0.2620104685082508,0.6679987198555267,0.2237080626105981,1.964142950070691,0.007036059806508356,0.28388683886838867,0.4844960570335388,0.36856621395234246,0.23620082544028942,0.11389601892395189,0.030280134071828627,0.7809296408959199,0.01031604920652456,0.07365707276230847
30.0,0.6601364898867434,0.22961946416653034,0.95964,40.15616,0.0,0.3340165422791342,2.05108674770517,0.5363220702913052,0.11461480362537764,0.6632584309780114,0.21232231862311607,0.2985146245069515,0.23113848655873273,0.2778725435497596,0.6679987198555267,0.2237080626105981,1.964142950070691,0.007036059806508356,0.28388683886838867,0.4844960570335388,0.36856621395234246,0.23620082544028942,0.11389601892395189,0.0,0.0,,
31.0,0.6450575555541159,0.366130005046181,0.95964,40.15616,0.0,0.34133860194626053,2.1677739422957547,0.5393816765720421,0.11461480362537764,0.6753904802766245,0.21559187604712685,0.30777730825296784,0.24346244363327982,0.28813083059723044,0.6679987198555267,0.2237080626105981,1.964142950070691,0.007036059806508356,0.28388683886838867,0.4844960570335388,0.36856621395234246,0.23620082544028942,0.11389601892395189,0.0,0.0,,
32.0,0.6341668632235343,0.548607744598982,0.95964,40.15616,0.0,0.3333879047205197,2.2749682949481795,0.5395284980246637,0.11461480362537764,0.6843410867500787,0.21047262569740974,0.3179253997634619,0.25538701621549825,0.2968620744128872,0.6679987198555267,0.2237080626105981,1.964142950070691,0.007036059806508356,0.28388683886838867,0.4844960570335388,0.36856621395234246,0.23620082544028942,0.11389601892395189,0.0,0.0,,
33.0,0.660128486594003,0.24140075888026513,1.04688,43.80672,0.9971592150692714,0.35356380677362764,1.941982826434718,0.5029354612891678,0.11461480362537764,0.6503112170734483,0.22320288966144874,0.28960114558312927,0.2194085403870481,0.26080411522955166,0.667406599073981,0.22175788033740865,1.9470204703596872,0.0,0.2827276042299745,0.48461586236953735,0.3695521237244933,0.237104174432081,0.11389601892395189,0.02443594876031225,0.6878677648492157,0.005432108047695792,0.0684777399119268
34.0,0.6567022381623883,0.24958779749304005,1.04688,43.80672,0.0,0.3392902240654207,2.061232242101883,0.5515360626835687,0.11461480362537764,0.6632033902373096,0.2150054335581332,0.2973966507680625,0.23189199358329907,0.2795037204889814,0.667406599073981,0.22175788033740865,1.9470204703596872,0.0,0.2827276042299745,0.48461586236953735,0.3695521237244933,0.237104174432081,0.11389601892395189,0.0,0.0,,
35.0,0.6436127749168749,0.38213628876185024,1.04688,43.80672,0.0,0.33897162891205956,2.1603157459690463,0.5309822640296405,0.11461480362537764,0.6746201393494251,0.21426728278974544,0.3068883998396715,0.2428896758960536,0.2810981505004181,0.667406599073981,0.22175788033740865,1.9470204703596872,0.0,0.2827276042299745,0.48461586236953735,0.3695521237244933,0.237104174432081,0.11389601892395189,0.0,0.0,,
36.0,0.628161294085462,0.4811237665894607,1.04688,43.80672,0.0,0.3190031308978083,2.2911591603821844,0.5319363403341322,0.11461480362537764,0.6861287153056362,0.20051703083363817,0.319860052207923,0.25802567342228533,0.2950045610475442,0.667406599073981,0.22175788033740865,1.9470204703596872,0.0,0.2827276042299745,0.48461586236953735,0.3695521237244933,0.237104174432081,0.11389601892395189,0.0,0.0,,
37.0,0.6353224846348141,0.31253785630454745,1.0924,45.78816,0.5412350858791136,0.37060280232376086,2.2598273934557405,0.5230666161285037,0.11461480362537764,0.6841794646929688,0.23395584090070842,0.3197372534297996,0.25485569659319735,0.2888073097626359,0.66781533471722,0.2207330248859077,1.9380223028979673,0.0,0.28294716194679415,0.4847390949726105,0.3690653445556399,0.23670041981733775,0.11389601892395189,0.06876266897588693,0.6306790294038365,,0.06876266897588693
38.0,0.6327753544260909,0.38983968501982946,1.0924,45.78816,0.0,0.32075155064911925,2.3304322006446623,0.5174550916099206,0.11461480362537764,0.6947222904333076,0.20049486933266952,0.3269539560126663,0.2630815792411282,0.3080642558154578,0.66781533471722,0.2207330248859077,1.9380223028979673,0.0,0.28294716194679415,0.4847390949726105,0.3690653445556399,0.23670041981733775,0.11389601892395189,0.0,0.0,,
39.0,0.6119311398488657,0.777605337592265,1.0924,45.78816,0.0,0.313636548914698,2.4226374351489097,0.5780804198767994,0.11461480362537764,0.7020202464316543,0.1985063761129249,0.33287034667048443,0.2736239888883554,0.30658542167073644,0.66781533471722,0.2207330248859077,1.9380223028979673,0.0,0.28294716194679415,0.4847390949726105,0.3690653445556399,0.23670041981733775,0.11389601892395189,0.0,0.0,,
40.0,0.5892201893018568,0.8151710111950395,1.0924,45.78816,0.0,0.3374934513473405,2.5159883584853464,0.6281962676380817,0.11461480362537764,0.7091393988037458,0.216101344663501,0.3427642228378494,0.28364985815525745,0.30283432983478076,0.66781533471722,0.2207330248859077,1.9380223028979673,0.0,0.28294716194679415,0.4847390949726105,0.3690653445556399,0.23670041981733775,0.11389601892395189,0.0,0.0,,
41.0,0.6585300891196101,0.2618346631168449,1.17964,49.43872,0.9971592150692714,0.3539958684090881,1.927275174229044,0.5066136655332998,0.11461480362537764,0.650326827385781,0.22338933172070674,0.2877428203080183,0.21845317346172796,0.26733467359242025,0.6677204985104052,0.22132558970782343,1.9432249853754944,0.0,0.28448909580985055,0.48492303490638733,0.36931112597780524,0.23688664736185344,0.11389601892395189,0.02595150148305343,0.7999660929581296,0.00795541881404823,0.06766341430899922
42.0,0.656356802202551,0.2807812051422689,1.17964,49.43872,0.0,0.3295797598956214,2.067176563669013,0.5338886534271823,0.11461480362537764,0.6617950311903272,0.20896534353188395,0.3007848222490534,0.23281625508394227,0.2772729969647685,0.6677204985104052,0.22132558970782343,1.9432249853754944,0.0,0.28448909580985055,0.48492303490638733,0.36931112597780524,0.23688664736185344,0.11389601892395189,0.0,0.0,,
43.0,0.6430297832370219,0.36557489850058855,1.17964,49.43872,0.0,0.33552351857142565,2.162446017183693,0.5564858725356371,0.11461480362537764,0.6731338244079488,0.21353692704370444,0.306856105266889,0.24380753905744393,0.28821877755744424,0.6677204985104052,0.22132558970782343,1.9432249853754944,0.0,0.28448909580985055,0.48492303490638733,0.36931112597780524,0.23688664736185344,0.11389601892395189,0.0,0.0,,
44.0,0.6297400821535328,0.5446322374644976,1.17964,49.43872,0.0,0.34143737778592803,2.2231499256767173,0.5447086402536759,0.11461480362537764,0.6819957148204587,0.21767689158662554,0.31808544866409727,0.2509206691953316,0.29452721981753927,0.6677204985104052,0.22132558970782343,1.9432249853754944,0.0,0.28448909580985055,0.48492303490638733,0.36931112597780524,0.23688664736185344,0.11389601892395189,0.0,0.0,,
45.0,0.6555054073246395,0.26326723680520675,1.26688,53.08928,0.9971592150692714,0.35299245550973407,1.9290770915252842,0.5083415902858414,0.11461480362537764,0.6504239307519896,0.22274801111926737,0.28878492309149323,0.21871370712610916,0.2722615009208127,0.666603923591107,0.22027303758734046,1.9339836428735606,0.0,0.2833295220672308,0.48544296622276306,0.3708622790863676,0.2381829729785573,0.11389601892395189,0.01954506375273634,0.6422876865717626,0.00706919028969742,0.0504336831173508
46.0,0.6516331464109042,0.2922432637268805,1.26688,53.08928,0.0,0.3437491634500486,2.05266275859647,0.5530943914662676,0.11461480362537764,0.6632518785506372,0.2187112734577028,0.29745792655302206,0.23180351567978885,0.27482788364971794,0.666603923591107,0.22027303758734046,1.9339836428735606,0.0,0.2833295220672308,0.48544296622276306,0.3708622790863676,0.2381829729785573,0.11389601892395189,0.0,0.0,,
47.0,0.6426795236075853,0.48428849260570733,1.26688,53.08928,0.0,0.3402228275026042,2.1693816272580837,0.5772909150803077,0.11461480362537764,0.6741083202316561,0.21561633758409263,0.3088932992376764,0.2440862856871388,0.2841452463386701,0.666603923591107,0.22027303758734046,1.9339836428735606,0.0,0.2833295220672308,0.48544296622276306,0.3708622790863676,0.2381829729785573,0.11389601892395189,0.0,0.0,,
48.0,0.6280845683708833,0.5115776411663349,1.26688,53.08928,0.0,0.3426883301865553,2.2544727263167728,0.5453888991508119,0.11461480362537764,0.6813273114206393,0.21654364501450427,0.31291063735295904,0.25341276209049163,0.2936145323888268,0.666603923591107,0.22027303758734046,1.9339836428735606,0.0,0.2833295220672308,0.48544296622276306,0.3708622790863676,0.2381829729785573,0.11389601892395189,0.0,0.0,,
49.0,0.6558141937851081,0.2681955502483564,1.35412,56.73984,0.9971592150692714,0.34321109727418947,1.9268522064458935,0.49862511558992806,0.11461480362537764,0.6498138152101158,0.21584287281997383,0.2882867872711291,0.21841853686747278,0.26215608834858956,0.663169992012023,0.21815380044852184,1.915376871900875,0.0,0.2823093220338983,0.48570945858955383,0.3712750322052946,0.23859776825273527,0.11389601892395189,0.017847630717355307,0.624778614141178,0.0037603170567342796,0.054778247338991407
50.0,0.651118175305356,0.3400916048330218,1.35412,56.73984,0.0,0.35333829586584525,2.0714297597229625,0.5545053793790807,0.11461480362537764,0.6644051588695367,0.22556689279118358,0.2978707600185509,0.23330420491027717,0.266560071493199,0.663169992012023,0.21815380044852184,1.915376871900875,0.0,0.2823093220338983,0.48570945858955383,0.3712750322052946,0.23859776825273527,0.11389601892395189,0.0,0.0,,
51.0,0.6400083957919386,0.42888720633792843,1.35412,56.73984,0.0,0.3292983832158531,2.1712038828614393,0.5442730782146511,0.11461480362537764,0.6754743733785887,0.2088031235607819,0.3060571632739409,0.24442018418775996,0.2856046738872623,0.663169992012023,0.21815380044852184,1.915376871900875,0.0,0.2823093220338983,0.48570945858955383,0.3712750322052946,0.23859776825273527,0.11389601892395189,0.0,0.0,,
52.0,0.6248872075554285,0.5966757046280459,1.35412,56.73984,0.0,0.33828912013700874,2.260114715845707,0.5826204834939219,0.11461480362537764,0.6834924761383329,0.2155896251011445,0.3145832748279687,0.25413222300008065,0.28958065420722884,0.663169992012023,0.21815380044852184,1.915376871900875,0.0,0.2823093220338983,0.48570945858955383,0.3712750322052946,0.23859776825273527,0.11389601892395189,0.0,0.0,,
53.0,0.6348992884200596,0.36052598277263487,1.39964,58.72128,0.5412350858791136,0.3614860580481912,2.2523101646104604,0.5232908335183291,0.11461480362537764,0.6835883305830995,0.22740053987956171,0.3171509273268967,0.2532616396023098,0.2896573647441747,0.6525096594385004,0.21630063367227176,1.8991061822511566,0.0,0.2808934597461032,0.48625555634498596,0.37156481053696117,0.23884626586065302,0.11389601892395189,0.04773447509770187,0.5002978070406243,,0.04773447509770187
54.0,0.6260057649974076,0.47390028040881804,1.39964,58.72128,0.0,0.35846483315695693,2.3700518893481153,0.5833125667944775,0.11461480362537764,0.6950368903722041,0.22748707478137242,0.33025645094868467,0.26624302725994115,0.2919700119708864,0.6525096594385004,0.21630063367227176,1.8991061822511566,0.0,0.2808934597461032,0.48625555634498596,0.37156481053696117,0.23884626586065302,0.11389601892395189,0.0,0.0,,
55.0,0.6126155309237732,0.7418703457541876,1.39964,58.72128,0.0,0.3222431318519293,2.449456458988597,0.5945316553378454,0.11461480362537764,0.6997464897098687,0.20416957507405042,0.33778597665609983,0.2750492269213564,0.30371361744743525,0.6525096594385004,0.21630063367227176,1.8991061822511566,0.0,0.2808934597461032,0.48625555634498596,0.37156481053696117,0.23884626586065302,0.11389601892395189,0.0,0.0,,
56.0,0.5971158664844727,0.7453924877886414,1.39964,58.72128,0.0,0.3247009134183268,2.5100329582294982,0.5816990451198839,0.11461480362537764,0.7114886238652538,0.20587753972765901,0.3403635336808728,0.28381148900785746,0.3063129542829896,0.6525096594385004,0.21630063367227176,1.8991061822511566,0.0,0.2808934597461032,0.48625555634498596,0.37156481053696117,0.23884626586065302,0.11389601892395189,0.0,0.0,,
57.0,0.657341820099932,0.3287660111265175,1.48688,62.37184,0.9971592150692714,0.34603730506898617,1.9268455036490986,0.5076426009986126,0.11461480362537764,0.6499364041126509,0.2178576522447388,0.28778587728910293,0.21836235367589654,0.27027005632653855,0.6601680753091594,0.2180288086417438,1.9142794515699546,0.0,0.2789769182782283,0.4855278730392456,0.371246852617786,0.2385822420742291,0.11389601892395189,0.013726859013045344,0.5308982220531107,0.0020896489692963593,0.04322746496017229
58.0,0.6537385970412581,0.31939659229518347,1.48688,62.37184,0.0,0.34583901233449654,2.0507433928771692,0.5333720569959339,0.11461480362537764,0.6654522022876759,0.21851790340617416,0.30130475888973274,0.23150673623409937,0.2818163962494896,0.6601680753091594,0.2180288086417438,1.9142794515699546,0.0,0.2789769182782283,0.4855278730392456,0.371246852617786,0.2385822420742291,0.11389601892395189,0.0,0.0,,
59.0,0.6404501687767788,0.39006977780813035,1.48688,62.37184,0.0,0.3110058414852969,2.1576560868669765,0.5221313845520055,0.11461480362537764,0.6724216003003305,0.19772660133528688,0.30597301799260845,0.2424846528314939,0.2889587534337402,0.6601680753091594,0.2180288086417438,1.9142794515699546,0.0,0.2789769182782283,0.4855278730392456,0.371246852617786,0.2385822420742291,0.11389601892395189,0.0,0.0,,
60.0,0.6357694287895814,0.6101005577439507,1.48688,62.37184,0.0,0.346970241504636,2.261340513901311,0.563363653653623,0.11461480362537764,0.6837660881808053,0.2189405940965858,0.3148923177712896,0.2539115105785242,0.2888030694246584,0.6601680753091594,0.2180288086417438,1.9142794515699546,0.0,0.2789769182782283,0.4855278730392456,0.371246852617786,0.2385822420742291,0.11389601892395189,0.0,0.0,,
