round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_f1_best_threshold,fed_f1_best,fed_brier,fed_auroc,fed_ece,fed_auprc_lift,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6461070199432634,0.4174083819226849,40.27056,40.27056,1.0,0.24160734246686483,0.11448892245720041,0.5516518658891785,0.31088883763396097,0.21942169698937294,0.6786195829894641,0.3466615566256017,2.109576785620829,0.28446929069889604,0.6677282917199371,0.22296118432881515,1.9575854049620982,0.27796458193230217,0.28398246066546295,0.5286003947257996,0.3454513920552537,0.2196647472369766,0.11389601892395189,0.0077613835216715716,1.542133622635447,0.006039437770297261,0.009344522343378415,0.003263994249755566
12.0,0.6472088168111627,0.47270737006931884,43.93152,43.93152,1.0,0.24445847667123077,0.11448892245720041,0.5539183333358556,0.31115938839444846,0.2187878851530235,0.6802960850953741,0.3469153954558382,2.128445997384744,0.2807208845241436,0.6656355074990754,0.22011590583530352,1.9326040358115977,0.27145922746781115,0.28273435536566977,0.5286399722099304,0.3456498617424003,0.2195272502749742,0.11389601892395189,0.007388593736947011,1.5606180410613888,0.005697332305404781,0.008974185526521104,0.0033896772015753556
13.0,0.6423353298847518,0.41118667954852706,47.59248,47.59248,1.0,0.24539881575720338,0.11448892245720041,0.5632884769146175,0.31235754355920126,0.2153080782499146,0.6809692307012704,0.34068520762371457,2.138172288636801,0.28120499914497943,0.6661387405139321,0.22089786386946575,1.9394695789758793,0.27504573334768107,0.28023558416655253,0.5373390316963196,0.3392950620152934,0.21594888180922697,0.11389601892395189,0.007124157380996995,1.5916078134123381,0.005294895442651279,0.008867560376490427,0.0038264385079491833
14.0,0.6436064995161167,0.4613893325307978,51.25344,51.25344,1.0,0.2495515949653418,0.11448892245720041,0.5398937590093861,0.3128751493285788,0.19863849232798073,0.6830400871012946,0.31349479953251025,2.1718678581507076,0.28727982312513584,0.6661955142336132,0.21991648740201103,1.9308531543042673,0.2807450351548045,0.28195623580055,0.49300700426101685,0.3119598224573859,0.19967837655472562,0.11389601892395189,0.006704774328960092,1.5899959013113403,0.004671588864843635,0.00866918683120664,0.004027796144949557
15.0,0.6427925440180189,0.5993316386181752,54.9144,54.9144,1.0,0.25308688401513135,0.11448892245720041,0.5562321262852422,0.3113034043887939,0.21331452977149767,0.6863871326145049,0.33809316718917104,2.2035640063412725,0.28923050840135517,0.6638543889122281,0.21977263130240277,1.9295901066493328,0.27613586237318044,0.280753240401076,0.5189746618270874,0.3367233167100256,0.21468277099076508,0.11389601892395189,0.006331550298340087,1.5805598700580958,0.0046216239389220365,0.008009212096263502,0.004273299065062817
16.0,0.6416740567658843,0.563293362231634,58.57536,58.57536,1.0,0.2552095183534616,0.11448892245720041,0.5574649935353769,0.31549838003591407,0.21239562197040107,0.6876821550435227,0.33686674991481885,2.2247563696095454,0.2906428240424703,0.66454186042811,0.22078483227617557,1.9384771685794664,0.2781144781144781,0.2824033253558383,0.5220745205879211,0.3359345657818181,0.2141675524072848,0.11389601892395189,0.00657269128937795,1.727716744868303,0.0044917882793791405,0.008647807035978096,0.004807470804589331
17.0,0.6405064916215448,0.5645770728855496,62.23632,62.23632,1.0,0.2569178972377843,0.11448892245720041,0.5681310934216265,0.3193921111654838,0.20778422925191872,0.6892542315092849,0.3288144196284239,2.2423421806103727,0.2936073735127455,0.6665231804185985,0.22286209942187601,1.9567154456090385,0.279294849637055,0.28360595252736437,0.514020562171936,0.3270358652070691,0.2092108309653421,0.11389601892395189,0.005770167303289828,1.596796206156796,0.004012821707564138,0.007554900636417232,0.00384261266708768
18.0,0.6435594356500208,0.7159659075847087,65.89728,65.89728,1.0,0.2602794980608919,0.11448892245720041,0.5759469735954794,0.3210311619314096,0.21359603646781586,0.69265617575765,0.3380511562248049,2.2712150567202536,0.28872987508501374,0.6639233481495508,0.22054842056737267,1.9364014884017355,0.2754700480979449,0.2832958603359344,0.5367089509963989,0.33665739367929054,0.21561127301679664,0.11389601892395189,0.00570162265134333,1.653232520675374,0.003955966668742169,0.007509068715593977,0.003754231857788751
19.0,0.6442547738952,0.9298484508980268,69.55824,69.55824,1.0,0.2660580062154485,0.11448892245720041,0.5739509522828601,0.3264309614269301,0.21569546214101298,0.6963278695924946,0.34118186195816164,2.3194492233500337,0.2906311345436889,0.6633531638096501,0.2180389045269116,1.9143680928171483,0.2745845241875728,0.2789250353606789,0.557784378528595,0.33983243624255305,0.21843624481316015,0.11389601892395189,0.0057005556884066,1.7370650895500148,0.0036524802884412583,0.007845060832767042,0.003462889808061458
20.0,0.6464424284651439,0.7598065728516649,73.2192,73.2192,1.0,0.26957715347611677,0.11448892245720041,0.5731474294684535,0.32962381957653064,0.2082255162801816,0.6972423331814305,0.32974941853700207,2.3506090157865414,0.2907479372489401,0.6614776231478954,0.21619995261049818,1.8982222087573966,0.2724149395988031,0.27579438105753895,0.519623875617981,0.3281206945465011,0.21131316279027382,0.11389601892395189,0.0055815745055730216,1.787620541821525,0.003650330503359651,0.007621884287636738,0.004053192193369518
21.0,0.6438062396038999,0.8957265444315423,76.88016,76.88016,1.0,0.27078802205904795,0.11448892245720041,0.5708494013567404,0.32731268311072004,0.2120850021255984,0.6971407543430113,0.3348147319456279,2.362792048540414,0.2905253910728244,0.660334393193097,0.2176758416048665,1.9111804228224005,0.27091383812010444,0.27728466058257284,0.5384506583213806,0.3335208728018153,0.21521830028411856,0.11389601892395189,0.0056383894060233275,1.8942150357306673,0.003323461895645743,0.008102660663965734,0.004428179288525643
22.0,0.6451934317360675,0.977664316498387,80.54112,80.54112,1.0,0.2747479637592571,0.11448892245720041,0.575726700609049,0.33008523072722806,0.21420762756927236,0.7001795329867245,0.33889417547318984,2.3945709841935288,0.2928675965260244,0.6606590851580194,0.21774032377020433,1.9117465722448916,0.2721345951629863,0.27693936987026746,0.5456277132034302,0.3374387122785549,0.21779152633744273,0.11389601892395189,0.00507552729697597,1.7836692513210437,0.0030443850095918626,0.007264046487719904,0.0037934914232394114
23.0,0.6446901739137051,1.0901450375632886,84.20208,84.20208,1.0,0.2803628256779623,0.11448892245720041,0.5633579891227551,0.33623333705788616,0.20572162870131583,0.7025257430973051,0.3279633000539944,2.4438024935977514,0.2964664895915337,0.6593290942623957,0.21624497940552848,1.8986175412321897,0.2738690674669334,0.27676470588235297,0.5481632351875305,0.3266829884901169,0.20966002066460235,0.11389601892395189,0.004885659129174207,1.795374266914223,0.0029198272272674113,0.007020741165629237,0.0032916994267882076
24.0,0.6427629372520088,1.0234712987284582,87.86304,87.86304,1.0,0.2814110950849889,0.11448892245720041,0.5473883238181187,0.3350843426404511,0.19117928402496082,0.7025141265203418,0.3042701632680415,2.4549881941289717,0.3062101951489198,0.6576840744796909,0.21729039085456875,1.9077961890806125,0.27335728952772076,0.27834910187851364,0.5125964879989624,0.3030334447994131,0.19548878687064244,0.11389601892395189,0.004620014625040016,1.7759537038327835,0.0026894422864595182,0.006714706533699041,0.0038175773620063957
25.0,0.6479144022159199,1.3831691235924553,91.524,91.524,1.0,0.28489500131675904,0.11448892245720041,0.5572139227036892,0.3340774400648883,0.2002563286788264,0.7040824042929433,0.3185109385264163,2.4822636061169954,0.29682512005904166,0.6586463664392723,0.2145455642491986,1.8836967812935603,0.27570754716981133,0.27636277076886456,0.502281904220581,0.3172856248407841,0.2048960458942528,0.11389601892395189,0.004676916186921418,1.8780540672705683,0.0026793465855461094,0.006849333783988805,0.002975736478256827
26.0,0.6448279121552687,1.144363850511687,95.18496,95.18496,1.0,0.2872001702815498,0.11448892245720041,0.5779069940515487,0.33864295819546975,0.21387710219992564,0.7069969807530782,0.3405151519286521,2.504733423570193,0.29361523133441014,0.6582496782697057,0.21327822872736818,1.872569653815324,0.2725556021821234,0.2762554524102449,0.5122684836387634,0.3389442683883734,0.21837493605362127,0.11389601892395189,0.004063279017116203,1.7001224487635227,0.002414181441243019,0.005865287072842228,0.003153055721650677
27.0,0.6449653156868557,1.2554723170631805,98.84592,98.84592,1.0,0.29353448688976636,0.11448892245720041,0.5675860806991988,0.3449493450061332,0.20483776765238626,0.7108750133127759,0.3260504444615884,2.5576089460453377,0.3032290954484064,0.6563607222440387,0.21166704088140806,1.8584235242035778,0.27400625279142476,0.2764376357608323,0.5046010613441467,0.32482789319555233,0.21064216522543047,0.11389601892395189,0.0038740889042534012,1.6834301804838105,0.0022789377340521563,0.005628322363864328,0.003759629471046404
28.0,0.6490768478313662,1.7909170169136737,102.50688,102.50688,1.0,0.2931791044671141,0.11448892245720041,0.5797990307133094,0.3437017961417711,0.20044288662648246,0.7100291270249871,0.3198062105859678,2.55440775654553,0.30217293020364844,0.6558222754675939,0.21383414587705407,1.8774505719978734,0.27408637873754155,0.2745896729363843,0.5016878843307495,0.31861336300938153,0.2063460125640067,0.11389601892395189,0.003999862536784944,1.8027489041032823,0.0023653956533608764,0.0058044384361459955,0.0033124422833113046
29.0,0.6440537974576114,1.9232616746990616,106.16784,106.16784,1.0,0.29211860581438404,0.11448892245720041,0.5822640170267251,0.3413139543804316,0.2041459542984087,0.7098269047340307,0.3245071264816866,2.5457873115789673,0.30198998290084855,0.6535139544130624,0.21415283167376892,1.8802486135776024,0.2674101046882112,0.27239304812834225,0.5753768086433411,0.3233254543880758,0.21041746174723164,0.11389601892395189,0.00366532556395318,1.7123113156776526,0.0021088520546376863,0.005396721682515525,0.003892913047494452
30.0,0.6490289547398349,1.6425632897006857,109.8288,109.8288,1.0,0.2952601200337621,0.11448892245720041,0.5912452065981436,0.34662755624006086,0.21067933012457637,0.7108312672370187,0.33383646561662295,2.5757349841546406,0.29719753237570656,0.6564062391055073,0.21135946415290546,1.8557230195554921,0.26883401062832135,0.27382438618393673,0.550945520401001,0.3324051845356448,0.21676822236967386,0.11389601892395189,0.0034430276131924287,1.6651863250808674,0.0019919525552290914,0.0050701893722887095,0.0030210178920768004
31.0,0.6494089100630304,2.2069663983813754,113.48976,113.48976,1.0,0.29588582979287104,0.11448892245720041,0.5783823243091923,0.3487138704239507,0.20694989961031726,0.7123793794567481,0.33085360982630463,2.5759820344141655,0.3013787943261776,0.6531310580909604,0.21125289064434818,1.854787310743506,0.26915433870611616,0.2720681321210726,0.507256269454956,0.3298373187367065,0.2134238108145273,0.11389601892395189,0.0033638025633873957,1.6838931362726726,0.0019026233345477168,0.005012964469330238,0.0030918211693399945
32.0,0.6479410155278927,1.5433162293143088,117.15072,117.15072,1.0,0.2981062297668217,0.11448892245720041,0.5710064832867691,0.34809446983674897,0.2022777185231778,0.7137789345526392,0.3229048277337679,2.5996555204527927,0.3041796444384762,0.6526322550325686,0.2118784562979068,1.8602797384812684,0.2686948444031584,0.2751463544438531,0.5259660482406616,0.3212040959550866,0.20862467442011182,0.11389601892395189,0.0033666326852972916,1.7392706569253278,0.0018518314721126953,0.005082261242624881,0.0032064615807970154
33.0,0.6534372385788281,1.842229306038536,120.81168,120.81168,1.0,0.3034170217149546,0.11448892245720041,0.5611754803405277,0.34878138666395114,0.20098461805133574,0.7145671162003473,0.3203360635760518,2.6455515527072424,0.30737052641660817,0.6501079955619115,0.2102472528236337,1.8459578728911967,0.2701534963047186,0.27337488869100623,0.5488842725753784,0.3189670013480018,0.20822756368421996,0.11389601892395189,0.0035772742189173,1.9087316658315103,0.0017792040792484888,0.005617109993772528,0.004995100520007608
34.0,0.649194138656563,1.8359941332264864,124.47264,124.47264,1.0,0.3052884463194626,0.11448892245720041,0.5693394358252051,0.34995235939297276,0.2035007956581793,0.7158721382816652,0.32575192362957744,2.6628126000592114,0.30703991493999455,0.6521835744844346,0.21106089108998993,1.853101566534251,0.27079084523000224,0.27404024194543886,0.5170638561248779,0.3241860142153946,0.21050757482404703,0.11389601892395189,0.00359092926991502,1.9793014657443564,0.001713155001353451,0.0057240060996060285,0.005071554870337807
35.0,0.6545258266505424,2.046739992369227,128.1336,128.1336,1.0,0.307958029465101,0.11448892245720041,0.5799269956486882,0.3505051513928328,0.20595749132360525,0.7175625602355674,0.32945512886346723,2.681580048793398,0.30607059411244647,0.6503573531680262,0.20618086234872035,1.8102552160878147,0.26887052341597795,0.2721575649059982,0.530268669128418,0.3281554769490298,0.21348894517298386,0.11389601892395189,0.0033221388772656465,1.8901979733091139,0.001587222410871797,0.005296289058779907,0.004247097364841352
36.0,0.6513905517917419,1.8677186666091523,131.79456,131.79456,1.0,0.3112199409672771,0.11448892245720041,0.5662377359550013,0.3535132208228507,0.19402973017054026,0.7194739193060653,0.3102467760757308,2.7097922168740682,0.3098734376245709,0.6503423440237428,0.20756087440978246,1.8223716366097957,0.26955074875207985,0.2725477287689269,0.5181922316551208,0.3089124991820332,0.20170058649954486,0.11389601892395189,0.003100311839078401,1.8165667030662007,0.0015384521204347254,0.004874569981307184,0.004267087340071841
37.0,0.6503890269463624,2.477877577888019,135.45552,135.45552,1.0,0.3093351559604891,0.11448892245720041,0.5870919265059336,0.35382459430437824,0.20397003850815423,0.7190009884799525,0.32547385741975354,2.6929909045526688,0.3059594359625344,0.6495618936199038,0.20846412553107874,1.830302125575344,0.2682573308061099,0.27104178928781636,0.5548761487007141,0.32411887236036385,0.2115919383907562,0.11389601892395189,0.002814235142957159,1.6936018184442219,0.0014288715058844638,0.004394217929264535,0.0036322206496347247
38.0,0.6553506026915967,2.310485199489145,139.11648,139.11648,1.0,0.3090794851864467,0.11448892245720041,0.5531268673540963,0.3521373543012265,0.19490801159669088,0.7198825270935342,0.3131521784190316,2.694291750398439,0.3133701847074738,0.6494709477431293,0.20978716774753914,1.8419183543861488,0.27087754337785547,0.271510042152244,0.4988223910331726,0.3113298047312333,0.20242536686162219,0.11389601892395189,0.002674162094215854,1.6589489092557415,0.0013804424259768035,0.004148733586791852,0.003386234390047476
39.0,0.6573964689851407,2.0214836323282617,142.77744,142.77744,1.0,0.31583640893444237,0.11448892245720041,0.5745485532552393,0.3568588075847582,0.1975463399896241,0.7224671399182367,0.316157459219521,2.7470953139645715,0.3128267349150344,0.6511144992399801,0.20938553680392824,1.8383920595480556,0.2707495861905888,0.27245508982035926,0.5472661852836609,0.3144031337207809,0.20575120793618962,0.11389601892395189,0.00310460473438182,1.982830162346545,0.0013884223098894308,0.005055646099108207,0.00502101202238943
40.0,0.6544998074682942,2.17843887269468,146.4384,146.4384,1.0,0.3157000842464424,0.11448892245720041,0.6017629800276213,0.35971831870855425,0.20876842486955882,0.7204762607466211,0.3296197336082651,2.748207429922277,0.2998966972140813,0.6511472407595752,0.21121173422147424,1.8544259598968058,0.26654259718775847,0.271925445165585,0.5965579152107239,0.3276670362989202,0.21695779985388444,0.11389601892395189,0.002925709863045052,1.9240763730267645,0.0012961486233206863,0.00477018614379136,0.004648551158038505
41.0,0.6570643352537883,2.7174371473558376,150.09936,150.09936,1.0,0.31583936535932694,0.11448892245720041,0.5886835758588375,0.35312770209348615,0.20658450996725572,0.7219558287852835,0.3292873838934681,2.7523599028547974,0.3073273846619876,0.6482190144373411,0.21006422227655752,1.8443508760110126,0.2673051806704397,0.2711558695325417,0.5624294877052307,0.32752093445567093,0.21485667997611474,0.11389601892395189,0.0025814536464155843,1.7437573298157076,0.0012858313216088752,0.0040479875903851395,0.003603756708776516
42.0,0.6543222720891853,2.2641099921173566,153.76032,153.76032,1.0,0.3215390566421922,0.11448892245720041,0.5742762319571061,0.3559820806358622,0.20244160148489682,0.7256197177938667,0.32428063975388094,2.797911454513132,0.30910865438186064,0.6473135087468925,0.20852925350583656,1.8308739451645897,0.2666961033226625,0.2695449241540257,0.5113217830657959,0.3225963112497471,0.2109744957696408,0.11389601892395189,0.002402476251057847,1.6675686322450929,0.00119338956075478,0.0037730964264404,0.0033512031627362013
43.0,0.6628977161042549,2.613704569901361,157.42128,157.42128,1.0,0.3212784457893196,0.11448892245720041,0.5717812206986296,0.35806743045146616,0.1929558417449811,0.7265190378578863,0.3098142552273729,2.795878688642842,0.3155844330859595,0.6461098531819562,0.2068577711628861,1.8161984335993742,0.26669905270828276,0.26927416321925535,0.5069310665130615,0.30807351061166155,0.2020117097886739,0.11389601892395189,0.0022618272294948763,1.6103921780595556,0.00113721537050353,0.00353701070605678,0.0035371763311843525
44.0,0.6635448944097637,2.8637243363127456,161.08224,161.08224,1.0,0.3213126430591048,0.11448892245720041,0.5871629879133698,0.35624787717896506,0.1982573937164403,0.7270958680670575,0.31460368019506985,2.7955005995510644,0.30860788394891525,0.6471158423325034,0.20792588082472155,1.8255763703519188,0.26395039858281666,0.2682428488032691,0.5531372427940369,0.31309688171151456,0.20775123041481106,0.11389601892395189,0.0023343344413113074,1.707984350327024,0.0011548529487150486,0.0036671805827472115,0.004390117353150957
45.0,0.6686644434259672,3.1726085922046217,164.7432,164.7432,1.0,0.3253921372486332,0.11448892245720041,0.5708318066043256,0.3605858868396431,0.2008515147847713,0.7287069214431702,0.3216017445661471,2.8313892840148576,0.3090405997520725,0.6459010805027752,0.20904488553931042,1.8354011625190272,0.2651788644568428,0.26813987925731864,0.5082710981369019,0.3196551530738838,0.21011188670945388,0.11389601892395189,0.002302516112028934,1.731761767885473,0.0011224127428293054,0.003635429481427696,0.0027744907549442977
46.0,0.6653479534774485,2.9236763987551657,168.40416,168.40416,1.0,0.32596903010285644,0.11448892245720041,0.5742074118970264,0.35917609226163644,0.2016929755787068,0.7290843872145771,0.3226514902608481,2.8331985949862695,0.310296371783569,0.647083063164553,0.20894137985236236,1.8344923889909799,0.26647595995158985,0.26915605439240237,0.49588415026664734,0.3207298449599914,0.21111926400584607,0.11389601892395189,0.002136822097685865,1.6433074318301806,0.0010372161374349405,0.003379007491109798,0.002969733741309352
47.0,0.667957280768608,4.459274848836045,172.06512,172.06512,1.0,0.32828533225137696,0.11448892245720041,0.5831350724851526,0.36449835154828747,0.20221647250229985,0.7302892418177928,0.323245524405633,2.851252221922169,0.3114954584178434,0.6438832290582654,0.20564306590516473,1.8055333965840556,0.26372419850680723,0.26824703680598877,0.5645509958267212,0.3214967546495691,0.21199062083833276,0.11389601892395189,0.002245168138742755,1.7654905241770393,0.0010306530805054294,0.00361396803852076,0.0038684930090888275
48.0,0.6746340338340147,3.0470455227690785,175.72608,175.72608,1.0,0.3313847315795335,0.11448892245720041,0.5872484346118277,0.3649694744961756,0.20626718941061187,0.7321356791753028,0.33126111560475446,2.878403114727951,0.30589053665926885,0.6433433139959669,0.20383326319191447,1.7896434407247674,0.2623473181093999,0.2653790183886757,0.5394063591957092,0.32890834144294023,0.21599237319172973,0.11389601892395189,0.0023152298808898656,1.8649620317046356,0.0009880113672291304,0.003808866986436793,0.0035421017449158597
49.0,0.6652730448698045,2.757892066570633,179.38704,179.38704,1.0,0.3301431455113149,0.11448892245720041,0.5750590485219599,0.36431728064621627,0.1924253251227293,0.731889011458261,0.30929889713360403,2.8655881129448875,0.3169848742657364,0.6429129179990211,0.20649569395861228,1.8130194181456771,0.26298076923076924,0.26694158075601376,0.5242471098899841,0.3072658450561377,0.2024260278965477,0.11389601892395189,0.002030428874045501,1.6761210350305191,0.0009656541123010109,0.003223497669608355,0.0035214776933519864
50.0,0.6687668569587826,3.566038049497697,183.048,183.048,1.0,0.33315156297681636,0.11448892245720041,0.5918308282955684,0.3663229158561319,0.20756456659180703,0.7319110060401531,0.33195219783620084,2.8902512318954914,0.3047088262174106,0.6428766375340347,0.20465349809428285,1.7968450524239088,0.2664249146757679,0.26794528275278523,0.5584258437156677,0.3299823707510494,0.2182783154200918,0.11389601892395189,0.0020363746540256874,1.7204408459292608,0.0009360897161146619,0.003265696128857543,0.0041487654851591095
51.0,0.663471627591637,3.9868463071893814,186.70896,186.70896,1.0,0.336203569293937,0.11448892245720041,0.5815446246265313,0.36845078905042133,0.20334749159760318,0.7331905171409215,0.3251132834989922,2.9210667543519713,0.3088810494696532,0.6419884877353454,0.2039043958050006,1.79026798066706,0.26335510116689864,0.26773346071172677,0.5228205323219299,0.3232425580559517,0.2139284633411799,0.11389601892395189,0.0020536490078938126,1.7756099036751039,0.0009394276465645183,0.0032944943772468633,0.004147668502292571
52.0,0.6813671191878998,4.267157243232198,190.36992,190.36992,1.0,0.3340247357617271,0.11448892245720041,0.584149374091043,0.36614011466038604,0.20597323849940888,0.7330519331449908,0.32965073589667365,2.9006743528188674,0.3076412655462985,0.6442999210539089,0.20624208975200548,1.8107927889008382,0.2656449553001277,0.26889513385593844,0.5623862743377686,0.32717662448616674,0.2158816261446655,0.11389601892395189,0.0020333499278306125,1.7982375349702124,0.0008928464734977324,0.0033026697531788685,0.004113553093717197
53.0,0.6768274301895413,3.57934058206828,194.03088,194.03088,1.0,0.33331063134113514,0.11448892245720041,0.5895432254481471,0.36690268661151665,0.1974353393467026,0.7353227384067784,0.3159701818390483,2.8925901308490496,0.31715095853292474,0.6440223522802779,0.2072840961382611,1.8199415405086654,0.26424690787192234,0.2717052688608967,0.5335946083068848,0.3139600946595134,0.20781518809758995,0.11389601892395189,0.001859603371924046,1.6806107763168256,0.0008470348254853621,0.00298177213588828,0.0047524982634960964
54.0,0.6715927903563425,3.721903361921021,197.69184,197.69184,1.0,0.33673302144025874,0.11448892245720041,0.6088285331425799,0.36709769519205626,0.20447740728085198,0.7364624525795463,0.32843089383719976,2.9235157635390494,0.31602772641438187,0.6424558167687682,0.2059835737196105,1.808523034129448,0.26481994459833796,0.2687757543533165,0.537675678730011,0.3267006504358643,0.2152765534886894,0.11389601892395189,0.00177734273317165,1.6395227344710293,0.0008297700367604065,0.0028284384441042464,0.004313052118793953
55.0,0.674424924316127,4.309174155570906,201.3528,201.3528,1.0,0.33463890476494673,0.11448892245720041,0.5655771357073914,0.3666194342851377,0.19628924668417178,0.7356596706319195,0.31226078471194624,2.9074831626883593,0.3138727915636857,0.6404069681784557,0.20543824898544777,1.8037351166998947,0.2658314350797267,0.26947731755424065,0.5178456902503967,0.3101477343588375,0.20761294392766128,0.11389601892395189,0.0017868511459582694,1.6852005695382104,0.0008027605463023507,0.0028746015562446294,0.004795099785223631
56.0,0.6790308192322906,5.447677694313874,205.01376,205.01376,1.0,0.33685791933288156,0.11448892245720041,0.5792015510717218,0.3692227832683503,0.19768327291528462,0.7372586310703495,0.3148571219299085,2.9232564748054153,0.313907246312778,0.6412382062134945,0.20579459757371799,1.8068638352594797,0.2661579892280072,0.27076575941334086,0.548285722732544,0.3133148404225101,0.2092544856318382,0.11389601892395189,0.0017564870770646495,1.6928476346383832,0.0008064440207532868,0.002804276377648838,0.003992988476424709
