round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_auprc_lift,fed_f1,fed_auprc,fed_brier,fed_f1_best,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
29.0,0.6452097980861218,1.331412271119726,26.57908,106.16784,1.0,0.5645466111562883,0.7095482654641708,2.49665508306641,0.2993174109759554,0.2847345937549117,0.20436530327210342,0.3373086598278373,0.11360775427995973,0.3268805918429602,0.6582288085314586,0.21816087459476632,1.915438982467261,0.27471383975026015,0.27917808219178086,0.5331048965454102,0.32513524490041634,0.21019192017834043,0.11389601892395189,0.00401594757292455,1.9016413979352365,0.002336086368258022,0.005975179501207557,0.0035146764900457184
30.0,0.6439667071446131,1.348886269675011,27.4956,109.8288,1.0,0.579376456531258,0.7096730315770322,2.5210990083348874,0.2975139093749024,0.28742260868531094,0.20678720332828282,0.33613067762634347,0.11360775427995973,0.3284904942138364,0.6590579131597014,0.21412727164330167,1.8800241980913657,0.2763660159232195,0.27828175026680896,0.5379069447517395,0.32674098790425116,0.21302779796792753,0.11389601892395189,0.0036447308295932436,1.7861539857785829,0.002219075412204401,0.005305423722248047,0.003947820165388506
31.0,0.6502468697106797,1.778227338073264,28.41212,113.48976,1.0,0.5531173068879984,0.7097449801134099,2.541676850421625,0.2985061213243145,0.2899015522184722,0.20762214102171994,0.33580380078373995,0.11360775427995973,0.3329991769343195,0.65739123302329,0.21466477984495363,1.8847434868490427,0.270216083760303,0.27466027178257396,0.5628656148910522,0.3313769982640807,0.21365480671146322,0.11389601892395189,0.0036296704020264926,1.843490479639513,0.002133768397087128,0.005372131687454278,0.003219315758051657
32.0,0.6467925758062862,1.4308534341487165,29.32864,117.15072,1.0,0.5616617815762248,0.709499344093227,2.525891050344178,0.30066356600999283,0.2883645373457427,0.2026825373504792,0.3387982293985943,0.11360775427995973,0.3248660574730874,0.6567388748733823,0.21591517107027153,1.8957218444521542,0.272196261682243,0.277623542476402,0.5327252149581909,0.32291248559974595,0.20857487005041345,0.11389601892395189,0.003315345718909597,1.7485174272787845,0.0018717704476582783,0.005010845606932234,0.003794066144948652
33.0,0.6510630298412263,1.6337389994914333,30.24516,120.81168,1.0,0.5501871082035137,0.7114044240889402,2.5633521789508964,0.3008444341538172,0.2924109558084791,0.2001290240639581,0.34080729394610126,0.11360775427995973,0.321295384176162,0.6546840025462335,0.21534012292030832,1.8906729572707053,0.2712791250594389,0.2740887256287087,0.5293331742286682,0.31961419527551316,0.20655660691186967,0.11389601892395189,0.003379813133790514,1.8403217421328009,0.0018798771037407168,0.005144722224072376,0.0035315631668421865
34.0,0.6394346945935515,1.4096570076445352,31.16168,124.47264,1.0,0.5785797962192952,0.7123552691297282,2.5570905125349213,0.3000709943944717,0.2916130078982327,0.20394572714793932,0.34208061466610157,0.11360775427995973,0.3249431005961317,0.6565671858240991,0.21733704572732782,1.9082058159771438,0.27169130091391175,0.2763285024154589,0.5706987977027893,0.3236320340127851,0.210849073789736,0.11389601892395189,0.0032320100344588,1.8175713150039883,0.0017319479044739126,0.005012773285895784,0.003561985079524882
35.0,0.6539117463822286,2.434335983387077,32.0782,128.1336,1.0,0.5849303883957149,0.7127926348657255,2.5885438324364314,0.29763908892692675,0.29547313660015995,0.20501890927445598,0.34785851054051886,0.11360775427995973,0.32834925064104725,0.6546543732906704,0.2117037995594634,1.858746263122836,0.27076299797434167,0.27634422270242787,0.5249242782592773,0.3267782061504812,0.2120965887207475,0.11389601892395189,0.0030973233538316813,1.8008032541874854,0.0016471224229014265,0.004831457712826194,0.0034231830699802076
36.0,0.6538677301983074,1.790980218769251,32.99472,131.79456,1.0,0.5586887052055722,0.7128203525856865,2.6147323662805286,0.3026226674062853,0.29865390739624764,0.1967020270287227,0.34094688706299786,0.11360775427995973,0.31463335496506983,0.6543801050228477,0.21351204282455752,1.8746225271237884,0.27352630962146957,0.27942533280611576,0.5232172608375549,0.3130018551282601,0.20373420320934593,0.11389601892395189,0.003100107594030959,1.8612112437622272,0.0015870462909759945,0.004900057693960899,0.0058276597062328185
37.0,0.6482310072758857,2.2879087076429907,33.91124,135.45552,1.0,0.5664657795781124,0.7131623388429325,2.620772193222981,0.30342380963825005,0.2995113316954756,0.19947109275643193,0.3445516728012279,0.11360775427995973,0.3171678079832093,0.6528717613190658,0.21318966324163083,1.8717920543296345,0.2713544668587896,0.27645502645502645,0.5303583741188049,0.3153778427349428,0.2069058986349197,0.11389601892395189,0.002847161965248725,1.7644892527932825,0.001512180647550867,0.004444871940840753,0.0037737557501088693
38.0,0.659011617781111,2.0321917094538087,34.82776,139.11648,1.0,0.5561340872596007,0.7160919199428323,2.6532213594560123,0.3099648733829779,0.30360294422154077,0.19483044255452017,0.3485315637488777,0.11360775427995973,0.3126396159848586,0.6495928531173516,0.21272630061935524,1.867723759171882,0.2690247851538174,0.27256894049346875,0.5300289988517761,0.3110058428073102,0.2025564143707559,0.11389601892395189,0.0027990526506811047,1.7876811658888982,0.0015049627626155218,0.004354815621290838,0.0028089320670386156
