round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_ece,fed_prevalence,fed_auprc,fed_auroc,fed_f1_best_threshold,fed_f1,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
35.0,0.610263655359411,0.5771866486907518,10.9632,43.80672,0.0,0.3391240574738733,0.3424649416225932,0.11462201800214007,0.2896682380306714,0.7085045675810114,0.586716672601983,0.30540163859380337,0.2157744366107094,2.56765392649528,0.6355580608165508,0.17253377669703934,1.5148358856356494,0.20552747803123436,0.2588780236747298,0.5285623073577881,0.41104005622518175,0.2692138647701753,0.11389601892395189,0.0,0.0,,
36.0,0.5884118070497368,0.7034198730026325,10.9632,43.80672,0.0,0.3522691719543087,0.3143702907659079,0.11462201800214007,0.30983801270863626,0.7214073782332723,0.5461261152598331,0.3230025867872484,0.19678200433198836,2.757315059026135,0.6355580608165508,0.17253377669703934,1.5148358856356494,0.20552747803123436,0.2588780236747298,0.5285623073577881,0.41104005622518175,0.2692138647701753,0.11389601892395189,0.0,0.0,,
37.0,0.6401079001583181,0.760242533990689,11.8768,47.45728,0.9971592150692714,0.315874914360342,0.3408616495845661,0.11462201800214007,0.2571996057433698,0.6787365476592625,0.5608692457064091,0.2848077579198281,0.21556330273038926,2.2508869881055396,0.5802260597999447,0.13318924296457296,1.1693933135055679,0.20499116807826442,0.2365980875108664,0.5259527564048767,0.4114429417095196,0.2698330066847797,0.11389601892395189,0.006200849871594152,1.3557485004421324,0.004863614748023517,0.007334971584078134
38.0,0.6355978761520248,0.760621821499498,11.8768,47.45728,0.0,0.33340197948235534,0.33596573727439993,0.11462201800214007,0.2820143665140213,0.6982299938874418,0.5618376593919338,0.29779416268195336,0.21131295991396554,2.486411081528441,0.5802260597999447,0.13318924296457296,1.1693933135055679,0.20499116807826442,0.2365980875108664,0.5259527564048767,0.4114429417095196,0.2698330066847797,0.11389601892395189,0.0,0.0,,
39.0,0.6085317813180511,0.672760424039552,11.8768,47.45728,0.0,0.3431637892747346,0.33484855870059527,0.11462201800214007,0.29581798389618263,0.7113644424929012,0.5676301307912933,0.30643564094393494,0.20998031196295555,2.622282118912903,0.5802260597999447,0.13318924296457296,1.1693933135055679,0.20499116807826442,0.2365980875108664,0.5259527564048767,0.4114429417095196,0.2698330066847797,0.11389601892395189,0.0,0.0,,
40.0,0.5858071504689295,0.7239078981566393,11.8768,47.45728,0.0,0.3587164998216546,0.33064661004628676,0.11462201800214007,0.3155264542235728,0.724543947164617,0.6002934048104825,0.3140543084821632,0.20821467379645722,2.8135260634134998,0.5802260597999447,0.13318924296457296,1.1693933135055679,0.20499116807826442,0.2365980875108664,0.5259527564048767,0.4114429417095196,0.2698330066847797,0.11389601892395189,0.0,0.0,,
41.0,0.6404587525092746,0.8174048079598739,12.7904,51.10784,0.9971592150692714,0.3180134869796429,0.33703905359837244,0.11462201800214007,0.2614101186114063,0.6813493564485879,0.5696340350580386,0.28665912122954446,0.21306852119124964,2.283608016422199,0.594197050688089,0.1395884160398459,1.2255776572230217,0.20529590770768044,0.24118476727785612,0.5253743529319763,0.4105364341828597,0.2690508110009758,0.11389601892395189,0.006746818889259111,1.5531783272745088,0.004699544313527206,0.008515962406937737
42.0,0.6389448982157413,0.917216565836345,12.7904,51.10784,0.0,0.3342413612988061,0.3645574628761376,0.11462201800214007,0.28526548158499393,0.703373059214687,0.6037245229484076,0.2889785954079074,0.2316013404653943,2.507538350579331,0.594197050688089,0.1395884160398459,1.2255776572230217,0.20529590770768044,0.24118476727785612,0.5253743529319763,0.4105364341828597,0.2690508110009758,0.11389601892395189,0.0,0.0,,
43.0,0.6103465411711009,0.7770558893394504,12.7904,51.10784,0.0,0.3455231609193793,0.32322183005816185,0.11462201800214007,0.3036319589983247,0.7137586312937028,0.5674815589507305,0.3060455593232449,0.20370406289795281,2.6807730819128763,0.594197050688089,0.1395884160398459,1.2255776572230217,0.20529590770768044,0.24118476727785612,0.5253743529319763,0.4105364341828597,0.2690508110009758,0.11389601892395189,0.0,0.0,,
44.0,0.587637703998124,0.8883132981401936,12.7904,51.10784,0.0,0.3622191813566982,0.30488403437313255,0.11462201800214007,0.3186127110703835,0.7260288828596085,0.5698011612857633,0.3235362859838117,0.19194653788444554,2.8390323329157443,0.594197050688089,0.1395884160398459,1.2255776572230217,0.20529590770768044,0.24118476727785612,0.5253743529319763,0.4105364341828597,0.2690508110009758,0.11389601892395189,0.0,0.0,,
