round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1,fed_auprc,fed_brier,fed_ece,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,9.306152629232441,873.4439719410241,76.88016,76.88016,1.0,0.6871706970872561,0.28917593484304444,0.24155183207370204,0.23823117149524511,0.3805902222454604,0.10960025180988352,0.3219740397421788,0.6020348045636095,2.22127470088016,0.6654682860546126,0.2194267064231739,1.9265529076102705,0.27723889014211595,0.27860453769212007,0.5492581725120544,0.37666249495098825,0.24038749111004853,0.11389601892395189,0.004739748720537666,1.2078874413437006,0.003516845956474321,0.0058841033068566416,0.002324369636787918
22.0,9.281393002078175,855.7505499741795,80.54112,80.54112,1.0,0.690176567929128,0.2884012370965118,0.24072460531670387,0.23820049850636948,0.38022970360406805,0.10960025180988352,0.3212015768862788,0.5969058958565545,2.216504749678931,0.6660922824435831,0.2203931197425052,1.9350379567670506,0.2757496740547588,0.2787743732590529,0.5170779824256897,0.3765314281844752,0.24030978747387524,0.11389601892395189,0.0038921823243825916,1.0295271571067133,0.0029620117051019045,0.004767588554407956,0.0017795060691950296
23.0,9.230693445736648,972.7796444172209,84.20208,84.20208,1.0,0.6902730316750143,0.28907737203896894,0.23926437204576456,0.2385875572295227,0.3808711100157455,0.10960025180988352,0.31929934898782647,0.6018587407204277,2.2095077823394775,0.6665321909249493,0.22140996295835016,1.9439657772953864,0.27325322652425454,0.2807199274893176,0.5849719047546387,0.37715088214030223,0.2407412151658217,0.11389601892395189,0.003960483091302836,1.0796719489944735,0.002938672019960339,0.004925295545437498,0.002477201612901443
24.0,9.25928909543308,935.0081972436108,87.86304,87.86304,1.0,0.6916700906404993,0.29372595539533486,0.24136491155188292,0.2366128524511804,0.37865724783105814,0.10960025180988352,0.3215142350362383,0.5723298806606841,2.2229303619001177,0.6660248667888247,0.21895046596174272,1.9223715458214168,0.27762367082755435,0.28325155814878666,0.579136312007904,0.3747179543697826,0.23880838995010056,0.11389601892395189,0.0037698857648777954,1.0629758403638334,0.00283087666466094,0.004660267650306942,0.0023317423859319296
25.0,9.421122166748289,813.0239679629346,91.524,91.524,1.0,0.6956799354279913,0.2943990138570049,0.24323211456901467,0.23559389221114935,0.37754737152819134,0.10960025180988352,0.325167529759034,0.6007952770254018,2.242640324477271,0.6656472914342613,0.22033749143196715,1.93454954364196,0.2770646645676919,0.280260063632591,0.5814455151557922,0.37321482124575317,0.23776520258721082,0.11389601892395189,0.004181768698331646,1.2194097530032195,0.0028163219701264667,0.005483924318265974,0.002326611023981583
26.0,9.347999529134826,996.818113809755,95.18496,95.18496,1.0,0.6955842564232599,0.29215687520359274,0.24346242612759192,0.23421844843006306,0.3752727682180738,0.10960025180988352,0.32407891583857457,0.5771179007365713,2.2394461406290884,0.6681141246137468,0.2194727481828776,1.9269571514121056,0.27654207750515936,0.2797684674751929,0.5945256948471069,0.37144072946241463,0.23662236402118492,0.11389601892395189,0.0040022750887858055,1.210759899916411,0.0028825025329463276,0.00507328493006535,0.0027462092866019127
27.0,9.248576322869873,906.7449531365085,98.84592,98.84592,1.0,0.6955556558444624,0.28969302614449116,0.24555990044615358,0.23984787420197623,0.3826835307828803,0.10960025180988352,0.3258522591915226,0.6023802122999972,2.2569242514078067,0.6654731928902436,0.2168384584914568,1.9038282508911866,0.275367193631573,0.27807921866521973,0.6022900938987732,0.3787732917917256,0.24227782131900527,0.11389601892395189,0.003746271812716615,1.169396843035429,0.002455480050653981,0.004984703130330214,0.0035406327250913396
28.0,9.287493545201718,1144.1296939864983,102.50688,102.50688,1.0,0.6963507750291005,0.29331355323138436,0.2487940508601255,0.23558943455441056,0.3774131851279589,0.10960025180988352,0.32823906929490254,0.5886641736934123,2.282695548347419,0.6662960604409707,0.21973310937719714,1.929243106591043,0.2753572673405368,0.2786516853932584,0.5980211496353149,0.37304567444743875,0.23791623322422667,0.11389601892395189,0.003653551651564134,1.177184685577231,0.0024219080943953335,0.004842895036784001,0.0031183246516391645
29.0,9.224408405915376,989.6083536659651,106.16784,106.16784,1.0,0.6961832568421724,0.29690835798473647,0.2498768897411957,0.23425765865545323,0.37583406105858,0.10960025180988352,0.3331786519586363,0.5771655108293048,2.3002876649945945,0.6650432486735606,0.2190365147370466,1.9231270487451961,0.2753093694755451,0.2797055730809674,0.5730217695236206,0.3718330564499621,0.2370405087969852,0.11389601892395189,0.0033915742728753417,1.1275660500577942,0.0022990564516702154,0.004453258935442278,0.0025128753183267676
30.0,9.30840307301191,964.6073648784856,109.8288,109.8288,1.0,0.6958600992044484,0.2927851017685438,0.24830659358399484,0.2354950754371472,0.377320616488041,0.10960025180988352,0.3298848123977067,0.5949809108566179,2.2798332936632195,0.6645952081474655,0.2173178949640341,1.9080376734601825,0.27104300091491307,0.27703837705129863,0.5791249871253967,0.37312018780710954,0.23810431712643482,0.11389601892395189,0.003943813703183307,1.3489951571154961,0.0022338662397858476,0.005609355438003877,0.0029050382792929117
31.0,9.390205743563515,1028.858251763993,113.48976,113.48976,1.0,0.6985146056267855,0.2904518862292063,0.24769874030264522,0.23803900361218472,0.38042161361316407,0.10960025180988352,0.3296333371882654,0.6032558810984823,2.2721489167633004,0.6647687419661548,0.2152104195297357,1.8895341695255496,0.2744186046511628,0.27746085690010924,0.5632080435752869,0.37671309717648627,0.24062238374011943,0.11389601892395189,0.003535910711275761,1.2459887743589206,0.002069654044524871,0.004964088520452276,0.002502515303498827
32.0,9.314673760365334,944.2519494228542,117.15072,117.15072,1.0,0.6961173487471612,0.2987405432496731,0.24968094296316368,0.23574019222449819,0.3782434165946785,0.10960025180988352,0.3307419510418108,0.5841229022975083,2.3002623371887005,0.6622942912694619,0.21685262507796965,1.9039526326443565,0.278421730476525,0.27893937624109333,0.4984695315361023,0.37457927009276865,0.23871324228944027,0.11389601892395189,0.003131633473916771,1.1339979115027745,0.0020577600859356766,0.004178276847978842,0.0029172817129503696
33.0,9.206226849009527,1364.834011246182,120.81168,120.81168,1.0,0.7010349026120133,0.3024104127566306,0.25583136038286886,0.23043580367296665,0.3712278523477399,0.10960025180988352,0.3294773046319887,0.5605797105421614,2.3582910569374125,0.6644609792116324,0.21717916573108617,1.9068196393773535,0.2765273311897106,0.2789706605474513,0.6114276647567749,0.3670834183971921,0.23326464272668945,0.11389601892395189,0.003148280900976699,1.1734157012660944,0.002071681796934045,0.004210074207235928,0.0021136514555736897
34.0,9.409670710128603,1709.929161446497,124.47264,124.47264,1.0,0.7020100291822526,0.3012192680779844,0.2493348842489328,0.2342085384545935,0.3762681836747208,0.10960025180988352,0.33342713455437023,0.5825164437237723,2.2977297223040694,0.6653646150337713,0.21495651063476034,1.887304865135684,0.27512218381213494,0.277519739897817,0.47570282220840454,0.3722705755852821,0.23725740217804414,0.11389601892395189,0.0030639537047627515,1.17651399560782,0.0018943435534491196,0.004219594507805206,0.0021634879086211084
35.0,9.26129849449904,1595.2105516429635,128.1336,128.1336,1.0,0.7012034155394874,0.3040803747496253,0.24993923495376444,0.2360779486293944,0.37905481583973805,0.10960025180988352,0.3299885081394063,0.5785462433638195,2.2948448509659185,0.6627881623933191,0.215285138628023,1.8901901985860314,0.27435103596094307,0.27764705882352936,0.5646375417709351,0.3749209758040709,0.23920306815194048,0.11389601892395189,0.003004571168759757,1.1863711214045907,0.0018783258420093072,0.004117719997657456,0.002717755903226488
36.0,9.492370695067828,1080.9303104187225,131.79456,131.79456,1.0,0.7013438013839012,0.2987946091455614,0.2525301323548084,0.23682458664979372,0.37949006282423964,0.10960025180988352,0.33438815038043734,0.5894545497423753,2.311945786706508,0.6631812237713322,0.21376151891462275,1.8768129117607775,0.2760996899046744,0.278939617083947,0.6115681529045105,0.37554206184540756,0.23985393767579058,0.11389601892395189,0.0029081661455371754,1.1791654651224235,0.0019268677713857275,0.0038770591085884602,0.0024980575803836592
37.0,9.414210624658525,2429.240629173375,135.45552,135.45552,1.0,0.7043029864909852,0.3046349682613874,0.25565494575436504,0.23172468851520198,0.37326850269363854,0.10960025180988352,0.33239280923172076,0.5901230524931084,2.3471141031635736,0.6635466261577057,0.2152136814709542,1.8895628091676486,0.2749371332774518,0.2786307289889685,0.45535585284233093,0.36914223602484175,0.23484926602106468,0.11389601892395189,0.002674483328475301,1.1144421901344685,0.001791318567062501,0.003548792508150902,0.0025251684256965743
38.0,9.603201841298848,1204.9995799687047,139.11648,139.11648,1.0,0.7026746613256812,0.3057722688398648,0.251109076534756,0.23099477326815848,0.37250483779551513,0.10960025180988352,0.3350316267782442,0.590204215197958,2.3027960779668093,0.662275065509393,0.21771694443348982,1.9115413031148958,0.28015755785327423,0.28110486433634807,0.4936518371105194,0.36823936018467884,0.23394606197122994,0.11389601892395189,0.002940242082623465,1.2589163016127713,0.0018726005608993355,0.003995249692543311,0.003198849023366525
39.0,9.399492407602306,1212.4428079524664,142.77744,142.77744,1.0,0.7014429279798109,0.2987498231722012,0.24871207563754527,0.23629753188151564,0.3788558708634585,0.10960025180988352,0.33233105231689253,0.5938518811893192,2.2861569107628994,0.6656488475662773,0.21562478698737025,1.8931722901688288,0.2788142382968983,0.2827898815616319,0.6104224920272827,0.3747885567794911,0.23902309312174733,0.11389601892395189,0.002773060370081352,1.2205660032504966,0.0016800612095064715,0.003854043394865153,0.00346307666771404
40.0,9.427096073303892,1150.190165351633,146.4384,146.4384,1.0,0.7033057503749273,0.30148866771080646,0.25152207013205463,0.23266950064538028,0.3741113793054466,0.10960025180988352,0.3304823325410703,0.5828572522273107,2.304899987352507,0.6633777105372577,0.21454866281452187,1.8837239865054065,0.27690848743480323,0.27889263219569355,0.6015447974205017,0.3699096720032906,0.235461098143916,0.11389601892395189,0.0026022382479096154,1.174495822400786,0.001626005107068459,0.003571800078538729,0.002820162504639738
41.0,9.383436165469059,1560.785536733204,150.09936,150.09936,1.0,0.702452908837737,0.2969477883128998,0.2517556348576685,0.23556349275506416,0.37777799724369326,0.10960025180988352,0.3320419257826669,0.5971988812178082,2.3084481158928734,0.6658804602476288,0.21724967547086252,1.9074387105305202,0.27936946266252444,0.2801770546716114,0.5335941314697266,0.37372327007484923,0.23821966700835465,0.11389601892395189,0.0026790219603541154,1.2433502254552877,0.0016615940236058213,0.003684360424532333,0.0037080766959221964
42.0,9.265897761497003,1123.163916491216,153.76032,153.76032,1.0,0.7029493838752808,0.2991492443741321,0.24947400600252875,0.23509193786579413,0.37724965095032226,0.10960025180988352,0.3348479777226189,0.5869208324994912,2.2860359972110778,0.6630500067039171,0.21353955641591948,1.8748640947538242,0.2770533058796614,0.2776708373435996,0.5385792255401611,0.3733692089932585,0.23796583802479918,0.11389601892395189,0.0024728640907260044,1.1772694568207953,0.001552429447501359,0.0033850217099378114,0.003100671579755517
43.0,9.353131022586776,1299.7589024603799,157.42128,157.42128,1.0,0.7023840191981661,0.30237007377338143,0.25186490398630274,0.2335876780549492,0.3755025527820221,0.10960025180988352,0.3369541046986506,0.5985019972930737,2.3104189414852634,0.6642333070581279,0.21636968752423796,1.8997124707994184,0.2792835258072119,0.2802838926981836,0.5187776684761047,0.37133770184845927,0.23648464631702085,0.11389601892395189,0.002547087748634648,1.242304149699521,0.001522983320607224,0.003565166478275272,0.0032824498610734432
44.0,9.285133736624447,1340.2433560014474,161.08224,161.08224,1.0,0.7032543541968238,0.3050190760124771,0.2535528131723455,0.23424565572109535,0.3766928429850475,0.10960025180988352,0.33759642916720234,0.5932614384805927,2.3308549710268096,0.6626832615262072,0.2136972544082596,1.8762486733706185,0.2791377420533431,0.2802072039513312,0.4915136694908142,0.3723675615624672,0.23734667137659787,0.11389601892395189,0.0024281479489467826,1.2153596121515875,0.001501772080352717,0.0033497115593603523,0.0024329590129952595
45.0,9.319251577910714,1167.3160134663135,164.7432,164.7432,1.0,0.7030545059426365,0.2966472553638723,0.25611675999666417,0.2351741932539165,0.377603562110094,0.10960025180988352,0.34224762342539583,0.5849495762280784,2.3546887843664885,0.6550034488403277,0.21191752977641787,1.8606228012053232,0.27603923400280245,0.27771730679521067,0.6110560894012451,0.373032379091293,0.23795492201557755,0.11389601892395189,0.0025456434097128272,1.305336968795018,0.0015160361122722957,0.003569257397833515,0.0030669986248524424
46.0,9.503659989988515,1368.6429762801304,168.40416,168.40416,1.0,0.7053811630360945,0.30255710342258163,0.25354127191540876,0.23160942381485636,0.37302682910995133,0.10960025180988352,0.3400236232101354,0.5860541955213484,2.3239844778701286,0.6618016625413272,0.21540392408303183,1.8912331275323726,0.27626552053486153,0.2785549203259944,0.5141859650611877,0.3687064291153648,0.23460536813574456,0.11389601892395189,0.0025299242640881973,1.3311097553496438,0.0013822052682296987,0.0036664798735322433,0.00396877868125155
47.0,9.424595413427207,1411.6427281294011,172.06512,172.06512,1.0,0.706251084400375,0.303173193017768,0.25680233071812686,0.23324811288833794,0.37527082315360294,0.10960025180988352,0.34118528616039645,0.6039623643341101,2.354101315991377,0.6610429352384539,0.21326055079968298,1.8724144427038891,0.27511333810546407,0.27823867262284624,0.616709291934967,0.37108269733723614,0.23660742378450475,0.11389601892395189,0.002246672294288986,1.2099909690423374,0.0013219032618388433,0.003161617652349503,0.003386641063987579
48.0,9.489042293549529,1619.1862709046095,175.72608,175.72608,1.0,0.7053764177990748,0.31052126561916354,0.2580357859781071,0.2310991227236988,0.37280045405926104,0.10960025180988352,0.33854025087688283,0.5912966086499001,2.3573988118613634,0.6554024084606597,0.20289744978292926,1.781427056887769,0.2772398578257139,0.2788197347987098,0.4715200662612915,0.36885618802927433,0.23465969679864537,0.11389601892395189,0.0022265014871275615,1.2270108607190195,0.001304155377960088,0.0031394569648291364,0.003225095349582968
49.0,9.233415777977743,1151.369083488625,179.38704,179.38704,1.0,0.7081962244703985,0.307703573565723,0.25950280163268463,0.23139841829977734,0.3731211775667006,0.10960025180988352,0.3372060892608207,0.5661140451350226,2.3722839036779617,0.657838257043794,0.2111862047183374,1.8542018124386415,0.27273846153846154,0.27704485488126646,0.6146688461303711,0.3691706139600129,0.23519175245922347,0.11389601892395189,0.0023378070324174,1.3186106429575375,0.0014261450165060404,0.0032391664359850583,0.0030357284300817034
