round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.5426544690698898,46.43554184580897,23.00688,23.00688,1.0,0.8888408026289177,0.787322082330385,0.22053956842585787,0.9253914408619915,2.645386801468674,0.6576417753957723,0.8440099453773483,0.7020547945205481,0.21649079793763115,0.7329717291255753,0.8154323839455166,1.3046918143128265,0.0,0.7742718446601942,0.4978553056716919,0.12703319271214497,0.25044197317251743,0.625,0.0021324853065945006,1.2793769826130301,0.0004954081375704337,0.0024101519689949794,0.001304277506538097
2.0,0.5588054483774162,35.43318199477956,46.01376,46.01376,1.0,0.89974899122387,0.787322082330385,0.2131226651676714,0.9219977214148063,2.6141796634721737,0.8597615101974305,0.8476778163825479,0.7020547945205481,0.23716882314658755,0.6469866316020162,0.74231934669156,1.187710954706496,0.0,0.7692307692307693,0.497424840927124,0.12645777171620953,0.250302448557883,0.625,0.0007817239215969785,0.4698020097621338,0.000187573186513149,0.0008821997835603912,0.0005877129757526867
3.0,0.3761670684588073,20.835933407424676,69.02064,69.02064,1.0,0.8926164516077537,0.787322082330385,0.25172480614217996,0.9149913543915149,2.5448116837359764,0.9465966458394104,0.8244078391058199,0.7020547945205481,0.27040746340486105,0.6710990576375192,0.7605852481660331,1.216936397065653,0.0,0.7692307692307693,0.4972684681415558,0.12647343111725956,0.25027698492524975,0.625,0.0006244270798298738,0.3757158571900163,0.0001546773033976663,0.000703526268675197,0.0006709512289870226
4.0,0.37699678047433155,15.012275168436261,92.02752,92.02752,1.0,0.920663713767183,0.787322082330385,0.27416294660062007,0.946529782351125,2.682589044340145,0.9724748414264967,0.9111668538409899,0.7020547945205481,0.28275944241635476,0.737289064212141,0.8144153009012317,1.3030644814419707,0.0,0.7726098191214471,0.4967159628868103,0.1281705936178183,0.25068665858136485,0.625,0.00043581858976412895,0.26246819369055174,0.0001078096412864443,0.0004908374645605728,0.0006028815697831972
5.0,0.35934033101751134,16.89889940678851,115.0344,115.0344,1.0,0.9175393318943558,0.787322082330385,0.28325406900823935,0.9439099125465678,2.676900904048162,0.9815973480270337,0.9050279536470196,0.7020547945205481,0.2883276779889265,0.6657790927021697,0.755189844216049,1.2083037507456784,0.0,0.7692307692307693,0.49732157588005066,0.12650584883223742,0.25028822575914544,0.625,0.0003786409333324895,0.2281981860500082,0.00010637962807163437,0.0004241842829950982,0.0005956892911447142
6.0,0.3657048086715193,21.18797367067635,138.04128,138.04128,1.0,0.9625612439497997,0.787322082330385,0.28447548473534523,0.9771425031567008,3.052596076210195,0.9839425834074412,0.9471713490283402,0.7020547945205481,0.28622759411791154,0.6827306596537366,0.7665586648696029,1.2264938637913647,0.0,0.7692307692307693,0.4963819682598114,0.12756480682545746,0.25054695077779865,0.625,0.0003899329783750317,0.23514274965077675,0.00011791504156043168,0.0004355103732476452,0.000528220621021185
7.0,0.30170735389153475,15.266964289247351,161.04816,161.04816,1.0,0.969319836051253,0.7907838214166011,0.2779271560274575,0.9837268249662333,3.0625819589097594,0.9658856902220477,0.9648486362352781,0.7020547945205481,0.27455448187942255,0.6626780626780626,0.7506723808168769,1.201075809307003,0.3747534516765286,0.7692307692307693,0.49820753931999207,0.12540699828129548,0.2499997160591417,0.625,0.0004600219493297905,0.27756913184146015,0.00012964747207584504,0.0005152837424207748,0.0006755256573335244
8.0,0.335343857213625,19.776349622673244,184.05504,184.05504,1.0,0.9698698568067532,0.7969422123231363,0.2692283540772759,0.9850990042168302,3.0644035449178726,0.9172581497528782,0.9677623599833193,0.7020547945205481,0.25651671197956033,0.6751917598071444,0.7589951486951803,1.2143922379122885,0.6783625730994152,0.7692307692307693,0.4987289011478424,0.12503177242783398,0.24990403543558498,0.625,0.00038311958351675603,0.2313107189546031,0.0001093300732299246,0.0004289059173400731,0.0005488653745212315
9.0,0.3214727522328988,19.434195584236512,207.06192,207.06192,1.0,0.9728660406354417,0.7969020373917475,0.27299783743394873,0.9853817272628409,3.0643979421266305,0.8934711636337517,0.9680025326193252,0.7020547945205481,0.25840582141444784,0.6761122068814376,0.7591426953529098,1.2146283125646558,0.7484407484407485,0.7692307692307693,0.4994422197341919,0.12452180382723987,0.24978981824429453,0.625,0.000402240778695712,0.24300100658507517,0.00011356899578861703,0.0004505657085582134,0.0005183928860204255
10.0,0.31491541577785304,24.833959940223004,230.0688,230.0688,1.0,0.9717444268306974,0.8020611583665148,0.26799798318127505,0.9853710141015146,3.064179607540223,0.9177025716802846,0.9697386455328116,0.7020547945205481,0.247504189575587,0.6580758273065965,0.7452194740484133,1.1923511584774613,0.7692307692307693,0.7692307692307693,0.5001837015151978,0.12352197846541035,0.24953737426587258,0.625,0.0004181943307440001,0.2528018303196973,0.0001230386467024786,0.0004676736635400211,0.00046269710113277157
