round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_brier,fed_ece,fed_auprc,fed_f1,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
13.0,0.644482820006979,0.4667102934609931,47.59248,47.59248,1.0,0.6709598208797547,0.5307894692815323,2.149878394193998,0.1144259818731118,0.21752748028146673,0.34290543687131264,0.24516078559672733,0.286309348148376,0.3095011381250283,0.6700745121187295,0.22256381861164376,1.9540965585482766,0.28364042434394193,0.2892013796763067,0.5319246649742126,0.3442740440983628,0.21914483026539683,0.11389601892395189,0.0033111309759710915,0.40335999336093664,0.00378498226044618,0.002979578303059112,0.0027454732719745306
14.0,0.6467821571810494,0.44361868960138456,51.25344,51.25344,1.0,0.6718889678622783,0.54027452428843,2.156599391937173,0.1144259818731118,0.21649970648575953,0.3411488095392198,0.24602126200316388,0.28268215640076705,0.31381249344708395,0.6701145825181419,0.22288361477877783,1.9569043491115936,0.280967089146874,0.2869209111850525,0.535396933555603,0.34253436543422044,0.21811513043739195,0.11389601892395189,0.0034170326896837203,0.4196117338760814,0.00386603587546153,0.003103238785895209,0.002553220283637341
15.0,0.6416419540626002,0.389603948159387,54.9144,54.9144,1.0,0.6724228789878124,0.536583828303704,2.1535323608898405,0.1144259818731118,0.21133513676556748,0.3347023967700407,0.246177772123575,0.2899847035210047,0.313733218630572,0.6697081559740234,0.22222308077753716,1.9511049014444921,0.28329952670723463,0.287263589472292,0.5253587961196899,0.3359970067098953,0.21292383888732294,0.11389601892395189,0.0034201183006486806,0.4232148465271166,0.0038162336685161617,0.0031336339716121616,0.003224354085589093
16.0,0.6455159264182615,0.40201809986682535,58.57536,58.57536,1.0,0.672965947607005,0.5635263342279021,2.152721760845069,0.1144259818731118,0.2271564684581236,0.35757132096559346,0.24600941731060819,0.27894236471129563,0.3131540507466925,0.6699294279071395,0.22258734967318133,1.9543031598128324,0.2786420115448586,0.28765743073047856,0.5422667264938354,0.35895596529278434,0.22878394732495455,0.11389601892395189,0.00352606860192313,0.44013416431425867,0.003962050537564962,0.003219040668239713,0.0023859370026435155
17.0,0.6451734707684068,0.4275313647126494,62.23632,62.23632,1.0,0.6735249475600475,0.5412285411533452,2.1638719947177307,0.1144259818731118,0.21012792886551704,0.3324973665549226,0.2474062726435783,0.2875376691652722,0.31249431481242296,0.6716037883080173,0.2246990446755624,1.9728437112941888,0.28368298368298367,0.2899036447423544,0.5334324240684509,0.33398696474666845,0.21182755660761948,0.11389601892395189,0.003315983944215556,0.41745164524581924,0.0036337561656627467,0.0030892420705120965,0.002573974369150766
18.0,0.6469685499177138,0.45081958474216843,65.89728,65.89728,1.0,0.6748106873299922,0.5431562510768302,2.1738153755932577,0.1144259818731118,0.21068499756691264,0.33313888289814697,0.24862197088556723,0.2867066145047452,0.31461039728018486,0.6717986185463126,0.22412397013169763,1.967794592375917,0.2839632277834525,0.2887802227655528,0.5327184200286865,0.3346104021243441,0.21254363158737127,0.11389601892395189,0.0033765108519669355,0.4294213069297257,0.0037190738541828944,0.003132550667200072,0.0023714326560473715
19.0,0.6420772655039332,0.47723419019193736,69.55824,69.55824,1.0,0.6742544522713815,0.5464855207754947,2.174746738656919,0.1144259818731118,0.206382142014325,0.3251376248453439,0.2486503037939401,0.2891791497005564,0.313548527815721,0.6704800225528708,0.22376416248961986,1.9646355035378953,0.28479411088106743,0.28723719277465204,0.546301007270813,0.32637606055553914,0.20815330763122955,0.11389601892395189,0.003416726396481417,0.43805452154992963,0.0038438801280241343,0.0031089449563526067,0.0021744279083175354
20.0,0.6440134588037393,0.4814787963882766,73.2192,73.2192,1.0,0.6759256652886964,0.5515379098423149,2.1849716562149952,0.1144259818731118,0.21307147139865742,0.33816521119585213,0.24969197899996698,0.2908432431934491,0.3139379115045189,0.6715874238229455,0.22540087187776153,1.9790057107111108,0.283179802115319,0.2874702119653832,0.5141770839691162,0.3395785259478429,0.21488107074304827,0.11389601892395189,0.0033271989567141298,0.4303150171745074,0.003632240345803182,0.0031065204873601043,0.0023294055590671048
21.0,0.6483402320739136,0.4758972563866557,76.88016,76.88016,1.0,0.676063950325296,0.5201236715395857,2.188332058274685,0.1144259818731118,0.20061927447178207,0.31543555914744176,0.2501376341287357,0.2950787531995441,0.31206874525355766,0.6709382406843286,0.22531517799384582,1.978253323711764,0.2845052893590541,0.28682653379009654,0.5471675395965576,0.3170134989215981,0.20280713534041783,0.11389601892395189,0.0032215307359623924,0.420184624959802,0.0035139853171552026,0.003010850805032459,0.0020329883669750306
22.0,0.6438253546966486,0.5435411095197362,80.54112,80.54112,1.0,0.6781138891998235,0.5265599846903681,2.204678032634314,0.1144259818731118,0.20043137677720407,0.316790449280153,0.25205699760895806,0.29626744897943635,0.3164465673744926,0.6716515389718957,0.22418324190799754,1.9683149949049947,0.283987915407855,0.28796147672552164,0.5527113676071167,0.318173019274431,0.20273053160247506,0.11389601892395189,0.003420106390099541,0.45055494038206234,0.003778478339297989,0.0031562882585082714,0.002285995584060782
23.0,0.644845229809935,0.5761532657016385,84.20208,84.20208,1.0,0.6784554288337321,0.567188030356412,2.2029006435721104,0.1144259818731118,0.2090214563446737,0.33052003184616685,0.251607229342086,0.29262789814750095,0.3184334781707281,0.6717309519025195,0.22449181228934237,1.9710242237635631,0.2855784092260136,0.28759785743716526,0.5288341045379639,0.33206836012437646,0.21135687381936,0.11389601892395189,0.0035520752943367707,0.4719510191880545,0.003931513923618343,0.0032694399939175328,0.0023894549599613787
24.0,0.646472666976287,0.5751329539206128,87.86304,87.86304,1.0,0.67863779510277,0.5834121415738583,2.2073670514280352,0.1144259818731118,0.2157006106581178,0.33888183160115704,0.25217793327347704,0.2850234531089451,0.3151795339211077,0.6712008128631279,0.22493509963472957,1.974916259232188,0.2823605427525307,0.28912434539033005,0.5259551405906677,0.3402862869159217,0.2180022595321322,0.11389601892395189,0.0033897812181701574,0.4550694087465672,0.003775797819121606,0.003093165678316967,0.0027334259155310206
25.0,0.6384442998307202,0.5655656948111824,91.524,91.524,1.0,0.6801519623438097,0.5740071921932914,2.2136067410008207,0.1144259818731118,0.21606376205871086,0.3399983289982648,0.2528284692754138,0.2907199122839322,0.31624532703748626,0.6699642526357238,0.22396789167809847,1.9664242332090758,0.2828463082757082,0.28869734126502367,0.5179356336593628,0.3415781801499079,0.2187361411584454,0.11389601892395189,0.0036008919183856875,0.48828997760847415,0.003854607963720488,0.003411808616032105,0.0025688524431490035
26.0,0.642830632248488,0.6016989713247093,95.18496,95.18496,1.0,0.68078780260561,0.5487415684595299,2.239484666844498,0.1144259818731118,0.21598546471445798,0.3411105760342224,0.2545372355192482,0.28975843709335675,0.3175347285581331,0.670427804284172,0.22337686587692315,1.9612350632384383,0.28257247584138623,0.2861169837914024,0.5106627941131592,0.34236412150950785,0.21849317360773257,0.11389601892395189,0.0033751408687509145,0.4624493914125196,0.0036157446311123435,0.003193552103721049,0.002479100587693796
27.0,0.6427935600654595,0.6070604751345098,98.84592,98.84592,1.0,0.680706080683811,0.562802700691623,2.2557885401768374,0.1144259818731118,0.2086356215233324,0.3306090631995872,0.25637619031652187,0.2924146869112207,0.31768795675269185,0.6704204754043547,0.22275542734214257,1.9557788713482238,0.2833930704898447,0.2856034148234381,0.5165058970451355,0.33199483266149876,0.21112272022329612,0.11389601892395189,0.0035457882852411777,0.49028854655625764,0.0037459148781423535,0.0034004764833710723,0.0022316075054805797
28.0,0.6384742038740334,0.5750105343576963,102.50688,102.50688,1.0,0.6814991581916968,0.6042453380337235,2.247760024905751,0.1144259818731118,0.21856258618424207,0.3437054442759502,0.25601243570909454,0.290321252890589,0.31702720810302615,0.6706549995585102,0.22515377997351094,1.9768362590780773,0.2808241578545732,0.285131863931711,0.5350350737571716,0.345232736470985,0.22127324509666615,0.11389601892395189,0.0033529849447429755,0.4681590454929392,0.003555631723318949,0.0032015903322551564,0.002245593519452751
29.0,0.6391733916787794,0.6122066319476127,106.16784,106.16784,1.0,0.6816270166872027,0.5667854152312211,2.242998385873732,0.1144259818731118,0.20445510411924456,0.32091502022572166,0.25598444512472196,0.29631997796325016,0.31955639683087234,0.6702557387513366,0.2252689213594375,1.9778471933233157,0.28251548356360173,0.28500345542501726,0.5321748852729797,0.3222576485930557,0.20723261311888186,0.11389601892395189,0.0034016343570973722,0.4801814783440932,0.0034887548041554538,0.0033475302571385783,0.0020844562833816226
30.0,0.6427868408782366,0.7153928081678355,109.8288,109.8288,1.0,0.6825444605292984,0.5883393098355421,2.25252423258883,0.1144259818731118,0.2151417653282121,0.339644755766711,0.2571442295553611,0.29294495924061503,0.32092151897937754,0.6706660681749468,0.22470708623244665,1.9729143156661433,0.28279723350532443,0.2871498555457857,0.5288593173027039,0.341093933782473,0.21788518964550205,0.11389601892395189,0.0034970090160857704,0.49891986593138427,0.003584292683933759,0.0034434571873465806,0.00209019356431204
31.0,0.6439917074493311,0.5632188102738879,113.48976,113.48976,1.0,0.6840528970776443,0.5808858456182007,2.25936131197051,0.1144259818731118,0.20983350756165675,0.32806146883969417,0.2579143093263404,0.2936306524494332,0.3241195820980117,0.6696322066920805,0.22391209918955596,1.9659343786112626,0.28268393435301997,0.28450487429451005,0.5308879613876343,0.32938669215010513,0.21319505719168835,0.11389601892395189,0.003399981750638869,0.4897111700674941,0.0034687813933703448,0.0033591835336580903,0.002125024875538464
32.0,0.6409896216172937,0.7772082067419356,117.15072,117.15072,1.0,0.6867372596557563,0.5608606891854772,2.2855326223770143,0.1144259818731118,0.20758685972393848,0.3260188870308292,0.25976932294016664,0.2977054604079335,0.3234394560934955,0.6696416438797905,0.22591812455199062,1.9835471571911185,0.2814232902033272,0.28715231788079476,0.5317651033401489,0.32721564926106195,0.21072843661447319,0.11389601892395189,0.003575968553353399,0.5219279077282408,0.0036318656903341524,0.003551624636853106,0.0019187102769265
33.0,0.6400362583707986,0.7300030418915132,120.81168,120.81168,1.0,0.6863310904407938,0.5572302350427389,2.288712387736631,0.1144259818731118,0.21151618243835446,0.3340820825216994,0.2601527256408851,0.2916014734051625,0.3239526963424248,0.6700273512790829,0.22459215395140686,1.9719052173488745,0.28149983110010135,0.2854928704277743,0.5633494257926941,0.3353439855928197,0.21457445701828198,0.11389601892395189,0.0036230290965014868,0.5340216754702851,0.0037214836240547808,0.0035668968543359396,0.0016090645528288943
34.0,0.6386171419399838,0.7631591836587766,124.47264,124.47264,1.0,0.6883725529805117,0.5428490338702606,2.2915338882210574,0.1144259818731118,0.20198674414537737,0.3208467722476497,0.261666944471217,0.29929583209642185,0.3246672763284817,0.6706876657813948,0.2260348838726902,1.984572296803571,0.2835639718378247,0.28976002384856164,0.5377180576324463,0.3219924344802557,0.20479269291972566,0.11389601892395189,0.0035015035745806396,0.5211529490588873,0.0036179187327985613,0.003423968296862066,0.0018431811673122224
35.0,0.6438890050769637,0.7930703293103603,128.1336,128.1336,1.0,0.6900353155136714,0.5694302122267142,2.299949122966179,0.1144259818731118,0.2144398266259703,0.3392433611022389,0.2622812039655274,0.29539036396844587,0.3293346385044943,0.6703227277247358,0.22461399586453432,1.9720969879948882,0.28232927238180394,0.29004518291794196,0.5550078749656677,0.3405884328513935,0.21776383283299294,0.11389601892395189,0.003413682869390869,0.5130884283189516,0.00350647533807319,0.003356292192552777,0.0017115530047298157
36.0,0.6400163094575724,0.7243478094718163,131.79456,131.79456,1.0,0.691158830495215,0.5800292097887424,2.302839798811388,0.1144259818731118,0.21440033305958758,0.33764147275987516,0.26249272993148237,0.2986877860147059,0.328753285449334,0.6687929746562818,0.22381933116476843,1.9651198810927017,0.280798500055145,0.2866795366795367,0.5845336318016052,0.33933203130648476,0.21815591204457782,0.11389601892395189,0.0033795704777537833,0.5144327660527779,0.003429528094291198,0.0033511732849547545,0.002270897498033848
37.0,0.637864576439182,0.8233724215883477,135.45552,135.45552,1.0,0.6918416799183438,0.571979183938133,2.3129239173708585,0.1144259818731118,0.2051188046740066,0.32575601544268695,0.26380841731773874,0.30525009302063344,0.3310529402040704,0.6685051278816742,0.22258523382229506,1.9542845827729476,0.28006197115957576,0.2836558835993785,0.5338823795318604,0.32725186443417653,0.20871225973830793,0.11389601892395189,0.0033770169835520216,0.5200485921068321,0.003442429757744351,0.0033413053453504615,0.0018233072720435907
38.0,0.6333422179709584,0.7473438133680017,139.11648,139.11648,1.0,0.6931877746798312,0.5920529402098417,2.3418167748202854,0.1144259818731118,0.2155527642526028,0.3396661209523086,0.2661583281737323,0.29516234435734445,0.33088957313058764,0.6695657071472992,0.22570419025848978,1.9816688273291796,0.27997852925389155,0.28672339059239044,0.5903753638267517,0.34120733139266707,0.21928621283965016,0.11389601892395189,0.0031882797313451017,0.4962570887419133,0.0032049067099248667,0.0031904683756117176,0.0020256857378838453
39.0,0.6393188789313691,1.0188526369615083,142.77744,142.77744,1.0,0.6958103579709778,0.5755230141606668,2.3415846086791086,0.1144259818731118,0.21510782700524556,0.34085280379498034,0.26696477329304735,0.29801255512605546,0.33397271856630006,0.6682913479712481,0.22380100421647203,1.9649589716204519,0.2776100086281277,0.2853527364757988,0.5759020447731018,0.34230381584230785,0.21909157054083006,0.11389601892395189,0.003319314531309967,0.5227558726510324,0.0031697719205518223,0.0034785475027644054,0.001800017657426494
40.0,0.6372892219225658,0.8047298620976084,146.4384,146.4384,1.0,0.6956551023470734,0.5636516877798005,2.342738795873556,0.1144259818731118,0.2119076379769122,0.33590842731398307,0.26733398469434033,0.3002245471980229,0.3342031373979872,0.6685113398602864,0.2229157228231557,1.9571862557548743,0.2809379557949063,0.28797083839611176,0.5641780495643616,0.33745345936021204,0.21600714998138015,0.11389601892395189,0.0034356079674056693,0.5477052449068651,0.0033087217619961772,0.0035814771522878334,0.0015301992158394165
41.0,0.6410310301440021,0.8402976964563738,150.09936,150.09936,1.0,0.6965424206476553,0.5867569517768162,2.365027463159522,0.1144259818731118,0.2135002776391877,0.33867271293202283,0.26894231401904406,0.30314462738746784,0.3347951493776399,0.6676545385920488,0.2214241474694425,1.9440903164252554,0.27834710743801655,0.28542274052478134,0.5574891567230225,0.3401801942259551,0.21759091647770287,0.11389601892395189,0.003504044282536105,0.5660967516760138,0.003259818700280445,0.0037567021409990807,0.001798679609501656
42.0,0.6384123319780299,0.8905861927843848,153.76032,153.76032,1.0,0.6963071277841315,0.5851695339822878,2.3774181951546898,0.1144259818731118,0.21645561821452877,0.3420962043840922,0.2699529857568874,0.30116937683434936,0.33312321814749735,0.6677706084712113,0.22320104066926835,1.9596913287926172,0.27712390327412795,0.2848047018489041,0.5317779779434204,0.3434085203901386,0.2207795700902344,0.11389601892395189,0.003467333465283294,0.5666789169554249,0.003176300796523201,0.0037661472959888693,0.0017901249333241685
43.0,0.6406245708624324,0.9690933263148137,157.42128,157.42128,1.0,0.697390214874386,0.5511294358821675,2.371259169918941,0.1144259818731118,0.20618104761820036,0.3278397814894034,0.27066260064482967,0.30796367679919473,0.3336838828965074,0.6675220791289114,0.22416460094629073,1.9681513284144279,0.2818356559346468,0.2868550368550369,0.5563068389892578,0.329322503868323,0.21066104089429136,0.11389601892395189,0.003540857508229695,0.5858912265739491,0.0031783498907874924,0.0039154017574908545,0.001529670621981284
44.0,0.6401968091777345,0.9453240018842525,161.08224,161.08224,1.0,0.69702400100576,0.561517862306696,2.3869782898033396,0.1144259818731118,0.20682267093346693,0.3269224523258098,0.27179184067985557,0.2997122179711068,0.3343948148054507,0.6663631121616285,0.22253501222915312,1.953843640292109,0.27903795736920095,0.2837759815242494,0.552964985370636,0.32814439888609526,0.21115175720907492,0.11389601892395189,0.0034815378741030172,0.5826130259083584,0.0031443164539933675,0.0038343170193529843,0.0015326844463317284
45.0,0.6448894228373525,1.1640797634887576,164.7432,164.7432,1.0,0.7003230617255085,0.5350701031964441,2.406808273746261,0.1144259818731118,0.20078351402373862,0.3197381435096272,0.273851840186677,0.31205334111588423,0.33807332644973237,0.6659562965845062,0.22322102397727944,1.9598667810006916,0.2790755160054381,0.2845210831200323,0.5195624828338623,0.3207979107155516,0.20541403153215843,0.11389601892395189,0.0033409101909972912,0.5654571222548839,0.0030299790873419196,0.003668648126531942,0.0016070568918139841
46.0,0.6419062578477394,1.2180488189891179,168.40416,168.40416,1.0,0.7008308660188989,0.5926879809987389,2.4288938576789283,0.1144259818731118,0.21993906855891243,0.3472190480482317,0.2757231137340078,0.29562904950041696,0.3391967520797248,0.6665569384437846,0.2247035212373238,1.9728830152295123,0.27909913702378447,0.2843226788432268,0.5847065448760986,0.3486121734610333,0.22468516855553233,0.11389601892395189,0.003405735735085413,0.5836576077563222,0.0029877517069001338,0.003846891452201384,0.0012932396023541146
47.0,0.6371161898417503,1.0644221154313378,172.06512,172.06512,1.0,0.7020837398353542,0.5877309289065913,2.428078725943935,0.1144259818731118,0.21489723627082452,0.3405940182144076,0.2757451496398442,0.3019214817695173,0.3420151167293728,0.6654531137674563,0.2227476867949509,1.9557109098227483,0.2751345532831001,0.2829646653260557,0.5614787936210632,0.3421774796188715,0.21994929399189875,0.11389601892395189,0.003511901069406117,0.6093232881430595,0.003003741735786276,0.0040427644294059855,0.0015205838002950941
48.0,0.6333041622354763,0.9254626875433878,175.72608,175.72608,1.0,0.7034689436143864,0.5827506816676796,2.4412276198650296,0.1144259818731118,0.2098140701789374,0.33203807845805494,0.2774370932119896,0.3058730898941688,0.3410682757993218,0.6665674172359892,0.2242330848914248,1.9687526132159607,0.2782840631251389,0.2849767681982447,0.534802258014679,0.33327589094011845,0.21503940089946444,0.11389601892395189,0.003462968757005113,0.6088752827581629,0.002872220754025489,0.00408019279958723,0.0015009610111643916
49.0,0.6415027213876142,1.1991737011996044,179.38704,179.38704,1.0,0.705833009746009,0.5597412212876545,2.4430021543102733,0.1144259818731118,0.19860734120111095,0.31589986709104095,0.27818907996056835,0.31355437853047613,0.341162052988999,0.6655123220807755,0.22349248766600804,1.962250215393687,0.2835063994204298,0.28611680327868855,0.5135181546211243,0.3165680213748727,0.2035788081431683,0.11389601892395189,0.003481179210441655,0.6200842079015274,0.002867527537354463,0.0041298518371777945,0.0013331432265243162
50.0,0.6358845970841083,1.127072208724139,183.048,183.048,1.0,0.7056831641230941,0.5585010515062621,2.4419204020201795,0.1144259818731118,0.19978430967057065,0.31843195928303825,0.2780200514308621,0.31464591737892306,0.34519097026470275,0.6630163114259896,0.2223617129691681,1.9523220835105615,0.2816521632553009,0.2818808468734613,0.5009199976921082,0.3191604080717645,0.20519939676330495,0.11389601892395189,0.0034956767072549734,0.6310023662044841,0.0028281582133297973,0.004201071352846314,0.0015027527120095973
51.0,0.6384789533919809,1.0900267200706721,186.70896,186.70896,1.0,0.7040718027819407,0.5631854785259247,2.438012262777258,0.1144259818731118,0.20522162006114175,0.3247794542969969,0.2771384833962469,0.31200089241292506,0.3396514392330563,0.6629236588237781,0.22308153154648835,1.9586420460880145,0.277554765454754,0.2817699987674103,0.5188022255897522,0.325669383687248,0.21097382719835947,0.11389601892395189,0.003463988661055112,0.6334180368121451,0.0027486063576724245,0.004228887207570898,0.0011888314553186034
52.0,0.6342678860722197,1.1848515880959312,190.36992,190.36992,1.0,0.7052357117901406,0.5757517633623886,2.4349623981198643,0.1144259818731118,0.21250948891268012,0.3374501474254201,0.2770826345089735,0.3039563881720406,0.3428176077852492,0.6615283103834817,0.21973595727053008,1.9292681109183216,0.27341389728096677,0.27900107411385605,0.5511419773101807,0.3387024055164637,0.21811432599069927,0.11389601892395189,0.0033450446692996016,0.618656068088967,0.00283672525117954,0.003899121476017104,0.0014023713542064926
53.0,0.640196773901758,1.1154089064249153,194.03088,194.03088,1.0,0.7077970474568076,0.5865819781159557,2.466585571636099,0.1144259818731118,0.20967961570050492,0.3284594269977247,0.28067672656581094,0.3069724439782355,0.34573197316052434,0.6631588606483276,0.22463987049812859,1.9723241656771173,0.2783651226158038,0.28050314465408804,0.5978978276252747,0.32989871339047794,0.21616738036697558,0.11389601892395189,0.0032366205349472566,0.6057517563076544,0.0026204138819986176,0.003907793013729723,0.001302817832807464
54.0,0.6381284237344821,1.422336296351321,197.69184,197.69184,1.0,0.7086061533087993,0.5836699975191166,2.451217336859899,0.1144259818731118,0.21373309179901326,0.33839170354505677,0.27964203841955143,0.30725832136777037,0.34881883668633057,0.661710352730452,0.2222839000050809,1.951638890499758,0.27266839378238344,0.2821252758445085,0.60716313123703,0.33999638920734726,0.22024794405541548,0.11389601892395189,0.003397253504665311,0.643797027749315,0.002801228570257267,0.004051559138886797,0.001480353278828385
55.0,0.6398911342608069,1.2482689725907146,201.3528,201.3528,1.0,0.7103766326000978,0.5779034000880499,2.476905393545377,0.1144259818731118,0.20432037349997903,0.323523063134554,0.2820828166557107,0.31172148985893383,0.34415354283853666,0.6596427552592368,0.22279285977824886,1.9561075258214877,0.27377818473160126,0.2819410319410319,0.5733308792114258,0.32466782685006446,0.2111190015693154,0.11389601892395189,0.0033732174146333146,0.6465548896703694,0.0027444218222796245,0.004069366582444443,0.0013953587684222336
