round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc_lift,fed_brier,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_f1,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6413136922870376,0.4501195956112355,36.81792,36.81792,0.5412350858791136,0.336819120872441,2.2679027422352926,0.21075223679182947,0.6892440120825684,0.5315852585681625,0.25759720138336106,0.2958795887748852,0.313773658055648,0.11381806735914382,0.6120233335470087,0.15070494986783392,1.323180136510823,0.21978616862904318,0.2437282902354303,0.4951545000076294,0.36487546232561563,0.23274902439038195,0.11389601892395189,0.009554694740964495,1.0122325068805367,,0.009554694740964495
12.0,0.6277380367183522,0.5049911832007974,38.79936,38.79936,0.5412350858791136,0.3421316266174789,2.371071019468944,0.2149070701284673,0.7004577044328466,0.5422982926784463,0.2690056496182263,0.3000766182983192,0.32059027206023044,0.11381806735914382,0.6022209191429286,0.1453553677345434,1.2762111363312607,0.21765063907486307,0.24107701941139636,0.48414313793182373,0.3645658113676983,0.2326180902862269,0.11389601892395189,0.009329824303112478,1.043808717862703,,0.009329824303112478
13.0,0.6037415380629273,0.719275410671351,40.7808,40.7808,0.5412350858791136,0.33020246801935993,2.5034164574432176,0.20739990579715364,0.7107957952488804,0.5679203171642989,0.2834908216271371,0.30669992110818034,0.334026370155168,0.11381806735914382,0.6215984397316846,0.15343702664226927,1.3471676015710332,0.23613778972979896,0.2535263206416521,0.4921019971370697,0.3613426338141971,0.22992490263443988,0.11389601892395189,0.008855531402723623,1.044777934672311,,0.008855531402723623
14.0,0.5917252449267765,0.8487608919524083,42.76224,42.76224,0.5412350858791136,0.3355240602555738,2.6055355108834144,0.21006802764342739,0.7230430364732284,0.576126179403954,0.2948616379901162,0.3098974760535336,0.3455981449559889,0.11381806735914382,0.6162370755078926,0.15068135856534584,1.3229730063344483,0.2308624031007752,0.24903066619668662,0.4908672273159027,0.3617579284251993,0.23030834884288662,0.11389601892395189,0.009036921162893615,1.1294116543140262,,0.009036921162893615
15.0,0.6405122337670811,0.7954782156282606,44.43136,44.43136,0.4559241291901578,0.34421386376262497,2.176640160889466,0.21690131831558968,0.6787996672950714,0.5167289318305199,0.24868469602587662,0.28603717222487396,0.3063428033699547,0.11381806735914382,0.6176448102570584,0.1513885918927878,1.3291824711965536,0.24414478353442157,0.2507412898443291,0.4945680499076843,0.36494902110350586,0.23269229278259082,0.11389601892395189,0.007025475265695057,0.6037795329466462,0.007025475265695057,
16.0,0.6374948987229592,0.8007662621230992,46.4128,46.4128,0.5412350858791136,0.33841935237802195,2.3346375470432035,0.21232052417796624,0.6962011920045523,0.5588336390540177,0.2656507621454669,0.2940139350526115,0.3193363984335418,0.11381806735914382,0.6120762169366498,0.14890307532888317,1.3073597895314095,0.23094973446955663,0.24658314350797267,0.4949563443660736,0.36296357432167237,0.23130389838200074,0.11389601892395189,0.006362147657932168,0.8314463393762708,,0.006362147657932168
17.0,0.615582367817625,0.7256043135413611,48.39424,48.39424,0.5412350858791136,0.3540133858372205,2.476805160529822,0.22207804727142788,0.7083330865595799,0.5556770753290129,0.2807877200501761,0.2968739520114558,0.3286916042842343,0.11381806735914382,0.6228878457003747,0.1537317471362106,1.3497552292750192,0.24972302237979171,0.2566476265511129,0.4968077540397644,0.36173035927306985,0.2302013697504325,0.11389601892395189,0.006456683399318499,0.8751662916038185,,0.006456683399318499
18.0,0.6025343237691899,0.9313879212248949,50.37568,50.37568,0.5412350858791136,0.34031401107361536,2.6183955147861564,0.21191596306869837,0.7205263481012697,0.5885905569928751,0.2960020624540307,0.3067862269631159,0.34219975692145416,0.11381806735914382,0.6025382445796785,0.14368271382781303,1.261525338508536,0.22671609931468376,0.24110582370269656,0.4849291741847992,0.36296951182055737,0.23141760840253298,0.11389601892395189,0.007380736436455448,1.0449123828439042,,0.007380736436455448
19.0,0.5811754926176433,1.0182772045706465,52.35712,52.35712,0.5412350858791136,0.32718335771452434,2.7934749501055336,0.2038580796824561,0.7355591807661119,0.6002499353334068,0.3152005836822885,0.3183471103749889,0.3565387199219617,0.11381806735914382,0.6129470735908384,0.1480587089147909,1.2999463046522228,0.23964940606619767,0.24974373310968226,0.49432283639907837,0.36085760209579476,0.2297392139776492,0.11389601892395189,0.007917641821397758,1.1764191405382007,,0.007917641821397758
20.0,0.6470911330475768,1.2797041538356466,56.00768,56.00768,0.9971592150692714,0.33589723184939296,2.1746911746873105,0.21285795383428238,0.6788102310907835,0.5405116532447017,0.24831943255210534,0.2799326018472961,0.30525116744370145,0.11381806735914382,0.6123215712676587,0.15051270519327034,1.3214922401613294,0.24018871970834227,0.2458715596330275,0.4940503239631653,0.36458778750633064,0.23245556219751534,0.11389601892395189,0.006438490368157949,1.5883218506351113,0.006578039836283792,0.0063557108701456835
21.0,0.6386034619494042,0.9230584051420261,57.98912,57.98912,0.5412350858791136,0.34604212978493043,2.3279162273970866,0.2183058914827361,0.6963683120710512,0.5923801999441813,0.26483469536516246,0.2853225869391108,0.3218037675254262,0.11381806735914382,0.6158240354027061,0.15228494460709693,1.337052392575523,0.246163417669017,0.24822632915827275,0.494619220495224,0.3662783634972216,0.23364967507583256,0.11389601892395189,0.005717966326371401,0.9070219330023974,,0.005717966326371401
22.0,0.6228141553193436,1.1721774490629913,59.97056,59.97056,0.5412350858791136,0.35080310904840406,2.5238048808095095,0.21937170268368406,0.715309237931769,0.5556422729667795,0.2863927542187349,0.30267540147276106,0.33714163364012484,0.11381806735914382,0.6157750925409121,0.15312660416875534,1.3444421114577993,0.25002476473501734,0.25052275216568753,0.5001338124275208,0.3697581738136071,0.2362685381515775,0.11389601892395189,0.006468021516299487,1.0612326947739348,,0.006468021516299487
23.0,0.5952805871241016,1.0109811838136997,61.952,61.952,0.5412350858791136,0.317394418270605,2.6350958026489155,0.19716762082824457,0.7266642821334175,0.5598374933501554,0.2988011342794221,0.32009672441472586,0.34722152359344327,0.11381806735914382,0.6237452618917475,0.15619016492684795,1.3713399853873363,0.25402386948428773,0.25733634311512416,0.49786168336868286,0.36162105525687105,0.2300774504054657,0.11389601892395189,0.006410604163059788,1.1006057497579604,,0.006410604163059788
24.0,0.5746537187673347,1.5744318278008713,63.93344,63.93344,0.5412350858791136,0.3253521674393376,2.7803766818654543,0.20259263853717815,0.738656933415253,0.5702388367414251,0.31444073928283794,0.3239756462830386,0.3581944087617811,0.11381806735914382,0.6294747517329412,0.1606705472846457,1.4106774653109257,0.26057193331125095,0.26363066638813454,0.4978964328765869,0.3611244257927433,0.2296374722579325,0.11389601892395189,0.00684830031955785,1.2263414894696325,,0.00684830031955785
25.0,0.6440454552390297,1.5161899587393886,65.60256,65.60256,0.4559241291901578,0.311282881055535,2.2354135461865536,0.19813929957612803,0.6855765384799417,0.5435868992702669,0.2552730632940709,0.287456211699418,0.3085836953134723,0.11381806735914382,0.6317567440377179,0.16258701095225836,1.4275038977509595,0.26180836707152494,0.26446609663949094,0.49514028429985046,0.359363045335878,0.22832443368863842,0.11389601892395189,0.005610420252543708,0.5510624484159052,0.005610420252543708,
26.0,0.6427528427695683,1.4684432587311766,67.584,67.584,0.5412350858791136,0.35325020181784933,2.404833184832046,0.22201989219847715,0.704721479166317,0.5681107617921712,0.273375391900389,0.28880584489706984,0.3239985209601026,0.11381806735914382,0.636839372388867,0.16777711217714922,1.4730726654210242,0.2675818611454934,0.2679611650485437,0.5005481839179993,0.3619380164256819,0.230146390654561,0.11389601892395189,0.005084990739541053,0.9388982029631734,,0.005084990739541053
27.0,0.6121008361074372,0.907253949596587,69.56544,69.56544,0.5412350858791136,0.32026260300736725,2.5612390282865687,0.2011485146653681,0.7182149410295298,0.5793494890086636,0.29027678265947626,0.3055751766657432,0.3347775540207911,0.11381806735914382,0.6414446823430068,0.17385471861246488,1.5264336739333029,0.2699871740059855,0.27358383471449654,0.5024130344390869,0.3603972318359167,0.22899116556752216,0.11389601892395189,0.005416478568306505,1.0297678331844509,,0.005416478568306505
28.0,0.6021926309291485,2.506876381590669,71.54688,71.54688,0.5412350858791136,0.32740614136991986,2.6633809347741058,0.20597442453772744,0.72726380565242,0.5735303956831181,0.30109645874402274,0.3093735843382824,0.3483530330338392,0.11381806735914382,0.6301956424388123,0.16091104490867109,1.4127890195715358,0.2620549797205949,0.2624588489045294,0.5002089738845825,0.3614731363007572,0.23001804820268135,0.11389601892395189,0.005838614301865605,1.15551569534,,0.005838614301865605
29.0,0.566663247066719,1.2754076414050153,73.52832,73.52832,0.5412350858791136,0.31318857177388754,2.846460896001588,0.19567461765600833,0.7439654368502487,0.5884625661268076,0.3213575370408893,0.32718573494555026,0.35973817420881027,0.11381806735914382,0.6251254003965325,0.1571106907109527,1.3794221448236497,0.24530038122781647,0.2580645161290323,0.49558359384536743,0.3543183779311808,0.2249810562494898,0.11389601892395189,0.005717630672055887,1.176199052715674,,0.005717630672055887
30.0,0.6497714568633751,2.078259539677397,77.17888,77.17888,0.9971592150692714,0.33755143854238245,2.2613171411843207,0.2125975881001323,0.6882567129093068,0.5495385100397255,0.25882466500583995,0.2904591217232285,0.31512674504401517,0.11381806735914382,0.6164965981699184,0.15286539658524548,1.3421487250341326,0.24871120462914256,0.2516623010276043,0.4990243911743164,0.3668305192417776,0.23413524060977287,0.11389601892395189,0.0049874787190319686,1.578535404521972,0.005377769167166438,0.004794446448311423
31.0,0.6483768391337732,2.3701195545337717,79.16032,79.16032,0.5412350858791136,0.3368614341598151,2.4359972541084676,0.21130384932873889,0.7043681018332874,0.5670731222925977,0.27658745195675405,0.2967834037633795,0.3269002862974447,0.11381806735914382,0.6213110196384363,0.1548276366986233,1.3593770718360345,0.2541544477028348,0.25719534598897736,0.49816757440567017,0.3661825438709491,0.23357094705132483,0.11389601892395189,0.004636681305680162,0.9978477192344144,,0.004636681305680162
32.0,0.6135945608072085,1.0400337693588317,81.14176,81.14176,0.5412350858791136,0.31643630832062575,2.601083067928764,0.19994307591060895,0.7200150917848029,0.5604453088353931,0.2952674597345978,0.30997909216100217,0.3376755968550967,0.11381806735914382,0.6233858957916618,0.15644438330277274,1.3735720070007917,0.25443650610739804,0.25970873786407767,0.4958215355873108,0.3639085508582637,0.23187578427176456,0.11389601892395189,0.005014876540938877,1.104130202671513,,0.005014876540938877
33.0,0.5912633098469943,1.221840599288841,83.1232,83.1232,0.5412350858791136,0.32521716055934735,2.7769485521280965,0.201946401950758,0.7365979044155312,0.5676476349236269,0.3145593630191402,0.3197241089793149,0.352927115803476,0.11381806735914382,0.6245356263624626,0.15754514310792714,1.3832366099917828,0.2578463489379689,0.2614754098360656,0.4990537166595459,0.36839758377561416,0.23518025941377466,0.11389601892395189,0.005284365053093425,1.2073477976955473,,0.005284365053093425
34.0,0.5704324061459959,1.7592688836848018,85.10464,85.10464,0.5412350858791136,0.3123413072005569,2.9124220000454004,0.1945419860632856,0.7483417799336862,0.5738295922573534,0.3292862553965288,0.33314000940854116,0.36589366124753686,0.11381806735914382,0.6234701402612062,0.1558488173887705,1.3683429751204068,0.252135765412145,0.2594041528739091,0.4954904317855835,0.363483535527367,0.23155731517298503,0.11389601892395189,0.005454639198425833,1.2867838903330266,,0.005454639198425833
35.0,0.639028680374413,1.8394623414337314,86.77376,86.77376,0.4559241291901578,0.3375537831430506,2.295886739376219,0.21284107206290218,0.6911189326099149,0.5724402482400047,0.26301171082316516,0.2887225520746398,0.3188357334126033,0.11381806735914382,0.6199697844340516,0.1542138408479975,1.3539879822398861,0.24610091743119267,0.25600804424333834,0.496249258518219,0.36371530903604266,0.23180132353222052,0.11389601892395189,0.004717172866336671,0.5243037724867463,0.004717172866336671,
36.0,0.6334174301667617,1.588505896424776,88.7552,88.7552,0.5412350858791136,0.32550259761992756,2.4588098949821933,0.2038138556749057,0.7073604105668045,0.5741757082721517,0.280216920021678,0.299556815446406,0.3278978726248905,0.11381806735914382,0.61178914822805,0.14948738167455508,1.3124899630984246,0.23660502607871028,0.24488181188804273,0.49514564871788025,0.3625495203873958,0.2310538090763692,0.11389601892395189,0.0037864449307978866,0.914842777652666,,0.0037864449307978866
37.0,0.6092890091418657,1.4177219363042366,90.73664,90.73664,0.5412350858791136,0.32433929804679995,2.6622937061082057,0.20169957231195715,0.7246840749575884,0.5649257154295119,0.30234943096074607,0.3129834205705629,0.3453186477471859,0.11381806735914382,0.6142325515811331,0.15074176627569788,1.3235033822942295,0.24010852362649784,0.24734768111548952,0.496939092874527,0.3639949182562826,0.2320801687468324,0.11389601892395189,0.0039775087605461576,0.9803733015432954,,0.0039775087605461576
38.0,0.5865657125940935,1.3782926566173062,92.71808,92.71808,0.5412350858791136,0.3381932353542066,2.8098677803231484,0.2100533975878405,0.7376816883338975,0.5920508033455562,0.31748149179828644,0.314411468783974,0.3577747580596851,0.11381806735914382,0.6170506062665235,0.15230858655509538,1.3372599674163457,0.24764273132317893,0.25280151946818613,0.49734699726104736,0.36814358206551623,0.23513273368155932,0.11389601892395189,0.0042753177723880605,1.0839063547318801,,0.0042753177723880605
39.0,0.5689160388555462,1.7760728668661216,94.69952,94.69952,0.5412350858791136,0.31083657331062015,2.9529034111421124,0.19412146590699422,0.7513222531274528,0.6150461585333334,0.3338680640034493,0.33724359482368,0.3684179129076558,0.11381806735914382,0.6146981613396671,0.15133255014715336,1.3286904281368934,0.24068965517241378,0.25072941176470587,0.49416282773017883,0.362285524827196,0.23086290312772154,0.11389601892395189,0.004727201175532693,1.2435879416298121,,0.004727201175532693
40.0,0.642999812239543,2.280677101113029,98.35008,98.35008,0.9971592150692714,0.3174324658057639,2.2981990273075024,0.20158159021006974,0.6909213969336727,0.559056450174708,0.2635919253383796,0.28947542980091395,0.31720148107305673,0.11381806735914382,0.6327188603049748,0.163996468701162,1.4398788495905381,0.26198465963566636,0.26896478348760505,0.49520936608314514,0.3566048195009725,0.22646781706064278,0.11389601892395189,0.003834865464309955,1.4842048396822065,0.0042988041426854,0.0036316760548932357
41.0,0.6422132294707593,2.130549064334338,100.33152,100.33152,0.5412350858791136,0.34803684166870996,2.477364350592372,0.2192580260685847,0.7107148332448954,0.5940323110192611,0.281695162024548,0.29312700095892336,0.3333428961415095,0.11381806735914382,0.6308974328791319,0.16289410025372011,1.4302001228197811,0.2619347452776188,0.2682381629750051,0.4955419600009918,0.3581813594813951,0.22765590590568327,0.11389601892395189,0.00348004648542916,0.9529880471527576,,0.00348004648542916
42.0,0.6131220433264517,1.5540128180852677,102.31296,102.31296,0.5412350858791136,0.33095665574268,2.6610701271826533,0.2054803246210988,0.7292644660050333,0.5643323407820048,0.3014709181612034,0.3135524405460595,0.3471867627000782,0.11381806735914382,0.6315486615783827,0.16327657475631746,1.4335582252908845,0.2606313281715307,0.26829510475623075,0.4923322796821594,0.35726658389819,0.22694001322683532,0.11389601892395189,0.003703056075609919,1.0415372685529292,,0.003703056075609919
43.0,0.5871225946035223,1.4400291425959626,104.2944,104.2944,0.5412350858791136,0.3157059446034979,2.8115950760072477,0.19520322872941154,0.7452566351422738,0.5625601301599983,0.31799956953144715,0.33291912244867633,0.36296355403603586,0.11381806735914382,0.6296771116422819,0.1607958595880303,1.4117776995822244,0.25838359469240046,0.26860441146155434,0.4931252896785736,0.35747444959581154,0.22712050294691138,0.11389601892395189,0.0038085180423415004,1.1003461272921413,,0.0038085180423415004
44.0,0.5645097835968119,1.672922628918498,106.27584,106.27584,0.5412350858791136,0.3108495071221324,2.9670427285695005,0.19269067425233585,0.7565352368484624,0.5816236931721596,0.3341366371568972,0.33791161859469554,0.3736754047436939,0.11381806735914382,0.6232981625745331,0.15666194259338428,1.375482164113103,0.2493923189110355,0.26077812828601465,0.494238942861557,0.3561331758433029,0.2263294588636621,0.11389601892395189,0.004231874736032865,1.2613016872201115,,0.004231874736032865
45.0,0.6430249472899272,2.832343123665196,107.94496,107.94496,0.4559241291901578,0.3227669574723685,2.335195960161146,0.2041047951775379,0.6944952741806214,0.5547937884565642,0.26738274603597584,0.2905797523422553,0.3220363417682711,0.11381806735914382,0.6231384959000189,0.15662231205577068,1.37513421044459,0.2522886695993342,0.26153523489932884,0.49525588750839233,0.3596101674785659,0.22879547817968948,0.11389601892395189,0.0039824298919400435,0.4959542965516448,0.0039824298919400435,
46.0,0.6421414404518488,2.5540722482154417,109.9264,109.9264,0.5412350858791136,0.34066839350909905,2.5231272721818767,0.21247309369150502,0.7169367177774121,0.5619283981994146,0.28695375370415815,0.30597995235087466,0.3349245734915789,0.11381806735914382,0.6309464259387328,0.1648000007842951,1.4469338115701103,0.26320064987814784,0.269182911654915,0.49476489424705505,0.3616107536841785,0.22997646742928224,0.11389601892395189,0.003064423077072924,0.9371002590050921,,0.003064423077072924
47.0,0.6096222287567312,1.4780837864538072,111.90784,111.90784,0.5412350858791136,0.3237987998644855,2.690725550659097,0.201162425000461,0.730536290495349,0.5680460486541126,0.30402512681293925,0.31414689779675375,0.34885595854245605,0.11381806735914382,0.6376445577620895,0.17098501467563265,1.5012378509015223,0.26931106471816285,0.27379751093171883,0.4981474280357361,0.36033123044565313,0.22898660394718948,0.11389601892395189,0.0031710432463302723,0.9919129044283181,,0.0031710432463302723
48.0,0.5879314938971751,1.6653170154785584,113.88928,113.88928,0.5412350858791136,0.3333966674973743,2.910172179027668,0.2069793383115998,0.7465172323586173,0.5844244761177306,0.3279318768231825,0.3245795439214819,0.3642280902195894,0.11381806735914382,0.641434303946416,0.17839240753127833,1.5662743019173526,0.2719389524800555,0.27417027417027423,0.4977674186229706,0.3611140937525047,0.22948210630151045,0.11389601892395189,0.003556094456850328,1.1417896775528789,,0.003556094456850328
49.0,0.5657191486290041,1.8565003245564262,115.87072,115.87072,0.5412350858791136,0.3285519588195044,3.077676187026906,0.20303347692892004,0.7592164445917482,0.5929309138232595,0.3464885218392072,0.3312464329419314,0.37591652989261154,0.11381806735914382,0.6384573606525193,0.17269697414376994,1.5162687491217697,0.2675568743818002,0.27446594340677777,0.4941660463809967,0.3574267514258124,0.22685497693642637,0.11389601892395189,0.003717132588533565,1.2223014873452485,,0.003717132588533565
50.0,0.6428331067036599,2.765058074316566,119.52128,119.52128,0.9971592150692714,0.3280608148660703,2.3538484777970696,0.20570552645321247,0.6944867142833511,0.5504145114891628,0.2701007999980332,0.2931394518304331,0.3201059726988094,0.11381806735914382,0.6283231387443792,0.16271925599493453,1.4286650010443456,0.26007923560941504,0.26794845571691556,0.4937642514705658,0.36201679542629966,0.23037140070896064,0.11389601892395189,0.0032226864051588195,1.506684041582048,0.003524447392155774,0.0031044690228147318
51.0,0.6385663173425143,2.0862580386874248,121.50272,121.50272,0.5412350858791136,0.3490757840149273,2.5168868325112164,0.21875364058530036,0.7134697339223277,0.5725065745758043,0.28696915290054287,0.2921901590574696,0.33450576773199064,0.11381806735914382,0.6284066929940778,0.1630277274444788,1.4313733612878254,0.2680970732215394,0.2686505046301113,0.49992823600769043,0.36575740934351236,0.23309214305636408,0.11389601892395189,0.002685259899069976,0.9169229280669242,,0.002685259899069976
52.0,0.6106645474605675,1.54709316555491,123.48416,123.48416,0.5412350858791136,0.32672317933559636,2.7302698646501433,0.20340029879603339,0.7334308089516015,0.5885429275309774,0.31002864127781643,0.31192268047912985,0.3480001129483175,0.11381806735914382,0.6278751233171875,0.16228022007049414,1.4248102927886204,0.26852659110723626,0.26922664378418965,0.4991740882396698,0.36387461068312954,0.23172706156029407,0.11389601892395189,0.0028752286360700504,1.0028013429837301,,0.0028752286360700504
53.0,0.5871111280261625,1.5114064803451837,125.4656,125.4656,0.5412350858791136,0.32020098686642384,2.8547094149672327,0.19918045074164062,0.7450723517776275,0.5936861989368309,0.32308782955660137,0.3239464627201129,0.35869002245506165,0.11381806735914382,0.6297842714107075,0.16574828148164222,1.45525965742764,0.2684837428908681,0.2689596240119632,0.4997687041759491,0.3653205918084694,0.23275820781629558,0.11389601892395189,0.0027220784591346315,0.9730249667773023,,0.0027220784591346315
54.0,0.5761836052777989,5.063846047065502,127.44704,127.44704,0.5412350858791136,0.30817400393514993,3.0322885153686308,0.19142395821584865,0.7594994116791235,0.6102369463477527,0.34250025080477614,0.33952237628479776,0.3705320145979849,0.11381806735914382,0.6318994689523804,0.16832587410550526,1.4778907612029535,0.26550319953461315,0.2691125013254162,0.4945686161518097,0.360759383684058,0.22942993482575877,0.11389601892395189,0.0034029257533418848,1.2464418176095933,,0.0034029257533418848
55.0,0.648973862443716,2.8627126654280843,129.11616,129.11616,0.4559241291901578,0.33964981657014925,2.420747564285812,0.2141935671508079,0.7013007969583052,0.5769982483726948,0.2781080951265169,0.2914624025283039,0.3265917366856483,0.11381806735914382,0.6284721383849128,0.16686755462325092,1.4650868063673763,0.26598122485471615,0.2670157068062827,0.498523473739624,0.3618623571405414,0.23040403515167146,0.11389601892395189,0.003316471125562463,0.45952475955709815,0.003316471125562463,
56.0,0.6403487257369294,2.969331780098617,131.0976,131.0976,0.5412350858791136,0.351342771380636,2.603554508416528,0.21916359033453317,0.7230467463638945,0.5857709752639059,0.296929752089079,0.30165128224257537,0.3412004427812387,0.11381806735914382,0.6255006917508789,0.16310236061057706,1.4320286358690038,0.2622425629290618,0.26525542715196027,0.4970046877861023,0.3638022389358348,0.23187618983654948,0.11389601892395189,0.0028583423504530744,1.0702255243668333,,0.0028583423504530744
57.0,0.6060362334082151,1.8043368175474714,133.07904,133.07904,0.5412350858791136,0.31808958796716935,2.7870520856200067,0.19745910602220695,0.7381936140326996,0.5698028350442995,0.3156241397026884,0.32662094990343477,0.35234937649898074,0.11381806735914382,0.6305640943419593,0.16708931713494815,1.4670338675007886,0.2635061966069065,0.2687729928586886,0.493412584066391,0.3600185051034673,0.22896749013770923,0.11389601892395189,0.00269835184153865,1.0314766040537506,,0.00269835184153865
58.0,0.5859909088868183,1.912677206274617,135.06048,135.06048,0.5412350858791136,0.3157218549707163,2.9478377058034595,0.19624528431308333,0.7489232940665478,0.5775070533911537,0.33291549125057235,0.33530304096457325,0.36672318465158205,0.11381806735914382,0.6326718249598455,0.17027557313529704,1.4950089980668213,0.2653950312021665,0.27020736352094793,0.49303820729255676,0.3596755785649049,0.2286536296755246,0.11389601892395189,0.002929169488762543,1.1446651415899396,,0.002929169488762543
