round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auroc,fed_f1,fed_f1_best_threshold,fed_brier,fed_ece,fed_prevalence,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.5265971432126111,1.6183303355091794,51.69504,51.69504,0.5370394650583453,0.3831782257802513,0.774725886091342,0.3620526710146307,0.5960489304453213,0.18549355584521648,0.30298598106186575,0.11456628477905073,3.4926242467025563,0.4236815148035772,0.6625671038008826,0.2209547673173525,1.9399691877280056,0.27615584415584415,0.2831263696128561,0.5727300643920898,0.3506250886177284,0.22593362709512646,0.11389601892395189,0.01019622039648626,1.4145554900169373,,0.01019622039648626,
32.0,0.6410340448432612,0.7994760432142761,55.356,55.356,1.0,0.25678319049709225,0.6905806470044873,0.30397821652184753,0.5446158859001272,0.20222213214187693,0.3207659367943282,0.11456628477905073,2.288381748675278,0.32657912258112587,0.665474046252962,0.22371369558707102,1.9641924072556403,0.28298001211387036,0.2845829607868183,0.5117282867431641,0.3227103662621939,0.2058473852712952,0.11389601892395189,0.005223616337688435,1.237679208764348,0.0055920249938971826,0.004999439324360379,0.004330462786806574
33.0,0.640924933169316,0.8306189333428392,57.32208,57.32208,0.5370394650583453,0.27912164056320843,0.7066030215173609,0.3108624639901074,0.5658939105204006,0.20838431933127483,0.3317199834812037,0.11456628477905073,2.4976828773238973,0.34679077359299315,0.6658534412780281,0.2247390232493956,1.9731947206991785,0.2831281679942071,0.2860122539434233,0.5168474912643433,0.32567934796864334,0.2076481077535248,0.11389601892395189,0.004608067965680881,0.6783916503190994,,0.004608067965680881,
34.0,0.6146710241446031,0.7299848702792986,59.30864,59.30864,0.5426336261527032,0.3001066647540403,0.7214122543585466,0.3135313531449483,0.6154815137956627,0.21482829534657683,0.3418223588610984,0.11456628477905073,2.697288641822925,0.36448843287323346,0.6657343469809959,0.22438989094405268,1.9701293606572614,0.28046242774566477,0.28465412138881524,0.5276347994804382,0.32770878170899614,0.20928774720700238,0.11389601892395189,0.0052238195620212344,0.8016426395624876,0.0043144205554886345,0.005228027112432788,
35.0,0.592395248424525,0.814667829558562,61.27472,61.27472,0.5370394650583453,0.3179352510371611,0.7342836262643136,0.3260309419891447,0.5890606301160718,0.20122516766365658,0.3251548078913398,0.11456628477905073,2.863608089017012,0.3717511240926894,0.6657343469809959,0.22438989094405268,1.9701293606572614,0.28046242774566477,0.28465412138881524,0.5276347994804382,0.32770878170899614,0.20928774720700238,0.11389601892395189,0.005680900029314943,0.8980691283941269,,0.005680900029314943,
36.0,0.638499411839037,0.9402605214428492,64.92032,64.92032,0.9958043791792317,0.259489010824574,0.6926653639071082,0.29479691019262827,0.5550500484898426,0.21814836143467597,0.34484385128679257,0.11456628477905073,2.3077539410382775,0.3310651090697066,0.663497131120035,0.22896347970397568,2.010285187025317,0.2724497315506895,0.284933870040253,0.5517398715019226,0.34537494796737406,0.22025991475806925,0.11389601892395189,0.0048475713343181116,1.2291547554250428,0.004878405066260223,0.004828795042436805,0.005922776936517064
37.0,0.6344200025572891,0.7978637145982848,64.93072,64.93072,0.0028407849307285522,0.2852331848029315,0.7136826410626008,0.31934555990263125,0.5650271194438619,0.20157420405193374,0.3231747124013932,0.11456628477905073,2.5465958698112128,0.3494034564834516,0.6633741213940594,0.22894510603003687,2.010123867304818,0.27380439465747525,0.2848009299622203,0.5491281747817993,0.342281798410682,0.21803106986123053,0.11389601892395189,0.005930481977516226,0.003575813625502633,,0.005917168178783516,0.009401542381878446
38.0,0.6305650737713467,0.8224290640409906,66.61024,66.61024,0.4587649141208863,0.26548589478031165,0.697593432373576,0.300989290685474,0.5662568128823364,0.2102166894515478,0.3320261156527661,0.11456628477905073,2.3608092109636347,0.33315740792816506,0.6642756614577574,0.22846721442825563,2.0059280086058378,0.27458533975387905,0.2852601156069364,0.5508573651313782,0.3419343485631041,0.21793206997693776,0.11389601892395189,0.004387523071345802,0.4487613367573431,0.004364156191565689,0.008331793012690018,0.003942944489178278
39.0,0.6299257510876412,0.8044991546559206,66.62064,66.62064,0.0028407849307285522,0.2905533601417173,0.7133282792843764,0.30513901958777423,0.5749651853111939,0.21594677705250007,0.34594692637852875,0.11456628477905073,2.609625322865049,0.3515286961412144,0.6643423994421217,0.22839085720425042,2.005257596902895,0.2730112453144523,0.2856330822793804,0.553351104259491,0.346740181658002,0.22123040375368652,0.11389601892395189,0.0061660780211710425,0.003917908620678645,,0.0061718512804456345,0.004969744105691447
40.0,0.635993531192468,0.6919816065257466,70.2816,70.2816,1.0,0.26422048052175545,0.6959779473406081,0.2958247705680313,0.559988184131229,0.21986703399506713,0.3493035867074853,0.11456628477905073,2.3466622834255624,0.33442548050334747,0.6620551740159686,0.2250316909518102,1.9757643250205552,0.2736136502132846,0.2843002474566951,0.5509194135665894,0.3515467666746883,0.2242568196922676,0.11389601892395189,0.004806392483964854,1.2978996581441606,0.0038327160928714604,0.005459007346993506,0.0038760801987126406
41.0,0.637680664653261,0.7373610501064083,70.292,70.292,0.0028407849307285522,0.28969814959336315,0.7159006204894574,0.3136442509705785,0.5615705618566581,0.2097311033241394,0.33530448416434866,0.11456628477905073,2.588997600720624,0.3551470178883773,0.6619498464674974,0.22511874318999703,1.976528638286368,0.27280163599182006,0.284805751417116,0.5503783226013184,0.3497572736161675,0.22309165622928182,0.11389601892395189,0.006008006184126388,0.004030878745652444,,0.0060153823525305105,0.004436112466261426
42.0,0.6130097031562363,0.7684268039288227,70.968,70.968,0.18465102049735588,0.31124814636767084,0.7295834755968248,0.32251600431284116,0.5811277463193596,0.20114583983366957,0.3244934558573405,0.11456628477905073,2.796255683074937,0.36777466847947843,0.6620953699098985,0.22524896546948062,1.9776719818440611,0.2737401615046509,0.28595317725752506,0.5519644618034363,0.350687490486599,0.2236026696785187,0.11389601892395189,0.00842646591147599,0.37208910866684164,0.00354644554516433,0.008516056428262355,0.0023420332962941996
43.0,0.5963394807613372,0.8586854555173421,70.9784,70.9784,0.0028407849307285522,0.3265861740190347,0.7422945026895983,0.3365986052522301,0.616787349425109,0.2024328559037556,0.3258307266396032,0.11456628477905073,2.9416033973784463,0.3800444967451741,0.6619900674603307,0.22511495600831477,1.9764953870654909,0.27320234113712377,0.2851546103260109,0.5493148565292358,0.3465995293935014,0.22086357785939056,0.11389601892395189,0.0063366360037720535,0.0046592702110501705,,0.006352055432442034,0.003194245338947954
44.0,0.579937758413367,0.9803837020077862,72.97024,72.97024,0.5440758708098422,0.33553934917403394,0.7496795387435096,0.3328717298719602,0.6071940439444983,0.21193232599503273,0.34225730805817384,0.11456628477905073,3.0361988850722335,0.3828821987738327,0.6612769323156364,0.22348687008524099,1.9622008933820827,0.2729145211122554,0.28518024032042727,0.5476325750350952,0.3508453310931675,0.22421583111028903,0.11389601892395189,0.007280643516281332,1.2557761810530792,0.003488428167051232,0.007298471141691476,0.001306361054019105
45.0,0.5605096438275998,1.2448014970309609,72.98064,72.98064,0.0028407849307285522,0.36251215979714896,0.7648529551042943,0.34861867509778177,0.6149628684440579,0.196461390390176,0.31911854678073165,0.11456628477905073,3.2797651616438492,0.4044041666488853,0.6611968793629738,0.22336455423735882,1.9611269678047203,0.27223831195697146,0.28472407358037854,0.5463184714317322,0.3499323687084404,0.2235991620053621,0.11389601892395189,0.006251869075045551,0.005030359326156031,,0.006265398725433405,0.0035191005803593633
46.0,0.5390769684304105,1.3850785770784209,74.96208,74.96208,0.5412350858791136,0.3749660765683704,0.7745813125398353,0.35094494077661326,0.6064080267105295,0.1940217816077915,0.31513346763356354,0.11456628477905073,3.402677370298765,0.4160913775228405,0.660527064925693,0.22390999095919592,1.9659158684791267,0.2725354235755201,0.28490870032223414,0.5538324117660522,0.35073323331829914,0.22527118191948622,0.11389601892395189,0.007160552352392471,1.3000936742173508,,0.007160552352392471,
47.0,0.5197909144660828,1.6928968589428144,75.62768,75.62768,0.18181023556662734,0.3952537071744765,0.7836022631102189,0.3690992476368502,0.6292516990818846,0.1777606675216095,0.28989116976485046,0.11456628477905073,3.5954713340296407,0.42626833182248075,0.6606338607600178,0.22367574585234815,1.9638592109325255,0.27256171590449213,0.28453947368421056,0.5575910806655884,0.34999821998576064,0.22512741115367899,0.11389601892395189,0.00711020963378352,0.35325701627880335,,0.00711020963378352,
48.0,0.6450109825639501,1.1291205981350496,79.28864,79.28864,1.0,0.2670483223748962,0.6999030392001563,0.30101641765322845,0.5630363709478914,0.2112554101667669,0.33346107514157936,0.11456628477905073,2.3721422178454614,0.3378338821750323,0.6591720002254885,0.2247517493279665,1.973306454881735,0.2736529486635554,0.28391734052111406,0.5380295515060425,0.33562342870174844,0.21682797922872965,0.11389601892395189,0.004143083616837767,1.2639771309841308,0.0040145024794522146,0.004215348143781621,0.005607239530839721
49.0,0.643058427736136,1.1391093763942324,79.95424,79.95424,0.18181023556662734,0.28840056515509155,0.7194647238481839,0.3183714239191316,0.5765220993252975,0.19175614283786782,0.30360767118351156,0.11456628477905073,2.575069698837584,0.3514078148384244,0.6589724137449828,0.22475462036981303,1.9733316624515311,0.2742894910773298,0.2835373469897577,0.526201069355011,0.3286384472132142,0.2119411986493787,0.11389601892395189,0.0042470232210801056,0.21997285960242152,,0.0042470232210801056,
50.0,0.6135910002291658,1.0097192898018548,81.93568,81.93568,0.5412350858791136,0.30868201891900715,0.7342218526798147,0.3290800385031343,0.5688002851940469,0.19226767584866786,0.3101815337176376,0.11456628477905073,2.7666071042616727,0.36719769610371983,0.6589985793518649,0.22431937989089307,1.969510277972671,0.2766941030555869,0.28354430379746837,0.5312713384628296,0.32571331459832586,0.20952331261402546,0.11389601892395189,0.00483366371842465,0.9489728696644306,,0.00483366371842465,
51.0,0.5900084645225733,1.1029544844937442,81.95616,81.95616,0.005594161094357764,0.33162952575635174,0.7475084718796293,0.332577008587758,0.588919217394714,0.19716829341461745,0.31792246284130166,0.11456628477905073,2.988786315600758,0.3804953448942827,0.6592658575750674,0.2242148769296735,1.968592748438216,0.2758165621906961,0.2833692142088267,0.542272686958313,0.3238330084818898,0.21026991959602673,0.11389601892395189,0.004849990824836263,0.007119801826775074,,0.005253742965816666,0.004354868717215582
