round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_ece,fed_prevalence,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,fed_auprc,fed_auroc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
15.0,0.6102864570141797,0.5034106655626039,40.88416,40.88416,0.36082339058607577,0.3101289037952716,0.33014194634349125,0.11385951661631419,0.5815255709971636,2.575675756151515,0.3379117211974514,0.2877147690129142,0.7107621983510868,0.20618985492948996,0.6653860118489915,0.2195566336238924,1.927693660394661,0.27872242647058826,0.2795637198622273,0.5378700494766235,0.3320920619234458,0.21100475764679727,0.11389601892395189,0.009683594002285861,0.7651175570208579,0.0088650335111638,0.009687369315240111,
16.0,0.641990933387049,0.4646939226014476,44.54512,44.54512,1.0,0.28356464739780285,0.33286797479057667,0.11385951661631419,0.5424169133260681,2.13421940753085,0.30965330725045764,0.24140842992645678,0.6762417276000133,0.21027563947983713,0.6666692434874244,0.22273611487379402,1.9556093090708853,0.27846282772656533,0.2810882548108825,0.5207685828208923,0.3307526970146359,0.21039605623996188,0.11389601892395189,0.006943480965262895,1.4081174056891541,0.0057041698064008274,0.008027696642927108,0.0042607364408943655
17.0,0.6466900041480872,0.4822125065035026,44.5656,44.5656,0.005594161094357764,0.2998471116484632,0.33040146684848065,0.11385951661631419,0.5754831535657275,2.3401892745006796,0.3247163009006403,0.2631072958031551,0.6944249036536985,0.20821835998093213,0.6666798352246945,0.22270674204896293,1.9553514174860116,0.27866714099371515,0.2807486631016043,0.5242354869842529,0.33176084293564506,0.2112238186115485,0.11389601892395189,0.009458400809792525,0.008540703915059566,0.010107058683121086,0.00894098768334986,
18.0,0.6242484091648244,0.5100204047157704,46.55216,46.55216,0.5426336261527032,0.31238902049405065,0.32851785266244815,0.11385951661631419,0.5674306042060961,2.5052585086261256,0.3338705802517569,0.28074975347214093,0.7085250170684827,0.20416699071755676,0.6660848406187001,0.2210550695599664,1.9408498352129793,0.27885304659498206,0.2800917541953398,0.5020485520362854,0.3317127944979864,0.21110683956977178,0.11389601892395189,0.0078074353779552155,0.8869511994998902,0.008588248897863526,0.0078046148820356855,
19.0,0.6071327367456967,0.5298458864797276,46.57264,46.57264,0.005594161094357764,0.314530956949324,0.3297262880428294,0.11385951661631419,0.6020463459279992,2.681305175649409,0.3473811872349924,0.29929817572544243,0.7171524606006895,0.2058734672719752,0.6659836920376591,0.22098031168310467,1.940193465679013,0.27859995301855767,0.2796296296296296,0.5245620608329773,0.33418701283344593,0.21288134323895183,0.11389601892395189,0.007949098705648626,0.007526325527578592,0.007866228403093919,0.00801773138450808,
20.0,0.6464488175617269,0.5765489189818396,50.2232,50.2232,0.9971592150692714,0.2818152878202758,0.3362097502231207,0.11385951661631419,0.5565356943617533,2.145922097953224,0.31118130756629897,0.24314468473767592,0.6785271640722951,0.21238703751199892,0.6665159895827503,0.2212740958795848,1.9427728727492135,0.27867555656006326,0.28220255653883974,0.5162414908409119,0.34144340210066776,0.21712172141486144,0.11389601892395189,0.0059065451928798,1.2901325380662456,0.004990022910747496,0.0066781228949948914,
21.0,0.6401721357398505,0.5067971323311112,50.24368,50.24368,0.005594161094357764,0.2918596532359965,0.34683805208161755,0.11385951661631419,0.5705078265161703,2.3618485787512733,0.32396162057304095,0.26603095937765636,0.6943692831966153,0.21871995487226809,0.6664359742784429,0.22103908600303843,1.940709500571971,0.27778394581991783,0.28260337655982387,0.5184178948402405,0.34344796391868754,0.2186016659805944,0.11389601892395189,0.008156274447906073,0.008073391392827034,0.008410611873218841,0.007929575665902047,
22.0,0.6199635426171922,0.5039486951807151,52.23024,52.23024,0.5426336261527032,0.3038893976069644,0.3362686452286998,0.11385951661631419,0.5781228266738933,2.5246732668819094,0.34011914216839345,0.283548410739434,0.7062673794273927,0.21003073540506753,0.6661981496184792,0.22085989264530825,1.9391361939768579,0.27664001752272477,0.28269085411942557,0.527819037437439,0.34717440191704907,0.2215529007284096,0.11389601892395189,0.007492278997628028,0.9245336495805532,0.006390655337653731,0.007496658796396,
23.0,0.603470220763564,0.5985668060334913,52.25072,52.25072,0.005594161094357764,0.3160986034482878,0.3284941507155903,0.11385951661631419,0.5742922146473555,2.7103879763185166,0.3511992286633445,0.30298984245565974,0.7210261236547544,0.20348094116299204,0.6661228027102197,0.22094566609768707,1.939889279582388,0.27645459488852636,0.28267134444305225,0.5280624628067017,0.34804105126741963,0.22200773586254155,0.11389601892395189,0.006794325643726955,0.007207783404737711,0.006709676084931184,0.006866463824448576,
24.0,0.6459574311449267,0.5493108327912346,55.91168,55.91168,1.0,0.28604940716531085,0.31418764479842864,0.11385951661631419,0.5334768786722529,2.184933807257519,0.3116650181272593,0.24751022267353323,0.6811652989912457,0.19731212458420913,0.665505670871352,0.22254477932684563,1.9539293948056102,0.27545887151597553,0.2798429923805126,0.46695879101753235,0.3119104310849172,0.19793970284915513,0.11389601892395189,0.005700434537179156,1.3480810958899383,0.004510838596600144,0.00669014396846128,0.003784381471476916
25.0,0.6453262727409756,0.6272082323341512,55.93216,55.93216,0.005594161094357764,0.29692487591920436,0.32604747418546814,0.11385951661631419,0.5639553041200173,2.4062079600484143,0.3322252576954697,0.27065168323752326,0.6979546923456982,0.20405901088269482,0.6654216648413909,0.22234036693822773,1.9521346666794726,0.27409326424870467,0.2801287948482061,0.47693219780921936,0.3188761658998416,0.20235247494867117,0.11389601892395189,0.007280110599233056,0.008304126095026731,0.0077538348724136095,0.006867676164500605,
26.0,0.6207998192104525,0.5312150417405562,57.91872,57.91872,0.5426336261527032,0.30388226356760395,0.3416776475379355,0.11385951661631419,0.5799667451939613,2.523384804165353,0.3378357374457065,0.2831874982920811,0.7098992202144849,0.21258945274767158,0.6651350604625056,0.22062601346018984,1.937082749200403,0.27744388568625045,0.2806857142857143,0.48642697930336,0.32745030639266876,0.20777036798190693,0.11389601892395189,0.0076082993553839885,1.0312490887008607,0.006379423778191469,0.0076132439495331045,
27.0,0.606830637075046,0.7899366718852955,57.9392,57.9392,0.005594161094357764,0.31700377959970477,0.31719680890991486,0.11385951661631419,0.5699929509945927,2.7034555940831684,0.3534485930200532,0.3021766074980182,0.7218710989144378,0.1975662700957413,0.6650269092873924,0.2203645693987176,1.9347872865148563,0.27699180938198065,0.279912311064959,0.485893189907074,0.32584414570530706,0.20688712923489735,0.11389601892395189,0.007324281176327388,0.008840551134198904,0.006272441843700649,0.008234469474943423,
28.0,0.6438506808512265,0.9006775856480769,61.5848,61.5848,0.9958043791792317,0.2842427329940302,0.3302652601641298,0.11385951661631419,0.5505566546732834,2.201821719799478,0.31221078127034224,0.25025647685132263,0.6835780957045581,0.20828515111943394,0.6647846170226084,0.2193505294433412,1.9258840784400117,0.27726161369193153,0.2804186105156979,0.5064418911933899,0.33417301931526233,0.2115702630998821,0.11389601892395189,0.0057331121823765135,1.4599822840536945,0.004696058135655383,0.006563736773390232,0.0021204398105974863
29.0,0.6422183269854287,0.6880474796594881,61.60528,61.60528,0.005594161094357764,0.3073630704238742,0.3296270515002528,0.11385951661631419,0.552352573940191,2.3878057379451763,0.32841854754550687,0.26928291801045723,0.7015655016978687,0.20611176909547835,0.6646173328308866,0.21912075287965882,1.923866654425957,0.27654921020656137,0.27992957746478875,0.5065901875495911,0.33541557368332997,0.21226672095978058,0.11389601892395189,0.006937009665310252,0.008859043940901756,0.007290893177672227,0.006623388051598977,
30.0,0.6183060963580319,0.6450556217281014,63.59184,63.59184,0.5426336261527032,0.3091785054689914,0.3303724823037513,0.11385951661631419,0.5933097968926543,2.6186125993529177,0.3460502119273746,0.2938241047599249,0.7182038608785668,0.20585506009586027,0.6639485474486488,0.2180683323711899,1.9146264674693645,0.2768859384429692,0.27902291614202973,0.5079057216644287,0.3310510677624057,0.21015216494568423,0.11389601892395189,0.006710143772731742,0.9863347164355218,0.005941856795998963,0.006713380787607208,
31.0,0.5984322621959314,0.8315089583816615,63.61232,63.61232,0.005594161094357764,0.3238571266447833,0.32770874045159915,0.11385951661631419,0.5642540931424045,2.8188741566014524,0.3598069515498337,0.314344527449192,0.7311283659964651,0.20251632963081134,0.663823303920263,0.21789484990175167,1.913103302120152,0.2765521398432791,0.2803227485684539,0.5129653215408325,0.33220251706465903,0.21077501816342553,0.11389601892395189,0.005766719124755817,0.007841102313250303,0.004838113826742974,0.006603561705715185,
32.0,0.6501844096127883,0.8426425154063597,67.27328,67.27328,1.0,0.28879530929231056,0.33709869585361063,0.11385951661631419,0.542520043266654,2.2101163260765455,0.31033806954667065,0.25147111031504926,0.6841033251728073,0.21186011451817022,0.6630739134094857,0.2206616383985976,1.9373955339556939,0.27610703291498934,0.2772778402699662,0.5301743149757385,0.33471462172582406,0.2128314360400139,0.11389601892395189,0.005252571292176567,1.4365995332191233,0.0039779072064905895,0.006264862662073547,0.0037328708236456557
33.0,0.6445795321088467,0.7988452916786645,67.29376,67.29376,0.005594161094357764,0.3045184719178396,0.3372322207252042,0.11385951661631419,0.5564819452205573,2.508475670275107,0.3369505165113156,0.2828044746605323,0.7085104813262575,0.2094050261483732,0.6632186462364269,0.22057045318923427,1.936594933458637,0.2751677852348993,0.2771210927239296,0.5227658748626709,0.33821946941213005,0.2151953371339423,0.11389601892395189,0.005653849175293093,0.008324315771460533,0.005845347392310294,0.005468318222637984,
34.0,0.6167004953492039,0.6408073804032246,69.28032,69.28032,0.5426336261527032,0.316668747006095,0.332291648932803,0.11385951661631419,0.5784779973328114,2.6335285336468863,0.3473802573075624,0.295636007012784,0.7208453001546966,0.20561756876679488,0.6624076630164997,0.21895733532072226,1.9224318583682856,0.27342618384401113,0.27663782447466007,0.5201658010482788,0.34373485410660154,0.21951134370473913,0.11389601892395189,0.006362558305109755,1.008670108858496,0.004373910868600326,0.006371871390637548,
35.0,0.6025199882465809,0.8405407457569609,69.3008,69.3008,0.005594161094357764,0.3297333962326141,0.32504772547525074,0.11385951661631419,0.5663740958170619,2.845723737298067,0.36162032965928864,0.31726518926099223,0.7347419199393994,0.19964006515086574,0.6624076630164997,0.21895733532072226,1.9224318583682856,0.27342618384401113,0.27663782447466007,0.5201658010482788,0.34373485410660154,0.21951134370473913,0.11389601892395189,0.004867725862484996,0.007604378508403897,0.004186232419555702,0.005514593678175068,
36.0,0.6472382590574219,1.0330013088882815,72.95136,72.95136,0.9971592150692714,0.28655709848213284,0.32847936718264165,0.11385951661631419,0.553914529052896,2.2391162961468853,0.316812076402221,0.2551627213453312,0.6875227015336676,0.2062912038184015,0.6624065461152946,0.217178913782706,1.9068174272861624,0.2725045275380846,0.27733736001006665,0.5322731733322144,0.3471313453368916,0.2213658940652003,0.11389601892395189,0.005025885934263265,1.4650388145819306,0.0039367998537726545,0.005871866954445234,
37.0,0.6394135695407985,0.9526114868709564,74.91744,74.91744,0.5370394650583453,0.30095834369679214,0.3321713859258522,0.11385951661631419,0.5547626858815355,2.4549384193112527,0.3349285037023754,0.2776177562270084,0.7056233703086602,0.20665484152583471,0.6621542895858274,0.21704567897927435,1.9056476339545745,0.27286261165461506,0.27849020082264697,0.5244804620742798,0.3520805457450074,0.22424483607987228,0.11389601892395189,0.0057856711278534,0.9726036190986633,,0.0057856711278534,
38.0,0.6206944885268795,0.7647436473350023,76.904,76.904,0.5426336261527032,0.32355055381244696,0.3152170911330959,0.11385951661631419,0.5522913201735519,2.677677855493713,0.34844730520400913,0.3011866503816315,0.7232065618620749,0.1938295184274674,0.6612565269071038,0.2165232683962094,1.9010609013540805,0.27228313972424273,0.27836395969176053,0.516677975654602,0.34937395814503797,0.22259534031625067,0.11389601892395189,0.006088390350720417,1.0745556713081896,0.003649552315267003,0.006099446321340842,
39.0,0.6050895563600911,0.9792734554683434,78.87008,78.87008,0.5370394650583453,0.3245625088303018,0.323529777623064,0.11385951661631419,0.5657926596183431,2.793161367516094,0.35703843277334996,0.31225324095236856,0.7315253620061298,0.19999856891467407,0.660390301000608,0.21473068337604548,1.8853221157749216,0.2723107135064368,0.2781409723047664,0.5157876014709473,0.3465564170710466,0.22108381342612576,0.11389601892395189,0.006684493843954613,1.2210277915000916,,0.006684493843954613,
40.0,0.645416598012894,0.8904237660733262,82.53104,82.53104,1.0,0.28741336627064695,0.3427702011409227,0.11385951661631419,0.567332255227298,2.2680749425744535,0.3159806894103344,0.2584428200018836,0.6892570084156432,0.2181798924620309,0.6632026331360041,0.22086535161988835,1.939184123435953,0.2746691674481609,0.27869502047285694,0.5498262643814087,0.3402153839734011,0.2198818866257253,0.11389601892395189,0.0042937072953298855,1.4020255489340343,0.003648794476616837,0.004750883626616338,0.0038087091377319643
41.0,0.6489671511243842,1.2312437020255826,82.55152,82.55152,0.005594161094357764,0.3109669844103985,0.3359649357956169,0.11385951661631419,0.5535358925090216,2.5244562047520245,0.33447729417006444,0.2853046736053106,0.7135552884734145,0.20941130734128155,0.6630889727515762,0.22075761031124375,1.938238161411446,0.27372148734506824,0.2787279529663282,0.5508123636245728,0.3403579972564763,0.2198038560081515,0.11389601892395189,0.005169052542824233,0.008916424121707678,0.005077564921277971,0.005258860981367564,
42.0,0.6202612667817621,0.9432959311242113,84.53808,84.53808,0.5426336261527032,0.31097324393156656,0.32680139586485146,0.11385951661631419,0.5809594368672772,2.697375149295274,0.3497534936932007,0.30304124033736185,0.7227772195153672,0.2020868055306415,0.6633055511897408,0.21959414205935585,1.928022982137579,0.27217125382262997,0.2787325456498389,0.5521473288536072,0.3400746165599504,0.21940075673957862,0.11389601892395189,0.0053331199716515395,1.0513490431476384,0.00392249267315333,0.005339397606948877,
43.0,0.5945876295953632,0.9529063662172724,84.55856,84.55856,0.005594161094357764,0.3283128744135153,0.3073554173617965,0.11385951661631419,0.5800463830337513,2.91495838416623,0.36118312021824905,0.32532634619970163,0.736918816153262,0.19049667829566827,0.6632729226152114,0.2193779442294314,1.926124778565874,0.2730573710965868,0.2794300733158113,0.5549407005310059,0.3375182738365005,0.21782020286282497,0.11389601892395189,0.00405393586955226,0.007279932266101241,0.0030306761062195574,0.0051004004770366885,
44.0,0.5793148753813604,1.1278325205367348,86.56048,86.56048,0.5468292469734715,0.32659955761153103,0.3289595471033503,0.11385951661631419,0.598379278225376,3.0213704379146336,0.3695020431842007,0.3349432668319071,0.7481324812439991,0.20295829610432933,0.6633310642251323,0.2200714767663887,1.93221395133512,0.26897788404064554,0.2795313576843556,0.5691692233085632,0.34546205328692225,0.22586796928587438,0.11389601892395189,0.005485964975382724,1.134977196692489,0.0032046323311906624,0.005506378981404372,0.0030447821966947054
45.0,0.5588469250726388,1.5660679814760754,86.58096,86.58096,0.005594161094357764,0.3439303171975654,0.30139273313551873,0.11385951661631419,0.5934150174507742,3.2201315019435017,0.3803961504383777,0.35605419300069263,0.7591329204001901,0.186476478187706,0.6632280332263301,0.2199843057226568,1.9314485949639715,0.2688407238019487,0.2787136294027565,0.5725021362304688,0.34552240211135443,0.22615603519872207,0.11389601892395189,0.0041481686763034705,0.007881243713200092,0.0033452446428353963,0.004953888897997377,
46.0,0.5337039135178783,1.6029845192932697,88.56752,88.56752,0.5426336261527032,0.3393888415329053,0.31069958699779543,0.11385951661631419,0.6159206361820301,3.403297854398164,0.39486441695173424,0.3739055130708128,0.7672868083181571,0.191160404206318,0.6622686903879081,0.2166220018260996,1.9019277747603947,0.2685837245696401,0.277749619868221,0.5577338337898254,0.3431665582665882,0.22473074043662972,0.11389601892395189,0.006383104651686921,1.3742577901575714,0.0035182252710382737,0.006395882006797384,
47.0,0.5211245320506117,2.9098583870722523,89.88848,89.88848,0.36082339058607577,0.3518833791525527,0.3097000058959532,0.11385951661631419,0.6039511750997134,3.5699475840730592,0.4021219556970453,0.3896526187129564,0.7785296380433453,0.1896654975638676,0.6618487480842634,0.21595868928014944,1.8961039316426378,0.26819998050872235,0.2777336510458035,0.5637233257293701,0.3469616425766392,0.2266895522377363,0.11389601892395189,0.006850460468542421,1.1423560394905508,,0.006850460468542421,
48.0,0.6591795208503167,1.5701511011690585,93.54944,93.54944,1.0,0.28822301638886283,0.3467253553868653,0.11385951661631419,0.5618402692812897,2.310139395242862,0.315880610624628,0.26343511102485445,0.6929188818811746,0.21866541060295128,0.6605779027547,0.21861884331165676,1.9194599194694246,0.27088268616747346,0.27635436583811346,0.5351965427398682,0.3444820514522619,0.2209769569531114,0.11389601892395189,0.0039694064459615454,1.4772646941219136,0.00370052606056082,0.004137096446209402,0.004032728884716506
49.0,0.6433016115751877,1.0961710144832562,94.8704,94.8704,0.36082339058607577,0.31580145408490323,0.31929000950343855,0.11385951661631419,0.5547673157327184,2.562405443276311,0.3379364739664377,0.28965102388061975,0.7159940768539989,0.1977402243511989,0.6608821893110899,0.21847460309149708,1.9181934992598124,0.27207737594617326,0.27566807313642755,0.5319279432296753,0.3404575278477696,0.2182670680206172,0.11389601892395189,0.0036093656866050166,0.6338681736961007,,0.0036093656866050166,
50.0,0.615862403186515,1.0681119829313843,96.85696,96.85696,0.5426336261527032,0.31910218863074225,0.3372020173358542,0.11385951661631419,0.5842849834159032,2.797617423872212,0.35541412236888464,0.3148551686287424,0.7314180828230865,0.20818566956963622,0.6607941423576675,0.21841019800771136,1.9176280266085801,0.27194636496962077,0.2760309278350515,0.5345145463943481,0.34134435682804126,0.2189744822778672,0.11389601892395189,0.003932584868372515,0.9374568951316178,0.0028878614427842383,0.003937102888050987,
51.0,0.5976432401834201,1.0524744925620841,96.87744,96.87744,0.005594161094357764,0.33499907043935,0.30986266470687046,0.11385951661631419,0.6103036096910425,3.009077376070869,0.36568254839139896,0.33642536125416783,0.7442840356846538,0.1902900289126305,0.6605088807701187,0.2183499525983672,1.9170990756416075,0.2723349158394476,0.27587103484139364,0.5313954949378967,0.3319543945843579,0.21357727096779336,0.11389601892395189,0.0032602314411113355,0.006192662753164768,,0.003711679597157866,0.0027081134745332103
52.0,0.6423802972129076,1.4472451390556655,99.22752,99.22752,0.6419299855775534,0.2974260891190237,0.3396176652391258,0.11385951661631419,0.5483989017675109,2.376846345184749,0.32697144356217084,0.2706465144286902,0.7004956706841948,0.21296457623825132,0.6615639884747843,0.21997498978974075,1.9313668016492969,0.2727946627131208,0.27738894443650913,0.5502357482910156,0.34157812626603695,0.21912752447559922,0.11389601892395189,0.0034683552799377715,0.7287007975392044,0.0031610904155083075,0.004263589521720004,0.003588839116390087
53.0,0.6422852938129571,2.1832440341886747,99.248,99.248,0.005594161094357764,0.3164070777104408,0.328005631664962,0.11385951661631419,0.561239091493752,2.6555090355774422,0.3449361315239622,0.299768492929402,0.7231660616736727,0.20335453216894805,0.6616745114962767,0.21984921219757877,1.930262482171318,0.2723323089965031,0.27789299046038984,0.5460581183433533,0.3422671573478356,0.21997406362579938,0.11389601892395189,0.003560215642311768,0.006690451176837087,,0.004107195669641179,0.0028495597459101767
54.0,0.6313770264514267,1.0903623002431446,100.93248,100.93248,0.4601197500109261,0.30585486384255917,0.3448034750258039,0.11385951661631419,0.5565772807546344,2.511784472300071,0.33441770686738337,0.2847828847780654,0.7108056292315639,0.21540818016060037,0.660956670307179,0.22009691612637255,1.932437307341978,0.2728721708638827,0.27828083152659105,0.5335202813148499,0.34295937174325475,0.22035237138043176,0.11389601892395189,0.0028075468491347835,0.450131171150133,0.0028064411553014946,0.0033320744707191208,0.0020820402570136368
55.0,0.6279460830724842,1.622450882240571,100.95296,100.95296,0.005594161094357764,0.3170222614565506,0.325030613728013,0.11385951661631419,0.5687304386008091,2.704962769649555,0.3507921680453585,0.30424165563080335,0.7261343211745913,0.20242161458737346,0.6607961377204944,0.2200318612622847,1.9318661296598914,0.27366590587979567,0.2784098172056756,0.529453456401825,0.33883682917630087,0.21750456272394486,0.11389601892395189,0.0031862636910818336,0.006209653802216053,,0.004017801911426563,0.0021132951287727623
56.0,0.6445260258521209,1.3011770240988487,104.61392,104.61392,1.0,0.2979360469163141,0.32131532146485214,0.11385951661631419,0.5376846300398654,2.3470364519870217,0.32456935521172425,0.2678200305886373,0.6973048878508726,0.20343845210153122,0.6587409516570523,0.21682807196077045,1.9037370577943207,0.2721974631470689,0.27745212973817895,0.5243545770645142,0.3191050080129658,0.20703159554117728,0.11389601892395189,0.00348161232039724,1.411543657578477,0.0026540983934625665,0.004062785542478065,0.0029073886826763607
