round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auroc,fed_f1,fed_f1_best_threshold,fed_prevalence,fed_ece,fed_auprc_lift,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
22.0,0.6406818883717398,0.6833997574917156,40.46848,40.46848,0.0,0.2659645192591077,0.6950351088658319,0.2893501678206535,0.5748214161017049,0.11375511488825936,0.35913977568132494,2.346818173821089,0.3214136648491034,0.22705961059767202,0.6317910416893288,0.15970914317223067,1.402236396680977,0.25926719520034286,0.2614275841642808,0.4973126947879791,0.3655979158690054,0.23288683466760074,0.11389601892395189,0.0,0.0,,
23.0,0.6141042145551602,0.640110626488052,42.44992,42.44992,0.5412350858791136,0.27721494671810865,0.7068147210087884,0.31052955319664854,0.5577517524244352,0.11375511488825936,0.3254028741989096,2.448628923315685,0.3321975078614703,0.20342391764439777,0.631138984726263,0.1586326271668699,1.3927846527523366,0.2477460787946153,0.2638783269961977,0.492613822221756,0.361116008807083,0.22961101219426192,0.11389601892395189,0.008636351928544037,1.0279792301589623,,0.008636351928544037
24.0,0.6002555343731484,0.9484297568224166,42.44992,42.44992,0.0,0.2939002238541067,0.7227485935903715,0.31288200176777037,0.5722432939444166,0.11375511488825936,0.33418000302511147,2.595793970554368,0.3443977984209102,0.2086568765740952,0.631138984726263,0.1586326271668699,1.3927846527523366,0.2477460787946153,0.2638783269961977,0.492613822221756,0.361116008807083,0.22961101219426192,0.11389601892395189,0.0,0.0,,
25.0,0.6401217014819072,1.0731463684775377,46.10048,46.10048,0.9971592150692714,0.24914736657627395,0.6780230738759133,0.28347017006890507,0.5480391553673761,0.11375511488825936,0.3179389601333555,2.198895553618082,0.3066293476737304,0.20219795805694726,0.6346128486607903,0.1614648772395102,1.4176516331735873,0.24789863254296826,0.2664457655199298,0.4921416938304901,0.3594802463847825,0.2283472907309577,0.11389601892395189,0.006912013882171569,1.4898276432650164,0.00568389996393748,0.007799802842695448
26.0,0.6411721192382116,0.9766649624743386,46.10048,46.10048,0.0,0.26981425550168847,0.6980631684638247,0.2919525278931042,0.5669664890502736,0.11375511488825936,0.34577973745939194,2.3894774032572803,0.32774677897931204,0.21747607600170138,0.6346128486607903,0.1614648772395102,1.4176516331735873,0.24789863254296826,0.2664457655199298,0.4921416938304901,0.3594802463847825,0.2283472907309577,0.11389601892395189,0.0,0.0,,
27.0,0.619390107807507,0.7225067502759804,48.08192,48.08192,0.5412350858791136,0.28284449445385634,0.7096592121431001,0.30468555537048503,0.580748388836284,0.11375511488825936,0.3227170163514031,2.5146466427696335,0.3356589647046503,0.20275035175932746,0.6348404831659396,0.16094605575512083,1.4130964126374264,0.24481381265300864,0.26696480653315185,0.49155372381210327,0.35875400313163985,0.22782091689085396,0.11389601892395189,0.007330694477349254,0.9549316868651658,,0.007330694477349254
28.0,0.6013154342894557,1.4724352992194025,48.08192,48.08192,0.0,0.2961245813225243,0.7214093121461431,0.31186273303801965,0.587134727645228,0.11375511488825936,0.324471540161991,2.6333600220166526,0.34543513984112395,0.20410741023100676,0.6348404831659396,0.16094605575512083,1.4130964126374264,0.24481381265300864,0.26696480653315185,0.49155372381210327,0.35875400313163985,0.22782091689085396,0.11389601892395189,0.0,0.0,,
29.0,0.638925764985973,0.9555382589166325,51.73248,51.73248,0.9971592150692714,0.2531498262957732,0.6816632508680077,0.2824419586871437,0.559728014921294,0.11375511488825936,0.3270786206966438,2.229727538779736,0.3107164620913078,0.2079732976587111,0.6257681582158575,0.15581205477117321,1.368020201612214,0.22901627742392072,0.2584070796460177,0.48885202407836914,0.3586177038323856,0.22790275488562925,0.11389601892395189,0.0061105873825453814,1.4210982483346015,0.0051078081101788445,0.006820195409311444
30.0,0.6384307384122078,1.0969944541127608,51.73248,51.73248,0.0,0.27410562996271676,0.7026430277265018,0.298328191368824,0.5814285452725342,0.11375511488825936,0.3382044111107331,2.4124778509307188,0.32771693823490455,0.21214633466439847,0.6257681582158575,0.15581205477117321,1.368020201612214,0.22901627742392072,0.2584070796460177,0.48885202407836914,0.3586177038323856,0.22790275488562925,0.11389601892395189,0.0,0.0,,
31.0,0.6200843585291701,1.052657491579634,53.71392,53.71392,0.5412350858791136,0.2866873192817336,0.7120823897440177,0.30854417798567413,0.567933794166594,0.11375511488825936,0.3350604008672173,2.5317423909483603,0.338250529317956,0.2096426339898727,0.6145527131939765,0.15125896489760093,1.3280443541981586,0.20231958762886598,0.2469678158724095,0.48924487829208374,0.35952328674308104,0.22879076911960552,0.11389601892395189,0.006541743551001727,0.92568672564812,,0.006541743551001727
32.0,0.5981296980350292,1.2820176014166258,53.71392,53.71392,0.0,0.30653704568100637,0.7280590259511072,0.32131910163288524,0.5725388516522746,0.11375511488825936,0.30633928610438754,2.7245237848847244,0.35062301453583417,0.19416863223628145,0.6145527131939765,0.15125896489760093,1.3280443541981586,0.20231958762886598,0.2469678158724095,0.48924487829208374,0.35952328674308104,0.22879076911960552,0.11389601892395189,0.0,0.0,,
33.0,0.6417652496798976,1.1397479081683997,57.36448,57.36448,0.9971592150692714,0.2567920827383183,0.6843710247191553,0.2872293025522665,0.5538653790462983,0.11375511488825936,0.3362591495257262,2.2562451306309077,0.3108108199968876,0.21134118249659867,0.615857316548726,0.15312142249434205,1.3443966166770136,0.2253441180644246,0.24977026281933468,0.4919925034046173,0.36712028930427093,0.23445384878002465,0.11389601892395189,0.005140680309183586,1.2830194242997095,0.0046018812329943395,0.005517443711055089
34.0,0.6339839419696428,0.8712502889471045,57.36448,57.36448,0.0,0.2790271733483613,0.7050506355970309,0.29563013888413164,0.5873420090918502,0.11375511488825936,0.3377146161057296,2.464398797622647,0.33416527652504585,0.2131635372480543,0.615857316548726,0.15312142249434205,1.3443966166770136,0.2253441180644246,0.24977026281933468,0.4919925034046173,0.36712028930427093,0.23445384878002465,0.11389601892395189,0.0,0.0,,
35.0,0.6194757533314192,1.2706172993078704,59.34592,59.34592,0.5412350858791136,0.29135577655649975,0.7159328324818792,0.30732598110350157,0.5749702848013295,0.11375511488825936,0.3356636287385952,2.580980763012947,0.3468641137640177,0.20916247029467078,0.6168487734341559,0.15246227459988565,1.3386093389417268,0.21688176828363745,0.24993276557597494,0.4910271465778351,0.3664904609378795,0.23397543135180107,0.11389601892395189,0.0068705204579695926,1.0412759480532259,,0.0068705204579695926
36.0,0.5907236839484997,0.8709666499359241,59.34592,59.34592,0.0,0.30778337377113885,0.7266117403870356,0.3170141552076934,0.6016004137171864,0.11375511488825936,0.3099511158792727,2.7238882433293616,0.35520597598163806,0.19345875272917595,0.6168487734341559,0.15246227459988565,1.3386093389417268,0.21688176828363745,0.24993276557597494,0.4910271465778351,0.3664904609378795,0.23397543135180107,0.11389601892395189,0.0,0.0,,
37.0,0.6461781567643959,1.259145769757193,62.99648,62.99648,0.9971592150692714,0.25886690083005703,0.6879246964991121,0.2903295128860075,0.5540951812533714,0.11375511488825936,0.32918001676613257,2.2744708073488518,0.31507826496314045,0.20694310280813122,0.6116272477511256,0.14836902824150316,1.3026708891429193,0.23545741324921135,0.2456889192419327,0.4917394518852234,0.3705947760370131,0.2371367084050964,0.11389601892395189,0.005569007513787076,1.4875620850361884,0.004670854754833438,0.006187565948633244
38.0,0.6361951410312817,0.9940184721065448,62.99648,62.99648,0.0,0.2811803445565571,0.7064530691682166,0.29261424031660754,0.5730820970674863,0.11375511488825936,0.35300569761512807,2.4708466008131142,0.3324197381100185,0.22102050198353487,0.6116272477511256,0.14836902824150316,1.3026708891429193,0.23545741324921135,0.2456889192419327,0.4917394518852234,0.3705947760370131,0.2371367084050964,0.11389601892395189,0.0,0.0,,
39.0,0.6116583489732056,0.878854461151555,64.97792,64.97792,0.5412350858791136,0.29474564176564655,0.7194666036744689,0.3140944687210233,0.5668872179383184,0.11375511488825936,0.3162157629614214,2.6065958874015713,0.34540707434255075,0.19760028238691127,0.6024889252343322,0.1441046894566641,1.2652302584244184,0.21758448902652483,0.2388392857142857,0.48570623993873596,0.3683687342800763,0.2355512111395411,0.11389601892395189,0.006064887828152744,0.9937428625999019,,0.006064887828152744
40.0,0.5933275490448419,1.1159365101507255,64.97792,64.97792,0.0,0.3119644664451708,0.7326315693319223,0.3259821021213203,0.5764623251882858,0.11375511488825936,0.30248021023335664,2.765684724345588,0.3559055379549004,0.18922727617118962,0.6024889252343322,0.1441046894566641,1.2652302584244184,0.21758448902652483,0.2388392857142857,0.48570623993873596,0.3683687342800763,0.2355512111395411,0.11389601892395189,0.0,0.0,,
41.0,0.6378587618048417,1.6092519081031564,68.62848,68.62848,0.9971592150692714,0.2590082117328822,0.68898246958557,0.2809436799400568,0.5896665831463195,0.11375511488825936,0.3500561842711881,2.2758446061984676,0.3162815095531391,0.22188760952460754,0.5805930057688825,0.13672152538689913,1.2004065346497121,0.19578794480755266,0.2255352137873457,0.4769517481327057,0.3702320477279001,0.2372541841623609,0.11389601892395189,0.005172027696540876,1.4763024745043367,0.004227605843908403,0.005814291398074392
42.0,0.6368068076930367,1.1429807298092614,68.62848,68.62848,0.0,0.28136095208179757,0.7106745932254867,0.301444068410415,0.5648301232337651,0.11375511488825936,0.33722254414501845,2.4862422672621527,0.3325302450714898,0.21071892407058204,0.5805930057688825,0.13672152538689913,1.2004065346497121,0.19578794480755266,0.2255352137873457,0.4769517481327057,0.3702320477279001,0.2372541841623609,0.11389601892395189,0.0,0.0,,
43.0,0.6157133396512542,1.1699733902997091,70.60992,70.60992,0.5412350858791136,0.2953443479338232,0.723056657220906,0.31299822001365046,0.5494451220695201,0.11375511488825936,0.3276665791826951,2.6159512084972167,0.3429933497308859,0.20374503686888867,0.5927122246568716,0.14053563001145236,1.2338941372945413,0.21036752605595171,0.23241475945819712,0.49375930428504944,0.36944476408821403,0.23652199956447764,0.11389601892395189,0.005922782254044729,1.0430172882042825,,0.005922782254044729
44.0,0.5898318954375863,1.0947435716060252,70.60992,70.60992,0.0,0.31356765335987824,0.7384616653668666,0.3235631320649374,0.5720104156292419,0.11375511488825936,0.3167977358561349,2.7834357011549002,0.35471019232035267,0.19632924444806826,0.5927122246568716,0.14053563001145236,1.2338941372945413,0.21036752605595171,0.23241475945819712,0.49375930428504944,0.36944476408821403,0.23652199956447764,0.11389601892395189,0.0,0.0,,
45.0,0.6394128625536232,1.4901030846243388,74.26048,74.26048,0.9971592150692714,0.2611444265801,0.6885784234128921,0.2907559719488727,0.569956788301543,0.11375511488825936,0.32611384377150854,2.2873064967521506,0.3166191784332807,0.20608355489226857,0.5980645783743128,0.14407062068764453,1.2649311367400835,0.21727855875528865,0.23671211223078445,0.49449774622917175,0.3684083652490938,0.23569026379657684,0.11389601892395189,0.0045404490716687,1.387581023387611,0.0038216485752350223,0.0050206900828308
46.0,0.6380104532233848,1.3807930058754296,74.26048,74.26048,0.0,0.28300985522744654,0.7122201841900507,0.30701685365516346,0.5662964940183673,0.11375511488825936,0.3304703653722927,2.4886879348974396,0.33266955808082155,0.20709960467214245,0.5980645783743128,0.14407062068764453,1.2649311367400835,0.21727855875528865,0.23671211223078445,0.49449774622917175,0.3684083652490938,0.23569026379657684,0.11389601892395189,0.0,0.0,,
47.0,0.6080990513945459,1.1007013822519953,76.24192,76.24192,0.5412350858791136,0.2943098974219127,0.7196421101410188,0.3096112568559474,0.5698281783595339,0.11375511488825936,0.3295976594559495,2.593962610215312,0.34014163501097877,0.20516675143869084,0.6186000117764056,0.1542030135570431,1.3538929192951346,0.24437883261412674,0.25351573710896397,0.49603214859962463,0.36863086140085594,0.23554700424801883,0.11389601892395189,0.00532980928456465,1.0052194194868207,,0.00532980928456465
48.0,0.5883926492891353,1.2727069471259895,76.24192,76.24192,0.0,0.3113480796132936,0.7386952989613653,0.31567016227356126,0.603110739882352,0.11375511488825936,0.3323719698075218,2.7449903130734676,0.3512918844058796,0.20751732138011508,0.6186000117764056,0.1542030135570431,1.3538929192951346,0.24437883261412674,0.25351573710896397,0.49603214859962463,0.36863086140085594,0.23554700424801883,0.11389601892395189,0.0,0.0,,
49.0,0.6432809014860058,1.5388525312135282,79.89248,79.89248,0.9971592150692714,0.2657466934943317,0.6939905972304603,0.2827634237899596,0.5859959940978632,0.11375511488825936,0.34590640827640545,2.326002274827778,0.3206056893594274,0.21768980795941562,0.587171503668782,0.14109833823711418,1.2388346807040307,0.20986473561962016,0.22933884297520662,0.49360379576683044,0.3728087373777967,0.2391982743911723,0.11389601892395189,0.004497627970957411,1.459443945903331,0.0036719845455297326,0.005046782547397463
50.0,0.6341661958696971,1.1974893130404152,79.89248,79.89248,0.0,0.29149670334251876,0.7179463944627112,0.3163279429842624,0.5516937304901409,0.11375511488825936,0.3188456172989796,2.557484997799001,0.3383397398410442,0.19835801817679177,0.587171503668782,0.14109833823711418,1.2388346807040307,0.20986473561962016,0.22933884297520662,0.49360379576683044,0.3728087373777967,0.2391982743911723,0.11389601892395189,0.0,0.0,,
51.0,0.6112677954860528,1.1830504765678866,81.87392,81.87392,0.5412350858791136,0.3038532718077066,0.7263970612038871,0.3101183974681914,0.5755310041445925,0.11375511488825936,0.34497412639072944,2.6754997239889193,0.3462642713723506,0.2155844788147231,0.5963336701438855,0.14311326890069254,1.2565256472770039,0.2280096224244326,0.23756097560975606,0.49498656392097473,0.37558347184612806,0.24114270269898064,0.11389601892395189,0.005057289236641127,1.0151679783593863,,0.005057289236641127
52.0,0.5946139417237639,1.3237480565295203,81.87392,81.87392,0.0,0.31916492428456417,0.7423876671551976,0.3264789188339654,0.5888144616439803,0.11375511488825936,0.31857768241602996,2.8338742964008596,0.35982485746534176,0.19798177444449394,0.5963336701438855,0.14311326890069254,1.2565256472770039,0.2280096224244326,0.23756097560975606,0.49498656392097473,0.37558347184612806,0.24114270269898064,0.11389601892395189,0.0,0.0,,
53.0,0.6367268611731967,1.5516830671709017,85.52448,85.52448,0.9971592150692714,0.2685316635051015,0.6957511848112177,0.2879978419889571,0.5672813260877961,0.11375511488825936,0.33605783546925627,2.3587318225173908,0.3254644932044901,0.21150871025262394,0.6018691454611469,0.14621572969659347,1.2837650611319555,0.2296617915904936,0.24113101510361784,0.49468210339546204,0.37323986729958064,0.2393214658458824,0.11389601892395189,0.004269064585537637,1.4721529529197142,0.0033535393747036878,0.00487527584442664
54.0,0.6359344838349499,1.4966542780351786,85.52448,85.52448,0.0,0.2882299131302758,0.7130403444105259,0.3075829213615351,0.5794320432502669,0.11375511488825936,0.31291071142394367,2.539410368534474,0.33728875504500555,0.1972580494570876,0.6018691454611469,0.14621572969659347,1.2837650611319555,0.2296617915904936,0.24113101510361784,0.49468210339546204,0.37323986729958064,0.2393214658458824,0.11389601892395189,0.0,0.0,,
55.0,0.6045559112751151,1.196795086544806,87.50592,87.50592,0.5412350858791136,0.30129490603467746,0.7258558308010514,0.3094444137917194,0.6084144994790049,0.11375511488825936,0.34149995643928704,2.665888545325015,0.3436191923191308,0.2142297043436867,0.597759275312332,0.1435568406468973,1.2604201797672128,0.2260724100848369,0.23839441535776618,0.49388450384140015,0.37185010307088,0.2383104752990981,0.11389601892395189,0.005410992651450092,1.1539139887318015,,0.005410992651450092
56.0,0.5888425737621803,1.905284857784718,87.50592,87.50592,0.0,0.32138442452157234,0.7412527721236906,0.31979022758099696,0.5883602758924055,0.11375511488825936,0.33847414389694813,2.861316778467109,0.3634734297611384,0.2112126687875317,0.597759275312332,0.1435568406468973,1.2604201797672128,0.2260724100848369,0.23839441535776618,0.49388450384140015,0.37185010307088,0.2383104752990981,0.11389601892395189,0.0,0.0,,
57.0,0.6361642600790194,1.7269682231260042,91.15648,91.15648,0.9971592150692714,0.26893943897366746,0.6963944711461807,0.28985304100124804,0.5718277819733744,0.11375511488825936,0.32608352286124365,2.3521573111735234,0.3260982056224591,0.20596021892924254,0.5889267076377821,0.14123722615470918,1.2400541080282441,0.21986577181208053,0.23191020244537985,0.49498867988586426,0.3697954414025114,0.23691779647659197,0.11389601892395189,0.0039671464003821644,1.4469620443414897,0.003150688752021366,0.004506653846521063
58.0,0.637155693638706,1.5962817457402911,91.15648,91.15648,0.0,0.2969458906942481,0.7186924678715225,0.3066663733158176,0.5844792191210055,0.11375511488825936,0.33666316622611386,2.608517759225153,0.34341485692375995,0.21084460206648228,0.5889267076377821,0.14123722615470918,1.2400541080282441,0.21986577181208053,0.23191020244537985,0.49498867988586426,0.3697954414025114,0.23691779647659197,0.11389601892395189,0.0,0.0,,
59.0,0.6022459518142835,1.2783349107285091,93.13792,93.13792,0.5412350858791136,0.30873640451573986,0.7327826869972434,0.3209978599289662,0.556319233243256,0.11375511488825936,0.32634435506601456,2.7232262388675337,0.3549464728553365,0.2026460049859931,0.5938391403244053,0.14256417813211125,1.2517046642982406,0.22361778106144564,0.23487921001587025,0.49322956800460815,0.3694458775489666,0.23655427029514814,0.11389601892395189,0.004492072308304574,1.0127621076535434,,0.004492072308304574
60.0,0.5787517045166212,1.4780232212358364,93.13792,93.13792,0.0,0.3310829838307067,0.7462847345982812,0.332685596717914,0.5818076600302756,0.11375511488825936,0.314064801843955,2.9376493151744762,0.37280850238930563,0.19546909706316587,0.5938391403244053,0.14256417813211125,1.2517046642982406,0.22361778106144564,0.23487921001587025,0.49322956800460815,0.3694458775489666,0.23655427029514814,0.11389601892395189,0.0,0.0,,
