round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_brier,fed_f1_best_threshold,fed_auroc,fed_f1,fed_auprc_lift,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
14.0,0.6409028510841329,0.5135030934662693,51.25344,51.25344,1.0,0.3370152032452993,0.3182410635994627,0.2114030933315004,0.5313222836065298,0.69261557535197,0.2945910131341558,2.249151279388756,0.2566242365844893,0.11430010070493454,0.6613610638401152,0.22203222830668823,1.9494292285574848,0.27239320165365183,0.27966518956179226,0.5612700581550598,0.33634466402252516,0.2141125986690386,0.11389601892395189,0.006806997806658994,1.5893631450144312,0.004809007460096904,0.008769159081035498,0.004016854112083338
15.0,0.6427942437082101,0.5359289759409299,54.9144,54.9144,1.0,0.3386367651308472,0.32187154688847663,0.2139214584501961,0.5577937800733584,0.6936249006187996,0.29184606779870537,2.261165600934915,0.2581161413627079,0.11430010070493454,0.6605375186189941,0.22218780975312696,1.9507952240322048,0.26955660688744637,0.28099849952257533,0.5455504655838013,0.33783342096705404,0.21722115159419964,0.11389601892395189,0.006762045979707176,1.6704001491998497,0.004684920624100766,0.008831198038202662,0.004328613790325039
16.0,0.6391483782683522,0.608532670645908,58.57536,58.57536,1.0,0.3405970317299392,0.32270208748819684,0.2139662198032563,0.5470322524399045,0.6962919657172407,0.29709279333101507,2.305034374925103,0.2629089365932915,0.11430010070493454,0.6593496628138008,0.21987779629253046,1.9305134487566449,0.27150027886224204,0.2803347280334728,0.5534620881080627,0.33983126152497095,0.21731866430186436,0.11389601892395189,0.006125763015637516,1.6036634236843383,0.004341060389733176,0.007926021009918873,0.003616548279945828
17.0,0.6386810336701071,0.6167422960568394,62.23632,62.23632,1.0,0.3498914221143171,0.3227753068936,0.21977887622177314,0.5429705160652161,0.6965439348595744,0.29338664127240593,2.312440111277386,0.26418855569526123,0.11430010070493454,0.657292368442466,0.21994328736421295,1.9310884563144264,0.2634730538922156,0.2821766047572499,0.5666691660881042,0.34921548518483125,0.2231980287031422,0.11389601892395189,0.005747325157396575,1.5812627992945636,0.004084433032867546,0.00744806021532898,0.004676205292296447
18.0,0.6363284232211561,0.602829513316396,65.89728,65.89728,1.0,0.3177541206037009,0.3245019140358712,0.2017619727025919,0.5527387660818338,0.6964187922171148,0.3004966559047305,2.3244287868646984,0.26574532265625705,0.11430010070493454,0.659287379884805,0.22141479735359867,1.9440082229865894,0.27470608776626704,0.28194810600804776,0.5330034494400024,0.31666743143458503,0.20572317624568495,0.11389601892395189,0.005692302867235809,1.6492652559045382,0.0038372610996260546,0.007608339634443925,0.004556809606454381
19.0,0.6442326498604191,0.9048473111312101,69.55824,69.55824,1.0,0.3349942625010215,0.3255835757121369,0.21021931220184456,0.56033797573377,0.6982715794932969,0.2976323829777455,2.357494757116537,0.2691083026120605,0.11430010070493454,0.6576189553746014,0.21923780560237782,1.9248943700899888,0.2723876372693309,0.2844611528822055,0.554863691329956,0.3341194289710248,0.21407645682461368,0.11389601892395189,0.005885702718905416,1.7912687482858018,0.003637735851894594,0.00823120720058648,0.004461910649554819
20.0,0.6387794024696165,0.7792543892557513,73.2192,73.2192,1.0,0.3428079866298192,0.32801806654585586,0.21593533879666063,0.568345519542424,0.7004255625786897,0.29711771641118123,2.367171310048617,0.2707231260907809,0.11430010070493454,0.6571358893286942,0.2197144712976456,1.929079465405621,0.2681852369184485,0.28237236823998896,0.5411102175712585,0.34194279999734073,0.2201765806157979,0.11389601892395189,0.005504220753738068,1.7567318289120522,0.0033577425313789113,0.007761257410526855,0.0036963861671017494
21.0,0.6427771279600938,0.7830391511558242,76.88016,76.88016,1.0,0.3406310224080738,0.33146286960056087,0.21475396178613806,0.5636146467344129,0.7024679863982839,0.29786013268060796,2.3814984593489164,0.27257602440894874,0.11430010070493454,0.6570770574989274,0.21953223986354392,1.927479484687916,0.2716561204451233,0.28119671368780036,0.5657448172569275,0.3397114549123354,0.2193191837603575,0.11389601892395189,0.004997374656873189,1.6686282137761737,0.003095570320659273,0.007008597849640058,0.005109069437394035
22.0,0.6418598902391021,0.8532479161162551,80.54112,80.54112,1.0,0.33769664749637257,0.33113500586388406,0.2120654029930194,0.5492799668221136,0.7039161176385952,0.29759841498224776,2.436385401724178,0.2781814451986748,0.11430010070493454,0.6547924674576403,0.2174185425820624,1.9089213533199283,0.27209975506568695,0.2823061630218688,0.5559947490692139,0.33658197509076404,0.216895523057408,0.11389601892395189,0.00503049952689313,1.7570956101608317,0.0029830484333450515,0.007215859758654574,0.004413899821173805
23.0,0.6412395761248104,1.045718802214728,84.20208,84.20208,1.0,0.3260246939784336,0.33268912887345425,0.20444522561946274,0.5562707676898316,0.7050702033116203,0.3023823263981396,2.450210486598803,0.279966412162906,0.11430010070493454,0.6529952855725629,0.21662808347600696,1.9019811712703412,0.2728132387706856,0.2805582969124489,0.5317873954772949,0.32487457717422785,0.2099774386621099,0.11389601892395189,0.0048753285494596696,1.7842041436979343,0.0029722991358076063,0.006920862639224561,0.004064976831799645
24.0,0.6418705271122529,1.072387613880801,87.86304,87.86304,1.0,0.316870396306728,0.3326098788168817,0.20028380484746497,0.5622252503715732,0.7068192971451813,0.30496268703760426,2.4715957323756452,0.28280212772150204,0.11430010070493454,0.6551449313592678,0.21708467670880638,1.9059900316072795,0.2755102040816326,0.2818641212801797,0.5350068807601929,0.3155549323986684,0.2063916074841121,0.11389601892395189,0.0045729359667512764,1.746948821555634,0.002803657769528199,0.00648143055647796,0.0049209639406795486
25.0,0.6429708789401245,1.2958468713182678,91.524,91.524,1.0,0.3311317850935741,0.33289396387121317,0.20984773860344846,0.5881207572448199,0.707413562273239,0.3005647453967738,2.4814559895785533,0.2838235027360433,0.11430010070493454,0.6549641941552786,0.2166108379260987,1.9018297564090387,0.2698086693330451,0.2812918589075755,0.5603436827659607,0.33000130997907423,0.2159883656181515,0.11389601892395189,0.0045148594508410324,1.797310310012108,0.0027869011628736413,0.006383877500595689,0.0043251331661891355
26.0,0.6408958350045662,1.2729920065874882,95.18496,95.18496,1.0,0.3331554066482416,0.33852006567944076,0.2101616974551992,0.5784845598612246,0.7098035267392476,0.30125823045821226,2.5006675604796844,0.28608602271790873,0.11430010070493454,0.6548093339207816,0.2173335213484975,1.9081748721490486,0.2733812949640288,0.28060210167566035,0.5475780963897705,0.33160066190187665,0.21603074818031612,0.11389601892395189,0.0042749814661206765,1.7790618914732477,0.0026073516751691063,0.006083204335890803,0.00354130747208931
27.0,0.6473698485524024,1.4997879300283785,98.84592,98.84592,1.0,0.33581126986004295,0.3364486419691395,0.2109239578460805,0.5685747097371088,0.7116227326796676,0.3006986167689562,2.5337929291440964,0.2892990992044018,0.11430010070493454,0.6516342849816845,0.21511028495041848,1.888654994113948,0.270874861572536,0.27912180114669277,0.5391865372657776,0.33445618658203424,0.21720444267754782,0.11389601892395189,0.004180370334750574,1.808440438222533,0.0024243730775772437,0.0060878833328756685,0.0038196987446831995
28.0,0.6436981621227543,1.3004431598210628,102.50688,102.50688,1.0,0.3303086009406879,0.3408767958530641,0.2073131215868171,0.5613784337526962,0.713354865772652,0.3042422054614652,2.538322767375788,0.29059433121824235,0.11430010070493454,0.6501495467966295,0.2120642184607333,1.8619107187787494,0.26831183398766123,0.276231884057971,0.5431996583938599,0.3286033128147064,0.2139528529746418,0.11389601892395189,0.0038879631568025457,1.7439264205095242,0.0022065104107058223,0.005714408977003228,0.004580041637771245
29.0,0.6488556274741868,2.0608990313951763,106.16784,106.16784,1.0,0.3015589189053828,0.3447505301437143,0.19047198399079243,0.5281726113874147,0.7140344792682838,0.3127859623900873,2.5593955158229944,0.29298233169567334,0.11430010070493454,0.6508424522251157,0.21436415761948596,1.8821040423073647,0.27366565961732126,0.275987525987526,0.5049754977226257,0.3007316136953833,0.19803401452426087,0.11389601892395189,0.003936358748645001,1.8344569030632556,0.0021162351056504443,0.005918853792445531,0.004558027880693237
30.0,0.6520069336984418,1.9770707063772768,109.8288,109.8288,1.0,0.32382862039270094,0.34590368643269553,0.20323631834431352,0.5487749151367795,0.7148681375288212,0.30758791088899134,2.581418246230448,0.29610136447860563,0.11430010070493454,0.6504178289759712,0.21411713266690663,1.879935178505863,0.2719257540603248,0.27904191616766466,0.5403878688812256,0.3225054432631029,0.21045420440098775,0.11389601892395189,0.003870784364907107,1.8667748561938424,0.001997597915474875,0.005921598940674416,0.005181294051420085
31.0,0.647324002122825,1.5545078714306753,113.48976,113.48976,1.0,0.3091737594383851,0.3456356026510493,0.1944565237843203,0.5425676669163885,0.7165199101579454,0.31352358158407995,2.625430826773797,0.3007073570566914,0.11430010070493454,0.6483110772153208,0.21357623229970885,1.8751861067445492,0.2725961538461538,0.27730131503716415,0.5290833711624146,0.3081013131601908,0.2023743486589219,0.11389601892395189,0.003480005805089757,1.737679245237814,0.0018705294803891487,0.0052415554571490835,0.004595641080928795
32.0,0.6514726037357146,1.704932451909222,117.15072,117.15072,1.0,0.31367837230460216,0.3450860834890206,0.19724876194676336,0.5461711691709353,0.7168842029894392,0.31304379904247703,2.591200740774152,0.2975928464299387,0.11430010070493454,0.650168885501764,0.21550833484777474,1.8921498475874663,0.2728356785118054,0.28149798134484194,0.5257186889648438,0.3128371015589266,0.2050355884237858,0.11389601892395189,0.003470676464231679,1.7906451714979994,0.0018337113134906861,0.005272667954815562,0.003955880642800041
33.0,0.6494848983449344,2.0433653435373924,120.81168,120.81168,1.0,0.325492737197903,0.3464370727700716,0.20414276886464355,0.5591994012853231,0.7182176457819239,0.31053366005457156,2.637685813786079,0.3018996019026015,0.11430010070493454,0.6499547416572374,0.21322843649065842,1.8721324810573983,0.2759633856932987,0.2765375854214123,0.5014536380767822,0.32455082459172674,0.2120584561362363,0.11389601892395189,0.0035064372258292124,1.875234982557231,0.001876212064827988,0.005292031239314606,0.003964374408019936
34.0,0.6484250950706631,1.6780429084292703,124.47264,124.47264,1.0,0.3146003576514393,0.34797000835653985,0.19822773915960631,0.5438910837042309,0.7197404381021782,0.3103295429516874,2.6460706082791665,0.3032764603536021,0.11430010070493454,0.6478307845982485,0.2107652358520845,1.850505731836088,0.27308008938021877,0.2763422144865444,0.5247709155082703,0.31322542991949925,0.20665342598309128,0.11389601892395189,0.0032590778175685454,1.8017632997034525,0.0017473977755286902,0.004912253757682605,0.004598970452364456
35.0,0.6526571196194231,2.12378676322629,128.1336,128.1336,1.0,0.3154035842466235,0.34697967187102835,0.19944733567342096,0.5544807924874959,0.7209014804356395,0.3103541573183788,2.642093068803657,0.3030093395118586,0.11430010070493454,0.6492207116753924,0.21283180413363886,1.8686500735003404,0.27299703264094954,0.2757623237314692,0.5109236836433411,0.31441130435464043,0.20824741818677808,0.11389601892395189,0.0032639516571288983,1.8607945003404893,0.0016413800139847003,0.005038873330574629,0.004488340266120239
36.0,0.6520437857427812,2.2608352688174302,131.79456,131.79456,1.0,0.329381996817541,0.3485494356010863,0.20700308472285384,0.5754073310159485,0.723881853515497,0.3091475139948623,2.7027783312943705,0.30955416289738197,0.11430010070493454,0.6481960238417497,0.21189818155785778,1.860452925043339,0.2695834714396199,0.2758797184900832,0.5258215069770813,0.32827147850278887,0.21608811425625898,0.11389601892395189,0.0030604296641592067,1.7995298565742814,0.001579525527408249,0.004677680144808487,0.006010571358950789
37.0,0.648696995884171,2.282488545018734,135.45552,135.45552,1.0,0.3265032379365211,0.35178315128257254,0.20443677841137495,0.5641834197203889,0.724895648830094,0.3145617940350804,2.7253768933837743,0.31216932507285045,0.11430010070493454,0.6465384922556581,0.2105499333846454,1.8486153894916126,0.2694698767943936,0.2743873887935071,0.5584205985069275,0.32551821042755424,0.21354583010757344,0.11389601892395189,0.0029294639547606457,1.7747194956773455,0.0014973404090647107,0.004496003895417854,0.0047788547976741185
38.0,0.6480434940391977,2.0815315064003976,139.11648,139.11648,1.0,0.32386455686530874,0.35468375686683407,0.20320424751305233,0.5684933615876557,0.7245049302156461,0.314495755213265,2.7297319699200417,0.3129269376918284,0.11430010070493454,0.6484882001772082,0.21078630228279877,1.850690693794489,0.26875930805361437,0.27499999999999997,0.5784941911697388,0.3229051365541668,0.21228436520919947,0.11389601892395189,0.002759786711750314,1.7269135607912176,0.0014368472986797521,0.004202331296195234,0.0043113001221072225
39.0,0.6501491462401422,2.2099023008434164,142.77744,142.77744,1.0,0.3145107335655254,0.35138065807009516,0.19797400500130535,0.5671021353400876,0.7250751463088932,0.3162183801663755,2.720284263918648,0.31124390039696664,0.11430010070493454,0.6489808038064395,0.21156927952119023,1.8575651855088504,0.2708628005657709,0.2759295499021526,0.5327127575874329,0.31406908680046475,0.2074759618931513,0.11389601892395189,0.002716551348501426,1.752045305674983,0.00138694743045941,0.0041560018795265274,0.005208886545068247
40.0,0.6521964973244236,2.4364670615483464,146.4384,146.4384,1.0,0.31693806509722067,0.35538583622894504,0.19965350744673893,0.5533895741994347,0.7255280506806919,0.31576315500811664,2.7301046087980407,0.31285837466530236,0.11430010070493454,0.6489158101958672,0.21135674571167118,1.8556991518096309,0.271395881006865,0.2735720142115332,0.5325276851654053,0.31657288433086983,0.2091250326224414,0.11389601892395189,0.0027185196069373185,1.8054867002174433,0.0013281544510591247,0.004221226145348405,0.004547836230805631
41.0,0.6580349280626796,3.2687687152526976,150.09936,150.09936,1.0,0.3229438185463226,0.3564600604616539,0.2027669371473977,0.5694439548770227,0.7274663026572395,0.3154216161486689,2.745833002538327,0.3139765899943648,0.11430010070493454,0.6500440561052857,0.21353372403404236,1.874812886801762,0.27336185543796443,0.2754507628294036,0.5411579012870789,0.32232140438993895,0.21226285867018233,0.11389601892395189,0.00272428264447366,1.8607104077236727,0.001308093512183684,0.0042514390060330275,0.005341830448360556
42.0,0.6515866599109766,2.149996650233192,153.76032,153.76032,1.0,0.3079972440863045,0.3568598314322997,0.19439259590933336,0.5644621559102669,0.7281110606599147,0.319884549095767,2.7712130790100007,0.3172415004042066,0.11430010070493454,0.6495080188235752,0.2144526417757684,1.8828809277254714,0.26886906197251026,0.27695196369895164,0.558682918548584,0.30806122776726913,0.20495368123776125,0.11389601892395189,0.002373371821387856,1.666327387212732,0.0012385727242161346,0.0035948069299871965,0.004277625321241186
43.0,0.6569509731513464,3.9681727374833917,157.42128,157.42128,1.0,0.32856486950252345,0.3565865560092256,0.2080680433196563,0.5966513031120116,0.7299056329861843,0.31061252344435736,2.8185270028787452,0.32253103809530465,0.11430010070493454,0.647936199992882,0.21317774850213114,1.87168744365393,0.2698412698412698,0.2755770874893132,0.560278594493866,0.3287192600904103,0.2192201636480944,0.11389601892395189,0.002427222353071266,1.7520077282606508,0.0012006577421848652,0.0037452342900970398,0.004892290457619599
44.0,0.6588274023956073,3.2550537349302666,161.08224,161.08224,1.0,0.3408469694330887,0.35560141631473763,0.21453244196040025,0.5765044077881964,0.7300518118447886,0.311066479986875,2.808654117777748,0.3216854163067108,0.11430010070493454,0.6464923604710542,0.21268067232692608,1.8673231455871384,0.2682875707398868,0.2710792067161455,0.5269601941108704,0.3412396606723777,0.22486796979316256,0.11389601892395189,0.002467905264399441,1.8310371734987712,0.0012058341385972982,0.0038184307976645423,0.004394964032602343
45.0,0.6485145629966881,2.9068661217576293,164.7432,164.7432,1.0,0.30845505393009615,0.3592143826327009,0.19426121127322837,0.558600814219598,0.7305798383299363,0.3203204376794176,2.8330961781204866,0.32368849041875375,0.11430010070493454,0.647177071107553,0.209911874015718,1.8430132677058333,0.2698295033358043,0.2742523705324581,0.5360987186431885,0.30910951503794604,0.20506316024818333,0.11389601892395189,0.00230734842123463,1.7587329487505485,0.0011046250461248556,0.0035897227829832213,0.003914124916801316
46.0,0.6659412336347555,3.3667686988591745,168.40416,168.40416,1.0,0.3203214227757023,0.35559296328828754,0.20176478756595997,0.5591851934051558,0.7296403976015804,0.3181530690134059,2.815570688832847,0.3222596153249374,0.11430010070493454,0.6460363259441995,0.2096605597269252,1.8408067437977362,0.2708596350281189,0.2740447957839262,0.5476795434951782,0.32086022473633896,0.21223510718286534,0.11389601892395189,0.002261258745023172,1.7679784189313068,0.001073174429541094,0.0035238048223722638,0.0038017389373695277
47.0,0.6585003458522134,3.225025486450702,172.06512,172.06512,1.0,0.31610338752667877,0.36362025125824665,0.19837115020740517,0.5656503824458982,0.7337670438486715,0.3248393938587262,2.8566374990684174,0.32653582074727794,0.11430010070493454,0.6460976927632182,0.208847476772982,1.8336679257633137,0.2679186972542494,0.2733949945593036,0.5277986526489258,0.31651925884835996,0.2094587247303537,0.11389601892395189,0.0021984251854013943,1.7601831431456958,0.001065341485836935,0.003398176392160369,0.00417257634567855
48.0,0.6688641964491484,4.815274235638432,175.72608,175.72608,1.0,0.3277486160131229,0.3609896293562294,0.20646107464154181,0.5586893607516213,0.7330022728417882,0.31806548685663444,2.8336056746812415,0.32471725389471257,0.11430010070493454,0.6430670503653171,0.20748225686612326,1.821681379440125,0.26697684723606957,0.27035138176816303,0.525820255279541,0.3284523172143644,0.21829435011867923,0.11389601892395189,0.0021441484431064923,1.7583834695706173,0.0010634219185492008,0.0032772893471041523,0.00588497056166245
49.0,0.6609493286911011,3.1313436580394067,179.38704,179.38704,1.0,0.31454924233288484,0.36731422384623413,0.1985553339489042,0.5733328571398663,0.7347329091098294,0.3201697248482305,2.8705940591718133,0.3290028701327989,0.11430010070493454,0.641820074092967,0.20602326546722077,1.808871525217945,0.262950005642704,0.27047723232599485,0.5379384160041809,0.31532834013701827,0.21047324230400963,0.11389601892395189,0.002107332991688222,1.7703842820938007,0.0010263305201660526,0.0032377040980586377,0.0045308452075777375
50.0,0.6666034025024095,6.098848824614424,183.048,183.048,1.0,0.3081127690622019,0.36745208057406553,0.1940140383528389,0.568819631063656,0.7354331856859159,0.32380999725996723,2.8703614405963678,0.32873699693381836,0.11430010070493454,0.6440542027887993,0.2085785944985416,1.8313071560280703,0.2655119231225531,0.27050610820244325,0.5794537663459778,0.30891760916295075,0.2058869384333967,0.11389601892395189,0.0020390281687811154,1.755390339763835,0.0010125272127182695,0.0031102801436267047,0.003469459219801522
51.0,0.6697738186517048,4.672800921450721,186.70896,186.70896,1.0,0.3001597503493536,0.3685741179966523,0.18895114924882733,0.562312661372838,0.7368702690872917,0.3278870417527554,2.8843591023156705,0.33068908146408316,0.11430010070493454,0.6450464628391408,0.20874120445405792,1.8327348613776742,0.265588052271313,0.27171249659678737,0.5175623893737793,0.30185468845048435,0.20117700621313897,0.11389601892395189,0.0020587711184717797,1.8110329209503107,0.001020262300662283,0.0031388186444666604,0.003826406412058693
52.0,0.6709358696752317,4.631718706610521,190.36992,190.36992,1.0,0.29862309002221216,0.36534764778098894,0.1875618805720199,0.5315812424009091,0.7369223862675194,0.33245419962237516,2.9000857803364166,0.33184688527022005,0.11430010070493454,0.6430733250911881,0.20787684893279226,1.825145873374127,0.2669909125815948,0.2724224643755239,0.5164124965667725,0.2997792253661367,0.19988070267388117,0.11389601892395189,0.0019268822170670082,1.7360484655800974,0.0009378136714078876,0.002946182307539537,0.004185811296885718
53.0,0.6662776681209012,4.002848959508805,194.03088,194.03088,1.0,0.3143545895102902,0.3678309968828676,0.19731617757251912,0.5625358045828966,0.7366267222778866,0.31780503751805256,2.8993612494602448,0.33221775512186147,0.11430010070493454,0.6403257732256844,0.20428553314017472,1.793614342890911,0.264863021484597,0.26593152968329276,0.5209907293319702,0.3151878151066415,0.20976169212530843,0.11389601892395189,0.0019450572373554916,1.7937318557324033,0.0009493803827406972,0.0029673561482464464,0.004064843451131438
54.0,0.6709342226218228,5.694693490825616,197.69184,197.69184,1.0,0.3121662998192173,0.3676563025219772,0.1952029973728299,0.5789430644175586,0.736521230932719,0.3243495481236848,2.91517836021275,0.33429083620306005,0.11430010070493454,0.641469040828838,0.20642415165536915,1.8123912811491514,0.2649375833232335,0.2689099392054291,0.5309075117111206,0.3130752223451436,0.20753595608949305,0.11389601892395189,0.001825451882759748,1.7222478842068085,0.0009065518175821692,0.00276609071201831,0.00346033304367386
55.0,0.6667660025779109,4.1178766915544625,201.3528,201.3528,1.0,0.3152136972964902,0.36738330650259926,0.19798888737394343,0.5819164428949986,0.7382439969202714,0.32246911097439207,2.9267724540244244,0.3357018664481954,0.11430010070493454,0.639141820299983,0.20624585967054096,1.8108258885523545,0.2643585922274447,0.2669934640522876,0.5699989795684814,0.3165308565007753,0.21105778642989295,0.11389601892395189,0.0017749028672905053,1.7086790591101817,0.0008730599851274368,0.002693931882761201,0.004139741856202561
56.0,0.6729986122220749,6.943139390957155,205.01376,205.01376,1.0,0.318015626758021,0.36977487149130417,0.2009824046253888,0.5934477444261702,0.7404545219390876,0.31812337993406287,2.9232635065439423,0.33541505666834404,0.11430010070493454,0.6410743229231949,0.20757335259867993,1.822481194336355,0.2629593706218343,0.26725252003101574,0.5355834364891052,0.320289164975061,0.2146868431367379,0.11389601892395189,0.0018917330063685331,1.8593188731938426,0.0008927575111962164,0.002907448786649575,0.004393009444521521
