round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_ece,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
26.0,0.645757659660421,1.106248338600262,95.18496,95.18496,1.0,0.7078000777528521,0.27489498078367075,0.32272194505281926,2.5090913624490283,0.3015942504321711,0.5729457665604168,0.333090087764218,0.11004091910607489,0.19964291656721422,0.6647090316747659,0.22096848166854127,1.9400895988830076,0.2809541840212041,0.2827513783145183,0.5090897083282471,0.31861810674886665,0.20472387349837812,0.11389601892395189,0.004198654182307161,1.7546467262818624,0.002464961800770559,0.0059839887681965645,0.005680092966293844
27.0,0.6409119509808042,1.0728132618289092,98.84592,98.84592,1.0,0.7093668245448495,0.2783122632805032,0.3283795421284664,2.5362706800700243,0.29827166126373234,0.5733958580713809,0.3350263099098004,0.11004091910607489,0.2036122171992533,0.666234593226338,0.22078321429790676,1.938462962830362,0.2840537595350527,0.2847738632207729,0.501638650894165,0.3242766815897909,0.20888079737512158,0.11389601892395189,0.004361858946814763,1.8927445848703428,0.0023985570275341823,0.006400161634693039,0.004927610174959372
28.0,0.642165202854464,1.293849608583575,102.50688,102.50688,1.0,0.7119788527225136,0.28188436364398267,0.3191547834176115,2.570336541018715,0.3022850059746286,0.5832023514716701,0.34049211090560655,0.11004091910607489,0.1977010435856528,0.6639502667235375,0.2207696856310924,1.9383441819726799,0.28161209068010074,0.284372742595714,0.4907814562320709,0.31489901005195314,0.20336526827121634,0.11389601892395189,0.004413028902902901,1.9868550764458632,0.0022911142732740847,0.006617842056419341,0.007208681066627947
29.0,0.6489879528767168,2.101135480276437,106.16784,106.16784,1.0,0.7113301418900262,0.28364131729145575,0.3240689545595517,2.5928758920180215,0.3001180286739362,0.5810064007078736,0.3413752166424877,0.11004091910607489,0.200985565286906,0.6625069166303277,0.21783951454931344,1.9126174611490536,0.2817209528439475,0.2831465919701214,0.49151018261909485,0.3198268318284633,0.2068262066428267,0.11389601892395189,0.004151221447179633,1.9415161021788663,0.0021376059146885496,0.006250168628959474,0.004760744917350879
30.0,0.6444451118417246,1.488318276985168,109.8288,109.8288,1.0,0.7130019582689756,0.2844338008619408,0.3178770152996313,2.592516617521191,0.3045054250864476,0.5748330330207059,0.3420070115312585,0.11004091910607489,0.19612863171602263,0.658266933765851,0.21618876248730062,1.8981239601679964,0.2826585179526356,0.28358400822727853,0.5019999742507935,0.3131759000685896,0.2023334626559721,0.11389601892395189,0.003763435187490027,1.8236525600586901,0.002087772598812864,0.0055135679515923705,0.004561344401512168
31.0,0.6518738743402556,1.6177240681905698,113.48976,113.48976,1.0,0.7142055419886694,0.285934867553402,0.3348123475588752,2.607069416377856,0.2945086832373142,0.5857953021876797,0.34250830583828673,0.11004091910607489,0.20774486368709955,0.6608660758150531,0.21800091327635512,1.9140345319875827,0.2784781629896443,0.28031571394403254,0.5121638774871826,0.3303219954435676,0.21364290430981794,0.11389601892395189,0.003579173894898843,1.7903058515603334,0.001986423289738523,0.005259395362645443,0.004019928678644728
32.0,0.6421993769214832,1.4223201255313387,117.15072,117.15072,1.0,0.7164283290264066,0.28781251441303707,0.3258942636679039,2.6205833031284174,0.30765528363902817,0.5661229013890112,0.34967017032096614,0.11004091910607489,0.20039797752934316,0.6595848395394472,0.21706703723937745,1.9058351581569555,0.27851591877663573,0.2805668988710065,0.4914071559906006,0.321539158284234,0.2066334459289661,0.11389601892395189,0.0033902021872902577,1.756810723036324,0.0018851805061443248,0.004972428128809953,0.0041582930827441245
33.0,0.6442592941599854,1.5648527950077482,120.81168,120.81168,1.0,0.7185556121310415,0.2943700550402832,0.31051658481489247,2.6894210298904735,0.3078872200655418,0.558020777108724,0.35222288801516854,0.11004091910607489,0.19217092619594645,0.6592516264967919,0.2147525969925902,1.885514515972503,0.2781065088757396,0.28086344894494303,0.4887017011642456,0.30593581958672117,0.19924960087660798,0.11389601892395189,0.0032441690049160588,1.7385275083470333,0.0017787524162431842,0.0047828477304770545,0.004554233284663671
34.0,0.658037933472462,2.351630260137917,124.47264,124.47264,1.0,0.7171421029982652,0.2905064899867419,0.31978892139144666,2.6464318435229375,0.30266064213022703,0.5762002608518687,0.351739659259995,0.11004091910607489,0.19724558574848852,0.6583623974452529,0.21667767602580393,1.9024165907895263,0.27989569104681483,0.2815338042381433,0.5651714205741882,0.31517108560105234,0.20409101812271943,0.11389601892395189,0.0034065901361677265,1.8844534009622294,0.0018496862523023699,0.005047217546460042,0.0035590841872819006
35.0,0.6461901339691392,1.6355024184488598,128.1336,128.1336,1.0,0.7195701029435685,0.2956562454944539,0.33914002709955104,2.696773231728092,0.3038665972925369,0.5955691672287011,0.35526981753928255,0.11004091910607489,0.21039358215332762,0.656838768509249,0.2161930110272733,1.8981612620861217,0.2760393383996424,0.279830215374941,0.5703967213630676,0.3347241506644567,0.2173071834169906,0.11389601892395189,0.002988103739596942,1.7032997668447933,0.0016866448510304104,0.004359477350501553,0.004900167565409712
