round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_auroc,fed_f1_best,fed_f1_best_threshold,fed_f1,fed_auprc_lift,fed_prevalence,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
22.0,0.641722685034272,1.1371770702672839,80.54112,80.54112,1.0,0.3416620607291157,0.2119556537805636,0.7037085626669358,0.3321228094404269,0.5850783498230167,0.2988510917484082,2.4040444887186707,0.11092225369845767,0.26466814351177925,0.6674195626576306,0.22409776348268953,1.9675644996188946,0.2805451127819549,0.28911065453478135,0.5455761551856995,0.33840412279402815,0.2157554054052202,0.11389601892395189,0.00494502867851995,1.7236624793513329,0.003072267667138972,0.006870897262063433,0.005200820221372285
23.0,0.6410743014510877,0.8535908642108975,84.20208,84.20208,1.0,0.3462389226030789,0.21609743045123667,0.7044902762733067,0.332254884497985,0.591680128269688,0.29149725927919284,2.4384754260371557,0.11092225369845767,0.2683826744753767,0.6675070699846279,0.22195919085923804,1.948787964287318,0.2791781402245287,0.2848475655998786,0.5692381262779236,0.3434360250082555,0.22016862059988507,0.11389601892395189,0.004677940069374585,1.7023650437622564,0.0029700527257053226,0.006448499173845472,0.003965053913834884
24.0,0.6427285280405635,0.95368274252699,87.86304,87.86304,1.0,0.33879270146263496,0.2112086356741897,0.706083639427623,0.33062337684188664,0.5788355805559057,0.2940266230717882,2.4773202555328506,0.11092225369845767,0.2727419344283311,0.6676160619730077,0.222724195614925,1.9555046587153977,0.27837837837837837,0.28549871736834165,0.5591078400611877,0.33592711999043806,0.2157586661338613,0.11389601892395189,0.00458005741392134,1.7363747126892122,0.0028250901465364086,0.006407788134146993,0.003995939834866208
25.0,0.6459572441328876,1.32660187853512,91.524,91.524,1.0,0.343143620941381,0.21265040741036634,0.7082623468345178,0.33306039120846825,0.586492149297794,0.29619922442177593,2.4993107800358594,0.11092225369845767,0.2751051654441189,0.6634919607459173,0.2207602260832566,1.9382611277278945,0.27775875841606756,0.2841694202463202,0.5503640174865723,0.3400686676002995,0.21729357951630862,0.11389601892395189,0.004335850096751455,1.7141531707256945,0.0027611005544560113,0.005978949928330392,0.003921451490065688
26.0,0.6430644491838063,1.0172872684306529,95.18496,95.18496,1.0,0.3262439877018778,0.2017902551470569,0.7093399380854157,0.33686479475944797,0.5551437425395772,0.30339212233099067,2.493197482076136,0.11092225369845767,0.2747434543065624,0.6652687623213654,0.22186957091618836,1.9480011067316598,0.2840025493945188,0.28490476940028336,0.5424450635910034,0.3236064535354136,0.2067339712985739,0.11389601892395189,0.003988896836835474,1.6410349913749087,0.002577776517277561,0.005467820009512819,0.004104269453186922
27.0,0.6378493216983455,0.9672935009249375,98.84592,98.84592,1.0,0.34171341165087044,0.2124361420620353,0.7085014365666454,0.3337101026935794,0.5852974331262618,0.29671617669116246,2.5117288208213977,0.11092225369845767,0.27740714488583557,0.6658662668177084,0.22324380572073665,1.9600668032988584,0.2787016859731621,0.28735632183908044,0.5490257143974304,0.338543743617254,0.2171627216049523,0.11389601892395189,0.003981380911582872,1.697730899387352,0.0023944083650244124,0.005656916561533961,0.003784779467902314
28.0,0.6426407223673164,1.0566148255563954,102.50688,102.50688,1.0,0.32136998120221194,0.2012243753035484,0.7110680512526327,0.3371879450785507,0.5723454684178559,0.3000755274973365,2.562331516537553,0.11092225369845767,0.2826277644245465,0.666832787942527,0.22298935800923533,1.9578327681332288,0.28584773470340963,0.2897404202719407,0.5112624764442444,0.31821681199491464,0.20684109569430412,0.11389601892395189,0.0040351938880912415,1.787257895728544,0.002236370558747569,0.005937139605199849,0.005546129110818918
29.0,0.649073479301786,1.4634601276676242,106.16784,106.16784,1.0,0.31880849880435463,0.1992337374947923,0.7114017670093088,0.33520314597168926,0.5398087740319685,0.30120024626642133,2.542469919061605,0.11092225369845767,0.2804955803410457,0.6654137335878898,0.22086744187624474,1.9392024757574489,0.28211764705882353,0.28723728297289064,0.5518836975097656,0.31553383036064514,0.20467193563833116,0.11389601892395189,0.004121212402255925,1.8938625894370489,0.0022253863802964794,0.006120400728118776,0.007871378745217102
30.0,0.6481366530955469,1.3973175851551076,109.8288,109.8288,1.0,0.3215678816468056,0.19885023243160985,0.7147444419870687,0.33906606656558297,0.5723379657202484,0.3049291728922836,2.5966986850796396,0.11092225369845767,0.2868359872364213,0.6636665989163598,0.22282246263420355,1.9563674370653956,0.28698664027709053,0.2884020618556701,0.5086788535118103,0.3183732263330128,0.2046439712440856,0.11389601892395189,0.0038241915093217447,1.8179400033332058,0.0021085314847883335,0.005648969633929327,0.004876200920589148
31.0,0.6503411916938071,1.4761563190074056,113.48976,113.48976,1.0,0.33620638459889957,0.208897395915425,0.7169472170263971,0.3427874083394092,0.5866102647173506,0.3021292051435425,2.624300521994361,0.11092225369845767,0.28967001883329196,0.6645185686456767,0.22288646231170212,1.9569293502745069,0.28135101995318246,0.28789273037991325,0.5307332873344421,0.3330548725504249,0.21488944372000232,0.11389601892395189,0.003531578634065804,1.736711332347113,0.001980515398587931,0.0051928422618892425,0.004821736467630705
32.0,0.6442940644082303,1.4368225692047867,117.15072,117.15072,1.0,0.3226203897508722,0.19938370343639328,0.7159680016188374,0.3401842222374942,0.573622068977596,0.3050305577390349,2.59735715104229,0.11092225369845767,0.28699209921640967,0.6631039944453114,0.22189042020222816,1.9481841621732527,0.2854977261243052,0.28787076271186446,0.509559154510498,0.3193350608021966,0.2054481519724348,0.11389601892395189,0.0036153290286414404,1.8391982193206786,0.0019163914879071766,0.005431201424573419,0.005643652114952493
33.0,0.6435749277934055,1.4462474363487117,120.81168,120.81168,1.0,0.31106256228308593,0.192799894613912,0.7201608125115563,0.34488995439622394,0.5684817615116696,0.3124353766811571,2.6693114650893732,0.11092225369845767,0.29495295474135685,0.6631304988873907,0.2200796348670575,1.9322855789542932,0.28273697426239797,0.2862810926293301,0.5390042662620544,0.30740190693484887,0.19958336643110067,0.11389601892395189,0.0036031540805529436,1.8956308568813256,0.001757568392023881,0.005569305813273705,0.008475404594550534
34.0,0.6571948545073327,2.1004018199704735,124.47264,124.47264,1.0,0.3234868702405128,0.20053246150447904,0.7205816044731219,0.34344217240760005,0.5862089949844392,0.30526679716021077,2.646196708057552,0.11092225369845767,0.29219878948152717,0.6617997550246625,0.2189414636191726,1.922292505810579,0.28052805280528054,0.2840449438202247,0.546908438205719,0.31992164268439144,0.2075230463981345,0.11389601892395189,0.0034250277553908304,1.864493235529153,0.001811122660579757,0.0051468697533734896,0.005594659640515029
35.0,0.6557687928480151,1.8676106488516517,128.1336,128.1336,1.0,0.3401615885115361,0.2122061154436477,0.7214355191208868,0.3440845935595296,0.5783579241846731,0.30440124091798704,2.6506846184229276,0.11092225369845767,0.2931700521855694,0.6609516254275786,0.2186091461947377,1.9193747793827853,0.2755480249920576,0.28349096133125823,0.5230398774147034,0.33727940928669503,0.2191529101949186,0.11389601892395189,0.0029671592255199816,1.6659887977039034,0.0016853091181621585,0.004332102133801686,0.006068368988780458
36.0,0.6481289053898562,1.7580505292094741,131.79456,131.79456,1.0,0.3367184341830074,0.20896191033352354,0.7222584847167532,0.3465589305552486,0.5922738003212961,0.309508126402277,2.686147792395817,0.11092225369845767,0.29673668104507295,0.6598782331717248,0.21903343297322309,1.9230999910494784,0.2778961534148256,0.2864795918367347,0.5257353186607361,0.33333475666445106,0.21622376685825206,0.11389601892395189,0.00279809409504747,1.6195998652451635,0.0016023001465247542,0.004077280463539479,0.0041030977387397196
37.0,0.6581377328403771,2.167800263883188,135.45552,135.45552,1.0,0.31474235927278116,0.19485076320438866,0.7242653856321748,0.3506577988816822,0.5843008460115253,0.31231445809881014,2.726673565364598,0.11092225369845767,0.300969908214889,0.6597465517745954,0.21934064877031317,1.9257973267420911,0.2786461538461538,0.2819874303332148,0.4934292435646057,0.31146714339702863,0.20260455028177168,0.11389601892395189,0.0028295110648694053,1.6857280097865441,0.0015500658862906045,0.0042000196726587604,0.004494043646452677
38.0,0.653103710819181,1.835536143804911,139.11648,139.11648,1.0,0.31016132324415785,0.19213907875854486,0.7253646086262087,0.3515019702779573,0.5576961922934492,0.3106223170612832,2.7006473705114216,0.11092225369845767,0.29837579291543426,0.6589579316776724,0.2177858897976175,1.912146639146647,0.27832359159308545,0.28425851434700994,0.5130677819252014,0.30629011940519557,0.199611537857523,0.11389601892395189,0.0028863290230222703,1.769867736416927,0.0014805148026272646,0.004394877298350238,0.0057547507660966595
39.0,0.6565870556039254,2.423886347075667,142.77744,142.77744,1.0,0.335953421786664,0.20872484681740047,0.7235252704312043,0.34725465409971756,0.5747637001005477,0.30459103738100174,2.6998698690859544,0.11092225369845767,0.29854854845843415,0.6611436069403288,0.220795039730448,1.9385667893964964,0.2802519118308592,0.2861952861952862,0.5266955494880676,0.33211199557939936,0.21583301343435685,0.11389601892395189,0.0030803531915847893,1.9441936188068212,0.0014431264743928638,0.004835681950947593,0.006596707133308551
40.0,0.6546150024151278,2.1445540588363645,146.4384,146.4384,1.0,0.32498947099141645,0.20199623628435992,0.7266394124694857,0.3485025386452146,0.5645501469436367,0.3119646162817846,2.7269239832315297,0.11092225369845767,0.30207133228932137,0.6582603327542348,0.21936940023873436,1.926049762856126,0.2812714383718271,0.28596425446819146,0.5178011059761047,0.3215687444331122,0.21001609993545092,0.11389601892395189,0.0025985830714049733,1.6886071765675297,0.0013795127031264657,0.003900484606706082,0.006515254832072903
41.0,0.6582135439643173,2.518808352656394,150.09936,150.09936,1.0,0.3230380756287177,0.20134256806558745,0.7282338117387235,0.356617779136814,0.5833265548968862,0.3064444458549544,2.762229492902957,0.11092225369845767,0.30605859821820214,0.6574807231636626,0.21851578468564914,1.918555071108777,0.2781323480013436,0.28254777070063697,0.5253877639770508,0.3197080163837367,0.2096229911134136,0.11389601892395189,0.0026348772305404443,1.7632271448383108,0.0013674750346971219,0.003989823750676116,0.005142029890319563
42.0,0.6574870797203216,2.6309999002272324,153.76032,153.76032,1.0,0.32320619848897897,0.2011563179674836,0.7280870480271854,0.3528899402137107,0.5744174637564107,0.30893536384850373,2.7781867076097817,0.11092225369845767,0.3081205085538258,0.6556662606835365,0.21708182240064078,1.9059649709581667,0.2777777777777778,0.2833675564681725,0.5248942971229553,0.3203132462885416,0.20994639097381695,0.11389601892395189,0.0025143451915572617,1.7296391620711802,0.001318431426734954,0.0037889747578442323,0.0046466884487390454
43.0,0.6633963908764917,3.3453964304592616,157.42128,157.42128,1.0,0.3245605524063796,0.20073513366532914,0.7284456703486889,0.3500148851741885,0.5767754825436547,0.3132427207479935,2.786227573873597,0.11092225369845767,0.30940530511593906,0.6561451603114653,0.21700497865162796,1.905290287595756,0.2809917355371901,0.28442818961879307,0.5308037996292114,0.3211444799880938,0.20917721248580087,0.11389601892395189,0.002586101860414665,1.8267877660209706,0.001307378030079484,0.00394982105549223,0.004532983412288203
44.0,0.6656254993652793,4.210641979221455,161.08224,161.08224,1.0,0.3323722698212362,0.20608607917605884,0.7286619020564407,0.34998469606278104,0.5740434453496402,0.3102583664446414,2.776528583672449,0.11092225369845767,0.3082229993475732,0.6558945603096281,0.21792706434580164,1.913386142945971,0.27627416520210896,0.2846934400457339,0.5366579294204712,0.32924173442415433,0.21470462550002056,0.11389601892395189,0.002564212837044629,1.8591928393907438,0.0012704325826120124,0.003942219664675967,0.004514034410721895
45.0,0.662629720817738,2.7756402681001893,164.7432,164.7432,1.0,0.32609908652987174,0.20203797352468184,0.7291888498096583,0.3545638537813467,0.5820236014201651,0.3123552231559988,2.7951146821814072,0.11092225369845767,0.3100343975348656,0.653299798019084,0.21682940924006627,1.9037487990238076,0.2774825835399693,0.2818846466287571,0.5268743634223938,0.32285745152916606,0.21098908511775558,0.11389601892395189,0.0022884347200118837,1.70251739275227,0.0011986964326104754,0.0034488204880629043,0.004273940212991975
46.0,0.6575121783435804,2.8946069229992206,168.40416,168.40416,1.0,0.3028671825868712,0.1882360986865853,0.7306265958790411,0.35910832017909416,0.5505145616601914,0.3197697821171027,2.831533913989894,0.11092225369845767,0.313367334175382,0.6549451315380823,0.2177165974147111,1.9115382563114869,0.2797914282080631,0.28237283359165843,0.519406259059906,0.2994630881542603,0.19728777272820297,0.11389601892395189,0.0022287918008171274,1.7009739538134454,0.0011281895005594623,0.0033984824862970894,0.004349238348276202
47.0,0.6632639497050585,3.5243209261926984,172.06512,172.06512,1.0,0.3181302599173285,0.19867872391913108,0.7313668301240476,0.3568547784642855,0.5672562407723079,0.315214443779532,2.8329765879172495,0.11092225369845767,0.31382022000462595,0.6538553371488017,0.21663492284615785,1.9020412205171497,0.27618600281822453,0.2844656336909019,0.5247740745544434,0.3149280714806229,0.208587583142018,0.11389601892395189,0.0021371704434401655,1.6720581658782976,0.0011110536560420068,0.003223344572589297,0.00412083381588922
48.0,0.6549517628173038,2.7146387327537176,175.72608,175.72608,1.0,0.3129804164217986,0.19418658752237403,0.7330017850061394,0.35683644500154144,0.565603096551928,0.31577867036572943,2.8716473319200935,0.11092225369845767,0.3184151122242103,0.6523175524312329,0.21276327712667137,1.8680484106185742,0.27616491827274947,0.2779187817258883,0.5069063901901245,0.31034434341524125,0.20409583248382912,0.11389601892395189,0.0020965332580978333,1.6817337140109885,0.0010552728602514405,0.0031943226396376583,0.0038981532285851223
