round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
19.0,0.6248642909205374,0.37164589552410676,29.20448,29.20448,0.0,0.7056047290008408,0.3113793167648318,0.3314351220106348,0.27521092065367847,0.20515776922622955,0.5375369200361039,0.3286339552582533,0.11518126888217524,2.4127568333798624,0.4288017145964531,0.10136160520117393,0.8899486229527728,0.09182692307692308,0.2045002711006687,0.3594062030315399,0.3738936519393612,0.241926053540421,0.11389601892395189,0.0,0.0,,
20.0,0.6083778461633932,0.45399282123908496,29.20448,29.20448,0.0,0.7198187127442031,0.3149000221815637,0.34431982651874266,0.29086882123827873,0.2162379588349462,0.563523665402546,0.3445343811681972,0.11518126888217524,2.5609185924508737,0.4288017145964531,0.10136160520117393,0.8899486229527728,0.09182692307692308,0.2045002711006687,0.3594062030315399,0.3738936519393612,0.241926053540421,0.11389601892395189,0.0,0.0,,
21.0,0.641186318601459,0.39726933810468684,32.85504,32.85504,0.9971592150692714,0.6807898069939996,0.2940332641236559,0.3084219228777719,0.24109530768924478,0.21475530444182156,0.5401890459869053,0.33810729759019365,0.11518126888217524,2.0918613532530768,0.43270072885709787,0.10341211739636767,0.9079519931720854,0.10874025441116127,0.2045002711006687,0.3473799526691437,0.3730113840698926,0.24121814493519017,0.11389601892395189,0.007501104058863642,1.3272037100978196,0.005665868552821684,0.009025156347043841
22.0,0.6352402939308311,0.42002956223620663,32.85504,32.85504,0.0,0.6973728289518353,0.3014111792644759,0.3288708651459788,0.26531358228536883,0.21088385733973308,0.5664994729587138,0.33347621735200383,0.11518126888217524,2.3174366309909193,0.43270072885709787,0.10341211739636767,0.9079519931720854,0.10874025441116127,0.2045002711006687,0.3473799526691437,0.3730113840698926,0.24121814493519017,0.11389601892395189,0.0,0.0,,
23.0,0.6176360768885095,0.47861312377137893,32.85504,32.85504,0.0,0.7114488904703294,0.31025926879931104,0.3403102102033332,0.27887493511974215,0.2076609514246361,0.5620095370992013,0.33047699310977674,0.11518126888217524,2.452439661169143,0.43270072885709787,0.10341211739636767,0.9079519931720854,0.10874025441116127,0.2045002711006687,0.3473799526691437,0.3730113840698926,0.24121814493519017,0.11389601892395189,0.0,0.0,,
24.0,0.6025671628725994,0.48602698087894264,32.85504,32.85504,0.0,0.7209425389733609,0.32257991718534257,0.349763834228572,0.29473282821108565,0.19982050807610277,0.5572601786297854,0.3183560726675217,0.11518126888217524,2.6040713164930946,0.43270072885709787,0.10341211739636767,0.9079519931720854,0.10874025441116127,0.2045002711006687,0.3473799526691437,0.3730113840698926,0.24121814493519017,0.11389601892395189,0.0,0.0,,
25.0,0.6416707332966635,0.4881302477611505,36.5056,36.5056,0.9971592150692714,0.6835057726421772,0.29180214091150963,0.3137026298918408,0.24597514148993938,0.21817817735269607,0.5426082267123017,0.3427577282348742,0.11518126888217524,2.134569212575843,0.4176432566349328,0.09895489534123551,0.8688178592730925,0.13128967332404398,0.2045002711006687,0.3100617229938507,0.3728645541157478,0.2412337612760006,0.11389601892395189,0.007403793617085012,1.38880412443541,0.005487632421025945,0.00902082581787787
26.0,0.6386457761784039,0.5112138925963209,36.5056,36.5056,0.0,0.6971226459962433,0.29953585088160056,0.3253198853821815,0.266082927020773,0.21982329926399993,0.5642465305329869,0.34566185472876376,0.11518126888217524,2.3284509497205756,0.4176432566349328,0.09895489534123551,0.8688178592730925,0.13128967332404398,0.2045002711006687,0.3100617229938507,0.3728645541157478,0.2412337612760006,0.11389601892395189,0.0,0.0,,
27.0,0.6209372949041281,0.5943838060264844,36.5056,36.5056,0.0,0.713700233413319,0.3123254627278601,0.34280311238964034,0.2893876471589232,0.21571391200094026,0.5659822214466087,0.3438224290775861,0.11518126888217524,2.5451113704437702,0.4176432566349328,0.09895489534123551,0.8688178592730925,0.13128967332404398,0.2045002711006687,0.3100617229938507,0.3728645541157478,0.2412337612760006,0.11389601892395189,0.0,0.0,,
28.0,0.604664793529339,0.5616764747999455,36.5056,36.5056,0.0,0.7264794612422206,0.31583094861474553,0.355211100875115,0.30621273165128016,0.2108668885526815,0.577709366558992,0.3372392260098972,0.11518126888217524,2.70300306933723,0.4176432566349328,0.09895489534123551,0.8688178592730925,0.13128967332404398,0.2045002711006687,0.3100617229938507,0.3728645541157478,0.2412337612760006,0.11389601892395189,0.0,0.0,,
29.0,0.6406915239618439,0.5513155709589695,40.15616,40.15616,0.9971592150692714,0.684742304488474,0.29418879655838925,0.31442626326573775,0.24982163842662014,0.20309956877677932,0.5404723115276623,0.3204875174861294,0.11518126888217524,2.1714637867334297,0.43869995661403544,0.10316819645865949,0.905810382429123,0.13693153423288357,0.2045002711006687,0.32341545820236206,0.37220658732322137,0.24043952439171415,0.11389601892395189,0.007001823102113302,1.3970197514863685,0.0054354811122731776,0.008344985817206734
30.0,0.6414391910044979,0.5542201702964558,40.15616,40.15616,0.0,0.7027991169501024,0.31057113575241196,0.3309340457113374,0.2705940304430018,0.20373291423453246,0.5293253074622407,0.32552047002116125,0.11518126888217524,2.364333488933479,0.43869995661403544,0.10316819645865949,0.905810382429123,0.13693153423288357,0.2045002711006687,0.32341545820236206,0.37220658732322137,0.24043952439171415,0.11389601892395189,0.0,0.0,,
31.0,0.6170186168688396,0.500643668078983,40.15616,40.15616,0.0,0.7120510147937394,0.31708422463850866,0.3454522974919598,0.2896530800577464,0.19232378520398175,0.570939692148089,0.3051602838637494,0.11518126888217524,2.5481852676955574,0.43869995661403544,0.10316819645865949,0.905810382429123,0.13693153423288357,0.2045002711006687,0.32341545820236206,0.37220658732322137,0.24043952439171415,0.11389601892395189,0.0,0.0,,
32.0,0.6030190885969657,0.6183874559714895,40.15616,40.15616,0.0,0.7265020846198218,0.3220943321743259,0.35654708361612286,0.30700515219251784,0.2014883294279247,0.5796756215791209,0.32358888071159336,0.11518126888217524,2.710991531750874,0.43869995661403544,0.10316819645865949,0.905810382429123,0.13693153423288357,0.2045002711006687,0.32341545820236206,0.37220658732322137,0.24043952439171415,0.11389601892395189,0.0,0.0,,
33.0,0.6423361855291811,0.6832394380964668,43.80672,43.80672,0.9971592150692714,0.6898167575710319,0.2959202875027009,0.3207545071710654,0.25542056002179975,0.21872618880020572,0.5722386669911528,0.34496696762028295,0.11518126888217524,2.2199598503418505,0.41126204866587035,0.09791975056572963,0.8597293521831559,0.12224704755825087,0.2045002711006687,0.2943885922431946,0.37135577774970613,0.2407297347735676,0.11389601892395189,0.006150155448269785,1.2939839442260563,0.004547598329089527,0.0075555202321349445
34.0,0.6410244759919259,0.6115783437638096,43.80672,43.80672,0.0,0.7030403905194996,0.3039844110166721,0.3342901121644217,0.27160481356332944,0.20503087972429335,0.5707695341677465,0.3253300172266947,0.11518126888217524,2.3774897606183325,0.41126204866587035,0.09791975056572963,0.8597293521831559,0.12224704755825087,0.2045002711006687,0.2943885922431946,0.37135577774970613,0.2407297347735676,0.11389601892395189,0.0,0.0,,
35.0,0.6153232273495877,0.5535684708090847,43.80672,43.80672,0.0,0.7168825714671438,0.31565903011674445,0.34651344774119053,0.2912917570610067,0.20417325986353474,0.5734428325133382,0.3244266170139161,0.11518126888217524,2.556141904911795,0.41126204866587035,0.09791975056572963,0.8597293521831559,0.12224704755825087,0.2045002711006687,0.2943885922431946,0.37135577774970613,0.2407297347735676,0.11389601892395189,0.0,0.0,,
36.0,0.6012980928674464,0.6016941927258251,43.80672,43.80672,0.0,0.7319006143265334,0.31803463175833596,0.36455624911417367,0.311709415366535,0.21647962801409312,0.5879005026953878,0.3456442656983728,0.11518126888217524,2.75108154363347,0.41126204866587035,0.09791975056572963,0.8597293521831559,0.12224704755825087,0.2045002711006687,0.2943885922431946,0.37135577774970613,0.2407297347735676,0.11389601892395189,0.0,0.0,,
37.0,0.6392358109828382,0.6678058833121003,47.45728,47.45728,0.9971592150692714,0.6907511773558319,0.29776661788639325,0.3205277562113261,0.25733266496749513,0.2131843500551726,0.5342502258624224,0.3391983748105526,0.11518126888217524,2.2330750509661437,0.4220835663975679,0.10158306786874191,0.8918930514732801,0.12565069107880095,0.2045002711006687,0.30949467420578003,0.3709646701299765,0.24017654129321414,0.11389601892395189,0.005795327785874238,1.2845311128767207,0.004287261479638858,0.007141087374078142
38.0,0.6360503627200551,0.635343119525938,47.45728,47.45728,0.0,0.7052970523378794,0.3062845186569995,0.3313544929748456,0.27481494006864343,0.209307870682931,0.5690927286965309,0.33430115054049675,0.11518126888217524,2.4029599294994863,0.4220835663975679,0.10158306786874191,0.8918930514732801,0.12565069107880095,0.2045002711006687,0.30949467420578003,0.3709646701299765,0.24017654129321414,0.11389601892395189,0.0,0.0,,
39.0,0.6157545966542841,0.6024444443096619,47.45728,47.45728,0.0,0.7205331278587435,0.3144435188396164,0.34803876757389945,0.29913956935390534,0.20765788524925358,0.5990615335273418,0.32957244505810335,0.11518126888217524,2.62862198631343,0.4220835663975679,0.10158306786874191,0.8918930514732801,0.12565069107880095,0.2045002711006687,0.30949467420578003,0.3709646701299765,0.24017654129321414,0.11389601892395189,0.0,0.0,,
40.0,0.5959452567948202,0.743487707174505,47.45728,47.45728,0.0,0.736436965095056,0.3315234164431967,0.36650012958361167,0.3201161255801439,0.2004855834311596,0.5646350170032675,0.32455925470113606,0.11518126888217524,2.8209220875137895,0.4220835663975679,0.10158306786874191,0.8918930514732801,0.12565069107880095,0.2045002711006687,0.30949467420578003,0.3709646701299765,0.24017654129321414,0.11389601892395189,0.0,0.0,,
41.0,0.6336333150521226,0.6360768909381005,51.10784,51.10784,0.9971592150692714,0.6930263399795524,0.2963462280327123,0.3223248521141058,0.257822796238531,0.21987790169354124,0.556630741062031,0.3475886305284378,0.11518126888217524,2.236012777728372,0.4015617867989707,0.09727349214649914,0.854055243242948,0.08856088560885608,0.2045002711006687,0.2956514358520508,0.3683500422601749,0.2385770223191512,0.11389601892395189,0.006061794327422056,1.4108423175057396,0.004328154790363684,0.00764156139452172
42.0,0.6353909079865803,0.6942587192167642,51.10784,51.10784,0.0,0.7070156186140744,0.3095592925066161,0.33382066548170464,0.2805908889899946,0.20249956589038653,0.5539042653791674,0.32009118843215456,0.11518126888217524,2.4537071355153333,0.4015617867989707,0.09727349214649914,0.854055243242948,0.08856088560885608,0.2045002711006687,0.2956514358520508,0.3683500422601749,0.2385770223191512,0.11389601892395189,0.0,0.0,,
43.0,0.6124252327805011,0.7048627488327088,51.10784,51.10784,0.0,0.726123131651029,0.31291527751239184,0.35520704169480183,0.302301038476119,0.21578770716253937,0.6122482727241421,0.3418149631269676,0.11518126888217524,2.6572296549579493,0.4015617867989707,0.09727349214649914,0.854055243242948,0.08856088560885608,0.2045002711006687,0.2956514358520508,0.3683500422601749,0.2385770223191512,0.11389601892395189,0.0,0.0,,
44.0,0.5938531825952031,0.7839086817520678,51.10784,51.10784,0.0,0.7364704944775329,0.32589730040250126,0.3628902810196493,0.3168401583299179,0.20602256808004138,0.5851777068865442,0.32889263004502794,0.11518126888217524,2.801689342894838,0.4015617867989707,0.09727349214649914,0.854055243242948,0.08856088560885608,0.2045002711006687,0.2956514358520508,0.3683500422601749,0.2385770223191512,0.11389601892395189,0.0,0.0,,
45.0,0.6394794108852989,0.7610630026934211,54.7584,54.7584,0.9971592150692714,0.6935748630281657,0.30116383214907727,0.32427450068523506,0.2592137893926376,0.20524869167603613,0.5606325842676478,0.32156264892159575,0.11518126888217524,2.252151150216645,0.4308058369407569,0.10163707235593714,0.8923672075298784,0.0484145925673372,0.2045002711006687,0.30547988414764404,0.36686807988310227,0.23667235284718546,0.11389601892395189,0.005868220751805557,1.43702128296718,0.004078488480911422,0.00752537443291079
46.0,0.636288207757129,0.8670945552542533,54.7584,54.7584,0.0,0.711168847041404,0.3036784550333575,0.34133748485436904,0.28130486728005516,0.21449663929732177,0.5846108577222623,0.3398521916351932,0.11518126888217524,2.470137745058661,0.4308058369407569,0.10163707235593714,0.8923672075298784,0.0484145925673372,0.2045002711006687,0.30547988414764404,0.36686807988310227,0.23667235284718546,0.11389601892395189,0.0,0.0,,
47.0,0.6097338866537562,0.7438391435930878,54.7584,54.7584,0.0,0.7240134645261158,0.31959592771175444,0.34802325252083005,0.3018523036230767,0.19965354809493538,0.5715206991074548,0.3204425165714243,0.11518126888217524,2.661810981802812,0.4308058369407569,0.10163707235593714,0.8923672075298784,0.0484145925673372,0.2045002711006687,0.30547988414764404,0.36686807988310227,0.23667235284718546,0.11389601892395189,0.0,0.0,,
48.0,0.589417461131434,0.7821809013900681,54.7584,54.7584,0.0,0.7404533921182489,0.3244121269521826,0.3670420185052576,0.32049951861023623,0.2116597452002982,0.6023679286511642,0.33811857661884676,0.11518126888217524,2.8286842019817873,0.4308058369407569,0.10163707235593714,0.8923672075298784,0.0484145925673372,0.2045002711006687,0.30547988414764404,0.36686807988310227,0.23667235284718546,0.11389601892395189,0.0,0.0,,
49.0,0.6408505765780237,1.017362419295325,58.40896,58.40896,0.9971592150692714,0.6943219679031502,0.2971347556736158,0.32323793759443553,0.2629490541835901,0.20897202952957872,0.5585712969963402,0.33070011977992053,0.11518126888217524,2.2846573105483747,0.43230397794027253,0.10239510240004471,0.89902266442178,0.10160307067058026,0.2045002711006687,0.3444889783859253,0.370461094179333,0.2394435638902745,0.11389601892395189,0.0054731381988421075,1.4076957455836236,0.0035485473212900237,0.007285298363367108
50.0,0.6379132527557748,0.8654398789882551,58.40896,58.40896,0.0,0.713689306194941,0.3121406414148925,0.34231981428985797,0.2887376263357379,0.19722968392918486,0.5871177170114273,0.3131328610414245,0.11518126888217524,2.529722645956738,0.43230397794027253,0.10239510240004471,0.89902266442178,0.10160307067058026,0.2045002711006687,0.3444889783859253,0.370461094179333,0.2394435638902745,0.11389601892395189,0.0,0.0,,
51.0,0.612069262893479,0.7464023983902424,58.40896,58.40896,0.0,0.7262130491035175,0.3224047590780714,0.3529344462834163,0.306985875546189,0.193973671935398,0.5865493813212606,0.3088719687138076,0.11518126888217524,2.7130285568320684,0.43230397794027253,0.10239510240004471,0.89902266442178,0.10160307067058026,0.2045002711006687,0.3444889783859253,0.370461094179333,0.2394435638902745,0.11389601892395189,0.0,0.0,,
52.0,0.5915876762427675,0.8738536268103122,58.40896,58.40896,0.0,0.7411127373638983,0.33396588767662383,0.37099469071399016,0.3241688204743638,0.19148150297986571,0.5708714846225243,0.3061398630639451,0.11518126888217524,2.8708266970069736,0.43230397794027253,0.10239510240004471,0.89902266442178,0.10160307067058026,0.2045002711006687,0.3444889783859253,0.370461094179333,0.2394435638902745,0.11389601892395189,0.0,0.0,,
53.0,0.6390092324818151,0.9556507638822789,62.05952,62.05952,0.9971592150692714,0.6965964346813242,0.3044994933351045,0.3268068859351942,0.26560310458590247,0.20371090200461486,0.5544857104296712,0.32398966060943624,0.11518126888217524,2.2999328592015047,0.4257892312552228,0.10213729413804634,0.8967591238306861,0.09342992755433426,0.2045002711006687,0.3567309081554413,0.3709957723385003,0.2398543672583987,0.11389601892395189,0.004978445497132078,1.3427105298032984,0.003347455250712194,0.0065321334966199395
54.0,0.6367987229542538,0.8653844435700897,62.05952,62.05952,0.0,0.7134840777007749,0.31154506174245716,0.3435561093071884,0.2875025740967891,0.20628826016550242,0.5690139662793275,0.33094008332572095,0.11518126888217524,2.519332367906365,0.4257892312552228,0.10213729413804634,0.8967591238306861,0.09342992755433426,0.2045002711006687,0.3567309081554413,0.3709957723385003,0.2398543672583987,0.11389601892395189,0.0,0.0,,
55.0,0.6158538822708635,0.8144922778706011,62.05952,62.05952,0.0,0.7311745663401361,0.3178101060877983,0.35676176886982497,0.3097992768263061,0.21431673903744564,0.5911592471620587,0.34177504438248746,0.11518126888217524,2.7370709667278312,0.4257892312552228,0.10213729413804634,0.8967591238306861,0.09342992755433426,0.2045002711006687,0.3567309081554413,0.3709957723385003,0.2398543672583987,0.11389601892395189,0.0,0.0,,
56.0,0.5951163721188253,0.9194683705823714,62.05952,62.05952,0.0,0.741700050569066,0.3271632133511793,0.37129666263092476,0.3340209719055506,0.20840152488624705,0.6077430638459335,0.33053120189232477,0.11518126888217524,2.9533979009068747,0.4257892312552228,0.10213729413804634,0.8967591238306861,0.09342992755433426,0.2045002711006687,0.3567309081554413,0.3709957723385003,0.2398543672583987,0.11389601892395189,0.0,0.0,,
57.0,0.6379870118094335,0.9077461068299948,65.71008,65.71008,0.9971592150692714,0.6974295119846445,0.30272080913920607,0.329998764831309,0.26961901195705756,0.20668351094698748,0.55374729475391,0.32802711218983077,0.11518126888217524,2.3365971286885117,0.4165788874348815,0.09804711544840812,0.8608476079736725,0.11350225616105519,0.2045002711006687,0.35970568656921387,0.37219874097126304,0.24100366214499516,0.11389601892395189,0.004760389876744534,1.3405828615650535,0.003155726663861123,0.006316560669807493
58.0,0.6386358513021004,0.826468118495358,65.71008,65.71008,0.0,0.713445433940736,0.310590570369009,0.3414684219766599,0.2911197090932557,0.2045416351020886,0.5736261988349431,0.3263556665286853,0.11518126888217524,2.542173976464792,0.4165788874348815,0.09804711544840812,0.8608476079736725,0.11350225616105519,0.2045002711006687,0.35970568656921387,0.37219874097126304,0.24100366214499516,0.11389601892395189,0.0,0.0,,
59.0,0.6126780079336898,0.7726301927566398,65.71008,65.71008,0.0,0.7341065831037901,0.3252213243326568,0.36302606233840706,0.3184486022772044,0.2049527030751945,0.5967778553445293,0.3301104733063666,0.11518126888217524,2.805915253028278,0.4165788874348815,0.09804711544840812,0.8608476079736725,0.11350225616105519,0.2045002711006687,0.35970568656921387,0.37219874097126304,0.24100366214499516,0.11389601892395189,0.0,0.0,,
60.0,0.5915596027713048,0.8741507036670623,65.71008,65.71008,0.0,0.7493437959842025,0.33970266119009745,0.3768011861140413,0.33801986197696876,0.20503573301795192,0.574185451595835,0.3328083833574455,0.11518126888217524,2.9875819201823033,0.4165788874348815,0.09804711544840812,0.8608476079736725,0.11350225616105519,0.2045002711006687,0.35970568656921387,0.37219874097126304,0.24100366214499516,0.11389601892395189,0.0,0.0,,
