round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_ece,fed_f1,fed_brier,fed_auprc,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
15.0,0.6387489728420975,0.7505731291876548,54.9144,54.9144,1.0,0.584776980238288,0.6867507153703997,0.11318854265029901,0.3475436036954295,0.2830013200522668,0.21808816899046124,0.2571783355313012,2.268117453885357,0.3143737848475402,0.6605699213033921,0.22391001518693843,1.965916081197207,0.2771315640880858,0.27877978178579377,0.4971213936805725,0.3464912867353639,0.22094421983049212,0.11389601892395189,0.0065166977871936775,1.661428066483495,0.004845354743084234,0.008117753998141816,0.0038127314380375465
16.0,0.642368767137324,0.8340935059888434,58.57536,58.57536,1.0,0.5803602531979136,0.6890427335043964,0.11318854265029901,0.34025654540751055,0.2830787171974825,0.21428773287768418,0.26001742149671137,2.2945109028334354,0.31804060946002255,0.6606945875569977,0.22435533460369866,1.9698259581267736,0.27593019427066184,0.2801757560093047,0.5312089323997498,0.33907025802059876,0.21740944283409266,0.11389601892395189,0.006464918572335229,1.7486462475444569,0.004544872223720973,0.008325298432481094,0.004866369045059517
17.0,0.6361626596709765,0.7939584192510275,62.23632,62.23632,1.0,0.5834008368636814,0.6905063159993866,0.11318854265029901,0.35397236771766666,0.2827105040038712,0.22306732965651485,0.2620672106991652,2.306943839066914,0.3184312660759722,0.6586675373643612,0.22437755670132356,1.970021066769155,0.27557058326289097,0.27821586988664365,0.5284470915794373,0.35287242454536977,0.22642686710898122,0.11389601892395189,0.006504163144333814,1.859404547966733,0.004284229089522317,0.008683049914444449,0.003937741362019051
18.0,0.6455153947868393,1.1770096811220356,65.89728,65.89728,1.0,0.5759859288774424,0.6916586858543383,0.11318854265029901,0.3372062537639742,0.28459238345914967,0.21173155722824205,0.2643330171274408,2.3250511104457092,0.31981328876960535,0.6568085745283577,0.22445048351729135,1.9706613597017506,0.2754083484573503,0.27622759158222915,0.5614214539527893,0.33597879643495804,0.21535070886334898,0.11389601892395189,0.006140477911759268,1.8538035921592382,0.00398711692260665,0.008267487992982795,0.0046335251647115945
19.0,0.641649295309427,1.6283969282702635,69.55824,69.55824,1.0,0.5751746566595053,0.694616942211349,0.11318854265029901,0.3350445560274923,0.28904412507993804,0.2104712705229434,0.2680835651974093,2.3591409325170156,0.3228901009317043,0.6566800932414224,0.22374198442324328,1.96444078148715,0.27552190869465476,0.27762415661984297,0.4927140772342682,0.33386415334476444,0.2146127029462702,0.11389601892395189,0.005380369340103528,1.7042366459263576,0.0036231579134877495,0.0071400151993029895,0.004735021028784359
20.0,0.6449569511513571,1.1973630288406047,73.2192,73.2192,1.0,0.5906961087614703,0.6974318822487477,0.11318854265029901,0.33159886833372965,0.29260613065814517,0.20831620356749536,0.2698349638028283,2.37939762905855,0.3244391607724996,0.6576628659062468,0.22339606796788875,1.961403656409183,0.27545319803899215,0.27924623751106614,0.5220577716827393,0.33126156310521293,0.21339271615901534,0.11389601892395189,0.005244522048054756,1.7389128228569461,0.003362323450148596,0.00715288295489823,0.004643056691766503
21.0,0.6378605822465655,1.0426053688868873,76.88016,76.88016,1.0,0.6035552886510219,0.6984320216567664,0.11318854265029901,0.3439490566549011,0.29020795753421513,0.2167727597123704,0.2726758102112879,2.4030462239823303,0.32828777359055145,0.6589078970135769,0.22501968821904644,1.975658941769436,0.2781212712875583,0.2792589245368278,0.5087568759918213,0.3434884902263265,0.22180595729517288,0.11389601892395189,0.00490039287394869,1.7067981324080392,0.0031382611763305034,0.006700288937066221,0.0041204232456531166
22.0,0.6464416257929602,1.4387939289136211,80.54112,80.54112,1.0,0.5959263381884463,0.6994674875713537,0.11318854265029901,0.3468811689166901,0.2913110549122995,0.21842338004414236,0.27602401299965496,2.441029251847041,0.32809016202340174,0.6566011948383201,0.22401744923360561,1.9668593454805612,0.27466782835983444,0.2784119106699752,0.5307526588439941,0.34652141567593936,0.22372689878006394,0.11389601892395189,0.004778940138002216,1.743978051623344,0.0029736326184823386,0.0066299451166413476,0.0040956747295956405
23.0,0.6404335929863205,1.085022991887752,84.20208,84.20208,1.0,0.5734152267873757,0.7036675632879807,0.11318854265029901,0.3338738991174499,0.2928593551661425,0.20893725282930534,0.2776759740403427,2.44293760682519,0.33557352018653624,0.6547835071490964,0.2228022908611052,1.9561903301455144,0.27386172006745363,0.2782355792535143,0.5155823826789856,0.3336187625260553,0.21470581494959862,0.11389601892395189,0.004671302621711481,1.7851441017601246,0.0028288496791625943,0.006578533052782214,0.003407758592317102
24.0,0.641664357143163,1.217261258531844,87.86304,87.86304,1.0,0.5900117930204267,0.7036857155820698,0.11318854265029901,0.33864521963746386,0.29129992804634264,0.21246318959696797,0.2793873956566518,2.454964156291567,0.3335301884186668,0.6549513560661465,0.22289306437924672,1.9569873160191131,0.2726283724978242,0.2766740250183959,0.5255157947540283,0.33813192092651506,0.2185088000465165,0.11389601892395189,0.004412561723686197,1.7631669263719232,0.0026947622973440984,0.006198093692900545,0.004189959166996256
25.0,0.6441095890959587,1.5393198420810086,91.524,91.524,1.0,0.5757038255176118,0.7042233847549839,0.11318854265029901,0.3049702255230609,0.2967035601066784,0.19395470891169134,0.2818616573481884,2.4778775427891517,0.33259166259664713,0.6482611052984839,0.2199101007962163,1.9307970803004957,0.271622418879056,0.27455919395465994,0.5328690409660339,0.3048777898835723,0.20143291985938366,0.11389601892395189,0.004302448801377658,1.7909801556197635,0.0024587553835784585,0.006223798418231339,0.006191016753509815
26.0,0.6644835565695622,2.5576195120602985,95.18496,95.18496,1.0,0.5796952141974757,0.7062096644116921,0.11318854265029901,0.33429973904951604,0.29373666227839584,0.20945149066297322,0.283049087222175,2.489097240006303,0.3379793766125203,0.6506290111498868,0.22007437469265703,1.9322393949484766,0.2667251590261022,0.27270020839535575,0.5534049868583679,0.33414463782192727,0.21605858926186278,0.11389601892395189,0.004183070314881021,1.8118162817090706,0.0024973376228540926,0.0059542926152689885,0.003532663422421607
27.0,0.6401370803723857,1.3602011171832236,98.84592,98.84592,1.0,0.5817089739031936,0.7082023694288522,0.11318854265029901,0.3286317292382916,0.2924707900939041,0.20686020894831184,0.2842797091747259,2.4952892300817893,0.33231939901254115,0.6498786919796805,0.22099912890009948,1.9403586796801044,0.26802319221091786,0.2731986899563319,0.5445559620857239,0.328532767501941,0.21423465878613265,0.11389601892395189,0.003847124857626255,1.7298209406044407,0.0023649486906118554,0.005415664460271146,0.00405777288673059
28.0,0.6492068491037568,2.0752133799518706,102.50688,102.50688,1.0,0.5708483832791275,0.7085721461403813,0.11318854265029901,0.3193289884171447,0.2959918214186993,0.20114603353107294,0.28559191478905227,2.5032370291832917,0.3319457554641551,0.6509159794628724,0.220410354033034,1.935189272771698,0.2710248552945182,0.2747479655046763,0.5141015648841858,0.3195785983436539,0.20874004966860288,0.11389601892395189,0.00369703293972534,1.7255350633968192,0.0021134799275551847,0.0053830286372174895,0.004484138749902094
29.0,0.6456278281009606,1.6956130754625172,106.16784,106.16784,1.0,0.5734835077690411,0.7097884569531087,0.11318854265029901,0.32022537577768034,0.2949475967359352,0.20234307307269464,0.28808926635800375,2.528679050317441,0.3347516166059065,0.6508360896530825,0.21956103427693174,1.9277322978561011,0.27174776000907336,0.2734411085450346,0.5036216974258423,0.32119134882593625,0.21067630415516722,0.11389601892395189,0.0035654785127408706,1.7244627681902784,0.00204989292825069,0.005190203471983355,0.0040962577946792875
30.0,0.6491435823784624,2.0318423414496474,109.8288,109.8288,1.0,0.5711412139009446,0.7115188166577561,0.11318854265029901,0.33252909590573265,0.2978486949133719,0.2080625907816982,0.2908334294582928,2.5558335713398264,0.3370308569154322,0.6496713499379981,0.21966514135491647,1.9286463515602452,0.26716182759396806,0.27166736901250177,0.5454477071762085,0.3325775574564331,0.2157015515422663,0.11389601892395189,0.003511461659361168,1.7613580450433801,0.0020027468173621026,0.005136481760962281,0.004277348128108829
31.0,0.6627331037370765,3.75116232619341,113.48976,113.48976,1.0,0.5845610035527679,0.7119645528996681,0.11318854265029901,0.31974046211104146,0.29735144609470626,0.20067165556202865,0.293868458083813,2.578925533319318,0.3377960869804042,0.6502282695074074,0.21997859767194938,1.9313984786318878,0.2681001944412673,0.2722131456579113,0.5206202864646912,0.3206800399481494,0.20894107158785477,0.11389601892395189,0.0032866527478166273,1.7063489513766399,0.001871464169812854,0.0048161928528735395,0.0037629746365902728
32.0,0.649241593215435,1.7734189081132423,117.15072,117.15072,1.0,0.5880092618448165,0.714190726761372,0.11318854265029901,0.3024535701606314,0.3046115740789312,0.19279124346387116,0.2922563067295831,2.5673256367882704,0.33928153571829195,0.6505968971028788,0.22034459627004316,1.934611923680728,0.26967071057192377,0.27322546972860123,0.5296924710273743,0.3033548720728389,0.20212372747121324,0.11389601892395189,0.0032324381500910557,1.7349237533380801,0.0017480570128738002,0.0048411572718314805,0.005078195259079656
33.0,0.6543412215455091,2.5044603281103255,120.81168,120.81168,1.0,0.5733635174128708,0.7172626538928674,0.11318854265029901,0.3196440611093866,0.30265956717896636,0.2001854336387545,0.2962587822452902,2.6012797374023315,0.3417686659010726,0.6456909901311613,0.21880137846528225,1.921062566825759,0.26758779504893493,0.27155447694469276,0.5221028923988342,0.32035895038435114,0.20940717039385942,0.11389601892395189,0.0030517458708991143,1.6966214834737912,0.0016925724666445672,0.004522869634125255,0.004194402547977515
34.0,0.6548493150216423,2.375583737141339,124.47264,124.47264,1.0,0.5909846478751293,0.7171856397484823,0.11318854265029901,0.3174569261819139,0.3007178452256275,0.19980891841016574,0.2961470278152158,2.5944819740067753,0.3429986511774982,0.6471758663601856,0.21803451155076348,1.9143295227583381,0.26474181010549697,0.2701758762629412,0.5263439416885376,0.31843135046235754,0.20934027283633022,0.11389601892395189,0.003150521359967796,1.8102779818618728,0.001637074133507727,0.004792156956930949,0.0037605214885290832
35.0,0.6545540698267979,2.527063549694371,128.1336,128.1336,1.0,0.5924920447562376,0.7193166656856518,0.11318854265029901,0.33039847143667417,0.29829432001911255,0.2078938391969923,0.29700973831754846,2.599575049780393,0.34398221750910035,0.6478384146649078,0.21626824928378327,1.8988218493236808,0.2661032670308152,0.2698557129858313,0.5459396839141846,0.3311518750415126,0.21697884458470482,0.11389601892395189,0.0028964272579280305,1.7132441184312484,0.0015630009417194643,0.004343042194484433,0.0038223840831826316
36.0,0.6425435359177597,2.0544994847480007,131.79456,131.79456,1.0,0.5734015158129294,0.719983415870435,0.11318854265029901,0.3195025534006537,0.30407635159033924,0.19992763388292242,0.2993885408976921,2.6205476807627623,0.3452479825028723,0.6466525040247346,0.21782435935718097,1.9124843994997034,0.2670391061452514,0.27083628130748555,0.5492289066314697,0.320751987352577,0.20989736760325833,0.11389601892395189,0.0027545944216968215,1.6778842933235865,0.0014712759461026756,0.004147787491958298,0.00356937701995548
37.0,0.6527602273387183,3.1572868636110383,135.45552,135.45552,1.0,0.5682753549362827,0.7219723202115189,0.11318854265029901,0.3220340417923552,0.30162299632341577,0.20145198975280787,0.3011921199892109,2.6370841338417748,0.3457080484729552,0.6436471111237387,0.21714579841785403,1.9065266764314368,0.2657358156028369,0.2729494839760999,0.5396295189857483,0.3229837995791049,0.21168565912691473,0.11389601892395189,0.00283848634915336,1.781590575716109,0.0014577358827740116,0.004332941832913642,0.0049283632027196335
38.0,0.6521055805047835,2.7413030804115484,139.11648,139.11648,1.0,0.5897522468667454,0.7209641698346152,0.11318854265029901,0.3322477455649137,0.29875621178045814,0.20872967023035136,0.303163761409829,2.6538767645513577,0.34804044286971336,0.6430048803813869,0.2176048121205216,1.9105567883440757,0.26235022072734915,0.2696597486940562,0.5586244463920593,0.33343461001333274,0.21893325287716006,0.11389601892395189,0.0027987858788028337,1.809426366480693,0.0013960567821282028,0.004316517889176066,0.0051583891259540295
39.0,0.6640659268473986,3.289666717820699,142.77744,142.77744,1.0,0.5811810998129401,0.7233993469759942,0.11318854265029901,0.3172461224620385,0.3052377524306573,0.1996666010816589,0.30564774903331615,2.6788302340925982,0.34672814965919474,0.6429235599340983,0.21594976320902598,1.8960255612903831,0.26332288401253917,0.2696659482758621,0.5384125709533691,0.31748363759408593,0.2102550111012261,0.11389601892395189,0.002599241774536352,1.7269633949708805,0.0013435692475809171,0.003962049683141295,0.004079097916378195
40.0,0.6532551072596735,2.8268619786077216,146.4384,146.4384,1.0,0.5741423219789451,0.7225917217621163,0.11318854265029901,0.3027588088965578,0.3101839160075091,0.19077245162643847,0.3060757524151474,2.6756710874508736,0.34583799024995426,0.6414965994248636,0.21379972618921306,1.8771483692679956,0.2632701421800948,0.2712735579668761,0.5392571687698364,0.30328920146398997,0.20184205703703384,0.11389601892395189,0.00254386869397388,1.7355364152081165,0.0013516998016063393,0.003837638069748706,0.0049827880055258325
41.0,0.6626523584736926,3.7471468719257253,150.09936,150.09936,1.0,0.5926015078139673,0.7227732446419668,0.11318854265029901,0.32655206666372394,0.30129125529981404,0.2066531375800327,0.3077087312270448,2.694070265048223,0.35085067398898534,0.6442096026497214,0.21549881568911516,1.892066269963336,0.26228831061544816,0.27475756685277697,0.5727770328521729,0.32745922223177704,0.21759491218591162,0.11389601892395189,0.002518247200326672,1.764522092342304,0.001297204120539964,0.003845161843679683,0.004268010397934516
42.0,0.6764240907141733,4.3644924041363815,153.76032,153.76032,1.0,0.578583613847613,0.7250382228736498,0.11318854265029901,0.3286634727178522,0.30392791098156086,0.20585315437402607,0.31011353643164025,2.711632740781073,0.3523401265934657,0.6407173914167472,0.21318605986841613,1.8717604169357314,0.2619511139952412,0.2675903287150231,0.5446454286575317,0.329529678679912,0.21679264233639856,0.11389601892395189,0.0023897099010637677,1.7165560105968325,0.0011849716967865676,0.0037007083028346884,0.003123210367193855
43.0,0.6600091699822573,3.1460083011860713,157.42128,157.42128,1.0,0.5753410704825561,0.7242770425898467,0.11318854265029901,0.3267722427817713,0.30727957761306496,0.20409139308351898,0.31086115671656683,2.7206479845923073,0.349104087999591,0.6401653661335174,0.21554339583336507,1.8924576808719091,0.2657218777679362,0.2715627668659265,0.5479472279548645,0.328082188191307,0.21532430930516244,0.11389601892395189,0.0023046982123506054,1.6966077146153111,0.0011417667309434993,0.003567645228597274,0.003981863704512782
44.0,0.6625330894048675,3.323956488836662,161.08224,161.08224,1.0,0.5846020888186567,0.7264429396510688,0.11318854265029901,0.31385782501949655,0.3102160927986581,0.19625917867558218,0.3103582941561232,2.7096262419982473,0.3514801662568173,0.6413801907105043,0.2139148926946035,1.878159524060573,0.2666051660516605,0.26875852660300137,0.5338619351387024,0.31546834104350924,0.2080307384968535,0.11389601892395189,0.002205183208748159,1.6663503244726598,0.0011265084013997557,0.0033757525179733236,0.0028400337088855783
45.0,0.6599223623913968,3.527576072819771,164.7432,164.7432,1.0,0.563711043440924,0.729497220824333,0.11318854265029901,0.30544442572747554,0.31602412285845105,0.19180452700715028,0.31348388165139823,2.740628016653568,0.3557527141746153,0.6409693718582762,0.21471553133299817,1.885189081774344,0.26465116279069767,0.2677966101694915,0.5229558348655701,0.3072713335525407,0.20447450676317105,0.11389601892395189,0.0020738026803358792,1.606808226477824,0.0010774208198767695,0.0031523024075596298,0.003754516243297129
46.0,0.6652484115561609,5.290705865520321,168.40416,168.40416,1.0,0.597394936638956,0.7288058774630828,0.11318854265029901,0.3158098109615083,0.3084995901260677,0.1980395051447743,0.31444149626578033,2.757946769469825,0.3553288843975238,0.6420838886674887,0.2138283286068564,1.877399496725422,0.26617083615055215,0.2688221709006928,0.5049403309822083,0.3177037712288565,0.21015384214470362,0.11389601892395189,0.002012549431406828,1.59651301987833,0.00104363833153439,0.003059118841625248,0.0040003333217217335
47.0,0.656384995707193,3.8216265039468036,172.06512,172.06512,1.0,0.5970248940083301,0.7312843311249764,0.11318854265029901,0.3185817388235603,0.3144211537185202,0.19863476783347284,0.3183214577988223,2.7909453095464096,0.3601767405714981,0.6413594339173229,0.21339496593992782,1.8735945993196756,0.2633857370699476,0.26802128688921145,0.5121023058891296,0.3199233059373421,0.2105338511216377,0.11389601892395189,0.0020527081181039722,1.665659082136699,0.0009952036256182862,0.003192680437873318,0.004776410958984741
48.0,0.6568602148482665,3.5790437804803403,175.72608,175.72608,1.0,0.6009210060237151,0.7309304530679297,0.11318854265029901,0.3234825653059092,0.31005915342379553,0.20305884827721093,0.31617926649146816,2.7698667048177867,0.3580064350631,0.6420570955880194,0.21508960026398416,1.8884733838467085,0.261986301369863,0.26602009005888466,0.5156402587890625,0.3244770621320632,0.21528090589274962,0.11389601892395189,0.0019027407370901608,1.5812637216768053,0.0009503182566631086,0.0029305111837670613,0.0038654732845193147
49.0,0.6609359962658015,3.7449672540354633,179.38704,179.38704,1.0,0.5883129237393822,0.7337517761623731,0.11318854265029901,0.3326584347348011,0.3099148204065608,0.20729321865782252,0.3208094151181096,2.8168304888330296,0.3619089914861917,0.6414855433578789,0.21462580328820827,1.8844012750920944,0.26055514197596513,0.2665629456761312,0.5380203127861023,0.3337596421445197,0.21951172018843987,0.11389601892395189,0.0019173913146433165,1.6304577631835855,0.000971170868631733,0.0029372904311580224,0.004181781276430848
50.0,0.6580662225646885,3.35274732389349,183.048,183.048,1.0,0.577795984023091,0.7340446388501348,0.11318854265029901,0.3055667681021303,0.31596479195184773,0.1914923640589425,0.32237264100737895,2.8307728863411947,0.3598145566860445,0.6395560777019886,0.20993631044500527,1.8432278180432211,0.26043443648356646,0.2640767150233587,0.5140158534049988,0.30778004087007155,0.204482704332616,0.11389601892395189,0.001949011262150534,1.6951830489560962,0.0008929423451827057,0.003083443579586381,0.004715789636468477
51.0,0.6728895211902053,4.351710690903514,186.70896,186.70896,1.0,0.5910823214568167,0.7335115020163003,0.11318854265029901,0.3316564739243679,0.3083033851448334,0.20795692258927267,0.32018702848543323,2.800396445202448,0.35805016723089955,0.6381777714171578,0.21088668490498508,1.8515720470071357,0.25922904344279013,0.26468973091707854,0.5597953796386719,0.3338806125879829,0.22123624492044236,0.11389601892395189,0.0021490083551203394,1.9148782798747561,0.0009011554411973727,0.003480634488464263,0.00596748650755546
52.0,0.6704949063806068,4.683823617019768,190.36992,190.36992,1.0,0.5812706588141604,0.735330359892359,0.11318854265029901,0.315603767351035,0.31342262356425155,0.1974085168733149,0.3242716340676214,2.83689138603769,0.364985425837296,0.6364919157184844,0.20828252122159363,1.8287076509729756,0.26000219226131754,0.2664875755540631,0.5423383712768555,0.31812174945563143,0.2115141862063901,0.11389601892395189,0.001976749615165286,1.8028287135020946,0.0008819702008133289,0.003136442148818126,0.005857932457206362
53.0,0.6688238710514092,4.91146799388448,194.03088,194.03088,1.0,0.5753383716772966,0.7353175535652431,0.11318854265029901,0.3159164137626104,0.3172622377030293,0.19805030875198615,0.3250022744430312,2.852044003628252,0.3655586933674197,0.6391402516185154,0.2100664589297502,1.8443705136876742,0.25772074815137014,0.2644628099173554,0.5302433371543884,0.3183424585736114,0.2120095647628073,0.11389601892395189,0.0017566566064378664,1.6407784568145871,0.000857217941065294,0.0027062059985802473,0.004039710018487531
54.0,0.6614726627479215,3.946617774170025,197.69184,197.69184,1.0,0.5982702730791652,0.7371715874183434,0.11318854265029901,0.3104399300416728,0.3192255707095637,0.19524979471343748,0.3253827814087219,2.8560435961334263,0.36195092186515093,0.639261127937695,0.2115982534285264,1.8578195746227975,0.2628313592780598,0.2648448474013536,0.5257183909416199,0.3124344856332783,0.20946647074373917,0.11389601892395189,0.0016810088252864554,1.6039984497692785,0.0008112657659039255,0.002597400817965526,0.004041359333627979
55.0,0.6846866334027548,5.682071569598926,201.3528,201.3528,1.0,0.5956160059131314,0.738256048444407,0.11318854265029901,0.31481112182003146,0.31755000282578494,0.19714449435122025,0.32962230742222454,2.882824039467476,0.36594345284720814,0.6399561542235256,0.21159289189863828,1.8577725007220698,0.2626712710259552,0.2654444001594261,0.5367515683174133,0.31670198392713983,0.21112027930779284,0.11389601892395189,0.0017467045089051886,1.7033720718409313,0.0008371329702224515,0.0027003052911116006,0.00518106119639123
56.0,0.6697078678265571,4.593048255124768,205.01376,205.01376,1.0,0.61097797307722,0.73755038839631,0.11318854265029901,0.330433024793435,0.3102727174617451,0.2069510590743642,0.329832919088526,2.8854489659857308,0.3673641931937959,0.6375871314709177,0.21124639212619012,1.8547302541561075,0.2596725414537491,0.2640787315472936,0.5562152862548828,0.33251379396797337,0.22100957340913494,0.11389601892395189,0.0016568647231185246,1.6487361702947965,0.0007957260363145414,0.0025580307667648914,0.004278053752494947
