round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1,fed_ece,fed_auroc,fed_auprc_lift,fed_auprc,fed_prevalence,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
34.0,0.6660676419579118,3.0594756030544006,124.47264,124.47264,1.0,0.2074679422941648,0.11809172712149611,0.05136805830136874,0.715596082443275,2.7916405718441637,0.3170122802934516,0.11486656596173211,0.35692735287429833,0.0941143914774337,0.6508956995488572,0.21046715078805261,1.8478885634148552,0.07833733013589128,0.2730354391371341,0.19191335141658783,0.042527237378580725,0.09992311531086956,0.11389601892395189,0.0031357858265988543,1.6275634925987106,0.0018303482896985085,0.004504426577825196,0.0027104687675051867
35.0,0.6752265182203615,2.4202206751954707,128.1336,128.1336,1.0,0.2204491462359676,0.15066403820473656,0.062305948737623504,0.7150849127420155,2.800707488814378,0.31838391085292483,0.11486656596173211,0.3550586970633182,0.09547171905548868,0.65022843265028,0.20741335942728684,1.8210764641894661,0.08499025341130605,0.2736625514403292,0.1846569925546646,0.05571665793319324,0.10184769022881889,0.11389601892395189,0.002857158758451795,1.5261493289581267,0.001639303282137339,0.004140932259053099,0.002593964873795326
36.0,0.6669551550265722,2.6642893328200845,131.79456,131.79456,1.0,0.2280050444155031,0.15799287011308003,0.06319263983146071,0.7180501930861274,2.8442326569477907,0.3237681445166459,0.11486656596173211,0.3589449217862417,0.09517279764961806,0.6503816991044058,0.20570570951202183,1.8060834035768278,0.09395456295725838,0.2733333333333334,0.19178679585456848,0.05636735701559994,0.10231421974504966,0.11389601892395189,0.00299868928747708,1.6534079169359757,0.0016596728612775842,0.004404132960946234,0.002939460485389059
37.0,0.6509422879362757,2.8856993999697536,135.45552,135.45552,1.0,0.2153344023578837,0.1578617703224633,0.05561834994804406,0.7196903981271332,2.876766898489292,0.3276164931387233,0.11486656596173211,0.3610642288231101,0.09403349434999991,0.6478706416569813,0.2045008178872691,1.7955045296518557,0.09255688391824142,0.2686608502977427,0.18570338189601898,0.04794973250715081,0.1012471582093966,0.11389601892395189,0.0029426235157664557,1.6726432192517677,0.001560846549102316,0.004392120616038201,0.0028857517444986843
38.0,0.6606143685205033,2.85493507332795,139.11648,139.11648,1.0,0.2366032268062294,0.16437231486398948,0.06110859380922922,0.7182035112392807,2.8665024190852164,0.3263463606762549,0.11486656596173211,0.36154173568647413,0.0947909107589978,0.6488529876404465,0.2055000341420466,1.8042775865525071,0.09725974527209572,0.2701908957415565,0.18993231654167175,0.05449466958654697,0.10188139169407431,0.11389601892395189,0.0029186816933268293,1.707471295601863,0.001520948452084839,0.004384025662416034,0.0026680411776013914
39.0,0.6781391223326412,4.779362643527521,142.77744,142.77744,1.0,0.21723267270677907,0.1240520948191069,0.05732526052131958,0.7188869858737527,2.868134906033158,0.32648689648316603,0.11486656596173211,0.3682149504010466,0.09421018944412417,0.6465354301894329,0.20561152762385326,1.8052564924252499,0.07282913165266107,0.2727020272146626,0.18079015612602234,0.04790811661083014,0.10047887213970827,0.11389601892395189,0.0027068060984626113,1.6270420947112143,0.001395112430580868,0.004082172394748531,0.0025184069427646397
40.0,0.6720876006818588,2.943751148261142,146.4384,146.4384,1.0,0.2254790038823301,0.15794643275862202,0.05791021460928861,0.719740174214643,2.894057069036165,0.3295283061938579,0.11486656596173211,0.3585653561841097,0.09416106757371187,0.6451057464491703,0.20345431019623816,1.7863162568665736,0.09420849420849421,0.27003816793893126,0.16890522837638855,0.050232622688511266,0.10166660907891471,0.11389601892395189,0.0026065666109636467,1.6094636497291503,0.0012678290112185546,0.004007115283688137,0.002700256256909414
41.0,0.6664607608184776,2.9164866073954623,150.09936,150.09936,1.0,0.24070609741340593,0.16614853509772606,0.058879760067229725,0.7207246123644737,2.9410995510856437,0.3345614350670959,0.11486656596173211,0.3629061803258501,0.09399672029608099,0.6448141097401365,0.2013318216669582,1.767680938886784,0.09273570324574962,0.26810924924132473,0.1838643103837967,0.051307458348653696,0.10208552609894059,0.11389601892395189,0.002578156405337005,1.6332437087548897,0.001306248696714827,0.003912889940541701,0.002078402724276051
42.0,0.6768715146974077,3.0707267625544423,153.76032,153.76032,1.0,0.23489567008495993,0.15905799339563742,0.06486502551975235,0.7204216415692167,2.943198571734794,0.3350849732290384,0.11486656596173211,0.3664838699983323,0.09453688019193521,0.6415452787481711,0.20134136372912773,1.767764717602315,0.09750479846449137,0.2637744034707159,0.1667533814907074,0.05704212366033913,0.10281982022570357,0.11389601892395189,0.0025747971770735175,1.6724540209252154,0.0013376947507245517,0.003869633000769023,0.002592713051886433
43.0,0.6659244622183456,3.335657601479472,157.42128,157.42128,1.0,0.23122741610340755,0.18016583403053085,0.0591768658548808,0.7240778176230825,2.9678756280000105,0.33758247549647347,0.11486656596173211,0.36947975038704484,0.09387848084426256,0.6416446829554201,0.1988915288889043,1.7462553192636496,0.09574468085106383,0.2654581574372982,0.17486867308616638,0.053262066260103304,0.10275742979791981,0.11389601892395189,0.002433587755801289,1.6226292227947852,0.001235465394456408,0.003687486319951107,0.0023340162211324747
44.0,0.6725119408618696,3.430929647057737,161.08224,161.08224,1.0,0.23786425905364064,0.15364196392947868,0.05663456352333581,0.7257154874046329,3.011477255061543,0.34179529831822647,0.11486656596173211,0.3710119646311547,0.09318687327839564,0.6420325237615084,0.1987061327172038,1.744627552345613,0.07378024593415311,0.2649083907107013,0.16977447271347046,0.04748861534022821,0.10148904635138134,0.11389601892395189,0.0025142930028234957,1.7188017518128618,0.0012660925640161742,0.0038196294376926197,0.0025194627024214076
45.0,0.7017944289897324,4.1665753188972765,164.7432,164.7432,1.0,0.24800176001627522,0.18831910945134644,0.05231905885619063,0.7256884763783564,2.976640811575305,0.33950270578311526,0.11486656596173211,0.3734361250792144,0.09280192773472888,0.6434286879161681,0.20164515834900762,1.7704320155706728,0.09832317073170732,0.2661791590493601,0.16426455974578857,0.04643048926206288,0.10176728051445398,0.11389601892395189,0.00236642271845046,1.6613854350580368,0.0011794953852890763,0.003605949906836304,0.0024786473536165398
46.0,0.6908690404250565,5.063477881723222,168.40416,168.40416,1.0,0.2587980051906657,0.1894086200443872,0.06957840201008013,0.723918566789568,2.9816668685949232,0.33942467078059047,0.11486656596173211,0.3722607404639954,0.09485672256594088,0.6420172761776417,0.19998419243864213,1.7558488376329564,0.10117025292563231,0.2664749580637431,0.18539799749851227,0.06339941106222008,0.10386290597286615,0.11389601892395189,0.002320626382745749,1.6697049048743793,0.0011626152605677472,0.0035285038337991488,0.0021146651531879375
47.0,0.6659137414515937,2.942120408762576,172.06512,172.06512,1.0,0.27090582667502006,0.18804462922337833,0.07158009607995691,0.725952987257664,3.0060550117837455,0.3424750413855562,0.11486656596173211,0.3721315222558758,0.09502969992645478,0.6409895137283221,0.19832111480590855,1.7412471189034895,0.10011290929619872,0.2647356012125294,0.1810169517993927,0.06587028522950447,0.10468275950125097,0.11389601892395189,0.0022966603016073657,1.6925749904185068,0.001156697337421207,0.0034802390223709332,0.0022267111535507456
48.0,0.6590835938393874,3.3664789099799357,175.72608,175.72608,1.0,0.24598453765451786,0.19555246786723354,0.057636410213009,0.7283685482530733,3.0502452395427997,0.34701374051128536,0.11486656596173211,0.37637191901450057,0.09301925282222209,0.6379835310030942,0.1986983722819484,1.7445594162041682,0.10676691729323308,0.26268241834607364,0.1666635125875473,0.05322635093345293,0.10334285721340045,0.11389601892395189,0.0022292737049305874,1.6826000976579962,0.0010810717704422,0.0034152319436521433,0.0026189765923593515
49.0,0.7031698271151477,4.453225475666278,179.38704,179.38704,1.0,0.23748421134879252,0.1728426872412907,0.05591387780694044,0.7282177645422108,3.064611289712833,0.34922323562018626,0.11486656596173211,0.3809578413428621,0.09257038252940075,0.6370637440365633,0.19748205180315162,1.733880197647733,0.08779360800924144,0.26335728282168513,0.176690012216568,0.04874719173405518,0.10220547871053498,0.11389601892395189,0.0022689876234912748,1.7562746909243288,0.0011917902196646255,0.0033790115407043107,0.0022216307745335454
50.0,0.6804723356941546,3.466941230270699,183.048,183.048,1.0,0.22784494004828515,0.1794401846391311,0.053103429660954854,0.7276490317192442,3.054638991515807,0.3487559921603933,0.11486656596173211,0.3821890584809123,0.09222892570789026,0.6358471750857843,0.19876788003589535,1.7451696899837403,0.09815950920245399,0.26435315131411075,0.16801351308822632,0.04622106128149967,0.1018561779303493,0.11389601892395189,0.0020692777705938565,1.6388442478128127,0.0010237967471363216,0.003143820743205146,0.0024121929893738867
