round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_prevalence,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_f1,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
15.0,0.6395633157909615,0.6184382511502736,54.7584,54.7584,0.9971592150692714,0.687104567801166,0.3436782639576844,0.21657903677838622,0.11398539778449145,0.5728470134077086,2.2993158472768838,0.26152270108966486,0.2862933486231693,0.3149960155979273,0.4691181083619055,0.10921026079149498,0.9588593334804303,0.03879149571055576,0.20450951154489178,0.44474396109580994,0.3696214735756955,0.2376649860957222,0.11389601892395189,0.0068561803801168025,1.7279673947487026,0.004900056596246156,0.008714667561954086
16.0,0.6412328853262632,0.48420242511094463,58.40896,58.40896,0.9971592150692714,0.6900732850113591,0.35856028909683385,0.22599903470534063,0.11398539778449145,0.5917288640407097,2.337523146865032,0.2653288252556448,0.28295970801182646,0.32193755894731224,0.4280630287680118,0.09761358245505294,0.8570412151124379,0.01113490364025696,0.20450951154489178,0.4613053798675537,0.3677315032546944,0.23637467467158257,0.11389601892395189,0.006357629931753388,1.6926449431339279,0.004734151689829925,0.007922899610818879
17.0,0.6389010137940041,0.5535622963661344,62.05952,62.05952,0.9971592150692714,0.6931686183090218,0.33666438332075127,0.21169976365754054,0.11398539778449145,0.5751788696876287,2.3707326452861084,0.2693747844788785,0.2924773971503927,0.324424579394655,0.37331679851037003,0.08564618931293375,0.7519682436847903,0.01962846126883982,0.20450951154489178,0.46309757232666016,0.3697016780359875,0.2382145365931964,0.11389601892395189,0.005791326501312855,1.6260642687557265,0.004084374638904086,0.007462105755819
18.0,0.6367713794193494,0.6128350844700228,65.71008,65.71008,0.9971592150692714,0.6940737377196102,0.34004879275605104,0.21328990693810487,0.11398539778449145,0.5800645491680411,2.38014950182033,0.2709706606658368,0.29247792482419044,0.32466283813501123,0.377730164600115,0.08632712860806491,0.7579468485698814,0.006837606837606838,0.2045002711006687,0.45941317081451416,0.367323134149037,0.2362726743813159,0.11389601892395189,0.00601682089178379,1.7787963852752,0.004165683561718446,0.007849074974723145
19.0,0.6353287537462055,0.5532708339777714,69.36064,69.36064,0.9971592150692714,0.6950051809020455,0.3188746694208349,0.20135558441125936,0.11398539778449145,0.5763226392353469,2.3870940320394394,0.27186655843540153,0.2974688207891134,0.326430651302397,0.40831021682490937,0.09204486169367634,0.8081481913352432,0.005203816131830009,0.20453723788864786,0.45971402525901794,0.3666618596797105,0.23566147727425896,0.11389601892395189,0.005592524757104368,1.7386338507640176,0.00372132887965942,0.007471621622066688
20.0,0.6357132023195742,0.754171656549835,73.0112,73.0112,0.9971592150692714,0.69734003958066,0.34132716723990675,0.21376210215746896,0.11398539778449145,0.5667080968817225,2.4126055615907047,0.27512003201131485,0.29272280720773736,0.3261054942842333,0.43666938002545935,0.10033128384626885,0.8809024651973114,0.006003430531732418,0.20459271313624447,0.4575110077857971,0.3663373164357485,0.2353523153362448,0.11389601892395189,0.005318648680615345,1.7375830262899399,0.0035506775437334852,0.007109713252736919
21.0,0.6361533297597347,0.7149922068697003,76.66176,76.66176,0.9971592150692714,0.6989187967799707,0.32246203656840133,0.2025428583659296,0.11398539778449145,0.5494085526260784,2.4447976883140723,0.27805996254747095,0.30396574738070853,0.3275509627640968,0.3518541237674117,0.08340250959711534,0.7322688745846596,0.014646053702196907,0.20454648167397296,0.4439244568347931,0.3672875697218338,0.23657516661079533,0.11389601892395189,0.004972600208609429,1.701912206131965,0.0032596333799137403,0.006728271555941349
22.0,0.6345034760694882,0.8460469184066832,80.31232,80.31232,0.9971592150692714,0.7017322570397453,0.3167379336970439,0.19853157192119927,0.11398539778449145,0.5619065323084863,2.450971995950951,0.27990968501971014,0.30543827654109995,0.33078010393658414,0.35394579108706814,0.08403679931214925,0.7378378990424628,0.004327131112072695,0.20450951154489178,0.43042027950286865,0.3653861716373907,0.23515778611321989,0.11389601892395189,0.004785574216797559,1.7132896615657955,0.0031740625562964235,0.006455324365093656
23.0,0.6379823111234245,0.8980651473612907,83.96288,83.96288,0.9971592150692714,0.7032405761365608,0.32922187108806295,0.20650120266305014,0.11398539778449145,0.5711111154347238,2.4617491793695403,0.281224601998159,0.3045554185133126,0.3350045497631539,0.34393948574053484,0.08223011674586567,0.7219753378805147,0.004344048653344918,0.2045002711006687,0.41290533542633057,0.36484276901146284,0.23510143564021388,0.11389601892395189,0.0046028243424260686,1.7205906648887321,0.002934912325357917,0.006354645805232
24.0,0.6359717242311598,0.8771202428306821,87.61344,87.61344,0.9971592150692714,0.7035242252468822,0.3354162327305827,0.211423794636713,0.11398539778449145,0.5939387031150878,2.473975116202565,0.2827447369858442,0.2963990776891676,0.33665207149055126,0.38842937537513444,0.09402024480370295,0.8254919328346327,0.00088261253309797,0.2045002711006687,0.39447012543678284,0.35972327912805957,0.2310992065429419,0.11389601892395189,0.004179628200900773,1.630460677901283,0.0027078931729463116,0.005735518855648156
25.0,0.6331823497565722,0.9921301219324677,91.264,91.264,0.9971592150692714,0.7061011021231847,0.33071379762877734,0.2083552205172949,0.11398539778449145,0.5879168000432391,2.4878013153096856,0.2843924583960249,0.30245191587268017,0.33632903165374367,0.3828184025561928,0.09300033835050507,0.816537217271845,0.0008818342151675485,0.2045002711006687,0.39173367619514465,0.3615284373148368,0.23248652106700335,0.11389601892395189,0.004208771719413437,1.7105840457370505,0.002657150285761529,0.005857678685440609
26.0,0.634215681294447,1.0407177814028468,94.91456,94.91456,0.9971592150692714,0.7066133894149873,0.3460493631546516,0.21723518873333778,0.11398539778449145,0.5757986670031707,2.4939991569815065,0.2846815349144504,0.2983474683488554,0.3339100980853895,0.3715712701686631,0.09000055191976693,0.7901992779910955,0.001763668430335097,0.20450951154489178,0.40961185097694397,0.3615172923187214,0.2324211992615277,0.11389601892395189,0.00411023947507899,1.7408078978769481,0.0023301580628574286,0.006008997117457589
27.0,0.6416240165669612,1.121776349798877,98.56512,98.56512,0.9971592150692714,0.7052355894039917,0.33178316137490765,0.20801596548014395,0.11398539778449145,0.5730778577194473,2.506092555239741,0.28613771586983566,0.2999956868008898,0.3334257309757807,0.41821194759007607,0.10078984681187156,0.8849286196664056,0.001763668430335097,0.20451875282422052,0.4148864150047302,0.36167510803377356,0.2322955248058326,0.11389601892395189,0.003870807628625679,1.7024746278766543,0.0022502863084086174,0.0056065710987304165
28.0,0.6405465563520655,0.969379360341246,102.21568,102.21568,0.9971592150692714,0.7091750749670804,0.3437224112292794,0.21661622801632813,0.11398539778449145,0.5954719346845738,2.535045286854072,0.28990261755715263,0.2987590786630764,0.3398477897315214,0.39933059467484594,0.09754761841227003,0.8564620548976549,0.0008818342151675485,0.2045002711006687,0.4066377580165863,0.36197247002977834,0.23258956608307785,0.11389601892395189,0.003815185427647718,1.7405863658059388,0.002137801735611063,0.005624675235652085
29.0,0.6367165594585662,1.0564837059814465,105.86624,105.86624,0.9971592150692714,0.7090765107224373,0.3337897747912301,0.21047394857355434,0.11398539778449145,0.5973586022238597,2.5445130493711865,0.29086415419810163,0.29952798523075913,0.33994628496138396,0.4307350705823835,0.10515827711766801,0.9232831674993132,0.000882223202470225,0.2045002711006687,0.3932311236858368,0.3581480203295121,0.22977072034246512,0.11389601892395189,0.0037043476267530216,1.7556518770288676,0.0019794834207979887,0.005573291843824558
30.0,0.64533495475411,1.167577047725198,109.5168,109.5168,0.9971592150692714,0.7130645613241056,0.3463509337116972,0.2174589401944338,0.11398539778449145,0.5967076457774291,2.5740422444996582,0.2938106028255756,0.3015540934381925,0.3419426966020697,0.4234984543342267,0.10392717053141712,0.9124741278341699,0.000882223202470225,0.2045002711006687,0.3760097026824951,0.3575502230204419,0.229532045169393,0.11389601892395189,0.0035447039465829736,1.7413299458567053,0.0019901787546144282,0.005235885037101053
31.0,0.6416505556572789,1.0888009965636405,113.16736,113.16736,0.9971592150692714,0.7120899812564003,0.339512136762967,0.21472993990935085,0.11398539778449145,0.5982310071996482,2.5701771284879955,0.2934060217539309,0.29938875183385566,0.3435397412270368,0.45279148498616223,0.11043385266820108,0.969602394460666,0.002644336712208021,0.2045002711006687,0.3890881836414337,0.35673037523249923,0.2287513903480835,0.11389601892395189,0.0034340671883331367,1.745035462663509,0.0018215456737112918,0.005195425098470314
32.0,0.6432137499862345,1.1664124487315917,116.81792,116.81792,0.9971592150692714,0.7153353272023635,0.33033226124566145,0.2088143065226573,0.11398539778449145,0.6000945949317347,2.6104341694147886,0.2978884143326068,0.30936834703795946,0.3452981238424672,0.466830368408231,0.11463177085575853,1.00645985644413,0.0035211267605633804,0.2045002711006687,0.39170682430267334,0.3580899505785868,0.22957452519105456,0.11389601892395189,0.003343498740712371,1.7571362019516528,0.0018403654807455838,0.00499268160446053
33.0,0.641394416371186,1.2002974135964606,120.46848,120.46848,0.9971592150692714,0.7146700438575467,0.32560368893985653,0.20486920532529523,0.11398539778449145,0.5959990426151445,2.6268520380892886,0.3004028732599432,0.30459147857519187,0.34890991420114237,0.4778936262288361,0.1158625909092049,1.0172663803689757,0.0043975373790677225,0.20453723788864786,0.41420188546180725,0.35982381061864693,0.2307601603663998,0.11389601892395189,0.0031592857664024475,1.7154467853251845,0.0017075986381079778,0.004760131159547914
