round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_auprc_lift,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_ece,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,0.6370389783481324,0.8865088186523785,67.584,67.584,0.5412350858791136,0.2990311182419809,0.32136328338023856,2.3505484048010596,0.11283826305852734,0.7000459870785847,0.5329203502309628,0.3505102220015416,0.2617493062986441,0.21952456812001148,0.4417603035642099,0.09618816213097733,0.8445261128503706,0.14675174013921113,0.20458346517199294,0.4563571810722351,0.388447084195409,0.25370805723470735,0.11389601892395189,0.0048201456643096685,0.8437163127819076,,0.0048201456643096685
27.0,0.6062371214610747,0.6981078598860694,69.56544,69.56544,0.5412350858791136,0.31338929205006544,0.3377641627442043,2.5337919321630884,0.11283826305852734,0.7145508796335778,0.5453446920147625,0.33844354251819286,0.27941895748593365,0.21103453960331428,0.4399292632583326,0.09536077522330051,0.8372617069870781,0.1499591020630737,0.20457421804375336,0.45031583309173584,0.3912258739784983,0.25627108005819393,0.11389601892395189,0.004930275123964459,0.8886719441507012,,0.004930275123964459
28.0,0.595963605204361,1.0756323748439278,71.54688,71.54688,0.5412350858791136,0.3198756119055635,0.342886387845866,2.6617487676646174,0.11283826305852734,0.7203960718281135,0.5677373218416342,0.32101448461225235,0.2905300137182147,0.20017099765309962,0.44604752256504376,0.09742875265161936,0.8554184208727463,0.15743391143290117,0.2046112115732369,0.4533652663230896,0.394766765781303,0.2590519718903165,0.11389601892395189,0.005336438128221044,1.0002422181423753,,0.005336438128221044
29.0,0.5749418025343699,1.1741101097475257,73.52832,73.52832,0.5412350858791136,0.32555632236472304,0.35562220891816165,2.8363161228995333,0.11283826305852734,0.731516732646195,0.5778448360606959,0.32226900759308674,0.30783414934099684,0.19990557797434252,0.45136916777407216,0.09906411758696725,0.8697768238336068,0.1564332528458089,0.20468735861008053,0.45634111762046814,0.3928253040699386,0.25725752047674477,0.11389601892395189,0.0051629997281455375,1.0064114638371393,,0.0051629997281455375
30.0,0.6478932622161245,1.6394420159942242,77.17888,77.17888,0.9971592150692714,0.2962858250990616,0.3147713198579219,2.2106653700665775,0.11283826305852734,0.6844856671621359,0.5471646456316327,0.3327883509889742,0.24904135049776907,0.20894957314774523,0.44720237331215523,0.09760487105845213,0.8569647295892113,0.15202244140801738,0.20458346517199294,0.45116063952445984,0.39003165108015564,0.25491132451169884,0.11389601892395189,0.00448096879198001,1.4025821132818237,0.004826002503179991,0.004288292314360234
31.0,0.636737368140418,1.0261190897756223,79.16032,79.16032,0.5412350858791136,0.3120833130062245,0.33038875188578715,2.4076814348575213,0.11283826305852734,0.7032739609647822,0.5248634650168589,0.32719412893115474,0.2684006609089432,0.203408909519643,0.45069060636892705,0.09846371846753696,0.8645053567085691,0.15774313791934938,0.20459271313624447,0.4497952163219452,0.39393496137181566,0.2580871768988517,0.11389601892395189,0.004239043871993197,0.8667844393057749,,0.004239043871993197
32.0,0.6128360341092897,1.1840249508343086,81.14176,81.14176,0.5412350858791136,0.3037932249257626,0.33705774301162517,2.5668121519910243,0.11283826305852734,0.7160486048511252,0.5695811358054828,0.3473386391390717,0.28233449606772193,0.21817244713876427,0.45715397559854487,0.10029489480219732,0.8805829716415636,0.16399286987522282,0.20458346517199294,0.4518701136112213,0.39356118504975507,0.25764913539352235,0.11389601892395189,0.004585832558370948,0.9653017597738653,,0.004585832558370948
33.0,0.5955112956320094,1.147326072205424,83.1232,83.1232,0.5412350858791136,0.3190709686085547,0.3557858162363153,2.8004409706774647,0.11283826305852734,0.7315190482762662,0.5733384585665635,0.33428598787532116,0.30362542295907213,0.2069059395121289,0.458581350239687,0.10085380479092232,0.8854901667657249,0.16527697515066458,0.20459271313624447,0.4541550278663635,0.39461227049854697,0.258316840926428,0.11389601892395189,0.0044576329978123965,0.9717449001036584,,0.0044576329978123965
34.0,0.5733334771504952,1.1637280115074646,85.10464,85.10464,0.5412350858791136,0.32207956711524655,0.36262493494564557,2.973978800812622,0.11283826305852734,0.7380125738153036,0.5951616881739948,0.3302701664823816,0.3208043962324358,0.2055048349751888,0.438856398079452,0.09499137666136384,0.8340184104660354,0.15753205128205128,0.20459271313624447,0.4509596824645996,0.3971259327094168,0.26107370552453035,0.11389601892395189,0.004598794789409167,1.031532456399873,,0.004598794789409167
35.0,0.6512158043491513,1.777249554270816,86.77376,86.77376,0.4559241291901578,0.2978702493361207,0.3149419374203699,2.2608706363901008,0.11283826305852734,0.6876066372894823,0.5344049906190496,0.3392480652384305,0.254265964604743,0.21362103522635023,0.44257172601494815,0.09535395862943671,0.837201857714661,0.15713925963233444,0.20459271313624447,0.4481986463069916,0.3950752328510007,0.2593131941769847,0.11389601892395189,0.004305674838442288,0.5162050100043416,0.004305674838442288,
36.0,0.6354086503990881,1.2397376464731695,88.7552,88.7552,0.5412350858791136,0.30419205828599566,0.3277560497981737,2.43087477080495,0.11283826305852734,0.707543881539496,0.5556251623350692,0.3431793829256199,0.2713209483488447,0.2145584037948569,0.45694736142506354,0.09924639409573309,0.8713772003040745,0.1653862040479141,0.20458346517199294,0.4462870657444,0.39445520079251684,0.2582352656386996,0.11389601892395189,0.004108150718988806,0.9460573447868228,,0.004108150718988806
37.0,0.6089829299452453,1.2615939407462398,90.73664,90.73664,0.5412350858791136,0.30931642457675934,0.3448902727021263,2.6138780748354065,0.11283826305852734,0.7201623305288549,0.5596723649001406,0.3357009785079271,0.28852934217140125,0.2086872503471521,0.45027147977964566,0.09719637077003206,0.8533781223286641,0.15551341099972907,0.20458553791887127,0.45469552278518677,0.3914821653188736,0.2559443283488691,0.11389601892395189,0.004321059568839408,1.0193511263933033,,0.004321059568839408
38.0,0.5903479694418032,1.649143629516543,92.71808,92.71808,0.5412350858791136,0.3233994657805879,0.3544633299109673,2.728449117961114,0.11283826305852734,0.7279877101163927,0.5578451431138922,0.311517942301331,0.2975582904742698,0.19420757293115776,0.45616083708658156,0.09888209048545851,0.8681786371434269,0.15978695073235685,0.20458346517199294,0.4507918059825897,0.39204490049489277,0.25632252798758304,0.11389601892395189,0.004633321266716989,1.1242500834632665,,0.004633321266716989
39.0,0.5687364494038382,1.568301169577896,94.69952,94.69952,0.5412350858791136,0.3285523603947545,0.36373600832674097,2.9362898384663585,0.11283826305852734,0.7433824819464333,0.5802807667819562,0.3153384218020667,0.3180889223699261,0.19717183967565097,0.44964801046764835,0.09703069912269374,0.8519235355142739,0.1523703082797802,0.2046204620462046,0.45128652453422546,0.3908137459013733,0.25539138643330783,0.11389601892395189,0.004709458634644485,1.182762460783124,,0.004709458634644485
40.0,0.6468297534718219,1.7319607899644935,98.35008,98.35008,0.9971592150692714,0.28839983979572936,0.31355026835704997,2.248876094765087,0.11283826305852734,0.6862893963964051,0.5438430968341472,0.3500455135110908,0.2534527025192423,0.22038144469910947,0.4742188957697254,0.10330615651583168,0.907021663196226,0.15588513726727674,0.20463180749050114,0.45425286889076233,0.38603443305867624,0.25094036827084676,0.11389601892395189,0.0038431879285695967,1.483283534529619,0.003908797266221735,0.0038108258249877425
41.0,0.6414968465104339,1.4641447696301844,100.33152,100.33152,0.5412350858791136,0.2978762133973025,0.328840649310747,2.4492775306268246,0.11283826305852734,0.70493251404731,0.5575897025566867,0.33901199632183027,0.27290983438218785,0.21237962070263822,0.4671814393207152,0.10090290184630048,0.8859212358745665,0.15139442231075698,0.20460404323639816,0.4529433250427246,0.3871087424467948,0.2518851044586589,0.11389601892395189,0.0036178802546357578,0.9501153553137556,,0.0036178802546357578
42.0,0.6163095610017526,1.148442996304973,102.31296,102.31296,0.5412350858791136,0.30920713841920766,0.3410110944292297,2.6289385922104733,0.11283826305852734,0.7205687273443873,0.5688882111040129,0.34197685736909333,0.2903460604270127,0.21251216285596783,0.4773125113164681,0.10414806555995468,0.9144135725191072,0.15984935662726227,0.20492684522974805,0.46937206387519836,0.3859379375816093,0.2508687858721559,0.11389601892395189,0.0035893373205669143,0.9667899056803435,,0.0035893373205669143
43.0,0.5984301042043579,1.754167094912465,104.2944,104.2944,0.5412350858791136,0.3212694000790488,0.35121129567340126,2.8207147959124526,0.11283826305852734,0.733011459164337,0.5555425577132936,0.3298033969682963,0.3082244311925123,0.20486628880816307,0.4627388330084113,0.09966363823669544,0.8750405780490065,0.15680853164806952,0.204702122803013,0.46292275190353394,0.38853892033458554,0.2531833907856349,0.11389601892395189,0.003730459100622013,1.0354990696068853,,0.003730459100622013
44.0,0.5762260118848734,1.4513495077278922,106.27584,106.27584,0.5412350858791136,0.3306925080941714,0.36380316473691465,2.982403029593529,0.11283826305852734,0.7454864181081581,0.5878702548819567,0.3173708590745366,0.3235530456314023,0.19650675007412136,0.47362590907600943,0.10224962451923679,0.8977453776282438,0.16719212763924715,0.2046246436490339,0.4547041058540344,0.3891265145413223,0.2534217526726225,0.11389601892395189,0.003940021180545369,1.1243509924970567,,0.003940021180545369
45.0,0.6440905815004021,1.847352487974246,107.94496,107.94496,0.4559241291901578,0.29639094963934287,0.32031311526250433,2.2913513185806265,0.11283826305852734,0.6927491626007553,0.5518812222665327,0.34272652090362415,0.2577863539327417,0.21522644935717228,0.4707788526076431,0.10203181668522587,0.895833038320262,0.15991983967935872,0.20460612641961903,0.4556439220905304,0.3881435095783905,0.2526495889878078,0.11389601892395189,0.003657847187205849,0.49298955081030726,0.003657847187205849,
46.0,0.639413960060564,1.838830497194429,109.9264,109.9264,0.5412350858791136,0.30764679433323977,0.33175464702040613,2.4930791397222287,0.11283826305852734,0.7108850675265848,0.5518290646575846,0.33279074973592615,0.2785715990133227,0.20704880434343237,0.47928113126179367,0.10401106322718622,0.9132107005130193,0.17364125716270185,0.2046019619366213,0.4516676366329193,0.3905809829537945,0.25440507474656215,0.11389601892395189,0.0031447557977379585,0.9148174240253866,,0.0031447557977379585
47.0,0.6102076034477528,1.326268477118994,111.90784,111.90784,0.5412350858791136,0.31613239294501677,0.34227309169383785,2.6414937501432734,0.11283826305852734,0.7226314299847588,0.5673204309164613,0.32255232501386727,0.2924124628271234,0.201574905389786,0.47307459911152894,0.10197577076178868,0.8953409585797522,0.15509951531401464,0.2046431642304385,0.4568162262439728,0.38735852331692544,0.2520958193815286,0.11389601892395189,0.003450776685538419,1.0221684436546639,,0.003450776685538419
48.0,0.592509598285473,2.2787843296480683,113.88928,113.88928,0.5412350858791136,0.3252674842312382,0.3541931417032716,2.759222387427735,0.11283826305852734,0.7323586937832247,0.5474823980454456,0.3054230178321505,0.30212993787904296,0.1908237736586825,0.46004032440031567,0.09851531770442434,0.8649583948162648,0.15085870413739266,0.20458346517199294,0.4544149935245514,0.389779366340963,0.254333899077662,0.11389601892395189,0.003738792257102581,1.1411517553497106,,0.003738792257102581
49.0,0.5784553756739845,2.0275305732093734,115.87072,115.87072,0.5412350858791136,0.32565840969871096,0.3665613117924784,2.9805379402806795,0.11283826305852734,0.7460552648640342,0.5615153403027842,0.3197704294208686,0.3239830139191033,0.19954249470584656,0.47554595009364153,0.1020734288365083,0.896198390434195,0.16702702702702701,0.2046685170860445,0.4685385227203369,0.3909409403548974,0.25489468749368627,0.11389601892395189,0.0034979415892755473,1.100212591001764,,0.0034979415892755473
50.0,0.6463371533776248,2.2981682401002144,119.52128,119.52128,0.9971592150692714,0.2891121567510259,0.31777545737677576,2.297487130137354,0.11283826305852734,0.69083214349088,0.560831264730442,0.3434935722445578,0.25914793467619945,0.21683116464031332,0.4868938922270152,0.10502623035336996,0.9221238050778204,0.16752240008053962,0.20534728555656892,0.4847269058227539,0.38853911306496997,0.25266519229643497,0.11389601892395189,0.0033776067616852127,1.5634777456289157,0.003538296701936846,0.00330621813587379
51.0,0.6383595684304798,1.6570625421098222,121.50272,121.50272,0.5412350858791136,0.3028909863599845,0.3311971280141207,2.46563617153,0.11283826305852734,0.7119764327102046,0.5528301228191808,0.35160149845465793,0.27620663592664674,0.22009792112700446,0.4819642918904088,0.10365358568221608,0.9100720697834517,0.15099909173478657,0.20551609630107923,0.4725808799266815,0.3860079648645434,0.25075028388174664,0.11389601892395189,0.0032038339201995183,1.0429467426147312,,0.0032038339201995183
