round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_f1,fed_brier,fed_auroc,fed_f1_best,fed_auprc_lift,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6388998722179943,0.44581719565416267,32.85504,32.85504,0.9971592150692714,0.5185538683018645,0.23327095968650352,0.28258602967690993,0.21213847516876985,0.6718378492102303,0.29998971795997764,2.082865895247782,0.33722495798788177,0.11202013845185647,0.4244649880084969,0.0927838276919882,0.8146362670844514,0.1272689338618819,0.20456604457329225,0.46672508120536804,0.3831998970078513,0.2497133370136639,0.11389601892395189,0.006960050271474954,1.234159309999086,0.005530841227203804,0.008198963446231269
22.0,0.6380528618072556,0.6414780337713101,32.85504,32.85504,0.0,0.5667405778784808,0.24839788115061814,0.2903420749970256,0.21189555599310073,0.685606752488145,0.31679957991963986,2.245554303536857,0.3348635357496891,0.11202013845185647,0.4244649880084969,0.0927838276919882,0.8146362670844514,0.1272689338618819,0.20456604457329225,0.46672508120536804,0.3831998970078513,0.2497133370136639,0.11389601892395189,0.0,0.0,,
23.0,0.621761066320776,0.5226275533024307,32.85504,32.85504,0.0,0.5781265708243344,0.2624030414232902,0.28908266709065444,0.22183840217124629,0.698608337989383,0.3342373631392218,2.3914657608008842,0.3525708045740128,0.11202013845185647,0.4244649880084969,0.0927838276919882,0.8146362670844514,0.1272689338618819,0.20456604457329225,0.46672508120536804,0.3831998970078513,0.2497133370136639,0.11389601892395189,0.0,0.0,,
24.0,0.6008402076598527,0.5879021517364266,32.85504,32.85504,0.0,0.5595247606949056,0.27163138454291624,0.30727553212341024,0.20204966579993638,0.7047121507022229,0.3365395520699968,2.4983438477680737,0.32339233121541044,0.11202013845185647,0.4244649880084969,0.0927838276919882,0.8146362670844514,0.1272689338618819,0.20456604457329225,0.46672508120536804,0.3831998970078513,0.2497133370136639,0.11389601892395189,0.0,0.0,,
25.0,0.6390562145389267,0.5609972269122016,36.5056,36.5056,0.9971592150692714,0.5340813021677856,0.23413408462104013,0.2864090499891075,0.21297866798009912,0.6731929089145294,0.3015770244964476,2.095692389264983,0.3377049343675712,0.11202013845185647,0.4060463961262553,0.0887445952723744,0.7791720563264724,0.10294117647058823,0.20458665699782452,0.4662550687789917,0.379571529002091,0.24713373183057374,0.11389601892395189,0.007343568348631797,1.379161768592894,0.005396707184456844,0.009077302041686802
26.0,0.6348830634206732,0.5407173667364062,36.5056,36.5056,0.0,0.562929337954206,0.25012879050831216,0.2892083384870265,0.22052588884026367,0.6877420850736448,0.3160136157192805,2.264195286224683,0.34982017399455995,0.11202013845185647,0.4060463961262553,0.0887445952723744,0.7791720563264724,0.10294117647058823,0.20458665699782452,0.4662550687789917,0.379571529002091,0.24713373183057374,0.11389601892395189,0.0,0.0,,
27.0,0.6145743489946031,0.5995983327788477,36.5056,36.5056,0.0,0.5637687689538569,0.26577596797531167,0.29986046714109826,0.21338828331742948,0.7000693649625813,0.3298248621952455,2.437854811096977,0.3398847096804189,0.11202013845185647,0.4060463961262553,0.0887445952723744,0.7791720563264724,0.10294117647058823,0.20458665699782452,0.4662550687789917,0.379571529002091,0.24713373183057374,0.11389601892395189,0.0,0.0,,
28.0,0.6016659330237346,0.6841592234463122,36.5056,36.5056,0.0,0.5822172143610862,0.2784273278175517,0.3156479409032363,0.1996014653090702,0.7084436018156306,0.34100041488020866,2.5798573722171736,0.31883702446156237,0.11202013845185647,0.4060463961262553,0.0887445952723744,0.7791720563264724,0.10294117647058823,0.20458665699782452,0.4662550687789917,0.379571529002091,0.24713373183057374,0.11389601892395189,0.0,0.0,,
29.0,0.636142647156914,0.534120972886876,40.15616,40.15616,0.9971592150692714,0.5305199625939973,0.23561268604527486,0.2878346223694717,0.2121749697750544,0.6730696407213924,0.3041073285358669,2.1035191358482437,0.33644668103985204,0.11202013845185647,0.42026846389540307,0.0913090058179966,0.8016874222703377,0.10888914576349555,0.20450951154489178,0.46366530656814575,0.3799140372296826,0.24715059947411458,0.11389601892395189,0.006516381263256501,1.2954776245169342,0.004813884640565488,0.008068665182976815
30.0,0.6391574413069863,0.6271745548982918,40.15616,40.15616,0.0,0.5576318188535858,0.25500917207300033,0.2949133582583204,0.20979450516737547,0.6896419699933402,0.3207956549831353,2.2995858251983488,0.335338945139394,0.11202013845185647,0.42026846389540307,0.0913090058179966,0.8016874222703377,0.10888914576349555,0.20450951154489178,0.46366530656814575,0.3799140372296826,0.24715059947411458,0.11389601892395189,0.0,0.0,,
31.0,0.618340084885604,0.5048436833334493,40.15616,40.15616,0.0,0.5467546255803093,0.2700930893615559,0.30976695080889155,0.19681232874334256,0.7002952837606286,0.333590193613233,2.4651238819399137,0.31536439578321424,0.11202013845185647,0.42026846389540307,0.0913090058179966,0.8016874222703377,0.10888914576349555,0.20450951154489178,0.46366530656814575,0.3799140372296826,0.24715059947411458,0.11389601892395189,0.0,0.0,,
32.0,0.598719669528407,0.6227481302884064,40.15616,40.15616,0.0,0.6200810678973745,0.2806075898348066,0.30333085131799215,0.21962656950605472,0.7091617121846008,0.3396276137303277,2.585125437183652,0.34665076084999985,0.11202013845185647,0.42026846389540307,0.0913090058179966,0.8016874222703377,0.10888914576349555,0.20450951154489178,0.46366530656814575,0.3799140372296826,0.24715059947411458,0.11389601892395189,0.0,0.0,,
33.0,0.6373025213543954,0.5901644263783956,43.80672,43.80672,0.9971592150692714,0.5464232137324752,0.23929398896748463,0.28431810726863127,0.22090429156915878,0.6773175850746455,0.30895367225004267,2.1365086723122375,0.3518061609445239,0.11202013845185647,0.4594013816143203,0.10036027778432587,0.8811570301797483,0.10600087604029786,0.20473588342440802,0.46762022376060486,0.3749944734548766,0.2424803433975347,0.11389601892395189,0.005935338791212548,1.2466720670927316,0.004271012989245799,0.007492721005428365
34.0,0.6403101790063552,0.5951008273470877,43.80672,43.80672,0.0,0.5688092863844804,0.255729122178769,0.2918768117388145,0.21632651824093027,0.6935021634050392,0.32391707500674893,2.3130758984315487,0.3449193403790625,0.11202013845185647,0.4594013816143203,0.10036027778432587,0.8811570301797483,0.10600087604029786,0.20473588342440802,0.46762022376060486,0.3749944734548766,0.2424803433975347,0.11389601892395189,0.0,0.0,,
35.0,0.6181073946956275,0.5252394715314826,43.80672,43.80672,0.0,0.571316526705473,0.2758441289644926,0.30610718529857583,0.20999107056702523,0.7048508680340937,0.3387356685204658,2.5437807511762838,0.3372818245748825,0.11202013845185647,0.4594013816143203,0.10036027778432587,0.8811570301797483,0.10600087604029786,0.20473588342440802,0.46762022376060486,0.3749944734548766,0.2424803433975347,0.11389601892395189,0.0,0.0,,
36.0,0.6017937425188856,0.6188098043050406,43.80672,43.80672,0.0,0.5758404251649891,0.28642098844449243,0.3125899066923932,0.20560532077782542,0.7149282331072224,0.34790636175022444,2.649357710350654,0.3295973726023688,0.11202013845185647,0.4594013816143203,0.10036027778432587,0.8811570301797483,0.10600087604029786,0.20473588342440802,0.46762022376060486,0.3749944734548766,0.2424803433975347,0.11389601892395189,0.0,0.0,,
37.0,0.6405907859048787,0.6581975231256204,47.45728,47.45728,0.9971592150692714,0.5562251558725454,0.24292554958543122,0.28442783916591635,0.2155038140388267,0.6795897936798208,0.3093125842603723,2.166225210903165,0.34343637365067137,0.11202013845185647,0.45356177033408995,0.09918799742040557,0.8708644811073964,0.10588758712739137,0.20464144602388845,0.4671785831451416,0.3747761176000143,0.24236399395244818,0.11389601892395189,0.0065345220615113525,1.4428031160496175,0.004134867740629441,0.008847314535451132
38.0,0.6377570256445286,0.6456006254612159,47.45728,47.45728,0.0,0.5504440320971028,0.25727147900137176,0.299217736940823,0.201406507722066,0.6924901942897252,0.32359278103383554,2.3240930498583574,0.32020109474396385,0.11202013845185647,0.45356177033408995,0.09918799742040557,0.8708644811073964,0.10588758712739137,0.20464144602388845,0.4671785831451416,0.3747761176000143,0.24236399395244818,0.11389601892395189,0.0,0.0,,
39.0,0.6131242003546191,0.5918985880369076,47.45728,47.45728,0.0,0.5609565028572621,0.2768021584992948,0.3055198383611565,0.20227011953749005,0.7060699710407736,0.3370175621777029,2.5542497160610327,0.3222868601324433,0.11202013845185647,0.45356177033408995,0.09918799742040557,0.8708644811073964,0.10588758712739137,0.20464144602388845,0.4671785831451416,0.3747761176000143,0.24236399395244818,0.11389601892395189,0.0,0.0,,
40.0,0.5942229839595283,0.7171187839990377,47.45728,47.45728,0.0,0.5840108709113262,0.28950502846082765,0.30846531138672134,0.21318216997782016,0.7167406365045439,0.3482638112247441,2.729923905226478,0.3415523015832308,0.11202013845185647,0.45356177033408995,0.09918799742040557,0.8708644811073964,0.10588758712739137,0.20464144602388845,0.4671785831451416,0.3747761176000143,0.24236399395244818,0.11389601892395189,0.0,0.0,,
