round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_ece,fed_f1,fed_brier,fed_f1_best_threshold,fed_auprc,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6408766918005535,0.7580098962290086,76.88016,76.88016,1.0,0.6936519894096426,2.372897650289298,0.3271174179374834,0.29829000101268704,0.20452591898104153,0.5690955123618535,0.2657433958009046,0.32829438917633724,0.11208307111390807,0.6505194418867266,0.2041469861949956,1.7923979092834148,0.26620091544206215,0.2705935454750621,0.4872722327709198,0.3255607577979098,0.21012362270108828,0.11389601892395189,0.004699920857078696,1.635719710651756,0.0030577477985560017,0.006563152473252682,0.003804573722074476
22.0,0.6387106427593925,1.0795996498446294,80.54112,80.54112,1.0,0.6940914951040702,2.405150515672197,0.32331716601881605,0.29700878897388894,0.20302797864900268,0.574768986005765,0.26968003447788585,0.3346942096280689,0.11208307111390807,0.6519684266837688,0.20444516596144244,1.7950159091859919,0.2713982551285074,0.2716020275845809,0.4999696612358093,0.3217090139924116,0.2088984839142807,0.11389601892395189,0.004791709003591805,1.7504187808772258,0.002956590674342242,0.006887624514953557,0.005056467798676572
23.0,0.6460374783407796,1.1143449089043211,84.20208,84.20208,1.0,0.694233961282655,2.4099203009701906,0.34160366529825076,0.29398343746266736,0.21390602851546853,0.5678763975956065,0.2700891507700719,0.33363630522411425,0.11208307111390807,0.6495604504329535,0.20443064622937468,1.794888426836697,0.27077267637178054,0.2711736617240512,0.5242840647697449,0.33955612386363515,0.21941969239489142,0.11389601892395189,0.004678876716940712,1.7844607262431964,0.0027860715415768604,0.00687257978119807,0.004212062027708216
24.0,0.6371692574998085,0.9893641715696118,87.86304,87.86304,1.0,0.695076641442514,2.4025496132866464,0.32430769379119995,0.3004698832501308,0.20234548724813145,0.5547573781148527,0.26952406696246134,0.3315346299082263,0.11208307111390807,0.648175417641989,0.20410790147923452,1.7920547478969997,0.26934749620637327,0.27061310782241016,0.5087831616401672,0.3219876202734146,0.20807553898120174,0.11389601892395189,0.0046439517918793905,1.854130962417912,0.0026494548795993086,0.006973432965007813,0.004019853951466173
25.0,0.63909516196236,1.0741070926053686,91.524,91.524,1.0,0.6969897639365872,2.4236053645968916,0.3269274260413869,0.30334226821992194,0.20391064402564646,0.5588797468408389,0.2718959778369443,0.3318680936704913,0.11208307111390807,0.6489416871653595,0.20337381360372603,1.785609501764221,0.27083592874050083,0.27318143048617033,0.49511635303497314,0.32479755764983587,0.20996058802457468,0.11389601892395189,0.00458219571562879,1.9109780202325055,0.002380673341291716,0.007169519560221425,0.004665351842099264
26.0,0.6383733750768,1.1652959176923223,95.18496,95.18496,1.0,0.6971048434622029,2.4255805673195017,0.3384544029953796,0.3012982321148102,0.211845072723516,0.5786192994248273,0.2724935250879701,0.33542380885742346,0.11208307111390807,0.6505585334289032,0.20521581269887298,1.8017821398647402,0.27266387726638774,0.2745935682923935,0.5047434568405151,0.33665140597124893,0.21799743023443166,0.11389601892395189,0.004146828942585155,1.8024833829622366,0.002279349329514751,0.006350794714922155,0.0032386661536296345
27.0,0.636421062542581,1.1104285442370894,98.84592,98.84592,1.0,0.6982381435965611,2.443319972256601,0.3289730087889426,0.2986950446178124,0.20682196379440332,0.5708901798222483,0.27412396634418074,0.33397711083040643,0.11208307111390807,0.6484207468740947,0.20458942680117395,1.7962825104341693,0.2686084142394822,0.2702839116719243,0.5185711979866028,0.32684368130769376,0.21315255802364305,0.11389601892395189,0.003540342710313822,1.6040018901639996,0.0021071396298592317,0.0052325735574269335,0.003884906162673932
28.0,0.6463938358755168,1.7314297412810942,102.50688,102.50688,1.0,0.6991889977046172,2.448450090814632,0.3162761190333101,0.3042069740487003,0.19829545922501354,0.5445576124723186,0.27497191958481415,0.3356293766046911,0.11208307111390807,0.6481035092835071,0.20687242538908085,1.8163270967987837,0.2698849424712356,0.2738501352782026,0.4876954257488251,0.31428378380194616,0.20498914808268656,0.11389601892395189,0.0037479018801966444,1.767023860487825,0.0020361193996087227,0.005784142738130346,0.003813427040302905
29.0,0.6379157904551047,1.3883642879546536,106.16784,106.16784,1.0,0.7003321610381513,2.493292202020175,0.314349481039956,0.3054594833059197,0.19706466711947984,0.5474921305686741,0.28007264402833587,0.33898513837612954,0.11208307111390807,0.6464979073287243,0.20438217809936018,1.79446287965364,0.2695908682826728,0.2733302836230558,0.4757015109062195,0.31237181869393915,0.20442957039631038,0.11389601892395189,0.003599078260168163,1.7609162586377352,0.001890816603089846,0.005636323997451128,0.0042528625924207
30.0,0.6510424165752366,1.928552966593471,109.8288,109.8288,1.0,0.7013594335229504,2.492144992416284,0.32021193986092916,0.30261869513951406,0.19985072194069886,0.5503098961202657,0.2798279437895139,0.3389605592343609,0.11208307111390807,0.6440368343475884,0.20269006891859948,1.7796062657285254,0.27013977128335454,0.2708896613879233,0.5023682713508606,0.3183829141023286,0.2072109935728272,0.11389601892395189,0.0035562300715561612,1.8042850634774368,0.0018617595218699426,0.0055808265139875675,0.0038063924236180838
31.0,0.6399079817597749,1.5669573258551492,113.48976,113.48976,1.0,0.7024334391056762,2.513421610721607,0.31951027057690995,0.3055829325934125,0.19934003794274646,0.5619451781614087,0.28272388522997555,0.3411221820827426,0.11208307111390807,0.6453490426700936,0.20373067360785357,1.7887427105233948,0.26877963563763413,0.2722371967654987,0.5165001749992371,0.31758137669538106,0.20659329301378346,0.11389601892395189,0.0037127751847073585,1.9493526186379313,0.0018063407617480095,0.006007018423628312,0.002890536304661682
32.0,0.635238506861391,1.6740825415148826,117.15072,117.15072,1.0,0.703083056295002,2.519487762824149,0.33261681559370054,0.3006453132166246,0.20896642624022232,0.5630768076607533,0.2833463065184572,0.34151984113424694,0.11208307111390807,0.6450346789039549,0.20379015733508607,1.7892649739685484,0.26896230805025595,0.27439806240205156,0.5425776839256287,0.3306797521612612,0.21670824000890154,0.11389601892395189,0.0033511796702408716,1.8210593530548067,0.0016229446531567878,0.0054385771507427195,0.003034187419547571
33.0,0.6437822366490097,1.7865116803365957,120.81168,120.81168,1.0,0.704835852834079,2.5179085694750194,0.32978527923410933,0.30071735687927204,0.20650811097115965,0.5562158501151974,0.28389095087911803,0.34024261513820003,0.11208307111390807,0.6417467225475347,0.2027237532656284,1.7799020122115645,0.2678675868522634,0.27163817472068913,0.5269066095352173,0.32780605762010945,0.21426887999209665,0.11389601892395189,0.0032534990903547935,1.8273130860325182,0.0016287946010919408,0.005212984590256217,0.004030747756250001
