round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc_lift,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_brier,fed_prevalence,fed_f1,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.641736943463458,0.38338951662920423,29.20448,29.20448,0.9971592150692714,0.3416129991731105,2.111360876592289,0.517603221598533,0.2975531691697781,0.2410570173004316,0.21475771191363097,0.11369216241737487,0.2783645408215252,0.6706755816781599,0.6050693686004385,0.1490241879382373,1.3084231507489337,0.20571774315534716,0.24007415417889696,0.47971370816230774,0.3585074206586273,0.2281676514828787,0.11389601892395189,0.008587211343171619,1.4405162561452016,0.0072079668976791425,0.00969013626124416
12.0,0.6413570010061668,0.4138733176352525,29.20448,29.20448,0.0,0.3369344592155396,2.2519411021988467,0.5498835229370853,0.3042676645064706,0.2560509255941366,0.21311097542077703,0.11369216241737487,0.2849826299064908,0.683174970061024,0.6050693686004385,0.1490241879382373,1.3084231507489337,0.20571774315534716,0.24007415417889696,0.47971370816230774,0.3585074206586273,0.2281676514828787,0.11389601892395189,0.0,0.0,,
13.0,0.6412344501033298,0.4842726353393375,32.85504,32.85504,0.9971592150692714,0.3407829287289861,2.1187940501774327,0.5323955680969791,0.2973346170112279,0.24224244858929908,0.21534587034144934,0.11369216241737487,0.275153058225226,0.6713329650083313,0.6265457096963438,0.15883622500243819,1.3945722291530906,0.24325019285163282,0.25350063647935983,0.4906226694583893,0.3581723286164918,0.22752095314157028,0.11389601892395189,0.007877985257579937,1.4055901151150465,0.006515373838106732,0.008988935080490847
14.0,0.636878578412644,0.44644980636417103,32.85504,32.85504,0.0,0.35002952190265557,2.301544007742971,0.5561983904299739,0.31032835438425793,0.2617515864455859,0.22113260581290306,0.11369216241737487,0.2874485896870407,0.6885670784274704,0.6265457096963438,0.15883622500243819,1.3945722291530906,0.24325019285163282,0.25350063647935983,0.4906226694583893,0.3581723286164918,0.22752095314157028,0.11389601892395189,0.0,0.0,,
15.0,0.6359407237708855,0.49234268382555585,36.5056,36.5056,0.9971592150692714,0.3530072998805432,2.14639256620403,0.5616702387214343,0.3013205138032902,0.24538045843391354,0.22221876476408559,0.11369216241737487,0.28035218736769935,0.6756231469630062,0.6318796157197244,0.165146404722367,1.4499752167161775,0.2518610421836228,0.2570290015497011,0.4976205825805664,0.36505837093764426,0.2326156383688375,0.11389601892395189,0.007316751048619847,1.3807579530403018,0.006061287574126861,0.008361124232530198
16.0,0.6347522899005286,0.4863296504248108,36.5056,36.5056,0.0,0.33164939401301335,2.3577502192519337,0.540939244880292,0.3189124689374307,0.2679520197293525,0.208106904942271,0.11369216241737487,0.2951300790254509,0.6933271542127043,0.6318796157197244,0.165146404722367,1.4499752167161775,0.2518610421836228,0.2570290015497011,0.4976205825805664,0.36505837093764426,0.2326156383688375,0.11389601892395189,0.0,0.0,,
17.0,0.6334188692502276,0.5440573675149716,40.15616,40.15616,0.9971592150692714,0.3581012309226068,2.174091528097644,0.5684563473518969,0.30177696881307825,0.24838535535289497,0.22649253209451317,0.11369216241737487,0.27699684974668026,0.6787823364498105,0.6400849994445612,0.17241972202472344,1.513834492668683,0.2660397074190178,0.26630548030839757,0.49991995096206665,0.3659258857545666,0.23305000727587352,0.11389601892395189,0.007328061980783326,1.4604530548676848,0.005970949783598196,0.008481412200705312
18.0,0.6347022706492739,0.5278368359654297,40.15616,40.15616,0.0,0.3417626732216342,2.366142201404347,0.5673362485804121,0.316945277639205,0.26825725178666376,0.2145621367374376,0.11369216241737487,0.29152030574594806,0.6940462251558018,0.6400849994445612,0.17241972202472344,1.513834492668683,0.2660397074190178,0.26630548030839757,0.49991995096206665,0.3659258857545666,0.23305000727587352,0.11389601892395189,0.0,0.0,,
19.0,0.6324257719610784,0.5655997267112893,43.80672,43.80672,0.9971592150692714,0.34398441388593326,2.177839270946626,0.5529603521798366,0.303819469236179,0.2490195232332949,0.21720512745592094,0.11369216241737487,0.27848965723611213,0.6803892266915477,0.6435361488714353,0.17312434561934245,1.5200210442380535,0.2661862141113565,0.2678347934918648,0.4973316490650177,0.36243125918863217,0.2304209900649907,0.11389601892395189,0.00697379390032642,1.4711225957144052,0.005535702655142287,0.008227190579282834
20.0,0.6377773953191835,0.9770236480628872,43.80672,43.80672,0.0,0.3270721077485151,2.3972449450930435,0.5459646447034313,0.31995252647628114,0.27194125905770217,0.20597106031806903,0.11369216241737487,0.30221874298393414,0.69821752442207,0.6435361488714353,0.17312434561934245,1.5200210442380535,0.2661862141113565,0.2678347934918648,0.4973316490650177,0.36243125918863217,0.2304209900649907,0.11389601892395189,0.0,0.0,,
21.0,0.6374237948218908,0.7526703470413805,47.45728,47.45728,0.9971592150692714,0.34496498758809957,2.196271296224712,0.5624913314134024,0.30570919508496897,0.25105155798009005,0.2181573010363789,0.11369216241737487,0.2804472072799972,0.6808551872041172,0.6480098527251561,0.1824655164677908,1.6020359463979388,0.2729184188393608,0.2744712247909493,0.4973186254501343,0.36376301362203833,0.2312261925005663,0.11389601892395189,0.00688074168343368,1.5305744565557688,0.0052670165437402,0.008318615646162892
22.0,0.6399009435791687,0.7349598321066844,47.45728,47.45728,0.0,0.3581214382304104,2.3892173674825408,0.57552411236739,0.3224228118773215,0.27186361207226123,0.2256959355045811,0.11369216241737487,0.28921292244849106,0.7008044610222471,0.6480098527251561,0.1824655164677908,1.6020359463979388,0.2729184188393608,0.2744712247909493,0.4973186254501343,0.36376301362203833,0.2312261925005663,0.11389601892395189,0.0,0.0,,
23.0,0.6343006702230121,0.6600845657664206,51.10784,51.10784,0.9971592150692714,0.3359123967747419,2.2154143741223136,0.5559863598589857,0.309283908497144,0.25339960140324175,0.2106624562833658,0.11369216241737487,0.2855799378503103,0.6842040181318995,0.6556688835189506,0.19483346303958854,1.7106257521580135,0.2776735459662289,0.27836855566025037,0.5001169443130493,0.35934871157376386,0.22795944011885552,0.11389601892395189,0.0062118350498570375,1.4591229237848893,0.004769910203816573,0.007525286599857405
24.0,0.6338277534027974,0.7274007159122056,51.10784,51.10784,0.0,0.341011700808221,2.417538504849072,0.5410258944881836,0.3202207534949911,0.27481199329716993,0.2137373654141367,0.11369216241737487,0.29399262645792223,0.7033085715488853,0.6556688835189506,0.19483346303958854,1.7106257521580135,0.2776735459662289,0.27836855566025037,0.5001169443130493,0.35934871157376386,0.22795944011885552,0.11389601892395189,0.0,0.0,,
25.0,0.6352362096279661,0.6648657046375278,54.7584,54.7584,0.9971592150692714,0.31645788880059794,2.2353385708726075,0.5371621905106361,0.31267928772502623,0.25570679367090754,0.1999886218613219,0.11369216241737487,0.2849216024267526,0.6857681354960505,0.6485431165780315,0.18582641709720057,1.6315444460027742,0.26915546273332464,0.2723664814604831,0.4963182806968689,0.35343168904940453,0.22384072235234087,0.11389601892395189,0.006113274315785238,1.510619273292832,0.004331793190198989,0.007772314827658056
26.0,0.6407904081957125,1.040966768749015,54.7584,54.7584,0.0,0.3443620419710451,2.462798512338824,0.55590129638191,0.32881744665725465,0.27984992220223387,0.2159036947629132,0.11369216241737487,0.29523651442829196,0.7070694648587603,0.6485431165780315,0.18582641709720057,1.6315444460027742,0.26915546273332464,0.2723664814604831,0.4963182806968689,0.35343168904940453,0.22384072235234087,0.11389601892395189,0.0,0.0,,
27.0,0.6369409546922568,0.8027043349039384,58.40896,58.40896,0.9971592150692714,0.3254649908057607,2.2493521318956193,0.5626184006682122,0.3108757531701104,0.25731876508154233,0.20642035852368387,0.11369216241737487,0.2846133895024038,0.686251292197725,0.6420182801337811,0.17868144640204572,1.5688120453213639,0.2648648648648649,0.27038161318300086,0.497234970331192,0.3558079823630344,0.22563889709385307,0.11389601892395189,0.005903053270273879,1.5366890034638345,0.004169073377003566,0.007538942934639747
28.0,0.6370586915487543,1.2337284574933316,58.40896,58.40896,0.0,0.3234458697326,2.443605814722733,0.5454598335413802,0.325337019195746,0.27779663462050996,0.2041375245038271,0.11369216241737487,0.3055045242815655,0.7053203003569252,0.6420182801337811,0.17868144640204572,1.5688120453213639,0.2648648648648649,0.27038161318300086,0.497234970331192,0.3558079823630344,0.22563889709385307,0.11389601892395189,0.0,0.0,,
29.0,0.6295211748127472,0.7467302827374247,62.05952,62.05952,0.9971592150692714,0.33226866705725977,2.2676913590481096,0.5679038844207641,0.30857474647048566,0.2596423002555891,0.21005489830105098,0.11369216241737487,0.2829142059857832,0.6883427500542267,0.6364696655405458,0.17022945931279482,1.4946041215580734,0.2514443607133886,0.2641148325358852,0.4908849895000458,0.3558299150566335,0.22579358248281892,0.11389601892395189,0.005886516517028436,1.609438813989982,0.0037017166363147273,0.007980073270652472
30.0,0.6333693230386571,0.8791566751960056,62.05952,62.05952,0.0,0.34115479482732997,2.484503856182762,0.5820421440067777,0.32673806714780873,0.2826720604965855,0.21348931343176497,0.11369216241737487,0.30615676373362083,0.7110055647770414,0.6364696655405458,0.17022945931279482,1.4946041215580734,0.2514443607133886,0.2641148325358852,0.4908849895000458,0.3558299150566335,0.22579358248281892,0.11389601892395189,0.0,0.0,,
31.0,0.6403445700701634,1.0711961925068716,65.71008,65.71008,0.9971592150692714,0.3396505267157926,2.3013394391899062,0.5827650133022018,0.31210972882938554,0.26338586764602173,0.2149300928001317,0.11369216241737487,0.28564445776437997,0.6900138608102226,0.6286287304437502,0.16467195812722069,1.4458096049623277,0.2480088224482294,0.25810684161199626,0.4924158453941345,0.35947185793324476,0.22870881432925214,0.11389601892395189,0.0055794003613899665,1.601919962791726,0.003681684638234375,0.007424396683953071
32.0,0.6349228972310254,1.0174832499833826,65.71008,65.71008,0.0,0.31112351562605917,2.5146321844431023,0.5674299307803069,0.33058332586040245,0.2863412616248195,0.19860374906701372,0.11369216241737487,0.30777611050756715,0.7111252988497805,0.6286287304437502,0.16467195812722069,1.4458096049623277,0.2480088224482294,0.25810684161199626,0.4924158453941345,0.35947185793324476,0.22870881432925214,0.11389601892395189,0.0,0.0,,
33.0,0.6390073709039241,1.035580065348813,69.36064,69.36064,0.9971592150692714,0.33660952385642784,2.342336781780387,0.5903075033983496,0.31601308325334265,0.26843666275224587,0.21182595449266423,0.11369216241737487,0.28828444579137114,0.6928151870282581,0.6313970265529834,0.17134046241771958,1.5043586600873486,0.25057554828547196,0.2598798608915586,0.4966323673725128,0.3623395590565815,0.23079639792766662,0.11389601892395189,0.004951564399877079,1.4931731509277597,0.003383678837345344,0.006493896872514943
34.0,0.6346771265870426,0.9632177877487458,69.36064,69.36064,0.0,0.3314141584358006,2.519005269817099,0.5941943500808924,0.32962530991603056,0.28682592275745084,0.20946391983810367,0.11369216241737487,0.2985520638904344,0.7115902024672522,0.6313970265529834,0.17134046241771958,1.5043586600873486,0.25057554828547196,0.2598798608915586,0.4966323673725128,0.3623395590565815,0.23079639792766662,0.11389601892395189,0.0,0.0,,
35.0,0.6356640545860645,1.3561390412055139,73.0112,73.0112,0.9971592150692714,0.33970001399763883,2.352220840536867,0.5863557213726831,0.3154347758483459,0.2692947026068858,0.21361595730938623,0.11369216241737487,0.2883658091906298,0.6939225917502262,0.6294182415517467,0.1686212455527663,1.4804841042368155,0.24441211479962968,0.2576389562518188,0.4931870996952057,0.364013263261896,0.2321164022987264,0.11389601892395189,0.004777266042676668,1.5052051921375096,0.003091297132955169,0.006461770398357858
36.0,0.6315748927244875,0.8693690922046965,73.0112,73.0112,0.0,0.32392811789482234,2.598075256954901,0.5728580796891202,0.3322754373319195,0.2951003045185422,0.20245953008319942,0.11369216241737487,0.3075193902466434,0.7158786680825897,0.6294182415517467,0.1686212455527663,1.4804841042368155,0.24441211479962968,0.2576389562518188,0.4931870996952057,0.364013263261896,0.2321164022987264,0.11389601892395189,0.0,0.0,,
37.0,0.6354296858453139,1.0368606678888785,76.66176,76.66176,0.9971592150692714,0.3281172027799975,2.36472931801372,0.584779796069022,0.3198459316102463,0.27079993633238186,0.20582930857122533,0.11369216241737487,0.2915175987998198,0.6957841506729453,0.631727980694325,0.16631058538078333,1.4601966508752913,0.25357557015848475,0.2644539614561028,0.49552011489868164,0.363360232289085,0.2316298448791865,0.11389601892395189,0.004699112240434005,1.5482408906100318,0.003068649569425683,0.006347648667670661
38.0,0.6391308439643837,1.1110042939344498,76.66176,76.66176,0.0,0.3468745720109307,2.5900058352798556,0.6120579067288159,0.33874371382559815,0.294689224960074,0.2163632462339277,0.11369216241737487,0.30149615236339405,0.7187823731350819,0.631727980694325,0.16631058538078333,1.4601966508752913,0.25357557015848475,0.2644539614561028,0.49552011489868164,0.363360232289085,0.2316298448791865,0.11389601892395189,0.0,0.0,,
39.0,0.6384804279515838,1.0549021010822397,80.31232,80.31232,0.9971592150692714,0.32934904272609733,2.3826844069254114,0.6052524470573784,0.3207808139450316,0.2729025265713102,0.20792165980680746,0.11369216241737487,0.2928373616255524,0.6976030715601235,0.6218804384617806,0.15791826375880108,1.3865125862234284,0.242914979757085,0.2550230324414388,0.4954521656036377,0.36221617297282294,0.23087896370448607,0.11389601892395189,0.004411090810664778,1.5175268054008484,0.002764614424221959,0.0060884774626775535
40.0,0.6360588230273657,1.2892029504725655,80.31232,80.31232,0.0,0.3129005486778003,2.5754733642013,0.576525945448823,0.3362897921632283,0.2928789775089038,0.19709646293926883,0.11369216241737487,0.31030901755108947,0.7157824384942351,0.6218804384617806,0.15791826375880108,1.3865125862234284,0.242914979757085,0.2550230324414388,0.4954521656036377,0.36221617297282294,0.23087896370448607,0.11389601892395189,0.0,0.0,,
41.0,0.635643519842681,1.0603680825746418,83.96288,83.96288,0.9971592150692714,0.3487443775784015,2.379720672546525,0.6141894266970849,0.32239864000568097,0.27262349202731945,0.22132336735617392,0.11369216241737487,0.28609216089937806,0.6973783801662252,0.6098067615341635,0.14779300081689345,1.2976134039906566,0.22874493927125505,0.24556541019955652,0.4930180013179779,0.36312913733034713,0.2317371986645126,0.11389601892395189,0.004187676938003486,1.5053941311780363,0.0026298491144091407,0.005790405272626261
42.0,0.6347350420121971,1.4537033121498057,83.96288,83.96288,0.0,0.32795116497199456,2.61108049956724,0.5531750590931817,0.3431327065311021,0.2974640485924188,0.2042540943372059,0.11369216241737487,0.30994017755881675,0.7221728515258863,0.6098067615341635,0.14779300081689345,1.2976134039906566,0.22874493927125505,0.24556541019955652,0.4930180013179779,0.36312913733034713,0.2317371986645126,0.11389601892395189,0.0,0.0,,
43.0,0.6353942977348794,1.041331064951112,87.61344,87.61344,0.9971592150692714,0.3229528477526398,2.414156893208837,0.5550510053218891,0.3237359934824625,0.2766564728046393,0.20299950901694183,0.11369216241737487,0.2989454150951612,0.6999593571069599,0.6225490230527907,0.15744996084686302,1.3824009156280694,0.24082195213632376,0.2585221674876847,0.4943910539150238,0.3603632213893093,0.22963806870694442,0.11389601892395189,0.004044539616386082,1.516909541329369,0.0024611395499665326,0.005686076336699897
44.0,0.6328875367994017,1.0468520426576202,87.61344,87.61344,0.0,0.32000008519373907,2.659851279965693,0.5562743163161358,0.34570256391128695,0.3021314172045122,0.19967030307174857,0.11369216241737487,0.3129053654243213,0.7265034060658325,0.6225490230527907,0.15744996084686302,1.3824009156280694,0.24082195213632376,0.2585221674876847,0.4943910539150238,0.3603632213893093,0.22963806870694442,0.11389601892395189,0.0,0.0,,
45.0,0.6378297551158494,1.3604631229291289,91.264,91.264,0.9971592150692714,0.3231285403276022,2.4122020606822585,0.5593417686582325,0.32286126343630417,0.27661694781265567,0.20294815970071578,0.11369216241737487,0.2996127300641514,0.6999059753400971,0.6114675308788043,0.15248156996497197,1.3387787510534812,0.2325,0.24725803348085434,0.49379315972328186,0.36264159439992305,0.23146254613785297,0.11389601892395189,0.004001554199452952,1.562536353012547,0.0023964867592483857,0.005682432368022842
46.0,0.6404692691487301,1.5401299840104925,91.264,91.264,0.0,0.32862061801594106,2.671939646089021,0.5957670293966479,0.3488634698378337,0.30377462349204504,0.2058014064075964,0.11369216241737487,0.3132655697375477,0.7281294839312124,0.6114675308788043,0.15248156996497197,1.3387787510534812,0.2325,0.24725803348085434,0.49379315972328186,0.36264159439992305,0.23146254613785297,0.11389601892395189,0.0,0.0,,
47.0,0.6366801295888705,1.0884742642146261,94.91456,94.91456,0.9971592150692714,0.3297998311553007,2.422461719168117,0.582748889825537,0.3260334212838614,0.2776915196346544,0.20665822156614694,0.11369216241737487,0.29786055472500034,0.7023768041052788,0.6226130629050305,0.1591159884663732,1.3970285350589347,0.24402267685481882,0.25571327896909296,0.4942724108695984,0.3615458376810267,0.23049183855232463,0.11389601892395189,0.003683964163288064,1.4942322454880923,0.0022221622371274273,0.005231145252924351
48.0,0.6348347385054144,1.1607100104712067,94.91456,94.91456,0.0,0.34632015000984956,2.652560512683017,0.5962450533908308,0.34579807617153824,0.3016375152792281,0.21711505762746755,0.11369216241737487,0.3034071744170724,0.7261036180314773,0.6226130629050305,0.1591159884663732,1.3970285350589347,0.24402267685481882,0.25571327896909296,0.4942724108695984,0.3615458376810267,0.23049183855232463,0.11389601892395189,0.0,0.0,,
49.0,0.6340691951137579,1.172326131833513,98.56512,98.56512,0.9971592150692714,0.3452670490231642,2.4664430240993984,0.5803281860622475,0.3284612104482659,0.2830387201163335,0.21628771495777344,0.11369216241737487,0.2930903505214869,0.7041887207390399,0.6095311881233595,0.1513137468259385,1.3285253361398905,0.2270011947431302,0.24525459475745706,0.49423593282699585,0.3659219236206268,0.23390504429300976,0.11389601892395189,0.0037157465259549057,1.563474825117737,0.002078675290659391,0.0054697878078762245
50.0,0.6372863028353248,1.0628595692789238,98.56512,98.56512,0.0,0.31346358713099626,2.6859264784753365,0.5494504773095226,0.34649249620183825,0.3060875177150864,0.19398626824514162,0.11369216241737487,0.32006546149195686,0.7311790304043918,0.6095311881233595,0.1513137468259385,1.3285253361398905,0.2270011947431302,0.24525459475745706,0.49423593282699585,0.3659219236206268,0.23390504429300976,0.11389601892395189,0.0,0.0,,
51.0,0.633747813772419,1.0837533809876285,102.21568,102.21568,0.9971592150692714,0.3461846631440385,2.4630629937474215,0.5921877429813269,0.3299975000623359,0.2827168916754402,0.21773955793729835,0.11369216241737487,0.2930646730961016,0.7068131491442337,0.6028284632006653,0.14755010218473746,1.2954807690271977,0.23884680134680134,0.24537291552134874,0.4959581792354584,0.36960832351580847,0.23676093968697262,0.11389601892395189,0.0034196257839525447,1.4940363026689738,0.0019287716247815099,0.0050258146922696105
52.0,0.6368676095131295,1.199428391538768,102.21568,102.21568,0.0,0.32512632240429834,2.7220304624026586,0.5889971317793161,0.3521678952842534,0.30984438729277547,0.20312906868848546,0.11369216241737487,0.31034607473008163,0.7340194800888767,0.6028284632006653,0.14755010218473746,1.2954807690271977,0.23884680134680134,0.24537291552134874,0.4959581792354584,0.36960832351580847,0.23676093968697262,0.11389601892395189,0.0,0.0,,
53.0,0.6364675426949449,1.3261153582856884,105.86624,105.86624,0.9971592150692714,0.3307384962230219,2.501568639175576,0.5770331168760097,0.33245282857394887,0.2869979257364965,0.20763704551679085,0.11369216241737487,0.29411046178265604,0.7077918459512131,0.6144726853402174,0.15603476548058587,1.3699755878629079,0.2460973370064279,0.2554591684116063,0.49548038840293884,0.3652672686199878,0.23339758339386443,0.11389601892395189,0.0035189085104428454,1.591432831948623,0.0019698887674560774,0.00519919889643962
54.0,0.6405895602771327,1.3790025138089572,105.86624,105.86624,0.0,0.30818631075880065,2.69937045536956,0.5614402137089344,0.3499037177618726,0.307514654946778,0.19342809302434788,0.11369216241737487,0.32474025566730835,0.729708476884785,0.6144726853402174,0.15603476548058587,1.3699755878629079,0.2460973370064279,0.2554591684116063,0.49548038840293884,0.3652672686199878,0.23339758339386443,0.11389601892395189,0.0,0.0,,
55.0,0.6399492766318279,1.4191526904746177,109.5168,109.5168,0.9971592150692714,0.33622848920566223,2.4914994851608867,0.5998660363451581,0.32953241564298863,0.28598762293064356,0.21247624633854834,0.11369216241737487,0.29464908500374454,0.706640652211477,0.6161416494768459,0.1578703475233078,1.386091884640125,0.24634146341463414,0.2533385703063629,0.4933447241783142,0.3624777727695643,0.23143317373956634,0.11389601892395189,0.0035688620880055663,1.673569495556876,0.0018991201837170733,0.0053904932228183025
56.0,0.6396805381579076,1.9037086656435451,109.5168,109.5168,0.0,0.3440949378633197,2.7314234989780606,0.6128710990812105,0.350366066727936,0.3117211470705037,0.21466207020369127,0.11369216241737487,0.31060954800167434,0.7323851731931127,0.6161416494768459,0.1578703475233078,1.386091884640125,0.24634146341463414,0.2533385703063629,0.4933447241783142,0.3624777727695643,0.23143317373956634,0.11389601892395189,0.0,0.0,,
57.0,0.6331996172003171,1.4015011681909146,113.16736,113.16736,0.9971592150692714,0.32323178909775374,2.5213309102785653,0.5621880158017483,0.33395777668221055,0.2891615690430552,0.20253338207087435,0.11369216241737487,0.3025401318339236,0.7084628244162015,0.6182406205774162,0.1595169142689713,1.4005486388025588,0.24369180947240587,0.25513110085436513,0.48977792263031006,0.358107171103383,0.22823591129213244,0.11389601892395189,0.003293923356517102,1.6003598608076572,0.001759906157645649,0.004970802225692413
58.0,0.6363932623396865,1.4158120913903507,113.16736,113.16736,0.0,0.32808026910680843,2.8664790843661416,0.5811778733442893,0.3655024110513815,0.3254242600051778,0.20347159767149217,0.11369216241737487,0.32039864044813654,0.7373976197204182,0.6182406205774162,0.1595169142689713,1.4005486388025588,0.24369180947240587,0.25513110085436513,0.48977792263031006,0.358107171103383,0.22823591129213244,0.11389601892395189,0.0,0.0,,
59.0,0.6401288459710363,1.2751947715826235,116.81792,116.81792,0.9971592150692714,0.32117426367506263,2.5526966241263946,0.5635307193365268,0.3394977593847516,0.2934025419594335,0.20040268236159295,0.11369216241737487,0.30629319794290816,0.7114355427641493,0.6199086435051644,0.1613522760282684,1.4166630015049337,0.24970706939200624,0.25538361649172164,0.49389928579330444,0.3609346855094121,0.23026082824994945,0.11389601892395189,0.003371876247156592,1.6934403708437458,0.001750116674738969,0.005153735391710288
60.0,0.6359918209429531,1.2821494148202608,116.81792,116.81792,0.0,0.32235296520387097,2.801871048077469,0.5747170570495558,0.36054572907187266,0.3193867544595572,0.2005953647362924,0.11369216241737487,0.32741993510632605,0.7383681221207878,0.6199086435051644,0.1613522760282684,1.4166630015049337,0.24970706939200624,0.25538361649172164,0.49389928579330444,0.3609346855094121,0.23026082824994945,0.11389601892395189,0.0,0.0,,
