round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1,fed_f1_best,fed_auprc_lift,fed_ece,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
43.0,0.6119316628884284,0.6086372825690506,51.10784,51.10784,0.0,0.21820133175303438,0.31123982813765544,0.3471891567717527,2.6353625766564734,0.3455624599050784,0.6012068837731026,0.7251926052130723,0.11486656596173213,0.2988902892909559,0.4474267324103998,0.10574354361163946,0.9284217711089988,0.0653061224489796,0.2045002711006687,0.3270154297351837,0.36883258913476374,0.23783264295547002,0.11389601892395189,0.0,0.0,,
44.0,0.5977087067894958,0.7747739973361518,51.10784,51.10784,0.0,0.20490021391814656,0.3227107400507507,0.3530085981736888,2.726185081833518,0.3269728193828515,0.5825722355466835,0.7347658250912772,0.11486656596173213,0.3081675272944415,0.4474267324103998,0.10574354361163946,0.9284217711089988,0.0653061224489796,0.2045002711006687,0.3270154297351837,0.36883258913476374,0.23783264295547002,0.11389601892395189,0.0,0.0,,
45.0,0.6377744467831049,0.7005217609122657,54.7584,54.7584,0.9971592150692714,0.20514256013881826,0.2987100135754086,0.3197438543935613,2.237960552395035,0.32209908318354613,0.5574751001560436,0.6942661842057294,0.11486656596173213,0.25730864167601636,0.47569515052540284,0.11142018635790545,0.9782623432369524,0.0636042402826855,0.2045002711006687,0.34027233719825745,0.3656036465590622,0.23543933982958543,0.11389601892395189,0.006222606136398417,1.5174814328784123,0.0039538883518741115,0.008332640082312994
46.0,0.636840129316055,0.866069173033955,54.7584,54.7584,0.0,0.21525059868292964,0.30294020026759677,0.33684454499095207,2.404687182381793,0.3405318026132422,0.5696708120233102,0.712969573312001,0.11486656596173213,0.27386349831868717,0.47569515052540284,0.11142018635790545,0.9782623432369524,0.0636042402826855,0.2045002711006687,0.34027233719825745,0.3656036465590622,0.23543933982958543,0.11389601892395189,0.0,0.0,,
47.0,0.6119946734377473,0.7114965943757875,54.7584,54.7584,0.0,0.2001423848575898,0.3187910455169861,0.34640516398517185,2.6481176411100784,0.32140847821161905,0.5778014238657428,0.7259370787247824,0.11486656596173213,0.30024732885944433,0.47569515052540284,0.11142018635790545,0.9782623432369524,0.0636042402826855,0.2045002711006687,0.34027233719825745,0.3656036465590622,0.23543933982958543,0.11389601892395189,0.0,0.0,,
48.0,0.5913963063807698,0.8649517381873663,54.7584,54.7584,0.0,0.21319010917329662,0.32270780676411653,0.36807944169073376,2.7736947788269877,0.34087922492584827,0.6037689491521195,0.7393277840924696,0.11486656596173213,0.31358130313149696,0.47569515052540284,0.11142018635790545,0.9782623432369524,0.0636042402826855,0.2045002711006687,0.34027233719825745,0.3656036465590622,0.23543933982958543,0.11389601892395189,0.0,0.0,,
49.0,0.6389569116652626,0.8849067450242881,58.40896,58.40896,0.9971592150692714,0.20774440604720082,0.29617918343283794,0.3202025001927495,2.2662165257904685,0.32859712213813347,0.5541669137959724,0.6959579593890041,0.11486656596173213,0.26070699908041733,0.4815040407477686,0.11205366635144168,0.9838242583900992,0.13188735350708414,0.2045002711006687,0.3565051555633545,0.3703884245738079,0.23874366972143057,0.11389601892395189,0.00515370084538639,1.3234859922667965,0.0036245664161273336,0.006590944142066408
50.0,0.6362849631044971,0.8278361605852046,58.40896,58.40896,0.0,0.1981006184700642,0.3103872007588979,0.3374024569388403,2.5000501916180804,0.3131388132412348,0.5526562283323911,0.7128508032380207,0.11486656596173213,0.28483782988252154,0.4815040407477686,0.11205366635144168,0.9838242583900992,0.13188735350708414,0.2045002711006687,0.3565051555633545,0.3703884245738079,0.23874366972143057,0.11389601892395189,0.0,0.0,,
51.0,0.6108367237910257,0.7587078848065932,58.40896,58.40896,0.0,0.19443222339555682,0.3235712749654034,0.35627603859541596,2.6906777545391645,0.3104689811080392,0.5602573705696448,0.7291051063308972,0.11486656596173213,0.30483270087478886,0.4815040407477686,0.11205366635144168,0.9838242583900992,0.13188735350708414,0.2045002711006687,0.3565051555633545,0.3703884245738079,0.23874366972143057,0.11389601892395189,0.0,0.0,,
52.0,0.5927668605197043,0.924505705097047,58.40896,58.40896,0.0,0.18997551665547566,0.3303059209208563,0.3671870395777502,2.871065833080564,0.3024443940045766,0.5968259414892423,0.7447760278010805,0.11486656596173213,0.3239953077609048,0.4815040407477686,0.11205366635144168,0.9838242583900992,0.13188735350708414,0.2045002711006687,0.3565051555633545,0.3703884245738079,0.23874366972143057,0.11389601892395189,0.0,0.0,,
53.0,0.6410445740589433,0.911427259789582,62.05952,62.05952,0.9971592150692714,0.203453797806169,0.30477373859540996,0.3277562934608326,2.296456283862331,0.32397456647788836,0.5584143447030376,0.6976529577365598,0.11486656596173213,0.2650044493770862,0.49204908150813687,0.11532463233337975,1.0125431373539207,0.1509818181818182,0.20460427734641057,0.4189905524253845,0.37217038399476376,0.23991380933663733,0.11389601892395189,0.005163455759379115,1.3892947249114513,0.0033835428358752148,0.006858164274805648
54.0,0.6408686754565431,0.9635575269175343,62.05952,62.05952,0.0,0.2021981509054411,0.31377046109992085,0.3439558801707052,2.5065998567057846,0.3247184281151607,0.5692227166352375,0.7156308589721799,0.11486656596173213,0.28580884539683116,0.49204908150813687,0.11532463233337975,1.0125431373539207,0.1509818181818182,0.20460427734641057,0.4189905524253845,0.37217038399476376,0.23991380933663733,0.11389601892395189,0.0,0.0,,
55.0,0.6145320076055698,0.7752402132615173,62.05952,62.05952,0.0,0.21000527867827146,0.3177602063180691,0.3542355091200919,2.6901666611771753,0.33444794106603426,0.5859920578180603,0.7323637378971573,0.11486656596173213,0.3051273223722552,0.49204908150813687,0.11532463233337975,1.0125431373539207,0.1509818181818182,0.20460427734641057,0.4189905524253845,0.37217038399476376,0.23991380933663733,0.11389601892395189,0.0,0.0,,
56.0,0.5921495600984177,0.8461513097916858,62.05952,62.05952,0.0,0.2054832499395185,0.3285261061370041,0.36612605594208064,2.874854596237312,0.3253785079000697,0.6020140084030045,0.7413077037039532,0.11486656596173213,0.3259006182791383,0.49204908150813687,0.11532463233337975,1.0125431373539207,0.1509818181818182,0.20460427734641057,0.4189905524253845,0.37217038399476376,0.23991380933663733,0.11389601892395189,0.0,0.0,,
57.0,0.6377751740813591,0.9387730568030429,65.71008,65.71008,0.9971592150692714,0.2027769236401327,0.301289587607002,0.32925450332037104,2.3262863975283015,0.3210184957033956,0.5372571747652503,0.6984570805054251,0.11486656596173213,0.26800216145278666,0.4800111203201777,0.11236473536312873,0.9865554250684953,0.13522238163558106,0.20450951154489178,0.3655893802642822,0.3715654177654671,0.23959568346018825,0.11389601892395189,0.005350471933887248,1.5068455091677606,0.0032393121700709177,0.007384193980928563
58.0,0.6374042026217551,0.9807253402837055,65.71008,65.71008,0.0,0.19966369577575627,0.31445060585652146,0.3371622046940476,2.5387125673636493,0.31917054090409247,0.5543127807995825,0.7163280589704433,0.11486656596173213,0.29025195344482285,0.4800111203201777,0.11236473536312873,0.9865554250684953,0.13522238163558106,0.20450951154489178,0.3655893802642822,0.3715654177654671,0.23959568346018825,0.11389601892395189,0.0,0.0,,
59.0,0.6060585122915544,0.8201372614680776,65.71008,65.71008,0.0,0.20502565463370698,0.3222503795799992,0.35855464491066574,2.756427511735251,0.33025943906672955,0.5769607658720268,0.7343333665108007,0.11486656596173213,0.3120409193010624,0.4800111203201777,0.11236473536312873,0.9865554250684953,0.13522238163558106,0.20450951154489178,0.3655893802642822,0.3715654177654671,0.23959568346018825,0.11389601892395189,0.0,0.0,,
60.0,0.5892646404825609,0.9409405183520022,65.71008,65.71008,0.0,0.20330190565459322,0.33281685275733564,0.36879038110404255,2.9183297803406907,0.3292954392842682,0.5707577613125155,0.7485459896157327,0.11486656596173213,0.32946484672620985,0.4800111203201777,0.11236473536312873,0.9865554250684953,0.13522238163558106,0.20450951154489178,0.3655893802642822,0.3715654177654671,0.23959568346018825,0.11389601892395189,0.0,0.0,,
