round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_prevalence,fed_auprc_lift,fed_auroc,fed_f1_best,fed_ece,fed_f1_best_threshold,fed_auprc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
19.0,0.5943229933520918,0.787563619881879,10.1024,40.36096,0.5412350858791136,0.20538731189034695,0.11400692477179727,2.5264039585619327,0.7138340874947435,0.33266356672924985,0.32868732107644344,0.5468978544282658,0.2881336997825114,0.31393755394528494,0.6297335967245731,0.16016205199132716,1.4062129080935393,0.24001087251970643,0.2531219028741328,0.4937732219696045,0.35757817279903126,0.22705160114304324,0.11389601892395189,0.006921991579162215,0.910206567728892,,0.006921991579162215
20.0,0.6454534975200876,0.8378373460011106,11.016,44.01152,0.9971592150692714,0.21311077232654246,0.11400692477179727,2.066327545462132,0.6647960575817162,0.293065008743306,0.33550862004809834,0.5151337721117422,0.23799541153478163,0.2690473213148145,0.6198165932766362,0.15511293061238382,1.3618819347492064,0.24015839739110179,0.24540794532251173,0.4985469877719879,0.36202063556256003,0.2304474417472938,0.11389601892395189,0.006591695581554942,1.2816402580356225,0.009616411961767326,0.005298361460522577
21.0,0.6405622041009347,0.7609216039049191,11.512,45.99296,0.5412350858791136,0.21984983587463922,0.11400692477179727,2.18966869414451,0.6779528145225611,0.303542120373708,0.3480073389384707,0.5527771358562032,0.25151263730875373,0.2833996921603186,0.6296456878151198,0.165466540016728,1.4527859847955673,0.24857971014492752,0.25208715129301573,0.4973509907722473,0.36381794240257626,0.231647324758457,0.11389601892395189,0.005381198088000546,0.7469201830681413,,0.005381198088000546
22.0,0.6219468565639753,0.7489594971533282,12.008,47.9744,0.5412350858791136,0.2279931693446151,0.11400692477179727,2.3721713998779603,0.6963638786489378,0.3215108614519672,0.36140351122914155,0.5511573239302613,0.27174571866360764,0.2900883283800072,0.636738173610019,0.1727484434520996,1.5167206464647667,0.2551107325383305,0.256234826749062,0.5007367134094238,0.3659640907554299,0.23312552167661318,0.11389601892395189,0.0063062796932717114,0.9020073360297829,,0.0063062796932717114
23.0,0.6028947464897044,0.7950879431529432,12.504,49.95584,0.5412350858791136,0.20381455635701823,0.11400692477179727,2.492402367663054,0.7063129088480468,0.33276449581070916,0.32774961392999374,0.5400988867607813,0.2848387539805339,0.31257215512884823,0.6476254881172003,0.18511016405686148,1.6252557886194348,0.2647201946472019,0.2698533405757741,0.4976814389228821,0.36051603749441663,0.22893992265408222,0.11389601892395189,0.006366739767047439,0.9491854158695787,,0.006366739767047439
24.0,0.5888534190005944,1.3291025613211205,13.0,51.93728,0.5412350858791136,0.2048774041594589,0.11400692477179727,2.6081419161108035,0.7177176692176666,0.3421703260498534,0.32860894038426663,0.5615145674020492,0.29770241652037205,0.31046460758060257,0.6558749831649104,0.1994592588508724,1.7512399532072398,0.2791391964174649,0.280996137967772,0.5015438795089722,0.35588611368624457,0.2253718595008889,0.11389601892395189,0.006223042072775314,0.9676225091097876,,0.006223042072775314
25.0,0.6435600880333356,1.2809646070448995,13.4176,53.6064,0.4559241291901578,0.1983231781260993,0.11400692477179727,2.1094406059254545,0.6701087779434286,0.29688811406544985,0.3102162441244038,0.5237570440165081,0.2427780514316404,0.28005085678172315,0.6540633945092333,0.19449011254493764,1.7076111560562819,0.2733402489626556,0.2776918500892326,0.4978260099887848,0.3526735615853881,0.22310267678618523,0.11389601892395189,0.00853072924616556,0.5333572523668408,0.00853072924616556,
26.0,0.647773532159945,1.0142527364253702,13.9136,55.58784,0.5412350858791136,0.22326182714621237,0.11400692477179727,2.2642840104716475,0.6864791127473018,0.31426797446391896,0.35435800432577275,0.5508052345188226,0.25969851082388395,0.282390047218061,0.6582955590652747,0.2065247864014928,1.8132748479943703,0.2781925343811395,0.28201019664967225,0.5028231143951416,0.3568140532330374,0.22599619019378978,0.11389601892395189,0.004808430146782079,0.7675757459364831,,0.004808430146782079
27.0,0.619104172753798,0.7454911167872026,14.4096,57.56928,0.5412350858791136,0.2069280365697228,0.11400692477179727,2.394830395533831,0.6975831826487843,0.32544855140360873,0.32874540884093484,0.5577375895991279,0.27383949792567547,0.2958314342690382,0.6595869729462434,0.21143093199956162,1.8563505028277905,0.27634351949420444,0.2819827842089641,0.5044600367546082,0.3524353804649035,0.2227962035358821,0.11389601892395189,0.00478632048142371,0.7851298972964287,,0.00478632048142371
28.0,0.6150067472619397,2.724735750330285,14.9056,59.55072,0.5412350858791136,0.20137456832328962,0.11400692477179727,2.5060269158532504,0.7083601764884319,0.334378779813414,0.3205301402406377,0.5698700551589706,0.28619092075840774,0.30858748773403816,0.657244442086263,0.20412274088998383,1.7921850370053418,0.27859007832898175,0.2823494335122242,0.5045416355133057,0.35196629853725936,0.22248594209369338,0.11389601892395189,0.0057420765419846755,0.9747019782662392,,0.0057420765419846755
29.0,0.5814026043061996,1.2404773749810596,15.4016,61.53216,0.5412350858791136,0.19723408163588638,0.11400692477179727,2.642801015352334,0.7242633039165377,0.3437169780477246,0.31656198498036925,0.5581485086017186,0.3020748225803813,0.31743560295892165,0.6527816311566544,0.1927248156164903,1.6921119582342226,0.2734712096414224,0.27908196721311473,0.4955707788467407,0.3443963531706784,0.21735901730051338,0.11389601892395189,0.005859095852635009,1.0363885093247518,,0.005859095852635009
30.0,0.6537797473214793,1.5408775259904803,16.3152,65.18272,0.9971592150692714,0.21437333468081976,0.11400692477179727,2.150785861071555,0.674941211475157,0.3030462058934856,0.3387733672568173,0.534989771821944,0.247921431997768,0.27925234403978794,0.6456016882325648,0.18505083273313205,1.6247348632676097,0.2555724768101897,0.26991904559011504,0.49414291977882385,0.3591108528565398,0.2279721677475392,0.11389601892395189,0.005724560793638802,1.430230314610526,0.008031659900378869,0.0048773890881301865
31.0,0.6412094011112579,1.1369013870276334,16.8112,67.16416,0.5412350858791136,0.21174287078096782,0.11400692477179727,2.2980731530702765,0.6888887172345105,0.3138329546866267,0.33715501297329786,0.5483884814815926,0.2637061244915161,0.28596323213576813,0.6503661001358905,0.18948120567312826,1.6636332635967235,0.27008180233337803,0.27579413937453834,0.4973590672016144,0.3606961305197006,0.2290460324955575,0.11389601892395189,0.004346678100599013,0.8084895473439246,,0.004346678100599013
32.0,0.6192927062561236,1.0351589310447684,17.3072,69.1456,0.5412350858791136,0.20086083630954626,0.11400692477179727,2.451725548945551,0.701978753875557,0.3295212615178215,0.31560566194547796,0.5826254895546169,0.28029541136361524,0.30305449413877,0.6510873422264102,0.19254180874612797,1.6905051692341213,0.2694001100715465,0.2750031137127911,0.49654620885849,0.3546539421284095,0.22457587832603615,0.11389601892395189,0.004790729874215885,0.9109569176798686,,0.004790729874215885
33.0,0.6015625885761248,1.2222136447890644,17.8032,71.12704,0.5412350858791136,0.20839115838661548,0.11400692477179727,2.63270448742971,0.7181854738585859,0.3430489348843238,0.3345925882198374,0.5600199530325034,0.3009336457258368,0.31256408085096604,0.6518423925399232,0.19022244160948537,1.6701412692615398,0.2706409179960817,0.2769043266301036,0.496123731136322,0.35867669575587213,0.22752259682088555,0.11389601892395189,0.004660893502924292,0.9164105674717575,,0.004660893502924292
34.0,0.5807238889632135,2.391503074321406,18.2992,73.10848,0.5412350858791136,0.1991354729671779,0.11400692477179727,2.7227689694253097,0.7286493080480978,0.352048056295979,0.3182090234022551,0.5678539974230956,0.3102379286121447,0.32227174140021353,0.6481360751107776,0.1815528922575429,1.5940231622912593,0.26604879378492574,0.2730424387328153,0.49633264541625977,0.35554068179667897,0.225358801823807,0.11389601892395189,0.005982323845766745,1.2175924140028656,,0.005982323845766745
35.0,0.6370233290808479,1.4276371127125684,18.7168,74.7776,0.4559241291901578,0.2148118687045683,0.11400692477179727,2.1633941208351954,0.6783822310683294,0.30473836450286934,0.3390820600638835,0.5329596473486271,0.24926690016928177,0.2853028789865658,0.6436663745321628,0.17720677189873607,1.5558644944127207,0.26575723127447265,0.2710015273838098,0.49619966745376587,0.3586912252932503,0.22772523901711098,0.11389601892395189,0.007517934677037544,0.5413194582797587,0.007517934677037544,
36.0,0.634378651253823,1.2226827980245476,19.2128,76.75904,0.5412350858791136,0.2080529973927393,0.11400692477179727,2.3456404785591514,0.6942580832468268,0.3188164836741025,0.331148717198773,0.5525181663629202,0.26911329065891304,0.2901984975794473,0.6411180201141609,0.17135119377080818,1.5044528807035737,0.26059850374064836,0.26787406549436665,0.49576982855796814,0.35957646367384183,0.22840169253138698,0.11389601892395189,0.00422904457002172,0.8883465026738122,,0.00422904457002172
37.0,0.6113618883410931,1.204639814638674,19.7088,78.74048,0.5412350858791136,0.20694485962950077,0.11400692477179727,2.488211498565434,0.7089746513503062,0.3334203612084964,0.3316973021272118,0.5556610919579718,0.28440265793333236,0.3006218120149746,0.6378238643285801,0.1634513119185052,1.4350924067648165,0.2609146262469232,0.26778585320913095,0.49387723207473755,0.3588088563346642,0.22787571184698133,0.11389601892395189,0.0043863298802971394,0.9428217404638417,,0.0043863298802971394
38.0,0.5922301478371295,1.2606604566216952,20.2048,80.72192,0.5412350858791136,0.2158450172340865,0.11400692477179727,2.6284461162595156,0.7211980724412949,0.3398255503586626,0.3460836094970322,0.5780119796087428,0.29950438725245576,0.30378401474526384,0.6490377908668001,0.18244133465648166,1.601823631590647,0.27703216004051656,0.2777926600589338,0.5018624663352966,0.3609283026151265,0.22923345850763102,0.11389601892395189,0.00473619268034432,1.0474455832736567,,0.00473619268034432
39.0,0.5729133642548996,1.3173051836879055,20.7008,82.70336,0.5412350858791136,0.1990063327580974,0.11400692477179727,2.7435019055062404,0.7336936882386416,0.35635833262441663,0.3182751878752025,0.5837601859876486,0.3124350134449533,0.3239851343317857,0.6384021430648541,0.16973642853906173,1.4902753418659378,0.2562612425626124,0.26548481245270783,0.49346864223480225,0.3557483207085117,0.22571181980144367,0.11389601892395189,0.005674599938854628,1.3023111840011552,,0.005674599938854628
40.0,0.643418154468791,1.9419397437295167,21.6144,86.35392,0.9971592150692714,0.20366319388978033,0.11400692477179727,2.17981431312963,0.6773342225364188,0.3070387301048819,0.31881735210333617,0.5366547336134102,0.2513591432051367,0.2856900857133009,0.6437807502353399,0.18280944800763227,1.6050556440404973,0.25701583773270353,0.2706653767601849,0.49239301681518555,0.3516762204829361,0.22265348665793522,0.11389601892395189,0.004494505042550149,1.4099419319536537,0.006608433261581744,0.0038023785642742687
41.0,0.6385100104069876,1.557778111276112,22.1104,88.33536,0.5412350858791136,0.22187817989600264,0.11400692477179727,2.345998413540604,0.693834936293833,0.31361946677612745,0.35058338085120866,0.5803757993537825,0.269096693838321,0.2862634245481049,0.6371933045763483,0.17402685362137027,1.5279450086623976,0.24683274021352314,0.2608879940659108,0.49156638979911804,0.35184572388315977,0.22290975109376196,0.11389601892395189,0.003505266616028891,0.8391397325322032,,0.003505266616028891
42.0,0.6170980049436777,1.7334420652856022,22.6064,90.3168,0.5412350858791136,0.2160795134366596,0.11400692477179727,2.505646514116159,0.7123872664896275,0.32962757932730863,0.34628302528856225,0.5555484419879129,0.28619214874832927,0.2975956263630617,0.641252198852187,0.17964342191840504,1.5772581308425937,0.25692695214105793,0.26578220011055836,0.49463164806365967,0.35498493025170774,0.2251039668934925,0.11389601892395189,0.003865231768810774,0.945848191389814,,0.003865231768810774
43.0,0.5932670656554702,1.5190377816465854,23.1024,92.29824,0.5412350858791136,0.199284509171496,0.11400692477179727,2.6730666889042296,0.7242726384166993,0.3440549036160329,0.32104398200935097,0.546840065948461,0.30465753069240986,0.31424119771885867,0.6372899981020208,0.17133281963275426,1.5042915569081725,0.24611472167278892,0.2624935864545921,0.4914233982563019,0.35298473815702214,0.22379274376653438,0.11389601892395189,0.004552304148330678,1.1461896250257269,,0.004552304148330678
44.0,0.564435531666957,1.4705345313799358,23.5984,94.27968,0.5412350858791136,0.19567778661266091,0.11400692477179727,2.7905658493981895,0.7377815157761499,0.3544698599686204,0.3161716210889651,0.5471205377601249,0.3166906749012611,0.32865065887420913,0.6356895665213558,0.16851474672296543,1.4795490510996907,0.23783610755441742,0.26248313090418357,0.4902551472187042,0.3484718771564672,0.22072235172980578,0.11389601892395189,0.004495246740042278,1.1712246229872108,,0.004495246740042278
45.0,0.6422495856553117,2.626663404760408,24.016,95.9488,0.4559241291901578,0.21430490597954252,0.11400692477179727,2.2059826765847497,0.6805500058214432,0.30583753556845233,0.3375157695555597,0.5417352000515829,0.25428526919037886,0.2853873283830972,0.6360111085738909,0.16882738645527473,1.4822940086079777,0.24044371158746813,0.26481795088907706,0.4901999831199646,0.3541914357474384,0.22468533064975413,0.11389601892395189,0.0063118888553787495,0.5221642248798162,0.0063118888553787495,
46.0,0.637175826769415,1.8582496344987969,24.512,97.93024,0.5412350858791136,0.21393333433468437,0.11400692477179727,2.411305553517423,0.7009177545700855,0.32062083840363564,0.34113363742929226,0.5783182874167159,0.2768057884990726,0.29146829726551254,0.641893977814276,0.18275418350013023,1.6045704250835562,0.25358263955234067,0.269284064665127,0.4949048161506653,0.35648099449480763,0.2261698878352418,0.11389601892395189,0.0034237663746408214,0.9163814798230305,,0.0034237663746408214
47.0,0.607322822636964,1.7047989261656684,25.008,99.91168,0.5412350858791136,0.20832472919171263,0.11400692477179727,2.567769750438601,0.7135855781542236,0.3299479746466039,0.33303604170499473,0.5635426269674736,0.29360060091272805,0.30276628158740315,0.6447940682657045,0.18712143405007953,1.6429146147331108,0.25963871663521165,0.272562358276644,0.49404874444007874,0.35357669050155094,0.22400735318931372,0.11389601892395189,0.0038607834523771696,1.0515644702827558,,0.0038607834523771696
48.0,0.5843299108781524,1.544072015024455,25.504,101.89312,0.5412350858791136,0.21142572464509604,0.11400692477179727,2.750821575966895,0.7304598859574811,0.3427734371855285,0.33894966970874146,0.5607625837610472,0.312787093200775,0.31098844103284295,0.6520575779889444,0.2005433996772864,1.7607586425930197,0.2723986573715466,0.274209012464046,0.4972561299800873,0.356911333047112,0.22621338351796075,0.11389601892395189,0.00372774819606025,1.0426986168604344,,0.00372774819606025
49.0,0.5687255145454,1.988620734618042,26.0,103.87456,0.5412350858791136,0.20928115781924225,0.11400692477179727,2.88510386267295,0.7427067394460047,0.35512124301464515,0.33729202830291893,0.5876931265610963,0.32794638547824007,0.3191134612095449,0.6466550013656314,0.18929426234413993,1.6619919127334142,0.2695035460992908,0.2727172108467072,0.49374133348464966,0.3553881378325681,0.22527112742696387,0.11389601892395189,0.004433328523816947,1.2764929654076695,,0.004433328523816947
50.0,0.6502760628336054,2.976917374343535,26.9136,107.52512,0.9971592150692714,0.20624380537354156,0.11400692477179727,2.257154233543196,0.6855238729209644,0.3119683095650424,0.3277361430212513,0.5340865581899384,0.2605830212080035,0.28565550438717474,0.6446075708633655,0.18443144003824,1.619296633725051,0.2684510401484033,0.2746591327846702,0.49760702252388,0.3563345861762524,0.22603702969387768,0.11389601892395189,0.004214668720529285,1.6167480400763452,0.005858371649812348,0.003721705688763368
51.0,0.6348390284300939,1.9017467870618496,27.4096,109.50656,0.5412350858791136,0.22185141076992496,0.11400692477179727,2.4230726735696053,0.7050335046590313,0.3243712520520785,0.3535690962351321,0.5580603196555651,0.2778945142829639,0.2908031555517817,0.6515839742296506,0.20439396374529542,1.794566356895835,0.27413379821311834,0.276697919048708,0.5017214417457581,0.36367447299364253,0.23118958570231182,0.11389601892395189,0.003232339897903512,0.9673412637785077,,0.003232339897903512
52.0,0.6085680772201862,1.4837188080383266,27.9056,111.488,0.5412350858791136,0.21096683801388644,0.11400692477179727,2.5883937576791194,0.7203970687772353,0.3362912688963667,0.3389869468086122,0.5513165512473696,0.29583837489729614,0.3063017431372933,0.6518307842970618,0.206448755042284,1.8126072973641805,0.2714436248682824,0.27705212702216897,0.5046659111976624,0.3651471024717464,0.23221855809708106,0.11389601892395189,0.003614383367215622,1.1052303846227005,,0.003614383367215622
53.0,0.5896245957769424,2.5042913384742236,28.4016,113.46944,0.5412350858791136,0.20014722899459753,0.11400692477179727,2.750897070833661,0.7324640279661782,0.34964263118258654,0.3208576338426942,0.5656051835550014,0.3136608528451589,0.31782613034252594,0.64662675254976,0.18458323172608548,1.6206293553537747,0.27225950782997765,0.2732948521616209,0.5020924210548401,0.36070890408996437,0.22909261710557247,0.11389601892395189,0.0036140394144175496,1.1360358099918813,,0.0036140394144175496
54.0,0.5653296942113349,2.2989642833982056,28.8976,115.45088,0.5412350858791136,0.19172809406936805,0.11400692477179727,2.9017965470278098,0.7452115435347093,0.36231145907276346,0.30798125889451,0.5848855720250759,0.329743607528739,0.3324785728512019,0.6386593189794043,0.17280470300943085,1.5172146018976498,0.26201221130873376,0.26672840935401715,0.4947751760482788,0.3523409908911238,0.2232464677654789,0.11389601892395189,0.0036206662412475695,1.1681033814093098,,0.0036206662412475695
55.0,0.6415670051192073,2.872306620661792,29.3152,117.12,0.4559241291901578,0.21465933300729373,0.11400692477179727,2.2703024681445028,0.6887514702631997,0.31324886241270555,0.33790761566174776,0.5704016410970523,0.2618745838023025,0.2860908296718008,0.637650807389057,0.16957661355456524,1.4888721761889778,0.26540284360189575,0.270819073693817,0.4972549080848694,0.35497753476543376,0.2251614531919129,0.11389601892395189,0.005650543485304787,0.5336380072403699,0.005650543485304787,
56.0,0.641621121621746,2.912521830655836,29.8112,119.10144,0.5412350858791136,0.22586255646990738,0.11400692477179727,2.448512471101109,0.7065475481206513,0.3272090272501534,0.35854299252241295,0.5662502525473376,0.2810488587984719,0.2878658876624508,0.6355155181751451,0.16924305246405855,1.4859435304500128,0.2696447170466381,0.27049853372434013,0.500484049320221,0.36034545757548064,0.22907502795088697,0.11389601892395189,0.0028791528975058486,0.9474758100695908,,0.0028791528975058486
57.0,0.6102341973147631,2.150885222284086,30.3072,121.08288,0.5412350858791136,0.1985340539952288,0.11400692477179727,2.627827028808256,0.7252735154900658,0.34085302569708276,0.3194547324427889,0.5600275869222419,0.30005391707020007,0.31955827270198894,0.633334548956892,0.16569863744893415,1.4548237858916804,0.2585832801531589,0.2658812658812659,0.49618175625801086,0.3570187256873371,0.22672165902238003,0.11389601892395189,0.0029348420903404743,0.9851010652491823,,0.0029348420903404743
58.0,0.5836941138451561,1.867256663396875,30.8032,123.06432,0.5412350858791136,0.20991751875302309,0.11400692477179727,2.818510298757846,0.737322812102203,0.35394826833927845,0.33756157836114925,0.5632779064889895,0.32099518132845717,0.3126417862372388,0.634813652438115,0.16907518950233774,1.4844697040309096,0.26032696867590166,0.2679425837320574,0.49597710371017456,0.3567144458634341,0.22645893908223544,0.11389601892395189,0.0033198825085040988,1.1365565118612722,,0.0033198825085040988
59.0,0.5672565039161431,2.819067948025806,31.2992,125.04576,0.5412350858791136,0.19901709410960883,0.11400692477179727,2.9396408416437065,0.7454109719292745,0.36287151635558196,0.3218777722756103,0.5751516988414768,0.3346195463713345,0.3324595673138037,0.6296430022324471,0.1628206899025838,1.4295555844783197,0.24881728679197035,0.26101810727707553,0.4953877627849579,0.35518633141176975,0.22551384293086607,0.11389601892395189,0.003193868845377936,1.1199253418017179,,0.003193868845377936
