round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_prevalence,fed_f1,fed_auprc_lift,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.657059984316929,0.4067874310499945,24.82176,24.82176,0.5412350858791136,0.21974952585827845,0.3117771147133793,0.6848325805602503,0.5455674053364142,0.22903052146590525,0.1107963487566887,0.2861964202422999,2.098062576521508,0.3521541186031171,0.5031619473114782,0.1281176285391034,1.1248648526042624,0.15505226480836237,0.20460334788937412,0.4768381714820862,0.3808581501124003,0.24586402444159489,0.11389601892395189,0.005174589370779669,1.126995662925765,,0.005174589370779669
12.0,0.6383186289210123,0.45963074065198917,26.8032,26.8032,0.5412350858791136,0.21934227897498143,0.31728134155713666,0.6917564867485668,0.5440082837321828,0.23593255894961776,0.1107963487566887,0.28517493197092153,2.16674300068177,0.3509639916552813,0.49088228368296694,0.11564685348256928,1.0153722191096637,0.13271604938271606,0.20465116279069764,0.48122426867485046,0.37939315414241515,0.24500781981620925,0.11389601892395189,0.004323542770191287,1.0095363354776055,,0.004323542770191287
13.0,0.6243089309595462,0.586753193097784,28.78464,28.78464,0.5412350858791136,0.21644517244427036,0.32760857052043363,0.7042437778117455,0.5541037184846149,0.24611616532214445,0.1107963487566887,0.2985263885733246,2.266740728115084,0.34842189816411534,0.4607421399395388,0.11067858000614783,0.9717510853478353,0.16008500088542588,0.2045002711006687,0.4592725336551666,0.38670310699511945,0.2508807520759469,0.11389601892395189,0.004331789398782942,1.0906901475973427,,0.004331789398782942
14.0,0.6129549082364465,0.7534070513738576,30.76608,30.76608,0.5412350858791136,0.2079693823887988,0.335676856206929,0.7081717513110559,0.5615656657585903,0.253691046951498,0.1107963487566887,0.29680433185078864,2.348525824562784,0.33436513108957355,0.47469573728756853,0.11632247107957139,1.0213040998144074,0.14616029711273512,0.20454648167397296,0.45845553278923035,0.38135035716027593,0.24665163041581933,0.11389601892395189,0.004142898606314172,1.1138869598507881,,0.004142898606314172
15.0,0.653686139994665,0.6601979557570575,32.4352,32.4352,0.4559241291901578,0.21418880132857854,0.30177772598794733,0.6714293333600865,0.536462314167524,0.22028642835944107,0.1107963487566887,0.28445159594293706,2.00801195856536,0.3423508396905138,0.4130803136298742,0.09232822656613172,0.8106361173850956,0.1546159982594822,0.20450951154489178,0.44773826003074646,0.3915441916539581,0.25545360735655465,0.11389601892395189,0.008219991465401663,0.6950945043936372,0.008219991465401663,
16.0,0.6483842368770063,0.7375137600494144,34.41664,34.41664,0.5412350858791136,0.2235340715805298,0.30665147593676334,0.6829458779942602,0.5526075988060505,0.2281312149392305,0.1107963487566887,0.28339461035482294,2.083490778407777,0.3571983094007331,0.42615194805892354,0.09746369187125892,0.8557251850596744,0.17059846039235163,0.20451875282422052,0.45726293325424194,0.39565101811735726,0.25846780532296987,0.11389601892395189,0.004151796345764019,1.1875432909000665,,0.004151796345764019
17.0,0.6282229262361373,0.6668305154733418,36.39808,36.39808,0.5412350858791136,0.21416488725790941,0.3138600111431518,0.69392608094231,0.5435328954884118,0.23907735814328737,0.1107963487566887,0.29268877605401394,2.193390397541555,0.34445985204812524,0.43079456753309253,0.10901546859688674,0.9571490700625465,0.17998080505843167,0.20450951154489178,0.4579745829105377,0.4001273486771301,0.26195475587588785,0.11389601892395189,0.003401756647436662,1.0355270004365593,,0.003401756647436662
18.0,0.6181678391298008,0.813311398240993,38.37952,38.37952,0.5412350858791136,0.2217380864024773,0.32474544002874617,0.702449419207265,0.5890812844854125,0.2451223067238233,0.1107963487566887,0.2889693949215657,2.254282436988176,0.3535634917546818,0.4189811787840576,0.100882363526144,0.8857409106941915,0.16645359243160318,0.20450951154489178,0.44233161211013794,0.39791026889956876,0.2608056392025466,0.11389601892395189,0.0032020210941389204,1.0320990369655192,,0.0032020210941389204
19.0,0.602276396092002,0.8971781761328821,40.36096,40.36096,0.5412350858791136,0.2051918677441315,0.33387044051166503,0.7093598934643285,0.5477364903093698,0.25379544224926925,0.1107963487566887,0.30187075696218374,2.342545799916845,0.3302551243494085,0.4233338431757261,0.1049298537491454,0.9212776244550464,0.1859122401847575,0.2045002711006687,0.4462181031703949,0.40857860611269714,0.26937986437913614,0.11389601892395189,0.003067079041344741,1.0455306742805988,,0.003067079041344741
20.0,0.6567639221120941,1.0157807400838472,44.01152,44.01152,0.9971592150692714,0.21301406401935186,0.3000444028937868,0.6702865120269056,0.53582804580886,0.21683961007077115,0.1107963487566887,0.2810971143777942,1.9753086021944197,0.3394299679027438,0.44720710445546197,0.11774074617665417,1.0337564674255155,0.1916048867077373,0.2046112115732369,0.4695775508880615,0.40791092508902005,0.26812382020720793,0.11389601892395189,0.0035959200863358875,1.638133947388269,0.006115390608191084,0.0028882077870252126
21.0,0.647904783420428,0.8250068652111011,45.99296,45.99296,0.5412350858791136,0.2318380981946634,0.3127789545582514,0.6865555831884559,0.5731905221545099,0.23051186589374192,0.1107963487566887,0.2832117288386051,2.1050846600921584,0.3690601841806615,0.49259911142853974,0.13531712463938525,1.1880759829694854,0.19824765121925472,0.20464821848435522,0.4739886522293091,0.40654035389642357,0.26624287636775124,0.11389601892395189,0.0031277701914881086,1.1600959902862087,,0.0031277701914881086
22.0,0.6316031575268981,0.752148320183598,47.9744,47.9744,0.5412350858791136,0.21487234096811544,0.31918989329852704,0.6963216891402054,0.558452201142865,0.23861654384099615,0.1107963487566887,0.2908008353153711,2.1859227504700414,0.3452597242541703,0.4633321083395172,0.11401072850829733,1.0010071430540697,0.19926387894898273,0.20451875282422052,0.467934250831604,0.41047547226121583,0.2704196240486611,0.11389601892395189,0.0027609725489330618,1.0721704338211566,,0.0027609725489330618
23.0,0.6099313927076526,0.7807496280376524,49.95584,49.95584,0.5412350858791136,0.21760563964292137,0.32655664597863465,0.7047492158617517,0.5716336982896354,0.24930496686139061,0.1107963487566887,0.2933599530343237,2.2911735259587194,0.34973660525571243,0.47224400109852877,0.11911971773819222,1.0458637524260455,0.20289578967422367,0.20508583493986962,0.4929251968860626,0.4138470913186828,0.2728102851643987,0.11389601892395189,0.0026510344754142046,1.077134364983067,,0.0026510344754142046
24.0,0.6072444998984187,1.0042663785696564,51.93728,51.93728,0.5412350858791136,0.21242891891266635,0.33070752832805583,0.7112672189628101,0.5631442568232363,0.25860589044918125,0.1107963487566887,0.3005511428517924,2.379564357925744,0.34262567404165123,0.4675652141044392,0.11738786028635553,1.030658151139902,0.2034675717824053,0.2046112115732369,0.4854407012462616,0.4217650673458912,0.2795744562529614,0.11389601892395189,0.0028765767263652085,1.223183148424141,,0.0028765767263652085
25.0,0.6645520462186254,1.3324765989482694,53.6064,53.6064,0.4559241291901578,0.22324101356886852,0.30143303805603283,0.6750287880855517,0.539855978387236,0.2238839244539438,0.1107963487566887,0.2783496659154584,2.038641784536596,0.3560601613240719,0.509173912761934,0.13306123377309756,1.1682694007236745,0.2051574298333096,0.2054209642600144,0.5011712908744812,0.4139289780270022,0.27216608624458655,0.11389601892395189,0.005080697955034917,0.5838918415829539,0.005080697955034917,
26.0,0.6484127953955544,0.900828316900423,55.58784,55.58784,0.5412350858791136,0.20502845099177697,0.30610038834106396,0.6837825194054235,0.5226539192257493,0.2291625868360846,0.1107963487566887,0.28845976724232575,2.0922110641082803,0.32922822796359424,0.4958308713400591,0.13106355269497996,1.150729884443905,0.20072138818483135,0.20459916378840212,0.4863065779209137,0.41155373203573836,0.2703168689123033,0.11389601892395189,0.0022707862740370755,1.0015281488886103,,0.0022707862740370755
27.0,0.6314793214623244,0.7962173325828041,57.56928,57.56928,0.5412350858791136,0.2193279097496085,0.31616040452772554,0.6957499231757333,0.5707034308860841,0.24047611640659605,0.1107963487566887,0.29070839162165707,2.199438291812084,0.35209794637679986,0.4982887065626454,0.12697727651336,1.1148526323658636,0.20210956107519565,0.20526777065362792,0.49201253056526184,0.4133853188557116,0.2720140192061541,0.11389601892395189,0.0021013009154353017,0.9595987255452201,,0.0021013009154353017
28.0,0.6185865904543215,0.9392800688666778,59.55072,59.55072,0.5412350858791136,0.20897663383236464,0.32809396588613116,0.7059830199740929,0.5415232021740333,0.2496774696847634,0.1107963487566887,0.3017290873957375,2.2904469966053984,0.3362494401459026,0.5013729602183886,0.1297764900468341,1.1394295540170334,0.20433996383363473,0.20486063435397497,0.4902186989784241,0.41822470815104107,0.276045923495609,0.11389601892395189,0.0020476575047385895,0.9707815216388553,,0.0020476575047385895
29.0,0.6050855966722448,0.9571947626452756,61.53216,61.53216,0.5412350858791136,0.20439134703414694,0.33274443828537753,0.7144166496239337,0.5571101057424385,0.2599195680491018,0.1107963487566887,0.3105417971599068,2.3908359528393266,0.33041436779062155,0.5600461272668011,0.16085972086085765,1.4123383976068848,0.20575092286768992,0.21210061182868795,0.5286040306091309,0.41815437065486466,0.27476741890686757,0.11389601892395189,0.002130609650591785,1.0497564791003242,,0.002130609650591785
30.0,0.6507898737223468,1.2260865922853978,65.18272,65.18272,0.9971592150692714,0.21812916166153218,0.29785702142909193,0.6753075339001482,0.5338872045982097,0.2221124899910315,0.1107963487566887,0.280415665287875,2.0211373176955565,0.3480532492505405,0.556338780782613,0.15707517394209153,1.3791103097902857,0.20686043466876144,0.2113207547169811,0.5189061164855957,0.41299165707240754,0.2706064888958155,0.11389601892395189,0.002465763098995628,1.5779357145074755,0.004163146423463659,0.002030534679947061
31.0,0.6497800323106635,0.9813853652109481,67.16416,67.16416,0.5412350858791136,0.22316092204934249,0.3133430130092331,0.688413200937789,0.5458446169691261,0.23353330861234015,0.1107963487566887,0.28629179065438254,2.130665303363721,0.3570965175522473,0.5460963324026492,0.15040973090415932,1.3205881322734165,0.20747953560537158,0.2083574244415243,0.4988865852355957,0.4108090321618926,0.26906064916347633,0.11389601892395189,0.0022999571966573307,1.2051915957126766,,0.0022999571966573307
32.0,0.6322998233773873,0.8678951496030789,69.1456,69.1456,0.5412350858791136,0.20659667760489142,0.3256725672358974,0.6968920222322468,0.5289193969779243,0.2405868085214958,0.1107963487566887,0.2996912946298471,2.2049392114346738,0.33324078274541946,0.5623435051994136,0.1626099459679452,1.4277052657698202,0.2080607476635514,0.2123787621237876,0.5206688046455383,0.40499817801863397,0.26385191637842603,0.11389601892395189,0.0018636427507669115,1.0101691640447825,,0.0018636427507669115
33.0,0.6139210563482952,1.072557789989386,71.12704,71.12704,0.5412350858791136,0.20424473927870732,0.3277283084411216,0.7049897496819914,0.518063269632959,0.25372405497916717,0.1107963487566887,0.30325875263466,2.3324871075649094,0.3297993063691009,0.5786180734493308,0.17008805020228923,1.4933625583160781,0.2127659574468085,0.22022373327484096,0.52754807472229,0.40791090236491795,0.2658980800093411,0.11389601892395189,0.0018647411252580817,1.0433904498349875,,0.0018647411252580817
34.0,0.6004665987665,0.9445050519866296,73.10848,73.10848,0.5412350858791136,0.20652381956520535,0.334743952581915,0.7113875414539217,0.5684748729707911,0.2594882824401838,0.1107963487566887,0.30670228645120384,2.3946065651269635,0.33331166821929753,0.5262190424477173,0.14553605868337777,1.2777975916836204,0.20601589103291715,0.20674494129402948,0.5073617100715637,0.4218820998344563,0.27851473966460677,0.11389601892395189,0.002040901398572288,1.1770476934034377,,0.002040901398572288
35.0,0.6501254114096298,1.3754841649235874,74.7776,74.7776,0.4559241291901578,0.21857350990146102,0.29848796920699755,0.6789987079032265,0.5547933984560752,0.22607157828216337,0.1107963487566887,0.2782133183938762,2.0603624879246762,0.34896819528882933,0.5394150921413374,0.1462431207037293,1.2840055524800695,0.2067007382169222,0.20871524399610833,0.5100429058074951,0.42350498240219275,0.279807388108529,0.11389601892395189,0.003438429884239966,0.49927216488868,0.003438429884239966,
36.0,0.6508101284308969,1.1044479396794846,76.75904,76.75904,0.5412350858791136,0.21987408861364277,0.30811573632589406,0.6882512907370656,0.5459269719000766,0.23393604121916547,0.1107963487566887,0.28272064375908146,2.1414578761005,0.3517051057394642,0.5345589939435844,0.1458161650968757,1.28025690866541,0.20569605405151786,0.20713055808771397,0.5104585289955139,0.42410394073438623,0.28031864105212745,0.11389601892395189,0.001824402484170515,1.0827049248619005,,0.001824402484170515
37.0,0.6335341230626457,0.933312756985518,78.74048,78.74048,0.5412350858791136,0.2123650221154667,0.31886386891733604,0.6966465712139216,0.5378043983749597,0.24200866165872997,0.1107963487566887,0.29975817667408994,2.21461111715996,0.34247129393925,0.5514698946935346,0.1562974526128083,1.3722819646327389,0.20685714285714285,0.2086317722681359,0.5191200375556946,0.4212656234469734,0.2776743647747965,0.11389601892395189,0.0016470878266598228,1.0047984971897677,,0.0016470878266598228
38.0,0.6216288156439689,0.8800302644069925,80.72192,80.72192,0.5412350858791136,0.19934991546987685,0.3236853442343891,0.705041897287779,0.5279816540393734,0.24880491476185054,0.1107963487566887,0.3027393974160027,2.2774885318350244,0.3225479691232788,0.572006946974902,0.1700678026317945,1.4931847858997458,0.2102510460251046,0.21967481576792605,0.5334922671318054,0.411136384008875,0.268784772891528,0.11389601892395189,0.0016262473985380742,1.0205186901148409,,0.0016262473985380742
39.0,0.6017561663973983,0.9101819402732388,82.70336,82.70336,0.5412350858791136,0.22397169402435313,0.332352451902488,0.7121371136130242,0.5757873315142505,0.2617454185395212,0.1107963487566887,0.29480959994519573,2.404748755328668,0.3593059431017501,0.568050870357186,0.150570370140185,1.3219985348278107,0.2155364907744741,0.2178109062377403,0.5128036141395569,0.40323128473435316,0.2627606965666397,0.11389601892395189,0.001711001295823336,1.1035614110296592,,0.001711001295823336
40.0,0.653172656032993,1.2316506012618702,86.35392,86.35392,0.9971592150692714,0.2084525188837759,0.30203409685360677,0.676024114144524,0.5311543429802152,0.22309402809670079,0.1107963487566887,0.2795643561668677,2.0300415190889867,0.3334795646383528,0.5210966197850941,0.12178068339479241,1.069226866270937,0.20708532926251513,0.20816864295125165,0.4967362880706787,0.4122626781373627,0.2712980513549554,0.11389601892395189,0.001993647831401451,1.6473815883509815,0.0032348100563615342,0.0016922325009327288
41.0,0.6553901241578333,1.2926695854482335,88.33536,88.33536,0.5412350858791136,0.21893429321696298,0.30984195543735177,0.6862744564252342,0.5347811148963637,0.2329710156803258,0.1107963487566887,0.2809437513818581,2.1278800498894515,0.35064852211412145,0.5192056683966002,0.12136975716105139,1.0656189593605523,0.2076076076076076,0.208704253214639,0.49872973561286926,0.4160691498075148,0.2744324406274123,0.11389601892395189,0.001869567784990193,1.2740232084179297,,0.001869567784990193
42.0,0.6342216968959447,0.9541584631127747,90.3168,90.3168,0.5412350858791136,0.21221105297454634,0.31653792454381335,0.6955608512165905,0.5354764883834159,0.24275767919004665,0.1107963487566887,0.29097058782313456,2.227036314332119,0.3427822318222394,0.47368618409272656,0.10463849759530738,0.9187195354490333,0.2025418194604913,0.20521723239983555,0.4795856177806854,0.41621967594410814,0.27571700730477355,0.11389601892395189,0.001576899931097215,1.1010795090114698,,0.001576899931097215
43.0,0.6218455698164256,0.9489043984835555,92.29824,92.29824,0.5412350858791136,0.2103210103000125,0.32600723561193456,0.7039969239746072,0.5450557079730185,0.25279810593883995,0.1107963487566887,0.29561133581585575,2.323716697035427,0.34011892617900286,0.46192057110647367,0.10210207148008209,0.896449871072802,0.20363740512673636,0.20490280483936743,0.4784068465232849,0.4252402952053483,0.28377538205452035,0.11389601892395189,0.00164062175689368,1.169221229152754,,0.00164062175689368
44.0,0.6122143381361818,1.26917830431968,94.27968,94.27968,0.5412350858791136,0.2135766958909955,0.3291813685330018,0.7116981563263286,0.5392726537038366,0.2589632960728437,0.1107963487566887,0.3005154793887956,2.379792625815773,0.3448736836987193,0.5058001558039533,0.11830335032838608,1.038696097072339,0.2053012048192771,0.2064516129032258,0.5042135119438171,0.4221320390008322,0.279895394710669,0.11389601892395189,0.0015903087571436784,1.1609306493774056,,0.0015903087571436784
45.0,0.6498851962494612,1.212060956799865,95.9488,95.9488,0.4559241291901578,0.21836269661072177,0.2995201625816174,0.6784207725586363,0.5463234270973555,0.22622308540446748,0.1107963487566887,0.2762510405348943,2.0565189255605256,0.3492747458429092,0.5148459637625044,0.12451541754629698,1.093237662937417,0.2064578781257587,0.20714522939697302,0.4962497651576996,0.42353043354651343,0.28089468833390857,0.11389601892395189,0.0026900252971302882,0.4750904398970306,0.0026900252971302882,
46.0,0.651532565372533,1.1555734669769944,97.93024,97.93024,0.5412350858791136,0.2037041313677224,0.30909386752606116,0.6861669107748323,0.521149475761356,0.23327338536262707,0.1107963487566887,0.2889331647253769,2.1272192621724155,0.32823922301369685,0.5148352841790719,0.12416762190562891,1.0901840387286525,0.20536780356123138,0.20882701421800945,0.49488791823387146,0.41697450794159213,0.2754188585536027,0.11389601892395189,0.0013259533542980325,0.9896463195327669,,0.0013259533542980325
47.0,0.6343766410584674,1.0275121214781102,99.91168,99.91168,0.5412350858791136,0.21252373692229656,0.31930408047742953,0.6963831497567868,0.5455542212280042,0.24497753315330248,0.1107963487566887,0.2913985457834157,2.239491364163641,0.34246891103813876,0.46426720563717355,0.10412060527523684,0.914172472918109,0.19742048198962026,0.20468050095986837,0.47699663043022156,0.41929529115090436,0.2788661466691701,0.11389601892395189,0.0013959244832764197,1.0672615702496842,,0.0013959244832764197
48.0,0.6200457013227239,0.9294823014816845,101.89312,101.89312,0.5412350858791136,0.2152438640890382,0.3243697128135456,0.704897892741286,0.5594085180800704,0.2534082149906951,0.1107963487566887,0.2983226126840081,2.3260767225296037,0.3477005017980544,0.4463162941730034,0.09832363238248239,0.8632754095481849,0.19677371023323179,0.20452799493876814,0.43655818700790405,0.4229858697294691,0.28269869638304657,0.11389601892395189,0.0015207788464073127,1.1860234217019752,,0.0015207788464073127
49.0,0.6157180679852384,1.181855987301495,103.87456,103.87456,0.5412350858791136,0.21502561994718467,0.33116209957134585,0.711779806707842,0.5661771693956114,0.2622433805972262,0.1107963487566887,0.2996824502766217,2.414326215288892,0.34758530927556414,0.44716861528696905,0.09763495570354302,0.8572288709119295,0.1949607600165221,0.20455572629485672,0.42591917514801025,0.42031025441053244,0.280676307938417,0.11389601892395189,0.0014141755857872778,1.1298022966366261,,0.0014141755857872778
50.0,0.6461038818569024,1.151162361692195,107.52512,107.52512,0.9971592150692714,0.212455980668673,0.30244861497924747,0.6768304357026151,0.555429336311384,0.22547983679088027,0.1107963487566887,0.2812415782908378,2.0485946500024914,0.3392339568806775,0.4811094985344499,0.1113774512597984,0.9778871317193699,0.1972360420121614,0.20455778621812265,0.4246782660484314,0.4132361694037197,0.27348848959081395,0.11389601892395189,0.0016045702015350521,1.623848305665888,0.0025451081632118654,0.0013808388644750438
51.0,0.6466399700926209,1.244348960056148,109.50656,109.50656,0.5412350858791136,0.21500109990520946,0.313241375282311,0.6889031076543014,0.5496584059271302,0.23964856751221522,0.1107963487566887,0.287723752255775,2.182216845993882,0.3454637403753819,0.47928420587747045,0.11238145531846733,0.9867022252419917,0.19442540552890109,0.20463180749050114,0.4240003526210785,0.40838632330008184,0.2691987717726779,0.11389601892395189,0.0012856196087062887,1.0700239880243316,,0.0012856196087062887
52.0,0.636095244458029,1.102022032236022,111.488,111.488,0.5412350858791136,0.21959712336225054,0.31501033620765473,0.6970599151506206,0.5435740944890431,0.24635857662397687,0.1107963487566887,0.28870773782504905,2.245676812162215,0.35394643210965127,0.48618112101642125,0.1115877353024767,0.9797334126049092,0.19635712152881457,0.20543037616668236,0.4732440412044525,0.40594509185017474,0.26714934097527826,0.11389601892395189,0.0011355214177503025,0.966558976448141,,0.0011355214177503025
53.0,0.6274986106216014,1.2518419475098583,113.46944,113.46944,0.5412350858791136,0.2159477950030984,0.32231803227803524,0.7049487310343453,0.5423473780002089,0.256781261574933,0.1107963487566887,0.29383765805902334,2.345635802741894,0.348351794713214,0.48807603803166566,0.11145333706034276,0.978553404353491,0.1864125333910909,0.2056441952949068,0.46795523166656494,0.3959182854675253,0.25900185194289604,0.11389601892395189,0.001192727164213983,1.0367957069538534,,0.001192727164213983
54.0,0.6179621163477893,1.1187320431795864,115.45088,115.45088,0.5412350858791136,0.20755208717985216,0.3310349883473421,0.7117874906331224,0.5636885796135088,0.26414927731704185,0.1107963487566887,0.2989302150217157,2.421138124187864,0.3352835551464768,0.4683364406612477,0.10646248796039944,0.9347340580137765,0.18993688432725772,0.2046709513895175,0.4337038993835449,0.4114125620059467,0.2726515890414287,0.11389601892395189,0.0012488636156851973,1.109848802909255,,0.0012488636156851973
55.0,0.6461686461363432,1.3426675525794234,117.12,117.12,0.4559241291901578,0.20807102131079303,0.3049176752054291,0.6833673165951007,0.5352553169664287,0.23246406848971687,0.1107963487566887,0.28240503661324523,2.114565482224685,0.3332507476506085,0.483376971123561,0.10808411376666456,0.9489718322712586,0.19823584029712163,0.2061228370412626,0.4773477017879486,0.41495911710347133,0.27576054144453543,0.11389601892395189,0.0022669948941117274,0.47031515557318926,0.0022669948941117274,
56.0,0.6460851156357141,1.344671597533407,119.10144,119.10144,0.5412350858791136,0.21684583290717344,0.31251824441496917,0.6915705880111136,0.5369799140867739,0.24069372594855995,0.1107963487566887,0.2884647120596311,2.191495853012776,0.34819342135857745,0.4881824071846314,0.10773944893627248,0.9459456963830304,0.2040212288222086,0.20642072655589974,0.4855250120162964,0.42647715914626805,0.2856211907838245,0.11389601892395189,0.0012696487119666778,1.1514952725265175,,0.0012696487119666778
57.0,0.6368651192735938,1.0476773684785425,121.08288,121.08288,0.5412350858791136,0.21997397883518965,0.3198140376434817,0.7015196432906824,0.5576326953321649,0.24938575960481196,0.1107963487566887,0.2967132802811134,2.278029276956227,0.3550423052618066,0.504376382855461,0.11826654127893975,1.0383729158953838,0.20501234697630433,0.2069832672405455,0.48973286151885986,0.4261846813967667,0.28470435464969696,0.11389601892395189,0.0011916364533607138,1.0969844067003578,,0.0011916364533607138
58.0,0.6220445170903948,1.039359385779766,123.06432,123.06432,0.5412350858791136,0.20847023955510438,0.330774287151514,0.7088066518105839,0.5563093054696079,0.2587234748677171,0.1107963487566887,0.30275446747298257,2.3706790367374664,0.3377981554075424,0.5273076948368896,0.12826412848707935,1.1261511130843038,0.20519203413940257,0.2107397203306129,0.4889185428619385,0.41400008508277,0.27334757620970707,0.11389601892395189,0.0011702023900111793,1.096060369629413,,0.0011702023900111793
59.0,0.6185571596558306,1.0129876980819155,125.04576,125.04576,0.5412350858791136,0.21130818155803496,0.3310028504468831,0.7146803172477891,0.5578425329662847,0.2649225764552935,0.1107963487566887,0.3024971589160851,2.431364753648407,0.3426328200542039,0.5108540208117096,0.12053489583563717,1.0582889285719288,0.20434199946395068,0.20860318994683424,0.486346036195755,0.42077641706502916,0.27948976581970053,0.11389601892395189,0.0011716892404008783,1.119545536232181,,0.0011716892404008783
