round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.5758525991862496,57.04782261420056,23.00688,23.00688,1.0,0.9486341145064816,0.9440039977012622,0.18545852159181797,0.9344635476754451,1.0518105409746001,0.7259663669583573,0.6742561531691493,0.9015047879616964,0.1201316623226014,0.8921378479070786,0.9351142814081117,1.4961828502529788,0.7692307692307693,0.863920099875156,0.5277144908905029,0.09723168582870412,0.2437258310186749,0.625,0.002185551384800908,1.3105752754509012,0.0005097848188493379,0.0024682941866746994,0.0014072044214351032
2.0,0.385168314572567,38.18445131323499,46.01376,46.01376,1.0,0.948711723297376,0.9440039977012622,0.06974180656320908,0.941456767642639,1.05379734246115,0.8662498206022502,0.7407590989025246,0.9015047879616964,0.08395551920386848,0.7207429322813939,0.8028954007977709,1.2846326412764335,0.7692307692307693,0.7721518987341771,0.5303166508674622,0.09439153911975717,0.24321505299223078,0.625,0.0008647957259349511,0.5194669250201969,0.00018940917729680078,0.0009782440794271579,0.0008175391810976232
3.0,0.3045851522882302,20.774344165713032,69.02064,69.02064,1.0,0.957712157258019,0.9440039977012622,0.05547593010107895,0.9607240747090386,1.0830095423488457,0.9243011753471053,0.8303849794210668,0.9015047879616964,0.08090948984958415,0.7232138943677406,0.8047518913176939,1.2876030261083102,0.7692307692307693,0.7692307692307693,0.5303018093109131,0.09365619193667019,0.2430563920161418,0.625,0.0005871556927910806,0.35310053026432797,0.00012493203347749645,0.0006644224241258173,0.0007997511592209484
4.0,0.2869488781666717,20.80195380383047,92.02752,92.02752,1.0,0.9628479682883815,0.9516793004118925,0.06435234970559663,0.9718829107235298,1.0966443543301307,0.8366203076536125,0.8943337541520916,0.9015047879616964,0.07091848368282251,0.74965483234714,0.8239840716957583,1.3183745147132133,0.7692307692307693,0.7772277227722773,0.5317304134368896,0.09316382557153702,0.24295182192629974,0.625,0.0005194113362923529,0.31264902085308677,0.000113674555854912,0.0005869929016240104,0.0008623340553857798
5.0,0.3017635673627209,21.796886815352067,115.0344,115.0344,1.0,0.9724700501163134,0.9425645846350351,0.09498998032556016,0.9823219470056533,1.1100077403716175,0.6065698825383481,0.9479766495854604,0.9015047879616964,0.08195795938365542,0.7643107604646066,0.8320781195978171,1.3313249913565073,0.7692307692307693,0.7904040404040406,0.531982421875,0.0929269409523561,0.2429056630871765,0.625,0.0005525201298236849,0.33283044477536805,0.0001354919323127536,0.0006220655254439541,0.0008050551065372577
6.0,0.23124694293573836,15.12918135288495,138.04128,138.04128,1.0,0.9728424517672278,0.9509324740947667,0.08973002175592834,0.9790068932201532,1.1057979211609195,0.5538109702767777,0.9443390504393047,0.9015047879616964,0.07668031326066956,0.7658229235152312,0.8363668332693552,1.3381869332309684,0.7692307692307693,0.7934508816120907,0.5323876738548279,0.09251510648009109,0.24282669641915605,0.625,0.0005300164450093564,0.3195180955384558,0.00012971547448720582,0.0005967589082006365,0.0007486757677547045
7.0,0.2349999318480826,14.68436894622578,161.04816,161.04816,1.0,0.9813566463625364,0.9178907611986008,0.14381904616090693,0.9885065814722773,1.1189726783456608,0.4594852084532207,0.9640016496200434,0.9015047879616964,0.11032137131707324,0.7730166557089633,0.8439159063366035,1.3502654501385656,0.7692307692307693,0.794486215538847,0.5322995185852051,0.09259117089020896,0.24283545003012755,0.625,0.00045412462050343426,0.2739798173659551,0.00010785237078720068,0.0005118039606998848,0.0006561812792210548
8.0,0.22567729303052123,21.140626747955622,184.05504,184.05504,1.0,0.9886693093965586,0.9275456651046499,0.13603550200248662,0.9921462756833621,1.1299874474737093,0.4493566182080183,0.9738664149432265,0.9015047879616964,0.09942943218178255,0.7623712469866315,0.8336579705607637,1.333852752897222,0.7692307692307693,0.7883396704689482,0.5333045721054077,0.2153924457155741,0.2426716038085091,0.625,0.0004432078421608578,0.2675974249374349,0.00011004965016991586,0.0004986783179029091,0.0006269889085692507
9.0,0.19999791681796358,16.011061835593555,207.06192,207.06192,1.0,0.9887769575487124,0.9374073397560994,0.1278140755426317,0.991235591294876,1.12874062876244,0.4792246040684285,0.9729806000500876,0.9015047879616964,0.09531267749981222,0.7729180363795749,0.8411635607144184,1.3458616971430695,0.7692307692307693,0.7933673469387755,0.5342075228691101,0.09072622026388466,0.2425189677304507,0.625,0.00047657192375989607,0.2879524897743977,0.00012536996856105757,0.0005351845650110021,0.000532857097422371
10.0,0.19503139142627615,15.081174208743695,230.0688,230.0688,1.0,0.9919989400739668,0.9403054443422643,0.12663802256229273,0.9918563397527957,1.129518057416101,0.37303716567327133,0.977483911726858,0.9015047879616964,0.08893681579464817,0.7776791584483893,0.8448285211171822,1.3517256337874914,0.7692307692307693,0.8005115089514067,0.5346916317939758,0.09024689967433608,0.24243478018039782,0.625,0.00045765997568264917,0.2767347424363038,0.0001218530118302662,0.0005136404182211966,0.0005326881093276689
11.0,0.17632197637075128,14.607605798442274,253.07568,253.07568,1.0,0.9928675045540225,0.9355796932796635,0.13060812186609022,0.9960560592574981,1.134869763337969,0.329336157125305,0.98587742961531,0.9015047879616964,0.09195174208596316,0.8164036817882971,0.8768542386069895,1.4029667817711833,0.7692307692307693,0.8129675810473815,0.5352153778076172,0.08970405705846274,0.2423353709122569,0.625,0.00042171857886465886,0.2552049148104629,0.00011042065589324747,0.00047354991253630886,0.000511982847431603
12.0,0.17787536780409613,14.66240286677639,276.08256,276.08256,1.0,0.9921720464305366,0.9406197879672021,0.12425669833555361,0.9960189689091518,1.134862447453469,0.3186431430733608,0.9851558872902075,0.9015047879616964,0.08695244627037758,0.8470359412667104,0.8982249434995033,1.4371599095992054,0.7692307692307693,0.8329355608591885,0.5351500511169434,0.08973486511371076,0.24233094178172174,0.625,0.0004654358633905824,0.2818736741653538,0.0001235437869034907,0.0005225170445226556,0.00041770977113078666
13.0,0.1543689893780706,12.514258668651518,299.08944,299.08944,1.0,0.9936473287459251,0.944432833057059,0.118828439838288,0.9969165281703015,1.1360516557530305,0.3142313987498265,0.9870824288224507,0.9015047879616964,0.08024856912329818,0.8336620644312953,0.8863240654441135,1.4181185047105815,0.7692307692307693,0.8291517323775388,0.5366171598434448,0.08828132198407102,0.2420883875108273,0.625,0.00044138339600412446,0.2675122633446563,0.00011847565608260629,0.0004952383345982359,0.00041240284445210663
