round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,fed_ece,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
23.0,0.6279783263072467,0.46443973584450127,32.85504,32.85504,0.0,0.3019675683181242,2.405495588932522,0.11373363544813696,0.3304248031045854,0.26794882932007674,0.20426384124139124,0.32614908446951724,0.7004586458904741,0.5417563154438111,0.667759477107516,0.22250212238368575,1.9535548694836289,0.2771849898093754,0.2823990848177807,0.5078830718994141,0.3763329453158496,0.24028625691051583,0.11389601892395189,0.0,0.0,,
24.0,0.6100165404024677,0.5276822719401265,32.85504,32.85504,0.0,0.3148967130822606,2.6009145075463125,0.11373363544813696,0.34223217035407105,0.28839737321678144,0.19364681042999432,0.31174059159392986,0.7128023487409082,0.5365587202166203,0.667759477107516,0.22250212238368575,1.9535548694836289,0.2771849898093754,0.2823990848177807,0.5078830718994141,0.3763329453158496,0.24028625691051583,0.11389601892395189,0.0,0.0,,
25.0,0.6435444016122108,0.514369181036219,36.5056,36.5056,0.9971592150692714,0.28120427308196516,2.1013906602959223,0.11373363544813696,0.30099006027224157,0.23723689093871075,0.21485859165888396,0.3405193428373882,0.6739626854622032,0.5536121863511663,0.6641057042328147,0.2195397764783479,1.927545655699644,0.27530864197530863,0.27908301295742555,0.5041564106941223,0.37575141854936334,0.23984773236017037,0.11389601892395189,0.006793371978280489,1.2471739507745951,0.00536687950925449,0.008047472041420858
26.0,0.6402661588172425,0.4423754275268167,36.5056,36.5056,0.0,0.29506015661774604,2.275396984605559,0.11373363544813696,0.31616854892746116,0.2556962802824068,0.21500165857289869,0.3427665887090067,0.6895347200257371,0.5701314130833622,0.6641057042328147,0.2195397764783479,1.927545655699644,0.27530864197530863,0.27908301295742555,0.5041564106941223,0.37575141854936334,0.23984773236017037,0.11389601892395189,0.0,0.0,,
27.0,0.6247183900556181,0.5004130866081624,36.5056,36.5056,0.0,0.3085120861170131,2.4547830588046913,0.11373363544813696,0.3300781272908402,0.2739398716295682,0.20463235945047256,0.32580980297796097,0.7000175083833057,0.5467266180615381,0.6641057042328147,0.2195397764783479,1.927545655699644,0.27530864197530863,0.27908301295742555,0.5041564106941223,0.37575141854936334,0.23984773236017037,0.11389601892395189,0.0,0.0,,
28.0,0.6091806882502263,0.5836371001468419,36.5056,36.5056,0.0,0.31965331206468955,2.6605334365827455,0.11373363544813696,0.3489050337425986,0.29353695008871217,0.19433461793623014,0.311531903585283,0.7124445957796937,0.5758651062894954,0.6641057042328147,0.2195397764783479,1.927545655699644,0.27530864197530863,0.27908301295742555,0.5041564106941223,0.37575141854936334,0.23984773236017037,0.11389601892395189,0.0,0.0,,
29.0,0.6396028543970882,0.503781534437338,40.15616,40.15616,0.9971592150692714,0.28544849864752053,2.1124860465923554,0.11373363544813696,0.3049592842692927,0.23858506501990606,0.2139221571283783,0.33943202992580446,0.6778769118417207,0.5580545738602032,0.6662659292073381,0.22093279429638318,1.9397762659632511,0.27906976744186046,0.27982750359367514,0.49938473105430603,0.3806159295780297,0.2435316433999187,0.11389601892395189,0.007394646694770967,1.4269530067685992,0.0051287313933389735,0.009431094787647447
30.0,0.640631904173201,0.5404012686197976,40.15616,40.15616,0.0,0.29414942419150236,2.315726926142014,0.11373363544813696,0.32110524697469883,0.2599036285551717,0.21142327133688715,0.33564380844135855,0.6925526823790794,0.573136312056104,0.6662659292073381,0.22093279429638318,1.9397762659632511,0.27906976744186046,0.27982750359367514,0.49938473105430603,0.3806159295780297,0.2435316433999187,0.11389601892395189,0.0,0.0,,
31.0,0.6207602464683689,0.6424877633164281,40.15616,40.15616,0.0,0.30858209371505796,2.537538121237678,0.11373363544813696,0.3421218289849024,0.2821755164520201,0.21089965107425263,0.33835729755285837,0.7069881478215,0.5780362838453426,0.6662659292073381,0.22093279429638318,1.9397762659632511,0.27906976744186046,0.27982750359367514,0.49938473105430603,0.3806159295780297,0.2435316433999187,0.11389601892395189,0.0,0.0,,
32.0,0.6067515158120164,0.6635390220731398,40.15616,40.15616,0.0,0.319376832108326,2.623576205513771,0.11373363544813696,0.3457134996099329,0.29121600690299504,0.20143174698004246,0.3224281097568202,0.7145386886124351,0.5590212543242709,0.6662659292073381,0.22093279429638318,1.9397762659632511,0.27906976744186046,0.27982750359367514,0.49938473105430603,0.3806159295780297,0.2435316433999187,0.11389601892395189,0.0,0.0,,
