round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_f1_best_threshold,fed_prevalence,fed_f1_best,fed_f1,fed_auprc_lift,fed_auroc,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
14.0,0.5913089438267201,0.43951574463511756,25.55392,25.55392,0.0,0.07211816186858631,0.10694078462023489,0.23307213928149068,0.11492950654582075,0.32251376498705986,0.09232138043605069,2.354204405165631,0.6912686002001408,0.26793482019867926,0.6403585272947314,0.18752577117580657,1.6464646696827665,0.0129926375054136,0.2736786329315141,0.4830506145954132,0.36498821068496434,0.2334714740657958,0.11389601892395189,0.0,0.0,,
15.0,0.5753814537153252,0.46835039814544643,25.55392,25.55392,0.0,0.07438009592091566,0.10592598096659663,0.24083274221732423,0.11492950654582075,0.3345428657204001,0.10003035643563397,2.5042160636212003,0.70193492208119,0.2839977166367826,0.6403585272947314,0.18752577117580657,1.6464646696827665,0.0129926375054136,0.2736786329315141,0.4830506145954132,0.36498821068496434,0.2334714740657958,0.11389601892395189,0.0,0.0,,
16.0,0.5610992139591943,0.5118331506498724,25.55392,25.55392,0.0,0.07363838738317399,0.10479788366229435,0.2364198718405697,0.11492950654582075,0.3451053762806358,0.10377518826462537,2.580141493667777,0.7095096762279239,0.29176513770360113,0.6403585272947314,0.18752577117580657,1.6464646696827665,0.0129926375054136,0.2736786329315141,0.4830506145954132,0.36498821068496434,0.2334714740657958,0.11389601892395189,0.0,0.0,,
17.0,0.5924394554414525,0.5572666321378739,29.20448,29.20448,0.9971592150692714,0.07336781567341508,0.10804627904814477,0.23608167415010212,0.11492950654582075,0.31083205162703414,0.06763588455732633,2.218568352088429,0.6760921066535722,0.25313548797141094,0.6122290441599646,0.1724625926042333,1.5142108937046006,0.030910609857978277,0.26041222459132907,0.4899698793888092,0.3728772404479587,0.23950186541801002,0.11389601892395189,0.008074963522030902,1.289594322675839,0.006512544710527765,0.009344397408538242
18.0,0.5897921139146167,0.4714234607574964,29.20448,29.20448,0.0,0.07611243903545724,0.108736910908712,0.24999736493391483,0.11492950654582075,0.3231987484000883,0.09793288414442532,2.4032707263891604,0.6912267138862074,0.27337288429282974,0.6122290441599646,0.1724625926042333,1.5142108937046006,0.030910609857978277,0.26041222459132907,0.4899698793888092,0.3728772404479587,0.23950186541801002,0.11389601892395189,0.0,0.0,,
19.0,0.5656235140990706,0.43387841398874416,29.20448,29.20448,0.0,0.0752556750300919,0.10707071654165877,0.2276225834653487,0.11492950654582075,0.33742395837143807,0.11104647584195741,2.5559015024133767,0.7027570621981897,0.29001843995491966,0.6122290441599646,0.1724625926042333,1.5142108937046006,0.030910609857978277,0.26041222459132907,0.4899698793888092,0.3728772404479587,0.23950186541801002,0.11389601892395189,0.0,0.0,,
20.0,0.558329087964088,0.6844978361318844,29.20448,29.20448,0.0,0.07082468626961162,0.10388869109423757,0.24752597514753794,0.11492950654582075,0.3441939981621651,0.10757671543652414,2.655877988180339,0.7110500039424158,0.30064733762357393,0.6122290441599646,0.1724625926042333,1.5142108937046006,0.030910609857978277,0.26041222459132907,0.4899698793888092,0.3728772404479587,0.23950186541801002,0.11389601892395189,0.0,0.0,,
21.0,0.5890356913523922,0.4933387750265229,32.85504,32.85504,0.9971592150692714,0.08323912934199904,0.11022849061634327,0.2373653239582751,0.11492950654582075,0.31203255256456475,0.09104661195776803,2.225191608514228,0.6778574225663897,0.2540626049928061,0.638534489582926,0.17695252651593743,1.5536322356805836,0.007819287576020852,0.2652637408279108,0.4847604036331177,0.36425971941664986,0.2328665493143773,0.11389601892395189,0.007627510286450692,1.2912295046262443,0.00601065315771665,0.008978130787610955
22.0,0.5857066444379848,0.4697576419332966,32.85504,32.85504,0.0,0.07039469992190932,0.10781564310712591,0.23185608374219377,0.11492950654582075,0.3247245758679828,0.08857730566112956,2.4188540269406977,0.6934195803452934,0.27500425557149305,0.638534489582926,0.17695252651593743,1.5536322356805836,0.007819287576020852,0.2652637408279108,0.4847604036331177,0.36425971941664986,0.2328665493143773,0.11389601892395189,0.0,0.0,,
23.0,0.5676760361916663,0.5180486944923335,32.85504,32.85504,0.0,0.07534292977297874,0.10726468358460571,0.2526593515030432,0.11492950654582075,0.33543765801951964,0.12391922460123707,2.5272822004320563,0.7013341551331091,0.28582125642934086,0.638534489582926,0.17695252651593743,1.5536322356805836,0.007819287576020852,0.2652637408279108,0.4847604036331177,0.36425971941664986,0.2328665493143773,0.11389601892395189,0.0,0.0,,
