round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_f1,fed_auprc,fed_auroc,fed_brier,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.15145100022253205,0.05239416175334567,32.85504,32.85504,0.0,2.770573588175496,0.11499244712990939,0.5441040773496166,0.3743564413423385,0.30638626524542617,0.3036334866642744,0.7218225033487768,0.23453033771230375,0.3517398818653808,0.33772871187558134,0.08112380068714306,0.7122619513269313,0.0008818342151675485,0.20450951154489178,0.42125797271728516,0.36629858431221407,0.2358820565301517,0.11389601892395189,0.0,0.0,,
25.0,0.16191493697589668,0.07682833310833888,36.5056,36.5056,0.9971592150692714,2.3325231626135303,0.11499244712990939,0.5312150027077694,0.3739423399785495,0.28200888020073334,0.2579191632543202,0.6830832684447259,0.23650114525119356,0.3195602459177879,0.33456598649809505,0.08048747815332327,0.7066750788459478,0.018531717747683536,0.20450951154489178,0.4301975965499878,0.366849744339115,0.23685622607646364,0.11389601892395189,0.007756638493464745,1.3540889708092436,0.005990596340038063,0.009174656057039583
26.0,0.16178780667213188,0.08590214858793063,36.5056,36.5056,0.0,2.5233793453975104,0.11499244712990939,0.5274922730024127,0.3745495068248875,0.29594658372049193,0.2782478684325255,0.6992244580976777,0.2360387671176741,0.33058222785313895,0.33456598649809505,0.08048747815332327,0.7066750788459478,0.018531717747683536,0.20450951154489178,0.4301975965499878,0.366849744339115,0.23685622607646364,0.11389601892395189,0.0,0.0,,
27.0,0.15564184193188654,0.05575818258875288,36.5056,36.5056,0.0,2.672678448881878,0.11499244712990939,0.5379005660080658,0.367548899578769,0.31075270922825177,0.293928857082784,0.7105653096698411,0.22985302259884258,0.34222390291481647,0.33456598649809505,0.08048747815332327,0.7066750788459478,0.018531717747683536,0.20450951154489178,0.4301975965499878,0.366849744339115,0.23685622607646364,0.11389601892395189,0.0,0.0,,
28.0,0.1514146156792714,0.05990350442726681,36.5056,36.5056,0.0,2.7817362872364897,0.11499244712990939,0.5447102081056869,0.37437512149306507,0.3107711991577639,0.305066804130908,0.7209229281624563,0.23437624221516415,0.3538447166578381,0.33456598649809505,0.08048747815332327,0.7066750788459478,0.018531717747683536,0.20450951154489178,0.4301975965499878,0.366849744339115,0.23685622607646364,0.11389601892395189,0.0,0.0,,
29.0,0.1616298241453767,0.13258161090143653,40.15616,40.15616,0.9971592150692714,2.351685189926438,0.11499244712990939,0.5317733976258431,0.36887098394225526,0.28827086003798713,0.26046580208778874,0.6829756497803636,0.23262561057921477,0.32204030050080357,0.3349193665096998,0.08056426416309301,0.7073492552613765,0.04621309370988447,0.2045002711006687,0.4222474992275238,0.367503053466185,0.23775823248949027,0.11389601892395189,0.00695280691122951,1.282088832813315,0.00532641215213376,0.00827852108486553
30.0,0.15936943337557324,0.054521187199172226,40.15616,40.15616,0.0,2.5551839468443425,0.11499244712990939,0.5404550972950813,0.3765234987430596,0.2951649046173112,0.2823550076223086,0.7001575266802662,0.2372765263924517,0.3359234732094793,0.3349193665096998,0.08056426416309301,0.7073492552613765,0.04621309370988447,0.2045002711006687,0.4222474992275238,0.367503053466185,0.23775823248949027,0.11389601892395189,0.0,0.0,,
31.0,0.1550990197094777,0.05811753141588577,40.15616,40.15616,0.0,2.6741574160793817,0.11499244712990939,0.5425723684690931,0.36843876482793186,0.30490727024715136,0.2943833178532429,0.714073379535543,0.23030694383376463,0.3448212761686193,0.3349193665096998,0.08056426416309301,0.7073492552613765,0.04621309370988447,0.2045002711006687,0.4222474992275238,0.367503053466185,0.23775823248949027,0.11389601892395189,0.0,0.0,,
32.0,0.15442772357046794,0.11730765931041431,40.15616,40.15616,0.0,2.853858930390474,0.11499244712990939,0.54594458603982,0.3625558583363179,0.32016762108589486,0.3133396000471534,0.7270189976307011,0.22502380053502863,0.35469694453752937,0.3349193665096998,0.08056426416309301,0.7073492552613765,0.04621309370988447,0.2045002711006687,0.4222474992275238,0.367503053466185,0.23775823248949027,0.11389601892395189,0.0,0.0,,
33.0,0.1618334629411797,0.08344925787038607,43.80672,43.80672,0.9971592150692714,2.3652890112802942,0.11499244712990939,0.5359354078946006,0.37399760627141837,0.288023944970679,0.2619708069807166,0.6854470782413051,0.23627711856789413,0.3185471358792017,0.33692867177757313,0.08095577719783417,0.7107867154855356,0.03132992327365729,0.2045002711006687,0.44571906328201294,0.368045327830695,0.23758109270356834,0.11389601892395189,0.006568531831679348,1.28069658880122,0.00493763133862546,0.007917395949610008
34.0,0.16046279778892406,0.06658884605540291,43.80672,43.80672,0.0,2.5919419270521074,0.11499244712990939,0.5322256897466422,0.36494189463668353,0.3008347645708313,0.2858081752605163,0.7042746257481404,0.2289244697607023,0.3343168690208362,0.33692867177757313,0.08095577719783417,0.7107867154855356,0.03132992327365729,0.2045002711006687,0.44571906328201294,0.368045327830695,0.23758109270356834,0.11389601892395189,0.0,0.0,,
35.0,0.15672836125771922,0.10309767044239157,43.80672,43.80672,0.0,2.7055178003874647,0.11499244712990939,0.5379688228215097,0.37011782148682243,0.3078655614080671,0.2965158060712793,0.7170712869236652,0.23168781165725283,0.35107495428498275,0.33692867177757313,0.08095577719783417,0.7107867154855356,0.03132992327365729,0.2045002711006687,0.44571906328201294,0.368045327830695,0.23758109270356834,0.11389601892395189,0.0,0.0,,
36.0,0.15213371192342853,0.07407598787721444,43.80672,43.80672,0.0,2.8854039772335107,0.11499244712990939,0.546728960974639,0.3722985919118528,0.3114716314939123,0.31563863500041295,0.7294106698213134,0.23268218679216443,0.35917388094342745,0.33692867177757313,0.08095577719783417,0.7107867154855356,0.03132992327365729,0.2045002711006687,0.44571906328201294,0.368045327830695,0.23758109270356834,0.11389601892395189,0.0,0.0,,
37.0,0.1607368152389191,0.07148448328269486,47.45728,47.45728,0.9971592150692714,2.378167739756033,0.11499244712990939,0.5343892241022496,0.3733924083291644,0.29257068224862737,0.2633689717157703,0.6889699292349694,0.23580960677593685,0.32108924630918184,0.33525426117888846,0.08078938884955672,0.7093258360812383,0.04557224236147074,0.20454648167397296,0.44692668318748474,0.36909428365913693,0.23866770098439496,0.11389601892395189,0.0063587823072945105,1.301593160489574,0.0046861675880762,0.0077694707426003975
38.0,0.16045427060697606,0.07543957220952976,47.45728,47.45728,0.0,2.5941281733651653,0.11499244712990939,0.5299977021252461,0.3744156172298353,0.2939294775011795,0.28638079898682517,0.7071331268147991,0.2355477498050252,0.3401878186418495,0.33525426117888846,0.08078938884955672,0.7093258360812383,0.04557224236147074,0.20454648167397296,0.44692668318748474,0.36909428365913693,0.23866770098439496,0.11389601892395189,0.0,0.0,,
39.0,0.15551272964678922,0.06541308820145247,47.45728,47.45728,0.0,2.788226825303076,0.11499244712990939,0.5323919845146594,0.37241152525398313,0.31061159070686944,0.3070477467640873,0.7239443333477967,0.2328118245360447,0.3549295651720246,0.33525426117888846,0.08078938884955672,0.7093258360812383,0.04557224236147074,0.20454648167397296,0.44692668318748474,0.36909428365913693,0.23866770098439496,0.11389601892395189,0.0,0.0,,
40.0,0.150502636824612,0.08701523541823557,47.45728,47.45728,0.0,2.920608886780436,0.11499244712990939,0.5403959336770324,0.36654324816588657,0.3233875613687569,0.32080514294384865,0.7353971049603363,0.22808018133687616,0.36532607199784056,0.33525426117888846,0.08078938884955672,0.7093258360812383,0.04557224236147074,0.20454648167397296,0.44692668318748474,0.36909428365913693,0.23866770098439496,0.11389601892395189,0.0,0.0,,
41.0,0.1596252417665202,0.06768109907455375,51.10784,51.10784,0.9971592150692714,2.335597636320837,0.11499244712990939,0.5323344395014816,0.3762053474052345,0.28546436634286276,0.26537467397244774,0.6903298149754954,0.23779435264559068,0.32032083926595156,0.33641795928947815,0.08101396256152713,0.711297579379135,0.02926829268292683,0.20451875282422052,0.43152090907096863,0.36764372786756094,0.23735731954605602,0.11389601892395189,0.006056198506758786,1.2986032341141254,0.004312940872966089,0.007547875408770276
42.0,0.16191793037523022,0.08661116237748477,51.10784,51.10784,0.0,2.62520957494538,0.11499244712990939,0.5432091560496124,0.38123744675816457,0.2870900363140221,0.2893685969701478,0.7087784720475456,0.24074816962139822,0.33845662068811283,0.33641795928947815,0.08101396256152713,0.711297579379135,0.02926829268292683,0.20451875282422052,0.43152090907096863,0.36764372786756094,0.23735731954605602,0.11389601892395189,0.0,0.0,,
43.0,0.15611736713324878,0.08426954509431855,51.10784,51.10784,0.0,2.810438384087156,0.11499244712990939,0.5341032005580141,0.36682104173398683,0.31733925394730944,0.3082297754674385,0.723047527347631,0.22873540555001298,0.3494400986491023,0.33641795928947815,0.08101396256152713,0.711297579379135,0.02926829268292683,0.20451875282422052,0.43152090907096863,0.36764372786756094,0.23735731954605602,0.11389601892395189,0.0,0.0,,
44.0,0.14905034246885102,0.07722130893723933,51.10784,51.10784,0.0,2.987038305754207,0.11499244712990939,0.541669100256635,0.36665909048376194,0.3133553814255967,0.32647186522435784,0.7365912384177021,0.22749858766345968,0.36329089949145105,0.33641795928947815,0.08101396256152713,0.711297579379135,0.02926829268292683,0.20451875282422052,0.43152090907096863,0.36764372786756094,0.23735731954605602,0.11389601892395189,0.0,0.0,,
45.0,0.16227314671550455,0.14465870684584797,54.7584,54.7584,0.9971592150692714,2.435324303880088,0.11499244712990939,0.5334953678882522,0.36759737606487675,0.294279459001703,0.27004652240697247,0.6932529198682545,0.2309569901188258,0.3264684510625833,0.33680768251332793,0.08106881687044729,0.7117791968179041,0.030293663060278208,0.20451875282422052,0.42301732301712036,0.3673735444586185,0.23722147760436568,0.11389601892395189,0.005717151076231783,1.2863301414763555,0.004200558392609315,0.007032829405580014
46.0,0.16130428064485478,0.0717807956187933,54.7584,54.7584,0.0,2.6700931602980633,0.11499244712990939,0.5404432275710479,0.37710886176540503,0.29742653081947557,0.2938739158697553,0.7130164493195974,0.2373002896493446,0.3392675706639619,0.33680768251332793,0.08106881687044729,0.7117791968179041,0.030293663060278208,0.20451875282422052,0.42301732301712036,0.3673735444586185,0.23722147760436568,0.11389601892395189,0.0,0.0,,
47.0,0.1535221961895475,0.06518820472486624,54.7584,54.7584,0.0,2.827354888392693,0.11499244712990939,0.5379349310157403,0.37435936106440176,0.3098774576476446,0.3103477111097538,0.7273399927677787,0.23432767634257132,0.35685931929260495,0.33680768251332793,0.08106881687044729,0.7117791968179041,0.030293663060278208,0.20451875282422052,0.42301732301712036,0.3673735444586185,0.23722147760436568,0.11389601892395189,0.0,0.0,,
48.0,0.14875388910157586,0.07176796230284013,54.7584,54.7584,0.0,2.995208183766599,0.11499244712990939,0.539285843848642,0.36657120320244446,0.3260195339488831,0.32811807083475714,0.7401241882836551,0.22722749165471684,0.36882301489738634,0.33680768251332793,0.08106881687044729,0.7117791968179041,0.030293663060278208,0.20451875282422052,0.42301732301712036,0.3673735444586185,0.23722147760436568,0.11389601892395189,0.0,0.0,,
49.0,0.1607845351236054,0.09747581721096812,58.40896,58.40896,0.9971592150692714,2.443017815329816,0.11499244712990939,0.5339004812876563,0.37314987072978106,0.2917649388738652,0.2708152950214306,0.6935728283558806,0.23528927432111352,0.32804122426067944,0.3387642173366259,0.08174695969422927,0.7177332488575524,0.014314115308151094,0.20451875282422052,0.43737152218818665,0.36504567087047607,0.23511856759802927,0.11389601892395189,0.0054910131974452315,1.2976649447227828,0.004012776596819536,0.006791462500444519
50.0,0.16062277274889603,0.07895646812964109,58.40896,58.40896,0.0,2.664833897762741,0.11499244712990939,0.5309920896628773,0.3684723930797293,0.311748599482522,0.29461992799073017,0.7186916067116875,0.23065258746461806,0.34787868496214036,0.3387642173366259,0.08174695969422927,0.7177332488575524,0.014314115308151094,0.20451875282422052,0.43737152218818665,0.36504567087047607,0.23511856759802927,0.11389601892395189,0.0,0.0,,
51.0,0.15442632344223342,0.07203648391128487,58.40896,58.40896,0.0,2.8138943271709618,0.11499244712990939,0.5462592343676905,0.36997968926960145,0.31153364050054994,0.3089882637493805,0.726547175605382,0.2307084518286828,0.35333535391528836,0.3387642173366259,0.08174695969422927,0.7177332488575524,0.014314115308151094,0.20451875282422052,0.43737152218818665,0.36504567087047607,0.23511856759802927,0.11389601892395189,0.0,0.0,,
52.0,0.15131040777677632,0.16768891041468292,58.40896,58.40896,0.0,3.0108987484583882,0.11499244712990939,0.5378064564208821,0.37299380332282167,0.3142681642159935,0.32846104660391007,0.7400284741478593,0.23302321036233203,0.36744509337431863,0.3387642173366259,0.08174695969422927,0.7177332488575524,0.014314115308151094,0.20451875282422052,0.43737152218818665,0.36504567087047607,0.23511856759802927,0.11389601892395189,0.0,0.0,,
53.0,0.16041919185039674,0.08619655583063171,62.05952,62.05952,0.9971592150692714,2.459019570301872,0.11499244712990939,0.5384805110552369,0.36974556087295846,0.2955478892564075,0.2726535899451727,0.6960318862735408,0.2321620975560387,0.33332002921812154,0.33750662422810207,0.08147564756047004,0.7153511451078123,0.0232722143864598,0.20450951154489178,0.44064369797706604,0.36622581897297185,0.2362596040059975,0.11389601892395189,0.0048978352701268355,1.2111430307850242,0.003510302436580333,0.006141879549731966
54.0,0.15977764630235863,0.10225153099341452,62.05952,62.05952,0.0,2.7028595749657818,0.11499244712990939,0.5333589075990435,0.3747515959195297,0.30410747737711435,0.29862365103194743,0.7161663137329634,0.23522195584791855,0.348208615655054,0.33750662422810207,0.08147564756047004,0.7153511451078123,0.0232722143864598,0.20450951154489178,0.44064369797706604,0.36622581897297185,0.2362596040059975,0.11389601892395189,0.0,0.0,,
55.0,0.1551051206810169,0.10912437645799575,62.05952,62.05952,0.0,2.883382444921866,0.11499244712990939,0.5398430808485755,0.3642980362976126,0.31953049366188335,0.31836832533879655,0.731918412662305,0.22635874403864636,0.3613909166513231,0.33750662422810207,0.08147564756047004,0.7153511451078123,0.0232722143864598,0.20450951154489178,0.44064369797706604,0.36622581897297185,0.2362596040059975,0.11389601892395189,0.0,0.0,,
56.0,0.14688256946954031,0.0718100351529245,62.05952,62.05952,0.0,3.0695036888347738,0.11499244712990939,0.5514767292778178,0.37014813159408627,0.3243848580693813,0.3363938780785593,0.7451442420439868,0.22986481147462567,0.3744523884128319,0.33750662422810207,0.08147564756047004,0.7153511451078123,0.0232722143864598,0.20450951154489178,0.44064369797706604,0.36622581897297185,0.2362596040059975,0.11389601892395189,0.0,0.0,,
57.0,0.1608313756793635,0.10292757144437567,65.71008,65.71008,0.9971592150692714,2.4917301465243087,0.11499244712990939,0.5421530554729466,0.3773250244426554,0.29124173525937724,0.27603036448167856,0.6990206769264816,0.23775776595544437,0.33112605812909773,0.3389272598136587,0.0814314251145944,0.7149628747688361,0.015789473684210527,0.2045649717514124,0.4535128176212311,0.36549536666714605,0.23559140394390754,0.11389601892395189,0.005109013046516767,1.3186310945311561,0.003485656013215165,0.006593868204545901
58.0,0.15937429033501654,0.08495633761800195,65.71008,65.71008,0.0,2.7524141377481492,0.11499244712990939,0.532890641547867,0.3718955617375515,0.3049422123593272,0.30366577364591746,0.7235079913593172,0.232939131953959,0.35753701517852704,0.3389272598136587,0.0814314251145944,0.7149628747688361,0.015789473684210527,0.2045649717514124,0.4535128176212311,0.36549536666714605,0.23559140394390754,0.11389601892395189,0.0,0.0,,
59.0,0.15552604285878038,0.09821694011513389,65.71008,65.71008,0.0,2.921254397977737,0.11499244712990939,0.534435890326117,0.3601733343178652,0.3284682573854041,0.3207408165219053,0.7363583144016528,0.22324996465234453,0.3674164174561013,0.3389272598136587,0.0814314251145944,0.7149628747688361,0.015789473684210527,0.2045649717514124,0.4535128176212311,0.36549536666714605,0.23559140394390754,0.11389601892395189,0.0,0.0,,
60.0,0.14748880578171303,0.11056353764344226,65.71008,65.71008,0.0,3.0546090364716596,0.11499244712990939,0.5442708735424586,0.3569479236967321,0.3367064774262617,0.33371008994368545,0.7463346753513619,0.2203686212908865,0.3749408269587166,0.3389272598136587,0.0814314251145944,0.7149628747688361,0.015789473684210527,0.2045649717514124,0.4535128176212311,0.36549536666714605,0.23559140394390754,0.11389601892395189,0.0,0.0,,
