round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_brier,fed_auroc,fed_auprc_lift,fed_f1,fed_auprc,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
15.0,0.6498306491056501,0.6548445217192984,32.4352,32.4352,0.4559241291901578,0.11354481369587109,0.541868546829453,0.21821031492198575,0.6656730900507681,2.0465258533037702,0.27220012584225,0.23078026928595516,0.34372576373307584,0.29611139545559895,0.5687122264639927,0.18043352084192696,1.584195150511819,0.21348061316501352,0.22512562814070353,0.5080311894416809,0.38426824851289026,0.2478880228944261,0.11389601892395189,0.010532844544117018,0.5779282643925399,0.010532844544117018,
16.0,0.6435001660140884,0.566012644119666,34.41664,34.41664,0.5412350858791136,0.11354481369587109,0.5635797642921693,0.20946056633508453,0.6793637548079803,2.229599596635633,0.2852057347066746,0.25055308513006874,0.33292848362577077,0.31339737963117437,0.5668286416036714,0.18036116911142558,1.583559906794041,0.21448663853727146,0.22696323195642304,0.5091987252235413,0.38389897175203347,0.24760810053149485,0.11389601892395189,0.006155279778957134,0.7000031480565667,,0.006155279778957134
17.0,0.6236086054477779,0.5333331907363441,36.39808,36.39808,0.5412350858791136,0.11354481369587109,0.5586473231990742,0.20564390060827736,0.690434391460003,2.3410430179599637,0.29589914568863573,0.2622034568923418,0.32798838082462745,0.3216610731317679,0.5833647780762483,0.19015000822388206,1.6695053086170184,0.22429078014184398,0.2404317958783121,0.5127507448196411,0.3848353053481429,0.24811367103085388,0.11389601892395189,0.0059891546783588205,0.700623590266332,,0.0059891546783588205
18.0,0.6021468964693433,0.6076913290994242,38.37952,38.37952,0.5412350858791136,0.11354481369587109,0.5681839350794798,0.20708092333160674,0.7053444747937824,2.5089430043723455,0.3051278679704788,0.2795476730202302,0.3324664765982987,0.333801897904349,0.6005253627180587,0.19944072034625665,1.751077186283594,0.25146510388918486,0.2631066068992399,0.5064079165458679,0.38323075860488265,0.24673818630770275,0.11389601892395189,0.007021680578424206,0.8525842907838523,,0.007021680578424206
19.0,0.587138964534524,0.7322782331818326,40.36096,40.36096,0.5412350858791136,0.11354481369587109,0.592502680516165,0.20906665804281457,0.7140994489330812,2.6707988275737007,0.3073100621673508,0.29650439058810946,0.3335129411298826,0.3458925993927421,0.5739188684972569,0.1842922354350632,1.6180744259210211,0.22201918684330746,0.23263638548425858,0.5104445815086365,0.38394291744905834,0.24757824944170942,0.11389601892395189,0.0071640520025203795,0.9121069808024913,,0.0071640520025203795
20.0,0.652180643132451,0.949937401768809,44.01152,44.01152,0.9971592150692714,0.11354481369587109,0.5547377809672077,0.2157999375881615,0.6663930685733257,2.075015501473596,0.2705026600578584,0.23422554215604632,0.33893616061234677,0.29742505579658285,0.5656115204770158,0.16577232051098628,1.4554707186181115,0.21250266695114145,0.21717579250720462,0.5008767247200012,0.3844289070926091,0.24824916356999766,0.11389601892395189,0.006537874193779479,1.245304336072877,0.009507502113792723,0.005202396215881723
21.0,0.6401226401828198,0.6465794841594309,45.99296,45.99296,0.5412350858791136,0.11354481369587109,0.560760395306895,0.2227030867175079,0.6815543908113296,2.23066120645816,0.2790138191438959,0.2506816689836512,0.352366812341478,0.3084456028689551,0.5877247211499274,0.1742902864712384,1.530257932787024,0.23642796144931072,0.24020068987143303,0.5023233294487,0.38232011161079,0.24658883081300548,0.11389601892395189,0.0052263863568464825,0.6984690589597449,,0.0052263863568464825
22.0,0.622858519714345,0.6062096796162451,47.9744,47.9744,0.5412350858791136,0.11354481369587109,0.5573527838468311,0.21535301403117815,0.695037963931368,2.4208617024056465,0.29426247838678515,0.2706226993542653,0.34358096423874024,0.32393954962863064,0.5581603462524249,0.1554843644517998,1.3651431008806054,0.21100407558354947,0.212877030162413,0.5005959272384644,0.38619888432253063,0.24965848391288856,0.11389601892395189,0.00676319555142736,0.9298432243522257,,0.00676319555142736
23.0,0.6074980935579896,0.6942034194001577,49.95584,49.95584,0.5412350858791136,0.11354481369587109,0.5402320801896632,0.20745234922739747,0.7090355305199705,2.538574245898566,0.3043301191002954,0.2826732900550579,0.3334261055033155,0.33327773218050194,0.6021792800620485,0.19080320125412792,1.675240303012933,0.250093411383734,0.25701574264202603,0.5036154389381409,0.38241010627273087,0.24637785914259774,0.11389601892395189,0.007593144719808849,1.0905662223231047,,0.007593144719808849
24.0,0.5851226345541409,0.8068214869875711,51.93728,51.93728,0.5412350858791136,0.11354481369587109,0.5731976625208498,0.19559840142271145,0.7206445965671667,2.7731687697909067,0.3154262331861289,0.30638108209923764,0.31646143828088663,0.35180639646221856,0.585592958331955,0.17515947895312745,1.5378893890056071,0.23057389537836465,0.2349197931857351,0.5027239918708801,0.3845734152314983,0.24821834379225924,0.11389601892395189,0.007455541620606305,1.1185681046918035,,0.007455541620606305
25.0,0.6496370991307974,1.0128734107720867,53.6064,53.6064,0.4559241291901578,0.11354481369587109,0.5354402619887664,0.21066011081890368,0.6711890974802243,2.1056940278875023,0.27751985981002486,0.23802618886055346,0.33389567200179804,0.29882330864175827,0.5930010753876187,0.1774571319621251,1.5580626402808058,0.23293086868255156,0.23997717220716222,0.5030620694160461,0.38388316078528983,0.2476771086075584,0.11389601892395189,0.008805841390669268,0.560185139067471,0.008805841390669268,
26.0,0.6418634534943323,0.7401166292921518,55.58784,55.58784,0.5412350858791136,0.11354481369587109,0.5673701247089699,0.21454237964892245,0.6888950242556539,2.3138393248065845,0.29135443409961825,0.26074196520540655,0.34349870948122824,0.3197600756971733,0.6061822037831176,0.1763336637871439,1.5481986592075838,0.2485587880412924,0.2504302925989673,0.5005665421485901,0.38127261546916985,0.24571252665279777,0.11389601892395189,0.005987576697334381,0.9314828463830054,,0.005987576697334381
27.0,0.6193877340131559,0.7191252106000519,57.56928,57.56928,0.5412350858791136,0.11354481369587109,0.5827423059395612,0.20423157826177613,0.7010363918690963,2.483218734799705,0.30244813866018777,0.2779309082430662,0.3265911776024739,0.329013890767622,0.5896105900104658,0.17010838653185123,1.49354111003153,0.23071317022384175,0.23239961657258493,0.5002459287643433,0.3841051930488821,0.2478326200058768,0.11389601892395189,0.006122465090319426,0.9823091959115118,,0.006122465090319426
28.0,0.6039632726341521,1.1826014812463617,59.55072,59.55072,0.5412350858791136,0.11354481369587109,0.5869817806338407,0.1975458640997245,0.7129697348438817,2.658974361919049,0.3104771622910582,0.2967194930517745,0.317523517806626,0.3451848157394516,0.6383142467048528,0.20829227734136882,1.8287933091010415,0.27947823840888547,0.28014518080387146,0.5006729960441589,0.3815294291699045,0.24511325106158652,0.11389601892395189,0.00679953892368644,1.1353888609446585,,0.00679953892368644
29.0,0.5803808959024305,0.912421775007069,61.53216,61.53216,0.5412350858791136,0.11354481369587109,0.5627940559866654,0.20109179174248334,0.7240779091269655,2.777355117506466,0.31646575609999866,0.30867742824991223,0.32424099274187873,0.34970315586228923,0.6193202248118824,0.2032537460893149,1.7845553164156418,0.25806451612903225,0.2678657459450779,0.5048589110374451,0.3846080566746724,0.24763853292884422,0.11389601892395189,0.007655351169742871,1.3274232716066763,,0.007655351169742871
30.0,0.6437918240958906,1.1160513669408445,65.18272,65.18272,0.9971592150692714,0.11354481369587109,0.569729436507818,0.21572068866213814,0.6745501180986038,2.155657464820078,0.2756758392095488,0.24412564045585983,0.3400396897276059,0.30093689698807047,0.6377581553992586,0.21011315201832148,1.8447804761166722,0.2788883471477328,0.2814625850340136,0.5023258924484253,0.38238517841573294,0.24590016986761462,0.11389601892395189,0.0060130666092155435,1.4914233550662175,0.00826631041159577,0.005157210099128422
31.0,0.6402520069633909,0.9904464744895118,67.16416,67.16416,0.5412350858791136,0.11354481369587109,0.5635729419013105,0.21587617332441147,0.6914262113615842,2.3548385938215968,0.28873697508814117,0.26536827158724674,0.34529535210440976,0.3162525810527468,0.6455265672144369,0.21298321241680113,1.8699794288596647,0.2756735650136665,0.27993099482461187,0.49775105714797974,0.38096608162208256,0.24469906181636952,0.11389601892395189,0.0042646765699861505,0.7809193299617618,,0.0042646765699861505
32.0,0.6208136489742169,0.798077780385019,69.1456,69.1456,0.5412350858791136,0.11354481369587109,0.5889060098100135,0.21083707856973952,0.705579493164061,2.52990970902929,0.3034490544800436,0.282839038033352,0.3381840549897091,0.33258349994089415,0.6320999715428632,0.21161950464927154,1.8580061590262378,0.27477367262050406,0.27904344134710624,0.5020884275436401,0.383276320318552,0.24657905890871099,0.11389601892395189,0.004890527636687358,0.917105107801035,,0.004890527636687358
33.0,0.6005524016981445,0.9349880068389291,71.12704,71.12704,0.5412350858791136,0.11354481369587109,0.5757617515146971,0.20156331448312434,0.7177022243748861,2.7264052852634677,0.30920135648477937,0.30372272622323276,0.32509113823091573,0.34730546304175175,0.6199247946495563,0.20585257660751416,1.8073728875893498,0.2634687236350488,0.26985645933014357,0.5065586566925049,0.3842145424795364,0.24737322716724788,0.11389601892395189,0.0055689986060138315,1.0778663924429566,,0.0055689986060138315
34.0,0.5774830281413055,1.1843007715479836,73.10848,73.10848,0.5412350858791136,0.11354481369587109,0.6108729020398851,0.2067609959757583,0.729343875537135,2.860580071298184,0.31566055082179395,0.3176489717287831,0.3339460357742981,0.3596455853300541,0.6065865094698916,0.1999862998635615,1.7558673406933731,0.2503760268425315,0.2626753975678204,0.5061054825782776,0.38459625093666566,0.247749881852723,0.11389601892395189,0.006846080168876725,1.371599813341163,,0.006846080168876725
35.0,0.6455415963255927,1.2648093738283124,74.7776,74.7776,0.4559241291901578,0.11354481369587109,0.5504027145641808,0.21939493081929223,0.6807956484095269,2.204592686295271,0.27905409930497754,0.24999391407503488,0.3477256636500821,0.30548309433194093,0.6089682322676623,0.19961992404184375,1.7526505836444513,0.25504138011423244,0.26449491930663477,0.5030152797698975,0.3844290636489229,0.24762808366977956,0.11389601892395189,0.006975964810181969,0.5128963212482631,0.006975964810181969,
36.0,0.6444463396599034,1.1311198572731747,76.75904,76.75904,0.5412350858791136,0.11354481369587109,0.5490017002682913,0.20346812461084438,0.6964561215098598,2.400446833417632,0.2958002651686999,0.2703634215388491,0.32628221505835986,0.3234316637713812,0.6060043780519325,0.19740384985979242,1.7331935894229853,0.2511842865395725,0.2595952547103978,0.5045474767684937,0.3845227074791701,0.24779966624607316,0.11389601892395189,0.004591015962142728,0.9471171328332275,,0.004591015962142728
37.0,0.6161240786364546,1.0899812012476788,78.74048,78.74048,0.5412350858791136,0.11354481369587109,0.5763225402956883,0.20566311013190244,0.710619980068813,2.5850559164144045,0.3056425602438052,0.28984695115032766,0.33156098971649345,0.33891539492006145,0.5965625846931125,0.18707452866662427,1.642502788368165,0.232639207412164,0.24145415084102004,0.5042005777359009,0.3862773449532285,0.24931725266204852,0.11389601892395189,0.004360204390043145,0.9231700986856595,,0.004360204390043145
38.0,0.5939032444919919,1.1623312888549688,80.72192,80.72192,0.5412350858791136,0.11354481369587109,0.5473102356165587,0.19816571878623518,0.7237120713779162,2.7421573405129513,0.3198146708777149,0.3068458955009075,0.3218844499557878,0.34583777371366925,0.6182422771050463,0.2014008718948911,1.7682871956162576,0.2594124509491993,0.26612450925406617,0.5037954449653625,0.38489499534404575,0.2479523614218786,0.11389601892395189,0.005030633995023288,1.095666684792377,,0.005030633995023288
39.0,0.5808875745879554,1.490481377086423,82.70336,82.70336,0.5412350858791136,0.11354481369587109,0.5862308430137471,0.19767371039164983,0.7355148728104562,2.943045461299167,0.31686997516355964,0.3259859364946916,0.3186767014766813,0.3570906069493207,0.6161119574740243,0.19709350971709003,1.7304688221691833,0.24901960784313726,0.25919622987302005,0.5037791132926941,0.3854808707312001,0.24847294830864047,0.11389601892395189,0.005385641113357649,1.2151643461547792,,0.005385641113357649
40.0,0.6470191287619095,1.6441180167334508,86.35392,86.35392,0.9971592150692714,0.11354481369587109,0.5770326258571516,0.2244495346286306,0.6785817785557645,2.208922124490635,0.2736322401146267,0.2507954919609177,0.35114501158177874,0.3040836593745826,0.6176973673609543,0.20496614440745808,1.7995900677117918,0.2541624874623872,0.26789751318764127,0.5089555382728577,0.3855605282411043,0.2483499038032169,0.11389601892395189,0.004565563621879959,1.4192208170425147,0.006680065559569827,0.003850523012225672
41.0,0.6396577519492446,1.1219426099889849,88.33536,88.33536,0.5412350858791136,0.11354481369587109,0.5581969109411686,0.21547961909155344,0.6963269850280566,2.3843132640654487,0.29139743959855635,0.26881213363564427,0.34414230693930764,0.32040029443088086,0.6222857230057904,0.21078589516025287,1.8506871192837224,0.26235864297253636,0.27307206068268014,0.5079808235168457,0.3847513265329912,0.24760570856174963,0.11389601892395189,0.003878771106236025,0.9156519419047982,,0.003878771106236025
42.0,0.6161976960485447,0.928535747901998,90.3168,90.3168,0.5412350858791136,0.11354481369587109,0.5800016572640802,0.21042982150529785,0.7112977377957473,2.592691847358282,0.2980127694851489,0.2907951519631585,0.3392019838991332,0.33817403731798074,0.6275278674380329,0.20963290265017903,1.8405639163749037,0.2635723166183174,0.273197542838668,0.5062878727912903,0.3854513773231059,0.24817328392858481,0.11389601892395189,0.003939233041990258,0.9497908533085138,,0.003939233041990258
43.0,0.6003595849147298,1.5406815304566577,92.29824,92.29824,0.5412350858791136,0.11354481369587109,0.5917231887372628,0.19955128828010746,0.723658551203317,2.7796252022623067,0.3090938818102942,0.31002789982289236,0.3214131511138737,0.3507409269199305,0.6292924709463878,0.20938972991690114,1.8384288748205517,0.27140335392762577,0.2765115841024675,0.5084884762763977,0.38509565221476777,0.24786954594856775,0.11389601892395189,0.004583614796235277,1.1391019148286432,,0.004583614796235277
44.0,0.5761675219981519,1.3337589502103735,94.27968,94.27968,0.5412350858791136,0.11354481369587109,0.6069663326815896,0.20242996184510156,0.7354252119665452,2.9088348021673873,0.3212608242920947,0.3215962602452214,0.3253465323354724,0.35849783784157396,0.6148025225803541,0.20255319028632024,1.7784044798050802,0.23784679089026914,0.2626548672566371,0.510692834854126,0.3893940952606077,0.25120181626262705,0.11389601892395189,0.0052217523508984905,1.3460820335894823,,0.0052217523508984905
45.0,0.6481025366694098,1.673165066374784,95.9488,95.9488,0.4559241291901578,0.11354481369587109,0.5356935448982085,0.20692999944210208,0.6832680506771823,2.2481370339189772,0.28586062467249496,0.25489460965424726,0.32731251597234723,0.30663642736045515,0.6118079347573079,0.20298087270711906,1.7821595050012145,0.23599119688505163,0.2636825277412075,0.5110443234443665,0.3888704483450506,0.25085575918745917,0.11389601892395189,0.006068164810351344,0.5106885796412826,0.006068164810351344,
46.0,0.6370352007693649,1.4168271535866785,97.93024,97.93024,0.5412350858791136,0.11354481369587109,0.5797539563682624,0.21530424013893615,0.6982846450440965,2.4485112863947647,0.28941705941148405,0.27620384180102925,0.343713257401058,0.32481298681589504,0.6129004147292615,0.1996841448515852,1.753214438380975,0.23812873724938446,0.26103065005052206,0.5075140595436096,0.38756151712530545,0.25005615818495963,0.11389601892395189,0.0036471847942834167,0.9672802917193621,,0.0036471847942834167
47.0,0.6129493313514324,1.266116019161567,99.91168,99.91168,0.5412350858791136,0.11354481369587109,0.5967944350022323,0.20907688252888157,0.7160807652129962,2.6233862033081348,0.30565591874250847,0.2948492911336059,0.33598741374728214,0.33972976607149297,0.6211370214900327,0.20653776397134588,1.813388790254826,0.2530012898104971,0.27212149387881607,0.5058746933937073,0.38650909432935765,0.24913340779612958,0.11389601892395189,0.003524159396357328,0.9574003120651469,,0.003524159396357328
48.0,0.5923424090784111,1.294764365208097,101.89312,101.89312,0.5412350858791136,0.11354481369587109,0.590827081329963,0.21033165643373672,0.7288032512971482,2.7535592161027647,0.30952737667999003,0.3077435451059604,0.3374800898026463,0.35066720719313194,0.6158129667862696,0.20395510537474792,1.7907132075523051,0.23982398239823982,0.26525291152442204,0.5090198516845703,0.38858034176635436,0.2506951293791209,0.11389601892395189,0.003952304117525091,1.1030220177490264,,0.003952304117525091
49.0,0.5725273915463331,1.6089423472003301,103.87456,103.87456,0.5412350858791136,0.11354481369587109,0.5821398297364168,0.18908816494793376,0.7418384945298774,2.953490474677374,0.329087131557662,0.32817467102601583,0.30663382178589266,0.364692237820334,0.5910733039077135,0.1863463075293651,1.636109051834271,0.22050670222471752,0.23756235674801132,0.5080040693283081,0.3907298408818057,0.2526500726725737,0.11389601892395189,0.004411542450315373,1.2758547394769266,,0.004411542450315373
50.0,0.6445715142044289,1.939309842374548,107.52512,107.52512,0.9971592150692714,0.11354481369587109,0.5877875220762098,0.22390871879112265,0.6844070841601023,2.282174650623557,0.28044673922187674,0.259477439106371,0.3539342630219862,0.3096756049283504,0.607070491625776,0.1897042773286741,1.6655918189321368,0.22511061946902655,0.2472142446869615,0.5068637728691101,0.3907332074777776,0.2527039979301443,0.11389601892395189,0.0035895564839194287,1.3859517682576552,0.005407354656937004,0.0030388323085423024
51.0,0.6385192456906106,1.876623741425632,109.50656,109.50656,0.5412350858791136,0.11354481369587109,0.5428213862381492,0.20572254525574696,0.7034681455769387,2.468888870493887,0.30020112918109965,0.27877732694903024,0.3306327883767533,0.325837682929379,0.5995634974398365,0.18265573692329826,1.6037060702293473,0.2227882960413081,0.2407324698526128,0.5063551068305969,0.3901782232334872,0.2524401120414039,0.11389601892395189,0.002682624474758153,0.8037382260663435,,0.002682624474758153
52.0,0.6135544169066617,1.2398022962869522,111.488,111.488,0.5412350858791136,0.11354481369587109,0.6093292007070832,0.21233625107272006,0.7169946304143522,2.6735790487865043,0.30412783815854155,0.2999369303215321,0.33982533536577536,0.34561064036040356,0.6082194566800204,0.19472009094530207,1.7096303521839182,0.22881926269348687,0.25159716575676616,0.5057641267776489,0.389519216146567,0.25168668401743116,0.11389601892395189,0.0029794951503605426,0.9098341796780005,,0.0029794951503605426
53.0,0.5939851089487528,2.2464293907118025,113.46944,113.46944,0.5412350858791136,0.11354481369587109,0.5892885756291532,0.2019064511822548,0.7309231269455313,2.8136909469254703,0.31612710108318093,0.3134969423817873,0.3249048011067276,0.3527105783307992,0.5864655091621289,0.17613329157403695,1.546439403572488,0.22157982221579822,0.23462897526501764,0.5046655535697937,0.38974837049623634,0.25211133534851066,0.11389601892395189,0.0033008695396152627,1.0349471077788621,,0.0033008695396152627
54.0,0.5750231724365162,2.0240291622328326,115.45088,115.45088,0.5412350858791136,0.11354481369587109,0.6126269088328364,0.2116314597483448,0.7436358918944967,3.0095643719407623,0.3198029992907222,0.33387689352739486,0.3422256729213179,0.3679817863658496,0.6051129402968869,0.18814236923301497,1.6518783624793523,0.22445028350159038,0.24393828067597356,0.5058665871620178,0.39079953800078593,0.25269360257589846,0.11389601892395189,0.0033471395781033237,1.0770691400393844,,0.0033471395781033237
55.0,0.6495029874785491,1.9631266201824527,117.12,117.12,0.4559241291901578,0.11354481369587109,0.5932903329673909,0.20926158761304725,0.690361791183154,2.331208358147657,0.2887175088344546,0.26529833765929955,0.3305541539200359,0.3162139050833352,0.5944740045385845,0.18257601529052214,1.6030061192255345,0.2218084005793503,0.23803794539565015,0.5044000744819641,0.390907862638934,0.2528428124365392,0.11389601892395189,0.005042222809972328,0.48233469133265316,0.005042222809972328,
56.0,0.6462834141352756,2.122817711467859,119.10144,119.10144,0.5412350858791136,0.11354481369587109,0.5549007795904908,0.2066544558741109,0.7069053881273571,2.5441953120624534,0.29466675137908743,0.28770651822004223,0.3296126788174618,0.3338516883974129,0.5830087250314226,0.1763558802139532,1.5483937180605551,0.21543429124959637,0.2302262443438914,0.5053829550743103,0.3923695969877993,0.25403420747481814,0.11389601892395189,0.0029460018785256894,0.967313124681823,,0.0029460018785256894
57.0,0.6163271671138305,1.5211390571399703,121.08288,121.08288,0.5412350858791136,0.11354481369587109,0.5898591884470958,0.21573963863457363,0.7209894486868427,2.7189443903514308,0.30530026478847405,0.3042254860023062,0.3479398313472566,0.34413233831570866,0.6015614078055281,0.1870989900191024,1.642717557529627,0.22245623272344348,0.24110472734603366,0.5062311291694641,0.39179282997723547,0.2534270378638807,0.11389601892395189,0.0030576724480532998,1.0257402502465993,,0.0030576724480532998
58.0,0.5902430474880405,1.3950107690607476,123.06432,123.06432,0.5412350858791136,0.11354481369587109,0.5885381414128275,0.1969579098827036,0.7366970670896965,2.9426770232601545,0.3199185084090496,0.3268000498490846,0.31936556914501457,0.3555008585204306,0.5683570895291441,0.16227143543993516,1.424733164275772,0.21578878577963664,0.21897098268714948,0.5035732388496399,0.39239990302778294,0.25418676069474866,0.11389601892395189,0.003269369851464036,1.1208213164936751,,0.003269369851464036
59.0,0.5695370964690218,1.7852640416704517,125.04576,125.04576,0.5412350858791136,0.11354481369587109,0.597962764398479,0.18870232798369185,0.7490149692303397,3.0836362699717488,0.32964516754350154,0.3414907288815111,0.3064688514687641,0.3687375427263594,0.5656891890338474,0.16493423943671165,1.4481124186336827,0.214660051708476,0.21925795053003533,0.5038771629333496,0.3916378844197716,0.25352132687101303,0.11389601892395189,0.003461651823357291,1.2245242020580918,,0.003461651823357291
