round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc_lift,fed_f1_best,fed_prevalence,fed_ece,fed_auprc,fed_brier,fed_f1,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
24.0,0.6591022716819948,0.3178425938605503,2.1006,87.86304,1.0,0.6525666271285532,1.9742538315147116,0.2835702153120955,0.11331444759206798,0.34551072430603147,0.2217128430340898,0.21571700406182193,0.2613117375606907,0.49272663625936897,0.6622327236592153,0.21541802268784827,1.891356912410454,0.2832803927230725,0.283940620782726,0.49241724610328674,0.3448276037214459,0.21576601954838234,0.11389601892395189,0.0031714547937578045,0.2586918824049462,0.0014411343224224062,0.006479442534983219,0.0008479783450559076
25.0,0.6599048461696565,0.2490053906891621,2.188125,91.524,1.0,0.6525484697536641,1.9737024691619636,0.28382163178600317,0.11331444759206798,0.3439707617340202,0.221660822829689,0.21471159745580531,0.2618038555851324,0.492221282068423,0.6622423616381532,0.21541950095032963,1.891369891463588,0.28246799942470874,0.28402366863905326,0.4919250011444092,0.343385209011392,0.21476465763228006,0.11389601892395189,0.001409208686855123,0.12044898705244123,0.00029507215342235187,0.0035829533766882,0.0008059203004704715
26.0,0.6592538333832714,0.2570618244795712,2.27565,95.18496,1.0,0.6526146446128647,1.9744246210883263,0.2843102024562033,0.11331444759206798,0.34548370759555447,0.2217379354620514,0.21568153819140926,0.26028353913325103,0.4927064787245863,0.6622173505808313,0.21541560990824365,1.8913357283547914,0.2842268186295202,0.28502824858757064,0.5002046227455139,0.34479408408844436,0.2157424183815086,0.11389601892395189,0.002092791207931021,0.18708128386060707,0.0010669146971397938,0.004115899812413601,0.0012090215862742395
27.0,0.6595377081953288,0.27624467899612803,2.363175,98.84592,1.0,0.6526344782180011,1.9742753512259572,0.28494512046524956,0.11331444759206798,0.3449818002809922,0.22173822979604868,0.21537547463558093,0.26081966462924655,0.49315449793945887,0.6622056544918078,0.2154000046818334,1.8911987154323233,0.28454365640011303,0.28518989128900185,0.4999723434448242,0.34435586273187213,0.21544298733917897,0.11389601892395189,0.001813761133983758,0.16945804770148243,0.00012621220630354175,0.00523581279505387,0.0010690165599931464
28.0,0.6639625910966874,0.46988367991312224,2.4507,102.50688,1.0,0.6526464116801093,1.973477014144443,0.2847438008133558,0.11331444759206798,0.3463002845687163,0.2216656883037599,0.2162820228908378,0.26065917678037004,0.4932692852848013,0.6622211530647091,0.21539522872505806,1.8911567828272995,0.28419431611367774,0.2846230018390154,0.5006098747253418,0.34567279478847146,0.21635703299377185,0.11389601892395189,0.0016870012973962962,0.16466940758436976,8.521715059000463e-05,0.005021899062655268,0.0012255836481620663
29.0,0.656462840008082,0.2859652777993629,2.538225,106.16784,1.0,0.6527080609518972,1.9746549711642287,0.285145068841177,0.11331444759206798,0.3460672020424377,0.22177245890705324,0.21609283388592143,0.2599574479870552,0.49404211112790264,0.6622344554835558,0.21546670356276637,1.8917843274806032,0.28365050701486316,0.2846590909090909,0.5015119314193726,0.34537449060319636,0.21616356923081986,0.11389601892395189,0.001938526142847328,0.19638625126208353,0.0004920605143773342,0.005020618447641734,0.0011200549730321675
30.0,0.6550359968162263,0.32794233595006955,2.62575,109.8288,1.0,0.6527599339641474,1.9752082711048549,0.2849696979720549,0.11331444759206798,0.34703405983875035,0.22182391246934438,0.2167859446835078,0.25920495545260036,0.4977390247412662,0.6622314561645893,0.21549228978096452,1.892008972893497,0.2839506172839506,0.28483920367534454,0.5008566975593567,0.34635765287691217,0.2168524935337263,0.11389601892395189,0.00353159250521323,0.3708439716210705,0.0014408455996727223,0.008115535862044302,0.0010898104405078558
31.0,0.6581616797381682,0.31702319731422085,2.713275,113.48976,1.0,0.6527469330622182,1.9751920482979566,0.2843952129519029,0.11331444759206798,0.3472202481771739,0.22181932750690952,0.21697240769412518,0.2602005720591672,0.49525630073724464,0.662229962779832,0.21573604992363243,1.8941491718659536,0.2841256602724493,0.2849269771286856,0.49949610233306885,0.346594676833621,0.2170337818256868,0.11389601892395189,0.0008786203171945658,0.0957585618803023,8.55231086193777e-05,0.0026556008802860387,0.0016612881842023334
32.0,0.6606502430993231,0.3274658939086231,2.8008,117.15072,1.0,0.652742849308556,1.9752219839838514,0.2845915523858387,0.11331444759206798,0.34451067339784885,0.22182909007660795,0.21505533993926929,0.26005683054571954,0.4936394158515084,0.6622104483823732,0.21573685578184693,1.8941562472512226,0.28398195149464184,0.28464527270110807,0.5013210773468018,0.34384016898805253,0.21511954940801972,0.11389601892395189,0.0012501149702192848,0.141064619017925,0.00016579925418409882,0.0037542210854253706,0.0011891837563021699
33.0,0.6602204747485867,0.33610843479136754,2.888325,120.81168,1.0,0.6527319544761615,1.9752096646818362,0.2843987135420839,0.11331444759206798,0.3438140416449258,0.22182565576043586,0.21457641782585504,0.2609004767941831,0.49308524945452414,0.6622061941182327,0.21574854164496404,1.8942588484064473,0.28365384615384615,0.28523395909218263,0.49945950508117676,0.343147183644753,0.21464221054772922,0.11389601892395189,0.001029347645539403,0.12044072994012822,0.0006053758944438125,0.002018965294011392,0.0012253735249872911
