round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_brier,fed_auprc_lift,fed_auroc,fed_f1_best,fed_prevalence,fed_f1_best_threshold,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
32.0,0.6407272998048201,1.0960483651559016,65.71008,65.71008,0.0,0.31891708929032603,0.29428798547438845,0.2024063845212663,2.5750913433500586,0.7148204785890302,0.3433365234355435,0.11492950654582076,0.5782855099155252,0.31096425650299997,0.5427047050253878,0.1237410414463178,1.0864386886862079,0.0,0.2194628609956175,0.47383010387420654,0.36214890492761,0.23188734113410694,0.11389601892395189,0.0,0.0,,
33.0,0.6316978601667843,0.9221295839722602,69.36064,69.36064,0.9971592150692714,0.33332195739244924,0.27051564565775604,0.21070539129799848,2.3453568924714068,0.6963715737523288,0.3285524593501199,0.11492950654582076,0.5626677018829432,0.29679300172194184,0.532749074364989,0.1242761618168315,1.0911370124342135,0.0008833922261484099,0.21551348999129677,0.4751640260219574,0.3637152222584715,0.2330838548124891,0.11389601892395189,0.005414355386320756,1.6229537993203849,0.003511862985413507,0.00725502463544144
34.0,0.6315819790478987,0.9695510165136334,69.36064,69.36064,0.0,0.31426882174646015,0.2966263891633786,0.19661368792456405,2.5938152415750206,0.7198474194142143,0.35400562226738164,0.11492950654582076,0.5462178678288382,0.3225632772501655,0.532749074364989,0.1242761618168315,1.0911370124342135,0.0008833922261484099,0.21551348999129677,0.4751640260219574,0.3637152222584715,0.2330838548124891,0.11389601892395189,0.0,0.0,,
35.0,0.6309232016372117,0.8924319745588551,73.0112,73.0112,0.9971592150692714,0.33941814730793596,0.2729559329487356,0.21431988452785677,2.369321448499694,0.6990733027849255,0.33160689464509774,0.11492950654582076,0.5797406135076303,0.2965750618468513,0.4951796802891634,0.11101623672140687,0.9747156904187507,0.0,0.21101922885324298,0.46927410364151,0.3616721739457114,0.23168564159273491,0.11389601892395189,0.005065299769669614,1.59278593538329,0.0032844456037549067,0.006812188194281046
36.0,0.6332839635045322,0.9951642642876865,73.0112,73.0112,0.0,0.3399224928482039,0.3043052234301244,0.2127131707460514,2.6593431982372353,0.7251251994421274,0.3549308725128384,0.11492950654582076,0.5775851042451635,0.3158894669369728,0.4951796802891634,0.11101623672140687,0.9747156904187507,0.0,0.21101922885324298,0.46927410364151,0.3616721739457114,0.23168564159273491,0.11389601892395189,0.0,0.0,,
37.0,0.6289789318830905,0.8684135030571556,76.66176,76.66176,0.9971592150692714,0.3269916497011074,0.27690463597246623,0.2051658229804342,2.4029305581479012,0.7014702004415306,0.3383403581882753,0.11492950654582076,0.5694834148175526,0.3057860756916413,0.4224548419273569,0.09562459703497864,0.8395780461723333,0.0008833922261484099,0.2052150045745654,0.46665942668914795,0.36430996100239826,0.23387928748350675,0.11389601892395189,0.004745891544464782,1.5597083827015013,0.003154088636114617,0.006332679680676499
38.0,0.6248130251502236,0.932932243015574,76.66176,76.66176,0.0,0.3426700875768441,0.30689864323501614,0.2149214711791549,2.682578159218686,0.7262474861250503,0.35690369762563606,0.11492950654582076,0.5924240777687304,0.31235676320308037,0.4224548419273569,0.09562459703497864,0.8395780461723333,0.0008833922261484099,0.2052150045745654,0.46665942668914795,0.36430996100239826,0.23387928748350675,0.11389601892395189,0.0,0.0,,
39.0,0.6304029644933807,0.9698732438127896,80.31232,80.31232,0.9971592150692714,0.3417296701876216,0.2803639221082084,0.21435653049228462,2.431329133808907,0.7043555001892807,0.33877367375892437,0.11492950654582076,0.5737834511679285,0.3008124070544445,0.41122870477259166,0.09370356766962912,0.8227115271886261,0.00176522506619594,0.20498058030614574,0.4696839153766632,0.3661104444843923,0.23526161813773783,0.11389601892395189,0.00459253665733038,1.572793297818862,0.0028436523725381877,0.006362664426985575
40.0,0.6339462180572174,1.0130306066025911,80.31232,80.31232,0.0,0.3325872901720382,0.3094450882203255,0.2069657694457028,2.705494068857305,0.7295730873109096,0.35708789318679013,0.11492950654582076,0.5671035971394988,0.3175696318023747,0.41122870477259166,0.09370356766962912,0.8227115271886261,0.00176522506619594,0.20498058030614574,0.4696839153766632,0.3661104444843923,0.23526161813773783,0.11389601892395189,0.0,0.0,,
41.0,0.6328346690136939,0.9892122652006968,83.96288,83.96288,0.9971592150692714,0.33676018409690894,0.2823531537646819,0.21171640649315676,2.4463018439772406,0.7044122186098666,0.3349480764437193,0.11492950654582076,0.5614193830909235,0.30312556880121666,0.4160195458212861,0.095130706177077,0.8352417149944069,0.0008830022075055188,0.20554009035732212,0.4645455777645111,0.36444857700660993,0.23403011950355615,0.11389601892395189,0.004242620465942759,1.51879425579682,0.0026250250254220542,0.005897157061619653
42.0,0.6317530878191265,1.1074284574258206,83.96288,83.96288,0.0,0.3375446788308318,0.3081001087177265,0.21146453250347857,2.6899783392458008,0.7310116140849696,0.35724233381967346,0.11492950654582076,0.5728515982946751,0.31872279145161986,0.4160195458212861,0.095130706177077,0.8352417149944069,0.0008830022075055188,0.20554009035732212,0.4645455777645111,0.36444857700660993,0.23403011950355615,0.11389601892395189,0.0,0.0,,
43.0,0.6311620030563855,1.1589659316327379,87.61344,87.61344,0.9971592150692714,0.3335619682738421,0.28452349465468535,0.20994403163177094,2.4656669621872513,0.706517365347835,0.3399909177302291,0.11492950654582076,0.5606433220586597,0.301299019668934,0.43921064400322685,0.09963327376808974,0.8747739798931397,0.0008830022075055188,0.20637599624941397,0.4698285162448883,0.36386825497301967,0.23349155300724367,0.11389601892395189,0.004331357291416866,1.6164186747046188,0.002615579277235852,0.00610622950396993
44.0,0.6364725385470764,1.222691425264393,87.61344,87.61344,0.0,0.31942278499936194,0.3051717261424941,0.20048411433274252,2.6614522592796375,0.7293129980319829,0.3527256008775292,0.11492950654582076,0.561540403736292,0.3239964961606077,0.43921064400322685,0.09963327376808974,0.8747739798931397,0.0008830022075055188,0.20637599624941397,0.4698285162448883,0.36386825497301967,0.23349155300724367,0.11389601892395189,0.0,0.0,,
45.0,0.6362790970347881,1.3260489889735536,91.264,91.264,0.9971592150692714,0.32110216071106024,0.28497104878780405,0.20209978425882,2.473243584688429,0.7081409433541278,0.3378563937811018,0.11492950654582076,0.5640169948148134,0.30664813768160765,0.4493707177819557,0.10124557631417669,0.8889298965030387,0.0008833922261484099,0.207001233279575,0.46904805302619934,0.3626919977152808,0.23258538908332088,0.11389601892395189,0.0040433595808595,1.571987581322901,0.0024594934471811624,0.005695884955910084
46.0,0.6372069694346263,1.386118738561175,91.264,91.264,0.0,0.346900600177142,0.3154573288115882,0.2173348808608947,2.7514592593428455,0.7327638491169022,0.36182805693924047,0.11492950654582076,0.5883170866425274,0.31257298634046643,0.4493707177819557,0.10124557631417669,0.8889298965030387,0.0008833922261484099,0.207001233279575,0.46904805302619934,0.3626919977152808,0.23258538908332088,0.11389601892395189,0.0,0.0,,
47.0,0.6395330044336024,1.412130573809303,94.91456,94.91456,0.9971592150692714,0.3458860001921506,0.28915720463591876,0.2173632045631293,2.508914355061741,0.7091210539300234,0.3399042531870461,0.11492950654582076,0.5865148582457296,0.2948818093833368,0.46293136669703805,0.10580966035782363,0.9290022720501978,0.0008833922261484099,0.2077290076335878,0.47166773676872253,0.36310083030112417,0.23281978355497474,0.11389601892395189,0.003895008193736013,1.5745437792502344,0.002352414249354397,0.00552070091932798
48.0,0.6320314653826755,1.04832345264838,94.91456,94.91456,0.0,0.32860028775834305,0.314704679194382,0.20443192260500506,2.7516439471444354,0.7360218276427859,0.35507971412405387,0.11492950654582076,0.6053632559294158,0.32961669591872017,0.46293136669703805,0.10580966035782363,0.9290022720501978,0.0008833922261484099,0.2077290076335878,0.47166773676872253,0.36310083030112417,0.23281978355497474,0.11389601892395189,0.0,0.0,,
49.0,0.635961001531209,1.1726854636794983,98.56512,98.56512,0.9971592150692714,0.33042641553753405,0.2908702067343433,0.20722088748571643,2.5235734483253003,0.7113628774114829,0.34368494273141975,0.11492950654582076,0.5704679682021744,0.30533893953935615,0.5357973863909429,0.13286443667077613,1.166541534340102,0.0008833922261484099,0.2158523344191097,0.4745333790779114,0.3622827491133759,0.2320164657783771,0.11389601892395189,0.0036031580333679846,1.5134935105452314,0.002168758512278093,0.005129651282077141
50.0,0.6332472606247097,1.2675717022403867,98.56512,98.56512,0.0,0.3227824181778665,0.32053047570762555,0.20078923836371904,2.794961945683842,0.7392954906735334,0.3632977761960727,0.11492950654582076,0.5798980611163563,0.32951926134168175,0.5357973863909429,0.13286443667077613,1.166541534340102,0.0008833922261484099,0.2158523344191097,0.4745333790779114,0.3622827491133759,0.2320164657783771,0.11389601892395189,0.0,0.0,,
51.0,0.6337587188136464,1.3770506641593665,102.21568,102.21568,0.9971592150692714,0.3413585972859257,0.289950240334645,0.21592655255635834,2.5163521897061516,0.7098746952074697,0.34199718340380886,0.11492950654582076,0.5854131919027035,0.30041648492372525,0.4835947919574479,0.10763667633322468,0.9450433592862754,0.0008833922261484099,0.20808120242045677,0.47426751255989075,0.36563930050572824,0.23462880057788654,0.11389601892395189,0.0034676099712126376,1.509762501111254,0.002072008013203652,0.004963965471572405
52.0,0.6353930678655054,1.7175867912233962,102.21568,102.21568,0.0,0.3334819788101454,0.3192472447064691,0.20652506469237647,2.784004405334494,0.7379159705073254,0.3657603940811965,0.11492950654582076,0.5764811199218455,0.3186491084988496,0.4835947919574479,0.10763667633322468,0.9450433592862754,0.0008833922261484099,0.20808120242045677,0.47426751255989075,0.36563930050572824,0.23462880057788654,0.11389601892395189,0.0,0.0,,
53.0,0.6332305042791749,1.3422603967192448,105.86624,105.86624,0.9971592150692714,0.33397376344599156,0.29147823505416137,0.2125170084727072,2.527575576123367,0.7114482608261878,0.34424780471253175,0.11492950654582076,0.5972405375550761,0.3015939597132345,0.46053031774358455,0.10432058752063582,0.9159283046608542,0.0008830022075055188,0.20559278946152068,0.47075703740119934,0.3670755462477531,0.23574691939006412,0.11389601892395189,0.00336989280362151,1.520918608410284,0.0018902373924281042,0.004964534547596934
54.0,0.6303999595489066,1.6005817507222204,105.86624,105.86624,0.0,0.33958164879868347,0.32158536446795827,0.2112482519801581,2.8111581578923905,0.7394175002935557,0.36833616250532025,0.11492950654582076,0.6108717041545945,0.3254285314983374,0.46053031774358455,0.10432058752063582,0.9159283046608542,0.0008830022075055188,0.20559278946152068,0.47075703740119934,0.3670755462477531,0.23574691939006412,0.11389601892395189,0.0,0.0,,
55.0,0.6298034936561876,1.4924655447499267,109.5168,109.5168,0.9971592150692714,0.3285756826459214,0.29605806111729277,0.20697561908612191,2.5676778643520164,0.7136300124132344,0.3452129143823336,0.11492950654582076,0.5739847320110387,0.3096209127447719,0.5146446956554651,0.12045371974569491,1.0575762075241768,0.0,0.20877129394708227,0.4775865375995636,0.3662112600652541,0.2349922274672339,0.11389601892395189,0.00331441007294486,1.5480722000356764,0.0018736570073821684,0.004877734117619562
56.0,0.6339047148091999,1.322308069333927,109.5168,109.5168,0.0,0.3367208734621323,0.3223056750450852,0.20877955731942935,2.8140220559701596,0.7423721597373177,0.37169998762109135,0.11492950654582076,0.5714392883146007,0.32496728601581837,0.5146446956554651,0.12045371974569491,1.0575762075241768,0.0,0.20877129394708227,0.4775865375995636,0.3662112600652541,0.2349922274672339,0.11389601892395189,0.0,0.0,,
57.0,0.6370664464897804,1.3541012958523564,113.16736,113.16736,0.9971592150692714,0.33863754656864725,0.2955393935476793,0.21349025621863524,2.560514595727766,0.715677233479681,0.34610963657014576,0.11492950654582076,0.590539814521674,0.3063721922857168,0.5386019253168072,0.1347888370996086,1.1834376510526394,0.005279366476022877,0.2109083258822911,0.4794740378856659,0.36816435656338037,0.23636989590008825,0.11389601892395189,0.003147852516611978,1.5218068358954042,0.0017367065908188936,0.004685164281546239
58.0,0.632706592751731,1.3752427486548593,113.16736,113.16736,0.0,0.32872213622704627,0.3277662612568484,0.20415567429901135,2.863613073150761,0.7443671970805065,0.3697473063241541,0.11492950654582076,0.5768521134136666,0.33025635424332644,0.5386019253168072,0.1347888370996086,1.1834376510526394,0.005279366476022877,0.2109083258822911,0.4794740378856659,0.36816435656338037,0.23636989590008825,0.11389601892395189,0.0,0.0,,
59.0,0.6380951595008174,1.3523191920410993,116.81792,116.81792,0.9971592150692714,0.31623337652981337,0.29802264176141247,0.19950264311610494,2.5843623374698006,0.7163527343573091,0.346916691189469,0.11492950654582076,0.5790109967687219,0.3123670988529257,0.5650970055050428,0.15132026439536655,1.3285825599962606,0.019055868341273277,0.2182748991622712,0.48242226243019104,0.3688355240282939,0.23678942081587884,0.11389601892395189,0.0030551560307047116,1.5287654612911865,0.0016909701140322667,0.004546478264945507
60.0,0.6364781310768575,1.3957451648339068,116.81792,116.81792,0.0,0.3132126132757942,0.326945263543294,0.1957555635623875,2.8766584417637238,0.7445516769213628,0.36792860022491386,0.11492950654582076,0.5621029930142358,0.34044154989760683,0.5650970055050428,0.15132026439536655,1.3285825599962606,0.019055868341273277,0.2182748991622712,0.48242226243019104,0.3688355240282939,0.23678942081587884,0.11389601892395189,0.0,0.0,,
