round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1_best,fed_f1,fed_prevalence,fed_brier,fed_auroc,fed_f1_best_threshold,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6402655140865524,0.42469945942798015,40.27056,40.27056,1.0,2.3715607605353277,0.32007311479191325,0.2926611984675343,0.11367069486404835,0.20930993131107628,0.6824335352239693,0.5723469810783562,0.33235333951223883,0.25900473809003804,0.6672402184427847,0.2227509960281681,1.9557399646856704,0.28014390158988045,0.2869518137520303,0.5247859954833984,0.3331680753466059,0.21231830125174797,0.11389601892395189,0.007497672859186819,1.4803568039442325,0.006243913516671026,0.008616441747198144,0.004660327273418389
12.0,0.642818753473332,0.5683023284352358,43.93152,43.93152,1.0,2.38446934054388,0.3230520782055287,0.2915447708862338,0.11367069486404835,0.2095655768032934,0.6841992625907721,0.5626319654057061,0.3320096374160168,0.260675906678515,0.6671847624155365,0.2210802279262435,1.9410707241124754,0.28166395537996747,0.2861779023454787,0.5474187731742859,0.33304203152424067,0.21303321975975503,0.11389601892395189,0.006773648678021851,1.4230493342720365,0.005595844913345604,0.0078444303463959,0.003980734463697892
13.0,0.6395109388172137,0.6715054967671119,47.59248,47.59248,1.0,2.3794827199510475,0.3208079289008987,0.29056694739262345,0.11367069486404835,0.21710777996649952,0.6849326660278088,0.5746760857643228,0.344624395074261,0.26158479299069853,0.6665778834787421,0.2233339179594857,1.960857983180301,0.27773467804499613,0.28708691221429616,0.5497490763664246,0.34583419065168214,0.2206327208208687,0.11389601892395189,0.007150260709810794,1.5828269793364598,0.0054932965851818396,0.008666665118187615,0.005440045707813154
14.0,0.6384122506267859,0.553278916746339,51.25344,51.25344,1.0,2.435723786895939,0.32603245278756277,0.28855170591250595,0.11367069486404835,0.21541529782435107,0.6878494965180875,0.5900858841078638,0.34083326531373426,0.2664004935109948,0.6653119449848098,0.22248793402245556,1.9534302965497876,0.2738953306173613,0.28503229429935417,0.5521339774131775,0.3418677239536541,0.21930569597475874,0.11389601892395189,0.006859844631063671,1.6089610003200505,0.005028498563559262,0.00856402884561604,0.00436013322027308
15.0,0.6403810294362098,0.7508984356707085,54.9144,54.9144,1.0,2.429071743229346,0.326765165906068,0.2934666748967908,0.11367069486404835,0.21241455423345015,0.6896092274892717,0.5454671423946023,0.33757308475234266,0.26803204591254415,0.664098676539839,0.21892722283995675,1.9221674726500666,0.27613498955699683,0.28690620374108466,0.5310707688331604,0.33844370919549405,0.21649647899093027,0.11389601892395189,0.00665078469221736,1.6468050038565707,0.004861222290433775,0.008337687491325605,0.005119633638529597
16.0,0.6422664106032582,0.6300736603279027,58.57536,58.57536,1.0,2.4575475592837557,0.3278236567551776,0.2862285401011648,0.11367069486404835,0.22341417156972435,0.6915880122125081,0.5887828898172515,0.3546093875722358,0.27080628339186813,0.6642267562443185,0.22076545988502252,1.9383070801836113,0.26977302269773024,0.2854698417225153,0.5566244721412659,0.35573488408907283,0.22765028837324588,0.11389601892395189,0.006821165885372107,1.7810089603954111,0.004755880715149596,0.008793430695483037,0.005292807005526946
17.0,0.6411258394561081,0.7389309650697147,62.23632,62.23632,1.0,2.491219782184731,0.3320385544035878,0.29722494234819863,0.11367069486404835,0.20936849321161644,0.6940832567820868,0.5811813716558143,0.33256926289539174,0.2743605248259397,0.6649211927059173,0.2235501235792773,1.962756255146558,0.2769265434880577,0.2864611997798569,0.5380273461341858,0.3337124002608717,0.21409559313872167,0.11389601892395189,0.006435326238876169,1.7767922714920132,0.004273433999845969,0.008514971330520715,0.005479836492905488
18.0,0.6364288604458832,0.8404496384163517,65.89728,65.89728,1.0,2.504563445031648,0.33392445127031295,0.2957059292328991,0.11367069486404835,0.20820916966130137,0.6955220997028583,0.567949017954377,0.33087612513132947,0.27600216379993403,0.6640418651718027,0.22307767597450745,1.9586081944045464,0.2774591971768858,0.28699788583509517,0.5322647094726562,0.3319074772757693,0.2129351897931827,0.11389601892395189,0.006431254054010388,1.873822723300691,0.004271272368347866,0.008529896687231368,0.004098050810338045
19.0,0.6382013188723875,0.9486367813246991,69.55824,69.55824,1.0,2.5442055191902604,0.33767883679829136,0.304284185074391,0.11367069486404835,0.1994366568842295,0.6979309337172541,0.5835868622019722,0.315956880664406,0.2791903407258857,0.6617520043607839,0.22219400650447313,1.9508496311256636,0.2789704661368758,0.28488830486202366,0.5183699727058411,0.3168826734686434,0.20484282235007456,0.11389601892395189,0.005495800726547849,1.689992878036719,0.003840604315096426,0.007106849551965458,0.004226759436346238
20.0,0.6377321636792965,1.044652751106694,73.2192,73.2192,1.0,2.537313800045972,0.33791204965067856,0.29650558854640524,0.11367069486404835,0.2121421677254229,0.698229611645164,0.5674361873583162,0.3377797268254848,0.2801183968325676,0.6601436917244248,0.22260545967482342,1.9544621645068787,0.2719098689199437,0.28256513026052105,0.542535126209259,0.3386993462633865,0.21728625878064273,0.11389601892395189,0.005761491551681754,1.8604316139508228,0.0037217554840227934,0.007758817862602039,0.006258964379646275
21.0,0.6395146494752796,0.8915599462567914,76.88016,76.88016,1.0,2.533587846625425,0.33540150877872216,0.3048864011281497,0.11367069486404835,0.20092708059363817,0.7013759122399416,0.577840162396116,0.31741153645436565,0.2801728989010545,0.6615102266235213,0.22263231441009493,1.9546979474212,0.279751436276234,0.28292971057294747,0.5454113483428955,0.31864834495016375,0.20708319138475131,0.11389601892395189,0.005447103062473642,1.8496467637032765,0.003432986631955474,0.00743841284895448,0.004454710831881261
22.0,0.6364420264812761,1.1455883864272196,80.54112,80.54112,1.0,2.5994978574645367,0.34201778025494545,0.30852676165456433,0.11367069486404835,0.20035649123128843,0.704577498645841,0.5666234619101398,0.3170861554950966,0.2862686111765638,0.6587255785786683,0.21758657278676888,1.9103966481220993,0.27781765972720746,0.281975625400898,0.5131649971008301,0.3186615454815212,0.20732981469226056,0.11389601892395189,0.0053425371290979256,1.89970836113298,0.0032258711968951624,0.007449968189647218,0.004840832404508898
23.0,0.641163189259496,1.380975000013759,84.20208,84.20208,1.0,2.612843402358548,0.34388358264384555,0.3058367751277215,0.11367069486404835,0.20447742276307912,0.7057618157376885,0.5883763012741688,0.3227278482945776,0.28790302928197,0.6580210021600619,0.21768969964101825,1.9113020955224884,0.27493563192656445,0.28140114319214427,0.5512058734893799,0.3247548224915647,0.21179915653477924,0.11389601892395189,0.005035960752624175,1.876556909062856,0.003108028576797461,0.006966214586609377,0.005229763453932902
24.0,0.6402385308601046,1.4207681736513194,87.86304,87.86304,1.0,2.601416898966799,0.34556134713268405,0.2983741896639182,0.11367069486404835,0.21284316401430417,0.7063015813388761,0.6097153122016311,0.3357762943906147,0.28832869967942665,0.6584999143374424,0.21890451716088935,1.9219681181925365,0.2708180963326716,0.27984293193717275,0.5431368947029114,0.3377040245738834,0.22010420231906636,0.11389601892395189,0.004658016789509758,1.8133435951649517,0.002890153457209285,0.006437749515719507,0.005368201318900213
25.0,0.6377452784932222,1.4123403740767162,91.524,91.524,1.0,2.6303515485484263,0.350134643636054,0.2998524725240403,0.11367069486404835,0.21049923891485514,0.7082476881476398,0.5980624257542814,0.3320195820188833,0.29109474504805843,0.6573975830458714,0.21775272102605153,1.9118554193842765,0.27024731981742917,0.2805466237942122,0.5413010120391846,0.3338475695248091,0.21805275289994164,0.11389601892395189,0.004608326577196414,1.8656405392321176,0.0027237416812580587,0.006519808648841052,0.005232942358127266
26.0,0.6414231754605664,1.4413444016879464,95.18496,95.18496,1.0,2.6545838627796896,0.34976925243041107,0.30703132381730375,0.11367069486404835,0.2112677423603684,0.7089018290998664,0.593842567645261,0.33594816984628817,0.2938751300281263,0.6572657636047728,0.21860246564070435,1.9193161245316634,0.2721238938053097,0.28262357935095167,0.5357558131217957,0.3375555497700103,0.21860256554962065,0.11389601892395189,0.004276639766111138,1.8032156178778678,0.0025301388543572567,0.006055671516953592,0.005071990826296719
27.0,0.6451007977527599,1.6917041423584973,98.84592,98.84592,1.0,2.678414778578681,0.34697068416861426,0.31495192926428645,0.11367069486404835,0.2032486734945687,0.7094336511753006,0.57949948147472,0.32433125063820517,0.2949072538958675,0.6525713525432644,0.21544162260423189,1.8915641182162983,0.2741367159971811,0.2814395471087748,0.5245549082756042,0.32578491412038785,0.21071612857755606,0.11389601892395189,0.0038930266842191487,1.7044969423714065,0.002380284303245033,0.0054425224852596215,0.004282385958689541
28.0,0.6429227584236419,1.4848724343201654,102.50688,102.50688,1.0,2.705726751022534,0.34767778763616863,0.3035325987204919,0.11367069486404835,0.21095465813183248,0.7106337834090819,0.594097560018391,0.33337262857411076,0.2982038948278518,0.6527433553288411,0.21958123251859724,1.9279096371683642,0.2673015873015873,0.2829893238434164,0.5548269152641296,0.33522636899424546,0.21931826237119262,0.11389601892395189,0.0036453669626209484,1.65844909551015,0.0021181522316801897,0.005209549566848011,0.004274435616462166
29.0,0.6427147162758736,1.8708926127178873,106.16784,106.16784,1.0,2.69892248238151,0.34898809162621175,0.3087504261554976,0.11367069486404835,0.20051960052203308,0.7105249029395561,0.5896369608499912,0.3157289614096598,0.29923799902706627,0.6534157047553738,0.22050269351633972,1.9360000077225603,0.2732104489426665,0.28431867946774464,0.5793230533599854,0.3173993290368218,0.20897366662000927,0.11389601892395189,0.0036545254685342796,1.7241610515620778,0.0020816016940775717,0.0052696567910489765,0.004587118184692177
30.0,0.6515383386247683,2.0498146123272662,109.8288,109.8288,1.0,2.70629263220447,0.3493082494097618,0.3083276298364347,0.11367069486404835,0.2096651884918283,0.7128185003568379,0.5901317789077698,0.33379190123592756,0.30104467519068373,0.6546089066270091,0.2202253624582167,1.9335650581892654,0.270516717325228,0.2826343768458358,0.5557217001914978,0.3354701035280149,0.21790273439360644,0.11389601892395189,0.0037187344201863844,1.8140560492647637,0.0020887077715216807,0.005396418573766376,0.0063374043572255335
31.0,0.6454868260801649,1.8410289470707724,113.48976,113.48976,1.0,2.7019427163340013,0.3477651731263794,0.3080255677514862,0.11367069486404835,0.20704338796927943,0.7123862554617847,0.5943960469227364,0.32630666965387267,0.30093494485126077,0.6524911740960843,0.21758366844740284,1.910371148202142,0.26738777717685236,0.2791179517537369,0.5626223683357239,0.3281182374830562,0.21622067395804537,0.11389601892395189,0.0037952977716755923,1.917974596248314,0.001958543039014162,0.005694953246118723,0.0058011240307743964
32.0,0.652518029346534,2.4151180087809374,117.15072,117.15072,1.0,2.7749054362667094,0.3542465991139629,0.30902868159990254,0.11367069486404835,0.20837086813566458,0.7154113589117478,0.5948513873101542,0.3288508202014567,0.3074490060646508,0.6495439479039128,0.21751196765932035,1.909741619718531,0.26930949046644403,0.280184039346343,0.5768776535987854,0.3303669013894257,0.2179906809637582,0.11389601892395189,0.0035396012481229452,1.855176850596763,0.001947622674506102,0.005178368363304942,0.007520627793610978
33.0,0.65335773393003,2.8574225053324613,120.81168,120.81168,1.0,2.7714328977288747,0.35416238526595856,0.31176948152119127,0.11367069486404835,0.20022912291625175,0.7158133271181697,0.5828976781414175,0.31809432812304905,0.3071781078424693,0.6489665476292605,0.21396381806732967,1.8785890858063514,0.26956721915285453,0.27810485001401736,0.5353407263755798,0.319294675545866,0.20936568777295142,0.11389601892395189,0.0034957199271254402,1.8914804057312722,0.0019234761606374954,0.0051343653535895995,0.004480019860995649
34.0,0.6498034397839031,2.37408399168194,124.47264,124.47264,1.0,2.796420360989611,0.35419190485323276,0.3215107456225375,0.11367069486404835,0.19643822132088717,0.7185504259157225,0.5800868179086383,0.31251742040237435,0.3114898701740187,0.6452178005037752,0.20890632715689156,1.8341846284932737,0.26841165972635334,0.2742171020606847,0.555798351764679,0.31410704551827684,0.20620247085525212,0.11389601892395189,0.0034365608278998914,1.918142468413862,0.001754120016568882,0.005204613280786622,0.005028678333362251
35.0,0.6566831584008608,2.905993114571788,128.1336,128.1336,1.0,2.8010860422838446,0.35562634218931577,0.3091420028242443,0.11367069486404835,0.20832278828668713,0.7188699287679335,0.5921964186195882,0.3295753118228423,0.3105643244650855,0.6467975254890659,0.21061586082674216,1.8491942283546354,0.2679107679107679,0.2735371179039301,0.5905942916870117,0.331530705235123,0.2186337188144011,0.11389601892395189,0.003435069370424713,1.9811806473699107,0.0017235175552923014,0.0052385354851999305,0.004554748489096031
36.0,0.6592378698185551,3.3958978149707706,131.79456,131.79456,1.0,2.7989274181925508,0.3537434017242324,0.3103729290797684,0.11367069486404835,0.20957441741495927,0.7196083327975481,0.5940278139366784,0.33326633447830806,0.31109646833833765,0.6467272360098586,0.20998057666285075,1.8436164726973847,0.2669386878556856,0.2753784860557769,0.5658320784568787,0.3345961954019768,0.21927226196085034,0.11389601892395189,0.003201342267929542,1.9044865764826682,0.0015945629849666364,0.004897917047309224,0.0038500539289351497
37.0,0.6490968871775935,2.2790913195167883,135.45552,135.45552,1.0,2.8525057883893474,0.35630271083254544,0.3173476343756116,0.11367069486404835,0.20235228966079674,0.720200705748027,0.5607482497219264,0.3235701165306941,0.3158185308689408,0.6447794105060697,0.21073976339391493,1.850282085229207,0.26282197401413265,0.272714224199799,0.5377888679504395,0.3242075196684218,0.21167903323765197,0.11389601892395189,0.002818649296633982,1.725924631122325,0.0014327655972276325,0.004282810246898074,0.004413595389898343
38.0,0.6482907123358702,2.3787527122315195,139.11648,139.11648,1.0,2.8971090920916676,0.3607854321293925,0.3083285161281945,0.11367069486404835,0.2087236363302983,0.7220008004201467,0.5873905550219561,0.3315305545990945,0.31955405224884564,0.6456438669398699,0.21267286297455165,1.8672545799564149,0.26480176674729206,0.27489438744719374,0.5596644282341003,0.3327040171838219,0.21844501370121455,0.11389601892395189,0.0026903970904897964,1.692289725732735,0.001366090316925956,0.004095627073073125,0.0037768256047888914
39.0,0.6646997245734633,3.301190235706291,142.77744,142.77744,1.0,2.8897579838533476,0.3623798423340145,0.31840268858793136,0.11367069486404835,0.20633621658634663,0.7224567417080611,0.5711650407300044,0.32994215840415053,0.31903183926144296,0.644033157358228,0.21006155042832125,1.8443274173487914,0.2634623943035158,0.2747393974011138,0.5401713252067566,0.3315207116862316,0.2163853259886036,0.11389601892395189,0.002612512217424781,1.6884713978906802,0.001332418003582985,0.003972398231821643,0.00392802355284988
40.0,0.6621585504075974,2.844272699180948,146.4384,146.4384,1.0,2.913946319436368,0.35993795333429446,0.31440768827797283,0.11367069486404835,0.2075890478088482,0.7245353360794554,0.5897993808246451,0.33129658520223615,0.32144548816340407,0.6435665185446511,0.20719984281580145,1.819201801549783,0.26927300680869753,0.2739573162226252,0.5397531986236572,0.3329738565001664,0.2182918311745852,0.11389601892395189,0.002462636990506748,1.632586390733195,0.0012741731102990038,0.0037240443181176136,0.00368046415429908
41.0,0.6560334118133181,2.767600572907441,150.09936,150.09936,1.0,2.9321431958380404,0.3635902796400301,0.30985362321240945,0.11367069486404835,0.20810133792070384,0.726899692779304,0.5997875839254228,0.3314852075122318,0.32430642507671126,0.6441769364268368,0.20851830892107143,1.830777852387436,0.2643775015799452,0.27282549972987574,0.5421507358551025,0.3329440561203699,0.21891033304001656,0.11389601892395189,0.002436624234786909,1.6540797506604576,0.0012500704915917337,0.0037006227100060993,0.004354604796381318
42.0,0.6590780116976788,3.4094222089590387,153.76032,153.76032,1.0,2.922640300576292,0.3642326784625537,0.30989463969833775,0.11367069486404835,0.2097396170606325,0.724890901772733,0.5974588520423493,0.3331615157628218,0.3238257283403923,0.6441562674798176,0.2112722385418015,1.8549571840861925,0.26349173338879067,0.27518995705318794,0.5824357271194458,0.33522920846317694,0.22092712865041259,0.11389601892395189,0.002239187599982377,1.5580710236354207,0.0011739339299532115,0.003376506377545414,0.0039025070223166697
43.0,0.6542188412478221,2.7402126771113826,157.42128,157.42128,1.0,2.942331737617209,0.36724926594009344,0.3208997765271663,0.11367069486404835,0.20348928180723436,0.7289478615591384,0.5847056535506867,0.3249477999483866,0.32500938522590894,0.6428547136418414,0.21056670101743755,1.8487626082702018,0.2647743652289611,0.2753957783641161,0.5738122463226318,0.3265753179491516,0.21514373234936873,0.11389601892395189,0.002428355644330259,1.7303069088829943,0.001192026712392417,0.003752827997641206,0.003934487464365431
44.0,0.6576591562380913,3.166085169831473,161.08224,161.08224,1.0,2.974440437436041,0.3687199885008295,0.3168718068108543,0.11367069486404835,0.20016576836254107,0.7281752307452702,0.5867280867307147,0.3173960699965881,0.3276536973285202,0.642717962266208,0.2109972838764643,1.8525430991345422,0.26397066992556384,0.2728243459690336,0.5331122875213623,0.31980732527475497,0.21153221579157166,0.11389601892395189,0.0022886400908441952,1.6734473302767583,0.0010882790809377111,0.0035710543113740916,0.004075543566981003
45.0,0.6630061612704542,3.477091852314441,164.7432,164.7432,1.0,3.0033943527532414,0.37021509439537015,0.32721876486003915,0.11367069486404835,0.1968599705508132,0.7314118041050969,0.5751082210371052,0.31370373328269746,0.33099843358450537,0.6402233195016622,0.20978868185675434,1.8419316481713883,0.26671261199172985,0.2725463175623947,0.5515038371086121,0.31592573203614227,0.2089568623487054,0.11389601892395189,0.0021437593340258563,1.6071493095259939,0.0010855143163878299,0.003274503833026704,0.004700514946507988
46.0,0.6712235312962105,3.988416781181634,168.40416,168.40416,1.0,2.987540844073897,0.37190500989023667,0.3040729491009741,0.11367069486404835,0.21900041229251366,0.730690781089328,0.6225032418673672,0.34670266591637006,0.32996240766372437,0.6386321996141897,0.20871320438354468,1.8324890224907862,0.25569547245986735,0.27045805455481214,0.5520361065864563,0.3489040328063977,0.23109623461847048,0.11389601892395189,0.0022194698751274197,1.7041273812628788,0.0010473128482868218,0.0034726777399682455,0.004508632136656222
47.0,0.6633822800487845,3.7179035177329802,172.06512,172.06512,1.0,2.9820453582051276,0.37305945584247224,0.3135240455542397,0.11367069486404835,0.20742020942955627,0.7312576843568203,0.6000699274174395,0.32801206907097835,0.32993415022284267,0.6424056189617999,0.21116253748120473,1.853994015560785,0.2617036805338338,0.2726324028176363,0.5418565273284912,0.3310326106346087,0.21998779440735056,0.11389601892395189,0.0021372817583186605,1.6793064969606348,0.0010508062996100157,0.003300181906872331,0.004095642311544754
48.0,0.6617222614029876,3.8953843345798793,175.72608,175.72608,1.0,2.9897915718671695,0.37078567897141745,0.3205746972288262,0.11367069486404835,0.20245547343072648,0.7334845287622775,0.5899043635644341,0.32153850645459947,0.3322098250773279,0.6425701171752348,0.21136465934017593,1.8557686329783276,0.2640192013964652,0.27099110964767864,0.5762884020805359,0.3240329332818683,0.2148356368050395,0.11389601892395189,0.002163000046053844,1.73933833539013,0.0010336566444743948,0.0033697183983527616,0.004786564242413879
49.0,0.6625619237148601,4.369908340868395,179.38704,179.38704,1.0,3.0082812991674124,0.37256316878890533,0.32135326150788707,0.11367069486404835,0.20035987274179756,0.732934398589646,0.5764459085042052,0.31841706946161136,0.3328596418716472,0.6437403284512786,0.2118586614438738,1.860105940887463,0.2660671199824523,0.27535426507363153,0.5421797037124634,0.3211197491703434,0.21217299232597878,0.11389601892395189,0.0022087853100707746,1.815710350565496,0.0010081625192373722,0.0034968347540693667,0.0043337253968067126
50.0,0.677599704433059,5.621860050461682,183.048,183.048,1.0,3.0579796072894996,0.38010691497916593,0.32037178527146487,0.11367069486404835,0.20090485536702915,0.7371920409102716,0.5923655574929347,0.32082352000015296,0.33874350707604955,0.639873955314615,0.21116117944686583,1.8539820921033041,0.26333887964503605,0.27528675703858185,0.5301023125648499,0.32278160475951423,0.21369548693878251,0.11389601892395189,0.0021157811460180654,1.7787423432873766,0.0009545058445231621,0.0033592396644934338,0.00412478078169153
51.0,0.6694472071567926,4.33428002431795,186.70896,186.70896,1.0,3.0271377121475624,0.37252708425878417,0.31684691388181624,0.11367069486404835,0.20495509129168973,0.7353708535812558,0.5832506522408726,0.32682416593024544,0.33696239286403445,0.641614752513015,0.21182038032171183,1.859769835003134,0.2657677250978686,0.27731974216759103,0.5621144771575928,0.32917201094772475,0.2175924007981931,0.11389601892395189,0.0020735667763955687,1.7818367218606,0.0009488092983813391,0.0032745249413862467,0.004624740065930346
52.0,0.6682970696819412,6.01541245198884,190.36992,190.36992,1.0,3.0273325892278917,0.3792457933013116,0.31816243350712814,0.11367069486404835,0.20625241260258326,0.7369524993269728,0.6008132989429246,0.33032961872023603,0.33804665589405264,0.6392023839540903,0.21004438342617499,1.84417669213198,0.26446459412780654,0.27237136465324385,0.5467498898506165,0.3319520289023372,0.21866161233900616,0.11389601892395189,0.0018148273034543944,1.5942926684328995,0.000896345637200856,0.0027955386736680655,0.0034034329007976197
53.0,0.6735547738022765,4.897787712981773,194.03088,194.03088,1.0,3.0763967024754133,0.3791817541166239,0.3194190034289971,0.11367069486404835,0.20110798053837867,0.7371333103264988,0.6017026907960393,0.3188647329220427,0.3401440087308631,0.641969199228018,0.2093391847179556,1.8379850911007776,0.26526821807057793,0.27226939127932076,0.5538528561592102,0.3215824780171062,0.21471839035912013,0.11389601892395189,0.0018003369208036343,1.614879511658728,0.000852915387410585,0.0028119427914187214,0.004159778256909964
54.0,0.6704139464694195,5.250312363832035,197.69184,197.69184,1.0,3.052449459043387,0.3844647432670786,0.3167534646230777,0.11367069486404835,0.20457256549964556,0.740177912537478,0.6171597698375147,0.3257147385449769,0.34184866660777424,0.636772521459437,0.20468634300344862,1.7971334286944411,0.25984,0.2667146801104309,0.5252524018287659,0.3286125426548513,0.21950557900142595,0.11389601892395189,0.0018570863322906978,1.7013906532811234,0.0008343905039790223,0.002946298418752869,0.0044512441498255
55.0,0.6787732335343702,4.417684897963428,201.3528,201.3528,1.0,3.1145063204870156,0.3831739868760903,0.32870882581730054,0.11367069486404835,0.196060110835788,0.7421153653489646,0.5940218239212325,0.31237218063089045,0.34745970190361264,0.6377891148967062,0.20892204450768947,1.8343226258609289,0.26415949252378795,0.2674982674982675,0.5397262573242188,0.31542967733119276,0.21123730454377387,0.11389601892395189,0.00177686326119485,1.6604638874377997,0.0008471268100392351,0.0027633404532546343,0.004832779471836552
56.0,0.6805537212226025,4.976775358258243,205.01376,205.01376,1.0,3.1206861053479926,0.38540474088064547,0.31767890195691956,0.11367069486404835,0.2048986107583503,0.7407712317674188,0.6004372288877181,0.32624527995056274,0.34799609114461794,0.636992576095734,0.2084145213620041,1.8298666040396199,0.2587281795511222,0.26808878639377337,0.5644726157188416,0.3291556404527,0.21962605110883782,0.11389601892395189,0.0017182475108452721,1.6378605600202718,0.0008200194013261485,0.0026743110515885984,0.0038418732509182727
