round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_ece,fed_prevalence,fed_f1,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
16.0,0.12178468262464275,7.652263922457203,256.602624,256.602624,0.9991046702896288,0.98773630323526,0.3348329647335895,0.9069767441860465,0.7852564815845108,1.0968130995038385,0.9699076117680768,0.3632531061421993,0.9510034587903335,0.17933433203712576,0.36762936221419973,0.9586133705142464,0.9912428096343807,0.0,0.9832657200811359,0.4864834249019623,0.4805383322542147,0.26275167898765556,0.9670822942643391,0.0001783341126427983,0.10789481314989757,4.9900495748045764e-05,0.00019959144984967468
17.0,0.11206243050945895,6.915597002479865,257.30112,257.30112,0.035646615445478584,0.988178178021244,0.292812995211936,0.9069767441860465,0.8231253693073902,1.0971626114539588,0.9800962758172059,0.19357917764505675,0.9634021298866791,0.1982815256119099,0.3700165658649413,0.958923075395188,0.991563056300852,0.0,0.9832657200811359,0.4864891767501831,0.4805330202169251,0.26274654399355896,0.9670822942643391,4.2322485800026114e-05,0.0036364007648899133,4.2322485800026114e-05,
18.0,0.11870384044916517,10.623710332943011,276.878592,276.878592,0.9991046702896288,0.9860123729335873,0.2934600204229355,0.9069767441860465,0.8219663910017597,1.0936889606746607,0.9700166286533568,0.4005446196295494,0.9525655122195421,0.15424127074944108,0.3962289214996796,0.9620981913949568,0.9948462474197465,0.0,0.9832657200811359,0.48658764362335205,0.48043919620371217,0.2626562622071627,0.9670822942643391,0.00017951140611623614,0.1086551994440299,5.182721784925098e-05,0.00020063616862694663
19.0,0.1055766822467757,4.806569314780097,277.577088,277.577088,0.035646615445478584,0.9859915279685763,0.13753713112064567,0.9069767441860465,0.9113387269456187,1.0960568360870142,0.9706339620806211,0.33821420469429603,0.92557916533928,0.0948131108933655,0.40149170925344213,0.9631186595949607,0.995901450483701,0.0,0.9832657200811359,0.4865989685058594,0.48043307345406966,0.26265032545835537,0.9670822942643391,5.6096526283447194e-05,0.0048202626130660065,5.6096526283447194e-05,
20.0,0.09939245103011171,6.734536380897843,297.15456,297.15456,0.9991046702896288,0.9872247557118774,0.36120997320773984,0.9069767441860465,0.6186136166044887,1.0959236835362105,0.9677552041071491,0.33452543356390885,0.9494087744049514,0.2221394421868716,0.3877232875427821,0.9616341847068013,0.9943664467958415,0.0,0.9832657200811359,0.4866091310977936,0.4804215736074043,0.26263929856130835,0.9670822942643391,0.00016566296828288845,0.10031615723096365,4.562306674426517e-05,0.00018551446659507729
21.0,0.1041128563696031,9.035172993295587,297.853056,297.853056,0.035646615445478584,0.9887352334598092,0.25903485449962305,0.9069767441860465,0.8245263754963129,1.0986367533811925,0.9775046615953603,0.18140410284923258,0.9556751467710369,0.1967333342650585,0.3869575069936081,0.9615211457333978,0.9942495601833227,0.0,0.9832657200811359,0.48661813139915466,0.48041545063480173,0.26263340982083705,0.9670822942643391,4.342085315133315e-05,0.003731300466824905,4.342085315133315e-05,
22.0,0.10403193913063313,17.79722451536086,317.430528,317.430528,0.9991046702896288,0.988622099886914,0.29014026259267045,0.9069767441860465,0.8013061484549219,1.0979930184883637,0.9702113028257063,0.4007735419411992,0.9552692395212306,0.15294567666077716,0.3803428821479363,0.9610152336972444,0.9937264278303121,0.0,0.9832657200811359,0.4866759479045868,0.48035779799011874,0.262578045049613,0.9670822942643391,0.000150035516435854,0.09089253348892612,4.505484830374847e-05,0.0001673891086902187
23.0,0.10441339007210217,7.823445053153881,318.129024,318.129024,0.035646615445478584,0.9873318173625755,0.19802687838673588,0.9069767441860465,0.8646032232753341,1.0971086670230439,0.9653385592725583,0.13938862674458083,0.9400835570927957,0.1380239468333206,0.4036249550689984,0.963262079958356,0.9960497526129468,0.0,0.9832657200811359,0.48666927218437195,0.4803626990229114,0.2625826791751759,0.9670822942643391,8.472208911059326e-05,0.0072808053737389855,8.472208911059326e-05,
24.0,0.0988598694411982,8.391324269337709,337.706496,337.706496,0.9991046702896288,0.9881957342125337,0.3519811088955679,0.9069767441860465,0.7542433374818714,1.0978586784481188,0.9700166286533568,0.29580449850060214,0.9469406999499385,0.20090661297274662,0.4204838482816822,0.965341962720489,0.9982004307656424,0.0,0.9832657200811359,0.48674917221069336,0.48027697339319525,0.2625002619537314,0.9670822942643391,0.00017332675481531744,0.10504685868011165,5.927015045619445e-05,0.00019217262003487783
25.0,0.08676154236361244,6.528537358135583,338.404992,338.404992,0.035646615445478584,0.989324257697563,0.25859237808604224,0.9069767441860465,0.7999811907720659,1.0992667764801363,0.9725702082247202,0.19084398331293878,0.9604374914668001,0.1948640509518907,0.43566661978214327,0.9667548866197029,0.9996614480002601,0.0,0.9832657200811359,0.4867471754550934,0.48027723027286384,0.2625004493803536,0.9670822942643391,3.634159603841649e-05,0.003123360754671012,3.634159603841649e-05,
26.0,0.07884353779590825,4.165815810064074,357.982464,357.982464,0.9991046702896288,0.9891114399416755,0.287906285011491,0.9069767441860465,0.8310208540763787,1.0988600696983633,0.9701226790927787,0.33010478705860846,0.9566718245119009,0.15301531600495089,0.44990388672699144,0.967920200585483,1.0008664271139214,0.0,0.9832657200811359,0.4868112802505493,0.48021076217553854,0.26243656553810385,0.9670822942643391,0.00012774940181370403,0.07745773446146131,3.3952923086621e-05,0.00014324117382945377
27.0,0.09385336302549409,7.913169791032484,358.68096,358.68096,0.035646615445478584,0.9898907284545505,0.1182780524845733,0.9069767441860465,0.9119502711965789,1.1004295609585717,0.9745523579410622,0.2818409016659093,0.958117962954535,0.07584293100264336,0.45712410333348963,0.9686945710731859,1.001667155751283,0.0,0.9832657200811359,0.4868096113204956,0.4802115709704354,0.26243731073308235,0.9670822942643391,4.8592736856048005e-05,0.004176602603138235,4.8592736856048005e-05,
28.0,0.09051500058020036,8.882739836273876,378.258432,378.258432,0.9991046702896288,0.9901185930452829,0.3042362778339274,0.9069767441860465,0.815638927153391,1.1002716666725827,0.9728365612756935,0.3236948649550593,0.9639348746188504,0.1613965662055518,0.482422210761561,0.9710537357296678,1.0041066220412502,0.0,0.9832657200811359,0.4868839383125305,0.4801317405968235,0.26236053830259853,0.9670822942643391,0.0001309726319585792,0.07944615196095128,4.0062173925816976e-05,0.00014598186107128757
29.0,0.08521236944636751,4.255533220636574,378.956928,378.956928,0.035646615445478584,0.988958707685353,0.15060115525022497,0.9069767441860465,0.9053987811049262,1.0994204615598933,0.9741743208911471,0.34075924917015915,0.9484556501160515,0.09895617450263475,0.4847312735399378,0.9713385965861491,1.004401179038282,0.0,0.9832657200811359,0.4868854880332947,0.4801287501381519,0.2623576588516296,0.9670822942643391,3.631657163926856e-05,0.0031217637247209495,3.631657163926856e-05,
30.0,0.08160190257646531,4.31809867694412,398.5344,398.5344,0.9991046702896288,0.9895820399652643,0.32341720212337577,0.9069767441860465,0.747927199191102,1.0996885599195907,0.9702027332390907,0.3366720671917117,0.957621398989669,0.18724084091586168,0.4829027771266038,0.9710520681728079,1.0041048977238163,0.0,0.9832657200811359,0.4870045483112335,0.4800085438903133,0.2622422595120106,0.9670822942643391,0.00012002507001037481,0.07283656746537304,3.111052604744707e-05,0.00013469898476166012
31.0,0.08600918275349277,13.432300221652666,399.232896,399.232896,0.035646615445478584,0.989084093072278,0.1472582038145426,0.9069767441860465,0.8961984577243067,1.099543208414076,0.9719970148196627,0.2361344647788724,0.9496082464843216,0.09996046879892458,0.48383656055136204,0.9710324563861706,1.0040846183879693,0.0,0.9832657200811359,0.48701295256614685,0.4800012087584136,0.26223522153850676,0.9670822942643391,4.369133903744754e-05,0.0037560171369932505,4.369133903744754e-05,
32.0,0.09015251853333582,10.629717601231004,418.810368,418.810368,0.9991046702896288,0.9894540622455881,0.300048815684263,0.9069767441860465,0.8267044761190298,1.0992322525678357,0.9701226790927787,0.2923683477695598,0.9606657716288171,0.1569784715004981,0.4857744541860065,0.9710322448232871,1.0040843996238735,0.0,0.9832657200811359,0.48708465695381165,0.4799277831788669,0.26216472665273605,0.9670822942643391,0.00017092638468915494,0.10377039645945274,5.444299496627256e-05,0.00019014293805955044
33.0,0.07832890936875082,6.518741853078105,419.508864,419.508864,0.035646615445478584,0.9888652412619403,0.11069511808454988,0.9069767441860465,0.9290646522589012,1.098789429549324,0.973890766767479,0.3878595278360123,0.952406043781004,0.0746172319992824,0.48587603732008067,0.9709693260034513,1.0040193391629293,0.0,0.9832657200811359,0.48708847165107727,0.47992374198395116,0.2621608532074892,0.9670822942643391,4.169842209664193e-05,0.003585100760574278,4.169842209664193e-05,
34.0,0.08663348294017698,10.19250650674993,439.086336,439.086336,0.9991046702896288,0.9893218896097777,0.3206492657578268,0.9069767441860465,0.8022250174346953,1.0990913151927613,0.9701226790927787,0.2657565272824709,0.9587992536294543,0.17785504957635656,0.49379561473424294,0.9715486246560969,1.00461835607812,0.0,0.9832657200811359,0.48716554045677185,0.47984085887150274,0.2620812640276912,0.9670822942643391,0.0001402950408564276,0.08521082594083396,5.2565629342052744e-05,0.00015476240425040119
35.0,0.07378061232115579,5.033496728764867,439.784832,439.784832,0.035646615445478584,0.9899341732507069,0.1797304990073276,0.9069767441860465,0.8828891549087385,1.0999434431079924,0.9761913921015162,0.22652220440118812,0.9658013926182131,0.11689798974029,0.4908145404535297,0.9712357631372087,1.0042948453275418,0.0,0.9832657200811359,0.48717546463012695,0.4798319578765336,0.26207274111792583,0.9670822942643391,4.814348451415057e-05,0.004139621044259911,4.814348451415057e-05,
36.0,0.06912938907870433,5.312716051424,459.362304,459.362304,0.9991046702896288,0.9897029052930749,0.2922061770114787,0.9069767441860465,0.8536662610752171,1.0995042761265172,0.9726504566899595,0.3099365755222564,0.9636304100486961,0.15295845845561942,0.5043758888524232,0.9723357797799254,1.0054323045171483,0.0,0.9832657200811359,0.48723238706588745,0.4797722973579777,0.2620154329520145,0.9670822942643391,0.00011244214680890542,0.06832259709179311,3.618758609110538e-05,0.0001250123601690844
37.0,0.07469157574832364,7.754354289078911,460.0608,460.0608,0.035646615445478584,0.9913069257241032,0.22653857992182289,0.9069767441860465,0.8408356326369727,1.1027141286322766,0.973890766767479,0.1773120783096136,0.9606874800892002,0.16280305932801867,0.49028708956506795,0.9710092668918183,1.004060639565805,0.0,0.9832657200811359,0.4872550666332245,0.479753241604403,0.26199722682881244,0.9670822942643391,4.317070884304272e-05,0.003712429549295848,4.317070884304272e-05,
38.0,0.0753387072430372,6.589465445910118,479.638272,479.638272,0.9991046702896288,0.9902865149681631,0.27541813843472057,0.9069767441860465,0.8328818254720419,1.1005842257091398,0.9726504566899595,0.35369351589402487,0.9637427752241385,0.14623866914257386,0.5148506727929111,0.9731677181606373,1.0062925605529025,0.0,0.9832657200811359,0.4872921109199524,0.47970731320821136,0.2619530542503763,0.9670822942643391,0.00013212318005840996,0.08031668317750018,3.9139794263887556e-05,0.00014744517230871665
39.0,0.07522680299543112,5.832120483616385,480.336768,480.336768,0.035646615445478584,0.9894968761101857,0.11772275775844278,0.9069767441860465,0.9353109706456785,1.1004767694658653,0.9711020408163265,0.3598673075437545,0.9462049333272652,0.0790582023728072,0.5175074624533109,0.9735791837193656,1.0067180316438,0.0,0.9832657200811359,0.48729461431503296,0.4797028788456001,0.26194878161557794,0.9670822942643391,4.469290477849734e-05,0.0038437880532455893,4.469290477849734e-05,
40.0,0.0784780478374,11.308224258974874,499.91424,499.91424,0.9991046702896288,0.9907519125290547,0.2850482766711434,0.9069767441860465,0.8106775272080043,1.1015072106878094,0.9762891891385416,0.34893778541753456,0.9630179310972556,0.15715247340300556,0.5299045118539704,0.9747802040643931,1.0079599325163013,0.0,0.9832657200811359,0.4873164892196655,0.4796753384228656,0.2619222710390591,0.9670822942643391,0.00015074995851533122,0.09168121001451368,4.770230034765577e-05,0.00016772420644512297
41.0,0.07493670875211748,9.307096884741403,500.612736,500.612736,0.035646615445478584,0.9919277185633087,0.14893845233113265,0.9069767441860465,0.9153403487747942,1.103384113216463,0.9763589307501754,0.28135114630987473,0.9673851545078048,0.086931136183349,0.5360698266835451,0.9751979277408587,1.008391874739774,0.0,0.9832657200811359,0.4873051941394806,0.4796866734277577,0.26193310522870245,0.9670822942643391,4.6642037689341324e-05,0.004012051188510668,4.6642037689341324e-05,
42.0,0.07204206782723134,8.467272040838425,520.190208,520.190208,0.9991046702896288,0.990353321321375,0.2907384883872298,0.9069767441860465,0.8251008802774206,1.1006531291004176,0.9750488790610221,0.28112391618102095,0.9649641833158875,0.15664431851179345,0.5571756763092504,0.9769134912299678,1.0101658328602814,0.0,0.9832657200811359,0.48738378286361694,0.4796007582077064,0.2618505665358692,0.9670822942643391,0.0001137307520686831,0.0691975915707701,3.746549635658494e-05,0.00012628930031444692
43.0,0.07103236847844795,5.770854283584761,520.888704,520.888704,0.035646615445478584,0.9928663004859068,0.20531532478107264,0.9069767441860465,0.890187552326302,1.1052291529068081,0.9756218766576398,0.12158326867014863,0.9651091794475036,0.13442143773376006,0.5548939628362011,0.9768019825226306,1.0100505286012762,0.0,0.9832657200811359,0.4873904883861542,0.4795960483111051,0.2618460648657247,0.9670822942643391,3.6431903314204406e-05,0.0031342613951892417,3.6431903314204406e-05,
44.0,0.07460151678332777,7.363196038476339,540.466176,540.466176,0.9991046702896288,0.9902983414107814,0.21889973088752393,0.9069767441860465,0.9129404885070396,1.100750253649659,0.9762891891385416,0.38166051631750053,0.9612311473171619,0.10039918420997167,0.563805929329395,0.9775203815619302,1.0107933806248943,0.0,0.9832657200811359,0.48737987875938416,0.4796046959937659,0.26185429213965544,0.9670822942643391,0.0001227071563368252,0.07469320327248852,3.782191545639826e-05,0.00013667986505581532
45.0,0.07608792688296113,10.036734508505626,541.164672,541.164672,0.035646615445478584,0.991465991456495,0.1375462038529127,0.9069767441860465,0.9206308594778951,1.1032764361161655,0.9708355604678339,0.29799229745254957,0.9577085058935966,0.09112828697112091,0.5599379561473425,0.9771823299079638,1.010443822313289,0.0,0.9832657200811359,0.4873846173286438,0.4796004672597471,0.2618502706100187,0.9670822942643391,4.524068089051888e-05,0.0038925928947719513,4.524068089051888e-05,
46.0,0.06788430370018983,8.258705421890257,560.742144,560.742144,0.9991046702896288,0.9907318070112389,0.2773901175794213,0.9069767441860465,0.810824923211935,1.101220578004846,0.973890766767479,0.32908589143392647,0.9660623037364037,0.1557877645698928,0.5650249269382843,0.9776024235347214,1.0108782151558104,0.0,0.9832657200811359,0.4874327778816223,0.4795537762362463,0.2618054500551525,0.9670822942643391,9.518013306959193e-05,0.057962542423268815,3.500031676942333e-05,0.0001050828519411668
47.0,0.0654104807346689,5.221737782327031,561.44064,561.44064,0.035646615445478584,0.9914764286810249,0.22032553535117225,0.9069767441860465,0.8392883044045835,1.1033066390556847,0.973094696875078,0.2870896093828907,0.9559796113411915,0.16452329879685432,0.5726944535608796,0.978148255182953,1.0114426259112022,0.0,0.9832657200811359,0.48743268847465515,0.4795510237353698,0.26180276239928013,0.9670822942643391,3.80620884521317e-05,0.0032754495682638662,3.80620884521317e-05,
48.0,0.08636045055320477,20.566096856380614,581.018112,581.018112,0.9991046702896288,0.9914028404981934,0.28175239881803815,0.9069767441860465,0.7816136687233032,1.102543703755613,0.9762891891385416,0.3823469269760819,0.9646923497019068,0.17108468572867971,0.592573491490459,0.9795167886338393,1.012857741728132,0.0,0.9832657200811359,0.4875231385231018,0.47944875374399215,0.2617045163639676,0.9670822942643391,0.00013427766859133627,0.0818079140171335,4.163240457540164e-05,0.00014951741749839767
49.0,0.06256177253899571,5.5104029123094636,581.716608,581.716608,0.035646615445478584,0.9924791105014282,0.1252664670824658,0.9069767441860465,0.9316795024026626,1.104409613864442,0.9783138753788311,0.3227093041809492,0.9657795476266325,0.08656588815553706,0.5829152796661823,0.9788191152645072,1.0121363208382346,0.0,0.9832657200811359,0.4875284731388092,0.4794486880451069,0.26170450363161013,0.9670822942643391,6.03234952781627e-05,0.0051919605061812035,6.03234952781627e-05,
50.0,0.06041708352968784,4.382196316952232,601.29408,601.29408,0.9991046702896288,0.9929967611337359,0.24074955534103298,0.9069767441860465,0.8553244877324033,1.1051120024985486,0.9781496542548205,0.4118814142984013,0.9692516725071678,0.13468898387246048,0.5916279869348462,0.9793979488570954,1.0127348568635772,0.0,0.9832657200811359,0.48759371042251587,0.4793858156091257,0.2616441749988188,0.9670822942643391,0.0001135916289028304,0.06923482499297506,4.648349411759991e-05,0.00012462724721741802
51.0,0.06248105886816696,4.8291600561426336,601.992576,601.992576,0.035646615445478584,0.9936254601367768,0.1634679566115834,0.9069767441860465,0.9051987198899824,1.105637447318568,0.980579634814976,0.32134682865336883,0.9801353934374003,0.09773751804123845,0.5982660540422273,0.979848479592263,1.0132007228377964,0.0,0.9832657200811359,0.4875929057598114,0.47938304558359174,0.2616414771358729,0.9670822942643391,3.7408409795910325e-05,0.003220230619490394,3.7408409795910325e-05,
52.0,0.07232056116317903,6.785234022816959,621.570048,621.570048,0.9991046702896288,0.9929314082407824,0.2213858576881331,0.9069767441860465,0.8917130691123485,1.105039270592912,0.9781496542548205,0.37599160265783926,0.9686065625995539,0.11496283251329333,0.6029349711660181,0.9801811037954538,1.0135446689581664,0.0,0.9832657200811359,0.48762401938438416,0.47934347496662943,0.26160348743866824,0.9670822942643391,0.00012506302200228955,0.0762602759020865,4.1660457956567834e-05,0.00013877389295946052
53.0,0.06786456892644625,8.736160432365176,622.268544,622.268544,0.035646615445478584,0.9928813081021279,0.14652908871405165,0.9069767441860465,0.9013983441096316,1.1052537010721708,0.9781496542548205,0.34473389558667356,0.9651779911709825,0.10095968921516466,0.6085806491943676,0.9806311216516495,1.0140100045959552,0.0,0.9832657200811359,0.48761969804763794,0.47934380832158413,0.2616037608032458,0.9670822942643391,3.867600084701861e-05,0.003329865789737596,3.867600084701861e-05,
54.0,0.06727092198824035,6.717775740170392,641.846016,641.846016,0.9991046702896288,0.993895372520612,0.2025941611462554,0.9069767441860465,0.9137173093874779,1.1066264909508972,0.9794785579093057,0.34957586013993547,0.9714914668001637,0.09345278641350473,0.6205322956225483,0.9814036123248031,1.0148087894333317,0.0,0.9832657200811359,0.48770949244499207,0.4792575756956514,0.2615210499169019,0.9670822942643391,0.00011961877892474021,0.07297226784703525,5.8669263801697775e-05,0.00012963517963200316
55.0,0.0603619387267096,6.755871222500945,642.544512,642.544512,0.035646615445478584,0.9933059047954432,0.058012927644128014,0.9069767441860465,0.9577301565210308,1.1057102301818595,0.9780518572177953,0.7749245080836983,0.9703933463796477,0.042882761404948934,0.6234117867691875,0.9816658207038085,1.0150799229041445,0.0,0.9832657200811359,0.4877186715602875,0.4792498770051466,0.2615136665266513,0.9670822942643391,4.987389865052846e-05,0.004294694321515635,4.987389865052846e-05,
56.0,0.06607215037660337,5.132224689215455,662.121984,662.121984,0.9991046702896288,0.9945410072838924,0.27594905240071366,0.9069767441860465,0.8557865937072504,1.107323511646428,0.9794785579093057,0.3232831316631894,0.9790263505210939,0.14310542681838118,0.6306515385937769,0.9820195497402151,1.0154456922275046,0.0,0.9832657200811359,0.4877757132053375,0.4791929821123803,0.26145909145428126,0.9670822942643391,9.391151246370538e-05,0.05731488286622266,3.699897261493032e-05,0.0001032616701565273
57.0,0.060488876489902,6.350720032574526,662.82048,662.82048,0.035646615445478584,0.9929376116691127,0.1290873074254324,0.9069767441860465,0.9241830107417801,1.1052999993832893,0.9755582387773329,0.28607711005349484,0.9673598962362899,0.09019428673388892,0.631335271226968,0.9820679219206301,1.0154957109081297,0.0,0.9832657200811359,0.48778170347213745,0.47919009830291726,0.26145633742084523,0.9670822942643391,3.1578055808312705e-05,0.002719703753655267,3.1578055808312705e-05,
58.0,0.05547156112663143,4.22414922203361,682.397952,682.397952,0.9991046702896288,0.9942736769984168,0.23602909608635794,0.9069767441860465,0.8677117964470661,1.1070350597869265,0.9794785579093057,0.37065703556981194,0.9756775133117916,0.13170406534185267,0.6393251754262586,0.9824695586623912,1.015911018627176,0.0,0.9832657200811359,0.4877869188785553,0.4791847332457354,0.26145116419160774,0.9670822942643391,0.00010063262777266905,0.06144348195181237,3.5532512073275884e-05,0.00011132451088702472
59.0,0.06024419267299483,6.848915662508491,683.096448,683.096448,0.035646615445478584,0.9937626322353439,0.16826757405732948,0.9069767441860465,0.9083971911462365,1.1065129620921268,0.977985761746559,0.2576786548332419,0.9723034178309743,0.11484756872496027,0.6488778970728429,0.983056356973695,1.0165177904756362,0.0,0.9832657200811359,0.48777687549591064,0.4791970486950101,0.2614628944771494,0.9670822942643391,3.099871843363173e-05,0.002670192382311143,3.099871843363173e-05,
60.0,0.06123581548353963,8.19999959521789,702.67392,702.67392,0.9991046702896288,0.9943443739745937,0.23398353464381635,0.9069767441860465,0.8854471848150868,1.1071135043769311,0.9820412014043789,0.3571146186701087,0.9763226232194055,0.12541649429823806,0.6490498069920453,0.9830956944710576,1.0165584669491854,0.0,0.9832657200811359,0.48780444264411926,0.4791697351266618,0.2614367002670705,0.9670822942643391,9.410398080264695e-05,0.05748193165922544,3.600882716219201e-05,0.000103642391441829
