round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.6049394984832894,54.06402150444186,22.98624,22.98624,0.9991028770524295,0.7324532973086455,0.6901870334231954,0.24542740121074078,0.5831868880716697,0.8912159837987584,0.6520498221586478,0.27536155117068883,0.6425470332850941,0.23628545124413128,0.36162064431295204,0.5756003814982708,0.9209606103972332,0.0,0.771513353115727,0.47910696268081665,0.14583128456694955,0.2556470849033102,0.625,0.0025469950133915746,1.528765643683073,0.0005463869880969141,0.0028900851001794742
2.0,0.5060821423855029,33.72300047046111,45.97248,45.97248,0.9991028770524295,0.7578974672184299,0.7068585240165385,0.2561028316811093,0.70884081019661,1.0810960035406216,0.7224767320666747,0.5315692689669561,0.6425470332850941,0.24319282221780467,0.5787858864781942,0.6946110188558046,1.1113776301692873,0.0,0.7766393442622951,0.4789743721485138,0.14598276365834933,0.25568138463550083,0.625,0.0011460505147643729,0.6887393177071317,0.00021368021730766993,0.0013058010547122468
3.0,0.4618509728996819,34.44366675934747,68.95872,68.95872,0.9991028770524295,0.7949188650724593,0.7023561924519781,0.2421381648646077,0.7615124611450321,1.3304943944749341,0.7745191965537892,0.6875108891938337,0.6425470332850941,0.2497212385955312,0.7424172693403462,0.812412181974253,1.2998594911588048,0.0,0.802247191011236,0.4788590669631958,0.14612111282081175,0.2557165178186003,0.625,0.0009248676642894531,0.5563221820191302,0.00014424209320322635,0.001058528699613602
4.0,0.4123726406732199,30.80777268652418,91.94496,91.94496,0.9991028770524295,0.8920226776976422,0.7120045728297135,0.27714707766013963,0.8988174473909426,3.8486198711676924,0.8146294588721781,0.8251638161830254,0.6425470332850941,0.2584527607656497,0.7996110015340784,0.8514652230408408,1.3623443568653453,0.0,0.8186874304783093,0.4787803292274475,0.1461997271443789,0.2557379083495856,0.625,0.0007622547305552643,0.4588606790596259,0.00011021855811844303,0.0008738311510427218
5.0,0.3992028528629836,33.04937339039207,114.9312,114.9312,0.9991028770524295,0.904072075935642,0.7258590436005579,0.26172430021351395,0.9067520462433039,3.8606394914009683,0.7792440276760095,0.8489604417102501,0.6425470332850941,0.24326253467875336,0.7923022134560596,0.8613284300461244,1.378125488073799,0.0,0.8098434004474273,0.47860249876976013,0.146376938582995,0.2557893773856929,0.625,0.0006911363123566705,0.4163346523147311,9.657888506124975e-05,0.0007928246316121237
6.0,0.3269364596124483,17.868060736824965,114.9312,114.9312,0.0,0.9859156863687317,0.7721852423074134,0.20631042825982687,0.9932520875231501,4.777874188189428,0.8476681215890756,0.9851263009943289,0.6425470332850941,0.1817453744306596,0.7923022134560596,0.8613284300461244,1.378125488073799,0.0,0.8098434004474273,0.47860249876976013,0.146376938582995,0.2557893773856929,0.625,0.0,0.0,,
7.0,0.13495713272070675,5.9114631684358425,115.70688,115.70688,0.033715132169159834,0.9873937938379923,0.7957532529406469,0.1869941241422169,0.992708438005425,4.776802941309768,0.7737223203206371,0.9852115515042963,0.6425470332850941,0.16718761340317972,0.8336017970633356,0.8949943375727898,1.4319909401164637,0.0,0.8233995584988961,0.4786045253276825,0.14637143647250456,0.25578564241524354,0.625,6.731233069538339e-05,0.005923454970798048,6.731233069538339e-05,
8.0,0.0936397711548782,4.365460687972798,115.70688,115.70688,0.0,0.9811196362881835,0.8297620806751973,0.19775669707074053,0.9909491614405906,4.774591998010958,0.9729277743444428,0.9782103025429194,0.6425470332850941,0.18121980831196097,0.8336017970633356,0.8949943375727898,1.4319909401164637,0.0,0.8233995584988961,0.4786045253276825,0.14637143647250456,0.25578564241524354,0.625,0.0,0.0,,
9.0,0.3098070560294237,30.007043463091843,138.69312,138.69312,0.9991028770524295,0.9429569979843974,0.7463977399186383,0.2707855891970063,0.941996694089581,4.134535724896664,0.8750669416228872,0.9002883728765586,0.6425470332850941,0.22987818641666552,0.7485152312075389,0.7964472923015328,1.2743156676824525,0.0,0.805045871559633,0.4794510006904602,0.14553300601740676,0.25554491397952017,0.625,0.00043930609550041675,0.26482101546832837,7.30983417116292e-05,0.0005019137519791321
10.0,0.2933816422926424,28.13589630335402,138.69312,138.69312,0.0,0.985563973937493,0.7580391375687634,0.2264643039455959,0.9921507469237577,4.773348318884097,0.6776542493511818,0.9868180801055203,0.6425470332850941,0.18859713207459422,0.7485152312075389,0.7964472923015328,1.2743156676824525,0.0,0.805045871559633,0.4794510006904602,0.14553300601740676,0.25554491397952017,0.625,0.0,0.0,,
