round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.7866635410349619,25.90909518786774,22.88656,22.88656,1.0,0.5315999227478927,0.1100409191060749,1.9776260674639803,0.3572757597648013,0.6646217201657857,0.27677568787658824,0.29147853272292606,0.21527788735128295,0.2226182086554736,0.6638546524507146,0.21595056367756021,1.8960325893545928,0.2775431398576083,0.27906339860331375,0.5151705741882324,0.3540862539501038,0.22336384486254923,0.11389601892395189,0.005565101155987573,6.677045280922584,0.011849022264568642,0.005324537564167313,0.009692563210808303
2.0,0.6550724784541828,3.8460109160925042,45.77312,45.77312,1.0,0.5792365266123319,0.1100409191060749,2.0020221872727726,0.36741213170582293,0.6670168237413426,0.26816212753799634,0.29647932580742564,0.217944420364688,0.2319624290211524,0.6611400930938409,0.21739275283601608,1.9086949209451187,0.27287066246056785,0.28060290181715736,0.5370963215827942,0.36370124772166296,0.23259739695901277,0.11389601892395189,0.001841835376644599,2.2276142669385877,0.007841328961034425,0.0016047154277017569,0.004187814439068822
3.0,0.6507962276950955,3.508472554302254,68.65968,68.65968,1.0,0.5895606200960323,0.1100409191060749,2.025386655301048,0.3324829282027429,0.6688444896692403,0.2706954773270114,0.2978575238417224,0.22020601075159293,0.21364951020063794,0.6665592224440018,0.22193252196756336,1.9485538130682794,0.2745766564382316,0.28228990411731525,0.5452114343643188,0.3293539568001133,0.21462688449085146,0.11389601892395189,0.001231474391732943,1.5024530653678312,0.006063488249088353,0.001029042008078301,0.003371045433388751
4.0,0.6520023577957754,3.4860373616282176,91.54624,91.54624,1.0,0.5768258484422241,0.1100409191060749,2.0237421981542543,0.3551620150676193,0.6707073612123868,0.27167046080486257,0.29525317874913937,0.22010691785900166,0.22342458266025353,0.6672420632121908,0.2221678189596412,1.9506197061021258,0.2759553601623267,0.2830331466626305,0.5503100752830505,0.3518194854184494,0.22408932361790315,0.11389601892395189,0.001161035570166117,1.4302601928492322,0.005666975885133998,0.0009583785894445542,0.0038459110194601397
5.0,0.6454696329780272,2.627251168766518,114.4328,114.4328,1.0,0.5892881679486134,0.1100409191060749,2.0361859976809993,0.356372391341766,0.6708636531485769,0.2681509747544691,0.2959369065881396,0.2208025432781088,0.22649258053390103,0.6670645888656545,0.2197835113335839,1.9296856326500125,0.2733407191056501,0.28068644560791156,0.5657979249954224,0.35354483468005543,0.22763534890198012,0.11389601892395189,0.0011389977906986852,1.4193664194942812,0.004859374094074617,0.0009589024748097146,0.002672601636100896
6.0,0.646636132420422,2.3747067711848677,137.31936,137.31936,1.0,0.5354074911441599,0.1100409191060749,2.009800985648017,0.32181034141323045,0.6701184783247286,0.27432129250208276,0.29684276484625716,0.21820871762535804,0.2011473067706215,0.6678968183073812,0.22117738195283632,1.9419237304555477,0.2762445530172983,0.2798479087452471,0.5209245681762695,0.3185890455497722,0.20195881738595925,0.11389601892395189,0.0011678366128648671,1.4723450265082647,0.004378377754663621,0.0009996797645744602,0.0025711683960922666
7.0,0.6479608404485501,1.9365301403596535,160.20592,160.20592,1.0,0.5452187413722042,0.1100409191060749,2.037757110841128,0.3459727600624924,0.671563442344263,0.27364432394286875,0.29927597840377823,0.22132437532332824,0.2155754908338119,0.6671938607680495,0.22021807045992603,1.9335010348953912,0.2753396657448599,0.2801664355062414,0.532626748085022,0.3427652174723071,0.21637097628628987,0.11389601892395189,0.0011596662808084394,1.4803916540490718,0.004006412621029538,0.0009985658025194637,0.003440156433228482
8.0,0.6464017106125457,2.0756305255743532,183.09248,183.09248,1.0,0.5547699932354893,0.1100409191060749,2.038187962394131,0.3355526487257708,0.6722131667695602,0.2715469203741348,0.2972490390718531,0.22156099871468338,0.21138452449189235,0.6673138962739623,0.21782617142692515,1.912500309359954,0.27835051546391754,0.2830278884462151,0.5457896590232849,0.3323025874745906,0.21233186150568664,0.11389601892395189,0.0012420691937874591,1.6087930526496166,0.0038124876479799326,0.0010849683357762202,0.0036368084687403183
9.0,0.6447506250099452,1.7854013681073984,205.97904,205.97904,1.0,0.5615000257992616,0.1100409191060749,2.0620704809354193,0.33476909938701344,0.6740659049250568,0.2735564925407634,0.29882230720615244,0.22368622513401373,0.21158887206160296,0.6682923519273875,0.2178973358103558,1.9131251282439061,0.2767552828902522,0.2830270583128346,0.5410590171813965,0.3318449757332122,0.21299035041856085,0.11389601892395189,0.0013733941164724526,1.8044410654742933,0.0034583267758847075,0.0012359888527611867,0.003641311701515286
10.0,0.6437214410894012,1.7368015467691778,228.8656,228.8656,1.0,0.5502727517081312,0.1100409191060749,2.0706075348709536,0.3443118455671161,0.676047722197847,0.27353169327666416,0.29820705174589474,0.2248435703781943,0.21726234589582744,0.6668619403189238,0.21613883528922143,1.8976856024575963,0.2731696527316965,0.28105968331303294,0.5578113198280334,0.34142539767234675,0.21898164296199868,0.11389601892395189,0.0014232596532079093,1.8995090562980295,0.003338741939239501,0.0012879281571177667,0.003935854451948029
