round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_auprc,fed_auprc_lift,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_f1,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.642150438991371,0.38457301255682236,24.82176,24.82176,0.5412350858791136,0.3226900041053655,0.30751001011990103,0.24416089081424228,2.167702302739105,0.11373363544813696,0.6834329189400248,0.5208218059777344,0.29161739378909296,0.20260571988362627,0.46477622394928336,0.10873267070394967,0.9546661220577887,0.11927630109448291,0.2045002711006687,0.37385687232017517,0.37181188945135724,0.2400376695921554,0.11389601892395189,0.007290053949305774,0.7381329329218715,,0.007290053949305774
12.0,0.6283738439346689,0.45408791427320494,26.8032,26.8032,0.5412350858791136,0.336550714334141,0.3200133092560896,0.2580927528892015,2.3082483833211236,0.11373363544813696,0.695854468708066,0.5288008109076476,0.29443824195726176,0.21194530126538794,0.4285929795656273,0.1016320232223918,0.892322876449714,0.08771466314398943,0.2045002711006687,0.3159392774105072,0.3718840711831602,0.23989467965213643,0.11389601892395189,0.0071722755327475445,0.7575691497186199,,0.0071722755327475445
13.0,0.6103861075000303,0.5133973764715805,28.78464,28.78464,0.5412350858791136,0.3209005042386297,0.32999305994193784,0.274786687974811,2.464759580460776,0.11373363544813696,0.7081422282948155,0.5293815507509437,0.3091781015597363,0.19969984907325608,0.4544714298930651,0.10622492075610411,0.9326482326571067,0.07236061684460261,0.2045002711006687,0.35900601744651794,0.3709642832682629,0.23930087631733635,0.11389601892395189,0.007348708593681196,0.8140625525265932,,0.007348708593681196
14.0,0.5945929515079005,0.6080523912039896,30.76608,30.76608,0.5412350858791136,0.32858438842764837,0.341238331985048,0.28880673194768053,2.592790713338559,0.11373363544813696,0.7192844173004865,0.5357536654225349,0.3155214489922338,0.20350505871730853,0.4699756625972476,0.10959780714366368,0.9622619664770011,0.12634041723532852,0.2045002711006687,0.3966882824897766,0.37373281082285503,0.24121642707278018,0.11389601892395189,0.007826260155025612,0.9095335104502738,,0.007826260155025612
15.0,0.6486449970288628,0.6150882650351795,32.4352,32.4352,0.4559241291901578,0.3525254564160014,0.30202327261931766,0.23639210831949384,2.0861793390969203,0.11373363544813696,0.6747752337217253,0.5514268347503914,0.27666517882900205,0.22480654480775047,0.4547250794116757,0.10437402557634821,0.9163974874840753,0.09794837855724686,0.2045002711006687,0.39823347330093384,0.37423795496753276,0.2416374677747242,0.11389601892395189,0.01078605938268494,0.5993633912876248,0.01078605938268494,
16.0,0.6382594284602817,0.4903966365541527,34.41664,34.41664,0.5412350858791136,0.34914359211225776,0.31458566861413234,0.251183285334609,2.2213061868877206,0.11373363544813696,0.690503020711981,0.5309893531989296,0.2899946199119605,0.21884429830845156,0.4588232283725635,0.10504026777652523,0.9222470527847015,0.021739130434782608,0.2045002711006687,0.39307901263237,0.3712893707912181,0.23937881966334887,0.11389601892395189,0.005739318320037773,0.6923105800524354,,0.005739318320037773
17.0,0.621351104910262,0.5423414011898722,36.39808,36.39808,0.5412350858791136,0.34347562682988414,0.3247028533677645,0.26525948923853737,2.358408513847466,0.11373363544813696,0.7007981161346031,0.5316143088410389,0.3020416426460511,0.21421132496174178,0.47762683743425155,0.10809645606217237,0.9490801968622637,0.04439746300211417,0.2045002711006687,0.40447309613227844,0.371638086058544,0.23950490835699573,0.11389601892395189,0.0062336006689414645,0.7766374892089516,,0.0062336006689414645
18.0,0.6051198494946448,0.6107119039531934,38.37952,38.37952,0.5412350858791136,0.31261210800744116,0.3360881343859602,0.27430027244853034,2.4486358816565943,0.11373363544813696,0.713458371899067,0.5234093438845207,0.30741801081906867,0.196296999493777,0.483218069965603,0.10959897472613489,0.9622722177788662,0.00429553264604811,0.2045002711006687,0.37236645817756653,0.3658637625173111,0.23522112095588932,0.11389601892395189,0.0068804093569927675,0.8919119590427727,,0.0068804093569927675
19.0,0.5835821761362748,0.7100461909246836,40.36096,40.36096,0.5412350858791136,0.3305811925479591,0.34891403487012446,0.29708575128823744,2.6621110107211376,0.11373363544813696,0.723841305893124,0.5640774868158595,0.3126176914650438,0.20490028435192434,0.4860785794462369,0.11013164848737106,0.9669490604487739,0.02685078634445723,0.2045002711006687,0.3594890832901001,0.3676454194767185,0.23638467366363683,0.11389601892395189,0.007497637503969895,1.0177371960598975,,0.007497637503969895
20.0,0.6409074076214283,0.6777067570651765,44.01152,44.01152,0.9971592150692714,0.35168430660448013,0.3030284784917803,0.23763442200566523,2.0957416850751454,0.11373363544813696,0.6765268357197027,0.5433554659182089,0.2815831554251759,0.22378300574435164,0.4583025139714301,0.10610235074889432,0.9315720755765714,0.06781789638932496,0.2045002711006687,0.3520701825618744,0.3680541084792355,0.23730279698280635,0.11389601892395189,0.006723029237445193,1.3484485049266368,0.009545079570962428,0.005510068989102501
21.0,0.6402900685260735,0.6015467771525274,45.99296,45.99296,0.5412350858791136,0.3435084170822246,0.31573542497901697,0.25251747866558655,2.238977778238874,0.11373363544813696,0.6899413116604419,0.5569936771936196,0.289526193395158,0.21662173154166142,0.4606792546368592,0.10763240417602987,0.945005850010401,0.09745238684145437,0.2045002711006687,0.3409722149372101,0.3690600683266254,0.23808026973798432,0.11389601892395189,0.005104642906222661,0.7326095738681033,,0.005104642906222661
22.0,0.6196185004261145,0.5958516863680086,47.9744,47.9744,0.5412350858791136,0.3346933254787805,0.3294675748058614,0.27411822805833724,2.431954862700547,0.11373363544813696,0.7073736326375135,0.5517359151385822,0.3046331219991511,0.20927990332138285,0.46466071879544935,0.10824950745086628,0.9504239785865056,0.11356466876971609,0.2045002711006687,0.33482909202575684,0.3692194579009879,0.23818816557381303,0.11389601892395189,0.00543869336607734,0.8034307218622416,,0.00543869336607734
23.0,0.6010876714699087,0.6693542724838976,49.95584,49.95584,0.5412350858791136,0.33594706394155827,0.34203120925847585,0.29383855050330937,2.625037366995888,0.11373363544813696,0.7184885375479667,0.5653277590480696,0.30569587552713745,0.20892152435815317,0.42243874098077183,0.10037892183667313,0.8813207238059472,0.13149752475247525,0.2045002711006687,0.31697267293930054,0.374332898155937,0.24236943130929436,0.11389601892395189,0.005743526366259992,0.8827275987714529,,0.005743526366259992
24.0,0.5897953578969658,0.8430112700271006,51.93728,51.93728,0.5412350858791136,0.3154517109474765,0.3542138652153943,0.3094425806589965,2.776839582996953,0.11373363544813696,0.7277368720294942,0.5702311421584147,0.3170583586033039,0.19596688018256667,0.4452412328400679,0.10401301301883678,0.9132278195630879,0.11368587839176074,0.2045002711006687,0.32192662358283997,0.3698204430715926,0.23885524673144218,0.11389601892395189,0.0066734664382530765,1.067632134188898,,0.0066734664382530765
25.0,0.644300892150732,0.8680672132956463,53.6064,53.6064,0.4559241291901578,0.3399686785095933,0.31049242994564574,0.24442604466757786,2.1538181613401357,0.11373363544813696,0.6815433901653597,0.556677869439485,0.2859166968755648,0.21604377649842496,0.4449230289416962,0.1039586981033803,0.9127509379655604,0.11835657745947983,0.2045002711006687,0.3180915117263794,0.3705271167795085,0.23944255306393003,0.11389601892395189,0.008595979383751316,0.560448074247688,0.008595979383751316,
26.0,0.6393931905723743,0.8039421339536128,55.58784,55.58784,0.5412350858791136,0.3489210696959885,0.31979429794354186,0.262791602950545,2.325561999963711,0.11373363544813696,0.6964648603106748,0.5825520197880593,0.29458619503237066,0.22039755812446832,0.43160310360993004,0.10106875244264588,0.8873773938501683,0.13466334164588528,0.2045002711006687,0.3066760301589966,0.3714852717143671,0.24050645397556203,0.11389601892395189,0.004524504965784519,0.7520926771685481,,0.004524504965784519
27.0,0.619622489989505,0.8468129193174588,57.56928,57.56928,0.5412350858791136,0.3506216294513659,0.3303754713259428,0.2833460857963601,2.52512874250897,0.11373363544813696,0.7101329374369977,0.563361258057489,0.30130895541677927,0.21912937626078513,0.42989734448079386,0.10009892464472284,0.8788623657825886,0.13629020414157733,0.2045002711006687,0.31331950426101685,0.3724703513638195,0.24120846847092026,0.11389601892395189,0.0047857884778717595,0.816665327642113,,0.0047857884778717595
28.0,0.6019607538911995,0.8093296850314824,59.55072,59.55072,0.5412350858791136,0.33905419845630874,0.3423477640890376,0.29363658152846567,2.6278798047224625,0.11373363544813696,0.7217572154894473,0.5654022660170195,0.30926674598118115,0.2116568750258406,0.43017211472668626,0.09999728559110992,0.877969981179745,0.13692148454827738,0.2045002711006687,0.32094714045524597,0.37312126503454385,0.2416560902902548,0.11389601892395189,0.0050898626923393244,0.900761557626538,,0.0050898626923393244
29.0,0.5789690397464131,0.8675459093227458,61.53216,61.53216,0.5412350858791136,0.30517037396035734,0.3543439329597033,0.30767525375865745,2.7683086620091686,0.11373363544813696,0.7291365301835036,0.5514735652608392,0.3233088349926908,0.1902079076411307,0.44536914940167477,0.10363177563431729,0.9098805789121741,0.12327231976092641,0.2045002711006687,0.31255990266799927,0.3713682721420013,0.23991654996401218,0.11389601892395189,0.006064592315402681,1.1142716340254992,,0.006064592315402681
30.0,0.641660596110172,1.2342971501908186,65.18272,65.18272,0.9971592150692714,0.33330310068903574,0.31118928827535136,0.24874994067396972,2.18525511685482,0.11373363544813696,0.6829587791668994,0.5450542527499486,0.2926522691465373,0.20960063117673763,0.4382711292985574,0.10333804373935844,0.907301631046095,0.1407896585640017,0.2045002711006687,0.3217858672142029,0.37508267330573775,0.2428500389512437,0.11389601892395189,0.0053938710955570655,1.4105900975409895,0.007689208257218187,0.0045457976004846445
31.0,0.6379062851605781,0.7942630343039468,67.16416,67.16416,0.5412350858791136,0.31734818495162426,0.3218818250236,0.26712240657709674,2.354163091339251,0.11373363544813696,0.6961542569697177,0.5568835528685607,0.29954933243716764,0.1995738376884032,0.43602108789791616,0.10278663967905392,0.9024603375091128,0.13010446343779677,0.2045002711006687,0.3169848918914795,0.37425209475431165,0.2422712372706421,0.11389601892395189,0.003955905514347378,0.7706980985822156,,0.003955905514347378
32.0,0.6175603515082818,0.9592611850708964,69.1456,69.1456,0.5412350858791136,0.3299846888043494,0.33063884756750356,0.282543128217735,2.507014851978799,0.11373363544813696,0.7105135747444937,0.5543432255938633,0.30844554601708996,0.20591287995693672,0.44381813756196986,0.1029526232217511,0.9039176627454585,0.10561469421832603,0.2045002711006687,0.3124763071537018,0.3722656169132195,0.24060052415068744,0.11389601892395189,0.004515887117494725,0.9040299989283085,,0.004515887117494725
33.0,0.5956812211226985,0.8842820309594888,71.12704,71.12704,0.5412350858791136,0.33558241395060656,0.3476058399341305,0.2991409606144545,2.6671124756993088,0.11373363544813696,0.7262450770523557,0.5653020739292751,0.3145960066437503,0.20865505804017623,0.42873006977645767,0.09983668890148008,0.8765599521800741,0.0825974025974026,0.2045002711006687,0.2884874641895294,0.37012596610412124,0.23949215106547145,0.11389601892395189,0.004944858607236553,1.0209117300109938,,0.004944858607236553
34.0,0.5771931844572521,1.0386970489450245,73.10848,73.10848,0.5412350858791136,0.31778347384357986,0.3543602252018852,0.31709785898207116,2.838059691615316,0.11373363544813696,0.7341314641729921,0.5713987021865501,0.3175242732492533,0.1973087047337103,0.439215262201468,0.10144365893631974,0.8906690496711166,0.022116903633491312,0.2045002711006687,0.27952682971954346,0.36851872901616756,0.238032229740641,0.11389601892395189,0.005243860982683957,1.122352401376702,,0.005243860982683957
35.0,0.6415403768294674,1.4033636515096792,74.7776,74.7776,0.4559241291901578,0.33546580078935173,0.317291901904933,0.2520804440601092,2.2165058117056615,0.11373363544813696,0.6877106761279682,0.5588278601495671,0.28837135603112235,0.2126978412835003,0.44890636296859593,0.10362356300446891,0.9098084725301779,0.02249899558055444,0.2045002711006687,0.30977436900138855,0.3686011809951508,0.2377989091466968,0.11389601892395189,0.006949093028608649,0.5283107205759734,0.006949093028608649,
36.0,0.6363377872911911,1.0568029844767266,76.75904,76.75904,0.5412350858791136,0.3489792408650949,0.32512315538457026,0.27172615285590396,2.399860536360236,0.11373363544813696,0.7019943760430742,0.5654558889147678,0.2959772807125014,0.21908043400121818,0.43217060236715793,0.1000831828816092,0.8787241540763115,0.059604603127766304,0.2045002711006687,0.3140096366405487,0.3705827615912532,0.23962227551669926,0.11389601892395189,0.0037615463247735975,0.8309726713923737,,0.0037615463247735975
37.0,0.6128558788124376,0.8701100289356501,78.74048,78.74048,0.5412350858791136,0.34103261094872367,0.34340385549688884,0.2890854337220819,2.575478799519887,0.11373363544813696,0.7174564629930609,0.5619504422677186,0.30726971739137887,0.211414725779654,0.4412609608793933,0.10208514502951865,0.8963012578840062,0.03862660944206009,0.2045002711006687,0.31364676356315613,0.3689320551934506,0.23841778512061107,0.11389601892395189,0.0036944812493167815,0.8365970390150324,,0.0036944812493167815
38.0,0.5937845570677973,0.9761826989534663,80.72192,80.72192,0.5412350858791136,0.3270076891686216,0.34708787076907816,0.301651451331781,2.68687476721143,0.11373363544813696,0.7258689360833886,0.5667973161231415,0.319254425616413,0.20311134760274802,0.4508225136561879,0.10445400285317386,0.9170996830268278,0.08728749048464857,0.2045002711006687,0.3018592596054077,0.3684354389348012,0.23798029184366984,0.11389601892395189,0.004132817403500716,0.9648488722741604,,0.004132817403500716
39.0,0.5759742540394193,1.2307711830859154,82.70336,82.70336,0.5412350858791136,0.3101531938612317,0.3593692286529101,0.32200628933691133,2.879622621791069,0.11373363544813696,0.7381732672784744,0.5808529397613423,0.3223004368447042,0.19406369374927093,0.45763041553393224,0.10540913671447935,0.9254856992399426,0.04368063014679556,0.20450951154489178,0.30883583426475525,0.36693309229569454,0.23663747293930962,0.11389601892395189,0.004853632249153987,1.1672402364201844,,0.004853632249153987
40.0,0.6461408421458705,1.7253026194835404,86.35392,86.35392,0.9971592150692714,0.33805201224958586,0.3176240481016579,0.26022485039262516,2.2815506898156057,0.11373363544813696,0.6898139056272448,0.5556032100105273,0.29300788101317576,0.2127683597699465,0.4192165688503834,0.09857480379284811,0.8654806789925316,0.10798391728891442,0.2045002711006687,0.2916626036167145,0.3735437393638459,0.24206395024986438,0.11389601892395189,0.00464582302956248,1.5291147616226226,0.006555598188904331,0.004015087445345846
41.0,0.6367074494964445,1.1107619600972956,88.33536,88.33536,0.5412350858791136,0.3503346582978995,0.32610588724160516,0.2726196853324943,2.4124952921587917,0.11373363544813696,0.7062585657345442,0.5661055484312059,0.2929414347231501,0.21955813339346497,0.39997499647234913,0.09416876049825831,0.8267958914449378,0.09184128399465002,0.2045002711006687,0.2843743860721588,0.37212314728528034,0.241183067795525,0.11389601892395189,0.0035430497799963604,0.8900433171074837,,0.0035430497799963604
42.0,0.611882377194371,1.0646147940915431,90.3168,90.3168,0.5412350858791136,0.3221453344631117,0.33557770985384816,0.28929907203292693,2.5669258490866365,0.11373363544813696,0.7179274746563079,0.532012991691599,0.31280480851411985,0.20112127862534626,0.42168190864511146,0.09815575338930302,0.8618014423738672,0.10665597433841219,0.2045002711006687,0.27289822697639465,0.37064412869788643,0.24017139780021654,0.11389601892395189,0.003760946233705348,0.970226852921769,,0.003760946233705348
43.0,0.589481061786044,1.2156286864422692,92.29824,92.29824,0.5412350858791136,0.3407588920306502,0.35268108971052864,0.31473057284961187,2.8087064240856665,0.11373363544813696,0.7338910212170345,0.6236598103720795,0.31424424278073976,0.2137784619911747,0.40319052994276594,0.0949368150746703,0.8335393631103067,0.10008203445447088,0.2045002711006687,0.2579443156719208,0.3701665899379066,0.24019012257230324,0.11389601892395189,0.004097078131074335,1.0911025722743943,,0.004097078131074335
44.0,0.5730776908345891,1.3789601271435463,94.27968,94.27968,0.5412350858791136,0.32957477031236004,0.3585366854868728,0.3241445171228388,2.908998618392476,0.11373363544813696,0.7407186171005088,0.5622679191788759,0.3254106116594674,0.2047885185738549,0.39505403015854124,0.09312238536325884,0.8176087824934113,0.0762732319575187,0.2045002711006687,0.2641766369342804,0.37067303300275856,0.2406125467499506,0.11389601892395189,0.004056959500338544,1.1136773225152865,,0.004056959500338544
45.0,0.6416757066252547,1.6596704060794767,95.9488,95.9488,0.4559241291901578,0.33020710523666075,0.3199668089345843,0.2603722793862516,2.292838926852261,0.11373363544813696,0.6913397519272259,0.5457820477712552,0.29394438076402213,0.20964109588059102,0.3958639843234257,0.09356191248347501,0.8214678034176601,0.08197914140189183,0.20450951154489178,0.2992297410964966,0.3718668380641117,0.24089845167931628,0.11389601892395189,0.005999289904162813,0.5257467716000974,0.005999289904162813,
46.0,0.639271625694641,1.4745546804077632,97.93024,97.93024,0.5412350858791136,0.3483394834970655,0.3274874238985932,0.27352241490342577,2.416568904961331,0.11373363544813696,0.7081585554941277,0.5621554591849611,0.2978621851169479,0.21864446685212185,0.39611132146781,0.0942671790097504,0.8276599998871987,0.09722222222222222,0.20450951154489178,0.2843698263168335,0.3714312523253953,0.240619919095681,0.11389601892395189,0.0038330718727184777,1.0751098694745451,,0.0038330718727184777
47.0,0.6083661266444306,1.2024909470348488,99.91168,99.91168,0.5412350858791136,0.3252544131064094,0.3339477777812645,0.2952598573400473,2.6306633195363056,0.11373363544813696,0.7199777263555919,0.5648524508120311,0.3085128461745226,0.2018345679970196,0.4099074231964769,0.09627491242430627,0.8452877750590108,0.04206375287545186,0.20450951154489178,0.30314385890960693,0.3702341658947026,0.2393358211980587,0.11389601892395189,0.003582428781099555,1.0287028946913779,,0.003582428781099555
48.0,0.586691675555479,1.5704013322667643,101.89312,101.89312,0.5412350858791136,0.3385507138644689,0.351525623989764,0.3097689365935641,2.76692368646128,0.11373363544813696,0.7358182312445088,0.6131969970451201,0.3154591129720138,0.21137492959599044,0.4081716457787736,0.09547490652966308,0.8382637727962331,0.009921455146754857,0.20450951154489178,0.3048698902130127,0.3675442754643344,0.23746013086202095,0.11389601892395189,0.0036101553485591207,1.0632728605996817,,0.0036101553485591207
49.0,0.5754379161587433,1.6293329833763952,103.87456,103.87456,0.5412350858791136,0.31846455313407,0.36351144286512727,0.3347269570506149,3.005319325968382,0.11373363544813696,0.7467814324476275,0.5879736983096312,0.32630023934448676,0.19743675480480605,0.4084981699636503,0.09600530970432772,0.8429206798565123,0.05305867665418227,0.20450951154489178,0.3051064610481262,0.37017802205267675,0.23967402696746531,0.11389601892395189,0.003954469890534909,1.190812972607091,,0.003954469890534909
50.0,0.6457726964011964,1.8462063861160782,107.52512,107.52512,0.9971592150692714,0.3250473224661573,0.31875871241619025,0.2621901998363419,2.2994934084380922,0.11373363544813696,0.6917898730105608,0.5395295630994159,0.2954104994817399,0.20545251036496648,0.4049471645492646,0.09587494544226163,0.8417760897005286,0.08920402561756634,0.20451875282422052,0.30926957726478577,0.37228526746724533,0.24130061394484967,0.11389601892395189,0.0035372714909943383,1.4250511073041707,0.005297495867172811,0.0030033464514781956
51.0,0.6381535960339892,1.4333672820575356,109.50656,109.50656,0.5412350858791136,0.3208249962061499,0.33540772444784794,0.2812939325735202,2.4911767983781963,0.11373363544813696,0.7102591265051339,0.5615185539070273,0.31013010937233654,0.2004931409578664,0.402060903593656,0.09628565342119222,0.8453820803471799,0.09406952965235174,0.20450951154489178,0.3081454038619995,0.37214290092423286,0.24127590019339323,0.11389601892395189,0.003146387461835849,0.9861755545716733,,0.003146387461835849
52.0,0.608385279636783,1.133824965810605,111.488,111.488,0.5412350858791136,0.31560615685580024,0.3445934224452059,0.2997473167732031,2.669429188162739,0.11373363544813696,0.7239222291422914,0.571406940776716,0.320136511208798,0.19638164547544862,0.4135490482018919,0.09911726971722545,0.870243496249029,0.09838274932614555,0.20450951154489178,0.29934418201446533,0.3729262513308372,0.2417476528932055,0.11389601892395189,0.003193110078440995,1.0257913323584944,,0.003193110078440995
53.0,0.5905694321815369,1.2430377988361647,113.46944,113.46944,0.5412350858791136,0.32026875015981393,0.35515869102041514,0.3222534093001375,2.892083779534042,0.11373363544813696,0.7385588835494407,0.5465084917051765,0.3268370180367108,0.19763749430787123,0.41834652791055793,0.09896033825740329,0.8688656477403207,0.08730556949322629,0.20450951154489178,0.29469066858291626,0.3713208189025739,0.24010990647468586,0.11389601892395189,0.0032229641404583937,1.0613782631698996,,0.0032229641404583937
54.0,0.5716142973124237,1.9779889662100092,115.45088,115.45088,0.5412350858791136,0.3130952998099395,0.3653107784879396,0.33059422530391935,2.957997031851895,0.11373363544813696,0.7450138663676655,0.5719409858036978,0.3371718739874188,0.19292946727006438,0.4300246335698135,0.1011755019431697,0.8883146478607329,0.06721162579473206,0.20451875282422052,0.2974452078342438,0.3692214615488156,0.23841473201478125,0.11389601892395189,0.0032376287317399557,1.0939853194868192,,0.0032376287317399557
55.0,0.6496328375570825,2.278975046727642,117.12,117.12,0.4559241291901578,0.3447969101308945,0.32259537564959745,0.26878685937999647,2.362700164837107,0.11373363544813696,0.6971932301216601,0.5748675750664172,0.29370368790496676,0.21750902567416966,0.4173084623613581,0.09918102675693817,0.8708032791133913,0.06914893617021277,0.20450951154489178,0.29420652985572815,0.3702357996196474,0.23945586522889506,0.11389601892395189,0.004703166145079931,0.4692722405306995,0.004703166145079931,
56.0,0.6405742947349156,1.5228381435614744,119.10144,119.10144,0.5412350858791136,0.3446625879106851,0.331677392556314,0.28409730351035123,2.497710966037171,0.11373363544813696,0.7115925933561857,0.5956478229679789,0.3006337481013187,0.21647330053164385,0.4077769655214857,0.09709630667410288,0.8524995657568494,0.09508423724901915,0.20450951154489178,0.2846101224422455,0.3707532884985339,0.24012186818350323,0.11389601892395189,0.0027581805490081135,0.9514408389804885,,0.0027581805490081135
57.0,0.6134356827267162,1.1608798878044895,121.08288,121.08288,0.5412350858791136,0.32063322101053415,0.3502703039423269,0.3059629820374638,2.712890236215375,0.11373363544813696,0.7293409169936992,0.5592002571604523,0.3219856401679046,0.1983139875845734,0.4149702108644218,0.09874212341326366,0.8669497349085884,0.09616724738675958,0.20450951154489178,0.2877996861934662,0.3712812567358379,0.24034615684121527,0.11389601892395189,0.003132819852167152,1.1024414813145995,,0.003132819852167152
58.0,0.5885554408668655,1.1927398330941605,123.06432,123.06432,0.5412350858791136,0.3167704928462714,0.36238142986187283,0.323751199848618,2.891316689362701,0.11373363544813696,0.7410779693726245,0.5659738652753266,0.33151228636739904,0.19607598072070276,0.40033605674842,0.09595737005271505,0.8424997726811292,0.101159114857745,0.20450951154489178,0.2858249545097351,0.3722629959797834,0.24122980214854975,0.11389601892395189,0.0032591938802466526,1.174733711173758,,0.0032591938802466526
59.0,0.5718213546298956,1.6185892724414597,125.04576,125.04576,0.5412350858791136,0.3201269185362681,0.3698093759758138,0.33873557631428053,3.03682811430926,0.11373363544813696,0.7481251806657903,0.6083480684501227,0.32616626711152424,0.1979782035849301,0.3954953190795991,0.09450859546814491,0.8297796214567261,0.0685461580983969,0.20450951154489178,0.27080991864204407,0.36879678371958285,0.2391913373637856,0.11389601892395189,0.003267662975503623,1.2049848667811602,,0.003267662975503623
