round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_auroc,fed_prevalence,fed_f1,fed_brier,fed_f1_best_threshold,fed_f1_best,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
34.0,0.6428330748566258,1.1153739080069696,124.11904,124.11904,0.9971592150692714,2.695188101967412,0.30462650630940424,0.7193122352707721,0.11379657603222558,0.30593124756188045,0.21673494845171196,0.5959417351952042,0.3535944217195518,0.345286706195765,0.3930110798105475,0.097715268681244,0.8579340138875992,0.03865877712031558,0.2045002711006687,0.30766618251800537,0.3749992439983727,0.2427153766089289,0.11389601892395189,0.0030214289527695573,1.6690035213250667,0.0016012107074890396,0.004704709312743773
35.0,0.6415556058568086,1.3271427868549561,127.7696,127.7696,0.9971592150692714,2.732813335725431,0.30898864332468406,0.7224530408534249,0.11379657603222558,0.3136598625134247,0.20706860145654543,0.5969809352027295,0.3538710344973866,0.33193208443783373,0.384377772330758,0.09665917541465624,0.8486615803419376,0.09729970988618612,0.2045002711006687,0.31149664521217346,0.37821656361134526,0.24530484118205428,0.11389601892395189,0.0029127213927919353,1.6600261373678222,0.001520493795480911,0.004567279534775852
36.0,0.6449946576442103,1.1392126925700345,131.42016,131.42016,0.9971592150692714,2.7552223306513146,0.3118372037085415,0.7238487889018503,0.11379657603222558,0.316810188002908,0.2052747197315234,0.585415194488214,0.35599937396648745,0.33002883076117234,0.4063963877858897,0.10166468472728848,0.8926096424421099,0.06304728546409807,0.2045002711006687,0.3264409303665161,0.3770839904354686,0.24402785536401198,0.11389601892395189,0.0027836182226151384,1.6368820149218664,0.0014158384057712154,0.004412173935118262
37.0,0.6463806154094014,1.4032383460593263,135.07072,135.07072,0.9971592150692714,2.75669132996449,0.31275608322645354,0.724578652404765,0.11379657603222558,0.30625889703903325,0.21292434919835637,0.6012609623548877,0.35589711093793525,0.3406258219158157,0.41743197406540344,0.10235561426677947,0.898675961054636,0.03936703975299112,0.2045002711006687,0.3360408842563629,0.37557419643463774,0.2427610313088493,0.11389601892395189,0.0027185209747509734,1.6474940290208906,0.0013965956988332162,0.004294661422832798
38.0,0.6477107418660191,1.2522306828746874,138.72128,138.72128,0.9971592150692714,2.769940253756231,0.3144543448922383,0.7256495386787931,0.11379657603222558,0.30809990470048665,0.21140392555930299,0.5863800185121978,0.3580021174375448,0.337724658581548,0.426260525915396,0.1056908514201662,0.9279591369276545,0.08268424206111444,0.2045002711006687,0.35915607213974,0.37745108587001847,0.244211436542591,0.11389601892395189,0.0026214361043668936,1.6370442353654653,0.0012940365351240375,0.004208416869899896
39.0,0.6454030574178776,1.3551480931321047,142.37184,142.37184,0.9971592150692714,2.7976293726117363,0.3173414807042804,0.7276608602996604,0.11379657603222558,0.31440810500479344,0.2062046431262975,0.5775294377124321,0.36390043225411906,0.33334287989271677,0.42813722112671093,0.10469869953695728,0.9192481047723394,0.03926096997690531,0.2045002711006687,0.3467339277267456,0.3758084769682506,0.242870019262194,0.11389601892395189,0.002549759437603411,1.6366354406345636,0.0012419845647497088,0.004118221174671463
40.0,0.6466746802161496,1.069746976189974,146.0224,146.0224,0.9971592150692714,2.8118868840765194,0.31881872362777475,0.7283177872797161,0.11379657603222558,0.3163320594575431,0.20610407904003167,0.5873622885395933,0.3627919167694606,0.3312945093180596,0.429616462651903,0.10485334855861202,0.9206059136151401,0.03335980937251787,0.2045002711006687,0.3148852586746216,0.3740027569261745,0.24161767215687371,0.11389601892395189,0.0024360681642923683,1.6056082108989358,0.0011680446842209174,0.003959972400915623
41.0,0.6455465621982005,1.3264462001024504,149.67296,149.67296,0.9971592150692714,2.850649627189135,0.3232196398615219,0.7308422057247966,0.11379657603222558,0.3176897401269592,0.2021844593399624,0.5603993356392942,0.3603054287942843,0.32749986511257195,0.4248333897138369,0.10295058840523513,0.9038997971823317,0.04555638536221061,0.2045002711006687,0.3453339636325836,0.37574538403881164,0.24278967051850153,0.11389601892395189,0.002181220599649386,1.4774436025181785,0.0010817197383080873,0.003502162974265698
42.0,0.6459838517047477,1.15986293036829,153.32352,153.32352,0.9971592150692714,2.8387020939358028,0.3220315723900911,0.7313221163878635,0.11379657603222558,0.3126684404468172,0.20944451956435578,0.5831259960404336,0.3617073832422553,0.33751000503995865,0.39883855577094324,0.09612802906509121,0.8439981482520094,0.0794638583054093,0.2045002711006687,0.2937542796134949,0.37741826193652694,0.24426868039514524,0.11389601892395189,0.0022324229958048908,1.5532442084513605,0.0010687887300042831,0.003634089855414428
43.0,0.6456940768244885,1.1771484014018343,156.97408,156.97408,0.9971592150692714,2.90112231040212,0.32864928139052846,0.7335122650996752,0.11379657603222558,0.31263970589779516,0.2100878058877694,0.6062285465236157,0.36498898715643735,0.3362880385254996,0.4012985745981327,0.0961468107983213,0.8441630507078417,0.057177615571776155,0.2045002711006687,0.29863935708999634,0.37513198113488266,0.24269756163483414,0.11389601892395189,0.0022050181320930422,1.5777933257631958,0.0010582536803481481,0.0035817517851036195
44.0,0.6501663827652563,1.2409040683412647,160.62464,160.62464,0.9971592150692714,2.897240272294919,0.32885504796748055,0.73564635822765,0.11379657603222558,0.31613227086382883,0.20636734633791798,0.5941005205681168,0.36792908061341356,0.3311855526275717,0.3940538012063437,0.09520294845198624,0.8358759976988575,0.09437864260199286,0.2045002711006687,0.3067761957645416,0.3777825045963017,0.2448378449905973,0.11389601892395189,0.0020948658286587462,1.5395720463711768,0.0010239196319581049,0.003378305301515445
45.0,0.6466207010046212,1.1256176869901056,164.2752,164.2752,0.9971592150692714,2.9270667136261928,0.3319341509212219,0.738020113568215,0.11379657603222558,0.3203296613965269,0.20748096247471998,0.6077717800042243,0.3715508544273763,0.3349157548481698,0.37563090486215456,0.09272130302652502,0.8140873043897594,0.09993403693931398,0.2045002711006687,0.3380433917045593,0.37783377148903596,0.2450291883906932,0.11389601892395189,0.0022488389352683,1.6966348177520558,0.0009809333260238041,0.00376306951281393
46.0,0.6445006987879563,1.0469658988922588,167.92576,167.92576,0.9971592150692714,2.929431923676827,0.3326064293584227,0.7372152788570636,0.11379657603222558,0.31870398959119933,0.20581823649805803,0.5975258122746948,0.36639624814599936,0.33237573022509004,0.39851696352060106,0.09774337394666552,0.858180776379274,0.06592039800995025,0.2045002711006687,0.313539057970047,0.37627857397778464,0.24337005450404992,0.11389601892395189,0.002014990170903657,1.5588510952657089,0.0009502729142019962,0.003282044625660112
47.0,0.6444406028550012,1.2854848250804083,171.57632,171.57632,0.9971592150692714,2.94323898098153,0.334356292419648,0.7388320578781019,0.11379657603222558,0.3222503113943617,0.20177221471476547,0.5890671464334142,0.372344470985024,0.32698057194289076,0.4178443114012923,0.10190935735458667,0.8947578529731695,0.07356044618631294,0.2045002711006687,0.34694766998291016,0.3759741935101086,0.24307351206139918,0.11389601892395189,0.0021131196217906477,1.676356170210056,0.0008920621196298353,0.003566861689606834
48.0,0.6476505855850582,1.158461929620104,175.22688,175.22688,0.9971592150692714,2.954194409886138,0.3359320746210537,0.739697342972548,0.11379657603222558,0.31291410709135525,0.20823711130174002,0.607051798659269,0.37169940847000815,0.33390888603052876,0.3949116942768828,0.09649829721993242,0.8472490797449568,0.08859905554306274,0.2045002711006687,0.35084259510040283,0.3767726501603031,0.24391829970886894,0.11389601892395189,0.0020685556682941667,1.6827189096948132,0.0008385637825412576,0.003527016773057034
49.0,0.6486372076844023,1.2156390649705515,178.87744,178.87744,0.9971592150692714,3.0107693468479275,0.3418224054583296,0.7417800412363081,0.11379657603222558,0.31612400538848284,0.20723812507655703,0.5927473215455675,0.3754248736314039,0.3337608511836178,0.39166008113270756,0.09633196897006555,0.8457887280009864,0.08941992676816342,0.2045002711006687,0.35665714740753174,0.3779602530672287,0.24474271901464742,0.11389601892395189,0.0019512645654681255,1.623564314795658,0.0008587203697048447,0.0032414682532280305
