round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.7399376634563939,236.6073724049234,12.39568,12.39568,1.0,0.5619787016660116,0.11312559017941454,1.7941292873437376,0.363370349056735,0.6337518830051339,0.24899643853804493,0.27411719016201536,0.20290689253996513,0.23267205876280786,0.6480649448183038,0.19796101037165093,1.7380854242484896,0.26003336277107253,0.27677847998703614,0.5716069340705872,0.3629275531580166,0.23208034094792857,0.11389601892395189,0.003345860609287607,4.395766368961176,0.1226957203102908,0.002965005118724142,0.0042693951112600355
2.0,0.6678777352631136,3.610890096105585,24.79136,24.79136,1.0,0.5360508226714196,0.11312559017941454,1.830418655954578,0.3526363335824216,0.6378692805791792,0.2579486915414693,0.27813224809317344,0.20725724564435635,0.22568769839404287,0.6552533837212227,0.20767835994767475,1.8234031523642729,0.27690726945800154,0.27923533289386954,0.5354344248771667,0.3523430700024695,0.22492004340864447,0.11389601892395189,0.0015749442727898317,2.083729248945019,0.049449824155412166,0.0013945222299617788,0.0020123313000012166
3.0,0.6585595273670498,2.7072401473937715,37.18704,37.18704,1.0,0.5308640828363768,0.11312559017941454,1.8468654271326614,0.3385557843297767,0.6429973888889053,0.2597763258204959,0.28026751057377763,0.20908571641954832,0.2165517220875375,0.657696234898429,0.2101011422121011,1.8446750307610413,0.27542997542997544,0.2810556860577587,0.522706925868988,0.33834019324770986,0.21598542877260304,0.11389601892395189,0.0012729853462461994,1.6949530908411816,0.03775699030863028,0.0011097579532924795,0.0016541679088010125
4.0,0.653666171507284,1.9828795344660128,49.58272,49.58272,1.0,0.48684843939019334,0.11312559017941454,1.8722383164018364,0.320247278779717,0.6451681728146894,0.26053001319295677,0.27776178627699805,0.21252705394458135,0.20402862356960852,0.6579790869912434,0.21074083945142746,1.850291532947597,0.27730140753923316,0.28094694808899034,0.49022501707077026,0.3197860655045916,0.2035064218680055,0.11389601892395189,0.001535509910359419,2.0577988307725263,0.026997919976618826,0.0013952139880496815,0.0013715262230563218
5.0,0.6517588613416865,1.7190833989260965,61.9784,61.9784,1.0,0.5014374569297625,0.11312559017941454,1.9073070610207201,0.33800414249812205,0.647998280439855,0.2582695475612029,0.27921607130288484,0.21602366233992254,0.21487997179751,0.6602484419981156,0.21410294374299407,1.8798106006317052,0.27958993476234856,0.28064382996285603,0.5075582265853882,0.33742015809608195,0.21447757160502587,0.11389601892395189,0.0015566672837540655,2.1030596401615185,0.020859801365168466,0.0014316302392773468,0.001387142396230786
6.0,0.6521319156027787,1.5165472895311782,74.37408,74.37408,1.0,0.5231119174888986,0.11312559017941454,1.9067751649828808,0.33455606359222756,0.6485554241627338,0.2592411791966106,0.2813184703364697,0.21524461773333814,0.21414571196357626,0.6594683429789256,0.21244501314904293,1.8652540725843278,0.2759418799022759,0.2794969619895436,0.5159927606582642,0.33381900845881207,0.21366869762927296,0.11389601892395189,0.001356559158465727,1.8505656181123413,0.020866684271968805,0.0012114352090161597,0.0012120551415577393
7.0,0.6565004178601923,1.3323319139917524,86.76976,86.76976,1.0,0.5063341792908562,0.11312559017941454,1.9186206198254827,0.3290622325017838,0.6487774504009385,0.2586213131467722,0.2830869674959686,0.21728423709131364,0.2089147237020001,0.660418662761545,0.2129188082439159,1.8694139642060825,0.2811378072355703,0.281787895613548,0.5005949139595032,0.3283337210785719,0.2085081289271978,0.11389601892395189,0.001557197683864864,2.1405155061829646,0.01574529529602716,0.0014352577586876465,0.0013797011235673663
8.0,0.6513043827026154,1.168158932061533,99.16544,99.16544,1.0,0.5061649426109656,0.11312559017941454,1.9441324535516122,0.3393178021059795,0.6504514618613447,0.2597558999206603,0.2828534000084919,0.22038056405715803,0.21416424319342187,0.6624803745398932,0.2138986984709295,1.8780173397785673,0.28202368137782563,0.28362305580969804,0.497953325510025,0.3385172467675973,0.21378104429009767,0.11389601892395189,0.001367498743887652,1.899838088692377,0.015203611062154225,0.0012334054044540535,0.0016699668355534996
9.0,0.657817681796299,1.0341728124830358,111.56112,111.56112,1.0,0.5129508308280666,0.11312559017941454,1.9286159556146363,0.33253752073102455,0.6493098623955128,0.2587634192892508,0.2836804793611479,0.21852169191695192,0.21149503825830387,0.661745190008488,0.21476943944277646,1.885662391643184,0.2772888330094868,0.2835278858625162,0.5153675675392151,0.3317732388290823,0.21104602747612974,0.11389601892395189,0.0035504915096214473,4.974714814486106,0.019151406754818596,0.003381894854377506,0.0019443988929716207
10.0,0.6513189149778111,0.9540314164044533,123.9568,123.9568,1.0,0.4690013025423847,0.11312559017941454,1.9345924829017633,0.2934747898648061,0.6498782404462576,0.25856560976503223,0.2826430872718596,0.2193379174871958,0.1877616002969795,0.6614889427533668,0.2134423312258782,1.8740104636000767,0.2767402376910017,0.28106361829025844,0.45714452862739563,0.2928567847687067,0.18749109048260237,0.11389601892395189,0.002238336373124952,3.1915384439680565,0.013104674529383359,0.002105657172225886,0.0016564749124799198
11.0,0.6501595786743525,0.8063232965146343,136.35248,136.35248,1.0,0.5030843717330726,0.11312559017941454,1.9147400495829,0.3237276253045112,0.6482690273157391,0.26058085456613617,0.2814328099263531,0.21737980972066132,0.20559579833474292,0.6614301485719553,0.21220241351633828,1.8631240628175543,0.27610759493670883,0.27904817179338365,0.4866276681423187,0.3229473186034826,0.20516076983881057,0.11389601892395189,0.0015343150635944356,2.194172548379356,0.011045410416169785,0.001405429241057114,0.0022872492953037045
12.0,0.6534645374197077,0.7308350019159596,148.74816,148.74816,1.0,0.5348067726847283,0.11312559017941454,1.912188783775273,0.343758601974608,0.6489928936622801,0.2599812155131859,0.2823114426119999,0.21692811590672892,0.21957831940916694,0.6619139801344187,0.21121907271062126,1.8544903913775226,0.27134860050890586,0.2817531305903399,0.5432265996932983,0.34304218727909114,0.21905632817675544,0.11389601892395189,0.001532604706125232,2.205475273573029,0.00855620180416418,0.001429290543307135,0.0018750819908644528
13.0,0.6513628331279956,0.6268948105665684,161.14384,161.14384,1.0,0.5278832413244442,0.11312559017941454,1.9331776455631977,0.33562781347919274,0.6504889309324586,0.2598043534261794,0.28368335858008253,0.21919172499545797,0.2171022587569292,0.6610286163140162,0.21225901871316838,1.8636210529438544,0.2730890052356021,0.27993570854540584,0.5390374660491943,0.3348357896001081,0.21665712980536275,0.11389601892395189,0.0013516486931785681,1.9559603180732665,0.008708234336262806,0.0012336197887853134,0.0019947664909414405
14.0,0.6483973359575601,0.5355672282733448,173.53952,173.53952,1.0,0.5359283707184652,0.11312559017941454,1.9345730887139896,0.34213375464283446,0.6491467973296993,0.2593993598187383,0.28323688410340947,0.21958622828760646,0.2186392150267549,0.6605197736942309,0.21338986011240954,1.873549770469936,0.2719983761290977,0.2813988297727582,0.5329546332359314,0.3413894668636207,0.21832458348859693,0.11389601892395189,0.0014161788551069047,2.062054192962023,0.008683501442475976,0.001289395178859607,0.0022180036072391683
