round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auprc,fed_prevalence,fed_brier,fed_ece,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
15.0,0.6382743441152195,0.2849539198201042,3.688965,25.55392,0.0,2.1986528266612995,0.23474273380995453,0.10953729933899906,0.2153504146345852,0.34505491229509994,0.2879906963758758,0.31373451446470746,0.5487175247130394,0.6906128998903687,0.6053749101020025,0.2078700999257918,1.8250866175101887,0.2760989010989011,0.28213844252163167,0.49781620502471924,0.38394681192967134,0.24724736535878525,0.11389601892395189,0.0,0.0,,
16.0,0.6262617473792627,0.39322616171423763,3.688965,25.55392,0.0,2.2793296517542645,0.24248287078127034,0.10953729933899906,0.21210618705885262,0.33987390188043565,0.2927034144534141,0.32119517526427693,0.5684575039240262,0.6967051983888484,0.6053749101020025,0.2078700999257918,1.8250866175101887,0.2760989010989011,0.28213844252163167,0.49781620502471924,0.38394681192967134,0.24724736535878525,0.11389601892395189,0.0,0.0,,
17.0,0.6549789064615454,0.19730988002506916,4.21596,29.20448,0.9971592150692714,2.04263977986058,0.21888693102524784,0.10953729933899906,0.21977459200712982,0.35603423895309055,0.2732517503279706,0.2951462115677193,0.5239182749577278,0.672955209903242,0.6680621447846311,0.2225162155318797,1.9536786064529021,0.2768959435626102,0.28289686388619467,0.4977883994579315,0.37958978744312494,0.24365321076219354,0.11389601892395189,0.015012805306860586,0.6412602407654049,0.009443022117276491,0.021052005756945002
18.0,0.6509898483557014,0.23549799122227427,4.21596,29.20448,0.0,2.1338934780268817,0.2273258671804024,0.10953729933899906,0.21909321498975426,0.34963679383264085,0.27536166635822273,0.3057506497889462,0.5700344374636114,0.6804576361276659,0.6680621447846311,0.2225162155318797,1.9536786064529021,0.2768959435626102,0.28289686388619467,0.4977883994579315,0.37958978744312494,0.24365321076219354,0.11389601892395189,0.0,0.0,,
19.0,0.6371752239239468,0.3313587626369776,4.21596,29.20448,0.0,2.209228146531058,0.23506229777013965,0.10953729933899906,0.2053499006004251,0.3295211269124184,0.2844841393582485,0.31167709855415504,0.5430695045058143,0.6868960026767537,0.6680621447846311,0.2225162155318797,1.9536786064529021,0.2768959435626102,0.28289686388619467,0.4977883994579315,0.37958978744312494,0.24365321076219354,0.11389601892395189,0.0,0.0,,
20.0,0.6267876476183789,0.3910918238457589,4.21596,29.20448,0.0,2.219395540932106,0.23530015497123027,0.10953729933899906,0.2227308869584042,0.35388959887014515,0.2839363984258398,0.31434208721372625,0.5795423428011196,0.6928221965274239,0.6680621447846311,0.2225162155318797,1.9536786064529021,0.2768959435626102,0.28289686388619467,0.4977883994579315,0.37958978744312494,0.24365321076219354,0.11389601892395189,0.0,0.0,,
21.0,0.6532901758580333,0.229984220222306,4.742955,32.85504,0.9971592150692714,2.039067254454275,0.21868638720073977,0.10953729933899906,0.2201771215794109,0.35612134043435684,0.2743033735410891,0.2951193095298968,0.5221606309960989,0.6730514242689839,0.6654940626284908,0.222240241569536,1.9512555721365934,0.2782931354359926,0.2827266710787558,0.4950524568557739,0.38184174466003523,0.24527927729873772,0.11389601892395189,0.012761724795033243,0.6014951030956581,0.009158194024610789,0.016768261362023435
22.0,0.6498242721816428,0.22944899247332312,4.742955,32.85504,0.0,2.131534411530449,0.2279726938526791,0.10953729933899906,0.21623700471160087,0.3469653330586187,0.2814322904662807,0.3052709176794586,0.5478608532506488,0.6818677903744482,0.6654940626284908,0.222240241569536,1.9512555721365934,0.2782931354359926,0.2827266710787558,0.4950524568557739,0.38184174466003523,0.24527927729873772,0.11389601892395189,0.0,0.0,,
23.0,0.6349667660750697,0.32211205627479517,4.742955,32.85504,0.0,2.182877699559697,0.23337122225785914,0.10953729933899906,0.21708403988715355,0.3485792315935878,0.2842992391300071,0.3106295236526982,0.5613094138881489,0.6893193428611448,0.6654940626284908,0.222240241569536,1.9512555721365934,0.2782931354359926,0.2827266710787558,0.4950524568557739,0.38184174466003523,0.24527927729873772,0.11389601892395189,0.0,0.0,,
24.0,0.6220240234993623,0.4350486589038849,4.742955,32.85504,0.0,2.274505845804275,0.24262407906891867,0.10953729933899906,0.21568211668580067,0.34513745760526965,0.2934942606662295,0.3241394358859588,0.5635829592392736,0.6984454526176719,0.6654940626284908,0.222240241569536,1.9512555721365934,0.2782931354359926,0.2827266710787558,0.4950524568557739,0.38184174466003523,0.24527927729873772,0.11389601892395189,0.0,0.0,,
25.0,0.6516358957941769,0.23718657121432293,5.26995,36.5056,0.9971592150692714,2.038270994244145,0.21871168734992222,0.10953729933899906,0.21988875081269518,0.35570377063499814,0.2745955045667699,0.2960216955014901,0.5179778538449666,0.6731448330479718,0.6644603768379488,0.22220297148161555,1.9509283430703577,0.277992277992278,0.2832702285794419,0.49622899293899536,0.3819409511884773,0.2454013500765072,0.11389601892395189,0.011827964747135605,0.6079908267856808,0.009202274500111128,0.014846998424367139
26.0,0.6495249769706727,0.24365495416908015,5.26995,36.5056,0.0,2.127864579264727,0.22768688028786682,0.10953729933899906,0.20893448882360688,0.3344824718188894,0.2839183323664902,0.3020802137912642,0.5441118051880443,0.6814581230096581,0.6644603768379488,0.22220297148161555,1.9509283430703577,0.277992277992278,0.2832702285794419,0.49622899293899536,0.3819409511884773,0.2454013500765072,0.11389601892395189,0.0,0.0,,
27.0,0.636312120656938,0.32618920308721533,5.26995,36.5056,0.0,2.2055799976323445,0.23568203326333004,0.10953729933899906,0.21436852407413587,0.34423135400667365,0.28892213075581485,0.31361125189201244,0.5637536615255234,0.6916253653913427,0.6644603768379488,0.22220297148161555,1.9509283430703577,0.277992277992278,0.2832702285794419,0.49622899293899536,0.3819409511884773,0.2454013500765072,0.11389601892395189,0.0,0.0,,
28.0,0.6205164148734388,0.46720273937522583,5.26995,36.5056,0.0,2.3054848121421063,0.2453648630691865,0.10953729933899906,0.2043061701769101,0.3265746228232145,0.2999748321773597,0.3253569752901784,0.5546096509606875,0.6985996609180485,0.6644603768379488,0.22220297148161555,1.9509283430703577,0.277992277992278,0.2832702285794419,0.49622899293899536,0.3819409511884773,0.2454013500765072,0.11389601892395189,0.0,0.0,,
29.0,0.6469475149843997,0.2682979703015556,5.796945,40.15616,0.9971592150692714,2.044524300932064,0.2194186611238134,0.10953729933899906,0.2104069960930293,0.341341743150859,0.27600880116312415,0.29712952055869535,0.5160224075639326,0.6735076757223408,0.6692762791417721,0.22333515534667714,1.9608688473632911,0.27626666666666666,0.28399311531841653,0.4956117570400238,0.37883867512616115,0.24290505329691045,0.11389601892395189,0.010122528332697823,0.5672961468808353,0.007382319330203986,0.01343892173032894
30.0,0.6465000331698378,0.2814111967941772,5.796945,40.15616,0.0,2.131167174978254,0.2281279242917306,0.10953729933899906,0.20536603163133046,0.3300978499405183,0.2830653392272658,0.3080150706951725,0.5360073724012913,0.6814442361254895,0.6692762791417721,0.22333515534667714,1.9608688473632911,0.27626666666666666,0.28399311531841653,0.4956117570400238,0.37883867512616115,0.24290505329691045,0.11389601892395189,0.0,0.0,,
31.0,0.6366620453622296,0.3506084394684824,5.796945,40.15616,0.0,2.20822314106557,0.2358381857169724,0.10953729933899906,0.21448334752981615,0.34232263056866813,0.2858669442606839,0.3158636723294849,0.5601686812662874,0.6904408193606931,0.6692762791417721,0.22333515534667714,1.9608688473632911,0.27626666666666666,0.28399311531841653,0.4956117570400238,0.37883867512616115,0.24290505329691045,0.11389601892395189,0.0,0.0,,
32.0,0.6241627233401581,0.48439429027106407,5.796945,40.15616,0.0,2.253444614886613,0.24020678621356928,0.10953729933899906,0.20636856667184153,0.33217068421069573,0.29799959911041984,0.32251947367810746,0.5465796365935284,0.6978003910493866,0.6692762791417721,0.22333515534667714,1.9608688473632911,0.27626666666666666,0.28399311531841653,0.4956117570400238,0.37883867512616115,0.24290505329691045,0.11389601892395189,0.0,0.0,,
33.0,0.6472741386316248,0.2897807626982369,6.32394,43.80672,0.9971592150692714,2.0508929362550536,0.22005026479369644,0.10953729933899906,0.20847305537998545,0.3379350847480505,0.2775676727832664,0.2977425878463967,0.5154977061461832,0.6736662466109938,0.6537259272024376,0.21926650834424577,1.9251463783879006,0.2700453857791225,0.2834945763705658,0.49563249945640564,0.38146902154535817,0.24527795078051742,0.11389601892395189,0.009616319171370956,0.584639636654174,0.005957078816660454,0.014214404232483407
34.0,0.6483860520480123,0.34095380370890416,6.32394,43.80672,0.0,2.135551243853672,0.22889582803841016,0.10953729933899906,0.21021702405640444,0.3357828834581608,0.282106472461047,0.30667873833370635,0.5461882906418608,0.6828941086056207,0.6537259272024376,0.21926650834424577,1.9251463783879006,0.2700453857791225,0.2834945763705658,0.49563249945640564,0.38146902154535817,0.24527795078051742,0.11389601892395189,0.0,0.0,,
35.0,0.633322884616195,0.3432546621170133,6.32394,43.80672,0.0,2.2074185498700425,0.23604332280012288,0.10953729933899906,0.22210888850340763,0.3547906635461042,0.28591465502791474,0.3132425047976217,0.5755697368825048,0.6912792425633547,0.6537259272024376,0.21926650834424577,1.9251463783879006,0.2700453857791225,0.2834945763705658,0.49563249945640564,0.38146902154535817,0.24527795078051742,0.11389601892395189,0.0,0.0,,
36.0,0.6190814941491666,0.4081060135991731,6.32394,43.80672,0.0,2.301840301092276,0.24550499646279164,0.10953729933899906,0.21093455638826636,0.33767692619007755,0.29215747226946254,0.32137839237239163,0.5597635673977573,0.69789706901189,0.6537259272024376,0.21926650834424577,1.9251463783879006,0.2700453857791225,0.2834945763705658,0.49563249945640564,0.38146902154535817,0.24527795078051742,0.11389601892395189,0.0,0.0,,
37.0,0.6497027897684684,0.3634578859890182,6.850935,47.45728,0.9971592150692714,2.026499813613954,0.21843893285706517,0.10953729933899906,0.2113416623026215,0.3421525426169105,0.2769804760511875,0.29796582147552175,0.5146445910811311,0.6736981129898152,0.6563011374471673,0.2197668678394533,1.929539503801192,0.2690222846817908,0.28374695165686414,0.49458587169647217,0.38067068015060934,0.24470747524923767,0.11389601892395189,0.008846076734816653,0.5782766110787634,0.005864878027527007,0.012723681778799812
38.0,0.644244528239035,0.30586466026869014,6.850935,47.45728,0.0,2.1466227263294075,0.22983236100633092,0.10953729933899906,0.20359080932222057,0.3282486076653473,0.2877683690223923,0.30510156019042445,0.5400879599986528,0.6826818367082443,0.6563011374471673,0.2197668678394533,1.929539503801192,0.2690222846817908,0.28374695165686414,0.49458587169647217,0.38067068015060934,0.24470747524923767,0.11389601892395189,0.0,0.0,,
