round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_f1_best,fed_brier,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
22.0,8.928092999929454,929.5252447625464,47.9744,47.9744,0.5412350858791136,0.2566105070895466,0.3076303040463918,0.32714843087585915,0.22960843776257434,0.11524420946626386,0.6811698621069916,2.2521068694176147,0.562380296479224,0.36418891934282166,0.6317563801036173,0.16072940106335737,1.4111941978470381,0.00088261253309797,0.27734818022476543,0.4759724736213684,0.36207834113387566,0.23164348592821166,0.11389601892395189,0.004728262106269184,0.5790621882188134,,0.004728262106269184
23.0,8.75869811526949,1014.3636679063508,49.95584,49.95584,0.5412350858791136,0.2644057498308565,0.30276846928912743,0.3371910093030545,0.2409689213666085,0.11524420946626386,0.6929985174577943,2.323677781339255,0.6019996461183703,0.37942248714331833,0.6272263668599298,0.15379250718444923,1.3502886987396472,0.00088261253309797,0.27085257002154506,0.4758508503437042,0.36169639366719064,0.23141437708397417,0.11389601892395189,0.0055895394603718805,0.7014311703387648,,0.0055895394603718805
24.0,8.50802001617476,887.2776689369082,51.93728,51.93728,0.5412350858791136,0.2653963828895121,0.3058459553487343,0.3459825903398204,0.239750084016928,0.11524420946626386,0.6945629338504993,2.3554686088463415,0.600250701353419,0.3782154436749364,0.6507784625706828,0.1758242033589609,1.543725628165795,0.00088261253309797,0.2822311673375503,0.47944650053977966,0.3599997821997861,0.22981916598153965,0.11389601892395189,0.0053638753730082785,0.6949418041622266,,0.0053638753730082785
25.0,9.515273800628137,950.5232543711547,53.6064,53.6064,0.4559241291901578,0.24710818755014272,0.28022461375730745,0.30801117054671223,0.24212770245972856,0.11524420946626386,0.669177896941063,2.172916943131294,0.5773770321509448,0.3786917071515641,0.6518819358623624,0.1798605525293675,1.5791645241741064,0.000882223202470225,0.27853126033741316,0.4806779623031616,0.36034960577631825,0.23006445801925815,0.11389601892395189,0.007908077807322356,0.476334345061332,0.007908077807322356,
26.0,9.409326214582304,793.1829453985081,55.58784,55.58784,0.5412350858791136,0.2539283918993547,0.2908420864255426,0.31823337222485604,0.24226844741468867,0.11524420946626386,0.6759648621960457,2.231439645666323,0.5938817275348537,0.3796629827705935,0.6632861873857028,0.20816033721540914,1.8276348829575626,0.000882223202470225,0.28100565379526043,0.4836302697658539,0.3605342880082638,0.23003871867733483,0.11389601892395189,0.003787663086915863,0.5035482271923684,,0.003787663086915863
27.0,8.960725291202413,1635.4308958556653,57.56928,57.56928,0.5412350858791136,0.25906942836520763,0.30377914794063066,0.3272967380419063,0.2359841464604826,0.11524420946626386,0.6825486893099187,2.278674165219199,0.5861787459712704,0.37267064083506396,0.661241191477075,0.20946331894471365,1.8390749819321766,0.000882223202470225,0.2804104692724548,0.48371922969818115,0.3635744576896585,0.2324626309854323,0.11389601892395189,0.005076103794327903,0.6905324851977639,,0.005076103794327903
28.0,8.611114779589567,811.9586393085025,59.55072,59.55072,0.5412350858791136,0.25774959470129494,0.29893980220980837,0.3375630173819474,0.24034420347002838,0.11524420946626386,0.6876939640299913,2.267733802536727,0.6025779533827414,0.37854093796792115,0.6647297131712369,0.21691967627542166,1.9045413380098775,0.000882223202470225,0.28329694323144106,0.48388075828552246,0.36308675997510065,0.23207022865691396,0.11389601892395189,0.005728264071472421,0.801229341654107,,0.005728264071472421
29.0,8.3654988439804,824.9683768670711,61.53216,61.53216,0.5412350858791136,0.2607157770360263,0.31879091698271333,0.33943957817404463,0.23116800615304964,0.11524420946626386,0.6912378501698222,2.299829256136184,0.589035171460199,0.36722303320506494,0.6647829604949784,0.21235933616966582,1.8645018340057844,0.000882223202470225,0.28362877997914493,0.48456496000289917,0.3623165623942741,0.23148791376375288,0.11389601892395189,0.005175138123551452,0.7466401037527248,,0.005175138123551452
30.0,9.368645504659725,930.7885893635843,65.18272,65.18272,0.9971592150692714,0.24731479951256383,0.28179751732572544,0.3119686154180397,0.24137126834701858,0.11524420946626386,0.6714753107835989,2.1691709189727644,0.5810936935084674,0.37809443990404507,0.6652548575288353,0.207898476284621,1.8253357601852118,0.000882223202470225,0.28893605730963123,0.4836016595363617,0.3614713506565654,0.23079125483969212,0.11389601892395189,0.005023244794761277,1.0658288083504885,0.006930094206443537,0.004194583712284444
31.0,9.412695094898647,839.3024833097713,67.16416,67.16416,0.5412350858791136,0.2530748487879067,0.29595127265586485,0.3230904429045326,0.2380017492363663,0.11524420946626386,0.6767731945133364,2.229174242538011,0.5855277784633913,0.37463141771264136,0.659240043352834,0.1924416316728681,1.6896256207283324,0.000882223202470225,0.2841810545963602,0.48235803842544556,0.3610256072667196,0.23046440458358747,0.11389601892395189,0.0048705093595592915,0.7335660110693425,,0.0048705093595592915
32.0,8.937242736083752,723.7105190838415,69.1456,69.1456,0.5412350858791136,0.25878683021049614,0.3000421543639819,0.32773509492536945,0.240485162684175,0.11524420946626386,0.686328898594317,2.275240345236591,0.603883662635286,0.3784363354140779,0.6664791820407908,0.21581153272826403,1.8948119062208917,0.000882223202470225,0.28751196826699493,0.48633939027786255,0.3621818001292853,0.23114826403776045,0.11389601892395189,0.005038081989262401,0.7766944778850302,,0.005038081989262401
