round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_f1_best,fed_f1,fed_auprc_lift,fed_auroc,fed_ece,fed_brier,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6429917798821772,0.6345028750518653,45.99296,45.99296,0.5412350858791136,0.24005952192514576,0.10997796663519042,0.31368974282524975,0.29030083191180267,2.221331097692012,0.6938199808550282,0.35569682280654086,0.22091505559635566,0.5560589186024057,0.5478174771596213,0.18295783989804293,1.606358515658071,0.2044468794229101,0.24170290684367135,0.5279240608215332,0.40030460779689336,0.25990050089453315,0.11389601892395189,0.0048735824657453,0.6870754058472812,,0.0048735824657453
22.0,0.6251880427400215,0.5931643123210746,47.9744,47.9744,0.5412350858791136,0.2531406220331798,0.10997796663519042,0.32653992847428576,0.2960495282757693,2.3559866340618862,0.7058267664743626,0.3384081593039541,0.20927670849954402,0.577914681964075,0.547542556320308,0.1791160360559031,1.5726277155964377,0.20441336723574283,0.2328319162851537,0.5290188789367676,0.40172617277751554,0.2611254184621647,0.11389601892395189,0.00517499731104259,0.7505691661499441,,0.00517499731104259
23.0,0.6039262366556829,0.6588078779408703,49.95584,49.95584,0.5412350858791136,0.26782193481126876,0.10997796663519042,0.33342301315490097,0.29867565553847664,2.500409978505979,0.7140817432880234,0.34636561835667207,0.2144104341364699,0.5704298134584791,0.5441410901728807,0.1737790380596087,1.5257692033611865,0.2043122542150703,0.22045410440520086,0.5300980806350708,0.40473330440587957,0.2636599560879215,0.11389601892395189,0.006068823765677496,0.9126913519576192,,0.006068823765677496
24.0,0.5925386284385282,1.0061471118650034,51.93728,51.93728,0.5412350858791136,0.283566795374731,0.10997796663519042,0.35027440105354596,0.3092180824388576,2.657296879554567,0.7259662892431853,0.33186497706659,0.20509246104841083,0.5668612480707653,0.5595498215493062,0.18269022634712495,1.604008885236865,0.2043742626372629,0.23913997367266346,0.5326751470565796,0.4033155234457352,0.2622108343417648,0.11389601892395189,0.007228690083114871,1.1338115758262575,,0.007228690083114871
25.0,0.6482593326101193,0.9831195269419318,53.6064,53.6064,0.4559241291901578,0.22950079485617084,0.10997796663519042,0.3019109093829854,0.27930144854508204,2.1087029562655886,0.682279949921531,0.35122869692585695,0.2197206544166663,0.5521570010327077,0.5652135020655645,0.18686520648095456,1.6406649525276562,0.20447023620619303,0.24196087249831347,0.531258761882782,0.40243242211020025,0.26147587401860867,0.11389601892395189,0.009258160154544597,0.5753334648907185,0.009258160154544597,
26.0,0.6434308511317116,0.9085075544326108,55.58784,55.58784,0.5412350858791136,0.24300765889884493,0.10997796663519042,0.31405529052945835,0.29151776115548567,2.250331061767609,0.695647958659771,0.3373843409198427,0.2098670665137617,0.5399120123985994,0.5751956748163978,0.19249677186026667,1.6901097481624563,0.20495505771775335,0.24932474548098899,0.5256860256195068,0.40032591634340514,0.2596474871420665,0.11389601892395189,0.00545322636456138,0.886317607248202,,0.00545322636456138
27.0,0.6173070737383328,0.7044304964325176,57.56928,57.56928,0.5412350858791136,0.2607792463275267,0.10997796663519042,0.33074179581838203,0.2947581230899001,2.420029685433083,0.710114404413455,0.3525549082304177,0.2189264370706062,0.5764208925982335,0.5694345603568141,0.19200853498715334,1.6858230586211884,0.20450637951316622,0.25320239111870196,0.5281506776809692,0.40312014728435075,0.2618536147146618,0.11389601892395189,0.005792347590826193,0.9679423563648015,,0.005792347590826193
28.0,0.5985687657526668,0.7709943508379823,59.55072,59.55072,0.5412350858791136,0.271702311907237,0.10997796663519042,0.3443150223542416,0.30942114240328095,2.5343383815003278,0.7210877567529923,0.3238738849904502,0.2007830834298146,0.5749477291673768,0.5548874994359021,0.18773350904680397,1.6482885953384658,0.20451155011075448,0.249667994687915,0.5311877727508545,0.405758534294831,0.2641047372628596,0.11389601892395189,0.005528379950537247,0.9561698255129158,,0.005528379950537247
29.0,0.5894516482657207,1.566148801453519,61.53216,61.53216,0.5412350858791136,0.2903258056131776,0.10997796663519042,0.3563704953848571,0.31965319907572876,2.713199292300468,0.7340408787710118,0.32911826276645745,0.20261889746017114,0.5856891186968275,0.5484347972402651,0.18138157031202817,1.5925189662084347,0.2047022512708787,0.2364401151206553,0.5300720930099487,0.403156779051379,0.2622290097843553,0.11389601892395189,0.007669630685824321,1.3777603835333139,,0.007669630685824321
30.0,0.6441048102206933,1.0227151992547228,65.18272,65.18272,0.9971592150692714,0.23347814297683633,0.10997796663519042,0.3032639576420858,0.2829130080486506,2.1449823990864747,0.6829184327829769,0.3320482082932315,0.20703068891729803,0.5401987082315833,0.5298475658255137,0.17180841454729653,1.5084672508352783,0.20450009072763564,0.21565381886970916,0.5261503458023071,0.4015973138097632,0.26133655307607995,0.11389601892395189,0.005826050361387993,1.474289570003748,0.00782683139019857,0.005103487271260078
