round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_f1_best,fed_auroc,fed_ece,fed_f1,fed_brier,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6389370263290727,0.7015273216798503,76.66176,76.66176,0.9971592150692714,2.4160487031666227,0.10947434686811457,0.5638105959141071,0.32903302436598214,0.7030600826776715,0.35539390547684724,0.2972944901006923,0.21976432714612193,0.26146910030791776,0.5346192689603015,0.15961824030402194,1.4014382751217904,0.20459737958688862,0.2055299539170507,0.49885812401771545,0.40117351563727166,0.26111655613748663,0.11389601892395189,0.005224335739975912,1.7320046979002655,0.003555844606730253,0.006880083289879712
22.0,0.6385187773247415,0.6788063036869711,80.31232,80.31232,0.9971592150692714,2.4320323247659354,0.10947434686811457,0.5818973221604764,0.3315704508077658,0.7042241945747235,0.33847064230788043,0.30191085852083865,0.2083931210393899,0.26372107253798915,0.5145469981736532,0.1444343672334465,1.2681248089091244,0.204683434518647,0.20524178663713546,0.5015644431114197,0.40337027829014627,0.263221496375153,0.11389601892395189,0.0046186235686365915,1.6001088412012905,0.0031163852302006577,0.00612573236100474
23.0,0.6378563138532407,0.746645688144482,83.96288,83.96288,0.9971592150692714,2.45315446988508,0.10947434686811457,0.5886366978358052,0.33485779161052037,0.7050283364202169,0.34900036505794324,0.2917620513360369,0.2162566418206143,0.266555851047659,0.5275338987045401,0.15228530651480535,1.3370555701028137,0.20460427734641057,0.20544353877687213,0.5069571137428284,0.40595994104142225,0.26513223602238234,0.11389601892395189,0.004983563807437976,1.7962757748318836,0.0031437949246997197,0.006855876847370883
24.0,0.63657744203456,0.7048591496928014,87.61344,87.61344,0.9971592150692714,2.47988514617547,0.10947434686811457,0.575491038633661,0.33427704709173256,0.7074598247436806,0.3443614717134968,0.2982474865604527,0.21255503031495637,0.27007859264633555,0.5665338549822503,0.18634287830004326,1.6360789434129737,0.20544029506685108,0.23297785069729285,0.5238344073295593,0.4017209118718956,0.2611035256455724,0.11389601892395189,0.004378361071388803,1.650869857869111,0.0027801070698965052,0.00600921522100654
25.0,0.642200926461802,0.743383815195722,91.264,91.264,0.9971592150692714,2.494084533372948,0.10947434686811457,0.5849477937902937,0.3369160083528213,0.7084823014092877,0.3474956806318768,0.29440175873136565,0.21423555340553777,0.2708017706763619,0.5832251403267145,0.1920379905711276,1.6860816768262192,0.2049034378852212,0.2396989651928504,0.5222586393356323,0.40320613943244743,0.2622517156545481,0.11389601892395189,0.004080410317084828,1.603744920808822,0.0025879269951592982,0.005610656037276881
26.0,0.6427390416235987,0.9531038141992736,94.91456,94.91456,0.9971592150692714,2.509061431456315,0.10947434686811457,0.5775959752286648,0.3399462423138153,0.7097172510724175,0.327456625060817,0.3069733992284521,0.20199252980474833,0.2728551613357088,0.5590494372599949,0.1827023324385752,1.6041151759708574,0.20508074591643144,0.22569919812243303,0.523845374584198,0.40255256769125436,0.2618452259870798,0.11389601892395189,0.003897650749682971,1.592005989397876,0.0024704685710653616,0.005371510590296639
27.0,0.637767266082854,0.8846689693884526,98.56512,98.56512,0.9971592150692714,2.538173873163142,0.10947434686811457,0.59071137442092,0.34249875301987937,0.7116077910513094,0.3342177260550707,0.3031052895885126,0.20573600945104287,0.27633049816496724,0.5415053664718507,0.1754295595784363,1.5402606801873402,0.20399926618968997,0.21516674280493375,0.5314507484436035,0.40494286214389164,0.2637427548034,0.11389601892395189,0.0039619071550414465,1.684517385903746,0.0024144916654851713,0.005561773368560656
28.0,0.6385290739842384,0.8107587616824972,102.21568,102.21568,0.9971592150692714,2.574358654484313,0.10947434686811457,0.5629774108468116,0.3431558245677996,0.7133451994993921,0.31806539142881984,0.30589858725502755,0.19669108309658911,0.2799014444035375,0.5162028857815666,0.151917998059755,1.3338306245909288,0.204520697167756,0.20521855061422722,0.5087392330169678,0.4093647996494577,0.26789946645477175,0.11389601892395189,0.0037218870912797235,1.6470834460342303,0.0023529157243698385,0.005139932318837291
29.0,0.6424958140282997,1.1998808466445454,105.86624,105.86624,0.9971592150692714,2.5868215159276233,0.10947434686811457,0.5532283991078067,0.3441843807862471,0.7132175693489725,0.32214475984080576,0.31124922140917216,0.19787318694655445,0.2817273926758283,0.49856194577542534,0.14379305202264292,1.2624941010330941,0.20388975942483178,0.20473442682538961,0.49523767828941345,0.4048480459944676,0.2644384768338698,0.11389601892395189,0.0034747715959304896,1.5987623308319598,0.0021587796256116224,0.004839453183748649
30.0,0.642133185981577,1.0028162440854658,109.5168,109.5168,0.9971592150692714,2.6138106674259203,0.10947434686811457,0.563398705186955,0.34516883157355566,0.7146934610833265,0.32786300632537285,0.311178781699279,0.2013774538464934,0.28480447150846167,0.5311866174252953,0.16123268311407035,1.4156129831168642,0.20546175846480302,0.20605940984900822,0.507171094417572,0.4049647483355783,0.2640884370741357,0.11389601892395189,0.0035421863647514032,1.690133878029883,0.00205337954206389,0.005094999972532338
31.0,0.6414903653942777,1.0672292596286197,113.16736,113.16736,0.9971592150692714,2.6309393994967865,0.10947434686811457,0.575576093326697,0.346929337015258,0.7155986895994846,0.3355051626272604,0.30328324423745495,0.20679646500076493,0.2867504526433586,0.5499008743905798,0.1681058752939083,1.4759591852473106,0.2049483013293944,0.20775928579301223,0.5111783742904663,0.4066963306016427,0.26533601567399695,0.11389601892395189,0.0032248945987593813,1.5943371762987226,0.0019606113992579207,0.004545459793831168
32.0,0.6437024617981115,0.8758887455583586,116.81792,116.81792,0.9971592150692714,2.633316414314661,0.10947434686811457,0.5720574685583184,0.3477318095782391,0.7163891233501913,0.324107052751733,0.31279167059208285,0.1984695842454421,0.2877966278031107,0.5218318294154028,0.14840921068776325,1.3030236885352044,0.20422049560939726,0.20491359361922112,0.508343517780304,0.40848370467064343,0.2672063094264869,0.11389601892395189,0.0030688096865235334,1.5706613127840683,0.0018235720457651105,0.004372637628956768
33.0,0.6372031457618401,0.9602206278401081,120.46848,120.46848,0.9971592150692714,2.6965329336887183,0.10947434686811457,0.5718997435371642,0.3471769339633875,0.7188441780629912,0.31411549381547,0.3119596472326715,0.19354684493276753,0.29408409181358225,0.5091460780779702,0.13854341401078507,1.2164026040566895,0.2042459736456808,0.20473083197389885,0.4921373426914215,0.4116516664914453,0.27005394851012066,0.11389601892395189,0.0030096161258932924,1.5949969594366848,0.0017097989235591317,0.0043721137533850075
34.0,0.6465875467744646,1.335976290624475,124.11904,124.11904,0.9971592150692714,2.696736780761418,0.10947434686811457,0.5762070414852638,0.34896630412593455,0.7180197787573233,0.31911966259372304,0.31714051400535515,0.19712700711223866,0.29379823562435214,0.5178043840656298,0.14574398871678682,1.2796232045134057,0.20453916412953224,0.20498564462470947,0.49507078528404236,0.41104432315607786,0.2693336823828529,0.11389601892395189,0.0028912162990321452,1.5835542085114866,0.001647267392520785,0.004194754617657914
35.0,0.6395724485505556,1.0130486282155362,127.7696,127.7696,0.9971592150692714,2.6935168263207268,0.10947434686811457,0.5855349954791065,0.3517607570673378,0.7214552839754779,0.3402084337488258,0.301926469433171,0.21022377412617216,0.2943132691744631,0.5320962518853669,0.1540094551859824,1.352193488771668,0.20444485429730727,0.20573321953913346,0.5088099241256714,0.40622605607862283,0.26526493499489356,0.11389601892395189,0.002859464744668927,1.619109186111018,0.0015678755339626226,0.0042070776695806306
36.0,0.6383408230549719,1.0669738692149535,131.42016,131.42016,0.9971592150692714,2.730140317403256,0.10947434686811457,0.6078295722148838,0.35703878606865275,0.7225700212032361,0.33632115870961443,0.3050983718623016,0.20790577436518326,0.2979871959951974,0.5394270517688478,0.15678447141617888,1.3765579595970208,0.20460358056265984,0.20595457335788828,0.5126602053642273,0.4094792333842104,0.26783655691453995,0.11389601892395189,0.002846313674996928,1.6631032342556864,0.0014911525579297767,0.004255125423659083
37.0,0.6383518485590034,1.2874384263427527,135.07072,135.07072,0.9971592150692714,2.746147303242171,0.10947434686811457,0.5829166150408269,0.35779489851267454,0.7229746687882137,0.3199430719865489,0.31156079177006757,0.1967626486447731,0.2998654646775528,0.5078675273850372,0.14256156407549553,1.2516817130428726,0.2037164487267722,0.2047030039418241,0.49029111862182617,0.4080475264088402,0.26701464543640635,0.11389601892395189,0.002798155481145795,1.6863384946482256,0.0014743307056979428,0.004174687304323531
38.0,0.64129342215497,1.0862577102093396,138.72128,138.72128,0.9971592150692714,2.7757794638461863,0.10947434686811457,0.5797800559554043,0.357261981536477,0.7259984936509027,0.31786429144602973,0.31600538688772806,0.19438329523380396,0.302912145695716,0.4952768757929057,0.1265846914763092,1.1114057600277454,0.204087205862273,0.20472654835204637,0.49365344643592834,0.41103928887650293,0.2698158438074181,0.11389601892395189,0.0025465369023964586,1.5836228547850624,0.001363167122198028,0.0037751218632562323
39.0,0.6424860616788828,1.0424081209112248,142.37184,142.37184,0.9971592150692714,2.788121053654025,0.10947434686811457,0.5895260633013703,0.35570502551137373,0.7271794709701108,0.33652356907141123,0.3105799118746526,0.2059162724919416,0.30419788646496426,0.5059715687652981,0.13545838547863243,1.1893162443990046,0.20383331046155254,0.2046629774108682,0.49324384331703186,0.4101894485556885,0.26888772258765276,0.11389601892395189,0.0024644569077015084,1.5805696265306324,0.0013078805860362336,0.0036615742148693423
40.0,0.6468404913812861,1.0419614166633264,146.0224,146.0224,0.9971592150692714,2.791803093044102,0.10947434686811457,0.5949523667907206,0.3570880937735638,0.7255201306132589,0.3249926979496248,0.31701098103760234,0.19920924864467798,0.3051172691202434,0.505521972107187,0.13357701479599296,1.172797926196016,0.20339293063240202,0.20484272459832542,0.48929694294929504,0.40932938768673005,0.26821810303608634,0.11389601892395189,0.0024947105392583682,1.6494257857557386,0.0013254068367597397,0.003700989152851135
41.0,0.6443054056660447,1.1097090787058306,149.67296,149.67296,0.9971592150692714,2.797063366965065,0.10947434686811457,0.6014337332623163,0.35631958459668656,0.7246020774087947,0.33411325920454327,0.3105408546650736,0.20549897589646343,0.30541189586920003,0.5110668971616102,0.13929613208089128,1.2230114221454833,0.20407231555880204,0.2047008740546171,0.4920496940612793,0.4097967492933512,0.26849047595475206,0.11389601892395189,0.0024060517801957307,1.6366463489830494,0.0013074033635110584,0.0035400857007088565
42.0,0.6456408011903827,1.0442893088410776,153.32352,153.32352,0.9971592150692714,2.8418953807024923,0.10947434686811457,0.5925705766336401,0.3568850883715661,0.7276911442115835,0.32576308869298104,0.3130228149801042,0.1993140631236266,0.31054534348979596,0.5049316333477887,0.1367082446768154,1.2002899308367851,0.20442696423671453,0.20472654835204637,0.4904049336910248,0.40815393300227804,0.26721437714299057,0.11389601892395189,0.002281830033627164,1.596845833817497,0.0012044407373644245,0.0033895860507445748
43.0,0.6480517283472976,1.4257325956080755,156.97408,156.97408,0.9971592150692714,2.844073779595456,0.10947434686811457,0.5943123565704747,0.3571099762976886,0.7295709393050406,0.32516298974512153,0.31388502164855314,0.19878215471773147,0.3109314860919634,0.5010088629749961,0.13141182563742224,1.1537876993327187,0.20393985099867454,0.204715145481696,0.4887029528617859,0.4075993307868922,0.266854318282006,0.11389601892395189,0.002467249968664744,1.778494480298832,0.0012282757940269768,0.0037396833407893483
44.0,0.646136390705654,1.4933567248016737,160.62464,160.62464,0.9971592150692714,2.853200431666824,0.10947434686811457,0.5965151278954616,0.35929713037346184,0.7315907878170113,0.32561232413773,0.318958393140098,0.19948524704353485,0.3114225878837975,0.5095449624015915,0.14042698408584633,1.2329402327890768,0.2042124542124542,0.2046503211797702,0.4866637885570526,0.4077500319020714,0.2667717207608358,0.11389601892395189,0.002247741663503152,1.6611460751155391,0.0010877331244468727,0.003441068546008224
45.0,0.6407938989067006,1.0769486583125985,164.2752,164.2752,0.9971592150692714,2.862358669278417,0.10947434686811457,0.5930636751284043,0.3589171188132128,0.7310949721661893,0.3219492019617621,0.3219722919532595,0.1965340791049638,0.3130550833862415,0.4977274072345782,0.129342792681999,1.1356217179843737,0.20383460383460383,0.20469449595224098,0.4851827323436737,0.4058251986851467,0.2654839860174775,0.11389601892395189,0.002074357915575235,1.5734077448723838,0.0010550464027783428,0.0031223999153236026
46.0,0.6417693043309771,1.0031397916753597,167.92576,167.92576,0.9971592150692714,2.900134171305901,0.10947434686811457,0.580198879199918,0.3645980226985543,0.7307010117858562,0.3047338444402882,0.3267075235606336,0.1865797273987349,0.3170298191584333,0.499201942715367,0.12562146725787784,1.1029487109795735,0.20318169132012281,0.20475220638153427,0.48609092831611633,0.4052416510200146,0.2650849872299387,0.11389601892395189,0.002008405046082875,1.562107960227877,0.0009654377365963429,0.003077477920214922
47.0,0.6484356251049943,1.1506523702256746,171.57632,171.57632,0.9971592150692714,2.8918319330081133,0.10947434686811457,0.5982940095698717,0.3663119488132319,0.7320578938314185,0.3191945966448794,0.32357807441603104,0.1956762516843076,0.3158656028838203,0.5284300425039892,0.14382193267116278,1.2627476713404036,0.20408163265306123,0.20461329715061058,0.48538196086883545,0.4063691003728545,0.2655817584374468,0.11389601892395189,0.001992940872381371,1.590211239294149,0.0009851539002360605,0.003023912203504419
48.0,0.6413225933061217,1.0421392427908152,175.22688,175.22688,0.9971592150692714,2.8851534689377374,0.10947434686811457,0.6045492345745698,0.36640534530551444,0.7341071608282375,0.3219817178249227,0.3260283868907356,0.19660311690881288,0.3150752969233888,0.5169939906699345,0.13161675361038103,1.1555869542574726,0.203751617076326,0.20472654835204637,0.48682722449302673,0.40634318647731904,0.2657962586221426,0.11389601892395189,0.0020245127126951507,1.6557536353357136,0.0009436221747067975,0.003127883304193714
49.0,0.6438202345210803,1.3898678491476855,178.87744,178.87744,0.9971592150692714,2.9147812667486277,0.10947434686811457,0.5930667058041459,0.36859814754439607,0.7356401367854851,0.3224693619244439,0.326737523015713,0.19717160579081996,0.31845486931845524,0.5141833903588786,0.134759444074481,1.1831795821104123,0.20406091370558377,0.20469874609569508,0.4880812466144562,0.40467767713294184,0.2644004373394328,0.11389601892395189,0.0020609806638343126,1.7291390700265765,0.000945751329605772,0.0031942142332898804
50.0,0.6483759895103101,1.2132290201049716,182.528,182.528,0.9971592150692714,2.908044796510169,0.10947434686811457,0.5861817373376168,0.3650591465900329,0.7352162999013742,0.30516941960613436,0.3259234643187171,0.1884386233647675,0.31782177337424233,0.5199240492121228,0.1387674144190735,1.2183693137837257,0.20441886372075752,0.20485773768216517,0.49927327036857605,0.4044198206584115,0.264084160471791,0.11389601892395189,0.0018827346353997875,1.6210153478896245,0.0009146768736229816,0.0028623780630058298
