round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auroc,fed_f1_best,fed_ece,fed_auprc,fed_f1,fed_auprc_lift,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6317553194298884,0.36503787091567996,21.90336,21.90336,0.0,0.58372430753972,0.11348187311178248,0.6991911596417384,0.32871065640782227,0.35163156774686594,0.2658084969510487,0.2918849597745797,2.3980031868690364,0.22175372230675244,0.3258442179329758,0.07878882750047284,0.6917610312005721,0.13132332534376182,0.2045002711006687,0.3487316966056824,0.3916819673718729,0.2573398252488151,0.11389601892395189,0.0,0.0,,
12.0,0.6190790998417856,0.4726578163652146,21.90336,21.90336,0.0,0.5956274141038862,0.11348187311178248,0.7088786644068086,0.3402331312300922,0.3431234038690497,0.27796569811803257,0.3000062375594223,2.512249575335993,0.21677672524049738,0.3258442179329758,0.07878882750047284,0.6917610312005721,0.13132332534376182,0.2045002711006687,0.3487316966056824,0.3916819673718729,0.2573398252488151,0.11389601892395189,0.0,0.0,,
13.0,0.6508786003570863,0.36320562767492737,25.55392,25.55392,0.9971592150692714,0.5574026281672483,0.11348187311178248,0.6757158918155961,0.30904819464494243,0.32141226255883587,0.24067388639382717,0.28683512000379274,2.1537227791029743,0.20292806455658333,0.32541291837550457,0.0787165113452736,0.691126099831746,0.13099713284485506,0.2045002711006687,0.36040768027305603,0.3931784113452182,0.2584819047597421,0.11389601892395189,0.008372568100021465,1.2926601252984256,0.006689160992468225,0.009729038343753025
14.0,0.6460055178097439,0.3757588710833464,25.55392,25.55392,0.0,0.5387091173584998,0.11348187311178248,0.6918513587908686,0.32270223276308874,0.3390588969098214,0.2565773513406684,0.2927425106595552,2.3024316726425926,0.21214198270201093,0.32541291837550457,0.0787165113452736,0.691126099831746,0.13099713284485506,0.2045002711006687,0.36040768027305603,0.3931784113452182,0.2584819047597421,0.11389601892395189,0.0,0.0,,
15.0,0.6299251014071408,0.4217945930253335,25.55392,25.55392,0.0,0.5715897865237036,0.11348187311178248,0.7026238598847337,0.3354349771762152,0.34857044760386335,0.27127804170955855,0.2980588801947005,2.4509487629863487,0.22039229853136724,0.32541291837550457,0.0787165113452736,0.691126099831746,0.13099713284485506,0.2045002711006687,0.36040768027305603,0.3931784113452182,0.2584819047597421,0.11389601892395189,0.0,0.0,,
16.0,0.6125276195893825,0.48612146550055685,25.55392,25.55392,0.0,0.5369320342341608,0.11348187311178248,0.7100008902815755,0.3440936205966306,0.30511025168845285,0.2791740532274969,0.3132567825979476,2.529863951238605,0.1904184152797297,0.32541291837550457,0.0787165113452736,0.691126099831746,0.13099713284485506,0.2045002711006687,0.36040768027305603,0.3931784113452182,0.2584819047597421,0.11389601892395189,0.0,0.0,,
17.0,0.6446405563030266,0.4292979592665878,29.20448,29.20448,0.9971592150692714,0.5607961948008127,0.11348187311178248,0.6783334214932004,0.31124001358694303,0.34022693726030623,0.24243211551086083,0.2799227603522745,2.16159516462002,0.21445923767286465,0.32698264144775696,0.0789537040954132,0.6932086375040941,0.12474437627811862,0.2045002711006687,0.3911798894405365,0.3931798795997013,0.25839136673496876,0.11389601892395189,0.007763678808525774,1.268368121003732,0.006117764933715815,0.009123271943858327
18.0,0.6444565006320926,0.3959199249741719,29.20448,29.20448,0.0,0.5931561553207378,0.11348187311178248,0.6930812831266903,0.3255686832845563,0.35263825709015234,0.25905619810588737,0.2897417187398163,2.3271113290870415,0.2230408184166123,0.32698264144775696,0.0789537040954132,0.6932086375040941,0.12474437627811862,0.2045002711006687,0.3911798894405365,0.3931798795997013,0.25839136673496876,0.11389601892395189,0.0,0.0,,
19.0,0.6232665422592566,0.411742745593244,29.20448,29.20448,0.0,0.5593605147654046,0.11348187311178248,0.7032442774378684,0.3331973179668544,0.3254906123636285,0.2728203581163977,0.3006953113903679,2.4598533050639526,0.20370328470729518,0.32698264144775696,0.0789537040954132,0.6932086375040941,0.12474437627811862,0.2045002711006687,0.3911798894405365,0.3931798795997013,0.25839136673496876,0.11389601892395189,0.0,0.0,,
20.0,0.613581077530424,0.6307799776524958,29.20448,29.20448,0.0,0.5782350789913148,0.11348187311178248,0.7145606091137781,0.34702909250529373,0.32137656334083253,0.2873471352361194,0.309205365754018,2.5974597345614874,0.1999485560250229,0.32698264144775696,0.0789537040954132,0.6932086375040941,0.12474437627811862,0.2045002711006687,0.3911798894405365,0.3931798795997013,0.25839136673496876,0.11389601892395189,0.0,0.0,,
21.0,0.6473603885699092,0.47732604854612803,32.85504,32.85504,0.9971592150692714,0.5697610649465014,0.11348187311178248,0.6810883859522955,0.31406116471778983,0.34881952485352885,0.24574979107312608,0.27739147797512875,2.1969364695191613,0.21994371410340477,0.3258993853228339,0.07875039960206481,0.6914236366298833,0.1265084206338682,0.2045002711006687,0.39219793677330017,0.39397226530428386,0.2589580723203938,0.11389601892395189,0.007887288716383424,1.358841378474608,0.006149709958388669,0.009357997004604138
22.0,0.6420527270035723,0.4644217403828268,32.85504,32.85504,0.0,0.5756324398718692,0.11348187311178248,0.6946835027813281,0.3230998373717265,0.3400866070713976,0.26336146425048496,0.29167776562739794,2.3676816079525516,0.2139473536267271,0.3258993853228339,0.07875039960206481,0.6914236366298833,0.1265084206338682,0.2045002711006687,0.39219793677330017,0.39397226530428386,0.2589580723203938,0.11389601892395189,0.0,0.0,,
23.0,0.6215174057412481,0.4893622477521215,32.85504,32.85504,0.0,0.586390683050422,0.11348187311178248,0.7079524439267741,0.33879644411084486,0.3466381259534079,0.27739865995663116,0.3001797876160569,2.5048925303021354,0.21851403227320074,0.3258993853228339,0.07875039960206481,0.6914236366298833,0.1265084206338682,0.2045002711006687,0.39219793677330017,0.39397226530428386,0.2589580723203938,0.11389601892395189,0.0,0.0,,
24.0,0.6084554546522581,0.6084579478893398,32.85504,32.85504,0.0,0.5940605513995358,0.11348187311178248,0.7187366727871716,0.34976349699416903,0.3318401510931114,0.29393225957411423,0.31106028066528374,2.662960523998808,0.20779416784135937,0.3258993853228339,0.07875039960206481,0.6914236366298833,0.1265084206338682,0.2045002711006687,0.39219793677330017,0.39397226530428386,0.2589580723203938,0.11389601892395189,0.0,0.0,,
25.0,0.6425189911072957,0.5052447237879449,36.5056,36.5056,0.9971592150692714,0.5581313875904315,0.11348187311178248,0.6830615098243822,0.3154618388005937,0.33446015708414845,0.24851967640553344,0.28171765655404857,2.218155130838164,0.21043965404872594,0.3268974055715249,0.07895507122531317,0.6932206408200386,0.1300604035471019,0.2045002711006687,0.3995979428291321,0.396488988642196,0.2611410513885012,0.11389601892395189,0.007216926642198689,1.3182054583448917,0.005544234343572436,0.008669670988227029
26.0,0.6421328945338858,0.4963871590896084,36.5056,36.5056,0.0,0.5585586420932837,0.11348187311178248,0.6980711169907999,0.32925617014539543,0.3245007658845296,0.2680869409474989,0.2968828341721953,2.406192905494314,0.20314815649890783,0.3268974055715249,0.07895507122531317,0.6932206408200386,0.1300604035471019,0.2045002711006687,0.3995979428291321,0.396488988642196,0.2611410513885012,0.11389601892395189,0.0,0.0,,
27.0,0.6302253700852241,0.627788709549314,36.5056,36.5056,0.0,0.5642685633122712,0.11348187311178248,0.7106889028260863,0.34154637035166413,0.32764214431761024,0.2815821779358461,0.30686518951851643,2.5394189548556345,0.2043232389146483,0.3268974055715249,0.07895507122531317,0.6932206408200386,0.1300604035471019,0.2045002711006687,0.3995979428291321,0.396488988642196,0.2611410513885012,0.11389601892395189,0.0,0.0,,
28.0,0.6126395619347068,1.1673708387791453,36.5056,36.5056,0.0,0.6208326881798313,0.11348187311178248,0.7206302765814678,0.35224560947298345,0.341951384074744,0.2932923756438349,0.3046220217915125,2.6549789734240212,0.21613853748032127,0.3268974055715249,0.07895507122531317,0.6932206408200386,0.1300604035471019,0.2045002711006687,0.3995979428291321,0.396488988642196,0.2611410513885012,0.11389601892395189,0.0,0.0,,
29.0,0.6380800561244243,0.5563942662610117,40.15616,40.15616,0.9971592150692714,0.5471491883138395,0.11348187311178248,0.6844503141889366,0.3132889552368832,0.33996363080360836,0.2509427726724309,0.28875157932480466,2.2406499874895105,0.213257830387745,0.32746455294410387,0.07904531549572817,0.6940129799313403,0.12685074029611845,0.2045002711006687,0.3971569538116455,0.39218832033078543,0.2572384259120033,0.11389601892395189,0.007014970957592146,1.3548791881185025,0.0053823106280831,0.008460801247590912
30.0,0.6434801168501549,0.526010566796586,40.15616,40.15616,0.0,0.5711401777186271,0.11348187311178248,0.7017681820229817,0.33728285926677887,0.338106721598366,0.26880208647948917,0.2938248063670461,2.413743948295604,0.21214033725992876,0.32746455294410387,0.07904531549572817,0.6940129799313403,0.12685074029611845,0.2045002711006687,0.3971569538116455,0.39218832033078543,0.2572384259120033,0.11389601892395189,0.0,0.0,,
31.0,0.6240795755652719,0.5750075332522099,40.15616,40.15616,0.0,0.5844259680683039,0.11348187311178248,0.71214804753235,0.34529552781448175,0.34000874117269086,0.2851238514547802,0.3023963837977339,2.5716385497211,0.2130585415403994,0.32746455294410387,0.07904531549572817,0.6940129799313403,0.12685074029611845,0.2045002711006687,0.3971569538116455,0.39218832033078543,0.2572384259120033,0.11389601892395189,0.0,0.0,,
32.0,0.605374446378655,0.6916824115111242,40.15616,40.15616,0.0,0.5856843546524358,0.11348187311178248,0.7221717358400467,0.35503290866002873,0.3331453972222933,0.2990469624263497,0.30546289735789584,2.7054717502962458,0.2081439995482398,0.32746455294410387,0.07904531549572817,0.6940129799313403,0.12685074029611845,0.2045002711006687,0.3971569538116455,0.39218832033078543,0.2572384259120033,0.11389601892395189,0.0,0.0,,
33.0,0.6421034926597062,0.5846172521328603,43.80672,43.80672,0.9971592150692714,0.572011675895731,0.11348187311178248,0.6855075821014348,0.3163799849416596,0.3371590256071034,0.25363597593957277,0.2877954843161913,2.2624972535338412,0.21177829792939112,0.3283105867827467,0.07914463136682735,0.6948849671354365,0.12368744033819719,0.2045002711006687,0.3869457542896271,0.3890599509680228,0.2546372050408015,0.11389601892395189,0.006467897957241421,1.321408667950891,0.004830304001930142,0.007957586566866515
34.0,0.6392681442503328,0.5782467051761293,43.80672,43.80672,0.0,0.5713909236528543,0.11348187311178248,0.7035724314218001,0.3321061357936185,0.3523025492113365,0.2751366627807722,0.2965570745318718,2.4710508263272626,0.22092286399487243,0.3283105867827467,0.07914463136682735,0.6948849671354365,0.12368744033819719,0.2045002711006687,0.3869457542896271,0.3890599509680228,0.2546372050408015,0.11389601892395189,0.0,0.0,,
35.0,0.6202748521039388,0.6441861015890117,43.80672,43.80672,0.0,0.5820182809345463,0.11348187311178248,0.7172794736983101,0.34743063396089824,0.32455844959091257,0.2909495739060182,0.30950060180433564,2.6264047176646055,0.20288178385650857,0.3283105867827467,0.07914463136682735,0.6948849671354365,0.12368744033819719,0.2045002711006687,0.3869457542896271,0.3890599509680228,0.2546372050408015,0.11389601892395189,0.0,0.0,,
36.0,0.6026279553516425,0.7317635314131531,43.80672,43.80672,0.0,0.5834787575976336,0.11348187311178248,0.7281349420763823,0.3598851668510384,0.32265789772996784,0.30637631011450395,0.32129177594509,2.775431350520114,0.20077526669362097,0.3283105867827467,0.07914463136682735,0.6948849671354365,0.12368744033819719,0.2045002711006687,0.3869457542896271,0.3890599509680228,0.2546372050408015,0.11389601892395189,0.0,0.0,,
37.0,0.6419225335444284,0.6537955008898234,47.45728,47.45728,0.9971592150692714,0.5802630730449763,0.11348187311178248,0.6884279732914647,0.31666111441661227,0.34717021193608555,0.2556772483894515,0.2866969695999699,2.2750091518882263,0.2186214091711663,0.32926798445614863,0.07930009265699345,0.696249907645516,0.12279846849982597,0.2045002711006687,0.3795238733291626,0.38712435546636026,0.25293724197891526,0.11389601892395189,0.00656587846418616,1.4128104483243078,0.00477010216233237,0.00824491060082093
38.0,0.6400910915929077,0.6568011905674381,47.45728,47.45728,0.0,0.5955828969598506,0.11348187311178248,0.7052380091212288,0.33443223836815916,0.33575023572647156,0.2743464967297938,0.29918211832583164,2.4666884855055615,0.21076054199159092,0.32926798445614863,0.07930009265699345,0.696249907645516,0.12279846849982597,0.2045002711006687,0.3795238733291626,0.38712435546636026,0.25293724197891526,0.11389601892395189,0.0,0.0,,
39.0,0.6163704679800608,0.7526612064516705,47.45728,47.45728,0.0,0.5718491096218368,0.11348187311178248,0.7179244227710024,0.3494449913143945,0.32775730462482217,0.29468135048776645,0.3129904603273693,2.6624781133722495,0.20350904575716558,0.32926798445614863,0.07930009265699345,0.696249907645516,0.12279846849982597,0.2045002711006687,0.3795238733291626,0.38712435546636026,0.25293724197891526,0.11389601892395189,0.0,0.0,,
40.0,0.5999633011601183,0.7601984239352797,47.45728,47.45728,0.0,0.6154804328308334,0.11348187311178248,0.7296498381643309,0.36539575746141606,0.32797009912075636,0.3083005604853704,0.31730158318569257,2.7982676528215933,0.20473823976272393,0.32926798445614863,0.07930009265699345,0.696249907645516,0.12279846849982597,0.2045002711006687,0.3795238733291626,0.38712435546636026,0.25293724197891526,0.11389601892395189,0.0,0.0,,
41.0,0.6430365854136483,0.7698853710021702,51.10784,51.10784,0.9971592150692714,0.5487649035691645,0.11348187311178248,0.690300520583633,0.3217779763657873,0.33573509000517504,0.2581406106643813,0.2953858988188833,2.2939399578515265,0.20965362011339392,0.32891019958698253,0.07914099159365108,0.6948530101521225,0.1293254560799844,0.2045002711006687,0.4042060375213623,0.3915286536389289,0.25649975643807943,0.11389601892395189,0.006111609702676981,1.387627059360966,0.004064217729435237,0.008072617831846731
42.0,0.6421187831632601,0.8607231523834912,51.10784,51.10784,0.0,0.5959343992113647,0.11348187311178248,0.7070844757736325,0.33777703325537933,0.3514390903537246,0.27464118852677843,0.2941013545066429,2.469404701247809,0.22077373346825985,0.32891019958698253,0.07914099159365108,0.6948530101521225,0.1293254560799844,0.2045002711006687,0.4042060375213623,0.3915286536389289,0.25649975643807943,0.11389601892395189,0.0,0.0,,
43.0,0.6176978693156194,0.6603069313922892,51.10784,51.10784,0.0,0.5954550182932663,0.11348187311178248,0.7205905775679303,0.3501483500219414,0.3407768012016959,0.2969481765525225,0.3027671673427772,2.681087681282713,0.21340012705973468,0.32891019958698253,0.07914099159365108,0.6948530101521225,0.1293254560799844,0.2045002711006687,0.4042060375213623,0.3915286536389289,0.25649975643807943,0.11389601892395189,0.0,0.0,,
44.0,0.598424734796806,0.7257454484866499,51.10784,51.10784,0.0,0.6036446977440504,0.11348187311178248,0.731996839990527,0.3627900548626896,0.3269822026448406,0.31041917752270276,0.31644040998314443,2.823844939014008,0.20271641264942497,0.32891019958698253,0.07914099159365108,0.6948530101521225,0.1293254560799844,0.2045002711006687,0.4042060375213623,0.3915286536389289,0.25649975643807943,0.11389601892395189,0.0,0.0,,
45.0,0.6432032601217431,0.7253311554608398,54.7584,54.7584,0.9971592150692714,0.5594899091749543,0.11348187311178248,0.6916719835680065,0.32365399182548577,0.34306117396826097,0.26080114931499776,0.29193669465269617,2.3150984780695514,0.21509258756659205,0.32915404798378245,0.07916729154366424,0.6950839220861974,0.12588449356425635,0.2045002711006687,0.39480358362197876,0.3925283463799579,0.25780422567737377,0.11389601892395189,0.0052701827990361905,1.2640665558865294,0.0035468667815496393,0.00695573931438678
46.0,0.6353994804637819,0.7536647381894424,54.7584,54.7584,0.0,0.5608660441289646,0.11348187311178248,0.7109260791440083,0.34214204025423467,0.3284705978753055,0.28245598048461645,0.3061083301227891,2.5350972648577863,0.20477557910809405,0.32915404798378245,0.07916729154366424,0.6950839220861974,0.12588449356425635,0.2045002711006687,0.39480358362197876,0.3925283463799579,0.25780422567737377,0.11389601892395189,0.0,0.0,,
47.0,0.6155614616659257,0.800897584147882,54.7584,54.7584,0.0,0.5937810433205041,0.11348187311178248,0.723911180516274,0.3585257676721599,0.3245747973267851,0.3004908867487412,0.3161727489611969,2.7153679482344804,0.2013931492995892,0.32915404798378245,0.07916729154366424,0.6950839220861974,0.12588449356425635,0.2045002711006687,0.39480358362197876,0.3925283463799579,0.25780422567737377,0.11389601892395189,0.0,0.0,,
48.0,0.6028183160404434,1.0720783857489184,54.7584,54.7584,0.0,0.6204608959790173,0.11348187311178248,0.7346541972633258,0.36700598727087647,0.3281783728207549,0.31614439709232484,0.3171670592074846,2.882321021452446,0.20482825867556947,0.32915404798378245,0.07916729154366424,0.6950839220861974,0.12588449356425635,0.2045002711006687,0.39480358362197876,0.3925283463799579,0.25780422567737377,0.11389601892395189,0.0,0.0,,
49.0,0.6429586013487076,0.8888642567761135,58.40896,58.40896,0.9971592150692714,0.5790703970590027,0.11348187311178248,0.6927461017392282,0.32381199904170627,0.3425833185288722,0.26309333744211694,0.28674903904376614,2.3376032887828995,0.21575457842991774,0.32930623518505847,0.07923296712373337,0.6956605496161989,0.12366474938373048,0.2045002711006687,0.386287659406662,0.3926626678408647,0.25805305405631446,0.11389601892395189,0.0056324355430169715,1.421382770407945,0.0036074772405166786,0.007651968427970136
50.0,0.6408010758035568,0.8856750727489828,58.40896,58.40896,0.0,0.5753736080468631,0.11348187311178248,0.7136648426677883,0.3386392909865113,0.3368968634018796,0.2837793119385364,0.3053498757922792,2.5478739605405467,0.21010612825676678,0.32930623518505847,0.07923296712373337,0.6956605496161989,0.12366474938373048,0.2045002711006687,0.386287659406662,0.3926626678408647,0.25805305405631446,0.11389601892395189,0.0,0.0,,
51.0,0.6179153665251049,1.0468038915402,58.40896,58.40896,0.0,0.6021335067945907,0.11348187311178248,0.7240897389819121,0.35275253240386767,0.3359245003120409,0.3016968979074899,0.3101484830254092,2.736984703166801,0.20893027263706063,0.32930623518505847,0.07923296712373337,0.6956605496161989,0.12366474938373048,0.2045002711006687,0.386287659406662,0.3926626678408647,0.25805305405631446,0.11389601892395189,0.0,0.0,,
52.0,0.5936159261430706,0.8166976508931418,58.40896,58.40896,0.0,0.5722612692371446,0.11348187311178248,0.7345602951462552,0.36316307401431247,0.3131971200235227,0.3169496043805898,0.32826062513187987,2.881494905487314,0.19356130852874234,0.32930623518505847,0.07923296712373337,0.6956605496161989,0.12366474938373048,0.2045002711006687,0.386287659406662,0.3926626678408647,0.25805305405631446,0.11389601892395189,0.0,0.0,,
53.0,0.6383307051987328,0.9488355646780366,62.05952,62.05952,0.9971592150692714,0.5575272736607602,0.11348187311178248,0.6947232644132922,0.3291703578564227,0.3395167598843177,0.2673686987758733,0.2898257162280219,2.383299123901138,0.21346040753999043,0.32944790594577456,0.0792304370496865,0.6956383357225899,0.12252202643171806,0.2045002711006687,0.3796639144420624,0.3923156267908836,0.25780937131460535,0.11389601892395189,0.005140681327118614,1.3662158206570894,0.0033082916067492616,0.007002245503538431
54.0,0.6396040001613584,1.1572055354557071,62.05952,62.05952,0.0,0.5628192229449659,0.11348187311178248,0.7160764431810208,0.3398479378960654,0.326970933709333,0.28545666925049384,0.30649151902131533,2.5626109599130484,0.20421654959315952,0.32944790594577456,0.0792304370496865,0.6956383357225899,0.12252202643171806,0.2045002711006687,0.3796639144420624,0.3923156267908836,0.25780937131460535,0.11389601892395189,0.0,0.0,,
55.0,0.6116635443625615,0.9239451028285173,62.05952,62.05952,0.0,0.5772062996317973,0.11348187311178248,0.7293417219367051,0.3578635756052153,0.33190912593152344,0.30793939840556833,0.31278879100898344,2.7943700394164295,0.20549081577015998,0.32944790594577456,0.0792304370496865,0.6956383357225899,0.12252202643171806,0.2045002711006687,0.3796639144420624,0.3923156267908836,0.25780937131460535,0.11389601892395189,0.0,0.0,,
56.0,0.5942655130733346,1.0596464622945816,62.05952,62.05952,0.0,0.591791782878932,0.11348187311178248,0.7428298921779681,0.37403716045260654,0.3264093888114715,0.3234000250918787,0.3260436952522893,2.9401015052046118,0.20190886518179324,0.32944790594577456,0.0792304370496865,0.6956383357225899,0.12252202643171806,0.2045002711006687,0.3796639144420624,0.3923156267908836,0.25780937131460535,0.11389601892395189,0.0,0.0,,
57.0,0.6443007987804172,1.1632209573228542,65.71008,65.71008,0.9971592150692714,0.5642677206238441,0.11348187311178248,0.6954191962884823,0.32542744644959565,0.3326663691808413,0.2664096700577639,0.29256108953009063,2.365005389960438,0.2098754994533018,0.33003796861723467,0.07934667741775314,0.6966589189630301,0.12129266927811976,0.2045002711006687,0.3505915701389313,0.3906637505668058,0.25666408016202463,0.11389601892395189,0.004860557274190849,1.3576769302599132,0.0031784108126555496,0.006599945210066688
58.0,0.640339131432538,1.1813669887177836,65.71008,65.71008,0.0,0.598067151862764,0.11348187311178248,0.7171235054632997,0.34297349499022445,0.3501237387659191,0.29082458165824177,0.29593513244410236,2.610320106787467,0.2203501200732231,0.33003796861723467,0.07934667741775314,0.6966589189630301,0.12129266927811976,0.2045002711006687,0.3505915701389313,0.3906637505668058,0.25666408016202463,0.11389601892395189,0.0,0.0,,
59.0,0.6098935733622093,0.9118767155627235,65.71008,65.71008,0.0,0.592437834635542,0.11348187311178248,0.7340589243636837,0.36530046009542705,0.3258136809396267,0.31054962429887695,0.3203304606297069,2.807816335866994,0.20227489058176248,0.33003796861723467,0.07934667741775314,0.6966589189630301,0.12129266927811976,0.2045002711006687,0.3505915701389313,0.3906637505668058,0.25666408016202463,0.11389601892395189,0.0,0.0,,
60.0,0.5880427546036018,0.9160583646857813,65.71008,65.71008,0.0,0.5914281424311293,0.11348187311178248,0.7431826108750105,0.37568276880798146,0.31679554865291076,0.3240683765550869,0.33211337688083964,2.944482896082326,0.19550859569184703,0.33003796861723467,0.07934667741775314,0.6966589189630301,0.12129266927811976,0.2045002711006687,0.3505915701389313,0.3906637505668058,0.25666408016202463,0.11389601892395189,0.0,0.0,,
