round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_ece,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_brier,fed_f1_best,fed_auprc,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6406349418321059,0.4304397174120525,40.27056,40.27056,1.0,0.28966165254645254,0.3425946966572341,0.5538697750027151,0.11416703379696648,2.1455107967573026,0.2155147816697762,0.3072533961068785,0.2450463594693711,0.680113880957697,0.662646868116155,0.2246086441181928,1.9720499999930945,0.27561920413194035,0.28558989986939487,0.5351015329360962,0.3425931236009435,0.2170239878975201,0.11389601892395189,0.007185375479235195,1.46911468485996,0.005499591265803337,0.008781446145896004,0.00585304108120554
12.0,0.6340212994512371,0.44633223694538116,43.93152,43.93152,1.0,0.28969831415290404,0.33162880346973356,0.5558278817022055,0.11416703379696648,2.1687571739466676,0.20996480491443004,0.31022454936001337,0.24775785081128313,0.6827408879815733,0.6643005093722067,0.22520541885317275,1.9772896452468798,0.2780974750440399,0.28520657485561973,0.544866144657135,0.3312046170696662,0.21193358135675677,0.11389601892395189,0.007655971269116887,1.667940321869537,0.0054292037685141036,0.009817550381541171,0.005653444301637704
13.0,0.652502803934759,0.8700233491836489,47.59248,47.59248,1.0,0.292551600396486,0.3433243397399863,0.5627331208181889,0.11416703379696648,2.174307730122463,0.2174611178707747,0.31056676667599964,0.2489141139655435,0.6845484548795235,0.6621768911484149,0.22669735466512292,1.9903887493775196,0.274389551391255,0.2854982610010585,0.55860435962677,0.34312059610333606,0.21973611161447798,0.11389601892395189,0.006986032271683161,1.6121456836699508,0.005232376506470326,0.008725429029985693,0.005271953544035313
14.0,0.6392453689405646,0.5975794738787791,51.25344,51.25344,1.0,0.2903161347323236,0.33248824400284405,0.5552179091913344,0.11416703379696648,2.21833960177267,0.20984166324246054,0.31035013980087905,0.2540074374498239,0.6864254361769364,0.6620795952490587,0.2239330047522738,1.966117928158607,0.27266530334015,0.28264965937092335,0.5442412495613098,0.3323106607495823,0.21248745998900587,0.11389601892395189,0.006423116845891745,1.5690423689784438,0.00469459540679989,0.008180577154552861,0.004793365796648594
15.0,0.6352808162648779,0.6438889157609842,54.9144,54.9144,1.0,0.29549574011454555,0.3323831258070755,0.5568535505742469,0.11416703379696648,2.254396680323136,0.20915263990000957,0.31611169043101484,0.25774814954564673,0.690496339142712,0.6616161439962245,0.2237098803865934,1.9641589100314734,0.27256510881198714,0.28350442975671497,0.5341244339942932,0.33241016989406685,0.21234259790088125,0.11389601892395189,0.006245683200173697,1.616791972948704,0.004603276043619883,0.007954331922689455,0.003019413092941465
16.0,0.639146105825056,0.7315468328520436,58.57536,58.57536,1.0,0.2931226216269133,0.3519289266962605,0.5575268372234041,0.11416703379696648,2.279911049397233,0.22136538516472998,0.31982279136759195,0.2603730273639927,0.6917703940351256,0.6606368475295326,0.22354245727385494,1.9626889454592238,0.2707685711223068,0.2799241871993002,0.5482538342475891,0.35171837234234277,0.2244144824985327,0.11389601892395189,0.006245395650335169,1.7080141231072048,0.004216096873846175,0.008392849085082636,0.004584568649269209
17.0,0.6363055576934377,0.6572159378948176,62.23632,62.23632,1.0,0.29728116534145077,0.3358683840567617,0.5541527630327874,0.11416703379696648,2.288387824842041,0.21147092353124922,0.32612009524364877,0.261779595365613,0.6937713295496559,0.6608665777931226,0.22379954989726245,1.9649462027877629,0.27234621049054036,0.28200874679535515,0.5507012009620667,0.3351985496903403,0.2148661020195162,0.11389601892395189,0.005337738770752626,1.5404684048789932,0.003570727651464302,0.007238271436983637,0.004105731467485036
18.0,0.6347573620360639,0.8355553127745416,65.89728,65.89728,1.0,0.2929713940777931,0.3395101253457442,0.5572522231282414,0.11416703379696648,2.311384108133148,0.21494646728707018,0.32621777381752604,0.2642516608892588,0.6959831105181767,0.6597156048265995,0.222505152431131,1.953581473112745,0.27001569858712715,0.28108768713718296,0.562191903591156,0.33904132415208244,0.21885019437700629,0.11389601892395189,0.005419883146105217,1.6476763054679395,0.003586037490394265,0.007426573289376527,0.004162416622786447
19.0,0.6391718281318232,0.9206870263750103,69.55824,69.55824,1.0,0.306115856564133,0.3061931636295822,0.528883726470113,0.11416703379696648,2.3379636152398744,0.19325685031805637,0.32748172740176745,0.267552223112924,0.698713554306726,0.6588371557541068,0.22113831290914635,1.9415807066689477,0.27575908412145345,0.2776148582600196,0.5166270136833191,0.30576789808131044,0.1975299310411682,0.11389601892395189,0.005355916460469506,1.7088114074031182,0.003407141201193442,0.00752476511518249,0.004196354089724152
20.0,0.6418936460266778,1.1243201755419514,73.2192,73.2192,1.0,0.30539446102231216,0.3341260158520576,0.5591733735974977,0.11416703379696648,2.3736262715878174,0.20942689901574604,0.3285752003935689,0.27136357981149084,0.7018782315688233,0.6568277626400713,0.22032742510340242,1.9344611618999128,0.27040470269048156,0.2783449758194519,0.5235944390296936,0.33390891142281376,0.2139953020042308,0.11389601892395189,0.004990104675306267,1.6751814531744458,0.0032922626051571494,0.006907732530625575,0.0035055533638979268
21.0,0.6385076543365719,0.9956260939877923,76.88016,76.88016,1.0,0.30004360814713243,0.3314877392490755,0.5667540332831974,0.11416703379696648,2.3774561858114653,0.2097822131608486,0.33144406172476365,0.2724482112758933,0.7016150717782111,0.6581718716689049,0.22267352056472361,1.9550597349096304,0.2723822281759321,0.2797881729920565,0.5490766763687134,0.3309922333177903,0.21466360197642506,0.11389601892395189,0.004579295735852565,1.6115748119482305,0.002941718633446903,0.006453713060573503,0.003915380198431275
22.0,0.638633028947032,1.2504259623475975,80.54112,80.54112,1.0,0.29619253617083663,0.3452985510425836,0.5693183595616955,0.11416703379696648,2.415590637399739,0.2168856518057795,0.3380837167602365,0.27690245914719347,0.7065254371727268,0.6537795259108279,0.2196783264304936,1.9287621157081207,0.265991526299473,0.2750692520775623,0.5452812314033508,0.3448251545888774,0.22229735727482824,0.11389601892395189,0.004641543083381927,1.7080106684406928,0.002848943532234908,0.00670993067547387,0.004376166557223911
23.0,0.6398146429456786,1.1131186261749704,84.20208,84.20208,1.0,0.29918028555771903,0.3362105895758502,0.5793287169097528,0.11416703379696648,2.435908738731087,0.2116590799391769,0.33542514861740447,0.279266637569773,0.7075591172311598,0.6547153259777816,0.21966447085036994,1.9286404645718074,0.26861123204179366,0.2769095954432598,0.5491390824317932,0.3356632977882319,0.2174805254333157,0.11389601892395189,0.004439953021082157,1.7071260098164203,0.0026574650278062832,0.00651681018835355,0.004310401129675049
24.0,0.6425715746054479,1.3099586722944951,87.86304,87.86304,1.0,0.29628126252622594,0.3285473458698332,0.5713456211688648,0.11416703379696648,2.4511354323168475,0.20745002753411948,0.3349645435305263,0.28060897202278173,0.708017832571961,0.6522222769936072,0.2186172010824091,1.9194455007982263,0.26765799256505574,0.2715909090909091,0.5447134375572205,0.32823440724868225,0.2139192306735623,0.11389601892395189,0.004473481709588017,1.791706783378686,0.0025566789859075897,0.0067282221239718925,0.0037871442969230926
25.0,0.6456568770174156,1.6677334827198158,91.524,91.524,1.0,0.3010697710783182,0.32006283744936237,0.5432514609654454,0.11416703379696648,2.430744955068387,0.20157853394891018,0.3352988837731663,0.2784466499083375,0.7097821900720112,0.6508207040252467,0.21734572335002017,1.9082820049675433,0.2676563202878992,0.27080965011999497,0.5182666778564453,0.3193982616948851,0.20807024494342935,0.11389601892395189,0.004305311340480869,1.7956360608359319,0.0022902524849579844,0.006694596604666115,0.0034498419833567137
26.0,0.6453765083734422,1.4557254834473254,95.18496,95.18496,1.0,0.3052992442898878,0.31972619528760354,0.5342071574141226,0.11416703379696648,2.4590471434232573,0.20083429725230711,0.3379144612731762,0.28098142686381605,0.7122356079553358,0.6516300934648027,0.21863668907421407,1.9196166041606537,0.2672831848426751,0.2718552036199095,0.5787087082862854,0.31950071811566066,0.20762324897248943,0.11389601892395189,0.004265048684212659,1.8479614911502722,0.0022637162645034138,0.006645276208772297,0.005200536479481391
27.0,0.643630996500508,1.3581688937292928,98.84592,98.84592,1.0,0.30254349117622326,0.32673257720060356,0.5713873983284806,0.11416703379696648,2.4796800107156183,0.206104272818367,0.3405033913584951,0.28444971435780586,0.7127283275499702,0.6526083859753551,0.21982576493750017,1.9300566166783875,0.26675369886858136,0.2740911713791113,0.5442238450050354,0.32614561309644235,0.21312549758086588,0.11389601892395189,0.00408518542775973,1.839191997260059,0.002093272740637118,0.006472071956610428,0.004715220268656595
28.0,0.647679680388358,1.8894642881289556,102.50688,102.50688,1.0,0.308669297585712,0.3219047615980295,0.5398099898946873,0.11416703379696648,2.5340691823548593,0.20230479567362195,0.3387758173702882,0.2903237042665904,0.7144703398362781,0.6500582997330131,0.21955597321968984,1.9276878620866182,0.26791633329523373,0.26968359087564386,0.5899022817611694,0.3215686788663794,0.2098389750410174,0.11389601892395189,0.0041873301238801765,1.9570529252559936,0.00210012050004253,0.006695536134357575,0.0045336848641544455
29.0,0.6412853689290978,1.6445263608362288,106.16784,106.16784,1.0,0.31082199310254616,0.31753159853847757,0.5315926358037167,0.11416703379696648,2.5274738490890805,0.1990888717247838,0.3425236740984954,0.2898382663624687,0.7160921316374979,0.6485511733260501,0.2183699630948105,1.9172747665624346,0.26713947990543735,0.27237991266375544,0.521099865436554,0.31715079506502153,0.20705076125218905,0.11389601892395189,0.003923525780147427,1.9016296070531098,0.0019709518224407937,0.006273047238915148,0.004401272640632504
30.0,0.6481163821138587,2.1123034709727326,109.8288,109.8288,1.0,0.3073727101106295,0.3280284239083232,0.5745184955970405,0.11416703379696648,2.566198543511469,0.20542865987831185,0.3457102557435709,0.2942920225953321,0.7198461864412979,0.6484357560183783,0.21878896152468474,1.9209535468554844,0.26662211827597726,0.27002348030263507,0.5248987078666687,0.3274246774791225,0.21328713545344896,0.11389601892395189,0.0037455668370036084,1.8778380209878378,0.0018706476224610667,0.006012653674523087,0.004453039503454814
31.0,0.6445311048848199,1.6187301050547689,113.48976,113.48976,1.0,0.30602562780985976,0.32953475753937145,0.5614016675440419,0.11416703379696648,2.565643617965068,0.2073767142718543,0.34490614720561347,0.2942498271618236,0.7221313489251888,0.6469619860541458,0.2192170869447033,1.9247124615573616,0.26389621347959075,0.27055702917771884,0.5267845392227173,0.3289340527462218,0.21579380218712974,0.11389601892395189,0.0035267383701817496,1.8278811233553824,0.0017116666982416977,0.005730414118825307,0.004484874946768322
32.0,0.6481990758504066,1.936138202233595,117.15072,117.15072,1.0,0.3082933597001894,0.3282576558648028,0.5511888101058309,0.11416703379696648,2.577633406166634,0.20611974279297943,0.34902165405060315,0.296038080631912,0.7235066599296698,0.6477935378254782,0.21961404667816156,1.9281977434592983,0.26461278750791306,0.2720579059029078,0.5255142450332642,0.32796650345082295,0.21479005680428767,0.11389601892395189,0.003411243448340919,1.8257480357369786,0.0016334270481227434,0.005570543626897315,0.0041883755178051835
33.0,0.6456436065987802,1.8117020491912776,120.81168,120.81168,1.0,0.31292953901153153,0.32033522847516005,0.5417008900295024,0.11416703379696648,2.626795266941351,0.20136698249815158,0.3499213635230466,0.3016149085201545,0.7250325588909203,0.644633146646016,0.21632391561541742,1.8993105962716432,0.26561282422353333,0.27110993096123204,0.5295084118843079,0.32071020723139626,0.2113415801439086,0.11389601892395189,0.003308257779337595,1.8276141804531107,0.001612012847762548,0.0053708344325702475,0.005271575096133261
34.0,0.6490383385711004,2.194043661993623,124.47264,124.47264,1.0,0.3172541807769674,0.3169905544438237,0.5394348998476857,0.11416703379696648,2.640393448897671,0.1985104361711913,0.3521323928799786,0.3031953219191434,0.7265121221941377,0.6451518656843225,0.21438054648521315,1.8822479355345558,0.26396520146520147,0.27016932270916333,0.5128315091133118,0.31654725970797615,0.20797092287978133,0.11389601892395189,0.003239512351865139,1.8481142578293657,0.0015711939561241536,0.005270945029938745,0.00441830997317995
35.0,0.6481803714861851,1.9791542197508207,128.1336,128.1336,1.0,0.3109516222639337,0.32455108858303855,0.5861511122168287,0.11416703379696648,2.6404790213764007,0.20397303099419573,0.35536010770553933,0.30305689741327047,0.7269242222607786,0.6422217820432305,0.21545014426008027,1.8916389378274567,0.26174934725848564,0.2666446390219726,0.5805248618125916,0.32411823366959325,0.21390152306772153,0.11389601892395189,0.0030576876056299094,1.7970765167729041,0.0014986488526969404,0.004960400202428347,0.004201813880269528
36.0,0.6542221117455963,2.444508469976192,131.79456,131.79456,1.0,0.3098159610182023,0.3321053886418878,0.5690499239311817,0.11416703379696648,2.6502171120079563,0.208942382873267,0.35189830469919303,0.3040791003925639,0.7277633711709738,0.6423100799856876,0.21453696956348206,1.8836213204846775,0.26064053940160137,0.26690220009635457,0.579279899597168,0.3318551196650821,0.21932067363975885,0.11389601892395189,0.002901263697043489,1.7590399946584512,0.0014330220427279472,0.004697313775391536,0.0036788026061730537
37.0,0.6479856783948164,2.7795922815541374,135.45552,135.45552,1.0,0.31610716938633066,0.32808745398347805,0.54650552148328,0.11416703379696648,2.639097454058522,0.2052823751184417,0.35235757922290956,0.3033286936256407,0.7279912288196859,0.64011503028258,0.2157739338703809,1.8944817905747229,0.25922276956759716,0.26845032316248313,0.5492687225341797,0.32766642567731874,0.21505641174420984,0.11389601892395189,0.002986614890472572,1.8661278288391259,0.0014605574616240779,0.004850150282200429,0.004104750939890272
38.0,0.6521717830669596,2.599184174042642,139.11648,139.11648,1.0,0.3175026558290894,0.3246094857609779,0.5723791319905748,0.11416703379696648,2.663209297770445,0.20337602519906314,0.3542494157640729,0.3058891893056445,0.7295627754581563,0.6390764000080518,0.21334500316624688,1.873155929257693,0.2572831423895254,0.2697128351578613,0.5636577606201172,0.3242940129614376,0.2136109850808589,0.11389601892395189,0.0026561972953300676,1.7080585698095092,0.0013050110823233433,0.004311032869308605,0.003408419109058385
39.0,0.6514317514631561,2.4841503154994378,142.77744,142.77744,1.0,0.31964469716767524,0.3244321146496753,0.5532143866804263,0.11416703379696648,2.6632192740650042,0.20379863570760917,0.35588160510274935,0.30561160183758485,0.7327153516165046,0.6399407685956897,0.21538664169284358,1.891081389215691,0.261149919398173,0.26757164404223227,0.5551965832710266,0.32446837110062493,0.21472365519076989,0.11389601892395189,0.0025249467915000844,1.670110228817066,0.0012291534919627734,0.004111613563095434,0.004571122406728503
40.0,0.6566727962598343,2.9518014170322386,146.4384,146.4384,1.0,0.31411754714225615,0.33503747640030257,0.5682043061565368,0.11416703379696648,2.70176712618787,0.21014263854558182,0.35760671592132726,0.31055693772294996,0.732155942232616,0.6409657576161745,0.21497570984623832,1.8874734330247056,0.25830033505939687,0.2691954726215968,0.5685335397720337,0.33467353592150545,0.2208024881155455,0.11389601892395189,0.0024707152709271176,1.6810116262950032,0.0011852846620987298,0.004046524932799194,0.004165917432817771
41.0,0.6530353478829756,2.418431389289151,150.09936,150.09936,1.0,0.306285588861632,0.33631241842091014,0.5816109704171535,0.11416703379696648,2.731390714766972,0.21246917968738938,0.3561104695270419,0.313480362374833,0.7316034519843216,0.6413123609238385,0.21488138835935205,1.8866452962050224,0.2562222650974339,0.2687324696139976,0.5510531067848206,0.33628538794874385,0.2234514165201438,0.11389601892395189,0.0023392061655610748,1.6315071008611994,0.001109578421153216,0.0038519130649920332,0.005049557408281747
42.0,0.6563688610518102,2.6899305170978494,153.76032,153.76032,1.0,0.30923864048142385,0.3346800827615367,0.5758501541093851,0.11416703379696648,2.7273596076824367,0.21081470316630557,0.354877139638424,0.3130000745169057,0.7329716578059288,0.6419268071800333,0.2145202056652334,1.8834741344951489,0.25820525532969757,0.26827667672922956,0.5451710224151611,0.3349451289681282,0.2223366866395797,0.11389601892395189,0.002260485883729039,1.6163244986428253,0.0011083906861770732,0.0036804174384827645,0.004644645273511547
43.0,0.6526501960751815,3.092187303443161,157.42128,157.42128,1.0,0.3086270651327997,0.3303560783395313,0.5667281230139429,0.11416703379696648,2.731792681907117,0.20734067878889154,0.35985939978715914,0.31351447529265214,0.7325880528046488,0.6387843240682071,0.20827746207971867,1.8286632320202962,0.25709954522486106,0.26535004430940623,0.5364152193069458,0.33030499570915467,0.2186519151435291,0.11389601892395189,0.0023982276315608216,1.7585260841497075,0.0010874801463771054,0.004016431269808439,0.003978648888344045
44.0,0.6555604245642189,3.023910395831235,161.08224,161.08224,1.0,0.3144874479601106,0.3285145914536367,0.575824892108635,0.11416703379696648,2.7236837858935896,0.20606786582508316,0.3616387541518331,0.31287377114364495,0.733687787686744,0.6388515514811892,0.2098272119268781,1.8422699398034206,0.2581443298969072,0.2657039711191335,0.6000999808311462,0.3286621716572266,0.2177665539046141,0.11389601892395189,0.0022610939362184153,1.6969529813541158,0.0010409866007597458,0.003766819118886272,0.004939961302159602
45.0,0.6562562570569261,2.6233611157291605,164.7432,164.7432,1.0,0.3123346818337343,0.3359891748805943,0.5801934177553356,0.11416703379696648,2.754013411020853,0.21186279656197504,0.3626616627842889,0.31648125392932935,0.7336050847392727,0.6378801360701913,0.20874125894945963,1.83273533984393,0.2559156890037781,0.2665390596961359,0.5321047902107239,0.3363993394322383,0.22372897582552492,0.11389601892395189,0.0022953694165517885,1.766956817729806,0.0009953954635193952,0.0038999497056263002,0.004646192739955862
46.0,0.6620836492356422,3.3043946426967743,168.40416,168.40416,1.0,0.31112744889015265,0.33179894587358116,0.5625052635114066,0.11416703379696648,2.776123291424542,0.20905954866314946,0.3668902799363513,0.31899356862166944,0.7384865486729562,0.636218751802415,0.20715911022314762,1.8188441719061952,0.25725646123260437,0.26469727990640535,0.5663995742797852,0.3323966860407093,0.22191450126370788,0.11389601892395189,0.002248572278356934,1.7738750318385428,0.000968928597370488,0.003820773364966524,0.006533531933672874
47.0,0.6609059753337057,3.1349359039629947,172.06512,172.06512,1.0,0.31618474576427147,0.3229912006070731,0.5578375732600859,0.11416703379696648,2.803959849134568,0.20189956283259852,0.36753410525794317,0.3215364385783843,0.7375643891162339,0.6355976166884416,0.20612519358092934,1.8097664477505457,0.2583386445719142,0.26529521773978093,0.5347898602485657,0.3229614268828056,0.21406353415449475,0.11389601892395189,0.00205800418070096,1.6622588281852586,0.0009621785786443082,0.0034062566947099513,0.003836598327360076
48.0,0.6714907473408733,5.032700869885309,175.72608,175.72608,1.0,0.3183217268608866,0.32420760249375247,0.5738629235540975,0.11416703379696648,2.7939465069317024,0.20214759786910486,0.3657843676566362,0.3209690164188833,0.7382427139518959,0.6333818854888633,0.2034597885750438,1.7863643566935683,0.25736864587783,0.2630651790957135,0.5438656210899353,0.3242677642495139,0.2144650284736387,0.11389601892395189,0.0019134387990133806,1.5793248723957731,0.0008995428142939108,0.003158719914928114,0.004513256244636177
49.0,0.6611884726320315,3.1261254077177068,179.38704,179.38704,1.0,0.31275034818740594,0.3307047350967051,0.5752755488429692,0.11416703379696648,2.7937413640243696,0.2076195758555527,0.3693925430458324,0.32128261664750046,0.7396022632890407,0.6327004251603656,0.20512680977915107,1.801000699735728,0.25445754004230886,0.26241825518296924,0.5530622601509094,0.3310077079374753,0.2208621921969435,0.11389601892395189,0.0021839216149464064,1.8439518548329943,0.0008815187373044248,0.003779987126161009,0.005026513804074188
50.0,0.663139684653421,3.8078478157674467,183.048,183.048,1.0,0.32298028404219997,0.3210170355718926,0.5724233546924904,0.11416703379696648,2.815949121220147,0.20061415577494077,0.3684996640317475,0.323841300158185,0.7401454963431459,0.6324379533771805,0.2065454699523713,1.8134564482915003,0.2536449399656947,0.26377390807878964,0.5400751829147339,0.32126066395524744,0.21400483132446046,0.11389601892395189,0.0019801460333801193,1.7083408159960527,0.000895341522325317,0.003303422812582259,0.0054717895865879825
51.0,0.6694123091294845,3.636414835005703,186.70896,186.70896,1.0,0.3167326266902633,0.3178744415047838,0.5835084956087979,0.11416703379696648,2.8018673890324663,0.1998312635410648,0.37077006498919296,0.3220988537041485,0.7398129785092937,0.6346661838306941,0.20652765344845786,1.8133000204893543,0.2558459422283356,0.2623334797247841,0.5496342182159424,0.31800534054210966,0.2131391475603094,0.11389601892395189,0.0018972473840369911,1.672938732237526,0.0008194052060982997,0.003215949630355924,0.0048871814957027766
52.0,0.6706414450300573,4.027412989850164,190.36992,190.36992,1.0,0.31757706098802624,0.3168428048617421,0.5717694665510995,0.11416703379696648,2.8426698495274976,0.19896392799168486,0.3748875221142045,0.3267091428265285,0.740935609090524,0.6346352870805052,0.20604127433144023,1.8090296419316774,0.25747419938291305,0.26240227434257285,0.5433440804481506,0.31669585474973033,0.21239279063031266,0.11389601892395189,0.001864329468115908,1.6761870768823428,0.0008394124298176703,0.003122322709085519,0.003904470844027346
53.0,0.6724668296201154,4.0374927014043775,194.03088,194.03088,1.0,0.3271375409387584,0.31097166792654257,0.5665470324384011,0.11416703379696648,2.861422987547433,0.19487526259132992,0.37084859128795505,0.32929518997280544,0.741250922915587,0.632604321458925,0.20476123670930885,1.7977909907986114,0.25960353903012656,0.26303287910988876,0.5182912945747375,0.3112161756012708,0.20877364839695767,0.11389601892395189,0.0017086636309386505,1.5674923228398256,0.0007877468895952505,0.002837075965230021,0.004222238294394628
54.0,0.6686902537124284,4.4655283347334,197.69184,197.69184,1.0,0.32426297934790455,0.323332195030297,0.5729521432275689,0.11416703379696648,2.8882649891340018,0.2020868026896385,0.3748924851183958,0.331831057872954,0.7436786920304407,0.6294245288270695,0.2038986488699287,1.7902175229326616,0.25356914553590454,0.2608695652173913,0.5247512459754944,0.32366164732354413,0.21655912414552742,0.11389601892395189,0.0017327865267653232,1.6236032090782828,0.0007773186295572898,0.002902469640062068,0.004113500466536548
55.0,0.6743650219026711,3.5729569610671006,201.3528,201.3528,1.0,0.32351581943297786,0.31433126665412253,0.5682086033742031,0.11416703379696648,2.902135302940641,0.19751864990690068,0.37606100961569466,0.333947532609918,0.7440627986968088,0.6286870602954472,0.20479691174688597,1.79810421542151,0.25394779245891075,0.26024853592343955,0.5495266318321228,0.3147470351435799,0.21321012600367673,0.11389601892395189,0.0017956752438663874,1.7174941116345508,0.0007596223631665146,0.00306162999134593,0.004890789371988333
56.0,0.6778904609891367,4.406134681561107,205.01376,205.01376,1.0,0.32831808193430934,0.305044563867407,0.5542614291820002,0.11416703379696648,2.8863261999439165,0.19132226417504072,0.37715254986233665,0.3316078996901414,0.7448948822817658,0.6318082218887637,0.20319692413580803,1.7840564231791294,0.25673534072900156,0.26031052886948086,0.5118916630744934,0.30564855382251876,0.20622954913943162,0.11389601892395189,0.00172477777776715,1.6837692615081323,0.0007639836813150246,0.0028925242839969215,0.00580631730823445
