round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_brier,fed_ece,fed_f1,fed_auprc,fed_auprc_lift,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
23.0,9.322489359749069,949.9355588792794,84.20208,84.20208,1.0,0.6766712061726926,0.5881996240928682,0.23958631098013589,0.3796377014671202,0.28675865795477323,0.24000268461285224,2.146998471713675,0.3225595655372009,0.11183134046570167,0.6489062600630916,0.20555879245016775,1.804793480862741,0.26783048122200526,0.2711415854685432,0.5362066626548767,0.37733655516109765,0.24182466505121405,0.11389601892395189,0.004110522623699799,1.130665328093528,0.0028055806457515046,0.005481129380077439,0.0030559572592371463
24.0,9.30920892660829,1254.3527739785866,87.86304,87.86304,1.0,0.677618710831566,0.5680702903009646,0.23260608156150722,0.3707526716254206,0.29333582059993424,0.24086111080968065,2.1602104090370586,0.31749842978730863,0.11183134046570167,0.6510386127052958,0.20676436670552534,1.815378348242193,0.2663696001980443,0.2688372093023256,0.44868966937065125,0.36824357014332604,0.2350156169818809,0.11389601892395189,0.004338266044232507,1.235882184239017,0.0029555675242512085,0.0058132842417564345,0.0026216285534235513
25.0,9.42952745385675,1044.102758399085,91.524,91.524,1.0,0.6788602414180331,0.5865343896640479,0.23364562162677627,0.37250306957393714,0.29736451252251206,0.24364620853682142,2.185337497119138,0.3220844931950027,0.11183134046570167,0.6518467471996777,0.20546069203646777,1.8039321652994158,0.26991312859415145,0.27058962542833515,0.4703572690486908,0.36996347613276814,0.2362807075380222,0.11389601892395189,0.004059447019533941,1.199097854856518,0.0027021903787070914,0.005524248442366555,0.0024345795079700177
26.0,9.158813769846578,1000.1873834637639,95.18496,95.18496,1.0,0.68013230877475,0.5893363071245693,0.2353843701524805,0.37462125880640207,0.29234239741825124,0.24162990388230984,2.1697765293808717,0.3237473842444208,0.11183134046570167,0.6515499150176227,0.20563628446491242,1.8054738559581727,0.2686034051672818,0.26983019306815537,0.4776560664176941,0.3723731119536485,0.23813813769708686,0.11389601892395189,0.0037441295091011203,1.1439698800822953,0.002832537249298365,0.004731164210071217,0.002696998721980748
27.0,9.23940492979962,1132.9646810389243,98.84592,98.84592,1.0,0.6794008895325102,0.5690709851911939,0.23367433320312098,0.37245827039845564,0.29661063984659647,0.2431684749968564,2.182800407267378,0.3218447240054724,0.11183134046570167,0.6494817402716274,0.20536452492315257,1.803087823993866,0.26735982176011885,0.27103774673900494,0.4416206181049347,0.3700971461049179,0.2364376377767369,0.11389601892395189,0.003908398866797001,1.236384917579926,0.0026184451439485684,0.005316087589222271,0.0026231696776176667
28.0,9.345910416360404,1204.7762673615512,102.50688,102.50688,1.0,0.6791377737995858,0.5676649221408432,0.23147964217606304,0.3696581410360156,0.29766941606394776,0.24219545201566423,2.1734852440952457,0.32125419825054835,0.11183134046570167,0.6492915407810247,0.20372249700423242,1.7886709204494449,0.2663009599800524,0.2710084033613446,0.4411771893501282,0.3672727844730597,0.23435062060683873,0.11389601892395189,0.0037148218637757975,1.2191627642423555,0.002344824284721813,0.005212678008245008,0.0026130244182980575
29.0,9.306188885379918,1272.1786339553335,106.16784,106.16784,1.0,0.6807985319651522,0.5761543318000959,0.23235229335473453,0.3706780258291843,0.29046711555613497,0.2466930475648711,2.219859446138816,0.32557007721579106,0.11183134046570167,0.6537312230710728,0.20530360122739996,1.802552917714189,0.2697065243754548,0.2718577697760774,0.4393649995326996,0.36837014591779677,0.23517235000735023,0.11389601892395189,0.0036399440543864654,1.2321598019607336,0.0023529692501730363,0.005053377718783294,0.0026109302082377053
30.0,9.253576566526778,1451.7916743272244,109.8288,109.8288,1.0,0.6809807745542903,0.5671015894247946,0.23475210097175248,0.3739466913283582,0.2928332390507568,0.24620503636196164,2.227050575297589,0.3221713453830183,0.11183134046570167,0.6458976043046427,0.20197155613869328,1.773297767971585,0.26804374240583234,0.26955116250155414,0.5204327702522278,0.37145100141802745,0.23730513814459983,0.11389601892395189,0.003761880148552057,1.3142661368383415,0.0022362164658178427,0.00545159727702469,0.0022034460216819743
31.0,9.29421651851567,1367.4952716479117,113.48976,113.48976,1.0,0.6832320690819528,0.5778429535479572,0.23102313532797655,0.3692332984104779,0.29845106360308554,0.2477375349654624,2.2349202902573153,0.32798937158189745,0.11183134046570167,0.6467733301461072,0.20281151245434523,1.7806725324592954,0.26726390444195597,0.2691545189504373,0.44465717673301697,0.36663018316187995,0.2338072859011983,0.11389601892395189,0.0035169469146644106,1.2697053787869663,0.0021806964428084425,0.005004503723770635,0.0021739655245398355
32.0,9.232880402305021,1419.6215733847614,117.15072,117.15072,1.0,0.6821856967620373,0.5790457163969625,0.23160766302819297,0.3702565561813555,0.29918327953419127,0.24489820676937585,2.198126742802536,0.32584166143273696,0.11183134046570167,0.6418811522745957,0.20020151420004678,1.7577569092535261,0.2612147677649861,0.26798696415141643,0.44864997267723083,0.3675200771845078,0.23475664672742544,0.11389601892395189,0.003217377510724896,1.1983243814665911,0.002006070584552346,0.0045721489209828515,0.0031360336357834045
33.0,9.523508667030201,1321.899787785994,120.81168,120.81168,1.0,0.6835799095084973,0.5854673643769369,0.2329576215958854,0.37210747634674335,0.2985880326059096,0.24784120702882492,2.221240354477268,0.33066244549111123,0.11183134046570167,0.6422628940471373,0.19860233969480648,1.7437162560300972,0.2661675487285401,0.2708631378159275,0.4430009722709656,0.36919558882065345,0.23580743218315092,0.11389601892395189,0.0033361237539297653,1.27961482030787,0.0020438195519281014,0.004784078594788835,0.003087667725040061
34.0,9.452946103932304,1178.7070228787948,124.47264,124.47264,1.0,0.6829628786915661,0.5985213447134775,0.23794265104990217,0.37808756222883944,0.29016622776983525,0.24962617878687365,2.2436516296593334,0.33295747860598934,0.11183134046570167,0.6480195534513526,0.20178640577275103,1.7716721592128988,0.2722417907056016,0.27247285346468153,0.4850301742553711,0.3754354794694155,0.24038080616929,0.11389601892395189,0.0030741514526882547,1.2121046821921482,0.0019854991637958054,0.0043061335168668195,0.0028253289734880035
35.0,9.395950258742186,1419.4151799664699,128.1336,128.1336,1.0,0.6841386467384507,0.5789931787249424,0.23600792194265158,0.3753177897501771,0.2899450777921181,0.250137963784612,2.2541033587184067,0.3348123166659944,0.11183134046570167,0.6464514492583752,0.2000207658834745,1.7561699502159764,0.26735990756787986,0.2698342541436464,0.4552578926086426,0.37309956528849003,0.23868743381762164,0.11389601892395189,0.002919231902108949,1.1816485713479778,0.0018720019849313926,0.004117642231319196,0.002379825636789926
36.0,9.290941340623574,1345.4914296233553,131.79456,131.79456,1.0,0.6838882923005739,0.5840918925308894,0.2354770172582978,0.3751145879021225,0.29722028142886925,0.2541700794714812,2.3169396372491673,0.33712125121122316,0.11183134046570167,0.6377927918860666,0.19957738214129364,1.7522770683894668,0.2650197865451493,0.27039784221173296,0.43922898173332214,0.3728343735578058,0.23876308471297764,0.11389601892395189,0.003318606221006764,1.3827511067156593,0.0018452194467109598,0.005011711993302923,0.0031011717343755094
37.0,9.421238690177036,1395.9308596544006,135.45552,135.45552,1.0,0.6846934360440928,0.5760206575323156,0.2316475688654928,0.3701841020955463,0.2969992023164686,0.25386561324736556,2.2824595107385552,0.3297098721713971,0.11183134046570167,0.6461254396010199,0.19938607283858528,1.7505973845469955,0.26814666999251685,0.2722708698190309,0.437808632850647,0.36785064246851423,0.2348465394401679,0.11389601892395189,0.002815343507431939,1.2082813225133577,0.0015966538744846726,0.004217533534780992,0.0026127600753673703
38.0,9.466504569697808,1769.2223936039459,139.11648,139.11648,1.0,0.6835287687355969,0.5779700970147074,0.23151904038328322,0.36991291915830227,0.29696427904260597,0.25247374647310056,2.302979513133765,0.3326995746940171,0.11183134046570167,0.6478736409759478,0.20177135110158453,1.771539980131411,0.26878048780487807,0.2715738941593325,0.43765008449554443,0.3675021417857092,0.23462111490704696,0.11389601892395189,0.0030050689785872994,1.3214032009454968,0.0017194656077313194,0.004493912154008015,0.0025366703041065078
