round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best,fed_brier,fed_f1,fed_auprc,fed_ece,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,0.6426450309670897,0.30289020003433426,6.32394,43.80672,0.9971592150692714,0.11474790709385028,0.6580582903748509,0.29719028996888386,0.21075962718267843,0.2751682067747522,0.2279810488549536,0.33498465633211494,2.0000154479636367,0.5041016092806605,0.6570046471623757,0.2137235110921924,1.8764792054311845,0.21673497950614815,0.27310198111953193,0.5326370596885681,0.40530465497896906,0.2638655126185207,0.11389601892395189,0.009305357945407754,0.5459322248843819,0.006445279167846392,0.012859471778973536
34.0,0.6422333242941022,0.32112454013932273,6.32394,43.80672,0.0,0.11474790709385028,0.6682244456966063,0.3063285638933457,0.20987317487969737,0.28427999534545584,0.23682433854773388,0.3282660049766014,2.090080904929347,0.5387006715815175,0.6570046471623757,0.2137235110921924,1.8764792054311845,0.21673497950614815,0.27310198111953193,0.5326370596885681,0.40530465497896906,0.2638655126185207,0.11389601892395189,0.0,0.0,,
35.0,0.6286273511508758,0.36888856624679206,6.32394,43.80672,0.0,0.11474790709385028,0.6774120663402136,0.3185619814073878,0.22534232174349003,0.28425137114079474,0.24596353072390864,0.3520255282886109,2.1774779203083616,0.583920834724723,0.6570046471623757,0.2137235110921924,1.8764792054311845,0.21673497950614815,0.27310198111953193,0.5326370596885681,0.40530465497896906,0.2638655126185207,0.11389601892395189,0.0,0.0,,
36.0,0.6207830425832563,0.48857651468173097,6.32394,43.80672,0.0,0.11474790709385028,0.6858487232375811,0.32573404613617496,0.20746596610465323,0.30331452881986853,0.25846344443166797,0.3279612975389321,2.2941581133252718,0.5475033699580734,0.6570046471623757,0.2137235110921924,1.8764792054311845,0.21673497950614815,0.27310198111953193,0.5326370596885681,0.40530465497896906,0.2638655126185207,0.11389601892395189,0.0,0.0,,
37.0,0.6459519760018997,0.3853816093839627,6.850935,47.45728,0.9971592150692714,0.11474790709385028,0.6581054451705091,0.2972482432233619,0.21336407910742825,0.28036451515334915,0.22810216668282124,0.3388407657049208,2.0022850932075986,0.5081026742484904,0.6569212560555497,0.21001913915169612,1.843955048963787,0.21897587295123688,0.2743301402193531,0.5332496166229248,0.404730426033116,0.2633606867767657,0.11389601892395189,0.008700618037056648,0.5432503239080688,0.005566292300820332,0.012713772096643138
38.0,0.6416445741502771,0.3217809319301099,6.850935,47.45728,0.0,0.11474790709385028,0.6697285881428964,0.3105358301870876,0.21882728744641006,0.2793249606863606,0.24051362132729506,0.3436605711528824,2.120843259152914,0.5538879829205822,0.6569212560555497,0.21001913915169612,1.843955048963787,0.21897587295123688,0.2743301402193531,0.5332496166229248,0.404730426033116,0.2633606867767657,0.11389601892395189,0.0,0.0,,
39.0,0.628654365959325,0.3731456786653625,6.850935,47.45728,0.0,0.11474790709385028,0.6787391424547016,0.3176770307212846,0.22389636637216753,0.2824882917430236,0.2506973145247185,0.3516864618553219,2.218062101419203,0.5672185297818811,0.6569212560555497,0.21001913915169612,1.843955048963787,0.21897587295123688,0.2743301402193531,0.5332496166229248,0.404730426033116,0.2633606867767657,0.11389601892395189,0.0,0.0,,
40.0,0.6188953160620219,0.4647625276239341,6.850935,47.45728,0.0,0.11474790709385028,0.6887659694268055,0.3273885676407498,0.2153069666520041,0.2928924181064716,0.2591585201117414,0.3368197176075523,2.2990383341205805,0.5692407795156368,0.6569212560555497,0.21001913915169612,1.843955048963787,0.21897587295123688,0.2743301402193531,0.5332496166229248,0.404730426033116,0.2633606867767657,0.11389601892395189,0.0,0.0,,
41.0,0.6436125962810151,0.3466249173471325,7.37793,51.10784,0.9971592150692714,0.11474790709385028,0.6586137309150575,0.2982368270435669,0.21127015904776117,0.28277306788750434,0.22909269008356722,0.3349029488109796,2.0109281742192966,0.5087669040465389,0.6573037131468408,0.21246832539302962,1.865458752644324,0.22512834369089435,0.2730442058290336,0.5331308841705322,0.4033600442020372,0.26208478135273017,0.11389601892395189,0.007763137470642359,0.5164852470825281,0.0050836029809087375,0.01128373604111435
42.0,0.6442210159388672,0.408348185952456,7.37793,51.10784,0.0,0.11474790709385028,0.6693549087762606,0.30741545425811034,0.23702236098328724,0.27584705392111913,0.23821973470094346,0.3679643233884774,2.1002423421338756,0.5778219536938255,0.6573037131468408,0.21246832539302962,1.865458752644324,0.22512834369089435,0.2730442058290336,0.5331308841705322,0.4033600442020372,0.26208478135273017,0.11389601892395189,0.0,0.0,,
43.0,0.6296268339728777,0.4311737877880734,7.37793,51.10784,0.0,0.11474790709385028,0.6786635754309095,0.3181236409751179,0.20806915825485414,0.29026658801133964,0.2521406230750637,0.32553461953728413,2.231998327533635,0.563113018792504,0.6573037131468408,0.21246832539302962,1.865458752644324,0.22512834369089435,0.2730442058290336,0.5331308841705322,0.4033600442020372,0.26208478135273017,0.11389601892395189,0.0,0.0,,
