round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_auroc,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_auprc,fed_brier,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,9.520045496211969,648.316252475882,24.82176,24.82176,0.5412350858791136,0.3171923483568197,0.2910063176224455,0.6783841744638095,0.5705671993330597,2.1236036231813586,0.11437743925468966,0.2375884114160407,0.2413386909495571,0.37992796735012846,0.6602944106398468,0.22163188657144817,1.9459142528891311,0.27136667979519496,0.2828445158698273,0.5257593393325806,0.38600798797563024,0.24783156518478744,0.11389601892395189,0.006810758134816416,0.6130487971240655,,0.006810758134816416
12.0,8.816335894984219,601.1968134074048,26.8032,26.8032,0.5412350858791136,0.32983521671408506,0.30454572081459774,0.6897754510813502,0.5940588510495715,2.2233076335574027,0.11437743925468966,0.24793178331884658,0.2427995700241515,0.38285484388855234,0.6603633322288143,0.2192803163781522,1.925267612071368,0.2715251248898031,0.2831399317406143,0.52705979347229,0.3861266850594204,0.24796476496524342,0.11389601892395189,0.006066802695307624,0.5621509457123466,,0.006066802695307624
13.0,8.571097996690327,700.3960110295282,28.78464,28.78464,0.5412350858791136,0.34211412363002486,0.3093538956445482,0.6957648581212272,0.6029640394994027,2.3242862745797734,0.11437743925468966,0.25818636158341357,0.2414732598224309,0.3815534286886682,0.6603174263343418,0.22233317208977552,1.95207149635517,0.2708698190309399,0.28401384083044984,0.5299382209777832,0.3869486562939569,0.24837383853145928,0.11389601892395189,0.006174273974012751,0.5887042784597725,,0.006174273974012751
14.0,8.169997151003482,785.974639382275,30.76608,30.76608,0.5412350858791136,0.3451170463736978,0.31417893285339715,0.6992874145950864,0.599772561662791,2.3405479552266373,0.11437743925468966,0.25970004622156806,0.23652596607067217,0.3754905284625464,0.6594028222913804,0.22023496951607685,1.933649407562939,0.272029897718332,0.2824858757062147,0.5296004414558411,0.3853958515961557,0.24724899048949103,0.11389601892395189,0.007162002354887195,0.7065939722815529,,0.007162002354887195
15.0,9.658097050959023,953.5790137354395,32.4352,32.4352,0.4559241291901578,0.3052422202108814,0.284195354255618,0.6679947924174575,0.5403518488612595,2.007483791806879,0.11437743925468966,0.22616104348609825,0.23576521358466238,0.3710996723457951,0.6589533260288831,0.21771712835853507,1.9115429179654146,0.27809019737567536,0.28307869703084465,0.5283798575401306,0.3822066278275009,0.24479600439361915,0.11389601892395189,0.010733286988568411,0.5545098534785211,0.010733286988568411,
16.0,9.46918470937051,824.803338811874,34.41664,34.41664,0.5412350858791136,0.3215164539918086,0.297806497329601,0.6808871152315039,0.5727932593049713,2.125284269382922,0.11437743925468966,0.23866683789679913,0.2350927808185317,0.37187932906516413,0.6601030565996839,0.21736299683649807,1.9084336651101987,0.2785571142284569,0.2834359261331841,0.5278307795524597,0.3820844428715308,0.24468402285778418,0.11389601892395189,0.0060020761769616114,0.6136116682318971,,0.0060020761769616114
17.0,8.880712541465114,818.8354864900734,36.39808,36.39808,0.5412350858791136,0.3319284188212793,0.2990133396993417,0.6881589945306482,0.5806533919876443,2.1845064078772776,0.11437743925468966,0.24480200640414862,0.24140441993032793,0.3807368206464568,0.658501884601366,0.2067759788283322,1.8154803019620558,0.27503674154944363,0.28343369276011765,0.5298797488212585,0.38320545054590816,0.24564668184631805,0.11389601892395189,0.005043578056075402,0.5336839780793525,,0.005043578056075402
18.0,8.599105506994688,788.7450155423304,38.37952,38.37952,0.5412350858791136,0.33644422112895944,0.3114981540891406,0.6920522918843045,0.5764985597697941,2.2419597366822317,0.11437743925468966,0.25014589719625313,0.23645369679085756,0.3750261496243631,0.659216011152748,0.21858275135479446,1.9191430343209948,0.2768337276833728,0.2834111158252015,0.530119001865387,0.38402888888897324,0.24621349161745962,0.11389601892395189,0.005588022425426064,0.6073305452009663,,0.005588022425426064
19.0,8.357562612865514,863.0688249984194,40.36096,40.36096,0.5412350858791136,0.3429724129819826,0.31480253121729657,0.6978379878815861,0.5969449169957246,2.309896595795614,0.11437743925468966,0.25756671946750315,0.2370163360750555,0.3758675502028105,0.6579530970766856,0.21912814877634018,1.923931589941274,0.2739325608101054,0.283097418817652,0.5306537747383118,0.384941502824344,0.24690970903826265,0.11389601892395189,0.006570463706031005,0.7360067324480042,,0.006570463706031005
20.0,9.357340850051335,935.685548211822,44.01152,44.01152,0.9971592150692714,0.30907189810857044,0.28201844954210015,0.6721432208621696,0.5744117368971778,2.0177938820954466,0.11437743925468966,0.22789295541034027,0.24523225486965095,0.38347590511614804,0.6585486062102015,0.21583294948273637,1.894999944000216,0.2732783464175693,0.2833880499015102,0.530940592288971,0.38536352225012105,0.2472420326596605,0.11389601892395189,0.005822289318642114,0.9982752342475578,0.009014757995506347,0.004294320355872823
21.0,9.25423090911799,1051.3646870476439,45.99296,45.99296,0.5412350858791136,0.32126196951815195,0.2999027539747403,0.6821916570940209,0.5814296568796765,2.1213614391206073,0.11437743925468966,0.23845318719119976,0.233959886820071,0.36996624889570984,0.6593581838915338,0.22236914093895693,1.9523873006257777,0.2736142827485987,0.28397144711226474,0.5281322598457336,0.38191311618385276,0.24454143888415134,0.11389601892395189,0.0043519667814712676,0.5165269831195474,,0.0043519667814712676
22.0,8.762639598874298,939.3943638645011,47.9744,47.9744,0.5412350858791136,0.3318390491134005,0.3078144132445279,0.6896852402726936,0.5924319745378291,2.1816903053035466,0.11437743925468966,0.24407294311782649,0.23954115195758907,0.3788998488885066,0.6588020800364878,0.22451152864513313,1.971197332147658,0.27504105090311987,0.2837962353560616,0.5296103358268738,0.38457854946562364,0.2466852257052147,0.11389601892395189,0.005200011150864198,0.6325647529447451,,0.005200011150864198
23.0,8.476120307270907,790.4072587370267,49.95584,49.95584,0.5412350858791136,0.3384151807098322,0.316194629698852,0.6947543498874704,0.5742506949829241,2.280676406027412,0.11437743925468966,0.2540187562602707,0.23517619678439836,0.37353697549736975,0.6574787152513839,0.22385644418620262,1.965445731124905,0.27393914724737967,0.28310256754940183,0.530975341796875,0.3857545074236892,0.24768089001786045,0.11389601892395189,0.004590804844566413,0.5736186764552258,,0.004590804844566413
24.0,8.11679672036947,934.4532573957243,51.93728,51.93728,0.5412350858791136,0.34981503648414863,0.30899896872042415,0.6980630458452086,0.6019495623839317,2.3309523335302584,0.11437743925468966,0.2589459459670727,0.24071277588887202,0.3803297325389054,0.6582306282019612,0.2183847350115617,1.9174044630776488,0.2737244641239811,0.28509781357882624,0.5334430932998657,0.38482242985090676,0.2468667397231723,0.11389601892395189,0.004560927970392559,0.5852931326953694,,0.004560927970392559
25.0,9.444384763535128,1242.1798301748752,53.6064,53.6064,0.4559241291901578,0.30988505801114574,0.2843590303558405,0.6752149118311543,0.5815908860818094,2.0408882567545867,0.11437743925468966,0.23045740186278627,0.23732267835168527,0.37323976892016025,0.6607804885541722,0.22278230272707253,1.9560148355652691,0.2771071466723641,0.28592570667455974,0.533476710319519,0.383089588476095,0.24548110329353015,0.11389601892395189,0.007511678633101639,0.4464693064801395,0.007511678633101639,
26.0,9.314835548608094,990.7859115642962,55.58784,55.58784,0.5412350858791136,0.3202275147992038,0.30020692067019267,0.6813044704670397,0.5845488742018292,2.1284801841166616,0.11437743925468966,0.2392792829005976,0.23658826526952534,0.3735999153120518,0.6614537917390372,0.2259247846165356,1.9836056321458,0.2755156567275836,0.2844062947067239,0.5344750881195068,0.3842829846071065,0.24631767551240127,0.11389601892395189,0.003751641343880508,0.49386909062741324,,0.003751641343880508
27.0,8.858267288570318,934.7609134840884,57.56928,57.56928,0.5412350858791136,0.3270069768540367,0.30545052243132803,0.6851740100625344,0.565389902624648,2.170526214458511,0.11437743925468966,0.24345578902162698,0.23352157207805474,0.37019963237563325,0.6615038640514881,0.22373275066481976,1.964359709659436,0.276822633297062,0.2850158182341098,0.5340556502342224,0.3820465732754144,0.24459113125989637,0.11389601892395189,0.004105218543428127,0.5565214679809287,,0.004105218543428127
28.0,8.503692543204796,897.1271349254566,59.55072,59.55072,0.5412350858791136,0.3364788566308507,0.3078901827698692,0.6924181202112142,0.5954103358132133,2.2292990094172254,0.11437743925468966,0.2491662677096022,0.2391225425717006,0.37804115271067024,0.6612192173870747,0.22428617619469443,1.9692187515741864,0.2763935810810811,0.2847090663058187,0.5335054397583008,0.3847484381586228,0.24668732134739577,0.11389601892395189,0.004696502588500471,0.65148960868828,,0.004696502588500471
29.0,8.212169918431826,779.9711702742308,61.53216,61.53216,0.5412350858791136,0.3407433575457472,0.31587731144430237,0.6974001592797403,0.5970832788454982,2.266295208255001,0.11437743925468966,0.25256797444150103,0.2337006256799215,0.37128657291874423,0.6384152572419246,0.17101509201643503,1.501501928093039,0.2759423972892842,0.2830837220721827,0.5204614996910095,0.3855586117113342,0.24764218357777446,0.11389601892395189,0.005349592243203057,0.7651204862049781,,0.005349592243203057
30.0,9.37561865197802,1223.2815822989453,65.18272,65.18272,0.9971592150692714,0.30692397231662477,0.27981295756864305,0.6726415635668107,0.5937071692376267,2.0579471276130925,0.11437743925468966,0.23229682277670957,0.244390642019237,0.38224139430466486,0.6587625241645967,0.22647705091907272,1.988454496116242,0.27372006812944594,0.2842048225413167,0.5359252095222473,0.38714211996491177,0.24858978186161027,0.11389601892395189,0.004646683114271464,0.9783625830896199,0.007188827237526918,0.0035561555700236477
31.0,9.113284601007482,1071.3217849644848,67.16416,67.16416,0.5412350858791136,0.31735672054354125,0.2979821689911238,0.678343823926082,0.580242502532527,2.092278810125975,0.11437743925468966,0.23560455139489347,0.23747304736904767,0.37447236094684305,0.6575606506218078,0.22100356174931474,1.9403975998219771,0.27434703381251263,0.2831050228310502,0.5355943441390991,0.386292323814352,0.24797303853917496,0.11389601892395189,0.004472250509856267,0.6724334517493844,,0.004472250509856267
32.0,8.806989206189936,972.7329563276786,69.1456,69.1456,0.5412350858791136,0.32630737428048673,0.30625651322487357,0.6815537701251526,0.5733068863176871,2.1368983862689404,0.11437743925468966,0.2397759640486147,0.23317390098860988,0.3695896779329249,0.6594146689738248,0.2246692810620462,1.972582388608836,0.2746938775510204,0.2837100545596259,0.5344628095626831,0.38659742240265227,0.2481337087133903,0.11389601892395189,0.00396659293885095,0.609030848252587,,0.00396659293885095
33.0,8.472365564274018,1079.7834682186042,71.12704,71.12704,0.5412350858791136,0.33946013447096024,0.3162804079490932,0.6915490930906946,0.5822474819451035,2.21702345222381,0.11437743925468966,0.2476243310118357,0.23772744920014607,0.37665606830674786,0.6480888138755172,0.18211159302674584,1.5989285204809602,0.27582655268307754,0.2817077751345937,0.5311601758003235,0.3856060934586353,0.24750784037418253,0.11389601892395189,0.004039408443120979,0.634258605830837,,0.004039408443120979
34.0,8.205305877943134,1010.1941727803008,73.10848,73.10848,0.5412350858791136,0.34021293933881014,0.31183260983960226,0.6917665143919655,0.5959748870612359,2.283056989345636,0.11437743925468966,0.2543474977916903,0.2408948766365573,0.3810278214387624,0.6527630579680761,0.20219521540786528,1.7752614825182833,0.2743718592964824,0.2838427947598253,0.535239577293396,0.3872027292804885,0.24870917852265623,0.11389601892395189,0.004060198151605922,0.6501045313198119,,0.004060198151605922
35.0,9.325024992712247,1161.3772417917248,74.7776,74.7776,0.4559241291901578,0.310949586783573,0.28722353654620597,0.675843727442618,0.5705738409548852,2.0283908872244396,0.11437743925468966,0.2298203452818277,0.23647540138814188,0.37253418307220043,0.6518352268029785,0.2051954183846385,1.8016030790474513,0.277061010277717,0.2844739530132789,0.5268741250038147,0.38457358362534444,0.24664519665681126,0.11389601892395189,0.006570820647624382,0.44074185471981764,0.006570820647624382,
36.0,9.28816726176108,1082.7034403029165,76.75904,76.75904,0.5412350858791136,0.31900199517172173,0.2995103195341027,0.6808737272667854,0.5726857040742026,2.0935191713750765,0.11437743925468966,0.235447638406596,0.24016843219099587,0.3783400784800398,0.6562483544531403,0.22397604686837272,1.9664958352751645,0.27710976282404853,0.2830212711756464,0.5280573964118958,0.38578698314443993,0.24757653386316408,0.11389601892395189,0.0034151297565413376,0.5584673199336976,,0.0034151297565413376
37.0,8.922543189342814,861.500315254781,78.74048,78.74048,0.5412350858791136,0.3256742928431569,0.3061094968077826,0.6842686894394715,0.5939777564652753,2.1330421738102197,0.11437743925468966,0.23994190720233322,0.23810577097299598,0.37633822883847345,0.6397348195431507,0.17425967142824395,1.5299891346035257,0.27862808624734664,0.28197710979750973,0.5233899354934692,0.3833109300724783,0.24581070296245322,0.11389601892395189,0.004094679586201948,0.6853179660392925,,0.004094679586201948
38.0,8.673238990580726,965.3311921962062,80.72192,80.72192,0.5412350858791136,0.33756015339936357,0.31228861096719535,0.6918517807768252,0.6003200344522788,2.202076437969965,0.11437743925468966,0.24710233654604857,0.2374900468234827,0.3758575073698373,0.6347334363425797,0.167338643979584,1.4692229417721407,0.27828204560549036,0.2816134620143529,0.5216469764709473,0.3842270888027796,0.24657458555813058,0.11389601892395189,0.0036723286952421667,0.6272018279996701,,0.0036723286952421667
39.0,8.385247440047397,945.4189613404762,82.70336,82.70336,0.5412350858791136,0.3475398754058035,0.3199462169149052,0.7014807955204309,0.6105656864382557,2.301012202905379,0.11437743925468966,0.25733186064905245,0.239110542233805,0.37920588808164446,0.6467392709340793,0.1968309116269346,1.7281632271831922,0.278878255063432,0.28309517390132116,0.5334799885749817,0.3851377166351294,0.24711577643135635,0.11389601892395189,0.003970180339209473,0.6938125155866146,,0.003970180339209473
40.0,9.28069935138098,1029.8862112052461,86.35392,86.35392,0.9971592150692714,0.30994341074371884,0.2841655448082953,0.674537448951291,0.5751037168799967,2.0290624550567937,0.11437743925468966,0.2293978965759458,0.24173899646181865,0.3790415249456316,0.6543867687817229,0.21093078849744698,1.8519592738204922,0.27712418300653596,0.284172210367767,0.5278874039649963,0.3848452043989907,0.2467936240576381,0.11389601892395189,0.0041058713665449624,1.0239615973550826,0.006148321274654926,0.0032903035820977546
41.0,9.338718660225505,1124.3001314384665,88.33536,88.33536,0.5412350858791136,0.32234314311320345,0.30092434775383237,0.6827888003562324,0.5846240276989731,2.101691778126487,0.11437743925468966,0.2363600054616003,0.23743880870791603,0.37513102464594567,0.6565927992551047,0.21257275892129063,1.8663756725616982,0.2768697911029332,0.28444444444444444,0.5245102643966675,0.3837510428558125,0.24585646649506246,0.11389601892395189,0.0027281838180027466,0.49506046721944585,,0.0027281838180027466
42.0,8.834846634417106,867.5926796526728,90.3168,90.3168,0.5412350858791136,0.33080785409477653,0.3097429312388933,0.6884735183907603,0.5997254004668907,2.169314443006826,0.11437743925468966,0.24322738877870606,0.23452491082977187,0.3715845630760384,0.656082463250562,0.2135160506887706,1.8746577159236337,0.2790288915742063,0.2846111417539989,0.5353574752807617,0.3838604173909748,0.2459385692034017,0.11389601892395189,0.0038035006821080354,0.700236837961711,,0.0038035006821080354
43.0,8.521197447966108,898.2388242263381,92.29824,92.29824,0.5412350858791136,0.3398541945117961,0.3193240314278842,0.6965524853451005,0.5816227717133503,2.2486602506058966,0.11437743925468966,0.2514083901981914,0.23312188413549517,0.3709248786877283,0.6553186910680883,0.20863696921699615,1.831819682444762,0.2782956058588549,0.283822821376986,0.5158374905586243,0.38417961253326227,0.2462536061176892,0.11389601892395189,0.00437641073737004,0.819457327015698,,0.00437641073737004
44.0,8.446770465048303,1007.6027065822936,94.27968,94.27968,0.5412350858791136,0.34969330762394185,0.3195856262859584,0.7015784833628319,0.6097328957593758,2.2999000817272437,0.11437743925468966,0.2566600223940934,0.23956688162806725,0.3796103430078714,0.6561108375609508,0.21511563697958563,1.8887019845989337,0.27708470124753776,0.28470171293561725,0.5140942931175232,0.38442093680804784,0.24636517157943635,0.11389601892395189,0.0038097899881586344,0.7324214660329744,,0.0038097899881586344
45.0,9.38910761219128,1160.6111119156408,95.9488,95.9488,0.4559241291901578,0.3123688038848261,0.29023882795385697,0.6781258169725329,0.5821858749710971,2.074976561438315,0.11437743925468966,0.23456387057111858,0.23804917562737915,0.3748276218815082,0.6578397880769066,0.2172458513905827,1.9074051353422392,0.27763272410791995,0.28655419222903883,0.5295416712760925,0.3844809132416323,0.24639503697320242,0.11389601892395189,0.005769476457481808,0.43576850835233927,0.005769476457481808,
46.0,9.227124063121417,969.9867581828627,97.93024,97.93024,0.5412350858791136,0.32086049808776157,0.3026761410683215,0.6823102728612834,0.5903684802481889,2.091083393403325,0.11437743925468966,0.2349962315610475,0.23758513424119646,0.3751202902681473,0.6485419369295677,0.21440728184195557,1.8824826703127773,0.27852275225324247,0.2869863885001908,0.5294650197029114,0.386463253989698,0.24801107907012532,0.11389601892395189,0.003191876059412146,0.6253563523059711,,0.003191876059412146
47.0,8.93634136999424,1157.7224538951807,99.91168,99.91168,0.5412350858791136,0.3388015722726908,0.30266952843670847,0.68995765766397,0.604709101030182,2.2076402685739773,0.11437743925468966,0.24663351777184225,0.2380033521124447,0.37593785065270696,0.6409943327177912,0.16568195459485213,1.4546773114649214,0.2775886680575382,0.28689798032107716,0.5320159196853638,0.38382970568002084,0.2460771253081779,0.11389601892395189,0.00299377426867354,0.6001902052084915,,0.00299377426867354
48.0,8.683138347686183,962.4213550205508,101.89312,101.89312,0.5412350858791136,0.34145736147447137,0.31371316376466324,0.6951120601133283,0.6068692253636394,2.2694899407730627,0.11437743925468966,0.25258726953425387,0.23709257850370916,0.37570841669526045,0.6419785485695657,0.16734131989986323,1.469246436186647,0.27883762200532386,0.2860769133138723,0.5275809168815613,0.38279792388346223,0.24523605243899535,0.11389601892395189,0.0035531161609828614,0.7251019697869197,,0.0035531161609828614
49.0,8.396518943848763,924.9692036953468,103.87456,103.87456,0.5412350858791136,0.34395321181181304,0.3245301427238656,0.6966156933648028,0.5547378205122191,2.2982508472673766,0.11437743925468966,0.2550939509198773,0.2287403091221751,0.36524721350130157,0.6397951322082231,0.1645276934915263,1.444542970385831,0.2800591514048459,0.285971454288286,0.5261817574501038,0.38301032989642725,0.24550809666282836,0.11389601892395189,0.003763172502674378,0.7853371794917621,,0.003763172502674378
50.0,9.397911252857444,1163.4420190841831,107.52512,107.52512,0.9971592150692714,0.3133928224170482,0.2836523188886103,0.6767632474673156,0.5880780070476083,2.087291369718251,0.11437743925468966,0.23561102154759814,0.23858401387163225,0.374789735875216,0.6413495825977054,0.1688141810688623,1.482178066132225,0.27413245982188555,0.2845763939174511,0.5316051840782166,0.3860919895463828,0.24782480459203324,0.11389601892395189,0.0033391142252167006,0.9775860514491796,0.005298212634425122,0.0026069502102434466
51.0,9.276622624503394,1190.845393565512,109.50656,109.50656,0.5412350858791136,0.3219584067624857,0.30120772389317607,0.686492820739966,0.5723927762032486,2.120283951288414,0.11437743925468966,0.2385223674172204,0.23768250690504458,0.37527303322802613,0.6391320066287207,0.16522924127697108,1.4507025165409362,0.27470376094796495,0.28516284680337756,0.5307508111000061,0.3865845241003172,0.24828226992148375,0.11389601892395189,0.003231510425386693,0.6968785495846532,,0.003231510425386693
52.0,8.877106871686065,923.4693764845084,111.488,111.488,0.5412350858791136,0.33630180818612104,0.3053596437344914,0.6932480355247668,0.5900602357113344,2.2359519224231357,0.11437743925468966,0.25001766962032185,0.24038617635570245,0.37950709713926606,0.6354315874418942,0.16001755696018297,1.4049442506592467,0.27547013845835916,0.283855421686747,0.5298870205879211,0.386407569426524,0.248169967512951,0.11389601892395189,0.0033353130115805598,0.7371470599318855,,0.0033353130115805598
53.0,8.532286750521198,942.5462094750994,113.46944,113.46944,0.5412350858791136,0.34517067945655455,0.3094100386388012,0.7000685092568368,0.60518134260874,2.3256595695437055,0.11437743925468966,0.25912480389839054,0.24220127615053813,0.3821495799098014,0.6385142222183626,0.1646470695974463,1.445591085210632,0.27447335811648077,0.2832155265364802,0.5279043912887573,0.384703513595777,0.2467786717095332,0.11389601892395189,0.0029242616060466326,0.6581748373573646,,0.0029242616060466326
54.0,8.309293148146315,1066.2450919943662,115.45088,115.45088,0.5412350858791136,0.3472327656773903,0.3236015162133749,0.7027678033847996,0.5873014426896993,2.293806374277312,0.11437743925468966,0.25570671553539226,0.23261402959694244,0.370579939550857,0.6610663148670494,0.22482604573630252,1.9739587727505943,0.27520809187651457,0.2854705021940517,0.5302185416221619,0.3858607229816757,0.2474267274097252,0.11389601892395189,0.002995061532095964,0.6879934152821079,,0.002995061532095964
55.0,9.298005880615047,1337.7277798234911,117.12,117.12,0.4559241291901578,0.3181720441531927,0.28921551740888213,0.6800904496091666,0.5797402739569865,2.1084219539583637,0.11437743925468966,0.2382090312053062,0.239706093796484,0.3766955503093855,0.6620918184150554,0.22665575433975998,1.9900235010944283,0.2762921467075362,0.286474838382558,0.5356042981147766,0.3855223156790398,0.24714853762871597,0.11389601892395189,0.005458744643811943,0.45768147660419345,0.005458744643811943,
56.0,9.339235048257269,1206.4460053727269,119.10144,119.10144,0.5412350858791136,0.3226554837042265,0.294116616130208,0.6840443810702264,0.6089956870659703,2.147427121850441,0.11437743925468966,0.2410772810906236,0.24338123853771984,0.3823001393664923,0.6409216462933011,0.1669087650174882,1.4654486310793076,0.27669076988515523,0.28512245643962475,0.529011070728302,0.3831587333693958,0.2455414686171587,0.11389601892395189,0.0026199406766095434,0.613565823296085,,0.0026199406766095434
57.0,8.830355640270678,1040.947134787213,121.08288,121.08288,0.5412350858791136,0.3352889497743562,0.3033046166570732,0.6895072266755226,0.5981714758136989,2.2299671705031536,0.11437743925468966,0.2500927029584551,0.2396212026336528,0.3782122215643257,0.6394072035559726,0.16448601735124022,1.4441770564524046,0.27457983193277313,0.2861662002676725,0.5302656292915344,0.3835467052190328,0.24580541477306989,0.11389601892395189,0.002668081656106458,0.6331976818619296,,0.002668081656106458
58.0,8.563183025118928,873.5511034586907,123.06432,123.06432,0.5412350858791136,0.33659997034766337,0.3144584944105968,0.6932683900697244,0.5783749406041777,2.2546876169945036,0.11437743925468966,0.25211249328474583,0.23646705051026534,0.3748152627518566,0.6371995918516711,0.16268570953359715,1.4283704651891478,0.2752660975866793,0.28284972870960134,0.524044394493103,0.3842882541178865,0.24647311236303315,0.11389601892395189,0.0028342682763284168,0.6846239296719432,,0.0028342682763284168
59.0,8.322313779428555,796.7254204583339,125.04576,125.04576,0.5412350858791136,0.34483264081420517,0.3200245239323585,0.7003766393916977,0.6064631583204981,2.335984923898509,0.11437743925468966,0.26048873081669277,0.23887084625232813,0.37857209506592254,0.6390873807783259,0.1662228166238685,1.459426046619374,0.2773566776983026,0.28177430475752696,0.5171030163764954,0.38293913160076476,0.24544082199055559,0.11389601892395189,0.002908106085172379,0.7161926733679138,,0.002908106085172379
