round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_prevalence,fed_ece,fed_auroc,fed_f1_best,fed_brier,fed_auprc_lift,fed_f1_best_threshold,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
19.0,0.6414812003347138,0.7151025521014892,69.55824,69.55824,1.0,0.26365861988837985,0.11448892245720041,0.339324684952895,0.6924929801242321,0.3266143361115471,0.2148819679865899,2.316676873793879,0.5675360865268224,0.29027621609243426,0.6659844575542153,0.220036048356538,1.9319028920884018,0.27642103018022823,0.2802639127940333,0.5612301826477051,0.33778802961571547,0.21716218230088616,0.11389601892395189,0.005312137856730005,1.6419429451580072,0.0036570629218356664,0.007078873401329702,0.0026827013907853915
20.0,0.6449705303306227,0.8653510946785431,73.2192,73.2192,1.0,0.2676785658173116,0.11448892245720041,0.3335473348282481,0.6951949880048999,0.329614923429172,0.21041823141648255,2.3517233439137137,0.568541020471959,0.2911621929347207,0.6631656750006237,0.21874610012431764,1.9205772264118723,0.2737642585551331,0.2782167884299985,0.5558995008468628,0.33185003999810225,0.21305245458067876,0.11389601892395189,0.0054945860016296305,1.7823619458176836,0.0035146039529009563,0.007636510504532931,0.0028748046039165933
21.0,0.6424220242821683,0.9395232024083772,76.88016,76.88016,1.0,0.26738568706015214,0.11448892245720041,0.3324886993608228,0.6947943595545132,0.32427341128059406,0.21111671226773784,2.3497447830877682,0.5854906586035411,0.2888088637931346,0.6627658118197665,0.21979860636513898,1.9298181660932152,0.27230736930505983,0.2786527744124061,0.5305864810943604,0.3308069600489177,0.21392419643918667,0.11389601892395189,0.005156388148588461,1.7534388689509797,0.003247130127770979,0.007239591927356034,0.002920095405622687
22.0,0.6422815634805337,0.9315970496525283,80.54112,80.54112,1.0,0.2697960694449657,0.11448892245720041,0.3361913724807124,0.6983141620191686,0.33038784703824775,0.2127395596152427,2.369809042227373,0.5745041291834365,0.292327659514174,0.6623431462850937,0.2202924826055418,1.9341543689304064,0.27441710540453423,0.2774184274831105,0.5587995648384094,0.3347163603131254,0.21603475347816614,0.11389601892395189,0.0051789677047542875,1.8430358712939778,0.0030990659287867834,0.007476333109518392,0.002853222079085738
23.0,0.6419355577761464,0.9519211296869561,84.20208,84.20208,1.0,0.2752248925898361,0.11448892245720041,0.3236872238273032,0.7011992899783993,0.3322657458241296,0.20297113153611815,2.4168848564342404,0.5649921643113471,0.2987861730364916,0.6630711399806507,0.21940950768869272,1.9264019037855216,0.27698715723707046,0.28267428934413213,0.5558097958564758,0.322021707927104,0.20637130494885358,0.11389601892395189,0.004718555282511736,1.7548299363825208,0.002805981793635733,0.0068484266895847455,0.002770457782447785
24.0,0.6439436499009444,1.025304234450381,87.86304,87.86304,1.0,0.2736952172111237,0.11448892245720041,0.3102983601786635,0.7014237190296005,0.32827062699487514,0.1945493122439277,2.40142355315279,0.5345893861634013,0.30272801469307176,0.6598053836043622,0.22017069338681214,1.9330850671244235,0.27723270440251574,0.28042399033946064,0.5127061605453491,0.3084221196894443,0.19821962252914543,0.11389601892395189,0.004591031601374055,1.7865145639334514,0.0026356418386580004,0.006776654341783342,0.003494155803200829
25.0,0.6470563380633017,1.265125299383963,91.524,91.524,1.0,0.2790646855556524,0.11448892245720041,0.3162304824354148,0.7032996210756832,0.3340713799423481,0.19870945470385307,2.4503718897329185,0.5542709396482414,0.3027720938616735,0.6605162974960983,0.2173545300502004,1.908359327250301,0.273121387283237,0.2794095267082636,0.5428051948547363,0.31478468726212727,0.20280701900766585,0.11389601892395189,0.0044096128092959526,1.7937925851965701,0.0025487465910875307,0.00649652740472043,0.0023655784302212147
26.0,0.6429169959852472,1.067081340253168,95.18496,95.18496,1.0,0.27743991119654987,0.11448892245720041,0.33773412475536396,0.703438531598345,0.3369114815358735,0.2130658308667103,2.4314969141408236,0.5757765721357151,0.2918192513637328,0.6597517848959717,0.2164919856388461,1.9007862406797318,0.26989112227805695,0.27729783316810647,0.5556211471557617,0.3365991343346848,0.21714828677073186,0.11389601892395189,0.0042287468229560065,1.7928328721773141,0.0024012682148044744,0.006290394674872372,0.0028524211655462485
27.0,0.643865784061304,1.2502209487118887,98.84592,98.84592,1.0,0.28143040137091113,0.11448892245720041,0.3271167087863403,0.7077610924733675,0.3366235738990699,0.2067277151926012,2.4649312897333466,0.5658793213466802,0.2981253746741984,0.6588181433347178,0.21520067081309086,1.8894485763965099,0.2696267696267696,0.2770175928511589,0.5463351011276245,0.32547685539797694,0.2115964278289452,0.11389601892395189,0.004038724608370153,1.7805360442662277,0.002276048612886813,0.006037974527979,0.0031898324630153813
28.0,0.6500038756526438,1.9254116997494684,102.50688,102.50688,1.0,0.28430726632928144,0.11448892245720041,0.3204709597829142,0.7081682331325341,0.33707781674200193,0.20190774150029592,2.4903427984738435,0.548897382687901,0.30457605362021456,0.6573272935666642,0.21556740742440314,1.8926685011557516,0.2722476257474499,0.27775307544093675,0.5441991090774536,0.31902332891090396,0.2073829734691566,0.11389601892395189,0.004075590861398315,1.8607841844259383,0.0023042743130667013,0.0060934951285014595,0.003528628088474241
29.0,0.6474688644636624,1.4929289543363955,106.16784,106.16784,1.0,0.2865803146906629,0.11448892245720041,0.3280039874901048,0.7081445035701651,0.33510032288542363,0.20557677026641372,2.5097608622612375,0.5578347580978217,0.3055962791686613,0.6564119616555016,0.2150594506733885,1.8882086723064764,0.27178019461934744,0.2761539478904907,0.5238264203071594,0.32708835522540636,0.21120284024140598,0.11389601892395189,0.003969735838639902,1.8824718462828969,0.0021839909601166873,0.00600562657297584,0.0037592172688036473
30.0,0.6455414374925901,1.4933373310039244,109.8288,109.8288,1.0,0.29003487743204653,0.11448892245720041,0.3319767208587968,0.7096340006302947,0.3383293193893764,0.20938400578892738,2.5394208833265397,0.5817265832460927,0.30093482271701794,0.6577338330558482,0.21388255651552565,1.87787561440874,0.2711395101171459,0.2772638071208298,0.5447757840156555,0.3303560979431636,0.2147084885324643,0.11389601892395189,0.003710834611615703,1.8206169038144253,0.002015476523527995,0.005649502397998193,0.003560878715628114
31.0,0.6451594781869263,1.5951223101894825,113.48976,113.48976,1.0,0.29275978361241867,0.11448892245720041,0.32875654526991105,0.7123452979190324,0.33953883710196564,0.20613466543250186,2.564075236240436,0.5617668228570939,0.30484055335684296,0.655008393324314,0.21457439759969596,1.8839499363271581,0.2699675142825137,0.28074653054713666,0.559946596622467,0.32756459050471826,0.21224439583455507,0.11389601892395189,0.003455991587406416,1.7550668882558966,0.0019209659356242185,0.005218701344941424,0.0028521178603796056
